,UKF243,UKF275,ZH8811Bbulk,ZH881T1
BMP1,3.8557705680075915e-05,0.011142345321314839,0.04291394793390375,-0.0792441978701255
NDP,0.062217165203190115,0.015863567773833354,-0.029652642401880515,0.020703275899162096
TNFSF18,-0.0023965160120062103,0.035370365390159884,,
RTN4,-0.01752148238614244,0.0038143072619742143,-0.0002962224751690882,0.05960590906449511
HEBP1,-0.002447013800398881,0.004225716138832885,0.02227845620175543,-0.005038033702786177
WNT7B,-0.04857054561958505,-0.03346462345437708,0.03961066565148072,0.05228165768787728
PTMA,0.022410823121743934,-0.012756673860146131,-0.003721684221147718,0.02346724444815699
CEACAM1,,-0.01836162202054,-0.015175138184607986,-0.014092736675365003
PDAP1,-0.0093398840890929,0.0032279646735317376,-0.08235056564867502,0.02595277039554558
QDPR,0.05500599479220414,0.0596873861360544,0.02319684003742191,0.025111560753768632
POMC,0.005485544566875365,-0.013546472613243234,-0.01161256287462114,0.12801835233447093
CCL18,-0.033910207389263834,,-0.037056682554817776,-0.030649826666955277
CCL17,,0.05981963862154307,0.053754482722874974,
VEGFD,0.07859747097207148,-0.015513197887463172,-0.015175138184607986,
TNFSF13,,,-0.023811360729783237,-0.01582519875549428
WNT5A,-0.017902147783640843,-0.027729324639982195,-0.04638768536332023,-0.008167526189972558
CXCL8,-0.01691529452964576,-0.03339026832584445,-0.023524501889317193,0.00787168120049191
GRN,0.055505371898974976,0.04879725805456933,0.01735388404737287,-0.07708413242231309
MIA,-0.009502207087832715,-0.008628249735121945,0.061491816124117235,-0.024471859643987
COL4A4,0.06641220157577836,-0.015201824814901932,-0.024297769001663607,0.02555455698322282
TAC1,0.059627511144306956,0.005066647970979698,,0.16068444926183478
RARRES2,-0.0024640236035371028,0.013101142974202763,0.022467425854113834,0.018355457580290082
FGF7,-0.020100030888366083,0.08297145063346352,-0.039540212187103525,0.02869812996433344
EFNA2,,,-0.014422953277525984,
HBEGF,0.01135571845922799,0.007234775833956261,-0.021742725246906267,-0.04001845352475629
CSF3,-0.008025992716362148,,0.023053799801838186,0.016793497519097002
PI3,-0.04556382587019433,,-0.03982998613986605,-0.025609532078256694
PCSK1N,0.023113182186307975,-0.04441758281276283,-0.0036952654710003313,0.01822375618750247
NTS,,-0.017366317752097658,-0.01757163161966976,0.016281843456675923
SFRP1,0.090097600240746,0.003354329689919801,0.03382446568198529,-0.017318293893039613
CXCL13,,,0.010139293749979057,0.0231997585057929
MICA,-0.002636900006607711,0.02304863787844065,0.007315625713996538,0.005146313732256333
TG,-0.030660252980081258,-0.014669357624924266,-0.0216413852075925,-0.01662808977350897
ADA,0.0048637955797639935,0.03624423137275747,0.04514892171987121,-0.05439514491093744
LAMC3,-0.019869635343385508,0.010844479371536053,-0.0072904822804732835,-0.005361562856593749
NGF,-0.022158979261349566,,0.04260654275132398,-0.02268148371945886
TNFSF15,-0.027413422862381766,,,-0.012546252110903247
HMGB1,-0.007530349287545112,0.009618798683494594,-0.043513002905600506,-0.04142121704709427
ITGB3BP,-0.03127880812151145,0.027826590985950046,-0.029648516337066933,-0.008320403220527526
AANAT,0.021047219158559227,-0.013192239040087192,-0.019409388717621594,
RELN,-0.038206872460121104,0.012768391952886034,,-0.015154512883422632
IL15,0.02259573853107251,-0.022836254739639017,-0.035189041216423564,-0.018162756390906462
BSG,0.004217748525552416,0.023499906914688853,0.013713577516567009,-0.07414978934068144
ADAMTS3,0.06232984862426071,-0.04004909207065244,-0.02050670916152079,0.04741622034144044
CD34,-0.009971712896468962,-0.05691643125921974,-0.050778329825480896,-0.08776093887829277
PLAT,0.05126596616201312,0.020233623576313746,0.04465272404449924,-0.05125132067478786
NTF3,,,-0.008339826904990416,0.0005933646001544424
LTA,,-0.012705501041926975,,
CKLF,0.09844950627000269,0.012490678149683195,-0.004100731506345836,-0.009121836880477475
CD24,-0.004814926544099254,-0.015912679312133655,-0.01666380049227444,0.07530883117985035
HSP90AA1,0.021083166652953234,0.05386774384075077,-0.0711276807561127,-0.00960780494732332
BMP4,-0.023261791028890574,-0.03644306663644517,0.03170668481784837,-0.043475736744199946
SCGB3A1,,,0.018589536628722907,-0.026054606739443625
IGFBP4,0.05730144450027494,-0.0004082086214441843,0.021227097929935997,-0.021306920269098875
RSPO4,0.05710678503918402,-0.014777271202976453,,-0.01754666881590257
LEFTY2,-0.04534152896166635,0.02171724787902783,0.033244979871008024,-0.02386231035406136
PF4,,,-0.013219635226425783,
ANGPTL2,-0.025652203712973845,0.0328608154998289,0.06413302925154384,-0.03757023917878199
LRIG2,0.030131504725280853,-0.04969021042480755,0.0906187157319684,-0.0473572260637611
ICOSLG,-0.07543846478841926,0.00499568952112845,0.060988155391034055,-0.03889194558976259
WIF1,0.019091915938861122,-0.01140327017758192,,-0.01631132826816824
NPPC,-0.019516143319402452,-0.02224415687840827,-0.008581471720558944,0.015343974744512835
LYZ,0.06537029010179697,0.004366511518069071,0.007092112275733044,-0.02199187306839459
EREG,,,-0.042005958118645485,0.08271612527257047
SPTAN1,0.03203477995797691,-0.00223938810969484,0.01899153961196232,0.04021050079009664
PTH2,,,,0.040281715314405546
LIPC,-0.03418067827458789,-0.027627613397299456,,
COL8A1,-0.03309457651848892,-0.061831821303329024,0.03620949503151815,-0.05884509218984813
GSTM2,0.04601446636278554,-0.017836750048924228,0.035853001280658825,-0.017291218854877725
SPX,0.052257641792107075,0.012156879681225386,0.008977724752972822,0.00018335784440576242
MFGE8,-0.03911844259503149,0.015977338907021143,0.010523836557413848,-0.06114969734921833
TGFA,-0.029358258930485312,0.05579293522337862,0.014855827359969664,0.03426408467265311
SLIT2,-0.022524102099956776,0.0014152912484834263,-0.010678501523264116,-0.009713390312476358
PLTP,0.011456602414130391,-0.015206448273770249,0.018679758476209004,-0.04046961718884575
APOD,0.01887826556369972,-0.035822248509522106,0.0719801016310109,-0.05812336458903199
B2M,0.0731064990838895,-0.039248409866297525,0.04570519150407622,-0.06563952287605616
OMG,0.052170526793941414,-0.0339774024372243,0.06112977083306128,0.019781729305666847
CXCL3,-0.08222299858822843,0.03867366148313433,0.029024784668024252,-0.0029220220292539927
CXCL10,-0.019252480315564185,-0.03362894910340799,-0.017731363164468803,-0.023975908247245274
RSPO3,,-0.022318834361128356,-0.012590235272118841,0.049040239193613985
CORT,-0.011888086838744328,0.04758330103899445,-0.013833676361900415,-0.029182463543252858
NCAN,0.1119369993303212,-0.024003311355331756,0.07460363161094372,-0.008102327116564844
PRG4,0.013569925554760996,0.039724161843141856,-0.020412436010607854,-0.03283549784532616
ZG16B,,-0.010095673963910194,,
TGM2,0.02453886646412419,-0.018086754092129422,-0.03321451236855015,-0.005872748352302017
VEGFC,-0.010433637914945325,0.017191739704399342,0.03243093912297777,0.024636161025221412
WNT6,-0.037692588315874485,-0.022467562317915316,-0.025710505831830543,0.03955077755711934
NRG4,-0.028089853904508407,-0.01939542431983242,,0.010682735153131062
PMCH,,-0.01477727048981351,-0.01940938802932556,0.014333845662681236
COL9A1,-0.04376048743593327,0.01495422270911232,0.015243521611985129,0.013738186109000121
GDF11,0.07817575548629586,-0.0071996478346500045,0.01264666291857886,0.04402979510498723
IL24,,,-0.0130088548638501,
