,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.0030519182480156118,,,,,,,,,-0.05979235238648334,,,0.08638555222333372,,
BMP1,0.04874755361858854,0.00016817587715259628,-0.028696075234762836,0.03761067204520426,0.013371649335576413,-0.030863220843465124,0.06708827330327954,0.13245402483905766,0.011311829958060831,-0.04274687983346333,0.028440476663428183,0.039571484952557974,-0.0981274794243726,0.06697284738041666,-0.032787299477006225,-0.06242196145674952,-0.02298725041804668,0.04453929064505159,0.1398100637473513,0.02961341736443033,0.05799516075827234,-0.10713923447654898
NDP,0.028307013625865428,-0.0054482222915471544,0.006339514361271177,0.014501903125210689,0.005054920260103753,-0.027426134170227493,0.0005823965625549656,0.02791970468492905,0.02832595001681491,0.0029678675809953325,0.0371545543500257,0.07867995701421024,0.003754271436986496,-0.020035651516409635,0.10080484809921006,0.1156140976429173,-0.06912407571201626,-0.015122956762350684,0.03193158266536936,0.28989741681317543,0.10934447348022919,0.15746729743508275
TNFSF18,0.043889274399916224,0.09627390117603996,0.020892676442547404,0.005989550814154363,,,0.022250621172859846,-0.014042687679164528,-0.0038082025023182544,,,,-0.06579634003924026,,,,-0.040054632691637455,,-0.03264745714290944,0.06855612374362863,0.022608506157617617,
IL36G,,,,,,,,,,,,-0.0359018844942831,,,,,,,,,,
RTN4,-0.051230574923207366,0.0352924302771028,-0.02037036430923129,-0.018107613357392142,-0.0006581156014552807,-0.009898950572927959,-0.09226100698985948,-0.10825402509856204,-0.0018629005345179182,2.4183398594993487e-05,-0.16937571819179678,0.013790519675935833,0.006471005984346448,0.056388027967506214,-0.04493729992266876,-0.040716829319126534,0.15749865440439045,0.011509535576187297,-0.012657445552041619,-0.05741025025976202,-0.15447395391072827,0.05386530273721028
HEBP1,-0.017525991244004915,-0.03802099072117212,0.04042139414162701,0.009979716965369222,0.04521940012958725,0.0479988568392751,0.0781617990465252,0.08178194100532894,0.03488550532212311,-0.006363244846268821,0.15001436204167937,0.044782230313053194,-0.03749510933796799,0.029900480422510856,-0.009456107702389078,0.0755419585184962,0.00222136088858232,0.017832121445705316,0.0015964374286389737,0.13624153296825345,0.022570469350829604,0.026071593950314
WNT7B,0.09686611729517311,0.12087701657372762,-0.011244652267686565,0.009435736061440233,-0.004365620207126589,0.07237090017197936,-0.07254471671699991,-0.08808529314302331,-0.03302749722918571,0.016733321195837956,,0.02727267938505335,-0.005112945601489504,-0.07879096803689169,0.0678476740242415,0.030716033060053296,0.050132895955487165,0.0061027863956137456,-0.03264742328994885,-0.018313979781343515,-0.025501380850892617,-0.02076882376918528
PTMA,-0.016860391205229527,-0.027449943512692507,0.06171215376626235,-0.06586659947346858,0.023089202036306544,-0.035544114475388154,0.14207658014911545,0.10637295726155048,-0.03955461976230917,0.0821077316848364,0.2663795909431833,0.055990010254748014,0.01170354469505396,0.05171207303268586,-0.06976550713618147,0.056047698991799615,0.12670486730498126,-0.0037977622548873934,0.002591576154786319,-0.1742835805018695,-0.011882332550368583,0.04992914893401833
FASLG,0.03607936184249737,,,,,,,,,,,,,,,,,,,0.09833335771949844,,
CEACAM1,-0.005712691646047521,,0.020407708640297534,-0.02460820655845853,-0.020018445482085017,-0.03468558420292421,,0.08241351808266845,0.03535746987030832,,,,,0.1126560070200859,-0.054761556581432155,0.016723774470668654,-0.0016609758613967012,-0.024063073480110667,,0.015195342432483647,,
PDAP1,0.1170556923331592,-0.009543209948613568,0.07185336111834612,-0.03391953640219244,-0.020102261481385063,0.013218512710139586,0.08419947396616997,0.057342134667343,-0.015237491143641242,0.07588054462600903,0.06518878775541355,0.06394128951953948,-0.06949764076598614,-0.06826864157097386,-0.03167529589301457,-0.01256581080252744,-0.04406655884816647,0.02231629050181693,0.09677294187516168,0.05323462402095104,0.07040623650715158,-0.026626071130283854
