,UKF248,UKF266,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
IGFL3,,,,,-0.018807321093901156,
BMP1,0.07354738647369581,-0.037514476500607595,0.03979082893726999,-0.03909885140207323,0.03643397902190106,0.13839115354522416
NDP,-0.03296315381211568,0.04859886994118498,0.011799944556087141,0.04718497002899991,-0.002918514042737414,0.031110561934046255
TNFSF18,-0.009361681785521136,-0.013463316868126074,,,-0.03172458828154265,0.053503598916212584
RTN4,0.011548389387914222,0.09040517997863506,0.025068277524035926,0.039817784725316184,0.019086056477268944,-0.10205695940556025
HEBP1,0.08411448010786036,0.02072919276487451,0.029607095364621208,0.014919473387791338,-0.022688565863038763,0.02576464888636746
WNT7B,0.023350539308159578,-0.003566178259029285,0.01712646270189877,0.0054121584252293424,0.02616211137300798,-0.014233096770975145
PTMA,0.03954536256305209,-0.08710593194996334,0.006383488498660138,0.015135977918978215,-0.05334168782233628,0.04238046927408112
FASLG,,,,,0.00947376367534337,
CEACAM1,0.03324651143833773,,0.003096367119550522,-0.019018341071729943,-0.022695172243519055,
PDAP1,0.003831803544401564,-0.017056744679398095,-0.020834416939486698,0.020314190216973452,0.00141145616746776,-0.033260006264705794
QDPR,0.009505327047475165,0.09554037297467516,-0.05663501433951221,0.02016563868886431,0.04164870263734314,-0.05875118934004894
POMC,0.04811766912326142,0.009364895864776013,0.012835417654814439,-0.026311472993662814,0.04617851565620555,0.022664270108632506
CCL18,-0.029457562348057357,,-0.022862178241417105,0.05673118523348494,,
CCL17,,,-0.01992102831573901,-0.027454169297728235,-0.014784618031467096,
VEGFD,-0.017270867731080015,,,-0.019018341071729943,,
TNFSF13,0.08564121307147167,-0.013056608755750088,0.15653475814385256,-0.015459330963758426,-0.024090301060349362,0.17182190074148587
WNT5A,0.03465620900850103,-0.062055498056038126,0.02121873716978464,0.06674128341259264,0.06454770787956761,0.07951669038168602
CXCL8,-0.012044204680227875,-0.018572179114435684,-0.017974292438196142,-0.10851049390504587,-0.03701381864729228,0.026637332927294977
GRN,0.039718849612801865,-0.03968942573529583,0.004266210586153194,0.008462608918091396,0.040432678658942754,0.06861421957089056
MIA,-0.016920790844720784,-0.023608866743793422,0.01660820449914588,0.09506811653352211,0.056057059311162394,0.09231813919546311
COL4A4,0.025784146490586135,-0.012422786384691709,-0.03620901769074392,0.10879529337530576,0.017593923818830653,0.03657953198523315
TAC1,-0.012374886783401186,0.13502097350363332,,,0.0226091121469962,-0.05064134369688663
RARRES2,0.029377767893613037,0.007759094849102364,-0.027665750842741935,-0.002218216592572879,0.040092101497654846,0.0021772641023974607
FGF7,,-0.011942176174870558,0.05916759746376388,0.06394685074395098,-0.03781463850405259,0.06436676891652249
EFNA2,,,,-0.01807566042277198,,
HBEGF,0.006307570451368135,-0.020667417711299152,-0.042609138400342715,0.07364832178041443,0.010885271640479897,0.09872040186808494
CSF3,,,0.008252795816008336,-0.04649220760131209,-0.015565921990603835,0.030604432548341925
PI3,0.005083055948127502,,-0.03207309101507211,-0.0770652293852718,-0.033819577214961934,-0.003347356100651099
PCSK1N,-0.01929630986114251,0.03325038634065731,0.02232435900886008,0.03337962178429959,-0.001679442970774228,-0.0992230419296313
NTS,,-0.015165399617051422,-0.036987872376632334,-0.02202176212593788,-0.02305100788001035,
SFRP1,-0.024329918754390157,-0.04615522469208753,0.05733041099921259,0.04998183953937616,-0.0225153608552676,0.045905509735865734
CXCL13,,,0.028253387082940493,-0.011437613490471793,,0.11165948075679498
MICA,0.09405982382379995,0.053081840184232676,0.08256292799059943,0.058127655700073826,0.03466426579767665,0.10860014491466918
TG,-0.01478597053135228,0.004031274012923191,-0.02647006608909424,-0.027122207398424268,-0.030356516962677018,0.061240441735887025
ADA,0.027007285417007018,0.0009218003670416306,0.014154865542304027,-0.05612160305634748,0.015014690810327823,0.03417799428651871
LAMC3,0.03689312916522913,-0.06866770413012341,0.055374147317069904,0.049551669485705364,0.05498870105949605,0.15499503832596134
CCL7,-0.018737498162400595,,-0.029857029635877882,,0.03324379175458515,-0.05489409148306948
NGF,0.04555095870038546,-0.016704340090486637,0.018288577857762656,-0.017832693136461245,-0.013370950426520804,0.08799975471454059
TNFSF15,,-0.020282731013403818,0.028852232702331268,,0.12221941002464605,-0.03587839320845318
HMGB1,-0.005270309673179521,-0.03316622467348302,0.0007980802602252186,0.021603394877538255,-0.020618946010608496,-0.018335898348577673
ITGB3BP,-0.028858481864868602,-0.019633113396830628,0.04396512356155549,-0.01471052392976708,0.08177728944568649,0.01003650822912455
AANAT,-0.027185259122328317,,-0.026193039597259514,0.04558205722200586,0.030034980760742732,-0.019794338607603754
RELN,0.00022134387497367304,-0.03163135978475789,,,,0.022591280503178948
IL15,-0.014743390651737428,-0.014432368910462519,-0.03829063593088753,-0.0052363377389836275,-0.06631529220701665,0.019777579213504433
UTS2,,,-0.02230529022246486,,,
BSG,0.01834210596309183,0.03802813120443299,0.002136845868254493,-0.046730077648418224,0.025400684040861016,0.10198976160937367
ADAMTS3,0.031371359557323335,0.009521907317506717,0.014679158021262372,-0.010867589744660034,0.08817192845510996,0.014194688823679065
CD34,0.011592325592562984,-0.059089909011333416,0.00818964436057553,0.05755323350620224,0.005358619724717223,0.0688315811294049
PLAT,0.025979962026751572,-0.04408807703036861,-0.03368565016180197,0.10495219505763333,0.04593866243945049,0.10759340056264427
NTF3,,,-0.02098510844100558,0.0602755642001956,,
LTA,,,,,0.04796803079603564,
CKLF,0.013116885232090422,-0.036885278444102935,0.008746486795165103,0.04929496747203038,0.014011933577008012,0.03754565906172547
CD24,0.02139428176367399,0.07747303601340398,0.027925467334469798,0.006941976112040657,0.0652133946648642,-0.02798863273608747
HSP90AA1,-0.01849584876607324,0.14954141714258182,-0.034411004199482106,-0.07914162467433675,-0.0033574371638788,-0.09516638474883934
BMP4,0.014393100860961777,-0.00993255698862798,-0.05201879376282555,-0.03274450045683441,0.045990040331840995,0.04123449544351656
