,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
PTPN6,-0.033451967462208666,0.03934513703868911,-0.011673463271104884,0.031659188121953535,-0.007697870037564593,0.031081941649061327,0.06921673963338984,0.024305015564077263,-0.025147363922179006,0.020720448034433764,0.07004310386992699,0.09223456020467653,0.071112930293779,0.014658193180631975,-0.04853482084994654,-0.021822485781525337,0.08946436636259664,-0.04973425942374006,-0.00301095407217643,0.04189383167275012,0.05803534626737709,-0.04898601540636283
PTGS2,0.052226150071549425,0.023588928892206106,-0.03548164529831575,-0.047833153532152485,-0.013329916548337064,0.08791775159038064,-0.04869252345461324,-0.055728261760848524,0.052746626752601194,0.07370802095285289,-0.02506164786328124,-0.0032054693855730052,-0.0280231000174436,-0.10426591628078796,-0.06287357887136294,-0.06977115241600068,-0.026268874322468265,0.021170894128913282,-0.021590307125365596,0.031516214346110814,-0.011060548090797272,-0.05924648031589838
XCL1,,-0.008784853379740621,,,-0.015464355405261457,,,-0.03279161969487072,,-0.02114311715602726,-0.005177467784540261,,,,,,,,,,0.05558298926285477,
CD58,0.09314804601285613,0.055626824185879026,0.026436056821418967,0.07232214320335363,0.00694219111568608,0.034681670319401316,0.12218392030110267,0.003049999347401745,0.04328334316488675,-0.03937314194694894,0.0285050864382439,0.08958587745132231,-0.07315663650828551,0.09351242859136445,-0.07967161648437142,0.045808851486429096,0.03367716627680262,-0.02737336638100453,0.0004729404911129186,0.05186548867994776,0.06324149576164126,0.06966332609767424
TNFSF14,0.03714097228999702,-0.0323056842868478,-0.041465951191649676,0.014326101199399342,-0.013345267283141995,,0.040654507173733555,-0.007938907228255352,0.007462068682005822,0.0010561136143598128,,,-0.0007809412486118379,-0.0926698401123298,,-0.03283295885287753,0.03160134858436252,0.01871073893368021,-0.015344133414166718,0.03966902086084112,0.044959815067992744,0.12784052298842702
CNTN4,-0.03611856868446136,-0.0017514015106474508,0.06888559506277277,-0.025848519621407214,0.03481782599855482,-0.044994336068207824,-0.03932250360054508,0.020294515648058575,-0.0136261389005666,-0.031617605493778546,,-0.04918008724170571,-0.029541873810513528,,,0.013163910768736168,0.019764833386915898,-0.04279776876121916,0.052449883544714485,-0.03960828686828061,0.027211767614582067,-0.05065247216199706
NTF4,,,,,-0.019561732367355544,,,,,,,,,,,,,,,,,
INSL3,,0.06723461513471884,,,-0.014213091644870907,,,0.024917650331232312,,,,,,,,-0.012007048349770342,-0.032679077386391336,,0.02260014560030025,-0.005744021237118826,,
BTLA,,,,,0.027712939839136606,,,,-0.0174007060745437,,,,,,,,,,,-0.017817913341237272,,
MFNG,-0.011704110007669624,0.02334468630198384,0.05812710557752355,-0.007798480462075382,-0.03694895327569456,0.08256491561977704,0.0771526222004066,-0.014698285796813976,0.060675045032559445,0.09540225084089428,-0.019045172755437694,0.025826635779569573,0.07424726443511798,-0.07522139689126096,0.07866268780228534,0.08577316723747233,0.014899386006135103,0.036261190784402486,-0.060809401523439666,0.07830398018451588,0.048543699712294025,0.016718344258556447
ICAM1,0.029371493543536534,0.018140138699090775,0.00016561510626833764,-0.025613363262473644,-0.0038993597051809005,0.03640057202489098,0.13543141989532634,0.049780856041984435,0.0010099986017830637,0.061964965149486934,0.0529921924271953,-0.009239740225392111,-0.0018357517857154342,-0.014992801852575812,0.05269833632099632,-0.015792498715431737,0.029556626074736348,0.02862921058377817,0.01696525911394661,0.08862616579102106,0.050668136370799796,-0.07070014558831501
PROS1,0.025717088398285463,0.01078264166801515,0.03293650389307384,-0.04959089716958238,-0.014191119114897715,0.05521220463826183,0.12087520484379409,0.05823419293714182,0.02514129613744632,0.07216079170388857,0.03917274296185593,0.04206753203378831,0.05237696290906275,-0.09790189976437264,0.11431145134073237,-0.011464727750233116,0.0325931220949231,0.1175987845459994,-0.07455898456148344,0.05235638316753487,-0.0013911626450605124,0.08548951601008518
CLCF1,0.06554768401775982,0.033268117465180255,0.016975277275928218,-0.0034610878775959138,0.011874779176802902,0.13227167328178294,0.08783571320545389,-0.0060845316822509135,0.020603331385520708,0.12917641384554815,0.005387985605532016,0.035005095189952186,0.07046470080228255,0.03188846576904387,0.0908080129573409,0.045165648353810456,0.08480647616893817,-0.011540130192261555,-0.05359120271427308,0.10420587792132893,0.05620059769743727,
PSAP,0.02158417686724057,0.05390037001106538,0.02726183454125959,0.027163681542546416,0.03135143642468572,-0.14861782468565393,-0.042054685936935406,-0.012746755098047131,-0.018891474432040818,0.11557819031264481,-0.038476099787439794,-0.023213025643406725,0.03752248947987505,-0.07843322309906649,-0.0521048405419344,-0.024719165377164468,-0.0067032636391357835,-0.018532465693460662,-0.03587107504559238,0.04405786087323137,-0.04744442078612619,-0.01054186057701412
EFEMP1,0.04562073243587826,0.011313052371666157,0.05600091295457292,-0.04991210329698114,-0.004126023433081972,0.03930172169112457,0.13266503983589065,0.030702367291588144,0.010267542097850744,0.0249001200323671,-0.029282524431666273,0.0797544057214186,0.03780586549891227,-0.059098667088908194,0.025409688202485636,0.009400541721335526,0.04979256354872869,0.08489347270227994,-0.028745560365684552,0.10298796514367367,0.024103056432709092,-0.030399336297191583
C1QTNF1,0.02007168843130896,0.00883976853740234,0.04836787674909399,0.03453338561178772,0.04504772093670199,0.0069030295504021585,0.083525636757236,-0.0167825505500923,0.027116224245038345,0.039503412257879664,-0.0416234259149385,0.013633334757931265,0.038639195525787526,-0.014931968141191968,0.014407365518388929,-0.06607296454874872,-0.0050272469967921184,0.02459776564607472,-0.04982744305895113,0.08814906629463337,0.056171865574237326,-0.005931580957065069
ALB,0.01473955287026211,-0.020991747866830182,-0.01689532095355235,,-0.002160287916260534,-0.0223551897921383,-0.01933149209581601,0.01964431318818056,0.02076058120285642,0.002212729595012331,-0.015492198553659228,0.0602614992805587,0.07687625585164642,-0.004275078692425609,0.051816744747359235,-0.011053572793445753,-0.006687751646922124,0.02732449614374446,0.010948193685288361,0.027663616570095348,-0.039375069155946615,0.03206596733665703
CCL13,,,,,,,,,,,0.07559130534633017,,,,,-0.02437292296100916,,,-0.03199650769315727,,,
EFNA3,-0.07240018242953676,-0.03425572989338993,0.007040949990073434,-0.04936450361160837,0.07229860149029278,-0.03454685463524644,-0.108035653801396,0.01896965186953722,-0.022351879148678918,-0.031172761853833976,-0.010861984239821848,0.02207290137414771,0.029410293187097467,0.00969644438735641,0.005927042319977303,0.020704662297766414,0.1172099562690315,0.025359966313181756,0.0055064903965549245,0.11178997414647794,0.1056063817560684,0.027762641205220148
DRAXIN,0.1070982944304698,0.01481168870906443,0.09489898413987072,-0.06928428938818326,-0.034241600411061994,0.10901309416068557,0.08872027295601037,-0.0036029545540725207,-0.01242656012818513,-0.022066160048083306,0.0514701225992957,0.13217214370159475,0.053060747347642594,-0.03939929213277497,-0.057182574946139646,0.00030840099815094803,-0.028015565295394968,-0.009732166915223144,0.010590250001028685,0.09615982415141766,-0.024555025436148185,0.1451119819288812
RAET1L,,-0.022374372784305624,,,,,,,-0.014883602367318621,,,,,,,,-0.03308176549303234,,0.008809932603253993,,,
NPTX2,0.010506201244061115,0.03462057488048479,-0.0006716408349982955,0.10666643679013033,0.07621830151861053,-0.10315972573875365,-0.11052918841795649,-0.0405960864310414,-0.030646246779092456,0.09286873207366082,0.13152611192741695,0.016442239277707542,-0.048933985521856266,0.13769049374390527,,-0.041497473167986534,0.007799862618574027,0.03467415702475879,-0.005148147155175947,-0.009900500085558962,-0.07763557540312903,0.03662587088854703
FGF11,0.05905095911897886,0.03958938163880415,0.0031549323009164893,-0.00033669829903154466,0.0208222719907938,0.03331494423318492,0.02653187795820435,0.012267730021437525,0.0033667288936000146,0.01178552675523617,0.00934297387546908,0.025285996133668852,0.08665968187420943,-0.021260371225079275,0.08093223216997847,0.005917978742626195,0.016389459329596054,0.02578436036309831,-0.0017496591041113404,0.09088141654736599,0.09995824887576951,-0.014803145340504479
CD59,0.03041647598830832,0.029074515208091928,0.004965905003038746,0.04021481552144308,-0.014611769385843732,-0.038966886244066704,-0.0489875591756065,0.04865278101153764,-0.029942182711367154,0.07255191826705261,-0.007833228452196741,0.029864401276916874,0.13461999756068382,-0.0876206686922949,0.03989976351305147,-0.019814701531722434,0.04282571819645446,0.014840942134452266,-0.043171667513359255,-0.05690979834906819,0.0019956060241139418,0.027529240316694313
COL9A2,0.05255694272172253,0.003580552933570839,0.04014151273147085,-0.008798033281777506,-0.016334314564251076,0.0886981160759011,0.08804044641410262,-0.043360937863223634,0.004708634373055302,0.03840967714241378,0.044258346046129535,0.016681749165988913,0.022706670157512446,0.11608261042845387,0.002872153459125607,0.09862436323692506,0.05132773280609701,0.0002459833846779853,-0.0645365147597943,0.04842254960001852,0.030349711488233743,0.033068281422965695
DLL3,-0.02678874611125276,0.06073194412546514,-0.0654901351370972,0.011479240872002435,-0.016937260607867745,0.10124646478966479,0.03757023739056795,-0.0697474046616749,-0.0015986723244136064,-0.05744567868776148,-0.019852007432021944,-0.00363370361928096,-0.08807074615204556,0.03869567143865483,0.15440129907212255,0.11674292851527114,0.07422339242961899,-0.015011852140836375,-0.003903503045820286,0.03445283799318602,-0.051098064885540084,-0.023916859023670127
FGF5,,,,,,,-0.031303685792284625,,,-0.015502176334022158,0.05032097335491723,,,,,,,,,-0.025617106297166924,-0.008700518989264655,
LIN7C,0.04416869385250255,0.06523470044413435,0.0308996760109641,-0.019681064664227216,-0.019067957359235013,0.0031596619369252724,0.06821295940062765,0.04071030696158561,0.011158477148374429,-0.038228223693586735,0.02806648034254427,0.031876538891653934,0.00015168868485349127,-0.006073323390417905,0.0711728596088963,0.06746181737956579,0.004449309416885208,0.010674584403062242,0.03006135986474311,0.06271903605494072,0.00030678117621493414,0.0019370969709817006
GDF7,0.08907269358068194,-0.0017377230832916041,0.021503798842701503,,0.009322010892678487,0.050537720673492915,0.025990606558816593,0.0003532357770622633,-0.013625872638130686,-0.028495411309771023,,,,,,,-0.01412009622886364,0.03524324362469591,-0.02318900985218905,0.02797359845110601,-0.0022216493464369425,
PSPN,-0.012973694534682091,-0.020134338376407206,0.013894019135503838,0.00225142659548008,-0.022896697258662804,0.07110954089337768,-0.008417185244252268,0.04080435964726488,-0.014588181553734165,0.11772478075569871,0.028128643749901264,0.04924874376864324,0.07276078863656836,-0.08561893786455199,-0.0183921625566589,-0.023975882080889906,-0.003075676911800288,0.023481223830632964,-0.0035408450913594126,0.12330407319692395,0.007278153607719614,-0.012808423731294665
ANGPT1,-0.03962765740373173,0.009786065220568156,-0.016950078914283996,-0.026417804487005064,0.015893189642086167,-0.018758421958070322,0.1312378392852372,-0.007881637303796665,0.04310896439336802,0.021800218230902873,0.028024823621904206,-0.034594384217584616,0.041899265193253384,0.11941863613583663,0.0018965779486133695,0.020911224919862033,0.03577049486608312,0.0013307801048594813,0.04522253828158635,0.04517291444571575,0.08602902490172937,-0.037693060905003586
PNOC,0.03047947444824415,0.043078250116691204,0.03317753561368209,0.047810186087478355,0.009668595693621615,-0.06891600339450696,-0.0758859803367541,-0.026719960095163333,0.021726686456641966,-0.0513123032318121,0.009037740430898654,-0.043191525052599884,,,,,-0.030157404924661544,,0.05470429855601201,0.011420695278793715,0.02196773882443593,-0.05716185954727477
L1CAM,-0.01563800145109766,0.014796446362242897,0.03128829821710363,-0.02816481419884791,-0.031159148576175428,-0.013851587028067802,-0.08883634022961676,-0.02436280390913147,-0.01663943086071031,-0.001471870209687437,0.05365667365631606,-0.04885169381506531,0.007193372020189748,-0.01872424304063636,0.10536098570377377,-0.06453968036215796,-0.0321376931365678,0.04220240192079858,-0.032321467842937414,0.06926343730334837,-0.03892299288951416,-0.013674726765740304
APOA1,0.04405619082273507,0.048347977366760074,-0.033824200631079875,-0.014900923566126056,-0.02213454191348252,0.05427940324224245,0.028613876054919336,0.04852136525443118,0.0039784578556015015,0.06575340423971435,0.059671765823360014,0.09744924670806984,-0.009519906065964902,0.12971463748229706,-0.0008140251559935403,-0.03216159422905505,-0.003966687793129899,0.09921691843068882,-0.05302444456998686,0.09003670849137557,0.028027240588034703,0.21184458356839178
PSEN1,-0.030179980624011296,0.01023768066762292,0.04062723103841288,0.09078282709537831,0.016849208549964877,0.014125137450021304,0.014376304761989908,0.02546532504838128,0.043286408339064046,0.09210019732176399,0.0023455474325681266,-0.04192738665479992,0.03573559172539669,0.06539036065663135,-0.015766677534071977,-0.012976862785194346,0.00045710619310321797,-0.023297795692799116,-0.005222420935210318,-0.0241463285985968,0.061231651487148216,-0.07473545744805009
CALM2,-0.018127903233315132,0.019191388978247285,0.03074869122971202,0.05510647275581448,0.00741448182468551,-0.12650624107392827,-0.12965057332809912,-0.01447645295402618,-0.03308034380990274,-0.10309677192574856,0.06867337067587333,-0.05717225294679593,-0.08706601956370175,0.02293986119250621,0.034885992219700096,0.07125892867884064,0.08121249818653642,0.022325018571554632,0.07695149757960786,0.14421570418125956,-0.05256061506606272,0.014483299204721392
CLEC2B,-0.0336407968485432,0.00925882351721328,0.022324204714155763,-0.041947618929227055,0.05551069987063191,0.05237585762710518,0.06972993171118189,-0.05059320630913569,0.010771407585276825,0.01306249790960475,0.018005013885320154,0.00017936078896087018,0.029417975912981596,0.02220862505178599,0.017831213252056412,0.0291804669225092,0.004628661354628261,-0.03764172909362732,-0.012458670807084968,0.012401466938584552,0.03702789260875579,-0.008326915544424062
NTNG1,0.06594267996175598,0.07360400041856552,-0.02977851995039871,,0.00819843132986778,0.006046667344173059,-0.062390761746976414,0.03004062124499047,-0.023497738954144937,-0.0566389048558841,0.11311211499178712,-0.008555728773446953,-0.02258260029455998,-0.03887611819656364,-0.02919340460762121,0.03799601038140672,0.0714222438738853,0.07603311259602723,-0.05446252416065184,0.08424752438562458,6.672827577546731e-05,-0.03416730351893742
LRIG1,0.064597758784166,0.03713743391387242,0.012816392370988361,0.017530530975776594,-0.00880065605216571,-0.015802230302639747,0.05728952636339926,-0.021017663734128375,0.03408921604971774,0.027300508231392868,-0.023296181113250033,0.04324828166441251,0.08338210687878583,0.016818984666212847,0.0027248049618532337,0.10950874364655765,0.10036266235009252,0.06591240794006235,0.033197901904096196,0.10460255558452164,0.06810373218411377,0.06861739144931917
CPAMD8,,0.003167625837644999,,,-0.016811551289458097,-0.03558055097484148,-0.028318396542051,-0.02553631688443417,-0.02522036357622001,0.029768611530895495,,-0.02343254425540307,0.0820557385015745,,-0.03763459547028878,,-0.03185938383069598,-0.016863215372100584,,-0.04727778696985991,-0.009003726829467444,-0.06859160454560718
GHRL,,0.04694826604296119,-0.02905384508164439,,-0.03074916176154584,-0.023765348170325853,-0.046916109276855696,-0.025120933842342062,-0.01242656012818513,-0.017289359158583883,,-0.015169877532073502,0.10213441641613792,0.06518779629805774,0.003707546198461906,,,-0.0075222790214438985,-0.025083416331312273,0.08890984183847396,-0.025707939512910765,
NPY,0.0400435106981026,0.008281056943962648,0.013621683774575065,0.028374105328469373,0.06710783834235744,-0.025958917914197844,-0.05137349690016617,-0.000694197152577134,-0.002909614000194498,0.06266054286307342,,0.020340952725405825,-0.0499172316601754,0.00586837735674572,,0.00971388482106247,0.023623816038588617,-0.0748949603501338,0.011609633129026874,-0.02323808046617697,-0.01564267490613084,-0.14198962990432393
MMP2,0.0263214083504946,0.021085623396788107,-0.05389049896216583,0.08990490966511483,0.009465317053928127,0.14093089054340607,0.06822651169123731,0.051083009473975226,-0.014417190550466766,0.021041812012903508,-0.06769359714669144,0.08843578064063276,0.06302111739789727,-0.06433660680425544,-0.010924156224114382,0.04301710448771605,-0.01999686368140329,0.06917074572500928,-0.020804213599181512,-0.03154708894483007,0.0921565587288084,0.01861252212251767
LHB,,,,,0.004787639181449872,,,,,,,,,,,,,,,,,
PPY,,-0.007887346207642493,,,0.02168269482978695,,,-0.01866289317227786,,,-0.014329592829063195,,,,,-0.03965620741813702,0.029813400071286668,,-0.042948961526272846,0.04593397713570944,0.007231163233363276,
ALKAL2,-0.03897882779376978,0.008046026571955831,0.01841134978608023,,-0.014428872071945957,0.026571690599162617,-0.007928970875950651,-0.04501790696028501,-0.02401895503012863,0.058223312475529705,0.009563138746167635,0.026431069493934558,-0.06833048315136413,0.01708910955348316,,0.0699511344514335,-0.05280023730740813,-0.042813119356665895,0.047491954035727084,0.06994389768545356,0.005612790334536232,-0.05518549496382995
CSF1,0.05886983698779854,0.02294643605115071,0.03348292940745483,0.013319572561327115,-0.022421502138674033,0.04288886282512849,0.12098478234847648,0.0019059227556559569,-0.013748058378943311,0.04377937368694416,0.06831719160537654,0.07383957994067838,0.06460947339167902,-0.09429543013387287,-0.006123591796427385,-0.005391847482715659,0.051496979612982094,0.03792652258054744,-0.02923796615441381,0.09468279277501819,0.10270349035879703,0.048398300677813616
SEMA4C,0.03138800522394952,0.014969358945159862,0.03497462806426808,-0.005423114690858992,0.06853601436055333,0.05635789612104534,0.09236688038532455,0.03072632888925719,-0.005872593886706589,0.04715106545828177,0.02898516946837373,0.04162716840255804,0.0012863248931303294,-0.03482300168223926,0.06357407852120875,0.04468769289013376,0.055717922909892706,0.03676491600993803,-0.030662701008422156,0.05094844276420432,0.06718701567057996,0.013322283367944172
BMP8A,,,,,,,,,,,,,,,,,,,,-0.029938154866384546,,
ICAM2,-0.0651313770070964,0.05514259798546349,0.010300311176442862,0.05424307778800243,0.01777936581167253,0.0005680931403216126,0.056146347848533736,0.035664370732766446,0.008794293840264821,0.009762003881810057,0.10163158742375458,0.02652332716542462,0.07403297645847695,-0.13698404779388348,0.07140008175823316,0.08272695948341799,0.08181958205221626,0.039135641304968494,0.0022517406150357852,0.03314284421227039,0.03553267295453148,-0.07269731751151778
SYTL3,0.08322334832465321,-0.0008533002071479926,0.04115355905607998,-0.04026092078717483,0.028841194949935284,0.07818281462080237,0.030699361832852084,0.053331249721675536,0.08677710326524801,0.03674482482256128,0.030207726193776565,0.08525797439830016,0.020567028085226705,0.12414441950847639,-0.011132017917449284,0.004559696234550326,0.010182204982789786,0.02992162603146914,0.08401900743483601,0.06060412922174244,0.06309088881266253,
IL1A,-0.02422909928851219,-0.04426684879527901,-0.04388008966346535,-0.023393409919425102,0.011058151477137516,-0.03193288615025137,0.060765519159396535,0.02959821700462608,0.04388406644787696,0.03928078817076816,,-0.008478754398572264,-0.06145157089307478,-0.005137933252316946,0.021000380810538878,0.09204238689631267,0.031461838294843884,-0.06594440935616605,0.045906286374286474,0.023215759039668406,0.057887241887042334,0.07853690242257422
HLA-G,-0.02269975388407951,-0.034428817118183845,,,-0.01546435400870028,0.024682914367569787,,,,,,,,0.031166834165208223,-0.03297602838683843,-0.02073678275973193,0.012545828733381968,,0.003253101095025166,,,
PGF,0.040084566588279524,0.027225715596039677,0.0013233546178844668,0.014916875467844358,-0.03875249661743381,0.11513451819613275,0.12308798184774142,0.002187187601316061,0.003704290015591465,0.051971895288281174,0.042123036090654195,0.00952829430615051,0.1434722531775145,0.06878745585385632,0.032980337806018445,0.07059093650069137,0.05324951670581613,0.05038588724067578,-0.014745850667557238,0.022203949794895234,0.039987884199418754,0.018281183825968102
LGALS8,0.03143409280085346,-0.00028579510917520136,-0.0174061716970114,0.0507834910952343,-0.02577170843361863,0.015212631805286104,0.06128759757096899,0.014908112845577096,0.006043892014328037,-0.05437107024828246,0.01637501880846943,0.003027397442071547,0.10816481234157727,0.02430312252194462,0.06480477335375263,0.003437891882510852,0.004249013174067257,0.06939344028667392,-0.042126312918542415,0.03821422678909762,-0.031112431987761667,-0.03870477889681276
DKK3,-0.03377917858432684,0.03251204291180665,-0.018227675126240576,-0.0005075586955560453,0.035113411750314225,-0.10203562667275036,-0.12949589171870582,-0.04063524779157552,-0.010938905677266885,-0.055159941405128005,-0.010651301207399672,-0.05831081094290717,0.06919877752237649,-0.02221902225616906,0.043454048438893014,0.05389547633867322,0.05826177643254688,0.07124031418319698,-0.0041799314144849616,0.08268737929272788,-0.06310657460401067,-0.013561466541862065
COL16A1,0.09549811359440143,-0.030230984398716593,0.0037215508891073165,0.10128496598971008,0.02841924365669634,0.048789543542286096,0.06972939418009926,-0.013397872178305695,0.05832359812739736,0.05341306109799514,0.011980250370892972,0.048451230317743066,0.12346847365776759,-0.03603986163404378,0.05013304167974201,0.07826269027885124,0.01760312147933151,0.022723131463727283,-0.021115333804284403,-0.0031606290975252334,0.07288685234940348,0.03583747911140135
TPH1,0.019469820674258315,-0.025279495532177367,,-0.03087448445963088,0.024054821940107,-0.018276040043138826,0.03978173486051578,-0.022993746653554983,,,,0.04967595878525101,,0.12296259042367957,-0.031604354374188535,0.06033054892785505,-0.0015117408223909356,-0.04904251329020164,0.034842419943100125,0.058461732430989406,0.01481578072327464,0.17732376176614714
TNC,0.04872559423142639,-0.0035389586393983537,0.060653475791733275,-0.016355513066962982,0.06065197040848414,0.04693546347524013,0.1653705566957457,0.032780185429842464,0.03658169300075618,0.04436438429590424,-0.04116639078733947,0.06719108761904566,-0.07125014539987914,-0.10227308379656204,-0.019140439597103032,-0.06868409536353957,0.015231254598293805,0.022603183229636135,-0.07058102219252037,0.10650998150416607,0.026949601576863998,-0.03811361669510873
TNFSF9,-0.02381189478433478,-0.0449524237783815,0.014667477315610212,0.024700615691102955,0.09161496051357677,0.05419779098199977,-0.023709639224616705,-0.04277613249022788,-0.020756108219870534,-0.04985559931832689,-0.011281796246940728,-0.02899220726506785,,,-0.03206724605236327,-0.013297519042141655,-0.02631489744604213,0.05366994712246601,-0.02491158769475067,0.030466086101347906,0.05424442031510885,-0.06247266088270454
C4A,,,0.022996285596858793,,-0.01735845641290325,,,-0.022123923749167055,,-0.018655744386994407,-0.016993079072614662,0.0391189002868801,,-0.028927401302272462,,0.005605573987893354,,0.011790222051369046,0.04394261360265297,0.08317278965132316,,
CNTN2,0.03749959765913634,-0.06611726575722471,0.08411881852070618,0.037823372581961834,-0.019275290981776487,0.0017697051473234188,-0.030584334480669263,-0.05463687562219891,0.04729234758198176,0.0966396963164993,0.003127397963352795,-0.006002866999534549,-0.08178165331314616,-0.07262622209829157,0.0011784881459712588,0.0652458262325835,0.05020639051732103,-0.0133312581960055,0.03730099312046433,0.08108173661973395,-0.031058389966093343,0.11382105261305211
F7,,0.031402912489385135,,,,-0.01587279292942801,0.055166167518722935,,,,-0.015492200727601201,,,,,-0.02139054711240622,,,0.07277666259415279,,0.08836962060123853,
LUM,0.07640772170814028,0.05700434224245693,0.027321739783567632,-0.06479310301095531,0.0014020035887917352,-0.0014708325208704141,0.14124530327999452,-0.04403666883812008,-0.01946475873003572,0.01959885427757642,0.016387563699213136,0.044784785085285564,0.08375488849169582,-0.020083853930285608,0.13561457442069513,0.02932506182359179,0.011444772447895464,0.08627519368939682,-0.05466032284856612,-0.055271164594710764,0.016282344894208958,
BTC,,-0.022374363464660263,0.11357615174562816,,-0.008497965833774154,,,,0.08147395953406547,0.0725650684677096,,,,,0.04785031266437135,-0.024733984287811716,-0.01318417989022147,0.040442478254776024,-0.022440454572847508,0.0954432486725835,0.03510385372260254,
APOC1,-0.02509753818549884,0.041917900696215295,0.03404302061185664,0.036505541150750574,-0.05436972873350958,0.08948213058249416,0.1436991280590195,-0.018767305133352334,-0.01579523901654609,0.09564504568012366,0.03748062064012346,0.04279370241928572,0.059516007859987397,-0.05540987894558678,0.03621109152901878,0.038372093458898617,0.03912340673384745,-0.005306923674511917,0.037198074134415435,-0.008413273484222702,-0.004857340517845726,-0.03870986016835806
PKM,0.05576257114113268,0.040908640476070735,0.002310224962434873,-0.06484429451332582,0.008674853463893805,-0.030620025821286673,0.08686249169151475,-0.04484569804608546,-0.06769580279531176,-0.08455342479432146,-0.061034327160708994,0.023612585272814603,0.06166076322069268,0.030366163525848734,-0.05180858226790408,-0.11654386699695418,-0.02209308736518238,0.032469213741671256,-0.019037899435026408,0.08161904258149838,-0.0009613363263028148,0.004090607895378882
TNF,-0.011799573821399893,-0.017451632173500355,0.05460007373820934,,0.03125136503264408,0.0750069455479671,0.1282949582858428,0.04040962487993271,0.04298105842966098,0.009408912261778217,0.013100310093418761,0.0912085769218689,-0.08140102222897079,-0.03182574431448432,-0.0014146721142795566,-0.02400677294302929,0.07399633516115094,,,0.017224310237289625,0.022258641556103638,0.053168279329318155
GNAS,-0.02273488098162005,0.02335746893313577,-0.0105942903265851,-0.06837385269218604,-0.021773319043779184,-0.10497686798968016,-0.09624779162390341,-0.02838832853587176,-0.009414252725967165,-0.0704330859311451,-0.06647659017070914,0.028552725448387117,0.107351483863663,-0.06287468865110737,0.006933382169521308,-0.09598439027055654,-0.01020111357324465,0.020433517940248815,0.022015898486991967,-0.014972799928786222,-0.036631963919490876,-0.06633494685999898
BMP8B,0.06530683932448862,0.0673687876228925,0.07107392850710667,0.05195596585179047,-0.02241932989319337,0.0810482139091423,-0.021674116977085784,-0.047660295997406496,0.08274303638611663,0.07175359519426083,-0.03610683454461532,0.08727547656711834,0.009176926135003172,0.05910956020908399,-0.02264090464094223,0.07015019854839273,-0.001405092700048004,0.03077167173608515,-0.03607538569375714,-0.01228663972635319,-0.06528908922500629,0.09550218847140689
LIPH,0.030951526727530095,0.0034511896844900696,,-0.022155522829197437,0.05765918167688389,,,-0.017837930481388126,,,,,,0.05067434984661935,,0.01203345165539307,-0.014379798475720873,,-0.03682517685589172,0.050200040189423346,-0.031363303428148435,
CCL28,-0.029821222527242546,0.02578723661250541,,,,0.04294111465193805,,0.013417424688651348,-0.014267908271781983,-0.023173331067334532,,-0.004443888782078543,,-0.025353796017400843,,,,-0.032114009920709126,,-0.03659132686445088,0.017354378768227038,
PTPN11,0.01717270970117433,-0.04825697829965476,0.03863780151006156,0.10301098919399305,0.014132737713842092,0.025893090107013916,0.007245775823837985,0.015182965039036772,-0.009960923819405087,-0.022552257362891088,0.032255463310935206,0.004377446782642529,0.055584153016200656,-0.030082386802876764,-0.10058897284409969,0.011297310852424388,-0.013041140182513098,0.021170158590542623,0.058994568409964726,-0.018033369197145502,-0.0819994616605244,0.0018611011380509285
ADAM12,0.07161464148840799,-0.010784258048537448,0.04278287192564888,0.04695732862295185,0.03920501160120866,0.07254976036815815,0.07571636416323246,-0.055621103838272894,-0.013789046373892602,-0.009252303815376207,0.0033165178235265874,0.04830813586650222,0.0604145644401385,-0.1854593996806758,-0.004428116280133203,-0.023823772415067234,0.007100079885039198,0.025710970845043476,-0.006464538134820556,-0.043544450371532116,0.040421985960243975,
EPO,-0.0006685605143925248,-0.0339674143616901,,,0.02945148373790036,,,-0.018662893986916833,,,-0.014086106706749596,0.05598313079208541,,,-0.0001740774278346467,0.024001666076936747,0.10607734627936868,,-0.02218567158923207,-0.03891183509121315,,
EDN3,0.0038394225316720136,0.041166329577867006,0.06589865368323855,-0.026134567571165637,0.03449449389180383,-0.006655853443151639,0.02068859062102689,-0.0289265652288265,-0.030489294461590634,-0.027762649197416563,,-0.026540855827746415,,,,-0.009689254153917644,0.019472591145784476,0.0346665605949458,0.00965070683731205,-0.04511926706293331,-0.0042778651601150415,0.006675386545741215
CCL22,,,-0.015798652166441995,,,,,-0.03757814121282856,,,,,,,,-0.02995791613312878,0.07381847381559212,0.06510328432845842,-0.01946696101764882,0.04583696033681691,,
CCL2,0.00014696535275746756,0.0052695988818189645,0.02563838325469037,-0.06563533258266567,-0.03020895419066531,0.039895569419170225,0.05275786771008108,0.03472392513398027,-0.007728108693195661,0.10075631872243221,0.06992794372875281,0.0651665120469993,-0.021180660190305713,-0.05228859158679811,0.000892675065773617,-0.018786527358687976,-0.026736653493424745,-0.06083569243462548,-0.05205197274354767,0.10000224798143019,0.017564968326970735,0.019391081358342336
