,UKF259,UKF275,ZH881T1,ZH916T1
IGFL3,,,,-0.017325838394229798
BMP1,-0.025004817075956955,-0.05539617155551164,-0.015048072627890036,0.10036958563971149
NDP,-0.027215285991468725,0.008095348347876919,-0.025012473792756427,-0.03210094372992096
TNFSF18,,-0.010647509681371023,,0.026683732492372277
RTN4,-0.01786450487805343,0.01066944919873393,0.03172666601938429,-0.06098542608945941
HEBP1,-0.04212732965052543,-0.009577081626949178,0.034993042457209,0.029199505180639823
WNT7B,-0.007790372158562865,-0.030520095349847606,0.04596204094484687,0.07808330017106262
PTMA,0.014885451102983484,0.05530144147465597,0.010374365310023493,0.04574767878787969
FASLG,,,,-0.015026693728520321
CEACAM1,0.001525154802713311,0.048329067572808825,0.18445067403777773,-0.020907437303653627
PDAP1,0.018531646060037328,0.01752273842701434,0.0075204336451088925,-0.007230353140162883
QDPR,-0.06702339446753587,0.07802670374948027,0.00738522469123865,-0.0029364077730852714
POMC,0.008778872249205691,-0.012354528249030876,0.006906944380105824,-0.00793355508582683
CCL18,,,-0.051059250181526475,
CCL17,0.011631593070807706,0.02770567068540012,,-0.013620010072390427
VEGFD,-0.007756618489428954,-0.014148202783512946,,
TNFSF13,-0.013326838021673237,,-0.01664934657350659,-0.022192669596910606
WNT5A,0.025955722825495096,0.04005684972811573,-0.01985708198251792,0.0466053652761429
CXCL8,0.01246311210866863,-0.015837207407811034,0.015141693797957816,-0.014233739178915256
GRN,-0.03805166579813129,0.004328322661244958,-0.013658694566193874,0.09313648699677078
MIA,0.003763506633397287,-0.026101067462027047,-0.007068151658467692,-0.040523972789126304
COL4A4,0.03174122826867563,-0.013864227203243833,-0.00410054618422026,0.00026655860793558557
TAC1,-0.008350683069557201,0.05556188314732732,-0.025580214067182718,0.07382406063482667
RARRES2,-0.037011972781891084,0.08426062564004429,0.02287824342111334,0.0033093086089948536
FGF7,-0.03424735194818798,0.004662483874718082,-0.01698998222499995,-0.012454362667952475
HBEGF,0.027876414757198285,-0.05863292277690976,-0.06126674515689404,0.010390274835553557
CSF3,-0.02302833329032581,,-0.02125604383401487,-0.014339769471679082
PI3,-0.023934294953326093,,-0.01693161429471818,-0.031155555140578713
PCSK1N,0.006462355744371737,0.016213728022927715,0.08089825527462027,-0.03446624211639979
NTS,,-0.015838267966539643,-0.03239392063781407,-0.021235243199133093
SFRP1,-0.016857869809098886,-0.02012533421630271,0.031215313057771595,-0.02074178994543965
CXCL13,,,0.02043590476958345,
MICA,-0.028969028087353507,0.06657898586664364,0.006439963891189417,0.04029611661535731
TG,0.06188302343829111,-0.013378611417638507,-0.0174940507081097,0.09221741634668158
ADA,-0.026914543567895306,-0.00819369281316601,0.002072354506220135,0.10015985453994365
LAMC3,0.027983664646446756,-0.006086374728710969,0.026090560188001124,0.025858776649152017
CCL7,-0.01315301279003853,,,-0.015026688385207395
NGF,0.008921061118040615,,-0.0259496619321574,0.10347717461579378
TNFSF15,-0.014646523047322826,,-0.013199638299676601,-0.03970311233167922
HMGB1,-0.02497290701446616,-0.029796067445161042,-0.004373441422910443,-0.05123797022611995
ITGB3BP,0.037631555384279654,-0.04350122376574366,-0.03107016700589725,-0.0009649291996223212
AANAT,-0.013326839444021294,-0.012031463432730795,,0.08950541852825833
RELN,0.07706081261932639,0.038189388351872154,-0.015943732590478505,
IL15,0.04673705201271533,-0.008167681258810447,-0.020770468808784352,0.04648090057671504
BSG,-0.009394585798713478,-0.040322204198232486,-0.02893216730168267,0.02152876614271072
ADAMTS3,-0.04213265238457406,-0.022535400295589234,0.07604905130644948,-0.055386044489650774
CD34,0.012793303700775475,-0.005488525110545609,0.0686561011610372,0.06118906244223379
PLAT,0.018084142596019388,-0.07444292368859091,-0.016606598130485813,0.05314660314935039
NTF3,,,0.14660741701734784,
LTA,-0.01685786902046124,-0.011587553160305459,,-0.02139747352422034
CKLF,-0.004941365637674569,-0.004779542360879429,-0.020093211357868193,-0.00461835406172774
CD24,0.024767609805330514,0.04562970183069048,0.05673084941859475,0.012521465888375731
HSP90AA1,-0.03393655666870582,0.036373179326885885,0.05645744571231425,-0.08638568371355912
BMP4,-0.031211039754901995,0.030488265819519574,0.032578103050892385,0.12206858252646083
SCGB3A1,,,-0.02741148368141733,0.07496222682033049
IGFBP4,0.025685085836388385,-0.044827582471861735,-0.07169491643731445,0.0974883380096007
RSPO4,0.06610234455677329,0.007281794419595444,0.0011916501116185402,-0.013570726511587573
LEFTY2,0.10949079275527884,-0.03318921640892202,0.0332796035062623,0.0910587096533703
PF4,-0.011475744529505331,,,-0.021397468572686255
ANGPTL2,0.026682135012617143,0.021862577528973987,-0.010437983662443803,0.07868034683027282
LRIG2,-0.03062109988628357,-0.0025270634351438823,-0.016543637060114566,0.021735494458861793
ICOSLG,-0.003308671733378525,0.0032875647612439656,0.024081508331877124,0.06400220053388696
WIF1,,-0.01039990465138052,0.026747625125708285,
NPPC,-0.017801709757601022,-0.006699425327131121,-0.0007412958292913065,
