,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.004172302580534609,,,,,,,,-0.025381243079633884,,-0.0007705208072448464,
BMP1,-0.025021325268881057,-0.041237715065291,-0.04361906474364796,0.0508948816646851,0.0004959173506949745,-0.038139886677343096,-0.025270262966361187,0.009156612876010628,0.0627102210346513,-0.05365852423092617,0.023169000013782953,0.05781386896929533,-0.019614688445461135,0.08447150280511675,0.02915913213456052,-0.03226073081662622,-0.005298601924656966,0.08834218803259206,0.0531073756179164,0.0881377182760844
NDP,-0.006138640916153187,-0.031566292104803974,0.08319131346546565,-0.016636535879246832,-0.0414446154391309,-0.02545349395512162,0.0021817507436594397,0.03164496832982619,0.024454401067837042,0.004521246253871869,0.015154223827871587,-0.003484342160357953,0.064333416680241,-0.02430578727267074,0.07496719211959599,0.007456283867002863,0.04928747022941351,-0.0052933645284272525,0.04335674964839874,-0.001958253872782656
TNFSF18,-0.02037040472846073,-0.021160040409812682,-0.042208982560591406,0.0007993273071503754,,,,-0.012399100602170783,0.07691862078059387,-0.019857198309500057,,,-0.05678857042969643,,,,-0.007144553012713471,,-0.01208717701474286,-0.026674492887896424
IL36G,,,,,,,,,,,,0.009819206077472957,,,,,,,,
RTN4,-0.03004605662526334,-0.040929025334403686,0.02600609553218884,-0.033326977442806556,-0.0016517413749477163,0.04194524448784122,0.03123617060464597,0.04983155276355262,-0.08056763312875322,-0.003555384112095888,0.01410584414825777,-0.06609362629527989,0.03829695139441039,-0.08169243397686478,-0.0411658013597705,-0.033635203280101576,-0.04205155258210027,-0.028028674300550553,-0.02189407310611727,-0.009749298308253922
HEBP1,0.009879851672555857,0.030423919870416316,-0.0610497383789583,-0.023070371251702363,0.04594542565506583,-0.03224568463920908,-0.03512934674518269,0.01010168302684751,0.03253540909794203,-0.006981443157268053,-0.017341018460449494,0.02323635114145778,0.12468341308022302,0.023210502127057695,0.018243749413314542,0.06270230433977929,0.02190094470444575,-0.03894203070338736,0.04238294477475701,0.011304897361085626
WNT7B,-0.017945688546955822,-0.10689794466518807,0.0016825556653327078,-0.015709239525174813,-0.03528708055331587,-0.010498416066802532,0.00719592009954995,0.007472882030388002,0.06105825742992218,-0.019413406102086306,0.0002638867077954113,-0.024179099494385608,,-0.04288067680582265,0.053421402525024926,0.04342125238100917,-0.02719646822851036,-0.019463673181706123,0.05686817350774778,0.03230318523507589
PTMA,0.010170522315057681,0.04214652156686029,-0.08383614362120027,0.0053800186805938255,-0.03732253316892235,0.06728996530665947,0.011714284382788823,-0.005724928363461359,-0.009722954594108265,-0.042620377699438945,0.011521935124141515,0.06103975366489111,-0.08137238120240463,-0.034162743553471014,-0.03997429904478137,-0.020401213202080107,-0.024943443842566644,-0.0026719730529079443,-0.010174148896888321,0.006278170658127846
FASLG,-0.017945693620156005,,,,,,,,,,,,,,,,,,-0.018160455048157362,
CEACAM1,-0.0249177526466839,,0.03896003397554097,-0.012055896488437145,,0.0015977649943927446,-0.019925271148544487,,0.09079631899300876,0.003398318423393733,,,-0.008046821618358235,-0.01971471695073255,-0.029731871048357533,0.048582650957882494,-0.03761106988046169,-0.01291832296453071,-0.025267605914169246,
PDAP1,-0.0218779708843032,0.0032842832185587573,-0.022062383254371112,0.0268520492012181,-0.027240990271370114,0.07074291300450762,0.0023896579923485903,-0.026564675857565802,0.07302647448833569,0.026717075112775015,0.028042320299174858,0.013363314709106865,-0.030315780620971223,0.0022454304624832345,-0.00708705221870379,-0.004694097604267313,0.01710442128156049,-0.03290982488875898,-0.013954506097757127,0.06590088737251443
QDPR,0.0006919833613916714,-0.053732732781452755,-0.011971953668219817,-0.0026936704294529368,-0.008029683269563926,-0.06406587784306417,0.013524126557141884,-0.012540014448836677,-0.09408208761715116,0.0350519748993262,0.007362787594347846,0.01433232680842149,-0.018688483917997524,-0.011185167594302794,0.032761570527870564,0.04133109335420416,0.02209514343457075,0.0017194274535277955,0.036984595709474065,0.04373458421283645
POMC,9.76347468683517e-05,-0.0358390718877627,-0.008684401999924315,-0.006683634661210264,,0.03269889200344617,0.0018519918164736227,-0.019822074406065777,-0.018897332367391672,-0.010374367679955677,-0.019766007019375115,0.039682074305954794,0.011961070283798276,0.0057675897565393425,-0.011062127501280895,-0.006255926751028856,-0.06116302623344716,-0.021132679346317712,0.004159823637500864,0.043637848290309283
CCL18,,0.007294777565571949,0.01910744783480944,,,,,,,,,,,-0.027265991434654913,-0.04590933051932525,0.012510890731721942,,-0.008361541204445953,,
CCL17,,,,,,-0.02650912636486083,,,,0.05462517913404512,-0.02090586271816365,-0.020096431202608473,,,-0.021093323445799887,-0.009038673492178,-0.03346370285250601,,-0.016460412725764192,
VEGFD,,-0.0020332681494491115,0.01981800148526837,-0.01726765295281577,,-0.010169489244339655,0.056140560640000725,,-0.003940967280648836,0.026710320567148924,0.05778209915663621,-0.02153796777336682,0.06984187260778885,,,0.05043489722730486,-0.0059764853469491674,,,
TNFSF13,,,0.029951687036250705,,,0.02858792083085957,,-0.012024540985810009,,,,,,,-0.040474919426701186,0.12376308335895864,0.07930073619068563,-0.014506410870411704,0.03439605626128956,-0.02901804342073641
WNT5A,-0.043956032477407404,0.07415723648755276,-0.005843678269399572,-0.004741434130551077,-0.017215515488118928,-0.03071079168885033,-0.028788638348323792,0.05667122100622762,0.026040189350883827,-0.031753607009013134,-0.008852877249187253,0.03208027312627383,0.0033325651247107613,-0.027295414515511096,0.03234701452141757,-0.015114045008060338,-0.0010633700092136536,-0.008129169108297675,0.03423161018863372,-0.022561461808667152
CXCL8,,0.11252190377883821,0.07382887398472132,-0.016168406738585335,-0.0012825857056230133,0.09091568102426531,0.003103917513240466,-0.017104129650739996,0.05358593783667583,-0.028244293921667954,-0.01428034232717034,0.06854951431552368,-0.036156606866358194,-0.0480060707665585,0.015017681227954697,-0.02803733928635376,-0.0475111634780941,-0.01500345712698969,-0.03481287135544949,-0.03460951066535782
GRN,0.025339983066317007,0.024343431369562334,-0.0012712087997429741,0.011989628680596736,0.018688823276884797,0.040503086079499324,0.05413931415576209,0.0039528323672822175,0.0025127098912053796,0.023823317871137985,-0.027831327176262674,0.01464948520445591,0.0016733396437795022,-0.12707118986243163,0.0348819700898971,-0.010619355819246919,0.05205568654015815,0.040132332691289185,0.003933090551195141,-0.001487945601498764
MIA,0.017437308366834957,0.18011081369951584,0.07481504926338882,-0.015356642960508524,0.057694786490135715,0.07491004851947103,-0.021121503113221658,-0.021742689169900156,0.05789543419601889,-0.019911123453866086,-0.017439995348858237,-0.029497233898141687,0.10985345954175188,0.14863507832660683,0.039777959662294964,0.07356234014230016,-0.0013107844973203487,0.039765278401983004,0.08377620006848498,-0.053156662646580054
COL4A4,0.024286619214193075,0.07960481035878585,0.004478841113115265,-0.013449652028551223,0.06686922966812155,-0.016613852040776346,0.0023006425989611935,-0.011440819498776993,-0.021487529775230357,-0.0034383121638180327,0.02216528834426279,-0.028613411201980573,0.10467210473197892,-0.03447273252162773,0.012258111102628267,0.05150757246079982,0.03310501366181269,-0.010854640611051476,0.038497297118003364,0.015722033904965668
TAC1,-0.0179456838566425,-0.023903272340422405,0.07718971974315307,0.06124984610146563,-0.07496321987660702,-0.00951216700129,-0.02396533436180992,-0.04362493348016384,0.00126985627850258,0.06702928084737117,-0.018452324498848743,-0.05070895292911542,,,,,,-0.022287787317858902,-0.021638886293231904,0.04451259715813972
RARRES2,0.018217833938377732,-0.10139721228021971,0.03200910663029467,-0.00016093023180256994,0.012261975863633505,-0.04069077703171703,-0.008693781211505205,0.030313222157814564,0.07106199853724679,0.06039891734217512,0.004172752592084373,0.0641369774053471,-0.060889368342763164,0.04718103215179367,0.06299867376225252,0.007359592439197853,-0.015763301277358626,-0.037512319107985505,0.01712915876093123,-0.012114952562856615
FGF7,-0.0066385680696957544,0.047000245879350575,,-0.01948973928325289,-0.017226316391185888,-0.007948402651278863,0.004556888539132191,0.003941422810574022,0.03481165020268263,0.009249519730229002,-0.018097514869945968,-0.015951037233908647,0.030804854826481636,0.010555672678449148,0.022136400124716647,-0.03575771175551624,0.02328543722446962,-0.003981140525413106,0.05445179767369687,0.016053022664790282
EFNA2,,,,,,,,,,,,,,,,-0.022037857434870984,,,,
HBEGF,0.04401038521190935,-0.08104038206445556,0.008181760242651792,0.020082668987253464,-0.010211972643021903,0.025986761909514842,0.038305778419715976,-0.04597842806439369,0.029477317085286475,-0.004782195350339142,-0.03165925916761176,0.017835901275909543,0.06930162338788266,0.047101043132527665,0.010926077832093747,0.0705981701412431,-0.04602675871162883,0.06087393300209392,-0.023192146831182394,-0.010900336958415156
CSF3,,0.09743110921286698,,,-0.025047391662870854,0.09922361919403383,-0.017294424372698753,,0.045992966844525966,,,,,,0.07066631847551502,-0.011512807890616919,,0.06519231523669371,0.0066987621519174635,-0.03411481361313684
PI3,,0.05450472751678875,0.026018160319949506,,0.01350795366787357,0.07481197068207628,0.003825433014451726,,0.03672554736992291,,,,,,0.028050214594872537,-0.05817245688400682,-0.028432873379836545,0.0016280426085999195,-0.037652930767930276,0.0020708676069378664
