,UKF243,UKF248,UKF259,UKF266,UKF269,UKF275,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,0.05543129648700798,,,,,-0.018972575477226094,,0.03158661023373872,
BMP1,0.030626684135838207,0.0908234600877142,0.00021759945681542751,0.07952495498731792,0.0434291744209429,0.03603402873354951,0.02320228031396178,0.05040095954384437,-0.030243477930075473,0.025868706411322245,-0.02423598232217643,0.17670934603714009,0.0978076481231383
NDP,0.11359179949967516,0.027160960105606615,0.0466361187515711,-0.003176162323552361,-0.003453808391765758,-0.05023075287429871,0.03225596621564498,0.07916592596309928,-0.018643759780118778,0.014582005907981175,-0.0003831583418982018,-0.006660162573048951,0.024740288048259788
TNFSF18,-0.025747748213939894,0.02377278739461769,,0.00945406629439895,0.05379618827144252,0.011281738224742589,,,,-0.004807256813934689,,0.10576625038492206,-0.025691170761380173
RTN4,0.04200444071451298,0.046185905901443246,-0.05907890352338042,-0.03245748581992679,-0.06719405729219254,-0.07316752950891764,-0.02062352140443932,-0.02090263503008255,-0.004171865926089961,-0.02534290304641905,-0.050569096969482516,-0.05799979918852673,-0.011979416059051208
HEBP1,0.011691332396016848,0.03119367683936506,0.023286837613837902,0.0050591337790911435,0.04972979957868025,0.01100927075622398,0.06409458432218229,-0.010999843340633081,0.0029756940388129278,0.0012164988950824768,-0.0033457325775240426,0.06359590795716777,-0.06461212155094097
WNT7B,0.05214563281278259,0.009905830224105024,-0.03848108480884761,0.013561713001233976,0.011000749354953846,-0.011733978482812504,,0.06549682585270021,0.047204099082487225,0.06004515569634317,-0.031191705690356286,0.037401998056122314,0.04078204897682334
PTMA,-0.056216430059052004,0.022322246451707814,-0.030235359328712408,0.059726109657325596,-0.041502862180218175,-0.0552825913158239,0.04098177110516452,-0.056120951844630396,-0.024815167561094795,-0.04349386030362484,-0.0703983597734763,0.07997942172931681,0.02343136716218326
FASLG,,,,,,,,,,,,0.05232710530063756,
CEACAM1,,0.013079691697369595,-0.05902689349280095,,0.054904669739075214,0.007722907131445894,,0.00880799629996226,-0.03711893832226813,0.04558929799626456,0.01247074177773294,0.09897963588581689,
PDAP1,-0.0016890540503768363,0.05880278061027507,-0.009172041023563495,-0.05614602908232672,0.05246369354892295,-0.0313280101158581,0.005633152475618716,0.007795032141485829,-0.06665237450320383,0.005702536323274131,-0.006600130552411188,-0.016468267432469735,-0.030324289767035908
