,UKF243,UKF248,UKF259,UKF260,UKF269,ZH1007nec,ZH916T1,ZH916bulk
BMP4,-0.009938967854900305,0.015360042366615116,0.008624474591959039,-0.030093596218092537,0.0026477880440637794,0.06289872352292922,0.04614433538848242,0.003956935791353525
SCGB3A1,,-0.014407909031038682,,0.10108682051515794,,-0.023625532427316537,0.049484767175640446,0.03888447941000268
IGFBP4,-0.03914233795199293,0.06477476972654425,-0.01099791164776425,0.032221814385511194,0.09423684399664443,0.0834834880528711,0.13556398823231394,0.05283707915775755
RSPO4,-0.023064675089506707,,0.00833184621105047,-0.021313659072793808,,,-0.03129177432070398,0.00749822916933495
LEFTY2,-0.038633479972761044,0.04093117335909791,-0.029259145356853235,-0.021221056211798348,0.08409473601847772,-0.03716590437691036,0.17895102830467519,-0.0911829638036089
PF4,,-0.014945892812002978,0.18602656877160748,,,,-0.023725739664424927,-0.022262662571993507
ANGPTL2,0.00763434966517273,-0.031947115112298335,-0.03990873316331774,-0.0008210202052265752,-0.023006221894628233,-0.013175616337094862,0.09453458204064685,0.023177678433013753
LRIG2,-0.04328540489073466,0.008653005023666277,0.006845879597108321,-0.05105450681673608,0.018944531177661563,0.0486257155581921,0.07344822097837396,-0.057064983610400855
ICOSLG,0.010202656296108729,-0.0325507753201862,-0.0003848997939963926,-0.016799573121804152,0.04430920235999199,0.017800754299739457,0.05969352659660449,0.056748247724097145
WIF1,-0.05367518521341138,0.02440134059141488,,0.00033122460178858687,-0.04191281126025857,,,-0.016214697703101258
NPPC,0.000711138554873928,-0.044697192996289076,-0.013827931574727378,-0.005048353823859787,0.06433635244752119,-0.040737759650126715,,-0.05350232055009344
LYZ,0.005477873971101343,0.030260386440799873,0.028296673966756072,0.008221203734213733,0.03047101131842698,-0.06829833284203693,0.008128446728260963,0.07581315721975826
EREG,,,,0.04246894741305414,,,-0.01229991221060657,-0.025630919551011096
SPTAN1,-0.032818641116306564,-0.03845173846972091,-0.06861330794115023,-0.04573028306461511,-0.014281948121333677,0.040500664515307094,-0.02767896545611655,-0.09063697910199642
LIPC,0.05999990076302916,-0.018297701251976814,-0.016019260125753408,0.016247377725625466,0.03432322886759769,-0.04256555124108463,-0.015911296923704868,-0.005781569017654071
COL8A1,0.06334787805841563,0.061450031282074054,-0.0006560561007018077,0.026509447748619776,0.08198088929813999,0.15396288857598678,0.033516475514559954,-0.05016500208781624
GSTM2,0.005578442761557546,0.009778142202650266,-0.039295475297009004,-0.021625107801849414,0.005509968147775167,0.010540730610756499,0.03157430179565069,-0.024477538909255834
IL4,,,,,,-0.04068860461099057,,
SPX,-0.07537747855217265,-0.029593640943334977,-0.026249358636019134,-0.0028236545679290377,-0.03205951086110984,,-0.047780361422884034,0.0020038364089274754
MFGE8,0.06895528007004108,0.02583084529306758,0.003865733210502934,-0.011648564004088398,0.06804032690242291,0.06736080310672156,0.10125051815209345,0.07323450886735043
TGFA,-0.00024626934012086406,-0.022124518116944592,-0.023808952023335446,-0.0060931695640252465,0.005510713661296414,0.05358314523995413,0.03626753265021156,-0.01863383823404353
SLIT2,-0.034565491849280476,-0.01630005336450525,0.0005015805938312161,0.018282164279490913,-0.030709058155909318,0.014258023106992392,-0.0010306029322787057,0.0680910535246059
PLTP,-0.0806816091377794,0.014453785650609589,-0.040676031534233284,0.05547937381624463,0.024208404730323187,-0.08433052905599384,-0.04596259392023788,0.004291078183058045
APOD,-0.08298899454154957,-0.03418019415816373,-0.10023687162891816,-0.01709953985937474,-0.024617172701844263,-0.06066720756663197,-0.11675548215472056,0.01324669754669448
B2M,0.04614475064378698,0.023218110844703977,-0.027070709219739187,-0.005564951330602557,0.06521282027337298,-0.021845978738603854,0.07640150219088994,-0.0005712261270598615
OMG,-0.030739174691801242,-0.0746455901570094,-0.07844756312222953,-0.030032908472786328,-0.021220809338562435,-0.013133373375409714,-0.07724618972300323,-0.0867814554505774
CXCL3,0.1304516354232315,0.0207258489833058,0.019106729438666658,-0.01936094519892785,0.08615242783804798,-0.05198787896122778,-0.03866368833110933,0.10744256104296927
CXCL10,0.1196941729036168,-0.03969676723968482,0.01516363243252847,0.04762875307083164,0.0392409524987934,-0.08770011711019288,0.03347996870654406,0.009274944454236447
RSPO3,,0.052730883741136575,-0.010351961290921469,-0.020635117287487903,-0.0058278365362082205,,-0.016908419373056253,-0.031390789997177516
CORT,-0.025859564504470422,0.0708811663642027,-0.023215068071672836,-0.02504383042572945,-0.04017362014279426,,,
NCAN,-0.07682681909475482,-0.0904577072036549,-0.006797158713213385,-0.0019352898884125128,0.03034448001127351,0.04726516140643096,-0.03153141037978415,-0.02732583826226787
PRG4,-0.03529223397576025,0.010895506457638133,-0.010216939366042848,-0.014774669893965036,-0.020107925239396297,,0.00515542189042694,-0.013918288730944445
ZG16B,,0.06838575684884479,-0.011858007663331758,,-0.02170973662434179,,-0.0009712290770557962,0.08630861676907929
TGM2,0.04070893535914269,0.11741797402942057,0.02901555514561179,0.05412725374580561,0.06204154545041461,-0.04368868184537047,0.06926324014917945,-0.013077480817722167
VEGFC,-0.001631469933054608,0.011928586123804196,-0.018209321635274032,-0.022743112819159743,-0.010789666026706632,0.06090030805447212,0.1060294782998897,-0.004829742878453716
WNT6,0.046228564695370004,-0.023246845030638754,-0.014131342705612462,-0.02035807268923013,0.07965050237852936,-0.051595917210673824,0.11995978267812006,-0.019624779576025382
NRG4,0.07698988916037205,-0.013270191370763866,-0.012434482591285944,-0.021044585142887783,0.051611470245526196,,0.08076970972117507,0.005808803888466706
PMCH,,-0.015294609702454609,-0.01722918704134497,,,,0.15568251426491736,-0.01137949891986503
COL9A1,0.023126747368163877,0.024232518714392783,-0.012986909526851947,0.004058093818520409,-0.005097342255072442,0.10073937852756114,0.035702227835445056,0.05339632136185473
GDF11,-0.0009852445722515397,0.004154909792183996,-0.018338808045879822,-0.0018079071208057145,0.01837145434437767,-0.02759105310994441,0.01465573741489907,0.015319056118229774
RAET1E,,,,,,,-0.0185484179935173,
IL24,,,,,,,,0.015185571802649211
SORBS1,-0.051039172200663355,0.02287659560909488,0.014500993527208997,-0.049903549168254895,-0.050750786488164654,0.12079281775297583,-0.06784629214858612,-0.018745633153902493
DLL1,-0.025560013317753608,-0.04253086265758926,-0.04596649865897602,0.00432869510286953,-0.03438888607548642,-0.02785293060839452,0.0878360928969752,0.009372721328603024
TLN1,0.05219254205692021,-0.016360203229043243,-0.05318349059675756,0.009794029268975145,0.07019800761053642,0.028051941012884236,0.08369537554561023,0.059891123714237667
COL2A1,-0.02449813016214064,-0.03588999600072372,,-0.01319602155924373,-0.018559874139507153,,0.026259883654703938,-0.006761778054687062
SHH,,,-0.010617077480399023,0.010025694074802366,-0.014590316216293397,0.05335359446209878,0.029435950082355184,0.12946957822161634
PON2,-0.01576745952518927,-0.038192026414202,-0.08888908482203917,-0.02782266703418299,0.03545453131188841,0.05877090876802517,-0.09550861451304019,-0.026415450267184244
ICAM5,-0.05708545852068315,-0.03883231397837058,-0.01654746881280261,-0.013554282676157678,-0.013333898253766109,,0.04354773029071849,0.0875821291661147
HPX,-0.03901168739291924,0.040392609472529775,-0.014604513789538741,0.014649462696860467,0.030372904271702514,0.009776993398598752,0.03759056152854812,-0.02525623954246002
SFRP2,0.06327381244000056,0.071802712921592,-0.01209170067897103,,-0.014812504759167816,0.01467930086883204,0.07151563353457567,0.04266495791947049
CFC1,,,,,,,,-0.026114059135961862
CD70,,0.015462873447798224,0.007741077107166331,,,,-0.0257968517636582,0.039594613036343755
HP,-0.06583394296284056,-0.00848878273550852,-0.041767962252551055,-0.02376120658046369,0.08785420394634776,0.02691118545360166,0.007813866602869795,-0.041135932808967476
CXCL2,0.1510241797088169,0.004717608594703285,0.01148388610044079,-0.025491622920320922,0.06492457334162222,-0.057609813390628414,0.01019986739584183,0.0667037762987929
NPPB,,-0.01858759711391675,0.030817659308864254,,,,-0.017151710281870472,
CCK,-0.027552613872663372,-0.04312465065892044,-0.03509807687112349,-0.0070151112081320395,-0.005731921276141752,,-0.02225039843251894,-0.06220842446196332
SEMA6A,-0.008056265397933993,0.013018699951879275,-0.02126765890392184,-0.01375023689437847,0.014692238919178292,0.08925086264684082,-0.04551095499451479,-0.03358780379761655
IRAK4,0.03648426304191324,-0.05157752180894182,-0.010123955189433242,-0.03671411262121011,0.03712454140303839,-0.08377681385932637,0.05858220591322564,-0.019192647798559406
GSTP1,-0.03166363103688014,-0.09972977544245454,0.024408092313511362,0.05438381373877003,-0.05743778524912113,0.03432083459440977,-0.01608888040510383,0.025458296887197824
VCAM1,0.06885132377878635,0.033837861467219364,0.03219273543911426,0.0920439342594221,0.046469091102151285,0.04768369337082331,0.0632977097733597,0.09731036281823875
NXPH3,-0.07900767647547981,-0.003924396105716437,-0.03254599414782237,-0.03140614657976215,0.08009390170209038,0.04621623045000148,-0.010910984893816207,0.010656784140363173
MTMR4,0.011397007238922419,-0.01969088076897593,-0.006399286968246899,-0.007432228869181388,0.055214490912921216,-0.010290791261962568,0.039750360482765826,-0.054148752578948904
LAMC2,0.08609923227564864,-0.014589320156451485,0.02599977432004009,,,,-0.006623090456630082,-0.028419592383166496
IL10,0.03075487479257159,0.013681908460259176,0.008564032194395579,-0.030910450708792208,0.11994827849351275,-0.02528960887316481,-0.012406789573786907,0.05907343929821372
SEMA4D,-0.005170236030514376,-0.032390961212672806,0.03694559086379956,-0.02820294093205817,-0.012483998853356824,-0.042748675153301094,0.035509620300199926,-0.025194941220764613
TRH,0.05757551613894804,0.045328046575637604,0.021548548934304468,-0.012985885689459326,-0.01784870933194648,-0.06302885979032394,-0.019211065734669276,-0.0069526012896502665
SEMA6D,0.048094075546947376,-0.026303040969447702,-0.005883380526575208,0.023412279725009963,-0.00438933274620044,0.07979765392031114,-0.05927048876237955,-0.04921902755047897
CEL,,,,-0.010834839945985131,,0.14152891473103132,-0.007414643150792495,-0.013478327172198023
PDCD1LG2,-0.022891869567817642,0.022825896635764165,-0.016240085906035946,0.039765820096694646,-0.005079135137566948,0.09578863698426204,-0.03667034203669194,-0.0116878823746586
SPINT1,0.0021452756373686733,-0.0007667236139484117,0.015808739964542698,0.058106142915171945,0.03266473674348922,-0.03499485243439838,-0.013867664703499863,0.047426723877251796
CTHRC1,-0.04608954271394073,0.024009250912093404,-0.04163397172803466,-0.01854673132185453,0.08541473149179782,0.08086882068755377,0.09640000595980343,0.04225785355035321
PODXL,-0.023828396068363573,-0.010477735693358565,-0.05007306382106883,0.02519755874640392,0.06123242692841872,0.10473877952032914,0.1461502117295379,0.03896128367928628
JAM3,0.036783901000078154,0.0008499485586182918,-0.0460442535338525,0.016627716168892626,-0.00999785263188587,-0.00047747932407923876,-0.005928917227960385,0.08258633568809612
TGFB2,-0.03898478034976585,0.03099171234568001,0.0042484968393258805,-0.043694101003484705,0.09208632044265314,0.06798880496088879,-0.06551919731667452,-0.017919262849254672
COL18A1,-0.007975141742708115,0.007899771322326766,-0.02058626681946423,-0.0010783233601915504,0.0664320254030843,0.09216995399718418,0.13478456060656469,0.06599868595521423
NODAL,,-0.029976967377644475,-0.020909359624894285,-0.03127643852562819,0.08948046536908755,0.01575457764761076,0.03948473455235295,-0.04870894968391869
INHBB,-0.030658288436211212,-0.00370522056530167,-0.03563610074888171,-0.042063275694804024,0.033789329565017144,-0.04861356615054437,-0.03546182431104129,0.003544923469048766
LCN1,,0.008425338640556225,,,0.1478430765968806,,0.1069936657091102,-0.019933919355132727
ARF4,0.09866601487577012,0.01611704167104135,0.008971135583493755,0.03465216280438744,0.0244902573737906,0.11163738759842408,0.1216085051901539,-0.02512460571635714
CXCL14,0.05389874253788556,0.06004165645252021,0.04746453351651311,0.045713108707280285,0.007689675911006494,-0.010992490680920819,-0.04543486489291199,-0.04653542827230328
LIF,0.12559536118659295,0.052498868377146624,0.031045191102143738,0.051739210249145545,0.05926157035356694,0.06735709234719923,0.025819812717057647,0.039250819657653216
IL17B,0.10471148001116899,,,,-0.011573602302290906,0.030676095452794296,0.019716724617244382,-0.022538036306743642
MMP1,,-0.02011379152116466,,-0.01298588285662582,,-0.060216809464659786,0.15555153090848484,0.10966984293910254
MATN1,-0.020583463458672135,-0.019155356063356197,,,0.006032154467789789,,0.011141181636792983,0.02808412856752916
ADAM28,-0.018377285407593567,0.01659324633985413,-0.008743771900430351,0.06110578746974701,0.09261693644645941,0.005178418442498342,0.01065677211473097,-0.026944360839124673
TCN2,-0.016218559314169562,0.010128583859583012,-0.006987863940217482,0.0013352580947076519,0.048637509709097415,-0.06480593259729167,0.017911366014855858,-0.05168238939486391
THPO,,0.02832573432104258,-0.021539331501015693,,-0.020979021523683403,0.04197874418978861,-0.008243773977437491,-0.030779766923202206
CUBN,-0.004305246659770851,0.007749264395769662,0.004804921311187649,-0.02139302622884784,0.025248145915428337,0.06405592592957352,0.08323166557343843,0.05736937570831357
TIMP3,0.04648952736493376,0.005876949228790442,0.011122711307483706,0.004282801865561684,0.01981256590257597,0.11309192554297579,0.07707445155849708,0.07522815576710253
PIGF,0.025732856823208233,0.00478719296697312,-0.01151398555825828,0.025095355326601718,0.03666652608375384,0.028893968513881946,-0.0015650776675100622,0.019791293636352954
CRH,,-0.017093129391988728,-0.011975391438827877,-0.013196023980501504,-0.00883727754670773,,0.0007038901373999689,0.005462445344399431
BDNF,0.009040820659509464,-0.006338178775397051,-0.03211730132672372,-0.015922285574898283,-0.04661732595024578,0.03652021620248535,0.005855593667611613,0.08201998433974479
CCL5,0.04674302693938373,-0.0222397562178755,-0.009511546947970628,0.013188542282536637,0.12161191975771421,0.05590637414335187,0.10059405057583723,0.037741340497775305
GAD1,0.009058599583036203,-0.007271104656851951,-0.05140560753315515,0.02471289397508398,-0.03556884453606972,0.06183831528610245,-0.04335810772838038,-0.00848359208822301
COL14A1,0.1255338820262564,-0.024040096336973026,0.038590889240532014,0.022966980317711255,0.12347947899134688,-0.009240680989630988,0.04017786789726192,-0.05305900661043166
HLA-A,0.02719580161844007,0.053211261315824626,0.0012322173649573205,0.0038291194422946707,0.0681269219655963,-0.1046024776502595,0.11863811406072029,0.041291400734304
CD5L,,-0.017093127414443854,,,,,,
FGF18,,-0.015466190829447241,-0.009514358943417171,-0.018004789194433022,,,-0.019211067275958008,0.00753069783949177
ADM,0.019467811118970984,0.03600373588542302,0.060775437335375104,0.05634720408342248,0.1309209459259297,-0.06103769348160547,0.010194331446194567,0.00825322985175462
CCL15,,-0.028518369001120585,,,,,-0.01666175715702084,
GNAI2,0.047337500584401594,0.014033293186270614,-0.008089537345414692,-0.05889870735132203,0.05668579181660255,0.018213601482438748,0.07073782364798117,-0.00304830576191568
HDC,,,,,-0.002846938427048816,,-0.02160724086218575,-0.020539129501136764
COL11A1,,0.007432843388603162,0.011955948830820835,0.006358639493134627,-0.01571441755365399,0.026632444847328837,0.018639511281821525,0.018667356906846184
NUCB2,0.016229719806401744,0.004410004371267753,0.07078483873765437,-0.011484540910991872,0.05071176184205859,0.0009130659720941263,0.0387755130938205,-0.11328685162999724
FGF16,,,,,,,,-0.020238642053223652
CXCL1,0.015800862396824194,0.004832576819368603,-0.03149723840526601,-0.031752465014913356,0.03416901864279117,-0.03873317089682595,0.032848892499344196,0.11503261871005759
VCAN,0.13627289944188864,0.0471855562138383,-0.04035170182739958,0.0010016275251715312,0.03592301435338644,-0.05012749926197452,0.05252593026565051,-0.005606016961569108
MMP7,0.126060895045807,0.16673489441985745,0.07599897528799382,,0.2156668850404364,-0.0738329211667535,0.1659733268150967,0.037858706208076895
PTPN6,-0.06855463526830013,-0.02928959066884896,-0.03441030362686401,0.005415986326013333,0.03156701446901811,-0.015358888438076762,0.06774688929593846,-0.03393326622171515
PTGS2,-0.0018391222844153334,0.011311764511820284,0.033861416168554835,0.04417200263724835,-0.02639305906624179,0.013616436901234392,0.030679113542052404,0.02111953959300722
XCL1,,-0.0187310103670753,0.0987962343393632,-0.01380812009569688,,,,-0.03655310259163985
CD58,0.008998275850075673,-0.0010424047419079745,0.004723709135487084,-0.021491268159258368,0.06388575870412017,-0.10305817475246434,-0.0025145759095953494,0.014194454694536273
TNFSF14,-0.04488238625661448,-0.01887342393494958,0.01761011160495453,-0.029243967984801274,-0.008337283329594849,0.11463319525722483,0.02435421440325201,-0.06281750251706213
CNTN4,-0.034051041582846234,-0.03318174770458069,-0.018604339994244958,-0.03252009615924142,-0.042213373934645235,,-0.02835101596011722,-0.05130576947284849
NTF4,,,-0.013094779900291164,,,,,
INSL3,,0.0036573081029619772,-0.009514357077231196,,,,0.12023643056213587,
BTLA,,,-0.015102176137098421,-0.014395424870705206,,,0.147118997979553,
MFNG,-0.003139149345469108,0.02648349902281618,0.03568479501841597,-0.022014936495882296,0.06867284403493974,0.11741101164824158,0.045979833861652074,0.06665375306203926
ICAM1,0.04985907496316209,0.07879896819949489,0.046500201869865344,0.03458617603244802,0.07120339661834946,0.016196745246933986,-0.0026169711510406423,0.033329344418911305
PROS1,0.011901675722209355,0.0564919005839393,0.010305479127063887,0.014525423988699458,0.0812170016260107,0.04230878311243161,0.020411416179212504,-0.08154499094604
CLCF1,0.07674515196777226,0.052716249294435,0.07432032287959596,0.06363274299538998,0.0650642068822718,0.05600609307768091,0.03579151762381891,0.043166805868724144
PSAP,-0.15835769717526885,0.11346432365700865,0.06284272808071564,0.05336207833335723,0.0493917924793889,-0.0599083671259177,0.017129153508852923,-0.0026691791161838493
EFEMP1,0.057366530301534886,0.10180595209481107,0.06593515567010774,0.03778472012914544,0.07464525589045178,0.02204175779277982,0.016184167586932356,-0.028189989611546805
C1QTNF1,-0.04297279630226979,0.03352556508004913,-0.030247128824111843,-0.04075579678426767,0.022631779305760574,-0.05392959819032656,-0.02553223638842515,-0.008233191690181123
ALB,-0.02913366361840954,-0.025941588630691976,-0.016891382647160277,-0.011985660915006571,-0.01994135239094826,-0.05760990269061513,-0.02579685981454159,-0.02907972008242244
EFNA3,-0.029594567388580566,0.0011927384365778065,0.02286843802829744,0.03578095919633793,-0.03410991537057285,-0.06937505129564506,0.0912334983486172,-0.048688709287222236
DRAXIN,-0.009714511225904148,-0.03936208955661213,-0.0196722198044603,0.018344256317967156,0.05921912584707835,-0.00602661494876603,0.04414026267128988,0.03045347514896438
RAET1L,,-0.013071415515835901,,,,,,
NPTX2,-0.014934801553076924,0.036384336351093116,-0.0049391799370430926,0.04012051411797273,0.005653696288429499,-0.06421973954210343,0.11195924992061515,-0.09522777140806689
FGF11,0.022832948649142617,0.03548361687976283,0.066312779002158,-0.03547805893273554,0.05878422030649933,0.03989440326948685,-0.0024840297701040053,0.0049272954786523165
CD59,-0.06986262022367294,0.029958125826375595,-0.04013956794016574,0.011393778993175485,0.017925832138604048,0.0029770444103259055,0.044018031969282674,-0.01577339643824463
COL9A2,-0.04226074303831256,-0.029244966943253833,-0.008494675607668133,-0.01564636356387313,-0.02335844796104739,0.008722588872678152,-0.004391147662288575,-0.003693008773116702
DLL3,-0.02635618062803577,-0.1037794077090581,-0.09094185611765468,0.004519085061220021,0.1083998105636928,0.04614124191949207,-0.037743280220097944,0.07613753720712625
FGF5,,,,,-0.01587918664998765,,-0.0002970278891112072,-0.03471727920431252
LIN7C,0.024795059134784036,0.01623995136437594,-0.022946185520891994,0.04129346249352773,0.035117028610813616,0.10546389920665988,0.026889778476572125,0.014265116844791127
GDF7,-0.02058347746639979,-0.030825636077183843,-0.01697639074978741,,0.06791894984230354,,-0.02008656266948435,-0.031396797467927756
PSPN,0.034368562659109175,-0.0017963027224744902,-0.017325950487573134,0.12056130998903973,0.0018000742363671871,-0.02450575424556763,0.05853221655052632,-0.017343154459579707
ANGPT1,-0.03861911682228631,0.0402461087115864,-0.009272967903364676,-0.04411986180796131,0.05304189846281363,0.06344154543290671,0.019665421825781775,-0.04150248954230978
PNOC,-0.039199731337149345,-0.02699929475075785,-0.05835255887696185,0.010751936970360924,-0.043468811792782364,,-0.02354588194560726,-0.07626599615736394
L1CAM,-0.057376441151383954,0.0056281517379212585,-0.006798063741349497,0.08157451140406527,-0.0166314149144672,0.059856875026516466,0.029976571648709222,-0.008151597436545558
APOA1,0.10974276481857304,-0.010894196953050717,-0.014817039161343266,0.00908230423344556,0.02247905276251867,-0.009506708624379712,0.062003837081952506,-0.01968225619421758
