,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
POMC,-0.038658017010809925,0.016270263569761217,-0.0345200719769246,0.08004491215425207,0.001800689959422795,-0.004957056021815943,-0.016367380748573877,0.04626684161145777,-0.07107412945194104,0.027865986720909727,0.04763300635612993,,0.056624642642561285,0.04774543356450618
CCL18,-0.025532320519824618,,,,,,,,-0.014733489646344479,,0.021154884337756957,,,
CCL17,,,-0.021485598077968043,,,,-0.01759281422923225,-0.012651380733300613,,0.08760258748358164,,,,
VEGFD,-0.03590099291321887,-0.023080657915431797,0.025750399084046298,0.05087645742052819,,0.018733612809491637,0.01104919790713451,-0.02293258057094845,0.0882822071133527,-0.012962708862767581,,,,
TNFSF13,-0.01470309619588342,,0.06347213459563447,,-0.03287233178044513,,,,,,0.15471059069696577,,0.09522170131691081,
WNT5A,-0.057300684337799494,-0.02291716725221751,-0.011242695992173249,-0.10417605320985918,-0.00774842146587465,-0.027763619094577134,0.01717802925978889,0.021939137719138167,0.06893122083089655,-0.04046193488726799,0.02387807633182388,0.07179461432329416,-0.023365858898561274,0.14638968798777338
CXCL8,-0.05549277320680604,-0.021611360037786586,-0.035908417586227995,-0.07592326294501524,-0.057282014999621975,-0.04076832905254289,-0.07503176288424805,-0.02135581616942067,0.01772551413736959,-0.06015364984744593,-0.010682662326479221,-0.010843072538283613,-0.06472981376628059,0.05259174827727056
GRN,-0.04590007229345477,-0.02109612670719271,0.054956113020369804,-0.041943283190805807,-0.07543833984762789,-0.02001172958502146,0.029130375365793076,0.006731120000333464,-0.10303982588193326,0.02451499772887835,0.015411005400223434,0.06331749955299514,0.08076949405259207,0.04646091934003296
MIA,-0.054829009344487895,0.011819634076157399,-0.0009128281570864018,-0.06193846778883855,0.0337144694788765,-0.022591660152273048,-0.03457890908369737,0.029242389376393656,,0.001313586871288292,0.025214266088560446,,0.0566950730771209,
COL4A4,0.04783374121451282,0.02460071444817837,-0.02694358869612691,-0.07811941460531537,0.04348492838413549,-0.012060405642552828,-0.018367442353618625,-0.017641659700248273,,-0.03473854638443325,-0.027242752328947763,,-0.014300677064789434,
TAC1,0.019135933335116494,0.01924643732626936,-0.024982471831956343,0.07877417318968528,0.12360309556905365,-0.0004100064482890242,0.05368454277247149,0.0019538606988281906,0.18603812902050487,0.2451498709397845,-0.02332181041532054,0.06151027640460868,0.01797410159802917,-0.0665746069417695
RARRES2,-0.004712671036901878,0.02678685417734147,0.012231820927581199,-0.0870277175228161,-0.06979135416205796,0.01619642592749099,0.052794881978795935,0.005310008556960336,-0.056016326240325216,-0.143446916093137,0.0019819314082291243,0.09634887200874678,-0.13000012882270037,0.029181141053495577
FGF7,,-0.013554759044113365,-0.02248356763383663,-0.010569324954534241,0.04643557504883636,-0.034370319784274635,0.03203285893053218,0.011747607190133633,0.014646829264896046,0.0017679136964306793,0.010044606651637243,0.09605818120061406,0.055126059542560786,0.10388414210260022
HBEGF,-0.09180258253039873,-0.012969998138726674,-0.010902560364788004,-0.0015608848338351667,-0.01763436201142044,-0.01309972979413175,-0.07693081044533032,-0.039138748517170883,-0.034227595960452835,-0.05313029606813892,0.03676617157129947,-0.037956965382564274,0.03682773701164083,-0.026229640528108302
CSF3,,,0.008125563536552865,-0.032585232325679336,,-0.012759677035838019,,,,,-0.019379408756106446,-0.039126139114588,0.00550271417493809,
PI3,-0.027931559594591832,,-0.04419333253634687,-0.020186278658983137,,-0.01436756475186174,,,,,0.028085719399687233,,-0.049049081906011385,
PCSK1N,0.007946654125900177,0.10534908150924953,0.02787553606569649,0.04090050416824598,0.04879516038528211,-0.06703615877006495,-0.00997169252935161,0.02697171938775458,0.1615635215116076,0.2655543130566914,0.08657958987522478,0.05404863643159922,0.052416700390564924,0.027331117321985343
NTS,,,,-0.06165944839797804,0.010113492488156068,-0.015683177956009924,-0.020982667810616737,0.04995137944468331,-0.02206615166896745,,-0.026335032998472924,,,
SFRP1,-0.01645418510736108,-0.01732464356302831,0.04262375828165505,0.10370174956321165,-0.024165045469202583,-0.024511741306774235,0.01970429676091883,0.05582436282607867,-0.002879578686334264,0.007991570464247307,-0.00835745827638713,-0.0006026333497243483,-0.05239520591130786,-0.06694766991777944
CXCL13,,-0.03896602354762258,,-0.023077799661696256,,,,,,,0.04288385111203736,,0.10038087273804387,
MICA,-0.03461000865094494,-0.023374056610203833,-0.02125418866693488,-0.011238405821625592,-0.03886175127765282,0.0023931147278405457,0.07094002248707032,-0.011048961258618926,-0.02744143595803788,-0.10409200822425506,0.00994454845726334,-0.034857174991808966,0.04019156892083229,-0.05972119188510622
TG,0.05703400963471744,0.06684354874777788,0.00828417319753033,0.014793863845430938,-0.003531199420752506,-0.015399788599785715,0.09468671354152924,-0.022625678731731925,,0.019452985734667392,-0.01594955120152648,,-0.037540512083227486,
ADA,-0.019057292607918122,0.04462723912168748,-0.026472921122295174,-0.0452300830742626,0.1029265495825554,-0.025416081508009555,0.00579916180404119,-0.03674592181862732,-0.08831544587341117,-0.07894200411247455,-0.02237868307979687,0.092323576035474,0.0988367038043146,-0.03688172612304944
LAMC3,-0.03286257077942855,0.0116977388055025,0.07519180480137118,0.008703756469265574,0.020587692522837056,-0.00514038084414012,0.024770025258098412,-0.041747401198751886,0.010984243621251444,0.02362246279179229,0.015521185519241558,-0.004726493718699875,0.0971180588955626,0.0021129062510511095
CCL7,-0.02283605707694014,,-0.01462698006779984,-0.01841028339394016,,,,,,,,,-0.07111537402607528,
NGF,-0.03920837598337859,,0.004021988231693374,-0.020445973318047993,-0.05379889455778656,,,,0.17164852654756738,,0.04029846106133318,,-0.037333550339046735,
TNFSF15,,,0.0020372077990555002,-0.022653842089782508,-0.009906554223761842,,,,,,-0.012034280134144542,,-0.023429834343177913,
HMGB1,0.06208653219108924,0.033707778748685906,0.014983170092952686,-0.05219324527133091,-0.022969084660084522,-0.03403166938920132,-0.003962108581908364,-0.03836342867980194,-0.043712516913400966,-0.03541015421156299,-0.003902855124418736,-0.04425326688284956,-0.03505087506958965,-0.05358747852111909
ITGB3BP,-0.006985453067251854,-0.016494383842265214,0.03356166700957559,0.005613758302688086,-0.04348338490805977,-0.06094109417159884,-0.02629485985751198,0.008381631405130166,-0.05189755379317605,-0.08953328151495611,0.021622012075077805,-0.01029198089219944,-0.061292437616746874,0.12701248666722056
AANAT,0.05065757471921427,,0.004478097641306137,-0.0204124665530333,,-0.011509573987692274,-0.015939381819900397,0.01886746978685774,-0.020745441413315493,-0.02263344621815761,,,0.013299447345555644,
RELN,0.024863076408026197,-0.03908832741812933,0.032461037489938616,0.021434903691584666,-0.021459209987697316,-0.03377270132435522,-0.011296107446886973,0.03280668340031399,-0.017425738366962956,0.08069318847745481,-0.014536106219093087,-0.04225030944668645,0.008188138470686664,-0.03666723702657185
IL15,-0.05660152352372555,-0.027915998002874188,0.018113889809190736,-0.008809834680687616,-0.03915253883935462,0.03697221287424461,0.019037186446327493,-0.02047246802357566,-0.04251204327654936,-0.03035379049127225,-0.029355313048465385,0.006206140643361687,-0.03152214994638461,
UTS2,,,,,,-0.01537776548988295,,,,,,,,
BSG,0.05985324077499557,-0.031326628366520844,0.023114063260516383,-0.023816208776566608,0.001824988573658681,-0.01589186884566181,-0.04837307476312321,0.021053474443529226,0.05824090011873108,-0.16937638543894018,-0.020700353822764538,-0.010824425382997974,0.012988459049398443,0.0017689160771301358
ADAMTS3,0.015505275831473098,0.003198226124393319,0.019148348003008058,-0.04469412692288367,0.0231732073411195,0.0355799087768461,0.031594233666678,0.044955516519778825,0.05115778173437797,-0.006187780276034076,0.002475994413422977,-0.04757700908625635,0.02795629199193513,
CD34,-0.03875242901356113,0.01336779925289855,0.014803103023436442,0.05235912960021924,0.028997327454630892,0.023051883395981274,0.0056300436052755705,-0.025259634301032313,-0.03947494507608121,0.011112617471338437,-0.05550465774264566,0.005328833122862622,0.04310460035753033,0.021266023515759642
CCL23,,,,,,-0.01309606817337646,,,,,,,,
PLAT,-0.01774178565536702,-0.013729159044424025,0.05089636001570354,-0.020461035352557284,-0.06320662439025501,-0.011104181166460123,-0.07878661822068143,-0.0008383002704029012,-0.003813116700265229,-0.1236188453038135,0.006865401595259963,0.03559206721255997,0.026574454926898975,-0.012153621112944867
NTF3,,,,,,,,0.01656842973431675,,,0.00362909131266068,,,
LTA,,-0.016114410686158473,0.05770609687338766,,,,-0.01535128583593933,,,-0.030353794238158316,,,,
CKLF,0.021506963011867778,0.006675455971149086,0.048489098871318186,-0.06901176752803624,-0.07109566462431935,-0.05568187902409754,-0.008126993848391094,0.008038618100761397,-0.038389744265586126,-0.14920768428531228,-0.04091988485804756,0.02601467338156978,-0.005576743141866033,0.08171710241415166
CD24,-0.00449206637581959,0.005265584899690148,-0.04180816088490516,0.03690280086556421,0.05213947449849373,-0.013078719455513617,0.036931480136342114,-0.06391527629157394,0.04188085533242815,-0.09273076838815277,0.004635753133292293,0.06244896278412293,-0.019145731129479517,-0.02334685065344062
HSP90AA1,0.04390836455148638,0.0426517507695888,-0.010382830370120688,0.12071708227666934,0.09097011646554362,0.015415614849205495,0.01737400920439492,0.015126900094448956,0.1581002956175013,0.24229404367074653,0.031479239809429745,0.013087668274420457,0.015003541502477232,-0.03403286250303055
BMP4,-0.055975169280989445,-0.017082219954174145,0.075737769863311,-0.030438498810168062,0.02174904422765736,-0.012662654185084886,0.043646058707245694,-0.03549680668742,-0.01675851667311657,0.025624184686401097,0.020177793773224623,,-0.047394918881557,
SCGB3A1,-0.02283605479336494,,,0.00652364745620645,0.03544179440579075,,,-0.021999563654678915,0.050103109109447035,0.011137514307145801,-0.02499140249341454,,-0.05153095076345679,
IGFBP4,-0.06689044340353426,-0.005471153258775075,-0.012497120948125787,-0.061614341387944006,0.017852184064562387,3.749762212206473e-05,0.006396388778278329,-0.015027596598902291,0.020177331430583156,-0.09035761264580539,0.023806500376532588,-0.02440771197826462,0.03864087047798984,-0.08029300954442013
RSPO4,,-0.02605078530855131,0.025654211820445683,-0.028056223337067882,,,-0.0019218776324958114,0.02861115102262315,,-0.024413697313278537,-0.016830646003687517,,0.03065714743999842,
LEFTY2,-0.026560988218305923,0.06553834609495983,0.049436131751688185,-0.04354759555601195,-0.008332610096840814,-0.03289053065090576,-0.024172408711287424,0.02286517178608132,0.0265733506214896,-0.019649910392842276,-0.022888566634103626,-0.04556021434077969,0.07744654181090257,
PF4,-0.023688741125127317,-0.014658246696545483,-0.012761751940465181,,,,,,,,,,-0.006021944171186236,
ANGPTL2,-0.06357605382395948,-0.007719982894976488,0.025677450298743604,-0.019261664399587784,-0.07137334393117002,-0.04794578283553764,-0.01877139215993294,-0.03256778027867726,-0.07553466931492714,-0.17991396922707223,-0.03026712044847039,-0.027915187548618776,0.05223550226496427,0.00928879463274382
LRIG2,-0.019311722394349206,-0.04574111613052821,0.04178110642579445,-0.021909763055091677,0.057730385640177115,0.02318200827034329,-0.04785023365209558,-0.009403058960118426,-0.0940254351858213,-0.039964365406694846,0.02114962848191086,0.053096148754892554,-0.04329837208806892,0.029909301976821567
ICOSLG,0.007621546931611727,0.04659819313518858,0.015884309269522858,0.006505727446776996,0.010748651060087488,0.027570237738260863,0.01420654976585771,-0.01985846539336919,-0.0006970686230443622,-0.07525783488909248,0.041931501109238746,0.006080611618694274,0.01605778560523999,-0.05046751203804737
WIF1,-0.026632070730027,,,0.11244682618671578,0.08099019084576069,-0.0011252148327703937,-0.013777879312499202,0.05345884072859557,0.1291720569901081,0.29472499644676564,-0.015645715708879966,0.00858539984160569,0.02835350490092981,0.04194261509107078
NPPC,0.013714054351732912,,0.010401747717558626,0.09264692678104273,0.07980377474274006,-0.030989072510170506,-0.026876264800032745,-0.0020766827444990894,0.08790359268168824,-0.13085960271607483,0.06739109486917863,0.13028189832910567,0.036013056277809666,-0.040211617495069456
LYZ,-0.07316614509938854,0.0035255840229603073,0.0053444438725934375,-0.07654446776306154,-0.025836791212301518,0.04101617857293912,0.03195412633899801,-0.05898913744950176,-0.09318869680773903,-0.04393203049499467,-0.05103411252564545,-0.003985772494920876,0.06465248136247256,0.1254935146361128
EREG,,,,-0.03948176312115806,,,,,-0.02269963643752861,,-0.02096285336347065,,0.16115361514536272,
SPTAN1,0.06718903601938415,-0.017410575178074494,0.020398696573779553,0.10325009382855102,0.07233484974010174,0.028065482348586093,0.05203510597120695,0.01340086515668182,0.1316463248430822,0.1837571235683874,-0.06391720006768747,0.05208163346061588,0.0386436843452214,0.013434960677276937
PTH2,,,,,,,,,,,-0.026766334139950953,,,
LIPC,-0.016961858769348026,0.008869139041727961,-0.022933818698516305,0.026481005321662608,-0.012613339369219266,0.024487325587640774,0.03241888434983062,,-0.04065463513231372,-0.04060537769732137,,,0.039995905193604464,
COL8A1,-0.09172816002989691,0.04387308635174184,0.01984631565055089,-0.08765450578826352,-0.04821349699266677,-0.028687883441130314,-0.0033464470170087137,0.03576916075867828,-0.03251224364019055,-0.15916089021982086,0.03920983791778024,0.1612985052804197,-0.0551795446598844,
GSTM2,0.022512770453264927,-0.03212000445014312,0.05316653194334476,0.005252358151971721,0.0727390346054362,-0.04216286862431461,-0.03486202322071037,0.011416186810692987,-0.03610405141539265,-0.04966994042666097,0.08702067483615737,-0.030970391063935412,-0.015029363838955737,
SPX,-0.00014469449760696888,0.009053810740361441,0.06956718167248048,0.11342458478613908,0.055059080034898164,-0.019361403102261334,0.07978475261121319,-0.004355326191706587,0.052355644022096894,0.2368359757605978,-0.03115223031125375,-0.08037554529281464,-0.04361666554344574,-0.050220089485668945
MFGE8,-0.029909601582622704,0.013002973460421162,0.033554562536146505,0.03789281281593541,-0.027070159233558332,0.06387056309160984,-0.024040109067850996,-0.06640414154228903,0.09775586538438004,-0.07449921930160046,-0.08429985283670284,-0.024594439854567555,-0.04568957018340113,-0.07170821608758877
TGFA,0.07643629246108646,-0.00982126146957754,-0.03140197255964025,-0.021569522384139495,-0.04269684531304685,0.007255148470715776,-0.01169477875644139,-0.05483630099866823,-0.00035575286382370666,-0.10098799860305788,-0.03845367834928356,8.356332349115627e-05,0.09168613821361137,-0.11525865181047558
SLIT2,-0.055848183408978534,-0.01952858277685244,0.014777417219268604,0.03261573284864013,0.0647418793303122,0.046528113920977686,0.08106891740579288,-0.021752464492394902,0.011154910235670787,0.29683596757874925,-0.01732830312383676,0.030791208448015524,-0.04831659124217961,-0.04530590793236526
PLTP,-0.08110334706980964,0.04396360899418993,0.020222353358421142,-0.08385373648361812,-0.062450141905047274,-0.014329837690962272,0.06918021440675612,-0.07752401082679033,-0.11829313988959073,-0.0290042649311256,0.0029689543599189386,-0.05536969974012168,0.002715294988983725,0.03067293001571049
APOD,0.04338116821203065,0.025514760423841168,0.06870221872470357,-0.05903689572994523,-0.05056826535410968,-0.05691831390375252,0.08603886508193143,-0.059491695936695,-0.09547360278960507,0.07980298952335149,-0.046038747342340994,0.08604905492328849,0.028416336746209594,-0.023703806999683677
B2M,-0.040948596743042395,0.0931241926727807,0.021071195400001373,-0.07765858509176757,-0.11512899693382939,-0.020860305185123745,0.01342738941602619,-0.10508163732753312,-0.1652179658008833,-0.24984915507661523,0.001941292866132138,0.04507667613989285,0.14285419539698369,-0.06719538058506952
OMG,0.06006628942492115,-0.01952143425898505,0.0738883952835939,0.07809760582458,0.036204895036156995,0.03926464672832818,0.05276092827736032,0.09105071950250783,-0.032251223731017374,0.17899270616729646,0.052540804326281165,0.015040109159564791,0.06179308124461855,-0.09601841249755581
CXCL3,-0.04552556077310918,0.04848936570315193,-0.037973101066719035,0.007799920899562428,,-0.015111520458480066,-0.04898704834921259,-0.023534879473097313,-0.03195529509778062,-0.02186022851047259,-0.02081099226021994,-0.004137671859825878,-0.06727433430849766,
CXCL10,0.07095904294591283,0.07429920448040038,-0.008789887657909128,-0.055624553509741916,0.08450717439763775,-0.03306888434633934,0.003947921588519714,-0.02730305143896834,-0.031966877571691275,-0.034738548579054,-0.022997528964617913,,0.11495795182676367,
RSPO3,-0.031019878886425985,,-0.014820285178987693,0.08122106675207108,0.06900835917511336,0.02315976418781677,0.005024354636221294,0.0464342275227083,0.05699567248939743,0.05381987967653086,0.07166846871058052,-0.07234501792888776,-0.04718308431560125,0.12318279844386348
CORT,0.062078687486540475,-0.001039125660264066,0.03911972463786599,0.03451314253880894,0.027598374999913064,0.027162697039249797,-0.004578118452236657,0.0063386767971916995,-0.015050132415141186,0.036367175388035855,-0.027991621575878072,-0.031577943483901805,,-0.013613162875520748
NCAN,0.04133385925665174,0.017259820223822143,-0.010957213000355133,0.10690219648727087,-0.010647389183137075,0.027417692411840815,-0.010528128031025624,-0.004957984962357591,0.18427714151503194,-0.1977072385943198,-0.007322069836368706,0.004435428077891858,0.023951803315371417,0.020963886247493582
PRG4,-0.013908793775997538,,-0.014626982347197557,0.017350876902440908,,-0.016371955152071398,-0.022817316630934642,,,-0.026707848105467592,-0.00284746678089772,,0.023156714742339417,
ZG16B,-0.0316667156370709,-0.017638817514545803,0.06692320579675345,,,0.004689402986555337,-0.012197990163080636,,,,,,-0.021609318944298947,
TGM2,-0.029381235990951018,0.004783890047702269,0.0022612408626680415,-0.08766284808863659,0.04370967817859998,-0.013709735758005956,0.023072941234142455,-0.021192131689967156,0.019744617909174644,0.04389915251659161,-0.013408767701821575,0.10797155429738943,0.05756498082381509,-0.01813865409764726
VEGFC,-0.04360489321685951,-0.02264892095115499,-0.026069199059635367,-0.029937883985813266,-0.024728301478718063,-0.02158539494197293,0.07390257559832827,-0.04536181527554005,-0.025650490337214966,-0.02725642356280495,-0.02872514489272567,,-0.07587830124321521,
WNT6,-0.036845473257007336,-0.016312320595139675,-0.02023099999831452,-0.0267983377293664,0.01835649691077032,-0.016099674077301045,-0.027146192034532123,,,-0.023788030120001642,-0.022337013991709707,,0.021566258479333557,
NRG4,-0.02103281028554328,,-0.01780170664061784,0.10268663957797838,0.03472319021242833,-0.02039230875027829,-0.023434314133739927,0.0261101019654509,0.008651451203412729,0.08574057056078548,-0.02222530473057149,,-0.03357925545412527,
PMCH,-0.02424144575427024,,-0.0003132380294182174,,,,0.060268922286176196,,,,-0.012796412833528368,,-0.003995428378478806,
COL9A1,-0.05194890174014478,-0.040515792593422965,-0.018592583315632308,0.0015846371591213566,-0.008362361967102015,-0.0024376118078767305,-0.005986846001256793,-0.02032091704842509,0.07350800317329943,0.0018280051296771143,0.005270925359051022,,-0.012093895612687368,-0.02113471998743215
GDF11,0.04759190238169157,-0.02582438261189785,0.04593039803076635,-0.00015649509074391866,-0.027695857134273742,-0.05805462567167447,0.021240980544431725,-0.002836104281753286,0.033582670731285846,-0.053829331535205485,0.004674685607587952,0.04957288835960948,-0.0032879339949065715,0.06307940325788874
IL24,,,,,,,,,,,,,-0.03754049052641755,
SORBS1,-0.04630771762512097,0.036680307914460406,0.07646705750909505,0.015047226182624539,-0.0012137144926587726,0.0054047943609236235,0.0024631059610724453,-0.021312216452523312,-0.04035624851213032,-0.005482394231604977,0.018003486714540905,-0.0026346359799886416,-0.036318158671276676,-0.02169953422181601
DLL1,-0.033601720201024865,-0.012917389937256869,0.03497266225995066,0.019272974645233726,-0.04108631088475496,-0.07702360333502363,-0.013121661929330081,-0.031251735613051626,-0.01145534291816588,-0.08660867169453568,-0.003208654048605378,0.015579831320444335,-0.007212823487727362,0.01530076629539033
TLN1,-0.008561543432093156,0.027098524493275357,0.023995182244880883,-0.09841726130503119,-0.06339009969539894,-0.03153102535492363,0.012783066695094682,0.007594619382561822,-0.1277975843191276,-0.21130680271893876,-0.03762232665693065,-0.029783932487160488,0.08356212755088718,-0.04227989236046775
COL2A1,0.00470631547756695,,,-0.01737057568399844,0.06991542188309251,-0.015111525601097959,,,,0.022944108499769435,0.07204401477912514,,0.036551570950615626,
SHH,,,-0.015199836205426484,-0.01097109513461866,-0.00661484557109454,-0.011879495268844917,-0.04050177369232426,-0.025259422530903936,,0.10882709214897208,0.03716832487515879,,0.0616246621290583,
PON2,0.00680351453576363,-0.03349286766703192,0.011604367261339921,-0.029833792059318284,-0.044329332564346444,-0.02929002847806409,0.04336537348938744,-0.01917699716648427,-0.08463083781841435,-0.13538451437841392,0.017508816146102363,-0.10336136735794138,-0.0368079657189597,0.01950369305729688
ICAM5,0.023315052200618996,-0.020997620088249007,-0.010996931505470153,0.17519640125859362,0.11326208845328846,-0.029529397766229162,0.04946535866494584,0.07913180983337609,0.050504605154924845,0.2167791779395367,0.003480064977466615,-0.018514029932843148,-0.029734718289445756,0.012828414379950432
HPX,-0.007226005209542233,,-0.0281985561813335,-0.012092066231121816,0.03446672180211889,-0.022005529589328745,-0.0239377996895943,0.005097541333911031,,-0.029073605603051944,-0.035421053819483024,,-0.00216775805629554,
SFRP2,0.015568780078845665,,-0.017310966233854443,,-0.03114030717985727,-0.012060402091201556,-0.01995059068339059,0.01929947809635518,-0.07639940643124533,-0.00798828595537308,-0.030297689313568573,-0.017107303228336188,0.10280781286692121,0.008131689876408272
CFC1,,,,,0.06377746672226375,,0.002836333972894745,,-0.0233171641670492,,,,0.04304317126792825,
CD70,-0.0011543270367399378,,0.031216937946134355,,,,0.04372552702539859,,,,-0.03236565986719652,,0.01973007386211116,
HP,0.006255542271511499,,-0.026276463859192172,-0.05531332434339121,,0.030412544415244828,-0.04946242187711217,0.031060200902503728,-0.052615066091812296,-0.01198984099323997,0.04768540765408719,,-0.0016832511563387722,
CXCL2,0.06437113626100557,0.0953165309716613,-0.04782770644915443,-0.07487016919566232,-0.01372077175406204,-0.0008023585531034936,-0.05401410367141916,0.045454574710203054,-0.02558261803095754,-0.002029310674357607,0.00943393307374647,0.06234327380533085,0.056579607105413994,-0.0511803077944356
NPPB,-0.017553170040291576,,-0.031214494288510055,,,,-0.013442211006983805,,,-0.027256425545242796,0.02021730301307672,,,
CCK,0.14669176325446992,-0.009979078175011556,0.035468472152451545,0.17157057250026822,0.12335178665675625,0.04646625206255058,0.12286318087871728,0.10596859437051215,0.13842786613035776,0.28749476115414296,0.022286687457835273,0.12272481016540095,0.09978001662175379,0.019581858153129596
SEMA6A,0.022440287973775327,0.010231431608808567,0.013577880593749345,-0.028001977864750033,-0.0256036941014898,-0.017147138874087784,0.000224572869024506,-0.020200554057888877,-0.025535936466002895,-0.207192122902397,0.024660183640850066,-0.047753846057265945,-0.06692010447649066,-0.08969672717208335
IRAK4,-0.019949043169031646,-0.009610920390226983,0.006647863770934186,0.02989059072734423,0.005379560808450859,0.01154192928296669,-0.02869090652251155,-0.04147788119323671,-0.004536879864670815,-0.04937239145785917,-0.019948532443359816,0.06880888693590624,-0.036515816221560866,-0.03054901085345399
GSTP1,0.014372966926448277,-0.04466376241888153,-0.045092754793783975,-0.06895715486489022,-0.02952666355217933,-0.02298134740417849,0.04155500416068142,-0.0021983423317583446,-0.09305933510096084,-0.18723808373927037,-0.03883018385135652,0.10891839593144988,0.02955055546455456,0.02843103319551736
VCAM1,-0.04922890131035334,0.00030985607538125593,-0.0184579492687166,-0.10063422842674026,-0.0656466826618249,-0.03325729104951906,0.013411439038693162,-0.028224364624680406,-0.014358742421644715,-0.06390532177362579,-0.022960923105368656,0.061942723949251745,-0.026650765106990663,-0.10134394626345898
NXPH3,0.013772572646323856,0.01974945958550511,0.029407820845480586,0.039575766403319466,-0.03748167483715234,-0.06492835292468173,0.10872753238545531,-0.02038562292973641,0.1488195480430766,0.013911029627423827,0.0014355622966216058,0.04066065844024511,0.06315003944158204,0.17986428364179444
MTMR4,-0.00414732345740996,0.031119438966840513,0.028573966210614404,0.04577280391363068,0.07211606599053223,0.0034148706879880363,0.01111596444813645,-0.027267957482802512,0.12198392145356429,-0.020496340095745372,-0.005757559875599179,0.07504936250985303,-0.006221121916628849,-0.01877905033119982
LAMC2,0.008179145750068543,,0.038840599388047424,,0.017186767029216354,,-0.016922243988473876,,,,-0.012420914611446841,,-0.0011118395015094807,
IL10,-0.020246119738266632,0.003778434599366979,-0.02148264320710954,-0.05384625107812146,,0.08017160740200982,-0.04165594168445654,,-0.035799505723485815,-0.024398375926862274,-0.03093061845991235,,0.07585661372112867,
SEMA4D,0.029596669663888346,0.04695187905533658,0.012242776444137897,-0.033005468214265,-0.0382675346604155,-0.006707703135369174,0.039017035760542974,-0.00524864475876953,-0.07396932322148939,-0.01554586689320239,0.0056925132294492154,-0.06474464950234592,0.05220463721211452,-0.082433834155126
TRH,-0.08504795421242882,,-0.0017234199398132911,0.06706488891052835,-0.05217136618339765,-0.03130678652494348,-0.025738680352188452,,-0.03631138975479336,-0.06099955171081205,0.027366938335785615,0.22505654095512945,0.032659393031880306,
SEMA6D,0.017017434125786417,-0.02381176588073742,0.04808859589838631,0.06611653722171248,-0.04315456427650074,-0.008923663149648571,0.023702523913661126,0.019426115748867972,-0.007739893574817297,-0.09848407922665883,-0.0016223764122006332,0.003728441331052931,0.00381038042743879,-0.06415056479831818
