,ZH8811Bbulk,ZH916bulk
COL1A2,0.12333570748686044,0.053681760694161404
DEFB1,,-0.03846404219103758
WNT11,0.02249801295073637,-0.03453183767353764
LGALS1,0.10609303754591123,0.1503448416225941
BCAN,-0.15048025234967308,-0.10538817881208767
ANOS1,-0.08139692113810315,-0.04107072777535807
EDA,-0.013038441302728982,-0.051630069035319054
FGF22,-0.0173102955703445,-0.048011595162517386
SHANK1,-0.022027411610922122,0.1592234632189963
NPVF,-0.015647089441506987,
RAET1G,,0.03723586668587121
TGFB1,0.06906180114445996,-0.03871750415291433
MSTN,0.03537731672160721,-0.04300314870525671
WNT4,-0.03549856400634278,-0.007632519132417256
TNFSF4,-0.03785289233555869,0.11468838764920569
NTN1,0.01815872009595426,0.07188165582284906
CXCL12,0.027328735908565046,-0.03948236088799863
GNRH1,-0.009246724705406523,0.013164354213945772
FGF8,0.11296387753236638,
RIMS1,-0.05603607338067318,0.04832710244937591
FGF14,-0.014491098437467395,0.002911293466772366
IGF1,-0.008867720534042743,0.041043743584860286
TNFSF10,-0.06691480075284593,0.051542183633918895
GDF5,-0.033410123774157884,0.021832643645740252
CHAD,-0.03785289634415613,
RGMA,-0.10448561307849805,0.052289777462044176
WNT16,,-0.024723517032068622
CX3CL1,0.029642694761097387,-0.005733846796053157
FGF1,0.004610335077982094,-0.0944811462760349
ALOX5AP,0.026108043869019805,0.13403790893480302
IL1RN,0.08734248084204212,0.07944123884449632
PCSK9,0.008206882505758207,
NPW,0.04433738030316015,0.047209646626872055
CXCL9,,0.060729961240100744
ANGPTL4,0.1313698402213913,0.22643700982171414
UCN2,0.03218641122478375,
COL4A3,0.14031437522296275,0.02880732291133089
NRG3,-0.015280650119959703,-0.024733332140742286
IL23A,-0.021306642093252705,0.021912661911813396
COLQ,-0.007046607574846638,0.01668154945844353
SCGB1A1,-0.020863664713391277,
TNFSF12,0.0413934992074222,0.007509099589237702
DKK2,,0.10323586069950813
FYN,-0.11900250533549857,-0.001956064450620368
ACE,-0.033460162910856184,-0.02373547901629205
IL18,-0.07752194547687619,-0.05431260528773322
PPBP,0.06472338106776276,-0.008240883552282719
CCL27,-0.03450943889487781,0.014289071736903232
SERPING1,0.09431055955666455,0.1286857077613269
AZGP1,0.04259910256661131,0.09467659132262876
INHA,-0.01944076560683005,0.004940236463674779
SEMA3G,,-0.0018030827795580933
COL6A1,0.10772219499358783,0.09498554542359454
FGF17,-0.01931724268718937,-0.013914986065496007
TNFSF8,-0.01817327096452649,0.04967591578752811
FGF20,-0.028362493909028,0.042853043523293326
ICAM3,-0.04932038670218985,0.008859432242084528
LAMA4,0.07077879423561569,0.026462521170646243
DLL4,-0.01504995119391522,-0.04332596816217068
SEMA3A,0.05585772551588521,-0.018928779000589712
RLN2,,-0.0349057961199291
C5,-0.00859931014556353,0.0094131082900359
C1QA,-0.03286078316717394,-0.10039056808568224
COL9A3,-0.07607213472410264,-0.06762051060833688
DLK1,,-0.05586468536745187
HGF,-0.036796401053778474,0.044618987416657256
P4HB,0.13038674305446757,0.16824666947054492
ADCYAP1,-0.055410573743405966,0.0021956721812916953
GREM1,0.058051074412633664,-0.023182587995243677
EGF,-0.015839914175761433,0.016556447623311134
VEGFB,0.06538299891086187,0.058338593326710465
FARP2,0.007617482069677755,0.0313856485095933
IHH,-0.01932206939612714,
LAMA2,0.026649919872039924,-0.04566527346855281
SERPINC1,-0.01583991543586153,
NRG1,0.071007697819355,0.005378675888911304
SPINK1,0.01786611694472049,0.13897720220711066
EFEMP2,0.08272526103585619,0.07728826025354399
SELPLG,-0.033179454168220886,-0.017429706972657354
GDF6,-0.025506872768228533,
HLA-E,0.03554361289357896,-0.05141622222509641
PTN,-0.05868964090231115,-0.04182854440318163
CD274,0.03809944636969929,0.042710080125542955
CD14,-0.02502762095271264,0.04661995775926971
SFTPD,-0.030913490832368686,0.021005693985864687
SLIT1,-0.04974737279322548,-0.022880238003857512
BST1,-0.07137594417343071,0.028473257459316233
AGTRAP,0.04043790006911203,0.126223385061643
LAMC1,0.0743583505366175,0.03869401003018858
COL6A3,0.11464139318935118,0.053860055000989046
FN1,0.1505327664763926,0.12339662490470452
MIF,0.05814471464154782,0.08238523003673189
JAG1,0.019244426829593573,0.10075208953054003
NID2,0.001961393880625879,0.03230246211568017
EFNB1,-0.017155967312088297,0.04274054617121183
COL4A2,0.11051725289359018,-0.039606095505367346
SPP1,-0.0017112598361598039,0.16421160254591752
PODXL2,-0.02799815302161233,-0.018950377179697546
FGF9,-0.0807641896144616,-0.019589375567826757
ITIH2,-0.011944562483179388,0.02712805136815573
ADAM10,-0.11695965983840664,0.0012790220995326988
CFH,-0.023912063207739226,0.055720046864777724
COL4A5,-0.06020154542732392,0.06909191070385626
LTBP3,0.046408728950097934,0.051953960938206444
GNB3,0.0405390425431284,0.059730945184296134
COL6A2,0.13598313374354687,0.057694698304107735
GDF9,-0.03812994533621548,0.02232928661138182
NCAM1,-0.04976557447704689,-0.09595380243305417
APOC2,-0.09016254854065207,-0.02881445970117195
BST2,0.029695423801074667,0.10846737066532235
COL5A1,0.13726428682040856,0.17780159546510793
CALM3,-0.06083003240324369,-0.0626214410747791
THBS2,0.07479347103326431,0.04990523452031482
SERPINE2,0.0077185265106875355,0.02876444324653722
EFNB2,-0.014325042089750436,0.06594570130313601
PROK1,-0.01748601968314513,-0.03980735261866957
MMP9,0.08028935191491257,0.05897732137079643
DMP1,,0.24035460443426418
NPPA,-0.008309126802426943,-0.025200779710739914
APOB,,-0.026709246292857185
NTNG2,0.02294081147592824,-0.031537546707207036
LAMA1,-0.009842547457780413,0.015774629232302082
UCN,0.002688970420265086,0.02459822147606529
ARTN,-0.02754951736147273,-0.028405455971992868
PDGFD,-0.021109388791092906,-0.03379984127871587
EDN1,-0.004345267915883702,-0.06160252521047983
ARPC5,-0.006460040577617203,0.07954479030025302
GSTO1,0.04917437101822364,0.07287876543908786
PROK2,0.028005853340968098,
SYK,-0.019818294505528265,-0.033781910964821374
ST6GAL1,-0.10834477435359138,-0.11105599974143349
WNT3,-0.03928046802703125,-0.06261536585141958
HSP90B1,0.11918865428020879,0.1828492548721786
ZP3,-0.025236059220310778,0.020381402915564725
NRG2,-0.04612222940156635,0.023907059399732446
MELTF,0.068194606988581,0.004926447910981495
NLGN1,-0.052573489335092594,0.055077416331926726
SLIT3,-0.024142459233303597,-0.05628889989835924
CCL8,0.02990618398811015,0.056053214798785556
S100A4,0.041898504346620624,0.13874662546795258
TNFSF13B,-0.12161493208477173,0.04489923652567231
HSPG2,0.09648130117729063,-0.05457243649194496
FAM3C,-0.10505103783269829,0.060387366007330905
FLT3LG,-0.054025291366507265,0.02561319213538348
A2M,-0.03173812810584664,0.10964683717585623
VCL,0.09303031937446585,0.052206113281788244
FGF2,0.014823515265069538,0.0018768246027306167
AGRP,-0.01357874218083812,-0.029711888922417103
CNTN3,0.0026697741808751592,-0.04680407454588752
RNASE2,-0.04994026678641032,0.023885256610532594
ADM2,,-0.015344444292680611
GAL,0.003924559979178405,0.02026168818032493
IL36B,,0.18885807269691232
CXCL6,0.10613869051552177,0.17635688459005683
PDGFC,-0.008633260107186461,0.09553492286014234
COL8A2,-0.05721823002442111,0.03763759254512086
SPON2,0.03529365691907744,-0.0029616221099776547
LCN2,0.13665451807949963,
SEMA3D,,0.004186493339409812
BMP6,-0.021452510081392748,0.08261565321017679
TIMP2,0.12854104334219688,-0.03123875643493264
EFNA1,-0.059119487689054166,0.0969504740042702
S100A12,,-0.027935249215369176
TFPI,0.007544101016216748,0.0010590847228378096
GPC3,-0.03471133188418318,0.0457264542796434
NMU,0.023048036858095016,0.11081500489521226
SCGB3A2,0.16729567016314575,0.030853555123508302
LAMB3,0.023029644587798995,0.018687661688054524
LGALS9,0.04851454373987085,0.0036714752839140177
VIM,0.09222739956847999,0.14329793639528862
PLAU,-0.03299775199973125,0.0805512823789165
TGFB3,-0.010162759863003286,0.09197156595715708
APLN,0.07304268396466816,0.04529273428341708
SHANK2,-0.022459698798245036,-0.003933848914072558
LTF,0.09915625448821999,0.13538380497215924
PYY,0.06772115939877911,0.04000070148212325
PENK,,0.009835242630437837
CTF1,0.02756440977162873,0.06260794000411785
COL3A1,0.1447596174120017,0.02260930514404354
S100A10,0.043526655643038765,0.1487826847591465
FGF13,-0.05944650834989539,-0.04475768457846905
SEMA4A,-0.036612477500642636,-0.0321511254132492
EFNA4,0.035454878544131575,0.0852008655722499
HSPA8,0.0016344273182677983,-0.002321249670314364
NPB,0.028293917959953875,0.03376622497370754
ULBP1,-0.016590239135226843,0.08973663953117138
SEMA3E,0.021168944964982762,-0.019635112640299643
FGF3,-0.07755130861704669,
ADAM9,0.023285882730924298,0.05285083528643986
ASIP,-0.03006499908708767,-0.016805317148648455
IBSP,-0.061182500318243314,0.05056601632024688
FAT4,-0.05342496502853635,0.03803024051211052
MDK,-0.06170729900569579,0.044868388027079625
BMP5,0.018176638249700488,-0.05287765504480201
CAMP,-0.038771204803399836,-0.0039041234367341083
HSPA1A,0.07016442877092578,0.023919859044501002
SEMA3F,0.0008980331906243179,-0.00159561470450807
ARF6,0.034153672709091185,0.14261461577908982
IL6,0.09048613892688821,0.11476478072883244
CALM1,-0.07700953498405592,-0.124673238534103
VIP,,0.04772345071208633
NMB,0.0010819204825387166,0.037607998291216235
CCL26,0.12022533396342018,0.09524055860790212
FBLN1,0.0654389748214107,-0.07802872240523762
SAA1,0.08352518374151163,0.1049340806618341
MICB,-0.031761393512387506,0.05656360058084072
F13A1,0.02373442821897396,0.12381470281525056
CXCL11,,-0.045300457757396044
COL5A2,0.0959297279576911,0.01725431014204311
EFNA5,-0.03438123364044766,0.012248589797990603
AREG,-0.059444917457909245,0.08626303626381522
EDIL3,0.019176640917042465,-0.04810429671298126
CD86,-0.07621899549644462,0.015770606099251988
AHSG,-0.016405653074394486,
HRAS,0.044847003309422484,-0.018677707450373685
C1QTNF5,0.00520275836869069,-0.016769969149389264
RLN1,-0.018341398544217097,
COL4A1,0.07240914633886542,-0.041094661047067306
CCL3,0.023077262153623285,-0.11619076019438487
BGN,0.07661021448885523,-0.03959296082096299
RETN,0.0249361413585811,0.04624453606901332
S100A9,0.04958098069479282,0.08009011834941748
HCRT,-0.03917221797610036,0.04052047647394418
FADD,-0.03253284664443611,-0.010365637166652826
ACTR2,0.07923042889199293,0.003620232858135629
BMP2,0.017319110525289953,0.09459847071230056
PDYN,-0.019000289497742767,-0.033821473523644535
CD55,-0.03701312016208069,-0.05159449723250196
OSTN,,0.02253787313475554
PDX1,-0.027783761441601832,
CD6,,-0.01877501196637941
IL16,-0.006227216624220729,0.03438140184699649
LAMA5,0.10660891453181705,-0.006808231466203448
RGMB,0.022156129243545843,0.10854531630980496
IL12A,-0.03228340600751944,0.00017173219307050906
S100A8,-0.038993076252848334,0.0005823935789862412
TAC3,0.07124641141988214,-0.019271739632296236
MFAP5,-0.04986218229843819,0.1734561181348002
CXCL16,-0.059702489174596876,0.023981143438887974
AGRN,-0.04460708079261234,-0.012539581952634644
COL4A6,-0.032074075766189016,0.044074248689834714
FST,-0.011597379946396863,0.14358999536683945
MEGF10,-0.06363621575864399,-0.059884651303003744
C1QB,-0.10933452345535839,-0.14053617278894973
HLA-B,0.08879979688781743,0.01173042376807545
PDGFA,0.0544085378466368,-0.04709616739186932
LAMA3,-0.014439687644290428,-0.003110603276037317
DKK1,0.08359514955084063,0.13094284640759937
INHBA,0.06786486774749374,0.09423328107441274
IL7,-0.011515036150928845,-0.04762865776484563
FABP5,-0.07222754902269812,0.07619385063958745
CCL4,0.04055848152198603,-0.06657716977956103
FBN1,0.05966573633981101,0.08115964660670152
TCTN1,0.0008515446883878957,-0.001106345511192568
NCR3LG1,-0.021741631061798466,-0.036723737278894886
BMP7,-0.007403664861379426,-0.04141368484428036
NLGN2,-0.023159910065750532,0.04844690314960074
CCL25,-0.04682483427489645,0.0679532803906815
NPNT,-0.05972461368499568,-0.07809244347759497
KITLG,0.010586135701603532,0.05628957870553766
MADCAM1,-0.01695380485400968,0.004768016685761007
F12,0.010699360466180365,0.0312673143690886
S100B,-0.14157245723071707,-0.22749122955342316
IL27,-0.02056364053810009,0.002108219502577907
CD99,-0.014705143302735297,0.03207183329432421
PDGFB,0.00849587420729242,-0.04713439085897719
CLEC2D,-0.004121621791147639,0.0018320363614082575
F8,-0.06889397325282337,-0.01953908965941081
C3,-0.012538783569422894,0.10641942916312491
DLK2,0.03386700687359427,-0.027888236208899783
TSLP,-0.03895313469002249,0.16460855099574162
OSM,-0.028872121000602137,0.09209763298335903
SLPI,0.07010048982428932,0.12869660153634246
AFDN,0.007860776423031473,0.04889370146775539
KISS1,-0.016219114416236472,
ULBP2,-0.04316162329899689,0.05830170688652811
ICAM4,-0.014229082144275951,0.023162105390853744
ANGPTL1,-0.027549509962806244,0.02651957681267388
LTBP1,0.11910907562044186,0.07379641964311313
NTN4,-0.014454742571196569,0.09215971441047648
APP,0.0594788052450269,-0.05776054984941929
RIMS2,-0.0666193474903004,-0.07341767159143618
WNT7A,0.03182453084771804,0.008547990408445526
GAST,-0.016219114709711994,0.023880620409337073
GPI,-0.020871802904388042,0.07708681418066246
IL1B,0.06651919873165335,-0.01296583417893965
SFTPA2,-0.014015487397185788,0.022546996792620986
HAS2,-0.019815003181801103,0.059047602201782644
IL11,-0.0037106196126039455,0.05741201062886223
SEMA4B,-0.01745666203275429,0.043634016439535225
FGF12,-0.006481742773534206,-0.04015726584373085
CP,0.149981840641215,0.11815317898099596
NLGN3,-0.09168965792314394,-0.0327992353789395
GZMB,0.062008356537935974,0.05384270619475496
PROC,-0.017132907155899206,0.06820201003324182
TNFSF11,0.03056844782729977,0.06499809347948575
AGT,0.05951871408756087,-0.059159201001740276
PTHLH,-0.021930819363053407,0.026179450626279903
COL1A1,0.11254899113243372,0.05040092346428879
LAMB2,0.025420275164058523,0.005810281546250976
DSC2,0.007131648130077642,0.059003849027415255
WNT5B,-0.028845005315560307,-0.012667588530001935
LEFTY1,-0.04755308025210152,0.016811277261957403
FGL1,-0.022728043000794305,0.0004689035839023137
CXCL5,0.1285144166840647,0.17048769231343325
S100A1,-0.06845936162818295,-0.07992114263289461
