,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
WNT5A,-0.0035162036603994706,0.021440359469899944,0.04036893740825273,0.04535483817928845,0.0255642541124097,0.018958619508916138,0.10523513851568621,0.029200261405409482,-0.009687952970807552,0.0030595154948228715,-0.0012380076140028591,0.12830646819339772,0.03106956508955419,0.015834805866044077,0.05353695631266544,-0.007421691090999529,0.04392979896196873,-0.002708437121827768,-0.008896721896894836,-0.074214561757743
CXCL8,,0.03712814384223873,0.049650562367774605,-0.07962332384559821,-0.05830670143358059,-0.01615772620456938,-0.021012764848045252,-0.00542840809243685,-0.045171348114086816,-0.02188144630802243,-0.0318048119740071,,-0.051667916643350936,-0.09913557708920569,-0.09259618748804598,-0.04433296536696409,0.01438530026776978,-0.020978773885024532,-0.028244137095970772,0.04231539884952993
GRN,-0.0388625927036197,0.02643086447484428,-0.010428498067117454,0.01814039707303848,-0.01870335890339246,0.004231809850750808,0.047697427913876995,0.06493454933336752,-0.10536223444206962,-0.028896800720417923,0.03764270268813333,0.08841138090614369,0.08784896683674139,0.02094787866282818,0.004147649226374805,0.07965494508471062,0.022165812593319362,0.047765024478312545,-0.001682737746524506,-0.03142402796170871
MIA,0.011880699741737612,0.01989562878211769,-0.01821044292922905,-0.025340719558892052,-0.03516239843404341,-0.012194566132347947,0.08268970277206862,0.11305711223185198,,-0.021904408921119594,-0.018440765041084602,0.019627712019458367,0.06181804408415294,0.13435282213832916,0.11790991102142162,0.009098578144256212,-0.10385118442360367,0.05224456462837273,0.06333857028814761,
COL4A4,-0.022857129144219474,-0.028090685371753875,-0.018877842114545365,-0.03578395879540053,0.007422664929760908,-0.07182799956884445,-0.014055275229180169,0.009567500374228875,,,0.0014455840863369835,,,0.0067974613879965284,-0.01830095106089409,-0.048099883469085385,0.013701727395404428,-0.01974609346149745,-0.028086191945752174,
TAC1,0.09926784680802916,0.028089196378188325,0.010954584417496952,0.07800454304025412,-0.01932613469765303,-0.0361168567536636,-0.05099580793939478,-0.03319195578035679,-0.03361253387598069,,-0.01940527628908432,,,,,,0.16154926463010175,0.08384708789494873,-0.09436527179127834,0.13684655553794015
RARRES2,0.048471607452515664,0.01704383498893037,-0.009623455822495476,-0.08077287694303883,0.06435967414214475,-0.00551303904324673,0.045743712176097656,0.058892943550751135,0.0013090878066006656,-0.11036404009276471,-0.009586853161234237,0.023588527237384596,0.061050577476865854,-0.12367893398571785,-0.011624047207128573,0.034291973901911264,-0.0052249846123105965,0.06601587790490415,-0.031151170055887002,-0.05165814667633473
FGF7,-0.010530170798382983,,-0.023111612729158446,0.03094563886639193,0.05066392872228009,-0.021902795865939066,0.03784980291861089,-0.04362235915680618,0.016374329348278868,-0.022882827367590775,-0.04812430667671647,0.034772580125940956,0.11058855191672232,0.13534318891115782,0.03698314637507558,-0.0016208568029193603,-0.010056664525530426,0.051147945790179485,0.05535336674651473,-0.058661579538333966
EFNA2,,,,,,,,,,,,,,,-0.033762706087795996,,,,,
HBEGF,0.08004933449735478,-0.007481596517815252,-0.014574327605567722,0.007842659549455296,0.0034750772086849916,-0.04649513381952447,0.1286589634275018,0.03926977173238952,-0.06319313892964622,0.06430913285114115,-0.017672446363064448,-0.0068070582313490375,-0.030212915603995697,0.02142615208811416,-0.013766267099491409,-0.038961921894665186,-0.013358031349584338,0.00735487911896622,0.021235156946213554,0.1377074221032581
CSF3,,,,0.12107833480963025,-0.019903699153726143,-0.058151562560650724,,-0.016194414770526553,,-0.024264903404607453,,,,-0.04310357367157261,-0.03851637611351764,,-0.022763582706888462,-0.02869693096073999,-0.020476024905083337,
PI3,,0.0032074616314734677,,0.06911738764592608,-0.03434777562555913,0.018311138599812406,,0.06528399820609085,,,,,-0.0186649897520257,-0.10983792588226847,-0.09561816812814916,-0.007021391655539432,-0.0263681701757691,-0.04814475134984579,-0.08598552389237529,
PCSK1N,0.03081616271397419,0.03643591914182361,-0.02365618112470212,0.07579981199225506,0.07262712204270391,0.004207751388381539,0.014082910373580216,0.017933628720582587,0.10479729775695415,0.00490082381991133,-0.030860795607085843,-0.03516484418639948,0.01483425600939753,0.004627179584630528,0.008623369464188397,0.07555979802270271,-0.0059515889855016255,0.09225352953762943,-0.007120635404331887,0.06419944173919147
NTS,,,,,,0.05251720814567668,-0.017158297581356265,0.03956815029322986,-0.017847604770563803,,,,,-0.0003488993616656428,0.001994476340670943,,-0.025298218069395632,0.02020389889618305,,
SFRP1,-0.028716911088020648,0.05931532653211175,0.01894886069244811,,0.06483073722892496,-0.019911797537827566,0.09203926542089656,0.007030598581207727,-0.06565573980723759,0.0470003676722364,0.04431218725459547,0.08022383030170055,0.06117563836388753,0.039876772253694036,0.04622545528940929,-0.049152683828135334,0.020295239149623064,-0.0002566673319757279,-0.03579977209753167,-0.1056961522132953
CXCL13,,,-0.025110059067792286,-0.018187384005070893,,-0.019732845645257596,,,,0.03234009721939102,,,,0.01795929021079293,-0.0498675984251134,,-0.023028598864948433,,0.011399280626498556,
MICA,-0.004547236585411888,-0.007878850430736226,0.0069547382282769575,0.022090222893461214,0.05203480253167917,0.007876916940526642,0.004798838333095347,0.027703058716386734,-0.027086496442171062,0.01152620884350845,-0.0029080889628242596,0.03511584489473246,-0.009852700793826955,-0.009738046152188177,0.033797852101200954,-0.030724149374933948,-0.013783319460573429,0.06851693379103319,0.023178291805454828,-0.020493519064203356
TG,-0.022857123993277415,0.04618776549020809,-0.019440091080178485,,0.021505239832992414,-0.013975353528331671,-0.019805198563901838,-0.01954520974652373,,0.04709355058038055,-0.018872407828237268,-0.029913912929223446,-0.06729123047839268,0.08043234390452887,0.047547866511137286,,0.041375138434303176,0.01946834052750859,-0.03904968511340355,
ADA,0.007775355884397722,-0.00398575102710043,-0.022747851739418304,0.07265457684096331,0.000995379206652605,0.06793935066792327,0.0388278551301864,0.0639705118421764,-0.06980844594908336,0.05842991301304328,-0.03011427628228737,-0.04024379254026177,0.04316814702122461,0.11507219546332852,-0.040084165044772566,-0.0044816979456466675,0.010960645713851462,0.015884329150601385,0.023500450882989993,-0.04472186132865879
LAMC3,0.007274744820471908,0.012325346112421195,-0.034569686386654,0.0751302550987002,-0.0416220583936841,-0.0214707479607411,0.03457953332655634,0.06276169731508688,0.007119860674393501,-0.0027294056818861394,-0.023274805940341484,0.008930737289589437,0.0649193659563962,0.08727565388630988,0.05255324669946746,0.09533123339256462,-0.014450707576430683,-9.448015274543796e-05,0.012934492075903796,0.07635969191573215
CCL7,,0.030736575330601194,,,-0.011368326410666397,0.030834525546583065,,,,,,,,-0.028215604328751347,,,,0.08566669417236013,-0.014608118066781214,
NGF,,0.01434695343340233,,,-0.026047739413730547,-0.027925329552528157,-0.018899471521375964,,-0.017847616522027376,0.10944675889981943,,,,-0.019572567139338855,0.016809556482146916,,0.0031736263314751604,0.022618934323324874,-0.02763749939987691,
TNFSF15,,,,,-0.012659187475999282,-0.01937033754442693,-0.007186821162317511,,,-0.015452367430392362,,-0.027573055231297012,,-0.011554311599800636,,,0.034378815331110216,0.04076416171165309,-0.0483490812340664,
HMGB1,0.056279259529324006,0.02521356743911869,-0.025736062421058543,0.12255939458355984,0.027055933293291822,0.024759412268308884,0.014194656197572509,0.07792025771254282,-0.04278340683295438,0.06823765319026033,0.019607012977242346,0.02714753628702619,-0.05064138523824048,-0.02768639570767754,-0.005209268323250564,-0.052115167651517136,-0.005600494122058116,-0.03271388338188982,0.08664647637063794,-0.06715574659978052
ITGB3BP,0.0009821629440106994,-0.019324999431438974,0.012186565489930887,0.010774609825205388,0.0471124760457361,0.07616468001586445,0.0660841317742472,0.07405179907363252,-0.018337121273594367,0.04379302888683692,0.028471929966234176,0.01969108314854958,-0.010144373983225395,0.026361538478756084,0.01121322185107612,0.02503402006999478,0.022794165743421184,0.08455481570819268,0.022360317174523033,0.0040014642383181765
AANAT,,0.07245196334926407,,,-0.01151856713291724,0.10876378037505889,,-0.014607800374981068,-0.01677938431178503,,-0.01685296400367859,,0.011408879209927454,0.009989064418713774,0.02811274867104143,0.031194785735641366,,0.06515946930371408,0.01247995552412642,
RELN,0.0798282216625471,-0.028910371467135643,-0.03781446935390601,-0.028207211750614504,-0.019993653016748103,-0.03828013130124355,-0.03280770775291044,0.014547609514072166,-0.019644047644059068,,-0.018657685791054306,,,,,-0.04830239409541095,0.017497531664432527,,-0.07204362782538581,-0.07355195996236363
IL15,-0.013304072782133483,8.843849621196629e-05,0.0009592481597226027,,-0.024995725979955655,0.06665723680035089,-0.01632893869088677,-0.0381030959953578,-0.018743067252765918,-0.014651619411340506,-0.015630345182086607,0.01657191902855798,0.034899535913531836,-0.026296594729425683,0.06024475188545119,0.030245264682868735,-0.011806384513564187,0.03709420453906803,0.08786555238435835,
UTS2,,,,,,,,0.024341635340477973,,,,-0.035644732923648066,-0.0401614334055203,0.12635772995061031,,,,,,
BSG,0.011342585607141149,-0.015411382782301234,0.008211832988579292,-0.014041300740527615,-0.01695638497195815,-0.03939263627671736,0.0756947908199239,-0.041201180852365266,0.03503001492662795,-0.02934876164625914,-0.010920667819496794,0.02243325663870388,0.06658492751303653,0.013324753416891662,0.03900440316034341,0.1319303463425332,-0.07915293843449886,0.050789364605995355,0.00682658607791003,0.16974821619911537
ADAMTS3,0.013789252899847516,0.052225444797980115,-0.024884444498082133,,-0.018010999483231357,0.002707424047251645,0.03196942487524576,0.046693201885420414,-0.026943748482453133,0.019693240026402218,-0.02597258911840741,0.08689756130523277,0.11119338734895168,-0.00544742838023445,0.13359741579591328,0.07458287072898817,0.013659922272252729,0.04229054692062516,-0.02972938962603898,
CD34,0.03148212952275738,0.016436740989410347,0.01157247946695822,0.03424326076191127,0.11548511148181956,0.014406549664010554,0.0621343028568198,0.043274022083899334,-0.025437610363575062,0.04351444497071336,-0.036197375150848886,-0.06611010319877665,0.04882550079376128,0.10229686022766978,0.047374945372922465,0.015415021371173161,0.04460126180568166,0.02933002970205833,0.005396577654077386,0.08107403719767174
CCL23,,,,,,,,0.07628040443029156,,,,0.0882871770113368,,,,,,,,
PLAT,-0.016878081729437576,-0.008714532767343538,-0.03591306883332427,0.0350060920775075,0.03285442821060685,0.02005750030404519,0.11028561262513835,0.09304489480665552,0.027036191575193876,0.003590743106024577,-0.03047495607996028,-0.07102197122269895,0.11904951098821329,0.04363961712215749,0.04474246999782795,0.07930208549892158,-0.029019151122895805,0.03260759045377195,0.08951144572615918,0.0005219614033831182
NTF3,,,,,,,,,,0.04890056311316525,,,,0.0033152873255246893,0.05741436902875823,,0.07276107074271518,,,
LTA,,,0.03106058928057846,,-0.014570483635354466,,,,,,-0.015630347111503712,,,,,,,0.07280550673201243,,
CKLF,-0.011679199672270194,-0.00298491632189447,-0.01322154728432059,0.05963057850924129,0.05682874432699225,0.009723396941581884,0.05872424187035087,0.0991020576642136,-0.010438500793370054,0.04930115642027328,0.019027886735047284,-0.021286469709326673,0.013918651573193285,0.06850405029362501,0.09735792100543916,-0.03126935560320924,0.05669124523093743,-0.03841764378102474,0.04698334003409735,0.03133850431307792
APELA,,,,,,,,,,-0.028485611199167902,,,,,,,,,,
CD24,-0.052815844770516866,0.028938489704345906,0.04705729785038885,-0.036005894849305886,4.792142076710948e-05,0.05264446196006593,0.06896402613732389,-0.0465752086587673,0.021688777324526506,0.1475442483063826,-0.058117334314065815,-0.05963549877825224,0.09784809839418206,0.019861691447888012,0.030040163756039504,-0.021551639639210394,0.027522114490027557,0.07602750247987694,-0.048954783917742196,-0.04540915166430614
HSP90AA1,-0.08731133726243773,-0.03525701914808315,-0.028518415539235873,0.026267348811957757,-0.02526595682294356,-0.001127947716261325,-0.040555160525422754,-0.05510681043573201,0.11231722998209588,0.020418519658965326,0.024790232651975667,0.029849405804457885,-0.12521718815206195,-0.1891458006495426,-0.1681466161351742,-0.016166622012405176,-0.026776967236990815,-0.0681354738305047,-0.06617549905847335,0.053559868977526105
BMP4,-0.0035769111903319055,0.0031377689241011207,-0.015154920379819485,0.014872269110093983,-0.03399468743557318,-0.0338719815965231,0.09401176471288404,0.050225634843697214,-0.02676348207106904,0.09370534835920448,-0.013318670110422473,0.001583240895783462,0.0046087821871581705,-0.014298915673732858,-0.006676337160565711,0.14357165746704684,-0.035742235222092196,0.0896308761017263,0.0042220993844553755,
SCGB3A1,,-0.014877741903538648,,-0.026773205321444133,,-0.020785359940278726,-0.02084417903764743,,0.08225742887641328,-0.020325891235672508,-0.010906649511711603,0.013274590137867179,0.11555033462426693,0.008979474080560261,0.04695219633157815,,0.04861804881713444,0.027862391297515412,-0.024182937499247218,
IGFBP4,-0.02496804488764956,0.010138064810163444,-0.025549606808139072,0.04868847960662577,0.024472579650938072,-0.020103011450590142,0.0667234010701223,0.06512908304389185,-0.035762928281655934,0.05594928694898169,0.03140014003009692,-0.017769857987696196,-0.015052126626221258,-0.021614962920145222,-0.02545865656914055,0.1035032512969313,-0.08193666909597996,0.007918203546803863,-0.0016916326560719721,-0.049392665203831954
RSPO4,,,0.09262343717175836,,-0.022302677958503547,-0.023989684138654224,,,,,-0.0216817521577895,,,,,,0.048900537509338815,0.16322265282281717,0.02527325529901634,
LEFTY2,-0.022631129245888285,0.04435837703459035,-0.01447188445088894,-0.08220578961155842,0.033679373652426396,-0.0274712377155446,0.00971932646852281,0.0796211146935828,-0.017847616522027376,-0.017471835173564206,-0.019295488955150233,0.006582152674210743,0.09247140956937466,0.06655225011989847,0.016726434281196058,0.07682663572699461,0.03447988030615981,0.09767083940934033,-0.006686700408460667,
PF4,,0.006380848120849129,-0.01300443163651083,,-0.009918640823921354,,,,,,,,,,-0.0043862636195654645,,,0.018951258710994658,-0.026348577777353926,
ANGPTL2,-0.05384774908741962,-0.017481564548728058,-0.04605303263912436,0.05469670789741826,0.023073131850078563,-0.010651937573774898,0.12097714385313273,0.030958300875503216,-0.05997520209047753,0.018508052085114003,0.02818230241444227,0.0016464555415176083,0.11816336053222107,0.0891482549109986,0.09292043241979707,-0.046402889947136275,-0.004003298922746022,0.03694352022047333,0.05085937463553492,-0.11266560113867102
LRIG2,-0.009861469662673903,0.045499331264986315,-0.059705283100914074,0.06211057281334628,0.012632938362535958,0.009618658834444342,0.1094417840665741,0.04202334882704129,-0.026685320392815917,0.06452622807088534,-0.003544622505985803,0.04174436054326114,0.007482244157715636,0.016667199889524077,0.000203338633494357,-0.02374083510470156,-0.01355323981414912,0.060561817168253713,0.03476968420247616,-0.04208850981755811
ICOSLG,0.0919462070334385,0.05609313785459914,-0.032499546579231244,0.0002777894577455652,0.04645724713541446,-0.028679951492495404,0.04646297172175808,0.06531150998899245,-0.021025994802670714,-0.013566458132616864,-0.028737631533276378,0.06321840337125414,-0.04189027600690728,0.07382599125571111,0.1011682809348478,0.02023858918412785,0.04394845958257674,0.0348810638610965,0.11611559077728933,0.09725172137901757
WIF1,,-0.0030722707797978905,,-0.019923363030836902,,-0.03567635570908081,-0.07960877453505125,-0.054366795705405514,-0.04088382716311007,,0.0003373198341344135,,,,,,-0.03388328127552879,,0.07005233488928717,0.10371457010986855
NPPC,0.05215630475324649,-0.008210768528439914,,0.07532362729096519,0.02160185979244796,0.012760012394765608,-0.02135564974524733,-0.008717629870794023,-0.04431056985778196,,-0.01965174871931004,-0.022987970221066047,-0.06658689904060965,0.05223048316160687,0.09619049013097827,-0.008475485594093713,-0.023275474206262192,,0.0016856155708348955,0.02253524547685867
LYZ,-0.04941668477201302,-0.008090461723068732,0.0689590193010666,-0.003793942953712544,-0.0023278777256692776,0.0005997498235763054,0.13187398759406332,-0.0284548041115459,-0.07381000074115142,0.020664411748491405,0.02652530215257753,-0.013284198142057764,0.040762925811550464,0.037089301595635955,0.05343928893431223,0.03033108311832588,0.02801332445643094,0.033386143237163886,-0.0235315152932813,-0.06201097681506868
EREG,,,,0.027007111282939384,,0.04246612821780552,,,-0.018359981642936708,-0.020430584237342217,,,,0.0007682081020691218,-0.033501564908074044,,-0.04539838701332177,-0.007064045729513561,-0.030335018334441934,
SPTAN1,0.06471121296965071,0.005011081489239636,0.01043574016863424,-0.00905017618430165,0.028249685992562838,-0.036033267870191,-0.025275257342275377,-0.026131770362172426,0.09136430510072567,-0.05238592226788926,-0.01065306518658901,0.00716866142661526,0.07673991855277233,0.03689828461820837,0.010348279420611348,-0.05113608364317742,0.008863844481515852,0.0627554334208135,-0.010929333990884197,0.08881130484382917
PTH2,,,,,,,,,,,,,,,,,-0.01028421433105614,,,
LIPC,-0.0292639609691212,0.035270745485628134,-0.019572364629250293,,-0.01782453627469765,-0.007432027451422112,-0.025321996951234722,-0.0065152004597417235,0.018933937299780244,-0.025545821088544314,0.004371054090954778,-0.024376389276078044,-0.029238665967651227,,,-0.0338234141935592,,0.11446677787971372,0.07048725481068663,
COL8A1,0.008828206879751598,0.052376299825426464,-0.021445002729841414,0.0016792337387997324,0.05993796628023508,0.013445697970219352,0.03165064423320715,-0.002506904297921847,-0.03685054417977245,-0.08966781259074906,0.008262492747736,-0.08660608555704627,0.09577255263944237,0.0737363783583786,0.06983295440713715,0.15144265590292477,-0.03103907479630363,0.07014778418337017,0.01339730540121418,
GSTM2,0.002701760514990284,0.0774242712204685,-0.0042237670148126336,-0.012904170932635163,0.00343381530886847,-0.012393152904811664,0.09405963206712817,0.007848534707692858,0.08235468369027178,-0.017212926785546485,-0.033461575826269595,-0.01496711822529903,0.036317350905329844,0.02180623888885492,0.03731875164214156,-0.014618362813481294,-0.017202274022024955,-0.033373375409913274,-0.045395004445886955,
IL4,,,,,,,,,,,,,0.15914884104957308,,,,,,,
SPX,-0.058594405424230646,-0.030558671004406745,-0.02715383328018538,,-0.029207506559124928,-0.020973645966627954,-0.014802616522546325,-0.04376709874255129,0.0099055883302619,,0.035024851245204734,-0.03047496424908407,,-0.013237399404177409,-0.01668617003731222,-0.057412818324417275,0.04045285186299677,0.07586212206769105,-0.025784668188041385,-0.08579565000677918
MFGE8,0.03355168077354872,0.012053989819911001,-0.07480553155052694,-0.058334785758579547,-0.006419431426982576,-0.03134861745998578,0.016422200753602945,0.022583627219488995,-0.007036011491371469,-0.03146926052379694,0.015099906162448844,0.042063422647995244,0.018703870529832415,0.07373827656575539,0.04338264816587185,0.06959680638937163,-0.05251085346977193,-0.010034256121015588,-0.011389148805968051,0.07443943524801667
TGFA,0.02573269219013537,0.0038329118244413273,-0.026746580429189842,0.08077176589135067,-0.024831767988699287,0.03452281367242712,0.09334794830245063,-0.02208438375892596,-0.05589745757606405,-0.027534127815431974,0.0063206973325563316,-0.06489270382994795,-0.04222633894573907,0.015278364439348565,0.03232606733315073,-0.06863436564994489,-0.0004594944196491182,0.059090731427359273,-0.034649032313109236,-0.03586298814088624
SLIT2,-0.023523295116782337,-0.0048850933088870835,-0.0027536246754784545,0.08361955068251249,-0.03375791146014144,-0.023932573861933648,0.0027530164370296434,-0.02992704204902525,-0.05077258405563311,0.011800316558851904,0.038620094017219136,0.058272167257066784,-0.045153861855614846,0.058301629453942995,0.046497962409672446,0.042469127156561884,0.024337796138406073,0.05477263111888803,0.036530501567957806,0.014118585944273095
PLTP,-0.018761631854629264,0.019986426518720422,0.032367775087833874,0.059073118626020174,0.026997069830706644,-0.00460176799488593,0.07942390444542542,0.02402870310005922,-0.05447913599682221,-0.02833204591526525,-0.005229161784922033,-9.633652138499266e-05,0.025576672283285504,-0.047949775356769954,0.0048268153601867675,0.08191055554574678,-0.06773575410758838,0.0024387436183570996,-0.009802802981166819,0.03687683485729143
APOD,-0.06142562680966262,-0.038990518501383825,-0.04394487057308409,0.06852350041145577,0.02446601283788234,0.021675774138684326,-0.017100143827052768,0.03186470276599465,-0.006662581216799152,-0.020944611325321494,-0.010850890989996581,-0.084057734306975,0.14792819383013717,0.19087304414074574,0.0964606702774096,-0.05567067682302665,-0.020949575796600554,-0.06230310862187834,-0.08577381597076024,-0.015635984194493503
B2M,0.10328679710673871,0.052588983251020016,-0.06703225584071634,-0.010360866327169788,0.027775992388416063,-0.025449639443213573,0.06312120273295051,0.06735468915771674,-0.06837737577760787,0.03597734941172523,0.019900076673973515,-0.010661193217355099,0.143119199554491,0.005362567087041731,0.09044330380649701,0.10594788636925653,-0.04420168175624469,-0.042831078072860726,-0.023050073909019017,-0.06190247271142652
OMG,-0.03927900402988114,-0.04923164460070756,-0.06218339931800795,0.060842927042253955,-0.02252481815944411,-0.007648635315693802,-0.03437242634498666,-0.007274803131485199,0.02840321990936727,0.016278141051082103,0.04206924087758787,-0.02684568407881135,0.07011198526904254,0.12975369714658308,0.10027220840692425,-0.07980127236674422,0.10163956331769607,0.08605347853607678,-0.035877730226846864,0.033467654747946766
CXCL3,-0.01840691444635062,0.007485101222586149,0.04538343167396556,0.0011483911325399353,-0.030882381116080933,-0.010798651328646472,,-0.01917934360176782,0.01496840412010886,0.07548658172706213,-0.011256680363403807,0.10675484098251671,0.08431520727631807,-0.047652367659047803,-0.048766784970921025,-0.027199433864375913,0.022406246292919568,-0.0333622043503609,-0.05447893554403031,
CXCL10,-0.027520170018869434,0.07538547033041093,0.014993585981829862,,0.0841937944688508,0.022431322425100368,-0.022319809317935622,0.07527807628301558,-0.010455800141777933,0.08900132560807514,-0.017888227355704462,0.0712875534601593,-0.041693732182720024,-0.029136231181399477,-0.04150736617796369,0.019452911736749012,-0.008210252767517018,-0.01594253746457205,-0.016301885732557832,
RSPO3,,-0.02020952200926427,,0.055762080450524186,-0.011518566281825541,-0.007606639801516959,0.03895361582532852,-0.023986782785218076,-0.01235229681646826,,-0.011763014028494816,,,0.014147478318861288,0.064379583311904,,0.0031838985331595782,-0.016956335382583117,-0.03637983568809186,0.1658683622851753
CORT,-0.022857128776294925,-0.003381000087880036,-0.02322509140247147,0.12671240290972574,-0.003836516022712287,-0.002070878828582078,0.015293022767815367,-0.021448207752544413,-0.044926464050235454,,0.01243744992817855,,,-0.03217325583486385,-0.006200435088398278,,-0.015129467014691944,,,-0.026040520112073785
NCAN,-0.07711727374755502,0.030531375935116855,-0.009994903694707444,0.10139446889374737,0.04523533265702101,-0.01318671356107441,0.038438669812549627,0.050585479926581085,0.07428206813784524,,-0.022234951055495375,0.008184807858750963,0.0443632576633303,0.1527343828135983,0.056696824496594196,0.05177760095827801,0.037456620771628694,0.015330323812774067,-0.024936960383057524,0.04671326689850214
