,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CXCL8,,-0.007668719905051655,-0.041043717176257793,-0.019173056609028478,0.15896999687450739,0.0814153996268441,0.012703816120754755,-0.0047670158985994825,0.01636935271526351,0.03797477284418461,-0.015967241430125862,-0.015372889952611124,0.01744966252956948,0.04494905585582809,,0.09131362370109017,-0.04352217563256204,0.01635516096986435,0.011652886282491554,0.04084829567397203,-0.044149409888759115,-0.0016126797774185231,0.06228700876049645,0.0030161861411321447
GRN,-0.023842129092591462,-0.012634633570528324,0.0025521840903761726,0.041454205103038703,-0.0882960286359852,-0.06421066354414962,-0.04403710748844359,-0.03524710386657839,0.0007397467205505421,0.0199322421210515,-0.03580769164761715,-0.010640115240397957,0.009920292855827469,0.032801064692654515,0.055898174944288996,-0.13103780591433248,0.05412160155255284,0.06900201072958387,0.004840004927035038,0.040072363749887666,0.031048081331462696,0.0856104600642397,-0.015115648990457458,-0.049022222498256184
MIA,-0.021577631721513953,0.09823960951051812,-0.048526385351988145,-0.018210439010283724,0.06487422701928956,0.017562511626894154,-0.045698610412268435,0.008593177648242882,0.0030852120026879097,-0.03136001252764201,0.010731809640360872,,0.06829402965459214,0.011497542276554383,0.08350785273209962,-0.007268062822205294,-0.049201872041062376,0.038516200307058615,0.05340835618228263,0.026874326703615975,-0.027917280043970732,0.042233998966053475,0.13015091893793543,
COL4A4,-0.01909180554871958,0.044075656371988604,0.0025048839004332747,0.011524999520028043,0.04027076349443315,-0.04476945863850968,-0.016221905353067823,0.027203260099681898,0.024539268719688714,-0.02619080097191545,0.003122980668651739,,,-0.03024542416284498,,,-0.009238225964981571,0.0024465769399332087,0.032194249223191716,-0.024887271848566928,-0.036714374577328346,0.07069395934322974,0.09264835875781596,
TAC1,-0.016485135111088126,0.0031530943829583837,0.05242543075769615,-0.01583139930923858,-0.11909405159144656,-0.00040470434518923677,0.014711407793361934,0.09111838012015168,0.011395822242100864,-0.01491994745381089,-0.024720925087580007,0.08607952981300991,,0.006791073085582316,,,,,,,-0.02590958989354798,-0.05856297691730343,-0.05842429382201986,0.08937532403289401
RARRES2,0.0021388408554238953,-0.07265454453736268,0.06100464920891651,0.07895051348807564,0.028470073990538306,-0.01709747199664914,-0.0468239487676588,-0.04269542409240004,0.018515395989348274,-0.006021751184694026,-0.054627183496960836,-0.004380989178232242,0.03406091066028197,-0.05247880903532428,-0.06605185380972231,0.06580005320704124,0.06169031804317623,0.09755925152555486,0.015243815938022784,-0.021962182317037872,0.018828257498107626,0.047322260680262955,0.09539774437747169,-0.03160592528860623
FGF7,-0.004404755092805704,0.09279511431797467,,0.03439123518832201,-0.03612146877592384,0.02615247097148789,0.02976195865896804,-0.0006488580989719391,0.016226598810447725,-0.0033188276522313465,-0.0407491185344235,0.08221816507698959,0.11581950052493983,-0.004165252650646429,-0.05902480189019544,0.00017844276807821326,0.008932094916972924,-0.03592481906642771,0.022202828645253133,0.009534249562288794,0.032034328703012455,0.12260958789348435,0.03945858970033749,0.07519369904228844
EFNA2,,,,,,,,,,,,,,,,,,,0.036327491780383254,,,,,
HBEGF,-0.0521392850701344,0.05771925432441039,0.029719027790115166,0.006481368857257209,0.038773191888585835,0.0041613012845302545,0.015044058701199637,0.008608466895573806,0.02311429586942424,0.004978496798234852,-0.01518192396310474,-0.006995123417701881,0.01908890639714793,-0.010694845585442259,0.09407004216180859,0.1129246730662168,0.024911779274851577,0.029487516674471418,0.0063941500230466275,-0.05251896495392369,0.029337590529899486,0.06780701399860066,0.1287849011707958,0.07332098434185279
CSF3,,-0.05064999191589272,,,0.14508305978509517,0.057775613014072406,-0.014741317340634413,,-0.0177444099315289,,,,-0.02648728586682861,,,,,0.08050004848000568,0.031131001058814944,,-0.036759606530477544,-0.036867350376656775,0.019105752552891236,
PI3,,0.029214931811738974,-0.03220764164437326,,0.21362334518250742,0.042021761078504256,-0.018574967193366224,,0.03485699150860591,,,,,,,0.0006596725654534325,,0.07182001630672935,-0.029424111018176068,-0.006246052101919437,0.028283540043368544,-0.04173077610635845,0.07159089026483458,
PCSK1N,0.021869706883271757,-0.012587018101382115,0.051240428308998644,-0.00953620306704826,-0.12202580854471125,-0.047126151268896,0.03605874672708457,0.02247738109633039,0.004357094956252647,0.0017095736431359723,0.031118741701752828,0.1143603633400426,0.03870929387271912,0.06873848504605289,-0.06186156560790618,-0.12094274391414696,-0.05698018785854499,-0.01897216699702488,0.012555494046481,0.0050133996313039345,-0.043543230891598415,-0.010126026301511227,-0.13258753800406572,0.04245105665987202
NTS,,,,,,,0.03120271408341354,0.023143733404850098,-0.026741796270817804,-0.0022096643012690887,-0.06480611224398176,-0.03895289355494556,,,,,,-0.01871439492725509,-0.011771772868785689,,-0.05003745998811778,-0.003945029704843131,,
SFRP1,-0.023986287997633894,0.08067428743503771,0.008186381548496395,-0.026349879445527035,,-0.02008798221544941,0.03195861908509655,-0.07482212133729638,0.03762500264707912,0.020543301862615326,0.06195817399378051,-0.019660896792610075,0.008957864296997183,0.04528127824187537,-0.06239481217871289,-0.002577051959846546,0.017887192387163842,-0.0038013482698742674,-0.01902532932770888,0.04091886023968447,-0.017659856356232406,0.06311887067333442,0.09821794664200079,-0.00980806155058609
CXCL13,,,,0.004575639001881477,-0.03174525311161761,,0.013028923028655942,,,,,,0.01852750151572824,,,,,0.09780938345239538,0.010233026919578763,,-0.006217230237047125,,0.039357653207428574,
MICA,0.0016585210803855472,0.06867549574696216,0.008861054871900288,0.00802425329876299,0.011274254885665937,0.021893010292512942,0.027060206454197024,-0.001398552920348848,-0.01911911530322316,0.013596818017349011,0.11564883542602553,0.0021931467369682303,0.011291549944665528,0.02646634332485808,0.11047212059160619,0.03857955252945564,-0.002933341343901978,0.02958746228063792,-0.012419278022047398,0.09724200576559372,-0.016871506307066086,0.16869783398315383,0.047387546031116244,-0.05637686426637297
TG,-0.01909180124630769,0.017049975171260525,0.031237721851122616,0.014739383558844665,,0.07240169950993149,0.008813629177970518,0.031192058659346447,-0.0366888925137937,-0.013972541172283642,-0.016916687798957948,,0.0281593632192456,0.000942353611052359,0.07812996020429097,0.008299792301887815,-0.040248759117525804,-0.029835963472530928,0.07701450195435355,,-0.030253721044047638,0.040009776519921145,0.02368086325182904,
ADA,-0.007799377274337082,0.020892402574930205,-0.01902466769986984,-0.04016063122288742,-0.013541494779392907,-0.015863901123523854,-0.0701143088512693,0.04275266652318206,0.028235133432851403,0.004463968406781043,-0.02747406142644599,0.020268931485512075,0.003015855313941146,-0.03559568792772727,0.025089654195777786,-0.08054000579214228,0.08994257097807844,0.030448878325223215,-0.0018474325245716068,-0.006916982638899489,0.075415819443628,0.09727263710379104,0.07816343311338067,-0.029132117666275305
LAMC3,-0.02296066949753973,0.008240068978081218,0.04549828895855362,-0.034569678947147374,-0.08160811093761192,-0.00703742024183706,-0.010314795727159516,0.0405163187733096,0.02182265366843168,-0.0206512753205165,0.06921205237465153,-0.06919403998769817,-0.01639347380719554,-0.04023139265628867,0.10839983405627085,-0.09636827854527537,0.056857166118794246,0.03773007843548514,0.009923019015579217,0.016622516808096593,0.05239751554275465,0.084436541850259,-0.01010972805008558,-0.05191666470020934
CCL7,,,-0.001779158871590664,,,-0.015673242823554347,-0.010331053214908851,,,,,,,,,,,0.00609842183479719,,,,0.014913968001784059,0.14101907886403015,
NGF,,-0.029180900144663565,0.0502445042889679,,,0.021899850425891165,-0.012923825895816417,-0.0374172225991096,,,,0.002158761032001791,0.04058334735211671,,,,-0.03673440340029854,0.054998459664036235,-0.003169149247013508,,0.040055320464122975,0.09909601330376269,0.09196643872487677,
TNFSF15,,0.061237841844105696,,,,-0.01745292245251465,0.030030533583078466,0.006458894281944162,,,,,0.07842874305002913,,-0.0479344863371511,,0.11465478158170404,-0.032808489478292874,,,-0.02282708457084912,0.042710656670192235,0.09244974527100741,
HMGB1,0.012799133507209218,0.04647181819538077,0.05812687032457006,0.09107126594506111,-0.14104498245772137,-0.09548440720233821,-0.04701236429804982,0.034743102211888574,-0.012655868306220059,-0.05198982372245815,-0.047384212559172266,-0.04146764500410843,0.036050029212526785,-0.032591100703531405,0.003346024723358045,0.03341187848063426,-0.02955898290737444,-0.0555118383287123,0.007635376528960031,-0.06365058692362761,0.01067424623384566,-0.061539465745792554,-0.012315001860603475,-0.06183821640435158
ITGB3BP,0.006278393573478612,0.030895082162148767,-0.05622021605661046,-0.004857137285149791,0.08306971098376648,0.009668565566398658,-0.0118931038326998,0.061917446083260504,0.027184811365021027,-0.022190789026012098,-0.016378876027955697,0.05141839654777833,0.004976988602940208,-0.07424551269479897,0.03476606240264811,-0.033305726434127124,-0.03753436728651639,0.07816890626684928,0.019923445189978534,-0.01809567025236084,0.013443781637447515,0.03516741442317193,0.00041654833115484745,0.07259586710176683
AANAT,,0.051622874865151665,0.07135905150294052,,,-0.015880376154949045,-0.029136941220484214,,-0.027420735043068946,-0.02272854155865271,0.04003609224278844,-0.02095422398527897,,0.06793574046577575,,-0.011735726875500924,-0.025746161165079308,0.000672242127591368,-0.029852466272521673,-0.03746778190978219,,-0.026975708060618966,-0.058229278864818594,
RELN,-0.015827609397931756,-0.03865455296973995,-0.029387166824030447,0.01444095282116628,0.02912239468364819,0.037605874241879444,0.04164073980110697,-0.02218245536758726,0.021804810373993854,-0.02706268208202029,0.005740588613283322,0.01332982583563956,,0.13623399946584014,,,,,,0.030634459971038558,-0.013163918309786743,,0.025203725730697023,-0.014884303866890802
IL15,0.07695608282438009,-0.0006584027811634756,0.02742219502545386,-0.024766373290287882,,0.017227814233335772,0.017023631217341857,-0.009773846770141552,-0.013778006503741325,-0.017683010328749325,-0.019762372122378493,-0.058420926931861454,0.07218256080775556,0.03649349404831114,-0.007627536998616606,-0.044066522233633706,-0.009733505267346615,0.03869803991373472,0.010394804307069357,0.061568826298371855,0.07974220557579975,0.05187082670038453,0.09823514470737095,
UTS2,,,,,,,,,0.0260220101032033,,,,,,0.007980940924197806,-0.08424601015930716,,-0.007480055633771016,,,,,,
BSG,0.018706121141076004,-0.055618347720138295,0.030474393273396856,-0.009184270764893757,-0.006222873640373313,0.07613228665857448,0.0050023354153367365,0.06452084397193766,0.005071491393717336,-0.008310314325096395,0.015351286664984089,0.08032770373914906,0.013718529588024726,-0.026881218466410967,0.024945043377596718,-0.0015136623637793368,0.07579417173634867,0.12345059139654439,-0.0545859711567867,0.04878392010269518,-0.007785339650468019,0.12128903185415302,0.10526642505760697,0.0030902168782939257
ADAMTS3,0.004435285822807748,-0.001887040144092918,-0.0037594298463238572,0.0754056536353766,,0.040402594462136364,0.07007740463860539,-0.007199560761492665,0.0033609539787991254,-0.009423666395896604,0.005005011686975738,0.0007610527841603137,0.007837742673647459,0.005654637831871796,0.014822554805036098,-0.011775838678907474,-0.030828406927327707,-0.03598281553346941,0.03092920929721604,0.03308726989928679,0.030467926223908315,0.06701305368382506,0.13971211738691117,
CD34,0.010677138757488814,0.07896941268025856,0.028644306845806097,0.01222943903809957,-0.06447466338848816,0.03146761124710445,0.0012811375770333093,-0.03312887107567616,0.008788501064432536,-0.031953443553500965,0.059606016987925926,-0.010229319283916322,0.03825476189017714,0.03661563585419299,0.09098170069056342,-0.06708154163598265,0.1172176218558185,0.07827773892891751,0.0002880497495381294,0.006465776696064005,0.07946599004501363,0.0939325831066019,0.01943486128116702,0.052433922019119825
CCL23,,,,,,,,,0.005837282435736089,,,,,,0.09150602007835013,,,,,,,,,
PLAT,-0.02872595214119062,0.06471718327920314,0.09417577991869802,0.049389433688333796,-0.16039943647124863,-0.09611333441447417,0.05639951773587381,0.037220395434531615,-0.002833514944303021,-0.0028510203433011823,0.05167817356089273,0.009033819442639313,0.05170496853687979,-0.036234257242189795,0.008382807126636544,0.03681746158166027,0.04091563135196191,-0.019439566344237345,0.09771718050887382,0.021828833250196814,0.05993292667741156,0.06464141469883672,0.05050892193268177,0.030426776270611428
NTF3,,,,,,,,,,,0.033232838312076504,,-0.02300746888425027,,,,,0.005551613100274794,0.0916336689540376,,-0.05370295738450709,,,
LTA,,,,0.008690081159907567,,-0.005053308696631852,,,,-0.009584138061315665,,,,-0.026427800735387513,,,,,,,,0.012029608760067333,,
CKLF,0.037531711574528684,0.03940287688728141,0.040424339830000725,-0.03378414738863971,-0.04043515111675471,-0.031993699443601246,-0.02857145707437601,-0.005061384315526562,0.009264722021930627,0.005995105606379434,0.00011330792910398543,-0.10099955554638065,0.039967281095861916,-0.08039382124824784,0.07699395000912715,0.016786097980540253,0.016429881810223864,0.005236977714486087,0.036933190309357475,-0.024246117580121275,0.052563312536834356,-0.03074407478555338,0.05376587830245921,-0.049384925610332225
APELA,,,,,,,,,,,,,0.0229724508604704,,,,,,,,,,,
CD24,-0.010799909891312144,-0.037308787781146706,0.06759472688708372,-0.036112033486636476,-0.03974452297418622,-0.006012925788213835,0.012043128187367197,0.07554258706937027,0.020400181476204454,0.0023278792310999306,-0.06761882402362047,0.029265714595415538,0.026401643470481163,0.02584671028370458,0.02873784669870062,-0.028458154037974227,-0.05460245917130513,-0.021356902430374386,-0.022540816511868164,-0.030353404102781773,-0.054817108672669285,0.0672544135189264,0.0594052367446114,0.18812903843352227
HSP90AA1,0.006430289438056729,-0.08127594347131128,-0.02994346904334922,0.00919272555359056,0.018088454617161107,-0.052278328098288085,0.03714061623649009,0.020085546044202762,-0.029428897895408125,0.04703319932730742,-0.09183908752138542,0.10769071673020038,0.02418851942881027,0.11335550176661272,0.0074170139009220705,0.11503143308627002,-0.015373739279088383,-0.002434475973312762,-0.06950077287628074,0.025343134961604216,0.009089761317060432,-0.03167070528597748,-0.12699149075932756,-0.022042997115282733
BMP4,-0.01964823514205085,0.016389475282068494,-0.029062269667763006,-0.015154917118432342,0.03907507938161595,-0.018041596637239258,-0.05654494117447791,-0.019468912403570664,-0.046985840080028415,0.01696988007259746,0.018190336139291722,0.1246447021619692,0.004902871357274077,-0.02251921580676556,0.08280096119461745,-0.050229189764708235,-0.07659371733476508,-0.01644326747765736,-0.029835657705255262,-0.012284811641278297,0.010935780300161253,0.07775217913900358,0.02051417516701463,
SCGB3A1,,,-0.019473343950968416,,0.012571625261971198,,0.008915470748663296,-0.031916295055657046,,,-0.016448556282979532,0.0038752811580609267,0.1121885828166872,-0.018440969860105422,0.1123761933411941,-0.05497957302668426,,0.02158269257720679,0.11726574809482664,,0.1493697312739267,0.02689502164882983,0.04195079726120241,
IGFBP4,0.012661466135548931,-0.007214943152910725,0.028607057653440116,0.009679716023094646,0.039737251431027784,0.0006197602749365534,-0.028666689726766906,0.0473448464390779,-0.01825358862746188,0.04139638379045389,0.02396078912332028,0.004978422689768519,0.002224401260997052,-0.041105196377503914,0.07371214944604906,-0.03396153247602273,0.038040278156345815,0.07822996845051507,-0.05992369899458395,0.057557930764834286,0.0391981975422099,0.1151190960831977,-0.01416959301561432,0.09145286055948325
RSPO4,,0.028509402922331166,,-0.0231116033677285,,-0.03074817476486136,0.07978521341713271,,,0.0519832575211443,-0.016448553877006084,,,-0.02727910639204991,,,,,,,-0.007802375915673715,0.032928612600641186,-0.02926001804510875,
LEFTY2,-0.01890303529302626,0.0624268556328385,-0.009779185410822424,0.007546649468820575,-0.04036139272999748,-0.032038005904437214,-0.037124542265771866,0.04748067172737341,0.019855864580879675,-0.01424586544453741,-0.01803604049637113,-0.01142097306353104,-0.018147606763226826,0.10412207940030463,0.12790405966105092,-0.005766756025868335,-0.03290141198611408,0.0028293113589451854,-0.025506598110304795,0.023361751513767348,-0.00476028578775199,0.0636186841155186,0.13913061849740965,
PF4,,,-0.020200468420188147,-0.013004428837915716,,-0.013674595582255613,,,,,,,,,,,,,-0.02033236185195397,,,0.033256491310609176,0.04740572714545009,
ANGPTL2,-0.012104793602382553,-0.021148857763619737,0.01261535474234218,0.0031654733676844253,-0.10490813202811576,-0.004494271059503055,0.004954516240946826,0.0172457596305885,0.006254872419819345,0.029500883187412712,-0.0490431788689245,0.009391421090317093,-0.019146089013808106,-0.061446346804191455,0.0502477840715074,-0.0021059051593069742,0.04240032352110787,0.04197724235670311,0.01818063510833156,0.02439081728243874,0.022110613481716203,0.10272277224065546,0.06078823781943785,-0.12486486630875658
LRIG2,0.01879483847668894,-0.06003248518383546,0.02147857314786287,-0.02417870316486134,-0.044035932717478035,-0.02863952142852156,-0.016691903719807243,0.054521091551754844,0.009424184838031426,0.007956368938374444,0.03878426260399372,0.025429675839983634,0.0323800586266513,0.016722557904445032,0.09197044537798788,0.07267943760041277,-0.044864123690324165,0.03000448545720614,0.0006021148355842789,0.06263707775421777,-0.006826853017372507,0.07487562183227191,0.09277560636059339,0.03963854665608693
ICOSLG,-0.016079432585414916,-0.024175805308746703,0.0273526655591483,0.03862158874993217,0.02936194994195979,-0.027867890780410277,0.02341167703112901,0.03757366521431971,0.05441656663773213,0.006371506571634505,0.017375984980775704,-0.04222717954531731,0.012544559640117664,-0.0463299072898846,0.13841234801125502,0.12089992325572729,0.029048662514590044,0.0925048307376615,0.02292723698585728,0.07790272098866857,0.01694012521071158,0.12688170260691428,0.036442978606382154,0.09329796282146094
WIF1,,0.015703990230974556,0.04883522961593012,,0.06393742164743856,,0.006268805822095402,0.030670757069501096,0.04876190293463557,-0.019646376884784125,-0.003216010435820465,0.05082462287659654,,0.06332130988008906,,,,,,,-0.016413599170328915,,-0.004267809163735913,0.07123046976577498
NPPC,-0.02089148315408974,-0.01619930730568456,-0.0427968760576748,,-0.0028414019010632088,-0.021212669991215016,-0.010220620834746667,0.006456547496613613,-0.05521329022051746,-0.023407073893213504,0.028803325149461472,-0.027430750314005714,,-0.013495223393623473,-0.03996352726373927,0.019618154767666287,-0.03082834771952615,0.011033098990253913,-0.03847019170554876,0.13657934178020928,0.01550232218042195,,-0.01880888069743913,0.15691588416935598
LYZ,0.01941109566432698,-0.0021630280490417585,-0.0036800792358840494,0.05420410009457314,-0.017514352900855255,-0.0039012255041895464,-0.010770533460252096,-0.013765280742084976,0.03007172381091277,0.027278589593981908,-0.019006436998729184,-0.0547491751813959,-0.008079328688158917,-0.04822650062562893,0.1450040184023472,-0.04851823847717422,-0.04973964301899672,0.05845840748547542,0.025296883562291525,0.055411248222525966,-0.0035295762691888487,0.0384805677614026,-0.08135347675774338,0.010375150773103515
EREG,,,,,0.12520552959959305,,0.03298251451427209,,,,,-0.009455009584357901,0.0693673558054815,,,,,0.06027413865813516,-0.037527253728257215,,0.0005245380002688437,-0.012897158780515592,-0.00979624597562148,
SPTAN1,0.0150424743912157,-0.01569793856994001,0.024631246446032984,0.040815476889237014,-0.1200479592247254,-0.06336352236019538,0.06955681114977783,0.0355734908454673,0.021814256695688254,-0.019690283312966815,-0.022977489043572212,0.0710096575287737,0.06636113230041114,-0.016927291992612614,0.07300377397051513,-0.02546010766449463,0.02665004193656932,-0.023248086414677408,0.0333093510346873,0.04059608268653953,-0.06273545746584845,-0.07400579387436867,-0.06935971636786864,0.03805612476257245
PTH2,,,,,,,,,,,,,,,,,,,,,-0.04356464940857162,,,
LIPC,-0.024443220707315992,0.070416074633612,-0.02473068293422745,-0.01957236041721508,,-0.012850278110100213,-0.038772774250387686,0.026592190416677052,-0.04276076825600117,-0.047598846364048354,,-0.024355980723027824,0.02615038964375536,-0.008389819006480437,-0.04237722983185987,-0.04951940782472192,0.019001010723411097,,,-0.04363091944733903,,0.0528989148852921,0.08585298450776153,
COL8A1,-0.016760343276716574,0.006201610523639027,-0.03183794935010112,-0.030645926785768204,-0.0345392758694863,-0.039597872920579875,0.022080179346796024,-0.06994274722858747,0.012510473826458425,0.02266611052896351,-0.023038921445941087,-0.05932280139282981,-0.017866297668764117,-0.04759505857027331,0.04997196189255447,-0.035206013171529285,-0.06982085860472616,0.07939292114251456,0.056416966140233185,0.08395388653897151,-0.01803980824092754,0.120600151985067,0.15711149846702113,
GSTM2,-0.012467775299492046,0.012201818833044538,0.024447041021668,0.016777640388634812,-1.1513706137857202e-06,0.02546020299078032,0.018933963500588798,0.029722018162834037,0.009416855515530086,-0.008983609663314891,-0.02830867026094558,0.0005456619101789485,0.07556055690271271,-0.043340593784242584,0.02017505156021497,-0.10967138663570017,-0.01710469618989732,0.03342035246905719,-0.02123621672346074,-0.0015055191707893743,-0.04246207969317192,0.04318962243523689,0.05662532769519056,
IL4,,,,,,,,,,,,,,,,0.10045679418042136,,,,,,,,
SPX,-0.037341525084145524,0.0862551875350328,-0.004170632375003203,-0.02394697126322633,,-0.04026769869505242,0.051633273409989966,0.0237458086932483,-0.0038119474755762663,-0.03165049988426727,0.020542521214462844,-0.04147690212707348,,0.018012852398863483,-0.05297932148501245,,0.012508814053216032,0.10759850157943203,-0.02524522609296499,-0.01007145517406434,-0.01075766770359818,-0.05985130802137674,-0.041693443781477886,0.03077079569304235
