,UKF243,UKF266,UKF296,ZH916bulk
BMP1,0.030338891362292123,-0.006521762285248578,-0.028474385604719498,-0.024343340513620564
NDP,-0.03751148145148592,0.06982927836816939,-0.03243322655575785,-0.09895126191543896
TNFSF18,-0.019285639995338357,-0.013463314785438026,,-0.03256830918722847
RTN4,0.08546720390017973,0.009091850427472683,0.06924771907230819,0.05819018887531643
HEBP1,0.04858426896236598,-0.05535684426007935,-0.03300382052378655,0.04965711301983372
WNT7B,0.12884934150125987,0.010332615576344318,0.017945038007502988,-0.05371157045787388
PTMA,-0.014843568139337515,-0.04236761406872801,-0.06785671679953559,0.04755283833181166
PDAP1,-0.08083982321531807,-0.011799520313006904,0.01785574239166231,-0.06533485458069715
QDPR,0.09196674330326986,0.018984964587414388,-0.01518803827197287,0.0792802996056081
POMC,0.07773644053311976,-0.002878679760629628,0.005700146181259081,-0.013630782737809247
CCL18,-0.02586362898058121,,,
CCL17,,,-0.020630337368971935,
VEGFD,-0.0084783757452987,,0.06083442487094468,
TNFSF13,,-0.013056606735977154,,-0.03542967486230227
WNT5A,0.011092929435179609,-0.021917922245342256,-0.059623420543175105,0.0263207111564345
CXCL8,0.01361411189251788,0.0019021286427956282,-0.014092136924728264,0.02679814371334658
GRN,-0.0586210713139184,-0.05697903852313836,-0.07597984465349365,0.03821735178584272
MIA,-0.05505958934398434,0.055730495544517394,-0.017210147823636467,-0.03019325303697973
COL4A4,-0.029335250865572288,-0.012422784462966997,-0.028911679666055862,-0.03959802634372064
TAC1,-0.005208065368077599,0.014399012720825064,0.019876139879860956,0.07632790059478797
RARRES2,0.0765882667372229,-0.0731910194230986,0.023687342173602674,-0.07585145130779947
FGF7,0.0016957389406623458,0.006549359428857321,0.05009632169654207,-0.05109036764978257
HBEGF,-0.028371029778755802,-0.06511478268216972,0.008275972432264748,-0.08539871559050599
CSF3,0.10648694926411288,,,-0.04165259307034313
PI3,-0.03475195163847971,,,-0.017063592858694274
PCSK1N,0.057672567276095876,0.05503559673197722,0.05011181868200572,0.06668818449920003
NTS,,-0.015165397271062179,-0.03228986503290226,
SFRP1,0.03567183350908737,-0.025733311183666167,0.07568734784721046,0.12012304215837204
CXCL13,,,,-0.0040560904403687485
MICA,-0.03990067812943807,-0.02016162866062141,0.01544474919891591,0.09356679605536898
TG,-0.02338485867764539,0.00396820998237519,-0.01493008556418604,-0.03723224878783574
ADA,0.01817531242598156,-9.134580056698906e-06,-0.01241643155634814,-0.022183978949445796
LAMC3,0.004691151352968047,-0.027170960736692586,0.04760863188351392,-0.014117847943108783
CCL7,,,,-0.00028671244126077445
NGF,-0.016900858541649293,-0.016704337506433256,,-0.023931821955953454
TNFSF15,-0.020908471300735875,-0.0202827278757965,,-0.04609883577658229
HMGB1,-0.0031420996820029053,-0.011746370723600262,0.004739381030808943,-0.05641420848566007
ITGB3BP,-0.04019416106968267,-0.04388725644966453,-0.02600188741375459,0.029555359538092952
AANAT,-0.03029211657831992,,-0.0002923505988938081,-0.025433022027391075
RELN,-0.02914073519142847,-0.011152994812721294,-0.015263357440749973,-0.024880676966991123
IL15,-0.029721031044209603,-0.014432366677868387,0.013247711636318847,0.02398027613867372
BSG,-0.08783679284832208,-0.025574770662895707,0.04277066986043036,-0.05475057237621082
ADAMTS3,-0.034529744048947535,-0.007370383570603484,-0.04802626266153056,0.03808793866961442
CD34,0.11885356754261368,-0.0012277507909182613,0.005142582715177587,-0.034312850801758825
PLAT,-0.10860570521937536,-0.03462530275565551,0.0183733214242776,-0.10777650726273248
NTF3,,,-0.02778128569121468,
CKLF,0.03247418544248001,-0.05537826171916578,0.002645854407485967,-0.011279927716804175
CD24,-0.08955650334015185,0.03447557962341753,-0.12275228457456239,0.014903055805131135
HSP90AA1,0.05999301164440421,0.015470095500245883,-0.05083158403494652,0.011893660880923583
BMP4,-0.03657759205211787,-0.02575469374194468,-0.02011347886393741,-0.07053143520187496
SCGB3A1,,-0.018423171319662073,-0.01451692882381749,-0.028437568670218426
