,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.022758190077941356,,,,,,,,,,,,-0.0061460583050271704,,,0.06497769751960361,
BMP1,0.014884514030686693,0.13848753934568356,0.1471036243494869,0.007342064080549705,-0.06046777474641099,0.033983658443889425,-0.0007449773277303183,0.22092751952545134,0.1326721916169536,0.028118198542391483,-0.006727622464010679,0.05357779955242737,-0.0792527863331068,0.09189473058329209,0.14084691690303208,0.10724012515992826,0.0631433114525155,0.17183021814942165,0.045382499087949515,0.06951394228137475,0.168112287217028,0.056616097002554905,-0.07531118032181633,0.3808139141777587,0.21951291822339852
NDP,0.03923064299304684,0.03738763583663106,0.06692125328512862,-0.012134926845057445,-0.019876517660041473,0.045658444990888274,-0.015200193140951326,0.06455369890448062,0.008351224875716007,-0.011166671304561442,-0.004284005343609038,0.009094912110902374,0.035578248124705204,0.009523788833453319,0.0803967588506409,-0.013580971656818045,0.08505383123242591,0.01780863281163115,0.03150142672508577,0.03612259905881584,0.12747014444379678,-0.07615678714322806,0.039072174246792615,-0.00936773000069756,0.018090013433499728
TNFSF18,0.05614090879261023,-0.008789455895882368,0.07133966004723925,0.022732418884488802,,,,-0.00497170343916432,0.12516403485853653,0.0077323777080888,,,,,0.0011167086285350269,,0.14848805536994755,,,,0.014161898986781132,,0.011678390090396298,0.1311893153280807,0.08975078910687183
IL36G,,,,,,,,,,,,,,0.015362795848473207,,,,,,,,,,,
RTN4,-0.059314288062337406,0.022698027544453027,0.05078628405709581,-0.027187849820293472,-0.06447155840017355,-0.01241699956311299,0.054707259961593764,-0.1442054239903829,-0.1231100155823523,-0.021675363331360442,-0.030586075416423344,-0.07236765348735853,-0.021872002328660205,0.004879305257889036,0.013308520393471858,-0.061217555722890254,0.06774738544582964,-0.0857527637935717,-0.038244224119906474,-0.11998258249678874,-0.1268659641651318,0.14153169227789578,-0.0799848603786063,-0.061266740899046906,-0.026784952248722897
HEBP1,-0.0679394623263765,-0.014410634468778884,0.06099560758991238,0.00960596101467392,0.03666124531495373,0.012154186567097547,0.02288627185495317,0.03614710388188829,0.0482033504039223,0.04221609726526308,0.02809658467449714,0.003742113581263068,-0.055895850219006185,0.06029504267743285,0.10352809386275028,0.07599349437926393,0.02147721772450653,0.06588999857463178,0.025769091657174815,0.12157384296924813,-0.018270527770691287,0.02509934510570972,0.0814522566124484,0.08908246918956723,-0.06548066868679146
WNT7B,0.03480769413354948,-0.024360236014351902,-0.0038307520965664005,0.017732979422342303,0.035099510707039844,-0.0036939239463482107,0.0009849452664734493,-0.003079603532610249,-0.08207523044966476,-0.047786309932951895,-0.013054820846458983,,0.003560205898608379,-0.02725925175009255,0.0724718442739675,-0.007847781656691874,,0.08800182219017921,0.03203111457595541,0.036848972920941976,0.04008318124091,0.013245229891076831,-0.039479547453850454,0.0863666121690492,-0.00746998720452127
PTMA,-0.00019702242512220286,-0.05653858781651826,0.06481243451533084,0.025442404244642516,0.020581714753365173,0.00010426806645723175,-0.012888385336189793,0.18722061431782902,-0.07629612129184397,-0.04725796632739393,-0.007476817343663244,0.07793789819414701,-0.07745110615700247,-0.02663159392923305,0.14168876919319967,0.07023179634506134,0.06646603033515439,-0.09823375022130792,-0.11281039405758002,-0.08545575020523821,-0.2341019582995395,0.06457673732212359,0.029692578015559717,0.26028096016523306,0.08254985735022463
FASLG,-0.03170811461624027,,,,,,,,,,,,,,,,,,,,,,,0.035584661249442526,
CEACAM1,0.07271658529495253,,0.02904074057477728,-0.021628283162381207,,-0.03387380355512413,-0.035602928352140455,,0.05041775850302103,-0.023261057667404907,,,,,,0.0002032784664362823,-0.0647726688043754,0.12029558812291694,0.14465690578490925,0.0980065251251301,0.09076523331340544,-0.012760725577241549,,-0.014644240421083116,
