,UKF296,UKF334,ZH1019T1,ZH916T1
IGFL3,,,,-0.015224982355416352
BMP1,0.012124972483098597,-0.001451476844119273,0.01043670340294385,-0.025855399213961194
NDP,-0.005561952455966826,0.036560418893189214,0.10443922945324945,0.05375346369587386
TNFSF18,,,-0.014065394268196243,0.00826084625431589
IL36G,,-0.012934686501652219,,
RTN4,0.03170616693942297,0.018764515017384627,-0.036289047112670315,0.006253704006169206
HEBP1,-0.006487932805845321,0.06299398526779217,-0.015956754558303993,0.03907964009417229
WNT7B,-0.033148131114342644,-0.01421671107669014,,-0.006608705555564471
PTMA,0.007758194252665134,0.01766881106764117,0.024541877722712553,-0.027265953795054143
FASLG,,,,-0.013204622002774818
CEACAM1,,,-0.013316998328786314,-0.018372292110903677
PDAP1,-0.027417298661865857,0.0034954356096740086,0.04434351791881699,0.031627454157690624
QDPR,-0.025434787601639315,0.06422079142984807,-0.03187915892439736,0.029129574212008687
POMC,-0.06142350269363362,-0.027712704465485558,0.007233609076510187,0.02687586005062915
CCL17,0.04831502768908062,-0.01181620333488458,,-0.011968506707404012
VEGFD,-0.03553153045244033,0.014492376736785346,-0.012673271678213513,
TNFSF13,,,,-0.01950168270905018
WNT5A,0.007783649826107924,0.01831074334715977,-0.03350568999304717,-0.022752118160161146
CXCL8,-0.03167724852553783,-0.0014037965081242162,-0.01686369100820627,-0.035827725503188926
GRN,0.05795616957029126,0.026034294779230548,0.07280591439253806,-0.04550751226380154
MIA,-0.008598265752248119,-0.01734364226379915,-0.008247826998024163,0.06580920367269373
COL4A4,0.04427737088488223,0.0029512087142167538,0.17536107059540434,-0.03514774174091647
TAC1,0.009150372594293412,-0.006162398253470881,,-0.015733819075868596
RARRES2,0.030477919892180273,0.028776111434727025,0.020929070968470263,0.014134375716287551
FGF7,-0.032859200174722825,0.03002069743938979,-0.013616739674724581,0.06968188662375993
HBEGF,0.08110370693840467,0.016585647821714893,0.06207515294392059,-0.02130623068444716
CSF3,,,,-0.01260099120281316
PI3,,,,-0.012491926026480296
PCSK1N,-0.024297818065763647,0.023810414585239945,-0.037503628264350185,0.033615251417451274
NTS,0.011000759919284755,,,-0.018660349684864342
SFRP1,-0.02891531963175121,0.008044746477020434,0.029145767340340124,-0.01822673043309944
MICA,0.013852007078316247,-0.040296748611213004,0.04682111098439116,0.01716126841186383
TG,0.017105253627179497,-0.01774960471001254,0.0468517921592081,-0.0245743363885317
ADA,0.006867969487311585,0.03331120854131998,-0.0015473741075243475,-0.022377971959706852
LAMC3,0.023870405039954565,-0.03496320673366064,-0.00489787197715779,-0.020611464325527174
CCL7,,,,0.11037545712880091
NGF,,,0.08697209440101197,-0.03953422623741328
TNFSF15,,,0.014193500003215957,0.05658146733458702
HMGB1,0.015142683705143397,0.0027343260667594895,-0.04107555774551688,0.006339191205062526
ITGB3BP,-0.02174275513119971,0.003299676416375872,0.0787703362967606,0.06335445325194876
AANAT,0.009789579656644091,-0.01585030654169077,,-0.013971035772500206
RELN,-0.006951879508219712,-0.017547657437718866,-0.04728582114185576,
IL15,-0.023682799759466466,0.1441648221998844,0.011369885996665286,0.07333842273801076
BSG,0.012713784472364592,0.017317915491239174,-0.035865160490276035,0.01808532493365116
ADAMTS3,0.03245559034352657,0.032865123045740435,,0.027706089758336445
CD34,0.07281012067399828,-0.014041273480399285,-0.06478953897001459,-0.010664534434069414
PLAT,-0.03959153337095107,0.012275398187035838,-0.007822509640746263,-0.028662996678615736
NTF3,-0.004569674749068632,,,
LTA,,-0.014700428542794478,,0.1145881422802631
CKLF,0.006676254697007436,0.0061953582724705554,0.04107332407248739,0.0464700829599544
CD24,0.03638590393202838,-0.0318748691108219,0.04473765827629752,0.03806743245169928
HSP90AA1,0.00805932612749726,-0.033630530626956735,-0.03905385769520063,-0.005376694695625609
BMP4,0.05953882710635345,-0.012526283443777106,0.02951746489819228,0.03728755947600626
SCGB3A1,0.038230546067939485,-0.010257764632125051,-0.0370090346573678,-0.012210815209246757
IGFBP4,0.013744758935455612,0.034158603002390556,-0.03206859513260963,-0.01794202623976897
RSPO4,-0.004857147815632402,-0.020391808704208692,-0.050140938852322015,0.010178407446805758
LEFTY2,0.023483374554693907,-0.018147514867069225,,-0.04326558126088398
PF4,,,,-0.01880290431303
ANGPTL2,-0.006402416463585973,0.043645500382231306,-0.0951118431400627,0.029200123943921946
LRIG2,0.00099806674857074,0.056888547728697544,0.0006501494982249847,0.05145483439000917
ICOSLG,0.005977651833407459,-0.004649737648982606,0.015402447927739118,0.04783840399578629
WIF1,-0.05191471449530292,-0.02443951968240503,,
NPPC,-0.05714581572223225,0.03810218537238953,0.18181745937686586,
LYZ,0.007701730875052671,-0.012707080601496574,0.015986298984930345,-0.04053460268566727
EREG,,,,-0.013570382340259412
SPTAN1,0.02624083639236633,-0.02708132285594042,-0.028860907228740677,0.05389673081593411
LIPC,,0.04876197997495752,-0.006946925929762311,-0.023773987908140618
COL8A1,0.022714438601635554,0.027319425127093035,0.09540890453638562,0.0013084383082830639
GSTM2,-0.0533536304927829,0.03409167865220728,0.09340606146689888,0.012223771639990838
SPX,0.03149523306379053,-0.023562702792821667,,0.10575856464334102
MFGE8,0.028236332502344315,-0.0006029928590343291,-0.03524549058089147,-0.004638525645506625
TGFA,-0.018396983626066062,0.05381587511765107,0.020650189085144387,-0.004069704568675048
SLIT2,0.003102749706336355,-0.02143374945256194,-0.041755180409046945,-0.06587589512302217
PLTP,0.013760119913547926,0.015730995677509376,0.000827393176462697,0.000599370038221379
APOD,0.015061628588254024,0.031836530559694355,-0.08411978327168114,-0.07642253673438157
B2M,-0.0059263012205761495,0.0040577116939762865,-0.11266690492781388,-0.05296142018534442
