,UKF243,UKF266,UKF269,UKF296,UKF313,ZH1007inf,ZH1019T1,ZH1019inf
TNFSF13,,-0.015493635596494328,,,,,,
WNT5A,0.03568474327753041,0.07345558878911149,0.054669714927716266,0.06884910226637618,-0.022764825202733752,-0.08511470974500004,0.06424775263224405,0.08456682262356496
CXCL8,-0.07353041878762981,0.01168466768695535,0.018472222360372895,-0.016631241164469037,-0.03276351243635218,,-0.020346316075893094,-0.04394587332053278
GRN,0.009280060298818265,0.008035427081124901,0.08255339959412439,0.029358089497892526,-0.08018569350316616,-0.006519237541378099,-0.07444766962416471,0.03920294024192436
MIA,0.05757450020278414,-0.01486689378331907,-0.006219992687402079,-0.02031105150765339,0.03174541622364459,-0.06724519868125502,0.016376287510587815,-0.039380629118102965
COL4A4,-0.031523390943158536,0.034837335458626474,0.046282960822630205,-0.025388617949768256,,,0.022717434744317682,-0.03155714084109923
TAC1,0.02289543051371067,-0.02667648867656751,-0.04958349151438624,-0.032302451515630166,,,,
RARRES2,-0.06487814453102526,-0.03618923463428841,0.09809321634777869,-0.01726407792868478,-0.17044398983693235,-0.12822946557743498,-0.03787551090511915,0.031019123544722266
FGF7,0.10401905351878454,0.012102226901262218,0.03670101595931043,-0.06075430283145643,0.11716444138070978,0.09658910819210405,0.1043626049874584,0.11619741924068061
HBEGF,0.08389653047418445,0.012688855960228687,0.05512334577011883,0.06375426503108655,0.08597732131909253,0.023405984523323375,0.0436160799312517,0.07577420285974952
CSF3,-0.03152336598599577,,-0.013794944502017096,,-0.07271914630548115,,,
PI3,-0.0373441278057454,,-0.015533289582830928,,,,,
PCSK1N,0.04243047730250852,-0.01738457568967926,-0.03740431914649021,0.012033578595011354,0.0508756470471788,-0.0852436577450175,-0.02823015743885877,0.018214306723507302
NTS,,-0.017996034019042702,-0.016955646205680446,-0.006966959105723852,,,,
SFRP1,0.079424717066964,-0.016472392043872332,0.06517017327541451,-0.0014209476445678011,0.05914083284078624,-0.02526895575334191,0.021953111558649728,-0.06747519325852044
CXCL13,,,,,0.07059543276661912,,,
MICA,-0.0764284946555855,-0.018416208105044105,0.029079707488911942,0.04068005955205643,-0.04009347089571368,0.02603821692031626,0.026638360118786956,0.030627266942383234
TG,0.043086223527723476,-0.020772167251437813,-0.016649263808179698,-0.01762017037944186,0.04883663503772724,0.14095355337750556,0.0028197889969301965,-0.040640589395629555
ADA,0.02511865057465656,-0.0034987419072670623,0.10113779610424867,-0.02861657371125863,-0.043332998183345316,-0.04243772049635929,0.011120497187960066,0.10442109512207345
LAMC3,0.013594901026438063,0.05945424043120456,0.09846518072242007,-0.048473261785605265,-0.04237733829299453,0.03079850545292151,0.023070739531651216,0.05519655755166834
NGF,0.14462479087617988,0.055218832683710806,,,0.02478582706098703,,0.04227155750619931,0.0015062115656910779
TNFSF15,0.004128541562454682,-0.024068519559873984,,,0.016076002938611698,-0.029396000390503135,0.012807274797899025,-0.01822586004044044
HMGB1,0.01947031126376366,0.0014477506377529353,0.0587587654307368,0.012608131186983234,0.009466906685434932,-0.004078572220080433,0.05682994610747188,-0.03249756691858102
ITGB3BP,-0.06876207242900315,0.010568745965146814,-0.008582929336916728,-0.015034740520422434,0.06386525729841559,-0.09709009508403696,-0.018419675713468763,0.0024178270873602367
AANAT,-0.03255163004297983,,-0.012443413258511735,0.036504381485223836,,,,0.026426492416507238
RELN,0.005246226238527212,0.038098917032659704,-0.036512878746392266,-0.034126936552202926,,,0.07978456018853887,
IL15,0.005623531206201262,0.004120034580585316,0.01653817276493457,-0.0085367137820972,-0.0544735699058222,-0.01612206035356997,-0.025875704544745214,0.0072166897443639464
UTS2,,,0.022901265754812324,,,-0.05432768742978939,,
BSG,-0.05273021818973035,-0.07431509916735471,-0.046982539263137335,-0.04247526909009073,-0.19251269798178236,-0.060470133258179265,-0.027478749405497667,0.06487694193052665
ADAMTS3,0.06069756157342324,0.04136290362968017,0.037728910076321495,0.02634584849089875,0.04367046205991101,-0.013769811813649445,,-0.031128528062107495
CD34,0.05512208581593024,0.06686673285155574,0.0339199369744034,-0.030527039262117098,-0.08650202440703564,0.14181737167480563,-0.006695789107155564,0.04502965985634466
CCL23,,,-0.014158629026341612,,,-0.027738345636999975,,
PLAT,0.09308248694429173,0.006838197434650469,0.03414841686767802,0.017676725868508564,-0.013454877284499806,1.7450433748555286e-05,-0.023535484160605188,-0.008528924012606003
NTF3,,,,0.0037004445582427266,0.11785626467386338,,,
CKLF,0.03873831301666707,-0.030662234095466038,0.08517169946035588,0.02625142632859636,0.10763477114836956,-0.13247482420109072,0.041198651070505875,0.021078106410928294
APELA,,,,,-0.05568452436172103,,,
CD24,-0.10577367304605093,-0.01639924978018952,0.06598531887507807,0.01585235506026559,0.2012784534851671,0.06932113203908837,-0.13285971455272944,0.01627401081647354
HSP90AA1,0.05129951103470121,-0.0959265478447045,-0.07204869581464222,-0.03258803210970553,0.09799962372898471,0.03972700502213802,-0.02853431295446485,-0.05577290067340271
BMP4,0.03662334289348866,0.015925314818715865,-0.03811459928140062,0.022632120900472483,-0.012242827054085156,0.000338312867994156,0.016423037721203217,0.05684531854396819
SCGB3A1,,0.012182791114713444,,-0.017132571555750483,-0.003346206055278143,-0.03423134690969037,0.023812230618616356,
IGFBP4,-0.0316353514210487,0.07662157102920802,0.03443255607491592,-0.029240840507127858,-0.04782309792937151,0.17145962582058,0.04664464493162867,0.0733362884840045
RSPO4,-0.02218614308415285,,,-0.01713256904972433,,,0.028789962796214832,
LEFTY2,0.02392366907646313,-0.022245986110300334,0.07489990285981886,0.09116990320226998,-0.05236109606644534,0.19105557963909692,,-0.03322171426849951
ANGPTL2,0.09699025137465137,0.01368017128012314,0.04702826479851668,0.0455984030897321,0.07603312193916191,-0.04531384933134115,-0.06492246316910817,0.0651765355037512
LRIG2,0.03960564700109811,-0.008996000269659504,0.018474094154963372,-0.003740810860298755,0.07352052138696404,-0.09931255924700882,0.0004206920998643196,0.05619753047389836
ICOSLG,-0.013170476184818078,-0.007481320310808323,0.03251136662346337,-0.03251441668784593,0.019238611342298543,-0.05209725801157021,0.027623725187743246,0.07987861271660744
WIF1,0.09749406024977471,0.03844762526547019,-0.02510547362630545,-0.032239947734322275,,,,
NPPC,0.01328791863637309,-0.04194192969295569,-0.00952433327035857,-0.023810078275600794,,-0.024507780364807445,-0.07346514589785491,-0.008796798477255218
LYZ,-0.05829740265229001,-0.008838832414294041,0.12058081301460237,0.001264104286750529,0.07336052681681941,0.04875970933573955,0.01226861361470875,0.05657995474645
EREG,,,,,0.06440805793190936,,,
SPTAN1,0.09477786810661268,0.0052811399764765175,-0.05230692306273034,0.009071853373099108,-0.021933191582693756,-0.04774507650666024,-0.07624054377507333,0.09710145527698538
LIPC,0.005903671863001403,0.0033739724293659107,0.04544510795385012,,-0.010273255755756333,-0.025987992359486522,0.05074934619693056,0.036820705279366824
COL8A1,0.040219016552311346,0.08311105882370587,0.017445007114948077,-0.0026376459579728674,-0.10501258930966224,0.15479809905557357,0.01674679060007693,0.028405454302840975
GSTM2,-0.005237444485872347,-0.014482493409075354,0.04075433610323571,-0.005374518293966592,0.045947204805981426,-0.05102574404382495,0.004713466925190028,0.019512597582264368
SPX,-0.0018799144715655925,-0.014266772446210758,-0.026326525889755578,0.00866526261537978,,-0.03248976413574263,,0.03267225346855204
MFGE8,0.0049398043620833415,0.08115206960103849,0.04163476799857793,0.004480370596549743,-0.14256999287563932,0.07559049852446813,-0.08087191560916222,0.057380106340816486
TGFA,-0.13983609677328468,-0.019172765949323937,0.03673107861526896,-0.057171705749894594,0.015386357292089922,-0.07869531161663919,-0.019242665997149862,0.00440455256171765
SLIT2,0.1099472431644405,0.006608229134149498,-0.03205670711964292,-0.056335374291704356,-0.04928715814652765,-0.007364770001571127,-0.06266996743335017,-0.0352035447037385
PLTP,-0.014967000684991703,0.02820662648982103,0.04045472451759065,-0.013652022790865274,-0.08666695753092472,-0.13440593246112847,-0.07068875644974558,0.02484119937944078
APOD,0.1258740155105214,0.02244660978779018,0.04245417800790016,0.06525108482272189,-0.007732818944392581,0.1865737233342817,0.09210159710750883,-0.08035471578596264
B2M,0.040559607834059,0.0504134674147378,0.07472226364654008,-0.005740377801544475,-0.0723167776285556,0.1391824291446571,0.028022667787193378,0.02728631312053617
OMG,0.10432579940129057,0.024128670003527978,0.015151688963962089,0.030275298234507027,0.1685662355359607,0.03576991365347042,-0.0036572094337289393,-0.06301303561689744
CXCL3,-0.05805366008660545,,-0.016337606781137246,-0.018328227457504447,0.005209040736435101,0.035431070201983716,,
CXCL10,0.056991196796100964,0.03958178053200566,0.04024705407166663,-0.027841918982088387,-0.022959007002373147,0.1239777997867654,-0.06639046117021909,0.030175439604893103
RSPO3,,-0.013592235645606967,-0.020432744374699226,0.00295999348410387,,,,
CORT,-0.02487457533928484,0.011734132655569511,-0.035363441976726015,0.007602111260532221,,,,
NCAN,0.12071280223428257,-0.07913547473725212,0.02891599651564553,0.01326949722152592,,0.07264495759115693,-0.0027743891288683482,0.04193537557430389
PRG4,0.03435839801270902,,-0.017700307937104823,,,,,
ZG16B,,,-0.01911032684423434,,0.02188828199878603,,,0.06631883133187196
TGM2,0.006660503667469302,0.12200606848605991,0.011038356076538266,0.05644678781871751,0.07765745565071824,0.1598779143453083,-0.030313398838490727,0.17903629765917722
VEGFC,-0.024358335528345192,0.11384200944672375,-0.023336744687368998,0.01963157319944182,-0.0072739857947722135,0.16982109708159085,0.06448626670150874,0.0006497677817394732
WNT6,0.007462866075398028,-0.017566186318145882,0.02810442445220283,,0.0024089537489426246,,,-0.027483660190596414
NRG4,0.052607984794366236,-0.021504259366069606,-0.004501507398836219,0.0013415870907642435,,,-0.04750532213381686,
COL9A1,0.027956536069944166,0.005368798190923658,-0.009844064345825796,0.004795065411102279,,0.002767826865703805,0.042140896561570745,0.057431236781767175
GDF11,0.027743352711852194,-0.01812873119176184,0.053189135495430674,-0.009193221037955402,0.003518124853665301,-0.1556310362476624,-0.05904744072994742,0.00030808917141327425
IL24,,,,,0.11615041695047394,,,
SORBS1,0.02145518854993582,-0.005434393379415256,-0.030487659771454238,0.0004631661818574688,0.18453845886284764,0.06994130552867354,0.030909261480606985,0.05078699559029485
DLL1,-0.01368633445089912,0.019373888013303565,0.006138217672583104,-0.03618943443773203,0.11835138994447926,0.07233205069130137,0.009068938032308176,-0.003121468142509268
TLN1,-0.044380654005123595,0.06391025391833165,0.08718864453267432,-0.02441579072736421,-0.13816398040582598,0.047673120900298946,-0.11785628820248008,-0.002094803473901817
COL2A1,-0.023564997944355487,-0.01903077671561246,-0.016337612341005902,,,,,
SHH,,-0.020772169472058708,0.046491576962070805,-0.01967124761020465,,-0.05678174453137205,,
PON2,0.08279459398248012,0.034660198818780165,0.09028905897041639,0.00423742145301805,0.045981871123123894,0.034911217322913746,0.06430423860377953,0.028469382762193435
ICAM5,0.0886608164546476,0.0164707186303989,-0.008112526042738469,0.02214246155357335,0.11202130825491075,,,
HPX,0.02575905394619091,-0.017566187503109128,0.10750347484028273,-0.017132569809126075,0.05025334094177688,-0.02525771215747765,0.005831409704545222,-0.03153787822214228
SFRP2,-0.030680263784900793,-0.0015410762257858429,-0.013038933278079598,-0.006569129147751909,-0.04298760130648791,0.15782942058727942,,0.12345320739662304
CFC1,,-0.017245382446981296,,,,,,
CD70,,,,,-0.11032994841544466,,-0.020009167072389287,
HP,-0.008550387637577069,,-0.013863019255123787,-0.04290090575006064,,-0.06396307449428439,-0.02119112246276692,0.02030739401608528
CXCL2,0.024711759471157002,0.016403586349923345,0.015489788787975408,-0.02381007641215055,0.027219289411169693,0.029872938728204294,-0.07219400206698783,
CCK,0.04734790021890247,0.03403811430770015,-0.04211046721368083,-0.05980164511007756,,-0.02598801333535404,,0.003510698979378776
SEMA6A,0.022355783481649905,-0.042740955005109396,0.025340495835738244,-0.04104395933526202,0.014032885781200561,-0.09071356543261273,0.05842901241605177,0.10168249696425763
IRAK4,0.07940730047583734,-0.015633626992033193,0.05082322072447337,0.0074604209136183135,0.09059517961538621,0.03587429557541456,-0.05180122023074828,0.053518637721676136
GSTP1,-0.01227147170367163,-0.008196158832483638,0.03764081867380842,-0.004116574177274764,-0.32946064467995906,-0.09336982559937654,-0.0008838981307761152,-0.021040430066795693
VCAM1,0.0013939171788288763,0.06768596736477596,0.05441357823786504,0.02589055291031381,0.046712711965895,0.13593575849266204,0.06003302336080823,0.051247500009207685
NXPH3,-0.0249671774720099,-0.003009828234908022,0.010641644794417824,-0.003428954165706168,-0.007159332980081232,-0.01184738622254388,-0.0586042999993935,0.11621047927375311
MTMR4,0.08335873271937413,-0.07175092155803806,0.06955535895285103,-0.03226938630276859,0.07132948200554398,-0.006752948883487332,-0.013855396461722423,0.03145722049262614
LAMC2,-0.02102402985016289,-0.02406851719433717,,,0.05721595081691941,,0.08830294027152565,
IL10,0.03631606159948778,,0.03183791374501726,,0.018096282087774137,-0.04757746554588315,0.1231650872256853,-0.034674050381417854
SEMA4D,0.04281710011570829,-0.00669292801818487,-0.03876916558069859,0.03415051108590679,0.015150857611763312,0.07083330716790681,-0.07299700289163734,-0.08289143193105879
TRH,-0.009280021291092313,-0.032926194512412944,0.011396102046353667,,,0.01522203783899044,,
SEMA6D,0.0678290610243119,-0.03199010148443732,0.043382512885154594,0.010757779776973831,-0.01932698058066419,-0.08252794762269393,-0.005170597485382917,0.012348465439850636
CEL,,,,,,,0.04730719552614147,-0.039952396098786626
PDCD1LG2,0.035100404068618425,0.027448379913830052,0.07968399281220179,0.010519986912981269,0.012759255383740595,-0.05692110653431352,-0.021193548356587905,0.07328550536522885
SPINT1,0.002645325977381334,-0.02186188157057376,-0.01898897447120886,-0.017567589929499777,-0.0018816552532436267,-0.05371839721555099,-0.08649737698267204,0.1401837507322061
CTHRC1,0.007652541025691869,-0.02038462859103493,0.062394935156866484,-0.004839610195196261,0.21246693315954,0.1159983374072451,-0.06585942014030163,0.04572132526112155
PODXL,0.09651064805154794,0.055317742301052096,0.06137346064196885,0.00044046193035978315,0.07422926305606597,0.09252290093054243,-0.014901808542362258,0.058829618157812465
JAM3,0.008230247492707544,-0.051992119620199846,0.04460353509657324,0.020677530491019502,0.1129505943266555,0.09069886516432683,0.013921251279045041,-0.06394785407413199
TGFB2,0.058178720587628935,-0.0494982938572679,0.07586084308878355,0.0641945308258392,0.0424654838598268,0.03324950613848092,-0.014031633598311237,0.048778813312970994
COL18A1,0.09891449563893222,0.07959808250157972,0.0015571777414505163,0.02959502403111174,-0.09467629430911108,0.1391999766876941,-0.03186633284634622,0.060627571309553305
NODAL,,-0.014771022834736768,0.040352846607291555,,,0.0024876070732454147,-0.09250747508904295,0.024434926344870662
INHBB,-0.07053349774833922,0.08577738646207601,-0.00944357226317471,0.01382156207474738,0.07635243858638728,0.16261904752173817,0.03695921925834022,0.04436472628441034
LCN1,,,0.11766847187758239,,,0.1102734418941749,,
ARF4,0.0009439965486742447,-0.018029854698629423,0.07558899947325093,-0.020902926945995104,0.05234146949637361,0.006324778636739988,-0.11624423167384153,-0.00024362084665417968
CXCL14,-0.013643063267299735,0.032266107342752676,0.002025341483419107,-0.04112940833516175,-0.046342042246380284,0.028597133991865774,-0.03260810677804231,-0.019230836334468013
LIF,0.024703222823762895,-0.0038965312023395687,0.007840488116753015,-0.00572637417908834,0.014862845372937743,-0.050291841853379315,-0.06616985503310668,-0.07326291884223775
IL17B,0.13706935599057388,,0.009253603267147605,,0.1457479987714464,-0.03982971118834352,0.09681648973081206,
MMP1,,,,,-0.13957666685547415,-0.08058692932392988,,
MATN1,0.008634051132165838,-0.02058541368664653,-0.015031582100698507,,-0.006889746901107499,,-0.04647637250874674,
ADAM28,0.008451366712048743,0.04202896248806022,0.026106717345221905,-0.02771568134085146,0.06937246215443116,-0.10616957376549421,0.06317250499051523,0.05631176385986429
TCN2,-0.045887677049467265,0.03360328659278526,0.0653086792368254,0.016816516749829934,-0.16058939277104253,0.12278679405219,-0.0229824983374539,0.009997839502074501
THPO,,-0.02927335584253163,-0.029253427490269084,-0.021135579061302513,,,0.044374762683124666,0.1122756421079188
CUBN,0.02692859719248041,0.037319263320636724,-0.03659406436447023,0.07491717372525376,-0.019560043764548573,0.10503511872308952,0.005228268962369797,0.046553692924419826
TIMP3,0.05017412315004959,-0.002527846108139608,0.06583858099108186,0.012351321612866617,-0.037327089415601464,0.21485674851597367,-0.09784305056687165,0.11428850336660416
PIGF,0.004153529188290033,0.05062883170710081,0.030733618769382447,-0.003624477060987938,0.10205755452049751,0.04786739408010102,0.0805236039287155,-0.019408101847485728
CRH,,-0.01734749874940522,-0.02204684727125016,-0.01580735428087546,,,,
BDNF,0.031863014681308595,-0.04723537766461706,-0.07404550908259877,-0.01691287970944061,-0.022259798168487468,-0.030665612572114264,,
CCL5,0.018122184849348875,0.036298746789511394,-0.007354501955438104,0.04140949810891473,-0.04964643276422437,0.07526952099974406,-0.05745028821056788,0.00663689768476215
GAD1,0.033602794651126526,-0.03821029833410459,-0.02692862269533835,0.0037496075935737425,-0.01568527823311801,-0.051445819729639755,-0.02965432169075768,0.01584441408823743
COL14A1,0.04737570877785686,0.05779247744110818,0.1471972775338937,-0.027684650771655668,0.10193132834610517,0.17526995370967877,-0.012805200153487307,0.06704976866287131
HLA-A,0.01766961871719265,0.05835196688934054,0.08819465347055655,0.0015936124955502017,-0.23402090765318576,0.02024186187882849,-0.12855872477967112,0.06179419889979396
CD5L,,,,,,,,-0.03402668058216808
FGF18,,0.03715330872944706,,,-0.024209372536237853,,,
ADM,-0.16597742146865452,-0.07240555598191521,0.07734145374227541,0.019532409933035226,-0.049718006405876106,0.057136374701673175,-0.07617931709044465,-0.01959518411452075
CCL15,,,,0.056081100408965946,,-0.025257725371776736,,
GNAI2,0.08176826101462996,0.036088396313010265,0.0923511070368897,-0.03858392024970533,-0.21765248511073657,0.00672890997343034,0.02277320038568549,0.09410648823894945
HDC,,,0.013092521687152067,-0.014069033076717741,,,0.031589258036972365,
COL11A1,,-0.024870146612310285,-0.026066240963534125,0.048596388902372036,-0.062276428384691655,-0.00332603629535563,,0.004179604493697985
NUCB2,0.02980627321240262,-0.021625575735648044,0.09238144651399681,-0.0237425725357614,0.046593645307555616,0.08816869348305363,0.06578474222839537,-0.008622359488570945
CXCL1,0.026457536680719214,,0.020133594756144863,-0.0192335031265505,-0.0025545086596597015,-0.02705031017516433,0.002816807758526479,
VCAN,0.08761425652522004,-0.0021243676933462518,0.0739270764976197,-0.022192461636773363,0.10726915240815646,0.03258724288829325,-0.022187071380773964,0.002361445607293912
MMP7,-0.08562170998342811,-0.02132339401254685,-0.010464975439849925,-0.021237890585451138,0.037439131626510504,-0.06451566762886303,,
PTPN6,0.025370030691686713,0.04094917898488608,0.050645681479695864,0.002582760799813584,-0.042628823728207955,-0.11394600873786995,-0.024061445893185325,0.029875415378314635
PTGS2,-0.04415118049497268,0.08404933451668899,-0.05428116133267052,-0.004406345019469101,-0.0715648060653322,0.11959727370508073,0.03662449900388674,-0.05257119389434639
XCL1,,,,,0.04940131730421895,,,
CD58,0.07334458928121519,0.02749603656354812,0.020399549626169244,-0.017134352906212683,0.0832831775514013,-0.004850526657228106,0.03817866031926872,0.012298411349982405
TNFSF14,0.0048309074623953336,,-0.02180531427624797,-0.018786071498946056,,0.016254457101059144,,0.014955455237767338
CNTN4,0.22515682436440346,-0.04185542888095983,-0.03715896636831777,-0.01851633821498363,,-0.030036635877717047,,0.013866136947182332
BTLA,,,,-0.012363534318197391,,,,0.03998875276722388
MFNG,-0.07931285711439984,-0.00015473376949050847,0.07640142564685257,0.01167469855909884,-0.019821178272007186,0.08261877906186572,-0.020749635803854714,-0.03141203223378434
ICAM1,-0.06470216060571495,-0.005335339571397153,0.08294688065359554,-0.04691968791749523,0.03149017401720372,0.02332880192348481,-0.031810322483826176,0.062293288306822625
PROS1,-0.03299179413831107,0.011925326236611614,0.07718694711331214,-0.017638927921322888,5.9502342568765374e-05,0.025379478424780083,-0.0907659253365528,0.02480485131329054
CLCF1,-0.08674679496718396,0.10896133416060919,-0.029615259368816822,0.02258993989368563,-0.054731315717792,0.018215790064696688,-0.025151027506119694,0.003234049241917001
PSAP,0.05372382541519599,0.03393887286786344,-0.001625911376645963,-0.00893831054214549,0.08002214372964737,0.058455445965682355,-0.13795484787409615,0.00023199246857126985
EFEMP1,-0.0613464678455741,0.05591953278943598,0.07084191641466189,0.050591557006407474,3.890826747345681e-05,0.15344196680892186,-0.16250201288811889,0.003146389967413168
C1QTNF1,-0.08405780825549801,0.003124894708742691,0.06200624680728273,0.016471927695392904,-0.0459377340996351,0.004811420615933069,0.029652934477903695,0.020567734095772065
ALB,-0.02802396422647531,-0.020397091898645813,-0.01755367964620018,-0.02133700946699943,0.1266950171430545,-0.03423134400887147,0.027560826702631564,-0.054764780120275566
CCL13,,,,,-0.023555766618941452,,,
EFNA3,-0.026691493062069773,-0.0011424893283633346,-0.0796565097720677,-0.01945066103881877,-0.042874063596502435,-0.04107276800186356,-0.0692034380705698,0.008838888243360958
DRAXIN,0.09534392211812161,-0.02610195527279395,0.04104699111967089,-0.017132571555750483,0.022486159812880404,-0.02095194074703776,0.028572357528157455,0.16581028240817297
RAET1L,,,,0.00844746050978779,,,,
NPTX2,0.05658379701388189,0.004436928361468289,-0.060226241533130644,-0.011345810775422863,0.020253432164665002,0.0033292002930588338,,-0.050459862684748766
FGF11,-0.016898930021575838,0.013468234414446077,0.09558500249722884,0.04906833686597504,-0.0019276417104331582,-0.07665254408829929,0.030632221942135034,0.02300388667376756
CD59,0.059684384691648065,0.008141026975776773,-0.0413341052191661,0.009341697787045493,-0.05716394191501957,0.17729202144808673,0.05613846022218434,0.06129554260477496
COL9A2,0.06611359742724801,-0.02644433444009333,0.027483398706979485,0.05453930408548291,0.026465243784312097,0.0012498607009617437,-0.006230751830934163,0.04660676987048422
DLL3,0.009027360404709021,-0.006282225539023976,0.04224508767203033,-0.03642145941061316,-0.045726303498960605,-0.0413198149018273,0.02056547090344648,0.02911011256665565
FGF5,,,-0.013977896284638455,,0.08542940274357291,,,
LIN7C,0.014706452094136784,0.04416971720188317,0.039421226623701525,0.013792436250351548,0.09044294832585377,-0.008663424000617028,0.07142654615834709,-0.03895695496667148
GDF7,-0.019799454120502363,0.022329903377910645,0.0688818350600669,-0.018786070768919288,,,,-0.02645193942647106
PSPN,0.07014113613721769,-0.048997813294033264,-0.0038696563704630686,-0.004496370465706155,-0.02432854814726568,-0.029100059211334295,-0.00041181288533353593,0.03451374863963549
ANGPT1,0.030289781192486622,0.012161070830037455,0.0967346383293377,-0.0069984233248301326,0.018292531041073153,0.11758874184274619,-0.053027316166308056,0.03945815239478638
PNOC,-0.003906810085126208,-0.04285921635290257,-0.06116219415198801,-0.0484691901099601,0.1887947499643927,,,
L1CAM,0.12192858848342551,-0.09131345726471476,-0.06656925577438985,-0.01911570946141862,0.12708857053735723,0.019525869948676437,0.009243689309625942,-0.012514193682318993
APOA1,0.0688892264909813,-0.02872476587598026,-0.004127411132819161,0.029821023575937536,0.03200574629584983,0.013397063484488403,-0.028299434195912902,-0.0005214758750427679
PSEN1,-0.047912883396222655,-0.004048913956792313,0.04697045059671515,-0.013712830000458998,0.012113578736290303,0.07338128385188543,0.09158394622053767,-0.00832623177449458
CALM2,0.06341574016520517,-0.10843480579896167,-0.07253603616164997,-0.016438547228206056,-0.08752168801785673,0.035090201852463566,0.10180936883836197,-0.10619933767089881
CLEC2B,-0.0629694884198239,-0.033480013718419785,0.10548531832887656,-0.04607277336158452,0.022198988414526426,0.20057655899156637,0.015262930688097824,-0.02292302245263516
NTNG1,0.03640130634598188,0.030364707472552228,0.05831443593197781,-0.03606858097276535,-0.0560086752547743,0.03641208627342844,-0.03167097351697201,0.056143740190178086
LRIG1,0.05184290373748104,0.061057352083236205,0.0881743774128811,0.013778942179624717,0.06525860127757867,-0.016312138570509192,0.00035672794938877017,0.05271394311980484
CPAMD8,,0.09800413579116503,-0.01264488828691263,-0.03477146363711662,,-0.027050306624362076,0.06282284921071214,0.03368271374321378
GHRL,,0.01315128377720541,0.07426100600245285,-0.017132571555750483,,0.04668295381275614,0.014896592935195246,0.018389335798783015
NPY,-0.01308228153263401,-0.05374254152499566,-0.0011272489535383854,-0.01523772440372691,,-0.006634000891756531,,-0.001150731125639624
MMP2,0.07374540513134413,0.044184921602277966,0.09231181825377602,0.021088935902389437,0.11223128336695931,-0.08287472427542143,-0.03779537038199149,0.13294698810218486
PPY,,,,,-0.03813843419334667,,,
ALKAL2,-0.025879516992548007,-0.03434233780013873,-0.014337200170514975,0.0037161069298503407,-0.007930233464073668,-0.043241276649831704,,-0.05340154741972417
CSF1,-0.01041497967815046,0.022096101626425866,0.02529916333688446,0.006356887736842419,0.011122354519283612,0.057592839583906846,0.11122556658741732,0.01576797223992356
SEMA4C,0.029643661458253912,0.006612452523543208,0.027247732249321515,-0.012468559300571013,0.037240455657721265,0.09074016131542956,0.06807760048458983,0.04422225394236707
ICAM2,0.011567342510192011,0.06470341889599149,0.007364017896257768,-0.0041185468099971,-0.03974261185420842,0.06851095128211394,-0.0009120782981507465,0.07925632416366667
SYTL3,-0.04837047040682976,-0.0008317763464714326,0.06729583850742651,0.000698231219862485,0.02021509706785351,-0.046464414879596766,0.06311377020900126,0.007912510227469405
IL1A,0.03320631402255459,0.039533183796913736,0.046126311527599086,-0.016638463138269444,,0.0003178793621917552,0.003190031948826384,-0.009388338326388182
HLA-G,-0.03131437177881541,-0.01573670752945892,,,,,-0.051771727097304494,
PGF,0.03144174795012346,0.04678627087444998,0.07312383871936293,0.06393259750995646,-0.09831417527050727,-0.003565733057416373,-0.1590079898737552,0.09162903047899948
