,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.026378027525336217,,,,,,,,,,,,-0.019296708876610696,,0.022820461535600134,
BMP1,0.09366926463431688,0.06449985357699184,0.18311369866312202,-0.023039097940665852,0.04412317331937133,0.01289749307599376,0.11733264286962224,0.01603035130250631,0.023706863849133553,0.05740885523095042,0.1947539608515071,0.010384610929674536,0.1205994693034887,0.07961455199206062,0.14045931009421897,0.1429818779451628,0.09581869865761464,0.022354092452638676,0.08356863996672353,0.11548017273550948,0.2376625894496074,0.14044580553166106
NDP,0.04429595318803496,-0.0021837824520077277,-0.007382597294077272,0.04549976309099179,0.022535929315976436,-0.04154613060737968,0.09203853415426001,0.061132851469221886,-0.06514143986191538,0.003969378145860875,0.08020310930830028,0.009483310841332767,0.1341079977915065,-0.0035792616298399825,-0.03773831449019284,-0.0010200937335591057,0.01558822273606197,-0.026029936170600686,0.13247199621916086,-0.0481581232546923,-0.0073199857380009375,-0.005647501933993894
TNFSF18,-0.03828260519087892,0.11394396706202164,0.09367766031962081,-0.028721245554462062,,,0.049817531264375624,-0.007909523964801542,,,,,0.10937402890976834,,0.2234723639998613,,,,0.05643429283894875,,0.1170789279511586,-0.03346546969790127
IL36G,,,,,,,,,,,,-0.014527083756460484,,,,,,,,,,
RTN4,-0.08113070590713325,0.0006703186290367967,-0.036226047911792146,0.015400949201059218,0.016843897164817188,0.03543633612427432,-0.1300209359425473,-0.033524651034450376,-0.04264655963485358,0.012386160122435617,-0.051552905160968374,-0.008841765175597734,-0.04470163522494489,0.01805971086892589,0.06704668942562717,-0.042366831709660234,-0.005098401220755708,-0.04462869794591403,-0.13665276824882153,-0.02829294521703942,-0.014804805018352336,-0.07870722046099785
HEBP1,-0.04970400742916913,-0.017937200116376006,0.07201915525710165,-0.04166080141519028,-0.0026097595671610786,-0.03702850275410128,0.04074039837794238,0.028475494338522336,0.014833024844581103,-0.043228226193584414,0.02697313783016086,-0.011458786115727744,0.019788325189769296,0.07165046315416672,0.05885850578762586,-0.01397888351862606,0.005085392506110355,0.001157866671433477,0.03700011187480423,0.037152972391906514,0.11159255772497145,-0.060380977635263865
WNT7B,-0.005121836497891268,-0.014350175614275429,-0.00802777029896934,0.05328018092840511,0.0327381426488008,-0.02400449556268546,-0.024051088269747046,0.01820292041944098,0.019625831152619566,,0.051986192346373764,0.1126689451161569,-0.0006613854012080234,0.018912738591614027,,-0.021026599894789243,-0.04909353447666557,-0.03529005568143878,-0.015506166932181232,0.10222292862858073,0.05128659394337696,-0.024439042955962335
PTMA,0.007734323843390405,-0.036119925820866414,0.07729617472923765,-0.018299659417060455,0.04334753886849202,0.06373773288832413,-0.09074005819839345,0.04689933570619252,0.00896254346252695,-0.017536174138329468,0.2289357296818945,-0.05448131628881451,-0.0012190791993184442,0.11130967717209968,0.022549459045237207,-0.0890477423070896,-0.05029711928224347,-0.035431541318043186,-0.12039993443957593,-0.042437929429551886,0.12155297790254117,0.009559021297636803
FASLG,-0.018290950698236445,,,,,,,,,,,,,,,,,,,,-0.021172061484008086,
CEACAM1,-0.026473745272844892,,0.02406899726130164,0.010129314770763275,0.021913505486207758,0.006736560962224451,0.004331538157119341,0.044819961498069875,,,,,,-0.0027371363991755757,0.015321447534659126,-0.013864867764745485,0.022008868173274482,-0.01709638900510715,0.14997968286410704,-0.026399985111149334,0.017835753669949043,
PDAP1,0.05510851838984945,0.011228402252359113,0.015350118086756284,0.02864731858791319,-0.020078799586508007,0.042615111251342534,0.07032299995415105,0.03501660998837762,-0.048177640242555296,0.06942331047017705,0.14585423650728682,-0.03268577971715404,0.10153689782775938,0.00820881873796478,0.017660828457050477,-0.019557836796903125,0.008022219679282894,-0.03912612214982257,-0.015123446328849786,-0.04653349716010657,-0.025316506547455903,-0.005509086895997342
QDPR,-0.15745237645748497,0.03421665621538684,-0.12527516126466237,-0.05951779156911994,-0.07874746648902244,-0.018637545694123753,-0.14410318784702497,0.009607847236907411,-0.019375545904289616,-0.0973311509452497,0.14718638706751225,-0.01908137268809177,0.012980273559950028,0.07445983519643391,-0.004586987501020133,-0.1372331457512146,-0.03885653321828535,0.07379153466265644,-0.11828841092886057,-0.03671959879353161,-0.01307249816031612,-0.07663652311012473
POMC,0.045773111722710993,0.03987377985426765,0.047911482589985795,0.07008159037856146,-0.03152733980500772,0.05206380938046243,0.052716304578243896,-0.024404713754788972,-0.0039053154959195406,-0.0350032170572769,-0.0005062544387850873,-0.006789465752190598,0.11341659770608507,0.08942057617991755,0.07884494046218433,0.05757185772602704,-0.012786352962827372,-0.018195287579866028,0.087995012074517,0.04232288056017796,0.11610786372769803,0.05278423216163242
CCL18,,0.005119115327246982,-0.06202817826155197,,,,,,,-0.042452733145719214,0.15804085863911194,,,0.028344948800025086,,-0.032623553709586674,-0.01316458843477607,0.01328957521985961,,0.07408295211943544,,
CCL17,,,,,0.005837644899565773,,,0.048247536106976574,0.021467452086981254,,,-0.013270903435294664,,,,,0.09245958643015993,-0.024679710830495524,-0.025441595979054387,,-0.04760921059963504,
