,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.01664926377314313,,,,,,,0.05511201007684556,
BMP1,0.03550267193103749,0.06430050345621599,0.09722614217365778,0.03775972440153868,-0.05735882999876918,0.07214111707722515,0.005175084294846096,0.049887289316726834,-0.03700431707661163,0.026605948219074808,0.0006827868433506215,-0.011663114200846777,-0.010563354654132526,0.15383445429898274,0.08800421353248629
NDP,0.05272874379235474,0.021016549072509723,0.08559397354899408,0.006383896170342495,-0.012180893599933382,0.01254027246871023,0.003887204118106706,0.016802908192945033,-0.03155739097611709,-0.05746010761239871,0.004457813336416808,0.02858731441951045,0.024284635399148328,-0.07353074955893396,-0.0095366965580743
TNFSF18,0.0662084839723326,0.141536102322095,,,,-0.018168052444152424,0.09767955679807346,-0.012490942673204147,,,,,,0.04383853941026472,0.036141214648086596
IL36G,,,,,,,,,,-0.012722258860863011,,,,,
RTN4,-0.08547641035579141,0.04348700307078821,-0.031559710122392524,0.02945481817204293,0.05424045714309822,-0.05061935313094012,-0.025764090295734034,-0.013814623395731905,0.0430321505518859,-0.034732983441708574,0.012979431905478008,0.03768252651177027,-0.030358779184294273,-0.044844602933338217,0.08246484584259059
HEBP1,-0.009743212918391229,0.07512922474525034,-0.05556478144690287,0.009586367132955588,0.03426893119336053,0.01552764381611082,-0.04202708507205035,0.02063584029719022,-0.017168309789114208,-0.002641058914968572,0.03126221225865501,0.05937464431656663,-0.02820835922795141,-0.01593875565017641,-0.03719026411411155
WNT7B,-0.048372556028646777,-0.015709239525174813,0.016836587996827232,0.006505585132864992,0.060726865136608243,0.022035984834339627,0.039355861031814356,-0.035804124420066516,0.005351916209129102,-0.013983228619004187,-0.039322353244584766,-0.03652214553974637,-0.027240232293079706,-0.019125303509555103,-0.04814547909203973
PTMA,-0.07920100835243071,-0.0274178616720104,0.12035958628619946,0.014713269461422932,-0.04573108541238707,0.023597163314286258,-0.019171692273270275,-0.021508733628777026,-0.00981569056798595,0.007254009475246422,-0.013270640694048251,-0.04619873868298266,0.004243202619510844,0.11305204668448193,0.021919908328341123
FASLG,,,,,,,,,,,,,,0.06776736930032462,
CEACAM1,,0.09320177836240347,,-0.036921570296761456,-0.017160921034270114,,0.01371978453581828,-0.019645277057245905,,,-0.022034253974812446,-0.017693279179977373,-0.018079738346695583,0.004771233000031998,
PDAP1,0.03585031478326151,0.030333836119675214,0.0011260125592911332,0.00030138186744663723,-0.04315752002019014,-0.03606018286795064,0.010186461102323798,-0.013437932997402641,-0.0109765331479578,0.03216484986951377,-0.0005390013613132666,-0.08258830729323212,-0.017323112907705204,-0.04553090743944347,-0.017725508135017432
QDPR,0.0604299790490018,0.03484482219914342,0.06172872467269784,-0.019743844253096915,0.12198330440428878,-0.021074315630429365,-0.07273685013176868,0.021098558786761232,-0.0015546523978528083,-0.02514241491634236,0.0032128638147200512,0.021587240367146373,-0.04556100127192472,0.022359685425686015,0.021957024686732888
POMC,-0.00041055749536690915,-0.021421404630910947,,-0.03250114685744015,-0.03453183120058178,0.09266804324441648,0.09243355823707816,-0.014493502117506872,0.001989308948391916,0.025055388131442317,0.06664614699180064,0.08933215611991459,-0.029576076878948178,0.0035300198476298597,0.08699938948156427
CCL18,-0.033910216106048496,,,,,,,,,,-0.04032241448865583,-0.03299595061605993,0.04065037428921485,,
CCL17,,,,-0.01834820491357424,,,,0.020304475208362406,-0.01765967041734918,-0.011622144654204958,-0.015632236707258832,-0.02554135927034796,,-0.01717261283877943,
VEGFD,0.00893496939434028,-0.01726765295281577,,-0.032069952890100534,0.006145375310302175,,-0.027891982881208022,0.06599058183489143,-0.01295358181703493,-0.012455812402511706,,-0.017693279179977373,,,
TNFSF13,,,,0.056210754920298034,,0.002925718832952433,,,,,-0.0299959142432535,0.0023405396934835215,0.05406369462734092,0.0025977285295626052,-0.038821050004694824
WNT5A,0.02913202850445677,-0.011103850600794581,0.05680031400300755,0.06023364911111308,-0.006327961546203054,0.05865694856111782,0.00928320712194257,0.010839248008554243,-0.05892162807924386,0.0014746791741917353,0.019707025451285647,0.007379889803407123,0.036158877284241206,0.036992915792820144,-0.018256106440837125
CXCL8,0.041255177123549536,-0.016168406738585335,-0.07132431514718988,0.016665182537870707,0.00731064047587411,-0.02506219882205183,0.04143345484744296,0.04510186669809741,-0.012062938628485415,0.01030415126802486,-0.024985644394664417,-0.055614918950160235,-0.04316297501844239,0.0030727777099195694,-0.06426708010449167
GRN,0.01420368410933745,-0.017379657910668676,0.02744752354432082,0.051967816399893674,-0.07307298685636644,-0.0477749332337591,0.00657948172053178,0.019930066886968936,0.005391759805097891,0.027873004372059806,0.04562344092220443,-0.03253538257248036,-0.02062165777936575,0.07452512230101727,0.08496469382356728
MIA,0.07862634635113747,0.0692823963635488,-0.03957515862797988,-0.0017852630961326195,0.04798828028000909,-0.008145571380093,-0.007584842090952775,-0.030620017932271378,-0.014731971317947705,-0.01705880590473314,0.07940815899393966,-0.0003454139493019858,-0.03657533667658216,0.003436451978902391,-0.024534075791674378
COL4A4,-0.03846191488145713,-0.025825299536687808,-0.019133897040974256,0.015739614067197844,0.014216627829650939,0.07161749985108548,-0.016406613654046383,-0.016264579454385343,0.05957855424020709,0.06776861447866396,0.05573373107588307,-0.014031109950218175,0.03809961880936534,-0.0029054418341453933,-0.04338840158006773
TAC1,-0.04817054986101921,-0.010088055019800564,0.15518813991869207,-0.025980252376349464,0.1389318351074602,-0.05678029325461934,0.06106937789163755,0.0065525131382015295,0.006313762564074899,-0.029325942515054795,,,0.06623433824206992,0.014571537112538415,-0.0350970326012668
