,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.013948808836748249,,,,,,,,,,0.12405348546315718,,-0.03089804174037182,,
BMP1,0.05489427038604118,0.08671313211051056,-0.04359182126933927,0.051764560389576816,0.020390684082995717,-0.03996012822674933,0.028840744598163104,0.005133079964929064,0.028762670536789738,-0.030939960218541295,0.0024240752943478785,-0.012696858278181504,-0.04791237331271184,0.1357701267626033,0.04761242043602496,-0.006232077151072273,-0.0035509028697775454,0.017557632036698627,-0.015468866428318238,0.05278528994715464,0.03737669389202725,-0.09940610434480857
NDP,0.01539840603447046,0.03625096732924968,-0.030898901049909396,0.03120973880586403,0.03333572760305713,0.042107116435531014,0.01699268599472066,0.08405055117226572,-0.000174266378845178,0.024738194420616085,0.00730076921804337,0.1183367197354437,0.019106838374685953,-0.008978762323305819,-0.06219409656380151,-0.029649187006573426,0.04705823362977961,-0.02631486609564461,0.015511056088101527,0.09129610908157498,-0.05894964613727908,0.11311470471831325
TNFSF18,-0.02728104955565819,-0.02230467517736444,-0.01186777594876951,,,,-0.0020309558203421914,0.06629939418178725,-0.011674764661574738,,,0.10126046082997503,,-0.0018850558023026029,,,,-0.022362522578161747,,0.07206947466968001,0.13645521737333577,
IL36G,,,,,,,,,,,-0.015620003888910812,,,,,,,,,,,
RTN4,-0.06154616938335608,-0.017671524142492293,-0.004767108595681404,0.03631239178021478,0.0004492356097974592,0.05837726570187958,0.04533378285105651,-0.023773555374761973,0.031752273616079255,-0.057468619407369026,0.029011779626034632,-0.009991916620887827,0.06614894174598232,-0.08798069141545858,0.007411059485982834,0.007852221791913578,-0.057118076498496914,-0.051587807542124844,0.09327693490853042,0.029423299523252927,0.07087545835926883,0.015868124084574654
HEBP1,0.012254861357734594,0.06287070187059944,-0.005809146292832452,-0.03495918984566798,-0.0344283824331483,-0.009515686693417982,-0.015455646744885513,0.026049440632749787,0.007172610923278729,-0.003477998404475968,0.015007421588158763,0.0816209236900752,0.03662564237545565,-0.06266242222302716,0.025909437007511808,0.004116521446497963,0.10435718070322991,0.0066984575787276054,-0.0030005589961777926,0.06603900289309418,-0.03566781839821499,-0.03349249120571749
WNT7B,-0.024033750192301844,-0.026259360643270162,-0.01570923790960861,0.07253694408409762,-0.006454611107625162,0.09177500209866013,-0.006514234428808679,0.040004367298716786,0.034531742845817254,-0.014267907588083337,0.1397352891387426,0.0014717281264125513,0.004515961476615377,,-0.03925391970306152,0.08956589331567791,0.0514423582220643,0.07183047381483423,0.03924358461581885,0.04775786577805937,-0.03908711989753361,0.22543297699291084
PTMA,0.005651789397806382,0.023474060501760253,-0.007043614824079181,0.007930581427452794,0.03133400225958856,-0.037907500584090675,-0.009627082435756495,-0.05349281809313036,0.009146975553384304,-0.043590219393518724,-0.027962111283688897,0.08093542751496782,0.014786306467591584,-0.01788434230231658,-0.02622424586399314,0.01822749546077726,-0.004991205862121952,-0.07406659299575519,-0.006327700474297982,0.006087616561009777,0.04250608659745028,-0.030688035579203122
FASLG,-0.024033756986581455,,,,,,,,,,,,,,,,,,,-0.02679786106040522,,
CEACAM1,0.025090991135177192,0.02660791877832053,-0.012055895248587255,,-0.013782406448877897,0.07926773815174344,,0.00436601978320498,-0.01836162348633581,,,,0.06681412706174579,0.01077136372816929,0.04361127236156151,0.02344161716488012,0.04644455251190809,0.06242244931142364,0.005936819287006901,-0.014540149133981304,,
PDAP1,0.1246590320886684,0.060609769470264675,0.007359397251021183,-0.03622007157912066,0.02624567699553842,-0.00925710598715092,0.061840258631496225,0.051691096106101835,0.023588270263261733,-0.019880163427584644,0.0060201224025099205,-0.05677430192283414,-0.15660074474530342,0.06623443391353805,0.003731720167209442,-0.02206509261053243,-0.04432267426963744,-0.015385520795997622,0.009014689598473423,-0.03805643614578643,-0.015351711912510202,0.029259057206412323
QDPR,-0.06893204487015524,-0.02173468226090554,0.04201686783190505,-0.018504229156842616,-0.021029809057645874,0.05580917627453271,0.0010226904221322614,-0.062407995535073715,-0.004355774790873832,-0.006156339176261192,-0.017435209704939492,-0.03582747835439438,-0.025345100598610587,0.04597093491309548,-0.09770515237285374,0.02074682492952568,0.09144190813870816,-0.05578333404153106,-0.06434555219140967,0.00846677947061388,0.01835820120535042,0.005518652399256951
POMC,0.03745513982089453,0.027302872140636918,0.03883632530675917,,-0.02001447573036789,0.029078415146074895,-0.046329873006232515,0.023985510524727176,-0.013546473694648937,0.007818221431048666,0.020048269717992843,0.03363456616753189,-0.017001655486012936,-0.03388616656391647,-0.05322082787316091,-0.01387905987274934,0.15134420341563623,-0.047674176917073825,-0.005101501215057647,0.10398964228817817,0.010055852563764666,-0.07267670818245321
CCL18,,-0.018472365838718176,,,,,,,,,,,-0.015174013977720495,,0.09113691527598886,0.04974264408824122,-0.02345834973495067,,0.015582721462866165,,,
CCL17,,,,,-0.01896697386753613,,,,-0.01456070453984554,-0.01765966990064796,-0.014269317004280076,,,,,0.02855935754347821,-0.0030535077279451985,0.04013850438767023,,-0.024289251125715106,,
VEGFD,,0.024383087998689087,-0.017267651176979554,,-0.021131303406057633,-0.002535830226259395,,0.008020479305322535,-0.015513199125871216,-0.012953581438028336,0.006796300149870282,,0.002140239181559557,-0.01713239992396635,,,0.020661026694482148,-0.012429044991621565,,,,
TNFSF13,,0.061848747335184584,,,-0.013082994080416648,,-0.01953553629278131,,,,,,,,,-0.03644871390670553,0.010103286521234047,0.002483305777936914,-0.033353038104904684,-0.0395773073679363,-0.03630343522203596,
WNT5A,-0.006838355462387544,0.09109185323209776,-0.003189535041432239,-0.048854711987849214,-0.033931755244801846,0.03790239295591828,0.04630887191267378,0.01727530752483301,-0.03536473050014514,-0.0027788433796376607,0.0064685505857562916,0.06045986205615528,-0.05170364055635292,0.10081967400663927,0.033561827879120175,-0.03603451138258365,0.01984395506639119,0.01702974280916329,-0.002787157578753522,0.051459167259169825,0.021014466171676505,-0.0620218299135552
CXCL8,,-0.0006357038069018837,-0.01616840507579756,-0.040599333534411794,0.05730548972363295,-0.05994339797265151,0.00012421444440716448,-0.03536096375415013,-0.009435456366539165,0.03455479621658263,0.013186177823124683,,0.0651632672289084,0.08776359182286632,0.024775175271616882,0.014197500410454528,-0.10888800786430283,0.07488823262152954,-0.08414872144979761,-0.03004175797632501,-0.03188991773856377,-0.0495621684668058
GRN,-0.06657822638089052,0.07489502830107327,-0.02644813201752187,0.03585675126421535,0.03212439280860299,0.002987463923890119,-0.0020190380221432034,0.007079947584450998,0.04720453290944856,-0.018432492322182605,0.009864756494810025,0.02476709428019632,0.07190820927801721,0.07189369674584906,0.01965996629936988,-0.01353993967912969,-0.0299781788159417,0.04196005922405486,-0.016040617756781055,0.0119499476353047,0.06739363791762333,0.05051027819896468
MIA,-0.03145811493214137,0.01701275151318069,-0.015356641381203982,-0.024363663873232008,-0.02371662437692985,-0.01978218547625995,0.016480524065027573,0.06250825716227085,-0.02861925738073749,0.0436438018317344,-0.020944284932906263,-0.010105449879062596,-0.08359933289946161,0.03589538039406086,-0.06056779645201029,-0.023197451610709838,0.08928363284511304,0.11061090117181484,-0.0072075580860310046,0.06037271314286811,0.11148912785738654,
COL4A4,0.006927867436772897,0.00529476075320223,-0.012998010882205108,0.033959462606429604,0.08194763885928333,0.014315343400582964,0.059536680616379546,-0.00799012933806821,-0.015201826028453276,0.07016262047248896,-0.020316733399006876,,,-0.015443206913066058,-0.031557101593259994,-0.07510615544583273,0.0388118081196162,-0.020972116125879955,-0.04470673264275416,0.012923914418809707,-0.027886735217804454,
TAC1,0.09918159038420243,-0.019209655894187647,0.0085515887755897,0.03154343374955352,0.02690710824346798,0.06785653918889241,0.04818986288589137,0.046252661312157904,0.04008847105193919,-0.004102516070109839,0.03373257497153817,,,,,,,,-0.043159224501626646,-0.03193069043976253,0.02769010116834522,0.061219284660625414
