,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
IL10,-0.034241087192321565,-0.03312661668039449,0.04512645090453563,-0.04040860678735977,,-0.027224978973476876,0.04142624813966854,-0.08223487036536918,-0.05589561163179384,0.03498886356177719,0.03772849478392284,-0.020668157973858,0.016282504742560377,-0.01677442360810196
SEMA4D,-0.01873385648711253,0.03603013586146108,0.006938843093117708,0.03539100791346256,0.02301007470095458,-0.055272932647995654,0.010636650174738103,-0.08312487288575401,0.08951543321283036,0.034854367362286844,-0.0077021244608615575,-0.07603249126694023,0.036779698280704404,0.02827934956631114
TRH,-0.042117072134069344,-0.09096235619578566,-0.025167688080460424,-0.012828065716309402,0.06379697393621798,0.0910081367592976,-0.0250321802975709,-0.07637717592800347,,0.043965720093841816,-0.04070096199598265,0.19628086537997771,0.07782091404363525,0.01853542562139075
SEMA6D,0.04456643256473947,0.041308316960947646,-0.005733734749380517,-0.02989810848903551,0.1277691190450321,0.09375290463378284,0.018151254850547763,-0.07547395646410751,-0.07533654099033248,0.0050871201078289165,0.015496491610725508,0.01305073658492383,-0.010535506927076194,0.10950562525551442
CEL,,,,-0.025308437401652357,,,,0.03848759332077466,-0.03966109433504084,0.15207590690577472,-0.005331416377961668,0.19437337685115663,0.010431755105198882,0.1751424892721815
PDCD1LG2,0.015942800721358206,0.02541773280624828,-0.017513676987568436,-0.028522092239746614,0.027726525760564436,0.0007693115205370212,0.09487708599136564,-0.008071524692054032,0.050103795135202946,0.06681404734207856,0.013938010041392746,0.0036492265550121545,0.036281613577749165,0.047100346052272486
SPINT1,-0.0334159982363127,-0.005137922245965182,-0.029585927794901722,-0.03421630195990822,-0.02125666729616227,0.06109169415565378,0.08867228108613229,-0.05564807365352488,-0.07912519932197926,-0.032216078327915246,-0.02770887764590221,0.05407761703041566,-0.0026124980148966317,-0.005200485091961826
CTHRC1,-0.010062953890657707,-0.0023594712202095075,-0.04163397613265449,-0.05159557437168459,0.16631426419664397,-0.013782714450833466,0.05467118425255008,0.01493393034518192,-0.045264244219487736,0.0696190392440957,-0.0007151655093612353,0.087268231287073,0.013212405475175543,0.013438393313783374
PODXL,0.048544505225215535,0.021784414189824432,-0.03130474106285863,-0.028598513156899385,0.08991443943385002,0.06452030655792658,0.05464331014283713,0.03272524966883865,-0.01891314033989861,0.01279816660644618,-0.04362558073902123,0.0887378575360355,-0.022365834219901955,0.10155897063619321
JAM3,0.016727097574156923,-0.010915644432130235,-0.023438265841778872,-0.021008515987570184,0.08943601704190572,0.1128000606388093,0.0335453024232463,-0.09625770952963887,0.017672567173987668,0.0299600809214252,-0.006118417370066165,-0.05067990889060733,0.010479322335464282,0.06964391523777887
TGFB2,-0.040913532682943045,-0.008227960461579028,-0.02010339376190003,-0.07024683009016042,0.06547283412326632,0.06768414259802512,0.0007344727382282048,-0.022640860978922574,0.10797081671823656,0.044804346108046,-0.014561412094024851,0.021970531867464758,0.033030939764016214,-0.021639435882005304
COL18A1,0.023552112378463344,0.01200679839138123,0.039585926535007934,-0.006621259236829047,0.13113456279620198,0.0266923055067701,-0.013243616188998886,-0.06201334827284076,0.015551195091731012,0.02363517500177756,-0.0027578999532216967,0.0877972227085646,-0.0071764769308651786,0.017374356766038643
NODAL,,-0.0322146055624455,-0.020909361836976777,-0.030896329936473853,0.11305805581391182,0.02450601455894266,,-0.04042182573186986,0.03703021576387842,0.06270444005768877,-0.017450078821248834,0.04841455637516507,0.04426257611749595,-0.04913477154367881
INHBB,-0.023934866419539118,0.04066902571812267,-0.017502372432851288,-0.034672852267121,0.04646945916585492,0.029759274703252535,-0.039648919038318145,-0.08917623446444967,-0.004248551134802808,0.018123906784956567,0.03791777121325072,0.002368262533630511,0.012752359178268413,0.055165949801016086
LCN1,,0.027785291917878725,,,,-0.018206884969477,,,,0.00992492956787507,-0.016479392299408674,,-0.021360809688080656,0.10643019472858764
ARF4,0.022294360611715483,0.021346915200980074,-0.030855276925771936,-0.026846625997154226,0.03433582160823925,0.061218373025872526,0.041516133223246356,-0.12709483103289143,0.02051007253128432,0.03345993641689395,0.013692546778425102,0.02404145560162678,0.02838934977289251,-0.013158272199024396
CXCL14,-0.0485159794613152,-0.02569686710363992,-0.07764576701710374,-0.04520357005512592,-0.07426965584743436,-0.07080475873854022,-0.003110253763562334,0.10974408038657076,-0.0033496059767226644,-0.014280248679554896,-0.030109040792711428,0.15279869646006528,0.03205129443887934,-0.010030264351565456
LIF,0.04657116932346313,0.004466301790847048,-0.01495123100392411,-0.0743982394791509,-0.020733092799700276,-0.01082212750516266,-0.029356764712748205,-0.0499346693363483,-0.050368778357274796,0.009368118430015334,0.023942489595891382,0.03936509924373228,0.06353304931589103,0.012423662903851015
IL17B,-0.02579645514675509,,,,,-0.030068941009757467,,0.10996705227231303,0.0008688435757666494,0.022127622549891115,0.03436954614675702,,-0.012335788612114141,0.09091142465918037
MMP1,,0.04088951258154021,,-0.012828062917903869,,,,-0.037760222937975076,,0.0001198818577600224,-0.011934970944443164,,0.03787065255891381,0.008899184062062703
MATN1,-0.020325202442906566,-0.0035898507077385556,,,-0.020015536562044713,-0.019088681095778035,-0.01027396591417201,,-0.03348717747179752,0.009841446037478937,0.0003340934416095537,-0.021674192984564408,0.03771793554953364,-0.01704630947900106
ADAM28,0.014622290567517732,-0.021109214031433184,-0.00457078229355686,-0.0016957069106384873,0.052994849564421964,0.0655022813332554,0.031115601694234427,0.049063570048931415,0.08464718870082617,0.08003638330313857,0.028135550173509546,-0.010935383209598097,0.05264995674800972,-0.011213971986697695
TCN2,0.06704180097844675,0.012787171551668803,-0.01150631250623662,0.030406992957813742,0.09117182415072266,0.0388395077163028,0.0587743788528368,-0.10575705179684262,-0.04099514872930314,0.033493239336728875,-0.0033770764717449514,0.06545102848338478,0.003858787624056365,0.008306513121210148
THPO,,0.0117650241923435,0.10570037514039073,,-0.028462965723152614,0.04706662530423319,0.03135365321368481,0.044694023132020144,0.0831582528416419,,,,0.03090447290921133,-0.0053374171896597615
CUBN,0.07576814344406314,0.014693033179242263,-0.009147100983674402,-0.03221791411404383,0.1608614197190119,-0.019154977587776234,0.03024169093984694,0.08794520048839038,-0.024130802727927225,-0.025838926574917983,-0.007683204107928709,0.008541874136005745,0.02782798632510113,-0.012917474006472224
TIMP3,0.00616632488057204,0.008838925467853405,0.02439532442479881,0.05002613735500113,0.001619955394383278,0.11323228340669104,-0.04756346085448843,-0.016560139733191703,0.1004879169917341,0.030480218713638867,0.04312992861545398,0.031328980449214706,0.00261109520044543,0.03379809189641734
PIGF,0.01627368564675922,0.015566453982071926,0.0047294043032886455,0.041594678597680006,0.1146906625358347,0.08074929027718918,-0.017308294651688927,-0.06477712246879189,-0.035276700517762945,0.09208494536031349,0.0441730009005155,-0.0017355977664539374,-0.025068215480639963,0.04335172813959418
CRH,,0.018235703264199064,-0.011975392705751122,-0.013035650156174763,0.06943818997012388,-0.027997401332003635,0.06809768246818486,,,-0.006264725987213284,-0.00020078396474277008,0.1346617494206934,0.0333178596176291,-0.008057891620499965
BDNF,-0.03681848675800268,0.025417759288105145,-0.022380012047405057,-0.028419778193865968,-0.020761204426789345,-0.09403076136520473,0.009248182095110446,-0.04470222800453433,,0.017462069878489195,0.018543280391338776,0.09668929728629111,0.00940934837508327,0.058940861262727955
CCL5,0.0118255293079141,0.07046785170835028,0.07981958605872323,-0.0448892014099259,-0.024638913439876346,0.12100384426993692,-0.022792793072159596,-0.028051062293541932,-0.01715093243976498,0.09222979968348168,-0.016977611539996912,-0.04143533394632373,0.029947907296228995,-0.07308850653719758
GAD1,-0.061128271903271796,0.047738852116458355,0.01591704946294326,-0.06041079051689142,-0.10163855016641456,0.019645680776373086,0.04253480084011535,0.030880965322845465,0.05004644698466115,0.012217174988365708,0.04903742519822589,0.057046922420935835,-0.016653589951677497,-0.03505256319552484
COL14A1,0.06732683185635399,-0.03715121505889522,0.0394152121870427,-0.041685069038411904,-0.02611177847816316,-0.03229796131913817,0.10042443012680957,-0.0403461078822628,-0.03356703773663254,0.05466984836261993,0.05054026387012444,0.05717908513701059,0.006275661449083188,0.029595340025805376
HLA-A,0.06642006933733509,-0.009059392716814918,-0.03357600788587792,-0.012483349322866953,0.012620103315149208,0.08549793055286507,-0.00624203932000818,-0.04570296016640453,-0.040096413368110304,0.01168081116175104,0.007307614329465733,0.08940302172502546,-0.0019992884239329474,0.0292959797255691
CD5L,,0.1842383503344546,,,,,,,,,,,,
FGF18,,-0.016620668490159498,-0.009514359949978216,-0.01778597351907698,-0.023402212025218694,,-0.01100895923966196,,,0.006329211548277712,-0.025724391246049295,,-0.021123083164861778,-0.02340150571288649
ADM,-0.04944162755998632,-0.03738336125612257,-0.03101277669451703,-0.06337934159324103,0.14916426097134405,0.044670764396873903,-0.06882089701091026,-0.045736639583705524,0.01937367685485522,-0.03249012894325908,0.051375652418307244,0.1283549275407347,0.030582802554896614,0.0022716580798976815
CCL15,,-0.019494087554903845,,,,,,,,,,,-0.018320048389031077,
GNAI2,-0.023219674725624886,-0.00793979366796965,0.0750209029108426,0.002468370124897378,0.06263032918697788,0.04729864068999905,0.05316269207766748,0.0751119639453668,0.07635137618724157,-0.055008756145233303,-0.010516658285607258,0.027675607502708748,-0.01529291550862269,0.04937575991118577
HDC,,,,,,0.06801272541571196,,,-0.03821796107427468,,,,0.10286727876259748,0.09955824810058615
COL11A1,,-0.007847600746928494,-0.009853869307922019,-3.1552368948151976e-05,0.1830678251880807,-0.009721585756345229,-0.02102589664355989,0.06549095939824169,,0.023145482322736378,0.05734490856309889,0.02599070566912138,0.014322435222284172,0.042814749329306345
NUCB2,-0.017081135223436537,0.0008314897244790103,-0.020481777921532062,-0.03318041346849144,0.009257186750293047,0.06999982466388059,0.020171321046432333,-0.032599646047634746,0.07777002129757518,-0.06931842621429164,-0.07731827900375628,-0.023324456738194315,0.026555057425438063,-0.03311601250513881
FGF16,,,,,,,,,,,,,,-0.016796914378006806
CXCL1,-0.01203389495131473,0.00823326939283775,-0.03149724173748139,0.02047357102583265,,0.004041000796552007,-0.02324728570540762,-0.03726451363903528,0.012038491078419537,0.0040698285194107784,0.02323704347565817,0.07407628061109227,-0.04608627220003226,-0.012999796373747596
VCAN,-0.05027431022971591,-0.029718186705802098,0.015796437682429415,0.05803038280838846,0.1744794029119275,0.06019320667798879,0.018491575452610286,0.11255710753092218,0.03435525060497987,-0.01672163629346096,-0.015969809858810163,-0.035545282355898246,-0.02301737839345692,0.05425138836795048
MMP7,-0.05111279331681255,0.015585597458861676,-0.018915194774401477,,-0.020733086980023886,-0.01328952451632898,0.04336918257101165,0.06541772951436159,,0.044332164210357454,0.011764187752607768,,0.0013618059078062833,-0.04893517333203571
PTPN6,0.031494754660963825,-0.05414136219706804,0.022221400862919065,-0.029968212598920758,0.15659143503042755,0.044559022742523005,0.009003975105708998,-0.14966685660164616,-0.03207356173318367,0.03661971262755788,0.038469673572022356,-0.027044514247609175,0.07875085997522364,0.10708557911291466
PTGS2,-0.02242038812168618,-0.023660584204701227,-0.043998468773415754,-0.06897845728694592,0.04711405253579237,-0.06294393622740321,0.029290753010662873,0.06031669562629115,0.031793551305386546,-0.027588775083505414,-0.01476173746032803,-0.026794822684506628,0.10410374206024849,0.07482248995795325
XCL1,,-0.02012919129409358,-0.010351964128351957,-0.013640307349237648,,,-0.016665301388947333,,,,,,,-0.030336982731728152
CD58,-0.005159102922207544,0.035551995388124466,0.032610010987444614,-0.0188508609201956,0.045628504301418786,0.11461683586144075,-0.005273425364371734,-0.09248693629866202,0.03287939530786565,0.0050726833494544165,0.023199599463725726,0.09250117891681642,0.03953834998450147,-0.015042359469578258
TNFSF14,-0.03303060348082284,-0.020282235358158308,-0.007915502858365819,-0.03839291038263335,,0.0717366749187367,-0.006067434228725455,-0.0008108316252411273,,-0.030780120847578012,-0.02804492533851467,0.1801689764883928,-0.024719397714939154,0.04586151589369477
CNTN4,-0.03362380266823314,-0.006524209559752168,-0.018604341962470457,-0.03212487315902278,0.004884595592938713,-0.047188356761235235,0.025610294011956133,,,0.06471914954577533,0.015816010798577456,-0.027199435690861154,-0.03117270161680884,-0.007623483505037333
NTF4,,,-0.01309478128563887,,,,,,,,,,,
INSL3,,0.020642827067466687,-0.009514358083792043,,,,-0.011700020127453891,,,-0.034231333232871204,0.08568638275922802,,-0.02508430170251799,
BTLA,,,-0.015102177734816383,0.03778927104218796,,,,,,,,,-0.02425526551471634,
MFNG,-0.006802877145296878,0.005557456395541736,-0.015711888147641864,0.043915007373588104,0.09277723113219515,0.112676345426787,0.027732968216156253,0.10873299059469325,-0.058812631606075375,0.054209250331002934,0.04488715576478726,0.018983918163834934,0.029842838766492404,-0.010035126291827512
ICAM1,-0.0024542324867943576,-0.020721740853943682,0.015659708327711366,-0.008547650252324204,0.13362638563489937,-0.003933809676922804,-0.0174215957956305,-0.054092197905605655,0.10560884520156029,0.040350527008508844,0.002990182562781313,5.663771082783356e-05,0.015692818328436345,0.023098136566176333
PROS1,-0.08554585545453881,-0.008319866557459843,-0.04072903785309115,-0.028532214164238276,0.07530503763478028,0.07202196562686249,0.04402853963369439,-0.0503612390029775,0.07800095033047216,0.030288509297477433,0.04849717103095834,0.09866401608479938,0.031230883009211508,0.056224507766559635
CLCF1,0.015041301924756742,-0.01265078425680713,-0.024100089599950754,-0.055751237586329876,0.05723720100740594,0.010434981667291216,0.029464979827047422,-0.13807247476380458,0.008797792765090684,0.02736314918613742,0.053671747924006794,0.030087552238926726,0.01665762667221325,-0.006239528711994356
PSAP,-0.07737047190414187,-0.09860387978023952,-0.04439087250054019,-0.04383177813546768,-0.1714911763681703,-0.14594329120354374,0.04068045891806589,-0.03520812370033094,-0.03377712461746603,0.03221281479426703,0.02447019432846123,0.07542068474045838,0.03995592365687868,-0.0327816336120356
EFEMP1,-0.0085300084053494,-0.05863127530431407,-0.017740645966413674,-0.044199975206345915,0.04378749073559474,0.018439948255893502,0.05978100656695912,0.03923488094839601,-0.007829690103284279,0.006418686779527475,0.023531706187396556,-0.022127674321470104,0.02618051399871404,-0.0026623942945624562
C1QTNF1,0.05981053796518462,0.033267835595331946,0.004328268255911079,-0.004052728647337081,0.046980682276062564,0.04134551587227904,0.010690367779194089,-0.10219235254945125,0.016154414618100923,0.032153120836034,0.005530674494540579,0.07266380393420793,-0.024956409309832506,0.08481741268170433
ALB,-0.028768123116726243,-0.027878004965378525,-0.016891384434165355,-0.03358999360563865,0.09319954058477649,-0.022291505350471013,-0.012773353247693884,-0.0168416432359476,-0.04287680691814055,0.038131202909762886,0.022487155426148795,0.013321947502681305,0.030383292160049542,-0.024134503049973822
CCL13,,,,,,,,,,-0.022849037685277705,,,,
EFNA3,0.011810823654282605,0.04246813598867483,-0.0521929788887794,-0.054882178295691086,-0.011240463382851448,-0.040560891017770634,0.07533021256006313,-0.011643224550004678,-0.07765869326084657,0.011979993907741512,0.04543585159586468,0.08095577266331042,0.009973586822163752,-0.0029788679908967133
DRAXIN,-0.016423945702330838,0.008967639191413235,0.010158853962791628,-0.02682005062990094,0.211424758687979,0.060011813053581914,0.023504053183129838,0.07468376628609799,0.008427264294267258,0.03370125113848121,-0.056871373340230055,0.06156551097196085,0.015306167409640933,0.05057713395691871
RAET1L,,-0.014047134577712981,,,,,,,,,-0.01647938149950501,,,
NPTX2,-0.03195690628504655,0.10042596854547942,-0.023841825143688954,0.028500530413730095,-0.11134271476429432,-0.12328110362883912,0.08109077558576873,0.06257312369912388,,0.05834358561393491,-0.005070398397213783,0.12594685255028107,-0.030532317676138662,-0.0038167682308971836
FGF11,0.065134050673818,-0.028771637029664433,-0.039707091906825115,0.06895217815838073,0.16619385800011777,0.0449664043309133,-0.015546627452556775,-0.10183895474671686,0.10169121013061451,-0.018171128784328538,-0.0332987330182599,-0.018254140321119185,0.018566551757869608,0.0743454540547577
CD59,0.01206276478310777,0.007005676380291911,0.005953989789662411,-0.10875966865692105,-0.10080943494828834,-0.07260659764915309,-9.611870005245552e-05,-0.03668511970846287,-0.014138596507165693,0.009113070468617267,0.00795780744420314,0.045918939146709206,-0.032905378512947225,-0.023577740655629603
COL9A2,-0.04203351918903715,0.050934765377949026,0.016727989727088787,0.0483629194921778,0.14091899458526175,0.09501487414286477,-0.004209086496207454,-0.09006516514147889,-0.015531572038622652,-0.009279008784812089,0.041804563690718895,-0.0408418942067558,0.02193905802531136,0.019937952075730514
DLL3,-0.0026371135256146225,0.08452224079353403,0.08350011383331815,0.03240842142304769,0.14489292299159948,0.10386681535573845,0.058491437879859956,-0.08205143934880718,0.034029156068182624,0.013206642742440435,-0.0016184435715131578,-0.01676137052751767,0.010424510733284017,0.04105083844922437
FGF5,,,,,,-0.01775060022157782,,,,,,,0.018654517339712635,0.02357932426488793
LIN7C,0.05298874616116254,0.006012071683988401,0.04685658547633309,0.027048216006902208,-0.0261148274485715,0.050882410697360256,-0.0089207340102058,-0.01823171985094111,0.014214363021831074,0.02240532081243639,0.0362745685682248,0.015503921589054,0.008109925493106067,-0.08328742083628457
GDF7,0.0962988815151006,-0.022139675290090158,-0.016976392545785826,,-0.028329294471949987,-0.03175292305745617,-0.015639421628466123,,,,-0.0141269283995184,-0.007389900483685094,-0.03578155653214953,-0.02605754464284341
PSPN,0.050659344826968315,0.027875534616244844,-0.008239304470924238,-0.016325403319911065,0.04762323148030582,0.13504741825934297,0.021704735266975073,0.0022718721817453665,-0.041072172013604955,-0.00658477973810413,-0.0038350502975305423,0.040463718810026826,0.03087083908737877,0.02953117088551218
ANGPT1,-0.0112507588905597,-0.03660331957548522,0.0070664865669297534,-0.006332306046358213,-0.022634744819105664,0.09960052901876999,0.02604048733001572,0.04378776263720422,0.031724894423815736,0.015788669610667567,0.025700640812297913,0.0530365907553157,-0.017540510205330834,-0.001789403926448739
PNOC,-0.03870789173721048,-0.015795209824041697,0.007498220943121594,-0.04184110991838982,-0.05303541353881231,-0.06236456226758323,0.039283915251764896,,,,-0.015022637800066064,,0.037185581951635745,0.00723818078174903
L1CAM,-0.05665653810870498,0.023475232456179655,-0.03328471590813314,-0.06433503316035434,-0.02765026927414862,-0.03961851602619042,0.011384497714219503,0.010472802476219876,-0.06587543997571364,0.014947657583663725,-0.039200323812958696,-0.034600423448082805,-0.00558789817108777,-0.029512041049165803
APOA1,0.0866729904401683,0.13072853118019911,0.06428826989893935,-0.00854630033755898,0.07877875654684321,-0.016808287444097215,0.0030613241252607443,0.006961057235548991,-0.0027349079766746886,0.09056361206303847,-0.007035678290446892,0.07067657070249125,0.06724934568350178,0.03684383865352637
PSEN1,0.015394155454943282,0.018694563480148533,-0.021521987943121424,-0.0033183677195905564,0.0289026449960253,0.005859082055678243,0.011015403281153075,-0.06755177170508751,-0.06808924293793336,0.012904453185393029,0.012406127665480885,-0.03843411219216534,0.0431308316262182,0.06235377049198158
CALM2,-0.03846357531497681,0.04214535623478001,0.049095834609757714,-0.014720692293457294,-0.15599719376745655,-0.12761675266954578,0.04510620295457007,-0.016266335359238944,-0.013308591950927958,0.052024478498949325,0.05081923519729515,0.023859679939369268,0.011253444365110346,-0.01878017438896866
CLEC2B,-0.028402779886317467,-0.06795377285932297,-0.02459971307841168,-0.04634849368429885,0.054221277314366455,0.13419832682998753,0.060125493734044584,-0.09425616395881661,0.03832465555729198,-0.018328836228829012,0.01827848712652648,-0.01926733662632897,0.08482405151212356,-0.027260370174054173
NTNG1,-0.04106338381444531,0.040225347049677555,0.04577716811277445,-0.03465860043395517,0.021593302304781497,-0.011833337216948795,-0.020608426121599195,0.10903239607567886,-0.02964589636235223,-0.011714066994285495,-0.014616866440139004,0.09366237847659992,0.014649486603159626,0.03379653956028382
LRIG1,-0.009282930656904222,0.03252709439921218,0.025210919553400473,0.04910002439771761,0.023478529915824567,0.05476822991965089,-0.01870821922458047,-0.09724554206144656,0.07927719713717545,-0.005504023912259365,0.025271765504547884,0.05554210200582602,0.013064035210700667,0.03291996521608139
CPAMD8,,0.01934964098421693,-0.011253787909660171,-0.01731859408554488,-0.020856495779985038,0.0773662650617152,0.008304991792789661,,0.014464898220541035,,-0.015870463158799083,0.0077185112801834285,0.005746441970401105,0.008469770516193494
GHRL,,-0.0284460592848447,-0.009862793436972914,-0.01559577177242104,0.04835994812097635,0.047544039964128135,-0.022755079562600884,-0.03426306795688876,0.013692386627811463,,,-0.04359355079874696,0.061363045873505065,-0.016287449276328848
NPY,-0.0394459128746192,0.05997671325999361,0.006770533305392745,-0.0017641600787000377,-0.07645950917623474,-0.05865995402972997,-0.02645657251905584,0.09604837208622226,,0.07300278491829168,0.017602244635667508,0.015788578253458387,0.11962322141950439,0.005813788817709672
MMP2,0.08607869570155302,0.0669232380212371,0.043646902234983506,0.07238238781822272,0.1226146772511243,0.09996832373637028,-0.007171567096491828,-0.06758914267990368,-0.025740640094757933,0.07760284119803769,-0.03241839247299703,0.06368221535410062,-0.01702931632052723,0.10725347498986196
LHB,,,0.10778037775382893,,,,,,,,,,,
PPY,,-0.023686244841449464,0.06998799623843882,,,,-0.009484823939769838,,,0.027865750867598658,0.05158987528686924,,0.03830745892181126,0.13861141295049292
ALKAL2,-0.026566731424088372,-0.013593859532646928,-0.009658803240550493,,0.033311155013662025,-0.01820688201866503,0.03777375806475237,-0.005838364268902098,,0.05202570143406208,0.023816212345409333,0.0019804484273797437,0.08362481117560437,-0.014395383732070645
CSF1,0.012336545772198773,-0.023237647478442775,0.04225788423850326,0.06012572114763408,0.10795728935914238,0.03117446798781578,0.0028728045203693666,0.009904479278477898,0.003455078208734812,0.060332370798534096,-0.0072789286813307,-4.451761823802539e-05,-0.04488600356544909,0.061537574404476235
SEMA4C,-0.06308645999155191,0.011872986422184657,-0.05560514522082156,-0.024319466861183123,0.08887733518243242,0.007794225049221814,0.04167860176103688,-0.0392835781061219,-0.07683373059957362,-0.0204751709048925,-0.021562922891519818,0.008695065003689242,-0.003547830234445598,0.04670385051940098
BMP8A,,,,,,,,,,,,,-0.02251451104605468,
ICAM2,-0.05878641874148524,0.0708793748547998,-0.005567406179049907,0.016092995450500042,0.05747576922934919,0.010114452702311186,0.06563571968053966,-0.06149073917577143,-0.0644471771196054,0.03693325006551092,0.013664420776196734,0.08635767393387117,0.04045196997023896,-0.010303467147850754
SYTL3,-0.0013171993747886942,-0.030942604028868902,-0.010454425934646443,0.027091720267049067,-0.027239912286720874,0.00043485288760982034,0.06918825100532652,-0.049224599373794094,-0.07059741836666797,0.00943866927813597,0.046328735045602934,0.06445341352648214,0.0043935940160501775,0.04968504264250374
IL1A,0.06791813955022473,-0.0357532491467886,-0.030785659728613298,0.01960067802322142,0.01078507081844154,-0.04416619039791986,0.06346788068986568,-0.0792104597618575,0.03717893846408568,-0.04293802769467741,0.021726413968389674,0.016854923412971252,0.022456639544982976,0.08914364459181452
HLA-G,0.04211371070626692,0.02620292389558489,-0.01035196319348265,,0.10395897419558277,,,-0.019257877382989654,-0.03348715003055809,0.051692749720561114,-0.008594637153044917,,,
PGF,0.05416581426776453,-0.005549692459531849,0.02382642972920008,0.00993851301686517,0.16939059491707414,0.040393863919858324,-0.009456659788819679,-0.03656812779679583,0.01871634579146703,0.027385118123714507,-0.01955365511497839,0.07712177968522416,-0.0003714890201449828,-0.05250317635240611
LGALS8,0.018591890094615628,0.012825026414763883,-0.004780454038080116,-0.05184476797226185,0.03557567866874466,0.047419620486641084,-0.017070995111892657,-0.07866295977785119,0.0012476311004191469,0.07353562622839566,-0.011848360508749357,-0.01522498970908194,-0.007497505320539909,0.013338621472130767
DKK3,0.008060869098137592,0.016255184940401828,-0.018753472772136327,0.007760948533628419,-0.15618698408261644,-0.10311895485116694,0.026225664622221513,-0.015735022644671838,0.03912517371020613,0.04095038727174608,0.037582434523454354,0.11992115916498336,0.0354116824281675,-0.03743071266716431
COL16A1,0.0413712723813513,0.007472999867924627,-0.016529063027116167,0.02823632934282818,0.029503031852768546,0.06748246363371348,-0.0024464861011640093,0.013809382594249473,0.10254523944124756,0.02491686507025574,-0.0073451211835682,0.0677969421508825,0.00738001176930684,0.08754639034970475
TPH1,-0.027069468701055446,-0.015871035993745283,-0.018837899639246886,-0.01700044516259454,-0.016213606553253924,-0.01908868091558892,-0.02193640748658313,-0.017336690008783445,-0.03209421535341067,0.017442887261086983,-0.012810868482197615,-0.03014398915094974,-0.01207657269185507,0.10858702979368365
TNC,0.004132753875894464,0.022702483789262106,-0.08766794676790894,-0.0671229013773265,0.11404167511054829,0.10124147077751025,-0.016205585889051882,0.037502997793582286,-0.03930948334879325,0.053525865925872294,0.023612812377190887,0.040466368101448595,0.014315739930323847,-0.0036108183680882053
TNFSF9,-0.022422985329709308,0.11118943730846481,-0.016976393687717105,-0.009344575301055355,0.024446337872703623,-0.04309087922484096,0.03473550770449959,,-0.03256428175719631,-0.0395130703175136,-0.03548985215835825,0.05467803954309462,-0.011475568049778367,-0.013557944864931183
C4A,,,-0.011619890606549166,,,,-0.011243783034103408,-0.029374475156244275,,0.061056626605542785,,-0.02952605441098957,0.04040189613150332,
CNTN2,-0.051916317183613524,0.01227013715343324,0.0008688775907462964,0.019427752780090006,0.013460499590428207,0.0017443519359842416,-0.016344394871760738,-0.10751216359767461,-0.009166374920928075,0.018792362072483384,0.02378942822413157,-0.10103626640506917,0.03097613206534151,-0.03581741332639866
F7,,-0.015483391757886517,,,-0.014081563558164372,-0.01605779738212754,,,,0.037638651168807914,,,,-0.022838309799324302
LUM,0.1001637475178407,0.01855268124856004,0.0052105263386123,0.02752308877109935,0.04976923124736464,0.0315191624936072,-0.02238024120740004,-0.030837588660879368,0.05217924615044345,0.0833008636856449,-0.003915559254513136,0.06333553097164953,0.0007495826119048318,-0.019127136540367552
BTC,,-0.014047128726629964,-0.026602505459985794,-0.007168311175804078,,,,,-0.021070923526983445,0.01437134013840206,-0.007464154729294279,0.013870524986177501,0.009385042106888643,-0.025398242207021634
APOC1,0.010133365687830976,-0.0533117404441327,-0.04177775090986518,0.015956575030955635,0.1120701568938412,0.11462655045530136,-0.00488029527609026,0.024446027461363606,0.025104764563880177,0.032361522440196216,-0.022096170064647223,0.037574933979582614,-0.0018897907764328368,0.04971704149603499
PKM,-0.034247780211919585,-0.03599907372457646,-0.0611381863766435,-0.05650414840935799,-0.06419894565474513,0.0634295908421425,0.025709971131704343,-0.018804715951130042,-0.03973167273301035,-0.020872840640944364,0.019695742771772693,0.06259979912351162,0.03781581081695548,-0.022916603765425626
TNF,0.060928245355085585,-0.026127105666130367,-0.025652706980637322,-0.004576586487971508,-0.02378314034993794,-0.0235668101709806,0.0508134065680181,-0.039993447788075676,0.041538987500564735,-0.022505780720461836,0.08277364743758836,,0.07243777038486068,0.09263317886455531
GNAS,0.008696894900377738,0.06294174869683022,0.04038085141835339,-0.018630312292093942,-0.10547448307900281,-0.04316226578394432,-0.0071002037062949455,0.12202494384729896,0.03672405395134554,-0.026046161283506213,-0.04728077062360281,0.07612456512236382,0.04064654213613261,0.04665970942272428
BMP8B,0.01686004774517327,0.02674575276251635,-0.015007680097488206,-0.008288691486435698,0.2182236571819288,0.0029985253042550857,0.0953685211980506,-0.0179705319414581,0.0075777622067278606,0.00926252517327173,0.050013268750453914,-0.039927533289260804,0.0871460556838931,0.08787679874362564
LIPH,-0.027808534306286502,0.06937014484637724,-0.014720876482099106,,,,-0.009065562799080747,0.0842066004399224,,0.015207420653609879,-0.01837309764106972,,0.023244351536893925,0.009230780297878513
CCL28,0.03715723326155817,0.03726535304020885,,,-0.018179025556933924,,-0.013959475332400205,-0.04035751190604367,,,,0.0043329193120008515,0.007000798528627751,-0.02689258969449061
