,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.0037913674737127404,,,,,,,,0.04389555637544229,,-0.020939076090929477,
BMP1,0.023536864515080552,0.030583867144854126,0.013125999687939906,-0.010588384796261053,0.016933062821916287,-0.030000197661462037,-0.05643000539156992,0.05640707643010884,0.16817304853358772,-0.010008947658728883,0.04593103976475022,0.04101663201967094,0.08748521479555244,0.028525054081892872,0.026764747260861876,-0.004741863944399539,0.052857844526248074,-0.03416332667866753,0.0318366920202435,0.10875346323974294
NDP,-0.027127392105839677,-0.003317413918512151,-0.018304376945933294,0.04331627506501297,-0.0028199837418677806,-0.08203246164868254,0.008128837094435659,0.013874871704412782,0.05457772997857108,-0.009941950766058874,0.033127729698592595,0.10460145897956452,-0.05514339366787098,0.08241499683258191,0.039077756468631555,0.0723045169266461,0.05487618668162439,-0.015819950650022004,0.07708978786058496,0.11492191886183145
TNFSF18,-0.020895698255903688,0.003605879844176975,0.005891808274332355,-0.014278176071296144,,,,-0.016548989979746194,0.02554029073416614,0.04198591826890537,,,0.026618422952121447,,,,-0.030773673208803153,,0.00021396806812687066,-0.013925251222890454
IL36G,,,,,,,,,,,-0.009165497165982934,,,,,,,,,
RTN4,-0.02153088395610411,0.005714632473920237,0.06774460373533621,0.024199493836777487,-0.061934112987358035,-0.025730659062756078,0.04263480032547292,-0.1470294287695942,-0.18538351997549443,0.016536131556633533,-0.03917727192721545,-0.03165686152111573,-0.0402184552765822,-0.06344215513587977,0.0007817794876115756,-0.10514348962679389,-0.05049874103464747,0.03561122936798502,-0.052523218120234944,-0.08818149976187142
HEBP1,0.01963286624628435,0.016632619512080775,-0.04199604391327775,0.030076810945560726,-0.027438672034825015,0.01864363263770961,0.04953521980473457,0.0505127041862052,0.12261206455759112,-0.015767840669195576,0.03406264625143387,-0.07776876353111226,0.09929976749502822,-0.0418574469584526,-0.01158018903424806,0.08602956335818461,0.022395900057670087,-0.026415965428160933,0.08808623143770539,0.04862343573189476
WNT7B,-0.018408455691982274,-0.023159391292992684,-0.004851129641869367,-0.005249539781237935,0.07554991595392416,0.001880984893966504,-0.021624613444221022,0.013593460923193492,-0.0712893026769283,0.028761022810318226,-0.033855011476539514,0.05094206671435044,,0.03979805274061977,-0.04128582770080898,0.030827637529685665,0.019871097083971327,-0.03403610374007739,0.06310736032835057,-0.05806064369013763
PTMA,-0.016206444408218928,0.00238605141031918,-0.047408175469504786,0.02907324750023674,0.046586428243829914,0.076401256162973,0.06757113243847494,0.19194121181081816,-0.024528289002537368,-0.01563037181469635,0.1197892919768201,-0.14659333218685985,-0.04636250905313424,-0.11086916967148093,0.002074001339577136,-0.03804287796274165,-0.05320236717554649,-0.014065410400357125,-0.017386031562489055,-0.03175574974119956
FASLG,-0.018408460896005542,,,,,,,,,,,,,,,,,,0.07125679574565023,
CEACAM1,0.011349674711335293,,-0.015511838441474036,-0.021830965616703665,,0.06911398251867941,-0.02778236595646369,,0.10494657506168793,0.028927190778371872,,-0.038667300761394116,-0.05153250049317615,0.053104256201707535,0.011731803369064537,0.04911639094849547,-0.03282710466726373,-0.028274965337821135,-0.025267603829973388,
PDAP1,-0.001551775438966608,-0.0659472662577502,0.028560761548582163,0.03501295315026519,0.06688192494093348,0.028940920803003044,0.03320516343850161,0.11506328461658265,0.138416251789376,-0.01654412874853483,0.048945099143951454,-0.02386756417070652,-0.022015521315328846,0.06347435253013356,0.05075045757623749,-0.037244750012834366,0.04342059335348918,-0.03872978470966652,0.025002214864149847,0.0025855408041407643
QDPR,-0.07320792110207379,0.05596453521448025,0.004628418457281144,0.009678229356722677,-0.011541080497791009,-0.04562720925455722,-0.044367204528095304,-0.11940411346379931,-0.13709325632741576,0.02890399016378743,0.030789272399816235,-0.07117378298585968,0.033347701852564866,-0.019846493260561326,0.018183344617503556,0.087785009530382,-0.03483095336327618,0.039444220604676984,0.07691427739742476,-0.06414521202663244
POMC,0.009223605598356941,-0.0065604516929009425,-0.0012288276229488297,0.028561983861683345,,0.03274564203169345,-0.02863707080503062,-0.01809662566277708,0.011906694558868003,-0.025705906008525212,0.015835343952704122,-0.06769752443287179,-0.007270923826796438,-0.0391900270740965,-0.04384380416834386,-0.019009224269579638,0.02678882466701494,-0.03750346191958298,0.02304409974084112,0.03153617428476931
CCL18,,-0.004112545425470598,-0.011605836384679201,,,,,,,,,-0.022781516028500357,,-0.02373574845696947,-0.04420662690738018,0.07552091126008999,,-0.04599877917379016,,
CCL17,,,,,,-0.034318098177652495,,,,-0.007682087406868296,0.030782925624253044,,,,-0.0254254805857871,-0.005169996921254645,-0.03934258210156234,,0.03299613875412209,
VEGFD,,-0.002650320335533081,-0.011261452569332722,-0.031268478313134625,,0.007348477086547621,-0.012922269381219586,,0.13057392241942026,-0.02020319881622779,-0.030156960407809425,-0.07055357473861851,-0.054652459096350026,,,0.0611516444927996,-0.041494281055982664,,,
TNFSF13,,,0.010424478948623778,,,-0.023671856061227826,,-0.016049067966298958,,,,,,,0.04717564040300644,0.055414113951784146,0.006170553277014561,-0.019602417373529784,0.006133696522628782,0.027107983397729858
WNT5A,-0.014570323316152245,0.07470744696031512,-0.015948032543839502,0.0031139288117894115,0.050212041408644624,-0.0007066137812407517,0.028868001353485707,0.13898292009308463,0.15276102270082764,0.03012772096037506,0.06705699983454586,-0.05168862597439011,-0.0020394086337150075,0.09408400203428711,0.0565699171107236,-0.02627894080160632,-0.013052408241643621,-0.06638232123530032,-0.022657625016942205,0.05117910295389396
