,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
PROS1,-0.024282254915656016,-0.05946043747108957,0.02941136269070485,-0.02717697847870704,0.018221858336636653,0.031109847487015146,0.019430671404621062,0.054646427732443895,0.0009554458664814521,0.0009280479839365234,-0.02361285431561326,-0.020427447804008892,-0.029279668231918812,0.0651998490474771,-0.022773649067542312,0.020801155073851007,-0.09713346891024865,0.028613084123999627
CLCF1,0.050555248638978714,-0.015991329056503294,0.04825495364042795,-0.003118482951199552,0.03390987037307333,0.03734605224667391,0.06261206595568622,0.048096619704565496,0.06408676496081064,-0.013923982278536522,0.007141095697148818,-0.020113232191817,0.018604572653583656,-0.005257466499779085,0.04778313744147619,0.05504528111472664,-0.013212325405782776,0.022617410194426268
PSAP,-0.11009762685123547,0.004809241308107266,0.023741992435247546,0.03824022216991014,0.007777811514294431,0.004553553764544613,-0.10080718076966091,-0.026217920378504945,-0.07552076858627599,0.0020075612114157544,-0.0842465598031033,0.1365952641744508,-0.05159340087372956,-0.04294756424848729,0.0495165970848364,0.004666522152798452,-0.03892217689940001,0.027323365800366047
EFEMP1,-0.05528724892333168,-0.029179836973632235,-0.0009866025971558624,-8.208081800591814e-05,0.04468551216977839,0.03457480343087915,0.003570239847124616,0.06863124318164271,-0.04660151544030336,0.0411510341961256,0.06441709799667932,0.15134135196339407,-0.01856158067718204,0.028026662808588603,-0.04280946605256465,-0.021446535643739058,-0.021764041658918733,-0.009421266059224442
C1QTNF1,0.028936650979096114,-0.07012127768033607,0.0011895976913108247,0.008363685409693672,-0.003871676266501652,-0.019732647984139515,0.04491640017811009,0.035210325682187626,0.01912521715237015,0.12924794033411172,0.00995147588173095,0.011224988854875571,0.016256782376299204,0.0003055808809404074,0.0135652548892213,0.08098391425051679,-0.05917803341641305,0.019922364497191734
ALB,-0.02577244154089574,0.051190827023812446,-0.006114100854742048,0.038099434324785096,0.04371023643442826,0.013571293157775503,0.03970949364517287,-0.026591200867402482,0.03415651246190118,-0.013695210913982623,0.029689352981808,-0.021606025405708114,-0.0518269103055413,0.008736999284134102,0.03308260379438099,-0.02765340697414726,0.12336623072274432,-0.025527101617688962
CCL13,,,,,,,,,,,,,,-0.021533550960089732,,,-0.024070190666866262,
EFNA3,0.04610329857366515,-0.06421221644968608,-0.03665779924272347,-0.04433405895739922,0.03052197958767207,-0.022470035093767958,-0.03829846243764192,-0.07649786934855625,0.021712793507669317,0.005818471774507577,0.018322267483280922,0.04178604577247072,0.05823962720066347,0.05176980235463889,0.03305038420955615,-0.0361193524285809,0.07280089861024769,0.013419993102925956
DRAXIN,-0.027490088611327738,0.03293613663922181,-0.03962092119094363,-0.05325642251657282,0.034094362600007366,0.10721404759596315,0.045704794668765786,0.0700801488088662,0.03579725518046192,-0.010996582314770765,0.02521743061717832,0.12736686801716102,0.06196133447096812,-0.0015031105400088757,-0.026889880550592417,0.10794243921309772,0.022804043785462275,0.015254841706741878
RAET1L,,,0.07571053437456103,,,,,,,-0.013170882117353877,,,,,-0.007012314904510385,,-0.026070102620029446,
NPTX2,-0.002679978842953328,0.09867260929410876,-0.05299212303310364,0.0004871126564910016,0.008055440359287598,0.004426517408492542,-0.08384614797494151,-0.024511747087008495,-0.04038535393669534,-0.01710889269242501,0.026901658740313156,0.06640124579477437,,-0.06563472504423677,0.09152524354102969,-0.038567713481139944,-0.058279383607140196,-0.06855446107787631
FGF11,0.02458355726368854,0.013930819032696789,-0.01268570828286952,0.06521145212026866,-0.0001713110240552719,0.01600112376985118,0.030051926183389605,0.06295907612641982,0.08429591058447915,0.022580005688292736,0.081520353495166,-0.0007249160580000177,0.016378875714866254,0.04800567112302828,0.004090322367226456,0.02993406688721099,0.018446033061738944,0.0679511377370379
CD59,-0.020082617258342993,0.08231995661719192,0.07772267100960767,-0.016493736262073615,-0.04716511255890827,-0.04066463641081189,-0.022622273241943956,-0.019365762826629385,-0.05944402864158439,0.04592612095260673,-0.040004327548184254,0.14362615353044578,0.05814822739171748,0.003068839993149829,0.006155758439070712,0.05415011629087948,-0.08873595717971401,-0.02495193939258025
COL9A2,6.755414570718972e-05,0.06647500735249212,0.021497650997593123,0.08104300326619272,0.04467589503482084,-0.06454124261204194,0.006967588975655926,0.017739720610331126,-0.03306355512513265,-0.01962098411297768,0.04459668300189163,0.05655728028863204,-0.05994798528483137,0.09464735223895733,0.06319775963768806,0.005408296823219951,-0.024851883034901514,0.056638926016851034
DLL3,-0.09363305532329667,0.08013683091167556,0.05255060029658902,0.060001352421042896,0.009896452883248065,-0.032914659991214804,0.06512610487223106,0.0030691450583717962,-0.06584347315561538,0.033437863849015745,0.034192653176200544,0.056269198856507795,0.010703295121532917,0.07395814333399196,0.05476287180221971,0.008928811519260949,0.06336475875470782,-0.004313664787969677
FGF5,,,,,,,,-0.021174423556772553,,,,,,,,,,-0.0008980882995067259
LIN7C,0.020718745601074957,0.06640958033130609,-0.00980058992114334,0.04239083814666014,-0.02369625858826001,0.0037185560900599964,0.0031206217807978175,0.020862558317289226,0.03525303616378547,0.0036659382096473087,0.027414866227608636,0.03406305592608425,-0.00018770057923245216,0.028226956287418913,-0.007630797664759229,-0.02038522361873852,0.02119073619589422,0.02514919880448466
GDF7,-0.017732068290419678,-0.024817013575490186,0.00632167719849051,-0.013864257131569557,0.003523563311296438,,0.000899933848635709,0.01350136576056987,0.03914593226909475,-0.012057884766994664,,,,,-0.020524865506920415,-0.047711727845758695,0.003550893492099337,0.021931149039251262
PSPN,0.001809982518391826,-0.028886970320018343,0.021758837545169652,-0.024979722563279017,0.020000859470278687,-0.043711057144560174,-0.00453108798383541,0.07257121831151775,-0.01155389681664457,-0.0056238689978161125,0.020873336510089456,0.14729153763847583,-0.024313391354992855,0.050794084861384176,-0.010144386394307732,-0.0363645660184169,0.05263864167089664,-0.0120582870710409
ANGPT1,-0.011148221326575718,0.06509692417509698,-0.003972930589824548,0.03701945428503187,0.07197658746029996,-0.0026180751154709137,-0.032457413002914354,0.08390871901139882,-0.05802748112212082,0.011275910288608653,-0.03326558625306187,0.05884430413977461,0.08474258198237351,0.03413824373157679,0.019403263196541412,-0.00897340903056196,-0.009332213529510993,0.030594994580066082
PNOC,0.129622028304176,0.06774680527126326,-0.03185357225129147,-0.02901356928036197,-0.013642524540949184,-0.06553467002016616,0.007962302475754926,-0.06273471929268537,-0.08296320889361428,0.02159267403814404,-0.041532504033073986,,,,0.05565125727000138,,-0.02068119725406932,0.0856177551215488
L1CAM,-0.009309423416658667,0.09260123301845641,3.1238922036128134e-05,-0.03628369953964195,0.0243884584142237,0.07197031222834362,0.013467425475369443,-0.02954850608591947,-0.017750505719333717,-0.004941083486512859,-0.0860309529922221,-0.033716820619918875,-0.05405964074424889,-0.013689787429099107,-0.0004247804160134854,-0.0127942319241844,0.04892659354809869,0.0307000241989353
APOA1,-0.023450010491538237,0.15794013629038262,-0.0340423589607972,-0.019200134887143668,-0.019755737949002188,0.09085048748976302,-0.04355065819162802,0.04344332263784977,-0.02461313702020867,0.03808509217831096,0.09249603336761963,-0.06724616139803229,-0.028795855857677816,-0.018214920116203234,0.020138853565749376,-0.015379396985779222,0.007623412834015472,-0.030076228136148277
PSEN1,-0.06843023779977422,-0.039443489546832175,-0.06131472788585565,0.01974371894460893,0.029357549460234045,0.01106952898719942,0.03901870270877696,-0.001530679461138694,-0.022014863422967944,-0.023912615722207146,0.03439594586449746,0.16877933664637418,0.08566562572591264,-0.058538456500725644,0.06214991385061563,0.013988742955026346,0.023624640575964292,-0.05104424700687071
CALM2,0.007903002888912629,0.05984667101305562,-0.019641669572366453,0.05518588495942802,-0.01438615373876256,-0.075798472729968,-0.06302928283349739,-0.1016301687855583,-0.0633492206555656,0.012968136507832807,-0.06056214368872834,0.05677303650848949,-0.05042840346141193,0.04649701549222397,0.05728795060682136,-0.06112432677075964,0.10771772478091877,-0.027859322866448877
CLEC2B,-0.009919799519397117,-0.09495836394602732,0.0015248311848180777,0.023561312635479333,0.02400816355744824,0.017284272878425256,-0.03304912424670541,0.044211199971813366,-0.027893489961890613,-0.020323219825435127,0.017681211681363673,0.00689267604137998,0.03066864530349318,-0.058152489007018075,0.010744702486543535,0.012208296536710721,-0.04840989682276381,0.042279761849713195
NTNG1,-0.03865378437178301,-0.000109914990727285,0.03706915763065806,0.03171464768736406,-0.01784760736818578,0.03628674525387729,0.017957749507328882,0.01512802687768931,-0.05302438181908163,-0.05281651011609062,-0.003507859280011389,-0.00048517736525014767,-0.00940850821345538,0.06919267878268133,0.03067913559030691,0.00029124024237890705,0.0008078076487055023,0.06633398024085362
LRIG1,0.08170979268340527,0.06776099259565925,0.019056731871147616,0.009926620909680493,-0.005498748018079482,-0.03463288850377477,-0.03654198425020301,0.05646644537595177,0.0670628769921538,-0.009057356803744834,0.03424662709279607,0.1458588866258413,0.08978776285574273,0.04378635403823236,0.008757776278236795,0.032943422372771876,0.07205779447252857,-0.006089307771142269
CPAMD8,-0.015602698319343638,,0.082039697365026,,-0.015004810268444786,-0.01710303395631337,0.07373476223801478,-0.019155115688575565,-0.00801784983211354,0.06650148523970381,-0.03876855028818495,,-0.04619553223902137,,-0.005495040162715302,-0.0030111039526948312,,-0.023654431987237896
GHRL,-0.024892983478956746,,0.02193470416437934,-0.017585312876279263,-0.03261914126165692,0.02561555078590097,-0.020046148827703694,0.06415590783822468,0.08061959994993041,-0.010996582314770765,0.051185730280616265,0.1970803121789574,-0.04673415336121682,,,-0.011229684880750476,-0.0188696410077339,-0.03247223118009173
NPY,-0.022889767378984446,0.09036423841453267,-0.03976971684142729,0.0461397166730869,-0.008816519513966793,0.011605537351911466,-0.02663783114393523,-0.06250200686235598,0.0038525982867903164,0.029531652378810072,-0.004207374467575743,0.10657760892267014,,-0.006547563651465168,0.09750733239117049,-0.009418094160790463,-0.037323897567860594,-0.028506907423371138
MMP2,0.007764021141798258,0.11442308935101306,0.06750206952366639,-0.026852882341878995,0.005148981870409997,0.015335967667542623,0.0890461053998495,0.05385969821088383,0.005306552715044845,0.010182406124417813,0.057313883329414776,0.17039566472510553,-0.03450783581151331,-0.005912735699891332,0.03606571310767083,0.06495652555947998,-0.05679639059981141,-0.039197807932646246
LHB,,,,,-0.013068056576608669,,,,,,,,,,,,,
PPY,,,0.013476166214178497,,-0.022747675159550822,,,,0.03982192262887309,,,,,0.0031694028801820145,-0.0029724683561349833,,0.03016615731377849,-0.002880865526190994
ALKAL2,-0.02336516912400947,0.003977745439739275,0.08750263546104425,-0.011128337871455528,0.009444127395120181,,0.022145263166641744,-0.021718715237739224,0.010864776282846602,-0.02923863294471568,0.025046987428170457,0.06847510648529062,,-0.07172668773313523,0.10778735396705477,-0.05151040195909677,0.03558669926900743,0.03732697165630103
CSF1,0.004756339664630438,-0.03703552551359314,-0.01969490999421931,0.06060882511990388,0.034132260490061975,0.07973216417428323,0.009437866822424121,0.035897148427309934,0.04600217951807828,-0.037049757966866964,0.05465795021230697,0.09091373016671742,0.02311870654755088,-0.006559488087522965,0.003082993325653952,0.04609488481023625,-0.0040557043282504176,0.08952854286521973
SEMA4C,0.04177030735920938,0.03358049047091414,0.018578602959443177,0.02891449984420791,0.01890472531488464,-0.0025191180886099075,-0.013784434242734244,0.009976836122316658,0.016434194374898087,0.004315535952943382,0.021175655651143276,0.009816913875648092,-0.027667746483028364,0.02160315059432481,0.00465093946632141,-0.019733527277155098,-0.06622064542068386,0.007262288417072919
BMP8A,,,,,,,,,,,,,,,,,,-0.020262422522098148
ICAM2,0.030730926293130935,0.042954999616342145,0.02488874916481265,0.012455295679349625,0.029206305460788767,-0.02900396911090429,0.072155116551689,0.024350655463509195,-0.04125524825670124,0.00041260857655854946,0.05281467131550748,0.050218498797621296,0.03741116897198535,0.0922733237361884,0.09794854367654407,0.004892232219044799,0.01171839521975667,0.022030554118807118
SYTL3,0.002248380985471697,-0.018999621020658327,0.03427465019760031,0.03017837034203305,-0.02514637870758633,-0.04647748107087591,-0.025899712595637725,-0.002968474784550592,-0.030967549537016775,-0.024773348095575472,0.0893928504512694,-0.09175889450994484,0.02963139432873918,0.044815425715154615,0.09892630274267505,0.07346458923253073,0.10552890461522209,-0.027643752655760346
IL1A,0.03293075171755477,0.027412842934365297,0.01852269349472943,0.036375379182356234,-0.05269690589069282,0.12330567512849135,-0.026935493798712566,0.012603330538973343,0.05441876276544104,-0.0007992766711137397,0.06181001349682789,-0.09414585267567842,0.04840072387271416,-0.010209806985276088,-0.030272389017587886,0.012457272736978324,0.04030066745625051,0.008760957879909813
HLA-G,,-0.009747268277370045,0.022238108782074162,,0.0072837849514797515,,-0.014548249859203317,,,,,0.05581258467185726,-0.040477256721457446,-0.008499741553589237,0.042560857676657134,,-0.031638156470488586,
PGF,0.11994567098981491,-0.014496344281923184,0.07950960953807895,0.03660035976924924,0.027614418994776836,-0.012074663375932883,0.061226597274854265,0.09910410129010389,0.017902766055312474,-0.019883752265962056,-0.006172867427986718,0.03833411995372486,0.11215377091275203,-0.029853704150874343,0.03230964594075741,0.0427289482253685,-0.01875211476040029,-0.04288839383185828
LGALS8,0.010240731309752185,-0.0035978066445063075,0.03039735393545536,0.016076106398725917,0.021865595273375726,0.071796786723083,0.033257159061218754,-0.0019189645689241613,0.069970362891205,0.08997771320987771,0.012598908180084628,0.04203543324418613,-0.046307015104712565,-0.020122354486361013,-0.02717216347098887,-0.023995118617946037,0.05100409592950059,0.051830190805390114
DKK3,0.0509711274271461,0.048554506431365586,0.015015667000760801,-0.05609487137309424,-0.016578062831423913,-0.07193464172998652,-0.09780766284589883,-0.05676055163311576,-0.053885147290757975,-0.021680422229222625,-0.09051095207003104,0.00723323249626731,-0.0534662106634615,0.03655846262368215,0.010858077822618675,-0.011230065945305075,0.008151765770898739,-0.009967781787907155
COL16A1,0.09267028433592903,0.05646445371280834,0.018823948739515813,-0.014984638334164014,0.015185565773141469,-0.006340965125474939,-0.00488302331055565,0.01703775854591281,0.05857954693888957,-0.008951149217150848,0.0854233661931799,0.1598046171290896,-0.013580807731465505,0.00664505095952948,0.01826336120776571,-0.003579968678159506,0.004663405116828346,0.014089114367448212
TPH1,0.037906582126290854,0.07203102234297294,-0.003954311019640129,,-0.01348251896674474,-0.016788844951968855,-0.015415899487779727,0.04775088048038637,0.03110552009039509,,-0.02526074330434401,-0.09495376067930783,0.0861181214679524,-0.05217402359028058,-0.06251364698676846,0.06862145734043983,-0.010340802522527982,0.050576894711445976
TNC,0.06552086198725281,-0.07190335904889536,-0.007121710541654682,-0.006121032455996084,0.038475040680844896,0.09118959871029556,0.0339721082911188,0.08078437162487592,0.09421403229271659,0.05414611616575112,0.06651775491458001,0.07586192532879693,-0.07364542705951328,-0.05908239298613863,-0.009502533760424689,0.07196930234252245,-0.023038211864620163,-0.03018917743978781
TNFSF9,0.04448010919232156,-0.020963598459777553,0.0713896512481759,-0.018609117903362046,0.02904818116949853,-0.0190231366097824,-0.062455845744365926,-0.03563482767196599,0.03938913604361563,0.04529608040758658,-0.026736410908691034,,0.03360355121414139,0.05236526381786047,-0.03506253525610089,-0.05090500803856186,-0.026959575993939534,0.0753632414018353
C4A,,,,0.04792082605042235,-0.015492939381031837,,,,-0.018164515209860246,,-0.022205152967323453,-0.009660114812241029,,-0.02397364341457858,,0.08493834693324376,-0.017628506553735063,-0.027286448554869103
CNTN2,-0.06255241693574483,0.08991655854353438,0.06793765684938032,0.010501112285476026,-0.04833126171175012,-0.08925561841017686,-1.4576795376249256e-05,-0.07858413179317116,-0.04225522547589509,0.038454241886455055,-0.005643528722119118,0.022246512693075676,0.10298228656839557,0.13935626560319564,0.029291006901395588,-0.09767378422053459,0.0033650315538956282,-0.017601385125834
F7,,,0.030559553231011078,,,,-0.013388752695486977,-0.01915510455498156,,,,,,-0.00020850516390967874,,,-0.017444527004129365,
LUM,-0.014826519171686803,0.09115433041746779,-0.011654636918915067,-0.016168405525418657,-0.038627390988937624,-0.024297258210516343,0.08685903860430788,0.08512456169905366,0.02101566224343382,0.01657298484605766,0.03544258634506794,0.003909634111736235,0.02419903936707609,0.002711898490941521,0.04355798190119145,-0.0327401389341634,-0.05730637773135263,-0.02176233585980479
IZUMO1,-0.01490886544136424,,,,,,,,,,,,,,,,,
BTC,,,0.01934758663496347,-0.017160590573845103,-0.03546943929427641,-0.034953980578313025,,,,-0.06822934686325825,,,0.010692140051655077,-0.021852549731507447,0.05998705975306669,0.042271905717732185,-0.016881405477107907,0.051407537900539486
APOC1,-0.11804403284716673,0.0027027740936438373,0.031229148387541556,-0.04709562104067459,0.02326918707157788,-0.05009037609053167,0.06785234269984293,0.11168702247682893,-0.04057099633249959,-0.004579269600091244,0.022393492660057336,0.007431464056924077,-0.00797471467188627,0.023306187037183138,0.05756534625779214,0.025309872280038174,-0.00015294673607945956,0.047692645274197254
PKM,0.003018872064709697,-0.04289248625942479,-0.07636941081658423,0.03945816207738227,-0.00968748427238736,0.07585719325819931,-0.03175903336667746,0.0904331653797991,0.04760116784313454,-0.00012414496822582598,0.01792730166571942,0.01056868225880344,-0.10380300403532661,-0.07213706068658346,-0.033246174833555214,0.09549821566187845,-0.04623917146727035,0.035032169341377234
TNF,,0.10406025327692217,0.08642703566326913,-0.024350142060027884,-0.0342030616008024,0.07472839182055205,0.04627720339256209,0.0002139441431145524,0.007979725265991795,-0.016076760313863382,0.0056701120807576355,-0.0354163949877445,0.04140842205156957,-0.021210056314666183,0.09739309532315507,,,-0.02649682967850653
GNAS,0.0732071889931151,0.09826598697494124,-0.08429782020992893,0.003713009080859464,-0.03241805573989352,-0.07551071556516069,-0.07759315147587088,-0.10271428225411774,0.0024203531160031455,0.014975132590085158,0.04846599756953537,-0.004425276680338798,0.03362611783137384,-0.012603227612768915,-0.058302205612510975,0.04389036603629347,-0.0011811450505113368,-0.034917869352144235
BMP8B,0.015049805302059988,0.16038690433028072,-0.0025695242614488783,-0.03037884360773777,-0.020009919703482787,-0.03757665838528589,0.010298901311979107,0.007315867294515805,0.05680072597120966,0.12003991086309536,0.0019060946409786793,0.13542168642346847,-0.04551269677331623,0.033116576721232124,-0.013208952463543045,0.01703505569808721,-0.03044128796273292,-0.07640980879489348
LIPH,,-0.033954117095745535,-0.020449865594281726,,0.11358923899091217,,,,-0.014645564829059914,,,0.057955580867582464,,-0.02153355887960595,0.005113331937048212,,-0.027702680453840483,0.10437546711617517
CCL28,,0.07032011865669208,-0.0287652797757654,,,,-0.015933167191074245,,-0.022551760490927344,-0.012626038594090309,-0.020032866770752285,-0.03121220865213567,,,,-0.02749602393317477,,-0.015733814902235424
PTPN11,-0.007557381049411759,0.08037850705716225,-0.04436155207822323,0.00558631580634214,-0.02209460935710393,0.046148874738532575,0.026579817599133297,-0.022490054552919726,0.04955771983715975,-0.0030074479484470985,0.03131454633894381,-0.05264063041763929,-0.04616260046735498,-0.07495584784496845,-0.035315900567487776,-0.025234212800903818,0.04579530792006373,0.028761309668165896
ADAM12,0.07181609751564175,0.057385801620280806,0.03026983303021871,-0.01305895606901198,0.010283460854156332,0.0050592639839182494,0.06421818815352616,0.047699300333448436,0.11110238610138334,-0.012202281397953277,0.028807955574425427,0.07091375007649858,-0.057136467904325854,0.0019337612496014031,0.040972762229446534,0.002112303888798341,-0.03867674069862759,-0.0014570813886050657
EPO,,-0.028102805402427985,-0.014974102908198117,,0.03954519395469254,0.0837641360222853,,,-0.015322888721225286,,0.16304430195946193,,0.07542774111762696,0.01282838694932195,0.0034664871277161604,,-0.016689738466035692,-0.0167316045438694
EDN3,-0.02191213875918092,0.11728891302985496,0.035813606326777575,-0.0045611419689404525,-0.0004520861286499303,-0.01845588953009165,0.020074041802625304,-0.022784468464874263,-0.011538678883938754,-0.011816469198195264,-0.025521400329455615,,,0.06278166499724079,0.002279493663131703,0.04751245738773209,0.018588983529564545,0.0714751702546813
CCL22,,,,-0.013864256795841044,,,,,0.014114360205213767,,,,,-0.02646790927550336,0.053500902590120365,0.07697874721731665,-0.014644518954781699,0.0896986133876533
CCL2,0.005290802943502981,-0.013804357613026974,0.06071430517441909,0.020966240151915415,-0.04353327577038209,0.07889457980758037,-0.03471213536825756,0.06785416090971921,0.024837560680921012,-0.0231025803710903,0.09284043131851086,0.06801683341549461,0.020520477528828695,-0.07620179571808613,0.01844541681476913,-0.04851726433046431,0.022210510626532204,-0.023885852209843874
DSCAM,0.057359399232173876,0.0026338440703247683,-0.03397361590716676,-0.01880147089741447,0.03660894069905449,-0.03146401462855965,0.0214740531439727,0.08433589692290899,-0.014820180301199809,0.009585038177379223,0.06498734002265763,-0.008677028113328919,-0.06603160369257217,0.09563765423807477,0.03886399433172452,0.003317627028228305,-0.004076031749703235,-0.0004151269921551663
GPHA2,,,-0.022792414316239937,,,,,,,,,,,,,,,
ANG,0.016644047459323047,-0.08996757018652962,-0.015366185588952678,-0.032938352834546436,0.026075536968807683,0.008906132766022576,0.04166737216391331,0.045046836216526345,0.01943104138129863,0.02120493216760853,0.034548219586031305,-0.052034777582905076,0.027538003220409866,0.023973148760829142,0.06233080692531272,-0.030253944735985094,-0.013173515576253085,0.029351264865256684
FBLN2,0.024800130171941513,0.007572306094783686,0.06712517315007789,0.02664528275037595,0.0072425426346201145,-0.035318086181818184,-0.028950502855385838,0.016042162767000146,-0.05361772288552117,-0.016277236188102874,-0.02544717487355026,0.12212681568887324,,0.05631439930198295,0.007067009499214529,0.009961057110588246,-0.01295878767041856,0.053861838578348996
VTN,,-0.03212708734898055,-0.019277332323831553,,-0.025729835915533218,0.08137185410291767,-0.015415894446766694,0.017685329928143943,-0.0024497179717052706,0.05000626864325556,0.011669224403555122,0.07178123524170937,0.02708519036491557,-0.026731792533009748,-0.019494843391014337,,-0.021610958699766997,0.03649119824906894
VEGFA,-0.00967042356573183,-0.13139061364220803,-0.10035833086032994,-0.04577945466606362,-0.008146048152430972,0.10232965752376035,0.11149583101533071,0.10033749039356561,0.09195720088108429,0.002006415803135364,0.0740756848897934,-0.07903840527962185,-0.03922605403867282,-0.06490515536292023,-0.06717725130494284,0.018186720834132974,-0.04677979310699793,0.02522496306922967
F10,,,,-0.015825172230123082,,-0.016946608403980205,0.0686644313664197,-0.031146608500548952,-0.016801216302185368,-0.03231702228009717,,,0.12624622774714922,,0.0159781288263074,-0.02952970235651553,0.023956246927648715,0.05905043337245302
SERPINA1,-0.05869902525418648,-0.0245223707040893,0.021507076337794317,0.019498669746573632,0.03544732991275353,0.04319303033006407,0.039735314088623505,0.051221759208088205,-0.011520665080833967,-0.006966827043674716,0.05140326385395578,0.10305617934689174,0.05578528617677912,-0.04991683148641547,0.04654579504954981,0.06044272724811687,-0.030552561452410965,0.006233592463636797
VWF,0.010100981064266759,0.009210452310976334,0.04398056598492472,0.006584693320245524,-0.02189577756504368,-0.03649190049653293,-0.01373825890352522,0.08563647344121372,0.007882071179695672,-0.009112506110505797,0.05460020699389935,0.04680660250052529,0.07833684122721035,0.04908950495493553,0.052219200689752915,0.014545499414306155,-0.009356871739975006,-0.07172697757558079
GDNF,,,-0.03202597084174264,,-0.016275695236566506,,-0.023995437433117096,,,,-0.02526074504674376,,0.0776217431678579,0.07264027708970065,0.06703904848712225,,0.042620536294186315,
VASP,0.0037926199143872995,-0.03352199997953152,0.013939087494139269,-0.04637756672324044,-0.02890925670629258,0.03252172870852654,0.15647607249771947,0.047422479080035586,0.07225089812039126,0.01247013254244953,-0.0038019853216776536,0.02431654223074717,0.06136650373239286,0.03537285834315304,0.004081054237614529,-0.05651449769318004,-0.009084707440357607,-0.0004468819914718997
ADAM15,0.00830806427984959,0.003749375403235598,0.04056730350737381,0.009677809816676661,0.024175867930178847,0.0759986852831879,0.02401809505419393,0.10006189690020459,0.013018723390049364,-0.021855879104917573,-0.008517001826093521,0.053370884690441246,-0.0869550471341414,0.004641652719933424,-0.022548484978315613,-0.07012464800216794,-0.016900275512794823,-0.015334602940506505
WNT2,,-0.028856745649880666,-0.026119007394565755,,,-0.014595110445472476,0.005906365629098213,-0.014979755314678782,,-0.0143251877140864,-0.023640312147073406,0.03709856322315379,,0.032366655739805274,0.10280485849429623,,-0.02003976220849581,0.0014272672419416398
CALCB,,-0.03020300051977313,,-0.020057976248247063,,0.1980030091077618,0.0783373479794221,-0.021174423326663205,,,,,,0.09327470536672298,0.00211645328859928,,0.0018779120833826621,
OLFM2,-0.0020626782427447237,0.08088533756011113,0.032754411776933626,-0.007349988072314162,-0.021125402186456334,-0.07958676434647534,-0.022666737151497324,-0.05205932046497953,-0.02921674263444108,0.013274213699053532,0.06501492617079212,0.0501668308082372,0.09989960042529866,0.09739880800468462,0.034189629321579366,-0.05298776094528366,0.0655926748721544,0.05036527286675476
MFAP2,0.03563174713329121,-0.03872170779852288,0.025873043944860973,-0.030109385905006752,-0.021258517086674013,-0.029357841338830792,0.10732990537871645,0.060008972088913114,-0.011524546638689256,-0.021072370056166446,-0.02861927207077189,-0.0010079542269142803,0.05182090513436431,-0.011968684868364492,0.05521100931792345,-0.01779204972276858,-0.009442330701012427,0.013987351550764717
HLA-C,0.03386307833894843,0.06381340724110188,-0.01592487730701702,0.026904152512052717,0.012571536577720444,-0.00490717106490664,0.04229517650272585,0.11254598145698366,-0.08525927617697003,-0.036693658724711135,0.10180834338357328,0.09178889147785979,0.007747863068498272,-0.032970143684442337,0.061396046084331836,0.027720032699852012,-0.04538784938279339,0.009358857715540412
THBS1,-0.03386702073169302,0.03830983561376093,0.09100678386034891,-0.02271489931697643,0.004640449591134146,0.0981468516352568,0.11555478210107979,0.0163092202455061,0.09110295120803158,-0.006198320781186523,-0.006840864185264495,0.001501529673374381,0.01881718323256108,0.01682675161580412,0.002171243638816384,0.020182985565974327,-0.05560827014483487,-0.017549744678615555
HSPA4,-0.020414106013446967,0.07443404820032617,0.033997771489587665,0.007431396310395027,-0.05790001798986647,0.037659408974880466,0.038915808476635366,0.004761463265283659,0.07811740314167392,-0.041233590557473325,0.013925913445050571,0.03564552681520039,-0.04304290823172216,-0.008873394306408534,0.022026296859642688,0.06366679293033045,0.021839945674251737,-0.045467398284311095
LMAN1,0.01909904455231164,-0.08351916230088467,-0.09681935199646408,-0.024556030280862267,0.0023771000209305312,0.07819671912600085,0.11131405510761809,0.0962190555925939,0.03246283671938059,0.009019702617628087,0.0092405885928054,-0.00110317264903259,-0.023007625082481924,-0.029158175234364588,-0.03931104018307559,-0.0033554099166831454,0.027263483906679466,-0.020894551750034886
LYPD3,,,0.014094279742314458,0.012820836979543865,-0.014670847327987154,0.023003840951034388,0.017965861254512595,0.01481890880380845,0.05771187589104296,-0.01672982252020746,,-0.06618809847993033,-0.04271361822860205,0.006167645271551896,0.054813975094217836,,-0.026581462982651155,-0.03469766650782268
APOE,-0.06339535181569515,0.05717139674260585,0.06030728878260664,0.00827178086352302,-0.057669077094446526,-0.010120015599887152,-0.004191756492410701,0.019187839319054895,-0.009885304053414578,0.03944304379692157,-0.039674668091574286,0.032778919087864546,-0.09943732770110907,0.02990314627120662,-0.027074965864867753,0.041607383495599136,-0.051049342530480095,-0.009742168954658452
SOSTDC1,-0.015602697023416344,0.0946699651268009,-0.04606815471800374,,,-0.02267547135510114,0.027444573748330633,0.05543647248727785,-0.014357127847344957,-0.0018244478354041713,-0.038411182271033295,,,0.03628582971147048,0.0065852894985705575,,0.029817715132641344,-0.02790236862618677
