,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
XCL1,,0.11426737159176971,,-0.013326839553789206,-0.019187010257783067,,,0.04430972535051881,,0.054183842029725454,,,,,,0.034118397186468766
CD58,0.019517546841443766,-0.07751865390573194,0.04823171742980462,0.011152752057071105,0.04812344318376619,0.05020913166444967,0.014809901189625588,0.0606836110449041,0.012404885541258417,-0.014302769311930315,0.027267993901713753,-0.06560215699509833,0.07785197838610831,0.033538946430587656,-0.06606907786419351,0.0611768531015303
TNFSF14,-0.05653452652273164,-0.016193643198239172,0.10685545848582897,-0.052636116919885484,-0.009624411624210195,,0.029010655547378725,-0.005007400155937323,-0.025612370466058642,-0.05945678131537301,,,-0.047765806729706456,0.0029546771330454568,0.06842941944987968,-0.018351968674380187
CNTN4,0.0522469647458131,-0.028470371082320877,0.16491504153177633,-0.023950728312380983,0.012577230615003451,-0.016259808023211454,-0.03386704147835559,-0.024124203094917834,0.0013527213275999334,0.15790709748380113,0.10056676443815238,,0.02443868138302029,-0.04199622888172444,-0.02389336609043024,0.014229432174708413
NTF4,,,,0.05197189368730656,,,,,,,,,,,,
INSL3,,0.08047589195807513,,-0.012248528111947774,,,,-0.021820090362498854,,,,,,-0.03209216797943154,-0.01922670710638331,
BTLA,,,,0.01145330167570777,-0.020003096927397233,,,,0.0035990758077900724,,,,,,-0.018591264423844733,
MFNG,0.018092787133318824,-0.034315061178251935,0.15147523545226085,0.020478975343997903,-0.027927747162556804,-0.04411038604075963,0.008893769771673077,-0.014244208766988396,0.010569667234394902,-0.09189457015600327,0.013155336647254936,0.015645333531530095,0.01629562357711542,-0.032474091098425036,0.0006014693231042853,-0.04542834901514572
ICAM1,-0.057213181610954116,-0.059223124980452686,-0.032288360219624786,0.01459616708074084,0.009316640847263781,0.011624112646966406,0.052503596934673005,-0.017957345335347614,0.03000957724854518,-0.06347264338574245,-0.011464363209982464,0.12453776638968114,0.00458415317848568,-0.003684157518861883,0.024585003253608198,0.008132498485314756
PROS1,-0.07063542443630927,0.0470712021442845,-0.03380658208955075,-0.030373511965009228,-0.04277858477983041,-0.024531333887290785,0.06844452061578499,0.04098566942884976,0.011116578479995188,-0.04483944298493459,-0.023917266012821712,0.03757264150744831,-0.0281937432756475,-0.006266875796415499,0.001420356358348597,-0.03486515192444545
CLCF1,-0.02531379302262467,-0.0474848427982408,0.02665881089326481,-0.014170886632383006,-0.037817754701647326,-0.02070699756703821,-0.00560802519465489,0.05940454717116205,-0.02197977095475685,-0.048013244347584125,0.021547667422245773,-0.021945510933112197,0.018089603096506923,-0.006651628900859208,0.08581421097698182,-0.07257742430363277
PSAP,0.014739630027391086,-0.06565252966977952,-0.023713702158939958,0.04020272013015421,-0.09737659000041547,-0.03405576234253082,-0.1034416872819569,-0.03172757142491426,-0.01886837428233375,-0.0872829355951996,0.044481834292449104,0.0804169104821508,0.019359224117117508,-0.013787240416192488,-0.0298967675362045,0.0365249062824545
EFEMP1,-0.008627228491430642,-0.04569877400608398,0.0025075787809195854,-0.014212252467244224,-0.08856025546548969,-0.011546713484924497,-0.0003357179720580335,0.013263620882929277,0.03980015664190601,-0.19790814266019865,-0.01068192811816594,-0.06332289765404601,-0.04338111120947586,0.02752916231937932,-0.004824925017784727,-0.03230521556743086
C1QTNF1,-0.01646547329533531,0.043533116560714194,0.003560226758751441,0.07366610086471387,-0.10013900423937429,-0.04594067005514931,0.04329388501384359,0.00953679369267499,0.0780770841495246,-0.05881720200153688,0.012586044682482759,-0.08069023309818119,0.043643430698895425,0.028167071201762827,0.11864457691291669,-0.03543328145684696
ALB,-0.029852543290234908,-0.022258220433601778,,0.03041199482964901,0.025084226441482314,-0.021307524838776227,0.023651760539708522,-0.0004379926689508124,-0.02150802091880819,-0.07465996070209717,-0.013748998651418659,0.05086175328751513,-0.027115034362667073,0.0375292494358414,-0.0018923300014932335,-0.03519371863257415
CCL13,,,,,,,,,,,,,,0.01740134237621705,,
EFNA3,0.019883517442951634,-0.006758425912095335,0.050658810174142616,0.04437283220362106,-0.0055102271207934815,0.024239815963801314,-0.0067586508564073675,0.019964272926596877,0.04697587961000703,0.1129260294950896,0.05151750444690601,0.02974772859626648,-0.07467893805503793,-0.006250679374853987,0.0769908954221105,0.056228898027967565
DRAXIN,0.025228651195016986,0.0051807777750224205,0.011884016931187631,-0.031005475481340368,0.057131455001750105,0.05556185675098154,0.03463750269501353,0.06442148277390344,-0.01649408320114222,-0.028576156071082617,0.01329241240640788,-0.06595417383669926,-0.017526085008147955,0.02765100706613756,-0.05404093272435919,-0.03338294984392866
RAET1L,,-0.011215444515470184,,,,,,,0.0002286475220635464,,,,,-0.0013466384204661487,,
NPTX2,-0.0042281864374664165,0.00362769300422434,0.03323838007213081,-0.053115493050947496,0.045436714979928045,0.01670981629979687,-0.006128995213196304,-0.021527950428120366,-0.023585101768978968,-0.060249412856051295,0.021036135313981866,,-0.022050918486220747,-0.0322739091712755,-0.03688822303315168,-0.012667481071501214
FGF11,0.032860394210318875,0.04904804306971252,0.01204027560882425,1.9132539970996284e-05,0.016126874533793988,-0.005849492916542885,0.03810649327719668,-0.019462917740070224,-0.012734608103165198,0.03025434908484498,-0.013667616955141815,-0.014118316002781057,-0.034340502926439975,0.10921470422758633,0.12746442727689652,0.023207195646939568
CD59,-0.006891269916865354,-0.09636271375472175,0.07009936986787622,0.010075425945648742,-0.010606257592569755,0.014069742218720033,0.004946107814797518,0.017716951281230655,-0.02297852443259118,-0.06419445120084809,0.0847472274214877,0.074722687119512,0.01760958910433488,-0.07779465115268007,-0.11877368777326625,0.014216117234870521
COL9A2,-0.06100313725862627,-0.029558488764482565,0.07779567484219141,-0.026727753863369806,0.0023711243661332267,0.019584583533171007,-0.05002297699811928,0.015462561119388077,0.042190543329586674,-0.08954180137110938,-0.040467793793664754,-0.046879474283826904,-0.04346884814340851,-0.05910873144088912,-0.041434863366044676,-0.06813120946735154
DLL3,0.04581468936651661,0.0009350716851353749,0.09752071153825824,-0.008559860026899296,0.003602925790202875,-0.03337439707088851,0.03770643752539282,-0.004602311375850253,-0.007372548890516603,0.13147384256555883,0.01588679436565144,0.06370942483288276,0.07276894429958551,-0.014082406582099943,0.015560763940750904,-0.02989167813766719
FGF5,,,,,,,-0.006458088257210843,,,-0.020075654730916336,,,,,-0.03200134785914676,-0.02989876097666138
LIN7C,-0.017216486647559412,0.004868083170434755,-0.014187849189405041,0.043470144734582654,0.06598548952116086,0.03054832255662403,-0.003303887187740852,0.04496052907583771,-0.039331759448122235,0.053579203671307744,-0.011882776916765984,0.005048026687295526,0.016830602180175,0.002391442184702942,0.028004849421846133,0.05238534766973658
GDF7,0.06147748050950878,-0.012277146064322328,,0.031877931040396885,,0.04500632455356946,0.042378353168302046,-0.030704584462942427,0.00536751183126191,-0.02179553094467954,,,0.018112805969832762,0.0025034457763063772,-0.027425978024537837,0.08074927432744405
PSPN,0.01053934477285488,-0.05352900759494531,0.0368117906634133,0.023156749215244046,0.0015850311117331277,0.04880996224955374,0.0031941166019577145,-0.04337060223692782,-0.0013018080642823071,0.032595369395389956,0.0007347326329926231,-0.03560661346438494,-0.014343378391233372,0.027469523788182876,0.034523460746004056,-0.053825994417032966
ANGPT1,0.0273263612670912,-0.026123145255161857,0.0046152879175965535,-0.03006609094402992,0.09096251104392125,0.08192815837200432,0.04670431620276394,0.007024881092515017,-0.028992612873535543,-0.11856190440870316,0.0013489257506089831,0.06435588168164894,0.06249235615764658,0.0313530800386263,0.011451362879182058,-0.021116957244639273
PNOC,-0.025619679662154064,0.0290988719734977,0.07132025819454789,0.020041481530795154,0.11397016646993526,0.09515987296508481,-0.02615340569286995,-0.0004589752778357506,-0.02974699401747868,0.06797620415584371,0.0007659264931832464,,,-0.030929645437037367,-0.01984374662410229,0.04493880025851929
L1CAM,0.03371052445312216,-0.027008610500257067,-0.04770755840124325,0.018474721349805982,-0.03104601050403077,0.038970265514060236,0.003053872817438682,0.0016962043795118132,-0.0308015048186902,0.1528431313370426,0.06022510671951998,0.08460224456723914,-0.0366470799630813,0.0818518717130303,0.10167009812768511,0.1351618541443808
APOA1,0.07880817253611687,0.09476422152046013,0.07436244966776442,0.04101018457225737,0.025581586464232784,-0.0018235796235697157,0.05709607480490011,-0.008875057522728911,-0.01160437629829254,0.022018336219569133,-0.03372466135225148,-0.04849195744007392,0.000168251175695307,0.040961578206763875,0.01309633073807874,-0.03933984247150901
PSEN1,-0.006340630096200823,-0.02236719918521401,0.04585087792557983,0.012357355807899002,0.043522453593547755,0.003066474382186273,-0.048093297602939435,0.033068236855427334,-0.07205251442841096,-0.0963195561029366,5.2103115756803434e-05,-0.045915977581836236,-0.014449635412927389,-0.004874098175569908,-0.023964063987223443,-0.056175592781906945
CALM2,0.04022591910733489,-0.041417750992840334,-0.005646491509555142,-0.008295027517864033,0.056293671658066056,0.009155185188611418,-0.0700409476562544,-0.026179750114422275,-0.015276819581636437,0.20936596940712435,0.019413280485159067,-0.05340876448709408,-0.0783615294473308,0.039334710837421134,0.04788916552400204,0.13306427427519546
CLEC2B,-0.08488828367781516,0.022162790826928406,-0.04504268847905315,-0.004772087575274541,-0.036400806187852096,0.060986019583406915,0.08960112640845314,0.006956661297163353,-0.055869434134531354,-0.07295984860011809,-0.017197291582589595,0.038153288659361975,0.060093025975861816,-0.07034770048057155,0.007089551133126728,-0.029679617957843043
NTNG1,-0.014242414559211799,-0.005580770744214166,,0.040297575172723595,0.04408266989862774,-0.008109561024557165,0.01214228331860771,0.014520487883732718,0.05807570481877955,0.09564349531101471,-0.026119239123674143,-0.03009243657293032,0.009410496103260776,-0.05608380594199489,0.06046874843882839,-0.033452971278453855
LRIG1,-0.01668439080788658,-0.054672950352072563,0.029990305269926906,-0.0055146791715671144,-0.014469881682254972,-0.00092568944503743,-0.01683421271793315,0.06227943288166533,0.026707593421271617,-0.06249838291526697,0.020735124071585193,0.10700170791613674,-0.10636159856074723,-0.009245394326571064,0.05193655579329921,-0.047173066662641476
CPAMD8,,0.056521304001130965,,-0.01448782317875849,-0.024361037758309927,0.06985343589223016,-0.021068978302268223,0.0341296001748656,0.0008547221230309298,0.029649068371776457,-0.029802349535122157,0.060631175363731575,0.08711945547662618,,-0.02014589523272728,0.04939720386124635
GHRL,,-0.029881628356266097,,0.06543636953751546,-0.022955191928992886,0.07339227910818635,0.007044502673864932,-0.0424373536842669,0.000421016465916726,-0.022390095268415754,-0.004243140773082636,0.0657738457872097,-0.046172161574654015,-0.014816580640599625,-0.027655796921269307,-0.023750889168362748
NPY,-0.0612937431178864,-0.014336509007735549,0.015709998943505974,0.010152579674574391,-0.020186640306846516,0.042069322939179754,0.02919478313669116,-0.009436668111183403,-0.021386183726016084,0.016513515224612935,0.07348227804356594,,-0.009585233651622213,0.040167074005783066,-0.02427862865910865,0.06744139584131552
MMP2,0.10486265275512763,-0.06332227388723263,0.05642937867275757,-0.0003774229953890503,0.04377278822187076,-0.00035748149840539187,0.0701530994046092,0.034652916879912496,0.042926930732034685,-0.07599818010877998,-0.033226193670248226,-0.006350662848293762,0.0030596339206281223,-0.025366455630128938,-0.11395364268377006,-0.051903790071152395
LHB,,,,-0.012617799864492508,,,,,,,,,,,,
PPY,,-0.018911455808261302,,0.00423300545825632,,,,-0.017688834137348446,,,,,,0.06368996925098569,-0.0034258546042697795,-0.02683532943276418
ALKAL2,-0.027568169696010867,-0.004485141083085151,,-0.01243448291285069,,-0.0011455122752761517,-0.02388871712061677,-0.035439758323198484,-0.01269753455694795,-0.07895704713174645,0.009125933308684008,,-0.016160964772040896,-0.0013845291721882728,-0.012261735169213408,-0.04381236850489041
CSF1,-0.06122234820368756,-0.05884126621786935,0.06189919624730574,0.0420566191708926,-0.008426578744688079,0.014031014389839166,0.0669479146583642,0.01795337698966953,0.022997009919693955,-0.10429190110294573,-0.0036242828617508794,-0.052390880689243455,0.026439487266562145,0.09416613509205828,0.001473999063831659,-0.034761636829846725
SEMA4C,-0.008770046265755586,-0.0017499405513024336,0.013632113661403517,0.0382427656499958,0.05560178726186828,0.020104621480930417,0.012903103252384076,0.008746007576320564,0.017744675444788704,0.029874914230601114,0.0007285942693469921,0.0361597148568173,0.05272924462761253,-0.029088597307787088,-0.038638479030004044,-0.015217773511540819
BMP8A,,,,,,,,,,,,,,,-0.017257004586357372,
ICAM2,0.06377006086372831,0.0011352403778093919,-0.03461413056888814,-0.02783815038189444,0.0669297443631326,-0.03337486488903785,0.09507554491868325,0.010841498804710215,0.03459824852726133,0.004370096785115181,-0.0044514479465954495,0.033901210411557206,0.04574768786636101,0.043822475492513925,-0.0885920444658582,-0.04788426141577382
SYTL3,0.1200732368522683,0.03756795145370136,0.07788778816399583,0.06225905560488757,-0.048190653441821094,-0.029265962904744564,0.044869982284055435,-0.010714543833570078,0.0275988719977915,-0.017147455470656145,0.024487878275890444,-0.1024957965659726,0.04252335994742163,-0.017089082182786423,-0.05849005860529337,-0.058286658950838795
IL1A,-0.022128862532559752,0.010446967281469717,-0.008114299631408658,0.08402985664542412,-0.0014824679136273753,0.03222837811494487,-0.04217067786968218,0.013532632970245559,0.005042402578680251,-0.049519935088493006,-0.03101270247741541,-0.03362838429873755,0.045770595553056084,0.004802937201014682,-0.012381738118885457,0.06455112846162231
HLA-G,-0.033357651743304864,-0.01725789106334694,,-0.013326838350263662,,-0.01643912221559214,,,,,,-0.03399154898154731,,0.029612564354254488,,
PGF,0.023810161246388576,-0.03536730023773121,0.03566943424832659,0.04935796445498772,-0.009776368853869951,0.005852402120066779,0.08497489318702053,0.015231218520435037,0.04537430840806937,-0.053823126116482524,0.0036126794186779132,0.015357749616055464,0.09973871870885166,-0.1038347805559453,-0.044842952981682914,-0.03245520195903889
LGALS8,-0.0015707249481834945,-0.02077099471627855,0.060521811314617424,-0.029019183117973878,0.0456242596836574,0.009704412832704639,-0.02451273872747689,0.04662052954180024,0.036541049155388285,0.028234761382540035,0.027419296550900533,-0.01444137458844839,0.05479358813315381,0.057042202863215014,0.021861822398941636,0.009095467210166476
DKK3,0.06895707378939848,-0.026623172957349357,0.011583312959560223,-0.026218422521522452,0.01492770592390759,0.004121449286954798,-0.03682131194987086,-0.032160032561006996,0.03290596394014245,0.1666412181333333,0.07661948280465564,-0.03603891500771396,0.005834738368602762,-0.08189793474864888,-0.06270473082708085,0.08926260838728131
COL16A1,-0.016527937574921197,-0.037929493061547054,0.0772294655489103,-0.002018292161069573,0.004616017668833202,0.0432900207597117,0.05949541950051299,0.028198962217134742,0.022268089261229505,0.034128599380986904,-0.030089222966245603,0.009221168815997983,-0.02044687686124677,0.03678056385379946,-0.04387884004518598,-0.02629834824917419
TPH1,-0.028089857755512693,-0.012671674967312859,0.01893424756435317,0.0578237048070352,0.040330859109061604,0.02560063015021427,0.038516665944502336,-0.005550352567490763,,,-0.01941856210451305,-0.032577633277668494,0.000728357170018772,-0.0024358055422390177,0.039354914029683254,-0.05609660333669993
TNC,-0.08223407596180538,0.009224847262412074,-0.11600984872130922,-0.01082291673571619,-0.018675454986735264,-0.04996023733794595,0.07747767392914787,0.027301003701328465,0.025576826424067594,-0.19213931186848163,-0.00229835703166917,-0.08283994676272226,0.01334261501090296,0.05863258914264279,0.029382759430183467,-0.055039407266627816
TNFSF9,-0.025026737409484016,-0.02253298537494564,-0.026485260936277972,0.08666846920656193,0.010769126363391921,0.040969352159081665,0.0003925051348839981,-0.030424813913319353,-0.026047124830960448,0.049401894370133106,-0.011237182125599949,-0.03305478003916592,0.019092168317877592,-0.004110819289281094,-0.027310479435485938,0.008824964941707363
C4A,,,,-0.014959133921449973,,,,-0.020969225620798813,,0.04292579079918706,-0.017069653760427232,,0.033580719100992175,-0.026364211442557108,0.10333081093842454,
CNTN2,0.07584153148395403,0.014301201418551075,0.09765751002599996,0.049146147115493144,0.0026462710572119626,-0.02924427180144326,-0.05598115058206347,-0.022972468368781043,-0.07479441656655154,-0.2055107829367377,-0.011726496568678014,0.04529113276693909,0.015405700416496117,-0.00502486206075196,0.022041101306973468,0.0718659856015576
F7,,-0.012362173951645669,,,,0.00969924568356769,-0.021068966056273244,,,,,,,0.04705603880384242,,0.014252826763601463
LUM,0.04477942378176426,-0.0583790931846604,0.0253389662897056,0.05568603523631434,-0.028049900188797727,0.024523985559207092,0.009806193859965676,0.010887611324102093,0.06447057542894621,-0.04468087451134942,0.1488468363883219,0.0815430980731465,0.03467829170055502,-0.03709310838495545,-0.09511547597726054,-0.02697301638042265
BTC,,-0.011215439843877089,,0.026749535198215442,0.02424527352015828,,,,0.006729951243525674,-0.029443938277092758,,0.10884561673469229,-0.026833033194367393,-0.025246888730441876,0.07832052434642638,-0.06785027356617905
APOC1,0.027693944825401367,-0.04281645478901143,0.0786605082568964,0.03006573418663567,0.05508458212521575,-0.010533712819873005,0.03473767270305795,0.03626744275513003,-0.011118644733995557,-0.22675599417784104,-0.04473021079383391,0.10333232905889679,0.015456995433516758,-0.002050863570404831,-0.06575127709875124,-0.08227547621782579
PKM,-0.0008271233810208875,-0.02235238792254735,-0.0420370776994994,0.00801033634851319,-0.057067554434734706,-0.03122661339303369,0.08041020718989568,0.06532195762282897,-0.013654145356711453,0.1513538976450755,-0.07056064640567627,0.035054798822907234,0.008002005765431645,0.10658420659903063,0.11714104136592186,0.028712545235399015
TNF,0.06457143693869632,-0.028846707544476085,,-0.03302460342912218,0.052482014211541694,0.022780396924298188,-0.006410519719164117,0.02326324836129733,-0.01201823219346666,-0.0685770868458558,0.02517727781486786,-0.007577436252454737,,,0.015433078692353046,-0.025919890357629507
GNAS,0.06664937323681,0.06730870015359093,-0.05061755159217073,-0.010516031583160996,0.04837640113502564,0.027077645617639548,-0.009841801543053443,0.022773828751621053,-0.012100868402747794,0.23211029803950536,-0.05698998507614205,-0.05468245738654097,0.04707685537855091,0.05530385390670838,0.032837789068431586,0.06476649044463757
BMP8B,-0.0033245550676871474,-0.01570312550602256,0.0753461798031021,0.04287729665225072,0.022569632886975048,0.0355900123431567,-0.00607916946654825,0.15108331529297114,0.03472458964307708,-0.09593352289068399,0.022840961095562978,0.018864568679697283,-0.0017991093561865444,0.035355414395623716,-0.045008757970296284,-0.010705474971693264
LIPH,0.013004555472404025,-0.012671671847645557,0.07448061706116739,-0.018951259542213668,,,,-0.016906928134139614,,,,,,-0.0047575313526668425,0.014842678084408043,-0.04133112300843311
CCL28,-0.021091360867063542,0.0010118066784016158,,,,0.06025368094168815,,0.018413860135956348,0.02938535900596154,-0.030009966565276457,-0.015399763294075051,,0.02663597523956299,,-0.01340010137645966,-0.03921565043412784
PTPN11,0.06133146228953703,-0.0558185499519123,0.08084860366630169,0.011507659105655243,-0.014596704446277425,-0.04123365096299947,0.04596802634197481,0.0065268209580046825,0.007405990597063539,-0.0912891097392914,-0.0001668319597363882,0.08255496236431105,-0.025267404070476444,-0.014446409270437166,0.0009901547385809124,0.07970838887003066
ADAM12,-0.024805504857021973,-0.041252216424608475,0.038536948248225025,-0.05898153484830873,-0.034465285930742634,0.05605566055270896,0.11915999029373651,-0.006003166449828737,-0.018533590027524072,-0.010137710858065859,-0.00652753142642969,0.08220255490217691,0.03562825427621571,0.033875356394701246,-0.05379562699678367,-0.05915283608422239
EPO,-0.016581226830236252,-0.017026606948050062,,-0.01932048332609619,0.07591684284181545,,,-0.01768883490946955,,,0.0158691200751156,-0.026300728270678985,,-0.024960242235966126,-0.014249894159288,
EDN3,-0.029108499969660806,-0.022073451738773894,0.030696203315610206,0.00022415236538068678,-0.026288003804131703,0.0475048980518421,-0.037331234814691555,-0.027416821699218406,0.04859423793501433,-0.006533034903909704,-0.019618935647331047,,0.025244121947959,-0.05201665308829877,-0.025891953937642966,0.009622829357857483
CCL22,,,,,,,,0.028441416527048072,,,,,-0.026833034381893515,-0.02190152597564179,0.014848965077398324,
CCL2,-0.045627685899038276,-0.09825048128210162,0.05429967377011271,0.028142784942438367,-0.05120537962690075,-0.0014097451492737713,-0.0029127511777044886,-0.014083500412409685,-0.02482935329922999,-0.1878496784855911,0.071040737496671,0.08102685029465537,-0.03619503465527035,-0.054394700883314634,0.040578511158116115,-0.0394098525176888
DSCAM,-0.03532389240419041,-0.00392054371677444,0.09447974802089856,0.03873623683233255,0.025592572115730943,0.0452697128868786,0.07389672697431501,0.06987282047321429,-0.013365642566663503,-0.03306420748441926,0.011310201730727807,-0.05807905062732936,0.03388680278466286,0.0334106351236046,0.10676789240679442,0.06606119145598152
GPHA2,,-0.014123222155148621,,,,,,,,,,,,,,
ANG,0.031165365480693864,-0.002284122750391135,-0.04466740739201961,0.012838797658486131,-0.019897821352850745,-0.03542370873547171,-0.005249325467923622,0.01264448042570698,-0.02241696754228202,-0.02624140494790703,-0.04005982847919243,-0.13153302110907247,0.02490480313736906,0.007206606218276748,0.0629211466947991,-0.030200324347193018
FBLN2,0.04846176401319203,-0.03870041887660222,-0.02340225924373987,0.013364275235236311,0.0020754700751883584,-0.01681267664064597,0.001612372665156729,-0.05294070478606631,-0.021052003024112823,0.03062863469027597,-0.0033454083887654324,,0.000546633935402692,-0.05661259311952568,-0.00561433494711452,-0.0075761385221595956
VTN,-0.027304034210930805,0.005189125840605999,0.031119257703799592,0.09300226326315522,-0.011571820660795441,0.02469307783614072,-0.02455857027888243,-0.00028241225973257627,0.03506525664027368,,-0.01613565835520769,-0.049259853437962686,,-0.008884029605435563,-0.023239198822552435,-0.04201658670343537
VEGFA,-0.025816199595685412,0.035362897671439034,-0.059987791916441664,-0.004074485739990961,-0.06120719585806855,0.06859083359502265,0.12137960634235805,0.023223512744649226,0.019094580229512936,0.08727271386773731,-0.0745671999883063,-0.05717217361594504,-0.06470525680980095,0.07845710875629305,0.10401659232074481,-0.04445613671443784
F10,,,,,-0.02413822999236112,-0.01733477908973375,0.04399750913620408,-0.01939542516131256,-0.022557478439630463,0.10929788866902072,,0.09490225932799527,-0.023215628069367725,-0.008347539194595775,-0.025158113094149177,0.012210272685465777
SERPINA1,0.017568697714822414,-0.007310512930840208,0.07453120148466917,0.014114094360193912,0.013650843050379516,-0.03441652404595608,0.02897770532378404,0.009971978054135253,0.06363394248229103,-0.1310608044575006,0.023088615799957957,-0.07085676009589725,0.11131047029823102,-0.050960959717669695,-0.011925916970043133,-0.06272324213500524
VWF,0.07211829485887611,-0.047927853320978674,0.10906710196080799,0.011937797808585282,0.015178705689431062,0.02273514844003136,0.021841446753645077,0.07510068042555362,0.06121409139157143,-0.024517459773911694,0.09069796052126197,0.13519385436736397,0.05225917320956491,-0.08964060359792175,-0.13825251007414205,0.011923540850292708
GDNF,,-0.01984475600770234,-0.030382738906829534,0.02098531379302661,,-0.027114184345003258,,,,,-0.019418563443939104,-0.04464147229244035,,0.007942376809256206,,
VASP,0.08967622657745777,-0.02920432900547845,0.04820134850080741,-0.004776036607436514,-0.0044402771521225275,0.030797036229679487,-0.01327269155100229,0.05593758514198338,-0.04404764945903738,-0.0835495573901381,-0.008595017855337351,-0.0730600334731523,0.03833570783492574,0.030049160102939357,0.009248372357892306,-0.02373241651148357
ADAM15,-0.008254622745347375,0.0023504396358812263,0.032864076287851235,-0.014567780884196793,-0.012331034935246721,-0.014834469719350762,-0.030798926308830247,0.025377187519735687,-0.01652912508988039,-0.06989323679900317,-0.03408789913047218,-0.03448852396933157,-0.015551430641879237,-0.03642156490119034,-0.04415841569729682,-0.07060589401584054
WNT2,0.021500813271672373,-0.02216599496778873,0.01750754747733291,,-0.0207888283188265,-0.028665472702979373,-0.054080817165026086,,-0.02991828276968884,-0.03398850407555003,-0.01817289634224959,,,-0.029970350949065937,0.03063128710475151,0.05997188432125995
CALCB,-0.025668799368792287,,0.12733215028502262,,0.02897491202885687,-0.01765656398780496,-0.023290042873433794,,,0.02527240322040189,,,,0.029130997591360702,,-0.013429202473841597
OLFM2,0.0064078969267522025,-0.06381318796156239,0.09152902813571855,-0.05084304030259972,-0.05336986221067885,-0.0028008379299404623,0.030374396282186866,0.008815270323313489,0.020723556793238836,0.10018214948177857,-0.010431600972369106,0.027222903610821147,0.03934720230718366,-0.0012363007900985734,0.09758617108535211,-0.015013277607350236
MFAP2,-0.032908642571673516,-0.05065655662084981,,-0.03674444038343096,-0.032504155227023754,-0.035445981515695696,0.007239199690027864,-0.00936466523313865,-0.011407956289197626,-0.02645224404819522,0.042790579467736685,0.11143099349968776,0.05634561431281709,-0.04272738695018187,-0.10064868387706033,-0.0030309051009613404
HLA-C,-0.009296178549860031,-0.00019551385190269156,-0.03418067746645756,-0.04954026118889138,0.010326807786659386,0.03722810790546496,0.015470320021192661,-0.016614091496696366,0.006230360649832074,-0.21100863080776536,-0.018222570967402204,0.09852148703023339,0.022377004570505548,0.05577784035416004,-0.06843902889004956,-0.013750942839849857
THBS1,-0.015262381356064194,0.013187608825874077,-0.11829308666840495,-0.022028798055566883,-0.06988975981651312,0.01150382938300441,-0.004880966622847126,0.05232488438139123,-0.045972255389236404,-0.0434147287628937,0.1048583004120328,-0.009994276248552645,-0.025489451726518102,-0.05405371676218499,-0.09749477199765612,-0.11299265138763752
HSPA4,-0.039006633110270826,-0.022887646653395564,-0.016322475773897602,-0.00865476451791616,-0.0009588430349100241,-0.03351156032065124,0.03932515331185204,0.008479033740908254,0.02265543609185193,0.019900841480138563,0.025487524308390526,0.042296844898379815,0.006137944988230539,0.02967875005746992,0.05755099425275458,0.031833571369599765
LMAN1,-0.012521563371349647,0.01954767593108482,-0.10531974476109614,0.0145796447944788,0.008410921861077315,0.006783171094241614,0.04054785877766139,0.05205874972659357,0.012691183114508378,-0.031432606152217726,-0.03084235488928603,-0.004946132571790655,0.002941131313836418,0.04205178219678315,0.021011498317993847,-0.07579186440905804
LYPD3,,0.05199561989591891,0.06404996043300135,-0.01416536685021806,0.002506874691044015,-0.02189283411498229,-0.03612946005334318,-0.024765791672114415,-0.016553347563452475,0.012467017007554001,,0.02149910487552532,,-0.02952685489949551,-0.02955114520035149,0.018315955479164148
APOE,0.057280673100224604,-0.04235276873116012,0.011084084200480628,-0.04620455769165921,-0.043093927672376874,-0.043895950531703753,-0.02478877483921914,0.03702845531844994,0.04619483550894784,-0.2087333981766144,0.07121499812354283,0.04668123912162845,-0.0466841497415015,-0.11348165263060422,-0.11637695144101598,0.03031476380933633
SOSTDC1,-0.031058257998093072,-0.02854593525428066,,,0.03747724488422849,-0.00387448376202569,-0.03027872750615855,0.018283925642650745,0.03795354873905624,0.04559870309551008,0.0640887954429336,,,-0.010355616884125124,0.08026891492307608,0.08277897128476154
ANXA1,-0.04677042890228507,-0.024225958623486442,-0.023839194655817512,0.04654818527236708,-0.023455712025323577,-0.02784427273755223,0.05307022596345885,0.004817344135658902,0.06562367481178129,-0.18279228064415085,0.024286849407835334,0.03372477752350077,-0.028546031576863584,-0.02727929642292332,-0.0002904189342080195,-0.08876814753786302
WNT2B,-0.006935170774182438,0.06437914341247569,0.2158513001381587,-0.00478086581424136,-0.00657382812803134,0.021784186258939204,0.04774432669771145,-0.010160447834364728,-0.003411658675270869,0.11546473950575055,-0.031797806455911654,0.12142118020987476,-0.006670916383830215,-0.029440078452719214,0.07722738581170056,0.07010695306986456
AMH,0.0009228474728813942,0.035146703950841386,0.006867595016203705,-0.019683384296193478,0.03767738102996848,0.01592617791054304,0.013222496878249742,-0.0027036562666350517,0.06109332268392434,,-0.016370730390127517,-0.023612494421703573,-0.02161679030525611,0.017075638769381056,0.12343783702411062,0.007876973578190194
