,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,-0.033589498187517226,,,,,,,0.10110394427186879,,,0.005470323261385375,,
BMP1,0.018225672509119356,0.028831251313373253,0.018376356320125457,-0.02840646306934968,-0.04876811402663463,-0.08481608815770945,-0.21870032558822602,-0.027192903735949216,-0.016882367699121735,-0.08894169777522219,-0.14563144737798103,-0.046244096710334526,0.03436041070855477,0.09177947554378513,-0.028761237885208808,-0.036158425244450745,-0.04140255502244375,0.09525599483417392,-0.030212278335476503
NDP,-0.047970989076356524,0.07434844767516492,0.01604161851062313,0.05069108360421357,0.10843106520719971,0.023539313674272474,-0.1355127237385535,-0.022927832963855848,0.05023008441835311,0.009799979903445081,-0.04021726980779632,0.04003708317221724,0.0750734738690677,0.0800510290603551,-0.041077908708815634,-0.10098914016309231,0.2178803119304287,0.062311482794773915,0.0009708147262553537
TNFSF18,0.07537194347481996,0.012440330491568462,0.038218190462269486,,,-0.04338400314755671,0.011400449622786565,0.019857682291273823,,,,,,0.006436916319336849,,-0.041545855307546564,-0.0009966558888723665,-0.014999543283186942,
IL36G,,,,,,,,,,,-0.028609467945066202,,,,,,,,
RTN4,0.15240888690207643,0.06299530505232472,0.010711307672580656,0.05134818127679694,0.11799609354408064,0.1933942325109981,0.3207140025350895,0.05981461985963905,0.08703077548265924,0.2064730562766132,0.22364692270297223,0.05535798884839972,0.06277396690942186,-0.12172638293834254,0.1746228523261661,-0.056907180441325964,-0.0330791316663276,0.00791257211112562,0.007897243552248068
HEBP1,-0.035879214316072654,-0.06962866979786514,0.03363633199897101,-0.005484197227892944,-0.0020744243635574555,0.023267266720874365,-0.0987460573334148,0.01748039705180512,-0.059650788783271874,-0.044875753253858584,-0.05213429645413517,0.06529059461825534,0.10331226156702607,0.005931316289369993,0.0976456863302023,-0.00043656019603064794,0.11004437839940204,0.05865285770119066,0.01604304572372375
WNT7B,0.2845711134213248,0.03514707029027692,-0.021169624819136843,-0.021402238743101716,-0.0074069838831092695,0.07981394273341758,0.24885003980195103,0.004345593822355542,0.06082174836128467,,0.04653454350379945,0.015226821320568039,-0.030690048323346077,0.11798152030875698,-0.025287281103385538,0.0532301569896167,-0.0262378004729985,0.1006864675038703,0.07012883515860226
PTMA,-0.02557897176767584,0.033724430877031836,-0.030264791779286045,-0.004319169487614165,-0.1192977212759385,-0.1912072217999374,0.0715333118510726,0.016685594980254133,-0.05339033475208599,-0.3398166243215116,-0.1982177045578607,-0.058437751831640156,0.02309825406966688,-0.0609193788995795,-0.003887417028510974,-0.10255582565231922,-0.17607277011938807,-0.08924040814188614,-0.1387726609490118
FASLG,,,,,,,,,,,,,,,,,0.02250771804060685,,
CEACAM1,,-0.012401760396057762,0.0649432883466648,-0.00012096388908322692,0.02074154467659079,,-0.06563844477611143,0.011197195967936687,,,,0.08708013960386907,0.00204050076322854,0.05872685835445139,0.06136907509085112,,0.04214155613439172,,
PDAP1,-0.1518953568644512,0.014754392966883188,-0.004892683915767713,-0.009167095114036725,-0.06305345145632522,-0.05282492454272802,-0.169911410728951,0.026197512943134098,0.08201405868134076,-0.0026581359531121754,-0.14292025863446034,-0.03420223557692647,-0.020120068865879907,-0.0015411605548813036,-0.03853643119506938,0.07282523524992494,0.05051135930005258,0.015559894977478683,0.1505251027292398
QDPR,0.1318215770917249,0.08101193533635842,0.054794716837794764,0.04456097125519931,0.09306388791664051,0.037678396674726417,0.01369790670509601,0.08576525592187209,0.05567877123282058,-0.24493354107352985,0.05655309089979896,0.09923349985965099,0.04444978977084356,-0.05920593633058165,-0.023661260268018014,-0.050695189913644315,0.059513743612190396,0.025046581529628745,0.04329709285961563
POMC,0.2090467857168129,0.046085111564248035,-0.005235579607953798,0.05791286433943379,0.12213460394459841,0.04988977035128754,0.09799081113141449,-0.010316198352208608,0.004421002474631165,0.0024674290092410477,0.04756296032979114,0.08864962580414155,-0.01646226483616469,0.05906692445788471,-0.013887711412159104,,0.042212873299160306,0.028786532729415233,0.04932297966709512
CCL18,0.01899317681902855,-0.051267093377833105,,,,,,,,-0.09259189336366906,,0.023740588700668367,-0.012225404767170501,,-0.11893284836342775,,,,
CCL17,,,,-0.014324221182430975,,,,0.04075260709869089,-0.03675922983120179,,0.012203811919795905,-0.0412554717140323,-0.03999416054726294,0.07191857084388599,,,0.016124472670393627,,
VEGFD,-0.008161626565773657,0.005519731669881598,0.01976130195030946,0.021802771142693675,0.006994188850148984,,-0.05627141963753813,0.00873831663581534,-0.0269633396261955,-0.020190561996223398,0.03235908222410962,,0.012774362019898287,-0.0388159201192037,,,,,
TNFSF13,,-0.03207179172200564,,-0.00988052718610444,,0.057728024480531236,,,,,,0.1251304686361689,0.004857493250785525,0.013052173170603561,0.07498260126130608,,0.03574744169633837,0.01701284962580295,
WNT5A,-0.020016405588755757,-0.006788865407202317,-0.02119278375567609,-0.009326916885650145,-0.08872215074419644,-0.04834656947666772,-0.1842277904691978,0.037357085793519366,0.01449411633228565,0.02244077135463219,-0.06583884422381998,0.025988367953573423,0.06540532963366875,0.03425722654356113,0.0386200022775548,-0.0035136973423725913,0.03021959337997158,-0.05320360613385403,0.0479539139039646
CXCL8,-0.12953800635613996,-0.001830798132526666,-0.021788394277809355,-0.05001498914620812,-0.07349266561906632,-0.027818588929348936,-0.04251204292229742,0.00012764188813092997,-0.02510943426489712,-0.13467730025149624,-0.07589789367654168,-0.1267548824948285,-0.18796795617448825,-0.014433828222466817,-0.1054344922986461,-0.06317632689658276,0.004446184946282326,-0.07846991001971469,0.009762459595430843
GRN,-0.055584520084515754,0.011701753448449457,-0.041698184628596646,-0.04886132744261414,-0.06606568252788232,-0.06717240465746233,-0.2540596171950197,-0.045018790141736355,0.0027840257312349813,-0.18224413042956708,0.016593845141904668,-0.002717331249652217,-0.01579431434865581,0.0917007743073431,-0.05865063163684346,-0.01905467379880484,-0.06767823552031131,0.03406208507969373,-0.07892434798453174
MIA,0.08351192253153177,-0.04207920460542197,0.09004121123869627,0.04539148479255378,-0.01792330562006583,-0.008002591848365773,-0.0804018962783121,-0.031109569863955324,-0.030665120398345475,,0.03536059273138528,0.1910479818351624,0.11793604583631431,0.12866949606223346,-0.026568552595719996,,0.057565847994694594,0.01655735157308524,
COL4A4,0.03603648317519611,0.032076857271924886,0.04083824615658849,0.005602929551395791,-0.06725106062530513,-0.019977087817706633,-0.008967659732219937,-0.033170908286074746,0.04616806325634601,,-0.02819902138845953,0.149109682754298,0.08880851649850802,-0.04782758185762376,0.01454689245680903,,0.012643471605181854,-0.01287792385498751,
TAC1,0.17868669758761874,0.13238176734502533,-0.003278956559814268,0.08581477451327352,0.1928818889341919,0.13472400952138003,0.259499524135238,0.14155965829121958,0.0737062793787321,0.14931140248640662,0.1954721260963951,,,,0.05702996462624012,0.16746801571431458,0.06651927446570552,0.08042280230324302,0.11342343086808795
RARRES2,-0.016977730514771302,0.030682427198349835,0.010008970311900447,0.011435097382285073,-0.12099710631033453,-0.09183992306083584,-0.2193151120121286,0.07019339685392419,0.009484267913787515,-0.10003448044919233,-0.09489338706621027,-0.0551865833417863,-0.08108316378050079,-0.0440870282085352,0.04147047555086128,0.024551160332705022,0.05268526223132227,-0.12340043597445888,-0.005762815783216873
FGF7,-0.034258929258086206,,-0.026264191069724323,-0.025391011087990478,0.1394125154965623,0.03665487830314701,-0.016611990837872466,0.006725362806864451,0.07278156280577115,-0.007680957667697071,0.006042222650384664,0.03137692357033394,0.016613218284127297,-0.03220296711932586,0.05276112476626065,0.08300226164856546,0.1280132288761818,0.002441052255786372,-0.004563471069748184
EFNA2,,,,,,,,,,,,,0.06395733570689992,,,,,,
HBEGF,-0.012851205035789206,-0.008670662871482333,-0.030291334804728016,0.028505708332947525,-0.02563175848069632,-0.08024060737310491,-0.10471293314350913,-0.07509086499211928,-0.006573574359836508,-0.13212096594624193,-0.060029509933966024,-0.019871851310644364,0.001318433478171647,-0.030083913739340305,-0.09215976466655551,-0.07732271092186933,-0.09374616665176243,-0.02727209934812777,0.058322625098269264
CSF3,0.02008735307491459,,,-0.017073222677105104,0.019051674474318176,,-0.03501911770472202,,,,,-0.10742889500696201,-0.08714069546794159,,-0.03941338501194665,0.14947127444625388,-0.020447755963116765,-0.018268545913707468,
PI3,-0.06452751439489195,-0.03817432891056393,,-0.029463227774352178,-0.019321198415982573,,-0.03943198873784164,,,,,-0.15650332727335417,-0.17048388855466473,0.0002655452557386955,-0.06769230833435481,,-0.06058508127164895,-0.06799333070948746,
PCSK1N,0.26263407945628,0.07811063048458841,0.059250275324192386,0.01437609170169962,0.016914033076963722,0.08323311664791354,0.19112475467814954,-0.026288274984856953,0.09546490650667688,0.31036176460712755,0.21070803607467958,0.03170994618429466,0.08902124849809726,0.024595791352760736,0.1202591428158871,0.04238994940260597,0.17481813383996778,0.05558913966133604,0.23130756632608515
NTS,,,,,-0.013811002963856588,0.00846057359957814,-0.043042708156566016,-0.037893906845773595,-0.008114559435287123,-0.05976250475530243,,0.051069250812076146,0.03173256550273138,,0.058514119868073255,,0.1371750283510238,,
SFRP1,0.13454394035039424,0.05207904360841462,-0.047227336613601324,-0.012498436664250684,-0.013432100579281993,-0.028190254783134704,-0.048814506527886076,0.0233150338823454,0.043079776414672775,-0.11933021098399063,0.034723278783210965,0.06813810787281206,0.05880829473433234,-0.07438756235080465,0.029628471383948654,-0.03272665164687328,-0.06036632275522163,0.04792366861271598,-0.027047605918862943
CXCL13,,,-0.02217729917597765,,0.0005101001015934606,,,,,,,-0.01592116672041044,-0.0330770763351873,,0.005486426370835337,,,0.04344717435182756,
MICA,-0.07005334084687603,0.0216119492902081,0.0014474604377849602,-0.04676613152516225,0.011884000660452256,0.03783334729158198,-0.07301355048679517,-0.004235044810763191,-0.03192272782382964,-0.03369853846356374,-0.0430192630954828,0.07236543426901088,0.06449787803521759,0.071131213393061,0.036875742199896984,0.0025817822350673483,0.0852536274832215,0.01832774096263437,-0.01274101959177284
TG,0.05564172277242538,0.0480310827211995,-0.022091849345436943,-0.013487793341084998,-0.02339895002268695,0.0649559842577613,0.007756993595629177,0.031534717910623934,-0.026602494997432606,,-0.0392593007123779,0.020091566823417107,-0.02252521349390404,,-0.010066800426300282,,0.04786815265767053,0.05158625268568041,
ADA,-0.05403558885888816,0.0897783197118933,-0.037527152682910916,-0.015214203983726143,-0.023754014988408664,0.001734401576746665,-0.1527259649423951,-0.0080304710216746,0.00021871691028096254,-0.0931338026884407,-0.06531140485994605,0.0159942074545911,0.037201557007267905,0.02007849380115589,0.04695513630223851,-0.05303162239474341,-0.001870313395585203,0.0024164058034633357,0.1255516822549001
LAMC3,0.11823708339704292,0.055604124485347003,0.028733945979741545,0.0016060890744456712,-0.015846565681840823,-0.06569730344352737,-0.11643688152855737,-0.08406208497130295,-0.007548517240760731,-0.03551379177979354,0.10479181162885194,0.017851686717039763,0.04211275184939155,0.06739905664003717,0.0199486868481006,-0.01540345945790566,-0.040390697193996884,0.051484588931521226,-0.11123321380166656
CCL7,,-0.013676379929804954,,-0.009751653035761762,-0.024649165999382293,,,,,,,-0.061832442687449155,,,,,-0.04373325172946362,-0.07040365744295161,
NGF,-0.031381558197864035,-0.0281762693803678,,-0.022343527794056992,-0.018644836878489637,-0.02830591739725129,,,,-0.0002613378716007085,,0.08418078582973292,0.03346262679548885,,-0.0004028853116175084,,-0.028659365335988472,-0.006574354580615173,
TNFSF15,0.020017821361359746,,,-0.010858942602561088,0.07330742890316448,-0.06535878749238966,,,,,,0.02878385241858742,,,-0.014700169217333947,,0.0013055784321916355,-0.028134631317951193,
HMGB1,0.12971280696686355,0.03382095471835545,0.08121751075633797,0.014003963056575607,0.072637493066397,-0.11866888236536087,-0.19446926157315542,0.04675898128764514,-0.04331862628215163,-0.1408068586051972,-0.013972031622600842,-0.03128788134591601,0.027627373044222032,0.013014130114042628,0.014849084772985348,0.04298624324641794,-0.002144138428218177,0.03086991866862774,-0.049880465586385356
ITGB3BP,-0.15732644075860008,0.004374902576337237,-0.026966619834026283,0.03999593774706754,-0.015824047970004255,-0.08200203465059526,-0.14186852315577536,-0.016701848809407893,-0.04157511465374252,-0.037474666555202034,-0.10517547517329015,0.009646619499677671,0.037139977814400954,0.01661077826932822,-0.019658229603011123,-0.048529322213707045,0.09525588212570238,-0.004772199466082115,0.0982862498165153
AANAT,0.12012120849843966,0.055995112177319575,,-0.0098805282406343,-0.02354413780335456,,0.046091422889767315,-0.01907390794601111,0.056497879627926004,0.08541056961500423,0.0061100424168012415,0.015405259457083185,-0.026273297698944847,0.03628880220711038,,,0.022574638875648458,-0.026377406601650038,
RELN,0.10118261532169562,-0.03644159030246394,-0.04550850126434785,-0.017150384330432856,-0.00760052204632886,0.003773873101575638,0.1816575077202152,-0.025631437494002596,0.01552799283054961,0.06628340555671536,-0.01029524321421964,,,-0.01110002006512128,-0.022303927248688526,0.024507863999721744,,0.052711351480190606,0.09629005392157662
IL15,-0.04427299313320686,-0.033619070989147355,-0.004371008709498261,-0.003961548083106953,0.0026589614165986983,0.04434403130428043,-0.06248233090907237,-0.05858922618282051,0.0042574222969409175,-0.08384825568428213,-0.03251500430293109,-0.04707138334199765,0.04063873005143559,-0.05669220634243624,-0.004054920393503278,-0.013145273313199632,0.06034126052313187,0.04400943316481786,
UTS2,,,,,,,-0.10035710022479614,,,,,0.04648738575210211,,,,,,,
BSG,-0.1117249484472659,0.09034460006649554,0.009542748732048308,-0.01970241389559787,-0.07507538735606877,0.05121535829529385,0.1645984661634758,-0.08009956972056381,0.03695873763978259,0.20454188264491097,-0.14442845631736714,0.10438375355126707,-0.0550728984492976,0.08784815894731249,-0.04477100160852194,0.044684858166133656,0.003215244725750845,0.06693910694727245,0.16567980163494977
ADAMTS3,-0.0765051622019179,-0.028974782749601486,-0.02026811974139424,-0.027904709443907404,0.024401524400864832,0.041277873961053035,-0.1914373680027257,0.035475968561305235,-0.005659782055132226,0.03660928083664349,0.050903366927286475,0.13611270756316274,0.030702614591040272,0.10067767142275948,0.12565687387829144,-0.04540537448631589,0.1460172080731,0.05455488571157996,
CD34,0.12996130621682972,0.012339514284244655,-0.03146163109586343,-0.016158672701978655,0.011522474445461828,-0.005107105184804726,-0.1288863083131331,-0.015550938334900944,0.061279860792324906,0.015568839939437416,0.08541498586197221,0.04912277452176324,0.03138764998603344,0.08032087451982851,0.013385770776110712,-0.04027371282532598,-0.05661257269792002,-0.04037681469094464,0.050216097616952365
CCL23,,,,,,,-0.035942348034705855,,,,,,,,,,,,
PLAT,-0.05532050034539977,0.0529184576959557,-0.03253414588681084,0.01112499320517819,0.024196561358458418,-0.15758063863490762,-0.21436682997815149,-0.1403293477100518,-0.021976588887885805,-0.06107318423928669,-0.09740728195752851,0.17837087117902367,0.19572535816242712,0.052890487679918115,0.124351224449496,-0.028447446161346326,0.012556634395903373,0.0692904818500066,0.02484033281429477
NTF3,,,,,,,,,-0.013362607808333064,,,0.1675198589954846,0.21965448231238024,,0.024937510511758375,,,,
LTA,,,-0.01624641544866536,-0.012498436079554172,,,,-0.006511524993548643,,,-0.012007452462280152,,,,,,0.0002940117806452047,,
CKLF,-0.041401224802144976,0.07992855213509498,0.010990708360459194,0.009285232989913203,-0.024372383143273637,-0.10999022109473719,-0.24923781346628585,-0.04225939646447441,-0.016038682876499656,-0.14022797645371654,-0.14351409681957272,0.08417476132919836,0.09638931090684294,0.03317073991078912,0.038017862370547745,-0.04873820016422023,0.12500934744764639,0.057480888623996834,0.03216650175599666
CD24,-0.10967901366236725,0.0198470538718328,-0.03259943704706326,-0.017322342356659366,-0.006045127205859891,-0.0074645253469176045,-0.024566230804084706,0.05417397746303684,-0.1108467692670889,-0.01778942920409044,0.03268162577456873,0.07483690541490537,0.04853464254378467,0.02449458614276231,0.11925055860944372,0.2008972700728281,0.07339479861801303,-0.014804621058313115,-0.03424898180665716
HSP90AA1,0.08747581809872428,-0.06001378276655938,0.020192847380385435,0.027504407122634925,0.14497808089723097,0.1900449554750843,0.22913379456148625,0.09925406015356153,0.045306622571481825,0.3045104865199695,0.22117865129564385,-0.1960176005792454,-0.1979511797131086,-0.006363512953878449,-0.03474264485630495,-0.012809556380884646,-0.11381783022182874,0.006472653863539765,0.13496362162339057
BMP4,0.06594483507563809,0.0556851887307024,-0.017222152740551375,-0.0188627677631523,-0.04569120269077994,-0.10547785408634766,0.08886517870150967,0.04205014636316921,0.009513853403398437,0.12700763238126261,-0.0029595329853152894,0.04136516294585224,0.10781261768341002,0.060397445578427696,-0.054937832311277295,,0.03227569538712809,0.03449074915038432,
SCGB3A1,,0.02598603753023716,,,-0.02803816160934555,-0.03856747131303004,,,-0.02586633042077573,0.04619319942615844,0.1594941978501549,-0.0009581395374574212,0.07270149919961233,,0.02001625597910712,,0.011041133594517995,0.13124519506559393,
IGFBP4,-0.009296803899536004,0.03161967957179943,0.012385269741491583,-0.032265027464744966,-0.007250118375095371,-0.11423503736850775,-0.11289587661832433,-0.08753783935357741,-0.015285255999712503,-0.10680750780041648,-0.04840644965076477,-0.033279128121296755,-0.025888069823354804,0.037799345026560634,-0.07103108168083908,-0.005456944189981534,-0.03389776915531397,-0.006564924327952562,0.03432619083971219
RSPO4,0.021408817004110865,,-0.013855057660841427,0.05848237502029846,-0.03236059624511468,,,-0.014302803413120008,0.007901344572460606,,0.008185281892354297,,,,0.08515240206292148,,0.14317180660794657,0.10764617201073133,
