,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881inf,ZH916bulk,ZH916inf
CSF3,,-0.019171558696957174,0.01285310774273768,,-0.034929348754120626,,,,,0.14428973504230236,-0.051534362358041326,
PI3,0.01528785348183096,-0.014246426205694013,-0.04714446389661376,,-0.039330907714642586,,,,,,-0.05462022202691437,
PCSK1N,-0.020477141761541643,0.05948036727886208,0.02600153026390979,0.008528561693641261,0.18553364562045938,-0.026688230653421827,0.08574573264114992,0.30643550527690605,0.2126768857327009,0.010251122765524142,0.1238941253954957,0.13917468875712002
NTS,,,-0.06488891848632744,-0.0060532501082617455,-0.04293237131784732,-0.02889095999093642,-0.030973549215778166,-0.04667006492483875,,,,
SFRP1,-0.022473659705563535,-0.014034521581575957,0.04332395389979443,-0.04617380842374706,-0.039495086999182284,0.014630211631018452,0.10495254269907699,-0.09573927161909437,-0.004085857933861123,-0.042755773129711086,0.015189302362526119,-0.04663010879672796
CXCL13,,,-0.021899819097280906,,,,,,,,-0.05520648194024285,
MICA,-0.03083960230578952,-0.03606269528715142,-0.02048479927212835,-0.044710354601674024,-0.014791678881114451,-0.04618638677601509,0.011109066109939541,-0.04443514681800704,-0.04786490065183004,0.10462799796010433,0.010752328928237655,-0.04494377417958955
TG,0.04080685753650113,-0.015145472335330881,-0.024084452706853773,0.011295108031064247,-0.024028885478734795,-0.013238299318899563,0.0012282590198805067,,-0.027618460147442278,,-0.04057108897769021,
ADA,-0.022435102221433058,0.008644335799545919,-0.018341352177019574,-0.027849832057228522,-0.1749376843777673,-0.032048025139512236,0.023111415668020413,-0.14586032690753156,-0.06727694043885256,-0.05858748189525873,-0.04395095388070411,-0.04237841761561772
LAMC3,-0.04903198035681528,-0.027118562055800568,0.05252350038705213,-0.003024747646945277,-0.11229727130444551,-0.037528515760070706,-0.011916271402169066,-0.018477170736623475,0.04510325829622228,-0.058547636755562,-0.030790398892409802,-0.041388092168784134
CCL7,-0.018103812243915836,-0.010950152300079223,-0.029035116822747804,,,,,,,,-0.11164673114091866,
NGF,-0.031083346604030105,-0.025089595719692766,0.003467199785190985,-0.033890173202216274,,,,0.05485697668735148,,,-0.04066877903603297,
TNFSF15,,0.08313272534047725,-0.021497501967141168,-0.02323555942942071,,,,,,,-0.02216698204168672,
HMGB1,0.043945968628089895,-0.0029318232459960318,-0.02822723429447786,-0.018446842806581976,-0.21892792312122372,0.07559331498025754,-0.13578931464091218,-0.13005591667917543,-0.006428577099557729,0.045228951944496124,0.025521740734597106,-0.07712590400524257
ITGB3BP,0.011233922146134306,-0.008598583317611784,0.03606258079192581,-0.09938161864455429,-0.17345606769654603,-0.029012299790118587,-0.008449152762224325,-0.02644498726814828,-0.08016865696479207,0.04840479824683245,-0.08345410854560521,0.016083004727715306
AANAT,0.05417235600481975,-0.011094866546564712,-0.0193705349467389,,-0.006168352171899858,0.02952157934022572,-0.016757172636350178,-0.002889404482560791,-0.02466314414875332,,-0.026700859749398925,
RELN,-0.004369581599010123,-0.01925820368448557,0.07270762627739914,0.02815032614766331,0.07625201721565997,0.023313758901642775,0.006040341842557654,0.030827524770441237,0.012093545627653546,0.06568060394067984,0.10030794147996083,-0.02888966256731807
IL15,-0.006765919317469451,-0.03850995167048493,-0.004549247867911606,0.023175323474786277,-0.08218366316366217,0.002391900047158084,-0.033353905882317014,-0.0337420080863064,-0.022873926285989228,-0.03150255082531417,-0.018048740961107052,
UTS2,,,,,-0.0920813677222449,,,,,,,
BSG,0.061739136183437016,0.03981619914762466,-0.05385947425686612,0.05026918228392186,0.20446605496299816,-0.07420276460729283,0.044419961781171476,0.21519772092780912,-0.12525907782909781,-8.013259286413425e-05,-0.019846839096459495,0.07499060273734447
ADAMTS3,0.0012100634734591746,-0.0358006641891341,0.027537942578029065,0.025736923518706864,-0.2018615406244323,0.0002618612285766588,-0.02111431297709904,-0.007374415778937172,-0.028734228539722524,0.020167381599152052,0.008826768943468625,
CD34,-0.05474001374970459,-0.012607151055705824,0.07177007092726528,-0.005900019919795136,-0.11233017371607848,-0.009794254050361868,0.006433003569800326,0.005156973133913852,-0.05297234842233236,-0.0518546608230592,-0.08238414423876919,-0.05388798271165215
CCL23,,,,,-0.03585021245058204,,,,,,,
PLAT,-0.0531247538975962,-0.049727820361902146,0.059863037082683174,-0.07345819586539981,-0.21037591331269775,-0.1365547521529724,-0.034544041334961945,0.010191151249516561,-0.10476810023500546,-0.012698513759578553,-0.007117959031886188,-0.08830623322577646
NTF3,,,,,,,-0.01060232464904054,,,,,
LTA,,-0.014034520925018978,,,,-0.021137130363906576,,,-0.022873929109557364,,,
CKLF,-0.05233886280238116,0.010755427400382905,-0.05650621637147073,-0.08941655820285631,-0.25008307518570233,0.03601444466920905,-0.013714703942582614,-0.13999799411113503,-0.12337027963489389,0.08544515288610531,-0.0210024619489971,-0.023148553177502546
CD24,-0.04198102106600494,-0.04789107490867113,-0.03545178819467534,-0.05019837930920424,0.027834232117219297,0.07251026940043914,-0.07427191102191992,-0.0706780688982463,-0.045017784842367375,-0.0003237149131984193,0.017410939514278627,-0.0430296936582939
HSP90AA1,0.06760477096851371,0.05382228531955754,0.14919472002521422,0.11539847690821756,0.27095696353421644,0.012501966614691908,-0.06646787714337593,0.3295950885427855,0.205948753106604,-0.06556099709951119,0.057812643945013766,-0.04218921538063277
BMP4,-0.03063311261262014,-0.03274422209269547,-0.03759165215020869,-0.016796759211595354,0.038730382540985174,-0.007839848518030853,0.01614079479521772,0.020505574301658825,-0.019490950121969206,,0.12035634834848649,
SCGB3A1,-0.0181038104335588,,-0.006937555030442183,-0.015518911143319467,,,-0.02325856865569359,-0.07723536499613409,0.06825118988920818,,0.08472380977254033,
IGFBP4,-0.0950693414068173,0.0058945637574724504,-0.044705558513088536,-0.019838278423942604,-0.16328854556946548,-0.10327692863638195,0.010606736576664699,-0.0807978983706825,-0.046263712545346565,-0.03872668849504736,-0.01453144815882006,0.032722356127771836
RSPO4,,0.005973650886438929,0.059450150849149626,,,0.09083124994709099,0.02478829928600229,,-0.008852013085556356,,-0.009113479642171038,
LEFTY2,-0.08484777215806488,-0.03135891643058103,0.06574817497037823,-0.02304295013751339,-0.13956743033293767,0.007870587029781616,-0.02550330125907743,-0.04667009565398,-0.028237610038072427,0.08109183612921117,0.037314031793837216,
PF4,-0.0187797972381621,-0.009553792150955271,,,,,,,,,-0.003574052361363643,
ANGPTL2,-0.07126873325495668,-0.03701702343525703,-0.043782695677645936,-0.09411805341563467,-0.18339977109157768,0.013748495368765039,0.008400911464577394,-0.17495915551387414,-0.18324932180075,-0.03783296470434565,-0.021792742724944664,-0.04072826626357311
LRIG2,0.006297543732769958,0.0017743776716547162,0.010642359609707726,-0.03439109339233242,-0.1271120946389874,-0.023715649732450925,-0.027860673252853064,0.10194932594669506,-0.044886917869880326,-0.047680979505962735,0.07546743132532324,0.008270461443601199
ICOSLG,0.009153277109370746,0.020584712823853143,-0.014119317860481725,-0.01705083261833358,-0.13270981345412486,-0.02218961484059568,-0.024433254553750592,-0.11009291860956127,-0.07759757355267925,0.0073173661675705205,0.02784343329179013,-0.012667877199092221
WIF1,0.00729414844610313,,0.07039002692199794,0.12541788865634526,0.27431149291971757,0.011245751361209642,0.0023494539407026426,0.19070710062828597,0.28827196211998285,0.09502585751222926,0.000942043471866801,0.16829858173991516
NPPC,0.05880848700912235,0.15903595508294882,0.08546196996374628,0.07721069336426165,0.0445667210672622,0.0503584080133514,0.061334803558149104,0.08140004494090439,-0.12729489376154368,0.028627176024866207,0.027956199268359645,-0.02213825076786915
LYZ,-0.01358111845592705,-0.017054793057204823,-0.08941721754155496,-0.0316200314671128,-0.15908109251742497,-0.01116109400498273,-0.05476654122636529,-0.22404887610851426,-0.03799283194152558,0.004297769468260707,-0.005559717581027331,-0.03275948445392134
EREG,,,-0.03746646052353787,,,,,-0.03512107571237471,,,-0.01420030812494665,
SPTAN1,0.04604302036671826,0.003168603967070417,0.08664570912908343,0.09807203222033037,0.12461294323846656,0.05230053058491204,0.05418428486992016,0.3185037498647513,0.18782303306760909,0.02489288445382319,0.11892035058971591,0.03887265522637313
LIPC,-0.022991407991406438,-5.257935905388146e-05,0.04533207897715358,0.08030675470810163,-0.04094208049270492,0.03839498005042805,,-0.026096261012193003,-0.01566601687786749,,0.09623091411797681,
COL8A1,-0.06960003097021548,-0.0586336029562008,-0.06114809526080648,-0.09036439371501877,-0.07599099517765683,-0.05297450854100625,0.035607955117944,-0.12729015761920368,-0.12685818796713477,0.03484822036765555,-0.05606763324165044,
GSTM2,-0.016811347849179002,0.02986320237720007,0.06318554945743106,0.04186418580681127,-0.07250712258564679,-0.01838252777423413,0.021276158079515207,0.0038503608476251625,-0.05071968693746552,-0.05648096498358568,-0.027232974533496376,
SPX,0.15426849439761242,0.04851758671654033,0.20253532813519978,0.07375107195232612,0.08491545804888247,0.09098654694264885,-0.04127518803946158,0.06786282821262013,0.2726999463076471,-0.06045826165005931,0.07538338284670602,-0.03637317326269441
MFGE8,-0.06864694989242734,-0.08162925976866023,0.06875501358239454,-0.06342624702576723,-0.06980545907957918,-0.035411223375111434,0.02296341829926532,0.1621092790183462,-0.046477351125071224,-0.04196612888381094,-0.09865595638651334,0.0785171472588549
TGFA,0.07595658370225057,-0.028652998987097722,-0.05678535628085661,-0.05611542000833609,-0.1214621604373431,-0.11464974932154091,0.017109382338480375,-0.14286891559257578,-0.054342549230525436,-0.08501117600314584,-0.04726433713022207,-0.13046659255376278
SLIT2,-0.022195936551786585,0.0037153506781460676,0.07270285781270244,0.04230986794025371,0.14437537449344662,0.008593385820670577,0.011913772900752323,0.21885754703311236,0.12923263699409723,-0.022017870875181516,-0.045427087531570924,0.11539699564976882
PLTP,-0.00610923145102538,0.024698624843702905,-0.04915106136012629,-0.09516191698708575,-0.2582032813916226,0.0718417558327716,-0.06690151504423703,-0.2803366716108153,0.028525597465879238,-0.014828002931278774,-0.002216605148725594,-0.03228840229499567
APOD,0.007778927669106954,0.06361909732394622,-0.05532228774723774,-0.03057173450748766,-0.25156208177120826,0.040169943313979786,-0.08564851425318931,-0.200373980006512,0.09436694783606049,-0.041209432864859286,-0.021108084159201703,-0.0628708976856977
B2M,-0.016663743822052605,-0.014111473144253843,-0.05109074129634807,-0.1230710808141114,-0.3023092980516037,0.026722731191506796,-0.10649139871386006,-0.35551342209979375,-0.2137068369364621,0.06535020421477443,-0.03513401431805789,-0.08634050667266334
OMG,0.01593325099816813,0.04688604549392032,0.04698299250674508,-0.002241450396514269,-0.039314569812895654,0.043446036267832125,0.05348952195701793,-0.07241939564537417,0.08331280567438881,0.09541440463709357,0.12530309896535594,-0.03854363430470404
CXCL3,-0.004991104428667288,-0.04381021247039397,0.007149896931361587,,-0.04136747088635165,-0.08095807871891693,-0.013187313570763137,-0.040920590215088565,-0.016473371116111697,-0.019722714289101016,-0.05822559567484106,
CXCL10,0.03223723188333635,0.010976704397813206,0.02422021801106552,0.025234858704149977,-0.14676336376929583,0.009815350246966191,-0.037797197113343395,-0.06236579669166851,-0.02617818027399292,,0.024245747282768546,
RSPO3,0.07007399144552519,-0.01109486572677969,0.1457450316422993,0.04958718001645261,0.1561992049946631,0.0425555265139715,-0.004888578188192821,0.12325629679793547,0.021295887810772515,0.004405690875013388,0.04399568681156865,-0.023108360589014023
CORT,-0.0010264325410822242,0.0550862114379945,0.0869873319485482,-0.01684589885471461,0.1070173822131669,0.09194187183141457,-0.014352151728260642,-0.022758427247549336,-0.0054521164512708374,-0.04475421950514402,,-0.024675986272739755
NCAN,0.05453817292201843,-0.020460268542867102,0.19213643660993512,-0.09067936793854116,-0.12350789351956198,-0.10872907002917558,0.024775256090641316,0.14397131161442434,-0.17589122764354,0.025007186266727224,0.18266262824824045,-0.03645295751977304
PRG4,0.023231521799082472,-0.010950154006497912,0.020632838269670443,,-0.010623149751341243,-0.013146170271783832,,,-0.020126427010739276,,-0.06658604003434639,
ZG16B,0.016303939734326842,0.009795631950419461,,,0.04935495117655317,-0.01679536887073467,,,,,0.00802599054002073,
TGM2,-0.04117370159578273,0.019392971993946476,-0.04672117016296179,0.05862831574293751,-0.04301204547162413,-0.038108227079567104,-0.02678959013241357,-0.04570199411835653,0.10184500683434707,-0.006122072843142631,-0.03431427381236802,-0.001309790279952563
VEGFC,-0.03456878729345861,-0.019516106449923392,-0.01530378693446393,-0.0028839916918234625,-0.015235124659326804,0.025336496511780954,-0.041220085510664285,-0.02162318843738986,-0.020539821001089364,,-0.043774624912084455,
WNT6,-0.029210100834642934,-0.015145472964178928,0.03541233296696339,0.0495029802535164,-0.044072520730285863,-0.029379977276802728,,,0.09651980538956716,,-0.002601057881752496,
NRG4,0.0641949745251266,-0.01332683835026366,-0.02628800887084644,0.08785651504825988,-0.04174954543742864,-0.01406318377624128,-0.02389244375142227,0.16436771817420306,-0.010132414010371283,,0.1423745815138894,
PMCH,-0.019217966612088338,0.012667406692050104,,,,0.020935768751059864,,,,,0.06974219624629649,
COL9A1,-0.050360969433748765,0.06757862272091354,-0.03635222190261383,-0.06782456853623993,-0.0735865633086493,0.042907510984373044,-0.018967550876200782,0.038474727208552155,0.023938175990805836,,0.01289607240077152,-0.03759727663140012
GDF11,0.04224719602809654,0.016170636526892632,-0.0030703241101554227,-0.06896359760076275,-0.1244487837115536,-0.008865685168018637,-0.00015933695020246052,0.006614479439053641,-0.060967061320858607,0.07562028306433143,0.03394878750209523,-0.006578468982603553
IL24,,,,,,,,,,,-0.05659051749746654,
SORBS1,-0.028945319733200917,-0.020083748120906093,-0.008397132494506954,-0.006570063424540507,-0.007029931973925736,-0.0015944133463913174,-0.023796780021478406,-0.054011795036168694,0.013986230585225782,-0.0014750968740811572,0.08934174016302676,0.07262176398449006
DLL1,-0.004704084620454133,0.04354696389272132,-0.02460222989092844,-0.0688717336909245,-0.11298453247444357,0.05096469230479685,0.03397926579938718,-0.007052006682947508,-0.093351887564019,0.05429043891836327,0.06153082066228107,-0.02644226513604923
TLN1,-0.019478455562466034,-0.00333999018185643,-0.0868308403823189,-0.04931918522142651,-0.26672786144839844,-0.02685499410987942,-0.0301460874900148,-0.2652695523297796,-0.17566418520052746,-0.03649661553046168,-0.0649146184632587,-0.06809540612473183
COL2A1,0.050541046657855866,,-0.016483914007044097,-0.02426042025460642,-0.04136748496416047,,,,-0.016723853715633053,,-0.027592139883412206,
SHH,,0.08984075291581092,0.002383456471757501,0.05079933621384709,0.01598512575496465,-0.02839139047968532,-0.026704984806062385,,0.28263125798773603,,0.020995636542220968,
PON2,0.030116195496280206,0.02172705499831855,-0.03132907802121997,-0.059473896267829916,-0.2876842176264668,-0.007010788009306627,-0.038287410850542714,-0.15157445399248823,-0.1214636321845752,0.06641466855430277,0.056521699542449254,-0.008242889758833383
ICAM5,-0.048793537594273344,0.0825308609191582,0.17680518245457635,0.10890499274492452,0.09958499814726408,0.05168277007165198,0.06710212162203529,0.24631370268480043,0.09929321287369346,0.10665125789426423,0.06719438091678594,0.15775071259674678
HPX,-0.03017118858008483,-0.016800145550595932,-0.00028279618347510087,0.0488780916447372,-0.040646729537764575,0.002828252154523416,-0.023258566284538533,,-0.004428816220372545,,-0.035026166851858054,
SFRP2,0.032351363184086095,0.07601374848871598,,-0.03733978813485387,0.01739866966893476,-0.016775872840258506,-0.030901336629018113,-0.11074684563795457,-0.031311640311590734,-0.015305925640274599,-0.048392661375379384,-0.007196912938895911
CFC1,,,,0.10964254796413633,,0.04542966301273171,,0.105219632280703,,,-0.05611561653381121,
CD70,0.023988595668377865,-0.02202738928143929,,,,-0.03942815130233634,,,,,-0.04393343612825869,
HP,0.04317459355935705,-0.039719728808673416,-0.03830657209822358,,-0.051757721485152355,-0.056198422632852324,-0.0014845803377337068,-0.08474601896206632,-0.04927950600946075,,-0.016822932032230238,
CXCL2,-0.0163334022200487,0.02970297132930155,-0.04898161903050122,0.007222323235601861,-0.02227911306014511,-0.017736724211172197,-0.023266513120327847,-0.09301282871425974,-0.03159090025246934,-0.008900351477208258,-0.11942910608396057,-0.041720053924815925
NPPB,0.006369008200350025,-0.03339925779242362,,,,-0.018508532084561435,,,0.04738986501485736,,,
CCK,0.06700399056529255,0.11008357318477499,0.2005270433176235,0.19190898103504092,0.2845047286960579,0.11799582022729195,0.15503185890345503,0.3542729427876665,0.24645320195005624,-0.019249078688423363,0.13076505312277945,0.07248734584888236
SEMA6A,-0.0048894735863035145,-0.053578048047469864,0.05874564803378812,-0.045912379971051916,-0.25613949126779273,0.021737315652012045,0.01552406227968566,-0.14620294997208313,-0.18928940882302583,-0.02263665867961146,-0.03612927499986563,-0.02634196198086527
IRAK4,-0.007788374910937017,-0.022267545112121655,-0.00021862234714958048,-0.07650519303679339,-0.15032661842521317,0.020956145520406564,-0.016346032364448218,-0.07590548481545516,-0.09411509976836796,-0.07692309964067981,0.0006347752773537365,-0.06982887394687848
GSTP1,-0.0009148536703304047,0.028761217094352982,-0.08727028801447724,-0.12758949170559583,-0.2917613689581272,0.000353089797432196,-0.05534135349952357,-0.2617440437568606,-0.15049032855109123,0.03891348121600137,0.020153295441708484,-0.02044571408422365
VCAM1,-0.02845691015187413,-0.048578304425726034,-0.07607891979217328,-0.07239727526442392,-0.24250161994258307,0.06552206872757595,0.004746046336962721,-0.10181587486290873,-0.055568779303428545,-0.023177324871315234,-0.037490928501102354,-0.027167422565933033
NXPH3,0.010477160008104473,-0.0140353132321114,-0.035510922728555334,-0.037935614698908535,-0.1327537893787257,0.05093861832724586,-0.005530616032368892,0.05516456684371214,0.024788644752893784,-0.023874333770533093,0.0016301057407189703,0.000534295205440405
MTMR4,-0.04463771291621481,-0.00477557067820406,-0.007951581620009866,0.027153696884662428,0.011964177215404138,0.015275698878238106,0.05444719282873093,0.15072362934429048,0.0476884394246453,-0.034822125491490316,-0.018216078202285154,0.07230994061447854
LAMC2,-0.018331756946681335,-0.02543408037022977,,-0.06018971037151414,,0.0010840416071923936,,,,,0.03815269754645661,
IL10,-0.03873298745199416,0.11562186242540097,0.02260601171493666,,-0.0014184849033851794,-0.04210670384605836,,-0.11684411874557162,-0.018386061293049077,,0.007385981411849113,
SEMA4D,0.011289964254315499,-0.008012819693456758,0.015232456127968651,-0.024470808810736554,-0.0545803707575219,0.06586043411625099,-0.014368413012663228,-0.20487021047673956,0.0711344521391238,-0.02510022146163146,0.06297277200014365,-0.09769684749814352
TRH,-0.08163181566777229,-0.02697383447617949,0.07317279463190704,-0.036319239863298255,-0.04534106498287852,-0.06139971167634956,,0.11670129716916398,-0.04091989841154454,-0.03314008060943288,-0.017843032385350475,
SEMA6D,0.04974530201061298,-0.006973247019881863,0.1258622405230977,-0.09262552436564377,-0.14426863241294036,0.015618240532386942,-0.004485448466352775,0.0334814326782776,-0.10243617569024153,0.05730101722397849,0.023933209459606457,-0.08986031816510438
CEL,,,-0.03200317416696646,,,,,,,,0.07267896605490998,
PDCD1LG2,-0.020853513839670414,-0.0109926064226127,-0.03606692389057958,-0.0036236272703924614,-0.08502408084248218,-0.021033962344153133,-0.039786835951423724,-0.03740484976474294,-0.03145154173188097,,-0.03750400389993732,
SPINT1,0.013547963067301256,-0.003770450200919204,0.11067878880626711,0.011472204952579737,-0.08967026401694644,0.046871401135589436,0.02436107257333904,-0.057016049323444305,0.07744293413354543,,-0.021590110407176108,
CTHRC1,-0.05409336740987889,0.05098694799310672,0.04941045244890589,-0.11981738826408009,-0.12802621941040146,0.01618017305453316,0.0040316097042222,-0.06016550897754306,-0.0705881381871814,,0.020262621731241708,-0.0436742254389003
PODXL,-0.08264180100684092,-0.03550998843169783,-0.08641963783945733,0.0036827859031527076,-0.23166557729200563,-0.09112665912537939,0.03437671840036779,0.0960511044336637,-0.012124133286098977,0.10296935972810176,-0.06092818327208288,-0.018740314149550474
JAM3,0.040405835187228026,-0.0633011596558367,0.013990981499590969,-0.0315092530152635,-0.2599881321495485,-0.04039459959887045,0.03901071848003312,-0.2522033879023104,-0.10069364312672907,0.007715914518394855,-0.041622859332056505,-0.05311152702046165
TGFB2,-0.05817819976542348,0.03271009510481497,0.14150181509757093,-0.001127504158368597,-0.22051707523070416,-0.021340986939471666,-0.015694807545672547,-0.01077228831600877,-0.09927601804103907,0.024550386205990538,-0.06389273089193677,-0.02872543320001642
COL18A1,-0.048951591148221424,0.008162701678037117,0.00016955661934802305,-0.04370900748519443,-0.1389572819440002,-0.07956097467436625,-0.07059593161963303,-0.14795978133604853,-0.03520912889808373,-0.008397532876558597,0.05264978361332069,-0.0009164691122654938
NODAL,0.02499645696303802,0.031936842477640476,-0.0023753461177792186,0.043325134265932805,-0.10901751568599957,,,,0.020876669568341968,,-0.012247069623784392,
INHBB,0.08541705446316711,-0.014407232300815028,0.0184173363378046,0.03276891503548322,-0.09051035529098993,0.0018337975611062017,0.057849832533609626,-0.03410395605252377,-0.07458731240477008,0.02731956451682299,0.015775764382171844,-0.04494390981129468
LCN1,-0.018331761071401286,,,,0.03172636689545619,,,,,,-0.02999834244367577,
ARF4,-0.04774052207375264,-0.04218736119153348,-0.06053005254701326,-0.016427169673339858,-0.08554267078013683,-0.07483013470124,-0.021444682195308283,-0.0553679870547142,-0.13706569634447902,-0.01366588462444788,-0.04910555423774736,-0.00494656239209974
CXCL14,-0.07502235928359736,-0.014884634274190237,0.20463378288812023,0.06863098895117109,0.1580577996390808,-0.05142106860800693,-0.010598038901970145,0.06923014769823024,0.12373067661610293,0.09985476788102918,0.057045837704657494,0.024533158257536616
LIF,-0.04026653271685306,-0.053882133166104476,-0.04722624375345909,-0.053324816798963094,-0.06617782727202935,-0.0968928624718046,-0.027573561312688698,-0.06709714185711758,-0.03401640943161883,-0.026103884543440155,-0.07582851836883059,
IL17B,,,,,-0.059953899370992665,,,,,,0.010078547265425128,
MMP1,-0.011556271117249122,,-0.01622141759568601,,,,,,,,-0.040500858315521596,
MATN1,0.005253615427702852,,,0.06520042112774861,0.007017285438476232,0.10344850701865475,,,-0.016723851634429483,,-0.03276853742761599,
ADAM28,-0.04484480875250639,-0.0056314131057412205,0.005792985930096841,0.0006890412385368774,-0.1274676063339334,-0.005811757335667884,0.007402938325318443,-0.11536765339416383,-0.06017327294982489,-0.0560835896985965,0.03732079022619185,-0.01729619286791992
TCN2,-0.061559351072557875,-0.03353406887118857,0.0052603936275241936,-0.01203815041930827,-0.1487369378743788,-0.032001260223431714,0.01774452207073361,-0.060770898471948144,0.10141604567400997,-0.07837982906647563,0.05360091358020246,0.07622257220124744
THPO,-0.031362991536159714,0.02897176495786017,,0.020417762320337707,-0.021707468255770017,0.031449798002567614,-0.008481338951092014,0.04699379264267228,-0.016723853555540444,,-0.006984093395367739,
