,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.019568239238844685,,,,,,,,,,-0.04100898678914961,,,0.13107383212710869,
BMP1,0.03057585253108658,0.18473166078499487,0.043485002714802524,-0.0039842125514393065,0.1716484011292303,0.05304124994737311,0.11263566371453432,0.22853160184529692,0.25996937904838363,0.017946251113167548,0.03308479955320158,0.12320389338855228,0.10546070848193441,0.1769972282137028,-0.06436717829264474,0.08926014949562833,0.1330573456304982,-0.009956295783780388,0.12430020798023006,0.056067488491743325,0.09275991082199725,0.14977473840346123,0.24733785335781394
NDP,-0.016592694194950613,0.11126808087530306,0.029192969253604432,0.08664088291706377,0.09442530202203014,0.0702639072988628,0.09039416789316868,0.06329963440057797,0.055065067492827836,0.007407284766374205,0.029401649782484943,0.04070555471621772,0.08454016760894398,-0.06294820620900149,-0.08309054837613698,0.14007147785390026,0.097144596300071,0.1468445000268711,0.04572643626521514,-0.10852897938452721,-0.06776060568032714,0.18207961950996213,0.04169740339365394
TNFSF18,0.07387620793116358,0.13428872634443814,0.02112802540560738,0.002427602317435656,,,,0.01869683388146577,0.11021822432913718,-0.010355630516038808,,,0.05481426163928635,,0.07281716547403652,,,,0.13606356869401484,,0.03765633589253855,0.09439779039712838,0.0982185244199327
IL36G,,,,,,,,,,,,0.08547993613061136,,,,,,,,,,,
RTN4,0.025265912136099397,-0.0272447741986045,0.007229807768799629,0.011208677039580294,0.034033304626678515,-0.00891966783441645,-0.007447673907013762,-0.29578568885907297,-0.3656378515101868,-0.061603580063007785,-0.009856613751164204,-0.11761816352886066,-0.05619580883422603,0.016899301672189806,0.03329007087801277,-0.04523187370665219,0.01638480614090646,0.0442013101833384,-0.08191346479224115,-0.037353891751958114,-0.06863419766271499,-9.29884251471453e-05,-0.17228813571431995
HEBP1,-0.03346057361380917,0.005168600722303462,-0.031379916541388005,-0.015803502739123714,-0.018133174474089367,0.07640305665278997,-0.04186267446983564,0.07793489707656198,0.12465567719787402,0.04329004154344693,-0.02707968129463302,-0.020746094796423475,0.017408665577669534,-0.01916683582552886,0.023851622605076894,-0.04126723313975586,0.06786206235654776,0.03623288101158734,0.030887031143252378,-0.07045055665829564,-0.01426108251989134,0.14576767857919576,-0.028356442637304455
WNT7B,0.02722288133476858,0.05968022673811575,0.030243854524300857,0.023951166594848236,-0.0067816839589441525,0.005737293770469217,0.01522672697522393,0.023597603784989887,-0.11259831115675155,-0.03917040245439558,0.026518336826982816,-0.04462264084823973,-0.016771329370833053,0.019573056311051416,,0.0005098704060926775,-0.004772437153953892,0.006234880947306905,0.04059127297385788,-0.022515062128599158,-0.03947946125563106,0.10655044905732697,-0.061024702745435935
PTMA,0.0744289721737928,-0.17831650372665883,0.07913201299318433,0.06401904866222033,0.19572295653584104,0.012795489916854988,-0.030425881453770977,0.3790088214419047,-0.15935625875501197,-0.041311365852013116,-0.028682355116102527,0.06234580237680702,-0.017962018502559206,-0.15206783009834618,0.0450366979293133,-0.1644255996479999,-0.03012660654186397,-0.002625681516894691,-0.1177013895286153,0.06394421630453542,-0.06720142133522806,-0.040633132472739905,0.1147774436088348
FASLG,-0.02553165097914579,,,,,,,,,,,,,,,,,,,,,-0.002648808251317214,
