,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CCL18,0.01279684413540563,-0.024574384610506147,,,,,,,,0.024989782184388513,,-0.04739948534981372,,-0.030040906955480735,0.005225912703467652,0.0650401064815826,-0.02225640337558973,,
CCL17,,,,-0.017485938375733787,,,,-0.016845017282145363,-0.01650301306874709,,-0.014429363345731501,,,,-0.02420509262437024,0.022007954903947566,,-0.02649095868892406,
VEGFD,0.004637218510782353,-0.010848400326391444,,0.04001218351277423,0.041967620652454796,,-0.02460673787431852,0.012077732048728343,-0.012105159663885772,-0.015037425686622273,-0.015464395623150594,-0.012817366443585353,-0.010087322801460744,,,0.05213872118597137,,,
TNFSF13,,-0.018544625103249553,,-0.012061408944724461,,0.003759743506302382,,,,,,,,,-0.01803362143355923,0.01762588293382123,-0.024585919198575938,0.006128139681645754,0.018619077590440385
WNT5A,0.07162046710091201,0.0394205589795991,0.09265125369293264,0.04854717505474994,0.02228255898440773,0.017272702083263557,-0.09700682432868611,0.059252660974282695,-0.032826681818973844,-0.04941537529686895,-0.059156860678078294,0.0019486909225793574,-0.001861540165343439,0.020441974824116253,0.007125404786488563,0.007155443079736896,-0.03796962150225708,0.016828121705075035,0.031252758329380306
CXCL8,-0.0449664631189839,-0.07863717376645239,-0.05057439286460759,-0.034685049963435466,-0.05709975707093457,0.03616891720606303,-0.048927677452879105,0.003216858335167942,-0.011272851028851262,0.010820139010666354,-0.01567804503523269,0.06658886990696483,-0.026904538317361684,-0.05289174643264388,-0.03233761277173922,0.011344628951543334,-0.006678452696185826,0.03837528900083663,0.028581135950375196
GRN,0.045909608593369136,0.010148984470256693,0.07067666853399514,-0.011115000488293936,-0.05262442464109351,-0.012889844226386383,-0.09068051246673707,0.024395083919515646,0.032789660253466336,0.08430679547655802,-0.04952099625818965,-0.03906792958859268,0.1461857259342038,0.02330450180009151,0.013785938997163572,0.009609424571565307,0.04862631190287785,-0.02551064458919578,0.04698309442752292
MIA,-0.00231715824599758,0.013848389065841361,-0.006312344088246663,-0.020243069929107193,-0.03937677140801237,0.005235381415110963,-0.011270535254952318,0.011894903149639112,-0.01376706979478229,-0.020393450748482853,-0.021179198501426914,-0.053039377553679934,0.013144753949687569,-0.018401166996880804,0.10529707788454727,0.08828317545721738,0.03874808532280081,0.1717477499503378,0.08304151943683874
COL4A4,-0.040875444643199095,-0.029513636256093188,-0.017695895426840604,0.020205509568947184,-0.027261514868718122,0.07672522749593992,-0.014474167839186963,-0.001701875444263052,-0.023127582396493113,,-0.020544608275553503,,-0.0542192709009769,-0.037981092771384145,0.09162413222599158,-0.03511473676962085,0.0431926534234537,-0.07195327421393632,-0.004004778233701253
TAC1,0.10283778965635028,0.003069303978049147,0.16386773271894026,0.018324700744320133,0.09798234766378225,0.07050292172360877,0.009531965221473888,-0.07073002504555125,0.009581202224220847,,0.11581761603399805,,,,,,-0.03777403956133587,0.0021443089281556874,-0.091365064905723
RARRES2,-0.02933506502999983,0.016527185311941934,-0.05317813303371355,0.06449144207430597,-0.07619980135157292,-0.04212799262280842,-0.05397847628216825,-0.0370921241542559,-0.006185501111425002,0.10777724369524538,-0.019810676644399148,-0.08039721261325809,-0.056446159833745874,-0.014199480718565156,-0.0227469994559206,0.039404046365535565,-0.01283635989225859,0.040784484700026345,-0.008747064371049908
FGF7,-0.007161809771322516,,-0.012778973166937603,-0.012030083912338629,-0.023827192107349904,-0.015132609597419817,-0.03029389964990985,-0.026266010100950154,-0.02236393608922065,0.013017016925002064,0.0021327152177306272,0.05720380099528732,0.07970867452497721,0.07932960965067612,-0.03260519901642705,-0.027353851797222967,-0.03308421833815938,0.0756368242138782,0.03285599669387716
EFNA2,,,,,,,,,,,,,,,,-0.02084381523860027,,,
HBEGF,0.06541483923287707,0.013464512476552535,0.06534070284983802,-0.014271445006027821,-0.1105485689487507,-0.013602888900050129,0.03231382706823722,0.03723433920006802,0.029851435626238917,0.0670125193198739,-0.06503213970887235,0.030110841728438857,0.024287606647526407,0.03964269389413814,0.014093970950397642,-0.00045209223792714854,-0.02806594254847452,-0.05266781081624325,-0.014177578376783047
CSF3,-0.040875412281987475,,-0.023107244629298616,-0.020841713891796718,-0.015950177387288034,,-0.01531339098072382,,,0.010922894042270736,,,,,-0.08046215685924174,0.005026031395224122,-0.03138858176068413,0.06464784802636167,0.07833420978471867
PI3,-0.010261687562174744,-0.02585328870941608,0.002408901443168389,-0.03596650586800676,-0.029809558046237354,,-0.01724308035917893,,,,,0.0004925640629615138,,,-0.07550866923615844,-0.0028250343362648533,-0.0279125662447091,-0.060597644184760276,-0.0183005158244228
PCSK1N,0.06471118774298251,0.021299025201845668,0.03215228759652575,0.03555172053555649,0.07439790978886861,-0.025184860232863922,-0.010893495519404849,-0.0009652076487756656,0.0023283001988343146,-0.03509737046761837,0.06680967486188841,-0.06423246139462577,0.007329228058733465,-0.02163615888102417,0.01823258636209571,0.011656140439489362,0.012461464103409179,0.11611760125105426,-0.01813946461668013
NTS,,,,,-0.04627496057251265,-0.020023123716777086,-0.0188219995840103,0.03582506253381309,-0.015334867200197404,,,,,,0.020607958006728804,-0.02539423347448912,0.03025877172703816,-0.019954878664958937,
SFRP1,0.08625413047962169,0.0026542858408371292,,-0.015257157127129018,0.06699715016070255,0.0038337288838038515,-0.019952863984077713,-0.0066617694029440086,-0.016503013234945987,-0.04888449520601402,-0.031406951628962246,-0.09675018667040511,-0.023308823663992676,-0.023021019473052483,0.07532285145861616,0.012105733783169918,0.01579368533579812,0.031163349375850566,-0.002779247679843574
CXCL13,,,-0.016778593714576358,,-0.02047857327194216,,,,,-0.0024189061704430964,,,,,-0.011646024872872172,-0.006638391714635973,0.027913481746449087,,0.022264234407301346
MICA,0.024469434936128652,0.04733751036579659,-0.035351327541670564,-0.013700714045628318,-0.03891764896375304,-0.025442286505435265,-0.05552075032333129,-0.012467485757017142,0.011452330962058879,0.06793118408693108,-0.03170900619422957,0.04048351618303404,-0.0011350690574936377,0.03213442881851899,0.028139035489331318,0.0019434168382704612,0.018515590476205903,0.06410003936236819,0.06194456559478164
TG,-0.03258422778613182,-0.019502660625500632,,-0.01646488979632044,-0.007166452799246159,-0.023111963130376972,-0.018481892855646557,0.04897867854783823,-0.011943158891519031,-0.007692118369494902,-0.02167493977086167,-0.04118470727221589,0.00519513343655045,-0.03320225002929035,0.02126226008856472,0.0223701770813088,-0.025833285124221457,0.056570401731806684,0.002804221419166598
ADA,-0.010112353623739261,-0.01831032482678763,-0.018792011902661564,0.008990689711244677,0.0029793700200223794,0.028273160956983706,-0.04972700681671325,0.03376050850342988,-0.019396650509304236,-0.022954518194925635,-0.02790016573389142,-0.05150770367344126,-0.00043955230041109716,0.02035188794692227,0.046110708152837174,-0.04904634886053045,0.02200214162239687,0.05659536464885881,-0.011310004536582825
LAMC3,0.022790591461218205,0.022794204334371997,0.09643395865015818,-0.06476064504022526,-0.003985821309382056,0.04612367459960845,-0.066617118604475,0.04363826625593419,-0.03272175109099859,0.0143861049273569,0.01884135356573077,-0.052770814047122944,0.06950045158035599,0.02021937694902938,0.024267578597288852,-0.0018059553192241644,0.030845442357879182,-0.006347475498206475,0.10004844682089666
CCL7,,-0.01563138460137556,,-0.011904089016302731,-0.02715080725885389,,,,,,,,,,-0.03627785455502886,,,0.054868774018280116,0.04032093707915754
NGF,-0.02354948696049773,0.02736238673775973,,-0.027275308383437717,-0.002596257576802942,0.11248995612136263,,,,0.018422438748197777,,,-0.040445899334305806,0.01767757021619481,-0.02045531020503923,0.018773240376196862,-0.017174603821618874,-0.06371845806937781,-0.025969096178123
TNFSF15,-0.029133654426325407,,,-0.013255785341188717,0.017944983522037525,-0.02677961957157169,,,,-0.014386468736681172,,,0.013697564590884845,-0.0450853367454995,0.07053863885289621,,0.05827703149169395,0.02178198381499314,-0.03771867425599329
HMGB1,0.07081243983486522,0.02673412377800762,0.06567533435294066,0.014332648099366543,-0.016783634153164282,0.03529201242520848,-0.000631307484124587,-0.04910022209659449,-0.04149349519340372,0.008902536064951345,0.028091055901137685,-0.02754732916156978,-0.004599961959889409,-0.025661564812193692,-0.01950442101701546,0.007507809221911883,0.014218428497052935,0.055196056887563384,-0.0009670537192136752
ITGB3BP,0.013404717954384849,-0.008016840339404996,-0.029405490853834343,0.021959760257960495,0.03579565832820034,0.013221249880973337,-0.04668492978160911,-0.0035179169892831925,0.009983764917802741,-0.06073320538874788,0.008601879120950224,0.004658208684041033,-0.07388484554957993,-0.008016836185561135,0.032136306132192025,0.041237744620714535,-0.0016865235980637583,0.08056518428076274,-0.06010647319622988
AANAT,-0.014841148346745449,-0.02267876090746604,,-0.01206141023201568,-0.01811343360698175,,0.04194681307203987,-0.01526186536869111,-0.013767070560541864,,-0.01935561074478709,-0.06455158417796017,,-0.03128886385308663,-0.003825904332974611,0.034159456566234606,,-0.030923334091614487,-0.007233747449936194
RELN,0.15239280477064115,-0.0005990377138429084,-0.006220227870592927,0.008050538031112105,-0.04022629953242365,0.06846372255709676,0.024187648468265755,-0.033601700995379284,-0.04133708767755757,,0.04236463235215627,,-0.050003235447672024,,,,-0.023543946272159756,,-0.033276127253517786
IL15,-0.04141298687894113,0.0014382219065534822,,0.012682169806764312,0.001060911183911169,0.05940979294270188,-0.036030175515505476,0.04174275272472627,0.008642061241704461,0.05930926447227074,-0.017951434364013988,-0.05782281832324981,-0.019884928386279706,-0.026274872505613125,-0.015731374385875373,-0.050854624529743854,0.003128078097315218,0.03815080766763512,0.10075404530333913
UTS2,,,,,,,-0.045564480527363754,,,,,-0.050397881940335974,,,-0.010411938975331892,,,,
BSG,-0.05667040591971808,0.014347359094308433,-0.01776217382791868,0.017540844000670606,-0.05227321027392625,-0.013508314680016285,0.006307335622259021,0.0028918330880733827,-0.04427967978034794,0.10238907200066866,-0.028612177221906256,0.10005685022333378,0.019571491971868797,0.08850106302777538,0.05352247857608491,0.044229812312737406,-0.008294925721538197,0.09234921712058475,0.08499957478464887
ADAMTS3,-0.028444668037444727,-0.0042447024953652475,,-0.009855034691149017,0.03428629230895572,0.052264681222066685,-0.03812293912465972,-0.03264665648477555,-0.01050495677225277,-0.01486438614689412,-0.005616028392533096,-0.013571365191501972,,-0.018304838843070766,-0.015172010178784659,-0.0004520089778685246,-0.059212838010168335,0.1275596108104871,0.025966283871570895
CD34,0.12263740532391959,0.05539065749845012,0.016095960308245918,0.004675797455684664,0.03927358148858735,0.02453143265100438,-0.034518528038094666,0.027123774323905628,-0.025757815214000494,0.02968436881901374,-0.02306076627334337,0.0071014061625073385,-0.02238820754774168,0.08762441599677395,0.009497648791866525,-0.05436559289474874,0.009865023831638314,-0.03659861680676338,-0.02391266227522927
CCL23,,,,,,,-0.01571710723444311,,,,,,,,,,,,
PLAT,-0.052946066081944,0.010007542361731566,0.0589116900296724,-0.040579824591116656,-0.037488877687561255,-0.005360543314308107,-0.0005856662747903095,0.06647497602416058,0.026628927081308186,0.002548498722356505,-0.07291868415705245,0.06087803029120569,0.06664696401318111,0.034105248580104726,0.08449544771348165,0.01401284668584127,0.03710161515678119,0.011655448923313785,0.03891781903825363
NTF3,,,,,,,,,-0.022223336081660952,-0.030644031659102417,,,,,0.06713080974752886,-0.016086641107859657,0.04491508295537319,,
LTA,,,,-0.015257156413375226,,,,0.06115285425241807,,,-0.017951436579947425,,,,,,,-0.04161814742901891,
CKLF,0.048138465018216954,-0.00391208314002455,0.031230588432061737,0.02858950713108109,-0.03929646657529741,-0.05047633200506383,-0.06666363511734946,-0.03633172021141148,0.024088370163687513,0.008007679407729321,-0.09866103354114757,-0.04691167338565394,0.06347830536287123,0.0023891536077932777,0.02977579221320011,0.003461095412516574,0.08068112802342266,0.08513614572142524,0.0046536124750961635
APELA,,,,,,,,,,0.04556150083298993,,,,,,,,,
CD24,-0.006328021811165461,-0.008257054369220113,-0.04583734151091705,0.006795241038683755,0.07889449420240338,-0.015044755462420959,-0.0016425119496696883,-0.02778451821110103,0.0027108473035221538,-0.06500734702026313,0.018998153858683885,-0.009154375503287276,-0.00811139973750413,-0.05808575713492382,0.06779589433594807,-0.003916061115839529,-0.027058332593396385,0.08209747939630685,0.0023660358956375882
HSP90AA1,-0.07055389521377256,-0.02984074349920055,0.00047484729683540633,0.002022640642782615,0.04674630112747121,-0.01903943261286559,0.059790684323893166,-0.023891061436876377,-0.01578493624838322,-0.08503539478701017,0.08434559580681515,0.07789338156675513,0.07687763684024694,-0.02777654033024942,-0.05040722823765455,-0.04062216796461599,0.012686872115738986,-0.08989373184944034,-0.049047328499046514
BMP4,-0.039439174686507004,0.011574876201890377,0.0854781366670002,-0.026909868521726454,-0.03515204393021642,-0.009751227185076056,-0.009905300827508338,0.04230671409616642,-0.029974986635843415,0.044534563944011105,-0.015296478069928733,0.04025408810529164,0.02115652886040912,-0.027156474969757448,0.02837493320990215,0.016940153906521718,0.05621426240341468,0.0062819131792838,-0.03521611028671446
SCGB3A1,,-0.015631383038257986,-0.024699359424103926,,-0.021570863329739114,0.09973799857155932,,,-0.011612658669259071,0.020029116427464265,-0.01252627504766716,-0.05340076671537278,0.019132964734710108,,0.016965989326492164,0.0008888439926429342,-0.030635310299287163,0.02546586092820295,0.09129821408782916
IGFBP4,-0.0058948960532334395,0.002566632011213933,0.07777045443034596,-0.07077655943071107,0.0039014816196012913,-0.019658425579684242,-0.04404542439999957,0.012928941541027349,0.006078847368289137,0.058955576516067684,-0.0204396904723574,0.01961480206355247,0.07055841304047596,-0.005847782148669742,0.01135766012746726,0.017693815334169607,0.05394314492003558,-0.03667326993612806,0.049356734167754546
RSPO4,-0.028768112704550274,,,-0.023353750950611235,-0.024896282737723006,,,-0.0170955607256016,-0.011612656970645044,,-0.01169363359110049,,0.007839982620144043,,,,0.0008873238317535243,-0.01279289667641823,-0.03337905717649129
LEFTY2,0.0035226865652052287,0.02257071970189605,0.09114265823784143,-0.03409078909721959,-0.038642879281548685,0.0017430323570009159,-0.044393323410727215,-0.02177385955847085,-0.01273342039422759,0.007040031308202976,-0.02216084798286555,-0.01120943129766438,,0.17259423442175095,-0.017110223717011944,-0.023966642575415566,-0.01629489296570999,0.15200850646874853,-0.002032291192802139
PF4,,-0.016215050698187468,,-0.010386083142186345,,,,,,,,,,,,-0.0191047997507329,,0.0410423644719253,0.05044713647138737
ANGPTL2,0.04327741317451038,0.06656326310854811,0.018821649400792024,0.0028527845074714387,-0.005721303493403658,0.0015577397818083445,-0.06143733572162088,0.014767027317443093,-0.02603610069898165,-0.06956814411385617,-0.08483266504132257,0.03882240643071331,0.1049564345453482,0.011977065135100051,0.05378031504008282,0.033648902922885804,-0.0383680563399399,0.030428529944822678,-0.01164122013873438
LRIG2,-0.010023362998770106,0.010324693411109242,-0.018183985469411284,-0.010592772804718615,-0.01012068354802619,0.004716987322251444,0.0012269099016019493,0.009126151026549185,0.014953138943912491,0.013916561038704894,-0.03771702927127234,0.008660417834592787,0.018127072729844793,0.050074511593713456,0.054539736539454965,0.01129126048448795,0.030867586286249943,0.06637236740888715,-0.02684370468090804
ICOSLG,-0.011955001087276729,0.0065863559736375156,0.04713747998813092,-0.04493071097628772,-0.02872133623464868,-0.039243816886943846,-0.009523868838633558,-0.025731680083814445,0.03023713234218562,-0.057747527547240246,-0.059771646699360435,0.08057705951965212,0.027799102626751823,-0.005079992845641659,0.003855381448051073,0.038150160304541506,-0.03150376904225915,0.06996395581151993,0.039682376080587604
WIF1,0.06191969395867733,0.07858702403195272,-0.04005283098130771,,0.028803591220298064,0.046030280496303075,0.02206678703217877,-0.013192239291922002,-0.02185261607314133,,0.1032613568804852,,,,,,0.00489354121390567,,-0.03746232645403159
NPPC,-0.005295287770500825,-0.04849273707619794,0.005117199460958586,-0.016111376228369556,0.10753827333238786,-0.01182110636627508,-0.03719120649726339,-0.02573386719924593,0.1940791684972214,,-0.08407596765042627,-0.06671257086103877,-0.01696931537105009,-0.037465157171476755,0.04002335027779829,-0.036147561914268385,-0.045843102603674746,,-0.014325774305561888
LYZ,-0.0020904927598019616,0.043672775844854426,0.0009745276809838204,-0.022363168751716758,-0.08571144246313259,-0.014444692419521857,-0.007187669812771625,0.022831320811272097,-0.05243903204092819,0.008953429127284777,-0.04097894858058094,-0.013707190866514115,0.025606491863739585,0.0007260908565563094,0.020024984955448452,0.04262657410284277,0.03613745226158395,-0.05479764607215546,-0.03621905490956921
EREG,,,0.004563411790939216,,-0.035034976940373996,,,,,-0.01902128995616251,,,,,0.002161807508505998,0.045318204289114115,0.011235529718301992,-0.0008231842129675111,0.10617977180453501
SPTAN1,0.04576529765304223,0.0009456142237686609,0.028831963129722592,-0.010389477402432833,0.09298211772730765,0.05909237607097545,0.10190771466563392,0.009101644808398425,0.05680201383226394,0.08161313935346266,0.05584450598900421,0.02890812656262628,-0.011353934479993015,0.09357296922747309,0.007475101593389602,-0.04492082429541209,0.017217388975471877,0.06249415661413698,-0.030833809350785005
PTH2,,,,,,,,,,,,,,,,,-0.04335309080680329,,
LIPC,0.03639315686088083,-0.019851484096207045,,0.044950929540574516,-0.009301709272834345,0.060315653046976433,0.041138750519952756,0.0036421695470697612,,-0.023783679627003375,-0.02820002814517413,0.02147872496629402,0.01712638488876756,0.06832954337271817,,,,-0.02807459670198291,0.10776903879317895
COL8A1,-0.027724124931204686,0.042084873558192196,0.0285736861109388,-0.02885544610456836,-0.0806554603098488,-0.03527141339505061,-0.03098164418299201,-0.00710990939070918,0.015699076585256523,0.06786305990920381,-0.05127693852828476,0.01981540765358047,0.12129880700313685,-0.024910910607834718,0.0768875068276187,0.061465693955173484,-0.03652427915830759,-0.015440790246000691,0.0007723333541496681
GSTM2,-0.038288702474364035,0.028351583007519925,-0.02399613855164245,0.010417269867090753,-0.006053272445462874,0.007634300797674173,0.01966207632040146,0.02187924478277619,-0.016580183861861646,0.011991843738215623,-0.033568351447377964,-0.01026175986530333,-0.07898258966495789,-0.004592903406642954,0.02101764542403441,-0.008123613221664387,0.04224733728475124,0.04814387222018905,0.09054986618226381
IL4,,,,,,,,,,,,-0.02205285170839313,,,,,,,
SPX,0.10142713246058063,-0.00900817725555399,,0.02031980236942433,0.04092245602405131,0.012336400252044969,0.05102747221861055,-0.002805045124643754,0.0376738146194383,,0.07212127394083395,,,0.01445535401415489,0.00016561671418755094,0.09962306803679088,-0.025390082185544446,0.1151764099094002,-0.030125566359614206
MFGE8,-0.048247366644047815,-0.042196128244546154,0.016827468222778533,-0.005522472775207682,-0.007096538988170587,-0.002218347011309507,-0.04729441184413697,-0.014715484342261572,0.012218233315392487,0.05893476138517199,-0.026267649672936225,0.0306660741567271,0.0601463634037159,-0.010239932741219059,0.0050019103456665995,0.04764832291905758,0.041928090301752076,-0.009489693323349445,0.050338359347990344
TGFA,-0.0918388053937657,0.05379871131480877,0.00582610717536537,0.0026088500157324715,-0.02233731519054716,-0.014518331186722185,-0.07711389100895469,0.012081881209106882,-0.014802514291520201,-0.01079025993770171,-0.057063450772250376,0.0038190630561308623,0.0006816172073955038,0.0019107742144729208,0.03198888412277334,-0.010131705958246445,-5.8998276726738814e-05,0.028237958315455666,0.008050014763507963
SLIT2,0.12021048677790368,0.047422460248179976,-0.018358297422224532,0.017794389746397025,-0.020095475233153796,0.10665303891375807,0.04632320256857766,-0.01858023466989852,0.003513297288814968,0.005189039879832789,0.059947600930181456,0.009991221301594775,-0.040315692584258093,0.010472611993001604,0.10893408780792506,0.016853674876042148,-0.030926888529493365,-0.08011138409297079,0.03501730034746581
PLTP,0.0013231784768122574,-0.09029765154839654,0.05176271538444545,-0.014905654553136995,-0.07729700359678775,-0.015411114312562816,-0.024146133425793012,-0.00886237853454586,0.03254408563068993,0.10114569138176097,-0.03156978869754655,0.004805834484255677,0.06965428362436808,0.05056953114473776,0.018124878735655513,-0.029705522501939148,-0.016022658254230413,-0.001660301850066741,0.0008907206887623073
APOD,-0.007082659488680114,-0.0382842908134312,0.03580176902862524,0.0396212457708343,0.025148985477384526,0.008342535290834893,-0.013170555923774332,-0.05388187416744959,0.024606415240966757,0.06465187284360163,0.022960523476940463,-0.06464768518548318,0.03278389607627072,0.017962512631402635,0.08164221210361343,0.032062146356198404,0.013258790930585223,-0.1068520350263272,0.05567453632377864
B2M,0.1456065520926693,-0.015064749491485938,0.06141750870356591,0.015103324419828873,-0.05768185687747674,-0.05816794254036483,-0.06224626900120128,-0.05109178073264679,-0.006139832275819483,0.06851274074572578,-0.10920018015071727,-0.05139160256053164,0.043213748033337135,0.11747258722271842,0.03225149359210567,0.008434976930764069,0.02808066896505357,-0.05888075312931815,0.06635786963791625
OMG,0.051223119716708225,-0.009155159016350169,0.06524485440425601,0.02007211402418214,0.08822489558303936,-0.03590801049177191,0.006412688356519381,0.015282875975349415,0.02314258863579185,-0.012046287439635067,0.05877775177021365,-0.019391445430137873,-0.014719988373588424,-0.0011964259205682626,0.10799385557595778,0.0146226849230023,-0.03710043079266181,0.10635873321145027,-0.05334931847251487
CXCL3,-0.08654898150151027,-0.04004257951687887,0.00304105917246883,0.002640622147888527,-0.055772653906434794,,0.0030480212796930423,-0.0037502951682842887,-0.012423088313622273,0.046416988255083204,-0.012928285098394247,0.04716700310119266,,,-0.04571957169876684,0.005764647183475261,0.005590878502852127,0.042161320779760585,-0.0344418273459742
CXCL10,0.12823536088476686,0.029241338694987375,,-0.008482969560994367,0.008889561022410382,0.0018784170770059056,-0.07547226966276545,-0.03767130871221488,0.012136279226568791,-0.01641430067467463,-0.020544609573466866,0.028181243354301583,0.08307942468922493,0.0063027024261799874,-0.01304325214369565,-0.025625074880094686,0.032677066017139336,0.0020187635741007117,-0.010046916548702725
RSPO3,,0.012091866607987313,-0.023107245350039343,0.0837576822287088,0.03575697626960003,-0.007625883203688866,0.048181532635645806,-0.025820260243207868,0.021924447189605126,,-0.013509808759534435,,,,0.07935247461205998,0.01772122201087611,0.043120898654756455,-0.02965964127449111,0.033801731793615446
CORT,-0.03225412295071283,0.0415864130106449,0.0735152107537619,0.027551525740476854,-0.016113195452044506,0.02694446145687661,0.07290874425989026,-0.022462249738424526,-0.03383558122833778,,0.02651767991203951,,,,0.12019231630561543,-0.01999220191660395,-0.02796881382594513,,
NCAN,0.055449608495902455,0.007779385551196497,0.08056995694529547,-0.022234752819784518,0.1046090303614855,-0.05399432515763397,0.017929326392386525,0.017925723734024034,-0.01628488891084634,,-0.04974252483757284,0.024388583336880463,0.0033398637717528433,0.11550806755128458,0.07552379586337446,0.043972935459729565,-0.03280349779437462,0.1454474052908815,-0.07171352580476595
PRG4,-0.04401930487509607,-0.023507735654301216,0.0727132609426086,0.036121167279996834,-0.017258151581593332,,-0.01964862822612023,0.0282249252172934,,,-0.01579519969366638,,,,0.034885348670578194,0.09593026682028685,0.017213504872549894,-0.008338356695181551,-0.00714967057312562
ZG16B,,-0.021676010421487975,,-0.013816153323465799,,,-0.003252592190687834,-0.011679504622012907,,-0.021458644959963004,,,,0.06781381344761282,,,,0.06602484258181827,-0.02230667341173797
TGM2,0.039850219052182244,-0.01328038440634215,0.07453684148181637,-0.009456029905962521,-0.035691162081441026,0.06367973510198804,-0.05313219361134098,0.038817829637749206,-0.02389198759526194,0.06237336440797932,0.016039027899845612,0.12115908817875123,0.033202799515556804,-0.001607823597789733,-0.03515463597588672,0.030219878835314327,0.01454449523738391,-0.02019690093540166,-0.005859036635393244
