,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.037275540527127504,,,,,,,,,,,0.03625252157885632,,,0.090985281565351,,
BMP1,0.055258237478795616,0.09306369706973101,0.011832063043616219,0.007556911344352446,0.10086096136753972,0.09064498602428543,-0.07292660535410476,-0.02623993267032011,-0.030862758857014456,-0.09875581956409359,-0.0385205157185221,-0.1900473718850435,-0.10437031485147137,-0.12743593255365768,-0.05649463410003385,-0.014720534433557269,0.1444653729037179,-0.11324655979932922,-0.028206240086739953,0.08878533097259149,-0.19550045971782473,0.025144523762990176,-0.026871918172354625,-0.07011274561699983,0.02716188774048894
NDP,0.013684071072361824,0.16452375186393828,0.10484118650826439,0.05074952407737533,0.017995810892773915,0.14201282423711356,0.20013883917491443,-0.007725701376344234,-0.00028311876560241703,-0.000253602739448073,-0.0029423933798233153,-0.13652121728789374,-0.005415473055703064,-0.03747037612635459,-0.017291367350787113,-0.0010680455541090133,0.09446493951362374,-0.02171693014695237,-0.001083581436890459,0.003577749114810363,0.03935176274362291,-0.07196285994837232,0.2740592812444119,0.025730164993557597,0.03089918669815232
TNFSF18,0.024530534500134815,0.06865602204926863,0.042974677696345984,0.010695682474561168,,,,0.03937925894773021,0.0016315596032121869,-0.07893152861104692,,,,0.01820370398290757,,0.010844273685161708,,,,-0.03181137244397842,,-0.007406176048519241,0.056709817117352436,-0.03510476442421891,
IL36G,,,,,,,,,,,,,0.0023394778186044468,,,,,,,,,,,,
RTN4,-0.03487145359902712,0.17836421361591967,-0.008966380204063505,0.023724472907833798,0.04224550558490967,0.09915637021227088,0.20182335248656846,0.1723697665743356,-0.01919634597188444,0.026063407360453518,0.19720404725619084,0.5437896075185417,0.2939120164073166,-0.12095153791027498,0.233101090905325,0.004588396662707595,-0.1534298602773411,0.03474891065738324,0.02275843697133735,-0.08555767218413002,0.41992062695731297,0.08619410785851263,-0.03572007318335052,0.3976412330399684,0.07129476754766945
HEBP1,0.03776119083878112,-0.07436190627531894,-5.8251556412972705e-05,0.04834250631012654,0.020576346372903887,-0.04562625908000612,-0.06410152983168112,-0.0032675851278927957,-0.06834126821543074,0.06770827626495325,-0.005695573010766521,-0.1689877723117754,-0.012759862272368899,-0.12282763659315236,0.006178570558399631,-0.049550333668407595,0.006843965848664773,0.06629202367689892,0.003202723721862603,0.005867273909052097,0.012817545360120128,-0.018135409261218663,0.17776278807279872,-0.07002743692700197,0.03288943720426417
WNT7B,-0.015940159129536877,0.272419227385951,0.0025791055674674337,-0.006708105020571405,-0.01971340922095371,-0.010715933720645252,0.06098497645312418,0.035544688820957335,0.1097468304403213,-0.06052713739729159,0.09414832643292789,,0.07249275566776163,-0.04046160806177443,0.09605634741229707,,0.02044814783719866,0.03674393661661254,0.07046305206011688,-0.027205239102548084,0.042551296649380725,-0.013708778913112622,0.0014981935538621702,-0.08555410161351813,0.01080002653834984
PTMA,0.0014511097991395951,-0.151826019688129,0.25655289037793466,0.10627042719398692,0.14447656580016957,-0.0640820181642195,-0.12044909073963428,-0.07169572800294774,0.00310963425894243,-0.059804103825566654,-0.15070151512498572,-0.6519782575929338,-0.18789125353661096,-0.06370396643659475,-0.1824572657478852,0.04735974339352102,-0.21766370255259335,-0.09362106751184796,-0.13868068840873737,-0.04063991307336818,-0.05058363636917144,-0.058653230362688234,-0.19769608986217646,-0.16929347590906427,-0.1264067819383248
FASLG,0.04886154787852238,,,,,,,,,,,,,,,,,,,,,,0.01071424626242595,,
CEACAM1,0.07103724503931381,,-0.013652364308012593,-0.027884070417222646,,-0.031153105607108558,0.027238398364038876,,0.009115033785001747,0.06403368061578918,,,,,-0.00436718511322566,-0.006643946535101161,0.05199469095449081,0.05395823518321846,0.024523497059664924,0.06059324842360589,0.013283446207988304,,0.07997502222189665,,
PDAP1,0.1642722475894103,-0.029398480537509167,0.1294691020476875,0.06385803155587744,0.010821213267457459,-0.06933214004920643,-0.09363944567566057,-0.014604424528101068,0.046725175344792876,0.03786797961306745,-0.021160605350959004,0.011446215921979646,-0.11787875876296655,-0.015357579995493642,-0.18708146872366999,0.07283577233394016,0.10296665825732645,-0.10771552690458122,-0.1275971811185313,-0.07818066762195915,0.06802132837598758,0.15301618560449262,0.0337291771944006,-0.05056103655457577,0.048952912705848985
QDPR,-0.07146255078706995,0.2225214979541171,0.21678290380295823,0.01222000640877142,0.10417953526837972,0.05481153097263314,0.26234197844561336,0.014224711102158921,-0.16637610145264173,0.10352722070773356,0.051977127404536395,-0.41371412599518914,0.1429982029265811,0.05494363742558465,-0.16809524067179737,0.019055447830560197,-0.14490800962432818,0.14541282591756188,0.17344866788859695,-0.05356714465653249,0.060169029184809236,-0.024826232271909773,0.14217917257153415,0.23883785218773013,0.09342944754719038
POMC,0.0774638140985504,0.21363182667639377,-0.06632855472014883,0.026411693979089265,,-0.04356199307101154,0.15662573356300782,0.0497332094104643,0.009950488170432375,-0.012834619193291947,0.008079750321140663,-0.05599570049995549,0.08292684203395863,-0.060795290821260284,-0.038747341136122986,0.01873167647835437,-0.014116316286197562,-0.022212271125769765,-0.04073452017730675,0.07696848805316493,-0.07528693195879577,,0.10274206088576665,0.10146842969356486,0.02886620047891873
CCL18,,-0.06057496577504023,-0.09665746564531935,,,,,,,,,-0.19830669811759996,,,-0.07574084011569353,,-0.11311162423181906,0.0002760697566678981,-0.05646268832583168,,-0.08555628936164858,,,,
CCL17,,,,,,0.06125383362141627,,,,0.057675591724892346,-0.022574859371355255,,0.006194961456170171,,,,,-0.0342416279682132,-0.01438021309830965,0.0003083380294464213,,,-0.04867329095537832,,
VEGFD,,-0.03480586566389938,-0.051628296751272,0.04354980762047788,,-0.03597670288067119,0.0069766214356879065,,0.02733941366698871,0.04726899209222662,0.001381235159705324,0.08325786312944256,-0.03333291843305252,,0.042537201930698085,-0.011358145461875857,,,0.008971678288405968,0.019843921014280716,,,,,
TNFSF13,,,0.0024821358426592214,,,-0.009830266939620353,,0.015078287282508478,,,,,,,,,,-0.05315257185449952,-0.06479680445027346,0.017716920975241128,-0.06311245319243212,,0.03592034720874678,0.06598600522699552,
WNT5A,0.042526318978344954,0.03072103497190458,-0.09495317233912638,0.030212655493804027,0.06347778888259253,0.029453876758096215,-0.05927039069042755,-0.0016327786026400564,0.004320325850452003,0.10386568231236908,-0.044923753551695644,0.04891702047621826,-0.053108375972617396,-0.026230193249355497,-0.006526027889590227,-0.006094966039486605,0.09463288829418241,-0.024083884002912424,-0.00011217883772548834,0.05968459960787855,-0.01956055303682127,0.007529722569872672,-0.026284587104029273,-0.1323529308837622,0.14208523762807374
CXCL8,,-0.2947378199162527,-0.2588383570870689,-0.005927119756613969,-0.14071502132596725,-0.2624871986091153,-0.11097108423653239,-0.006097450120367471,0.019462483560689085,-0.06071280264081769,-0.01593398872330891,-0.19855662258103235,-0.19425962861928506,,0.3082290807593162,-0.016200370250282273,-0.08854814192258173,-0.13273115347991235,-0.14468897456399943,0.01831240982988704,-0.1059161986146906,-0.013893249701970561,-0.05979454388597426,-0.2426269884029449,0.05459149472156085
GRN,-0.12622105403778516,-0.038915026942044205,-0.11573474672987125,-0.05317615551893396,0.07340826390600859,0.07615502317222934,-0.07048889830228082,-0.007752564416322335,-0.053179128557167436,0.030954750287598674,-0.0977439481905014,-0.30403678045446264,0.04872600903857968,-0.01767572486065975,-0.1010824406027515,-0.009930395732231456,0.023431107361911608,-0.17208627503166915,-0.13522921827281445,0.01466057323803749,-0.358444551019556,0.029403898493394268,-0.2116360369006131,0.2010908118414938,-0.03179638494341527
