,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CXCL8,-0.04943368579822843,-0.042453673604288124,-0.01897340685816362,-0.0886040641806937,0.008031689410930678,-0.061295198095428396,0.04027569012272362,0.0561952977571372,-0.012841891170228645,-0.011272851405066077,0.16403057224847584,-0.03209125134721823,,0.06640392067968287,-0.05493365935438038,-0.08973272554752211,-0.01389435560355633,-0.06567680628706277,0.043924973590564007,0.10173307210549173
GRN,-0.04123982434707148,0.14388922199880022,0.015296876542933558,0.05078377195848594,0.04550752392484736,0.022500603950227543,0.02673514573926368,0.16334001125792044,-0.020130690632345377,0.07781672283883194,-0.009194945391370155,-0.016468060657936198,0.001796689488995449,-0.02209291011582342,-0.014999993720733858,-0.018977645207976623,0.11048951103535334,-0.048355045415368954,0.04640409114060025,-0.05766276658386368
MIA,0.01588162922243106,-0.006014628567161316,-0.018020813032241668,-0.012852092601837157,-0.012397168769513377,-0.03641173500384536,0.007966843176598739,0.09996581678814628,0.012232859088497356,-0.013767070254237986,0.046292305741288016,-0.01825826025189755,0.02944555668336246,0.06110015324539241,0.09002791932334164,0.18906475932574918,0.04055358103871397,-0.11750838006219455,0.07278154356907407,0.09987741790484368
COL4A4,0.01553383310614371,0.0018104824855209093,-0.030305640083519735,-0.053990417653969294,-0.032339908195399905,0.036685904314259915,0.0072210553539952165,0.005414817684139847,-0.022525019228373657,-0.023127583168342142,,0.06138574856022003,,-0.03961364620125552,-0.022740692820792878,0.0075121351024649285,-0.03272638528574511,0.04000191033540799,0.004357824621800054,0.017010265506254094
TAC1,-0.0023618840026160314,0.04289884051370837,0.010863502566131025,0.08414532659048739,-0.0016687580293508134,-0.0012911476874994633,-0.044044015811263854,-0.1502161085479507,-0.04485899919940802,-0.03629316194336178,,-0.04402063334824612,,,,,,-0.023084004840921987,0.037526448507359214,-0.045054521933022965
RARRES2,0.03588518323174121,-0.019806614592150443,-0.008896170629756776,-0.05705372511523456,-0.01391154252970341,-0.014514394671458672,0.030067356681000374,0.18407557313098102,0.006502390635709779,0.06127454709522893,0.04118420753250022,0.03713654882953848,-0.02582112255049855,0.014014108649982633,-0.01277477303925491,-0.04204878717431509,-0.012279854532765611,-0.043924387886915446,0.047148656482949684,0.06886980764487892
FGF7,0.04367979869448865,,0.004854293729397405,0.0966624019757792,0.05391479754616275,-0.0348358702551994,0.034882069228317054,0.05934850521905795,0.02472451713230537,0.0021895682199215435,0.10553767310330145,0.043131091169079025,0.03901211531625706,-0.04414506036646083,0.03681265387699077,-0.02630630605775506,0.06361416366330803,0.005775362389346875,0.06359180611538867,0.01814137420067445
EFNA2,,,,,,,,,,,,,,,,-0.025451526066857796,,,,
HBEGF,-0.021376034259351348,0.06628669656273466,0.00045869291020954393,0.02865374209924803,0.047186613972491506,-0.040906347135726516,0.057893928048032534,0.03365362662230565,0.07888481039697483,0.027182208927936227,0.1516323718611395,0.11004242906306091,0.042789490606757186,0.005110749938464578,-0.047059592195288366,0.04112027387106864,-0.002419341368841669,-0.02734349688347825,0.004380308259304204,0.1104067420654158
CSF3,0.12307565068395437,,,-0.023387042756325065,-0.023440630553392405,-0.07540275452591046,,0.06787481289836533,,,0.09545688374381878,,,,-0.025081331187827353,-0.0678660877567296,,-0.04445687489723736,-0.02829613471693363,0.13776767749502652
PI3,-0.04163668489797941,0.008435647172784739,,-0.04528972213368566,-0.05010217061161798,-0.02152218617555049,,0.012773573342179611,,,,,,,-0.08606923589306097,-0.11340281794026313,0.09082587035552162,-0.08757142180638836,-0.03894183246288991,0.03424922590299692
PCSK1N,0.05695732331799379,0.0007407678628679972,0.007355688882470791,0.08655023597283026,-0.007494334864831442,0.010874602776471455,-0.01359323172477389,-0.014913033180436039,0.04688575574706305,-0.028320049772145035,0.04526710602842219,-0.05722800304151112,0.07474899520949806,-0.015145460947842977,0.14005751191512797,0.022218653897708197,0.06304953868405819,0.08491032442658837,-0.002413131025378416,-0.13088223178713584
NTS,,,,,,-0.033347822295312114,-0.019266507062517098,0.043219079044928596,-0.02573221610267386,0.012530994964421595,,,,,0.04275196225569402,0.023145346060456377,,0.054375375371001414,0.007670236944049407,
SFRP1,-0.030302943137029345,0.0036474597483918104,-0.009038594144239912,,-0.010765631443571946,-0.02581881407483265,0.07253521918496421,-0.00807575110687972,-0.01208740774069349,-0.01650301378570977,0.059112932410043006,0.04178635240870542,0.020801946348283067,0.1039907638573946,0.09806607471315909,0.05771725511873065,-0.07108772714140883,0.0622911848709198,0.09793977748470183,0.025020014654406314
CXCL13,,,-0.03420970346711912,0.012386295412536866,,0.0028805410207422256,,,,,0.14502786894045092,,,,0.00048796123630292403,-0.005823299730720286,,-0.051215595533434334,,0.20792519195841286
MICA,-0.05157557246173983,0.09858223895005193,0.04870207079843428,0.026267417081969294,-0.03715777101123905,-0.0030570649729136858,0.10557815617554606,0.07104028641597956,-0.0036681189197995496,-0.01578011540323854,0.048160109322019175,0.11044679545967932,-0.01677165579718294,-0.09236939714816911,0.1025142301129097,0.09955039622979674,0.07958137096544046,0.040071723641888456,-0.0017908701607748385,0.06373011344607206
TG,-0.028017649261078893,0.0020817995506009165,-0.019237656549437737,,-0.0014144829680200039,-0.03403811346650952,0.01185065459764644,0.004686884900887596,-0.021736045941366182,-0.011943159290104385,0.03586823024498336,0.007494451709875549,0.009125868277803087,-0.028395629567278417,0.08559700312101907,0.004333542740917762,,0.04011021975493817,0.08074165038534768,-0.03993120084432108
ADA,0.004789575011637047,0.048480461681290624,0.048973907937285274,0.03848235861617076,0.02246888732558669,0.07459373481074401,-0.007170707152485928,0.1263118498312898,-0.03431670269662208,0.08407687506710287,0.10880035497091195,0.032582013836628385,0.0033637454245492213,0.13712544934533127,-0.032151517815462514,0.03241554208360213,0.07478370575372073,0.012700699016713902,0.005240919208716942,-0.025775836977745433
LAMC3,0.022379373289857393,0.14493376613371264,0.047602443009257166,0.08574414586681268,0.05952080597318781,0.03755105569000622,0.025794000303522326,0.10477252425266492,-0.004422855107246882,0.06493206795433572,0.01864906315123151,-0.003783997317055683,-0.013598075154068434,-0.09063038065892795,-0.029606815950805127,0.06559079200749494,0.11638441062872086,0.02508724602447798,0.013584711234325772,-0.007460961057527807
CCL7,,0.023904501305314498,,,-0.018401137219800936,-0.03392333893437504,,,,,,,,,-0.03454679905441869,,,,-0.001945871346853023,0.036116335561339384
NGF,-0.02024909935776948,0.004646121117446342,,,0.006301889674094661,-0.03620963352632688,0.08396723763381772,,,,0.07824345533324151,,,-0.09655293575273155,-0.005606805758395302,0.008417362517617563,,0.004047271145240374,0.11091812567779792,0.055146739480799824
TNFSF15,-0.002387291943761154,,,,-0.020490566282341062,0.005535169759731567,-0.025767694237183402,,,,0.041108849721982,,0.10952006818366881,-0.02198827195567517,-0.007558035547518676,,,0.028249325660292434,-0.014571442928681252,0.04722694762510208
HMGB1,0.004604574639351913,0.022242130260917443,-0.047809275828251556,0.1459995129181461,-0.06508064902394288,0.060457497552159276,0.08051097270283372,0.15797972922605427,-0.03506565924242331,-0.0012758782866724332,0.09091770084048935,0.046255643880242586,0.0079626740674586,-0.03511742384145944,-0.026575095641192658,-0.02643315944295983,-0.017013778245944085,0.005177102992934847,-0.03836167758912637,-0.08594594873874274
ITGB3BP,-0.021557124073837263,0.005822305429972238,0.027661618598316097,-0.00934082186664407,-0.031718179480835586,0.05394698982315338,0.027700738433233695,0.1469139744148715,0.035930668748474844,0.04382436010359387,0.06647719817211803,0.07238607279761605,0.012921248175169386,-0.09873781200444916,-0.019818120041583336,-0.0011054422234073038,0.054428010932797935,0.019010450691030283,-0.014914070441452218,0.04064505765122841
AANAT,0.07446484261936717,0.04498267025099052,,,-0.01864432166457074,0.05774013836911771,,0.012581552404417003,-0.019547353140918475,0.007001080264646835,,0.0279891981125253,,,0.0418750898917218,0.08804315290332082,0.10454963979738074,,0.009363204734900328,-0.027276652464397887
RELN,-0.017233435421703486,-0.052953557936229904,0.01663980118335903,-0.01708547880745701,0.07697668837155759,0.11929111314948121,0.006516086105593846,-0.06301612223571841,-0.04303696170978353,-0.03104426435236418,,0.009684189721002427,,0.020807305409107447,,,-0.03286417025118785,0.013029737245063736,,-0.03763356726562231
IL15,-0.035609085132950975,0.08046656283773546,0.12724731884874602,,0.019744910463859244,-0.0074971269390571756,0.0014369290744879741,0.056281904070455815,0.018002729256442817,-0.01948909263082981,0.14264913656734438,-0.03108804219781505,-0.054544258879356655,-0.05778801465222904,0.057377409620708406,0.020988385790190398,-0.03272638113844861,0.03681874502082557,0.0976392351240488,0.09666140306328697
UTS2,,,,,,,,0.04307448908371437,,,,,0.10416127546161412,,0.007990679312170429,,,,,
BSG,0.007402636925143308,0.026585722852142005,0.010626877637833253,0.06094660285884304,-0.03696383357588586,-0.0006974498633392537,0.09625950863246611,0.05020371574350085,0.022329742249508806,-0.01312592827397379,0.030894533505107732,0.010257767225212185,-0.05020830321847609,-0.04308820860333251,0.01443426301454914,0.06111777148677283,0.09969021198795872,-0.03258258021603407,-0.003536098830798337,0.15194028180160588
ADAMTS3,0.053661376923823376,0.0007799154281584224,0.0748322967277665,,0.014975696383534222,0.046339499132866065,-0.029532777668007614,0.17787453219677957,0.010319371593018663,-0.02712363472481445,-0.0073388137787260355,-0.0371059844979542,0.054349881552857006,,0.03799724288314964,0.027333776128274832,0.009118833475207842,0.11612847796528185,0.07497082273829145,0.0928184052748843
CD34,-0.053426397165223856,0.09909425622682302,-0.004610761790848978,0.08081809875191276,0.04327534138686265,0.006342766904317653,0.0564710543702538,0.0859528147890948,0.01767912541516133,-0.025757816073629675,0.0628558069328708,-0.0378277069634009,-0.015726472634414436,0.002030349719700792,0.009979742947674536,0.06098163959569979,0.09027488692620192,0.002094581505859083,0.03454698679701684,0.01941234640710985
CCL23,,,,,,,,-0.039503560092447765,,,,,-0.0301516347691172,,,,,,,
PLAT,-0.0394614564640408,0.1209182929258324,0.08031907518277646,0.11514927919347841,0.021948709452490923,0.03758738429053152,0.07584072593571219,0.13973618956523512,0.02581966806571299,-0.001368191984290274,0.09068808855288606,0.13425918341519832,-0.043420779725895496,0.04242019096869882,0.09799392738534742,0.11368858135247528,0.09049163051882227,0.021747759294355483,0.030733474209215596,0.038836282160892154
NTF3,,,,,,,,,,0.004922203118197112,-0.010521127177406428,,,,0.043007997849862235,0.06213442040504519,,0.1554517221066995,,
LTA,,,-0.014147433095068569,,0.07442687195917859,,,,-0.018826138227496268,,,0.04556815124631375,,,,,,,0.08640282437343055,
CKLF,0.00481674423296793,0.10478845700488047,-0.01982442874411073,0.06090536206611158,0.003451138330519088,0.03834142056212527,0.06665670340583947,0.17852800355597945,0.03185744685320727,0.05272004265154736,0.12181896932025324,0.08022364347762811,0.060215154450123355,-0.04945273620112971,0.003874579330115695,0.06295570593133815,0.04538777993602341,-0.0019372719714054005,0.025013451636943577,0.09456519376179899
APELA,,,,,,,,,,,0.11319456167985148,,,,,,,,,
CD24,-0.061727852406020266,0.07749361596298969,-0.04450566864567625,0.029322256267973912,0.0031489179807285585,0.002572073165248073,0.04584716499800039,0.01267913239784793,0.03317308930162153,0.09411782508714514,0.03880069311509435,0.02110251598887206,-0.03391915750873105,-0.07999028535937021,0.04376146091503174,0.023133879210267546,0.04630303077240461,0.06806110002306355,0.044455920837385345,-0.024236772733651213
HSP90AA1,0.03723386382391747,-0.11815614013359374,-0.0073598056670234925,-0.0790165616612512,0.0034013449100702567,-0.014125925830875831,-0.03181702196161345,-0.15383814876946625,0.050529225180171174,-0.0017762222178257455,-0.03450113805717203,-0.06885674284320298,0.05116921531254053,-0.05158736417755147,-0.04359942225537658,-0.1430707416314612,-0.05156015610310887,-0.040542849293536236,-0.07708831016556893,-0.15358266826952957
BMP4,-0.029705526251910162,0.034594019679579834,-0.01499710840338126,0.003275733639782284,0.010698795167660292,-0.02684179565305555,0.11389941905454024,-0.00691406570915903,-0.004141799349647041,0.034520279704700486,-0.017215640147302463,-0.02649022613308129,0.005558716813933659,0.07215124185103527,-0.028051615308360152,0.03259666731599069,0.06989805057336698,0.05494634714295619,0.010491539015243715,0.032689847918992744
SCGB3A1,,0.06191196115634162,,-0.04039509841560734,,0.0009383331062034054,-0.007934533613280283,,,-0.011612659056814467,0.0675064372416772,-0.021692827401243918,-0.037209539573231816,0.018229372327107873,-0.008169492683319658,0.10830157661293889,,0.024598389902373466,-0.027465857558262086,-0.015726392016660377
IGFBP4,0.03000143534230951,0.11750617503963573,-0.0001009067902503497,0.04389470332725098,0.023006303034156933,0.024990824472333615,0.05951593276449763,0.0803769169761452,0.07730700571683226,0.0011871604313662357,0.057316140296239014,0.07438657390814363,-0.0056530935467435615,0.024598301282485784,-0.10193975617442368,-0.03715941620232695,0.1323618418052749,-0.040274322676527335,0.03724746042466012,0.0033039544599356967
RSPO4,0.06660224085697142,,-0.008282710736934722,,0.031230422256487273,0.043114899840389714,,,0.0042305291805955015,-0.011612657358200384,,0.04517733513881662,,0.09098444720058012,,,,0.019538576070346404,-0.025306943991198805,0.05244815404270508
LEFTY2,0.04451669770573541,0.15412413706203837,0.031686091146639034,0.05722682404900613,-0.04698176733168282,0.0962225618087619,-0.03821739709044497,0.0973719022178326,0.04201674549619978,-0.012733420819186759,-0.03261367532702343,-0.010642393312801299,0.030241530641349497,,-0.029326320281147678,0.09622347621628287,0.13155196712845632,-0.020686364618558727,0.0438322385372885,-0.00035127759379633566
PF4,,-0.003950753041800926,0.012705427868495574,,-0.0160546297002566,,,,,,,,,,,-0.005360335555997485,,,-0.012300340356603507,0.04740828480175578
ANGPTL2,-0.021854012301495765,0.09893403256471801,-0.03217975397643526,0.12973906831388518,-0.024851044868029814,0.021921357806423018,0.07946389965614727,0.1264576887865993,0.007036011830801749,0.049011373076906,-0.11599730340153601,0.07213929229759547,-0.04968756109954515,0.015373202525109543,0.04004167299685724,0.0816189378277421,0.06015493866586564,0.009998315490723659,0.05101111394736533,0.011997980734825109
LRIG2,-0.0027220711480630175,-0.008463284520521804,0.023066865997804206,0.0016789370327225616,0.00406491725770911,0.002452002479778892,0.07972582224934055,0.08249321019439664,0.022337092064992955,0.01720856154577662,0.07220102032581163,0.05320299965269488,0.014901124133685408,-0.0291739199534802,0.08490805155899031,0.03521285848663727,-0.003170529573447411,-0.013308513953925141,0.032388812270460025,0.0587274307189768
ICOSLG,-0.06893643208388749,0.042717678703211054,-0.016519731019339935,-0.06485882856872785,-0.04109150771283902,-0.010430827599880978,0.03162620704554734,0.059692664548661074,0.08861198172019619,-0.02203865509614174,-0.03870636436167876,0.04611172167449867,-0.07304445690519448,0.028778861080491602,0.04999346025803801,0.06454466231114628,0.05368887296611295,-0.022423268607048952,0.050345121190685634,0.030264831654378037
WIF1,0.03843436287934692,-0.03687172172596272,,0.01842106996028672,,0.04629937975367099,-0.017557807814531038,-0.1035077986495457,-0.016896582031690102,0.029205042221308007,,-0.09142039913409244,,,,,,-0.01296084084183921,,0.022270393255041973
NPPC,-0.05048329585800779,0.04187374804752904,,-0.028318481060340225,-0.012497002279141899,-0.033764598096796654,-0.03620378010383418,0.04920827508805178,0.002101695169307679,-0.016138751864007907,,0.04058482876990936,0.08791651131968105,-0.06297209551429547,0.03802876420567664,-0.006576413105829719,0.07392720587057758,-0.02910506433254134,,0.017976443538958376
LYZ,-0.01673343011852486,0.052250540316863686,-0.015333728789974528,-0.03781956905586602,-0.027109934949699897,-0.01012440266614745,0.029609466077365938,0.1038009171950368,-0.005162346125641303,0.05809527026961205,0.11839988143293147,-0.02942363518499409,0.05185900780385626,-0.051406635776760495,0.08670615839653671,0.0028560363281312498,0.01202968145630928,-0.014575732180159963,0.041730015631289544,-0.011921148391566265
EREG,,,,-0.010957555611597223,,-0.009442581812763255,,,,,0.06827504815626446,,,,-0.02408242557592186,0.015740099172276253,,-0.04808933859632281,0.03705464331420341,0.05021365253947107
SPTAN1,0.1021183419960719,0.03514916498310394,0.005803673761707979,0.016718647474082294,0.020422267863597417,-0.007047900284599701,-0.02259726420082685,-0.04841966730047376,0.01198384735906211,-0.029852735600239804,0.1083286300978336,0.05710008115405627,0.026056138754022587,-0.023043283990485226,0.09119297974871483,-0.010764096802465086,0.07031705706952143,0.12424483123594472,0.0594393675786642,-0.11084674003005493
PTH2,,,,,,,,,,,,,,,,,,-0.048614723491516194,,
LIPC,0.020669409847348608,0.006282223438919417,-0.019368552700959024,,-0.02885136527767981,0.059812288279410195,-0.028433265642163853,-0.04140463369308651,-0.012696896695508027,,0.003989329861083138,0.1025065735586926,-0.02824899740814513,-0.005477524444161289,,,-0.014035346928803847,,0.05076072071589239,0.05449251456588412
COL8A1,-0.059655650032631714,0.059090181368097794,0.015091033075293732,0.06558518617302245,0.01913347311979036,0.10487157580411405,0.014535702203886731,0.05692321732592669,-0.022140472081675022,0.05610952463662455,-0.06469434809052506,0.10439060203971866,-0.007679431336079735,-0.0020812176185641598,0.015389968511417185,0.06605099255430462,0.09833016184348836,-0.03160966900466545,0.030842095174151492,0.10790541355532397
GSTM2,0.0073878607159973235,-0.016289381556267718,0.020395319521030766,-0.05415312074554263,0.02204795965482897,-0.016269994749817007,-0.01550491965360546,0.10684386213728092,-0.011034441304831916,0.0260701460203542,0.18044256330696412,0.065662798730553,0.05656543919350409,-0.02398446740259966,0.06453777146079215,-0.007178141975091632,0.052722119286185296,-0.022840328505531776,0.0019217724349709251,-0.015807129843785135
SPX,0.19015583756258816,0.001481507300215765,-0.043943744685581015,,-0.03420375829635142,0.020706685627370432,-0.017950729104878188,-0.05375748880352567,-0.055372849061244234,-0.0441172412731617,,-0.04458909651295082,0.12247031824829327,,0.10732999087210107,0.013046620649621544,-0.05710128445698651,-0.00683900703518915,0.04433458620451499,-0.062041518513108004
MFGE8,-0.04988932917377956,0.07349319549406215,0.04096073172280731,-0.07322543338693215,0.07131488762970002,0.02993876101205845,0.051188813960415316,0.047381532028514556,0.016976858553989546,0.0331587258818656,-0.011492607067525726,0.03871060217123558,-0.06370347222032705,-0.06641572051026631,0.00015408154653130213,0.05216908942335183,0.04349818584015443,-0.01537569417187183,0.04263443869128833,0.022886372398157412
TGFA,-0.041845857412366044,0.03542352393666061,0.0023688384855510363,0.01822759323602605,-0.014494344292218209,0.04267007230095481,0.08230220787951212,0.03337659188946232,0.06733321160917798,0.069078130598226,0.10014759601379856,0.05513241930504167,-0.045981940948500014,0.134876596998358,0.013587409270447222,0.006760019742906384,-0.006159654603209567,-0.031263735431335204,0.114282009541136,-0.002439722670120598
SLIT2,0.027273034587492577,0.10202894290849271,0.03694899147917255,0.07384141678777784,0.02642166044652618,-0.006218304548942732,0.07914888638456709,-0.03827859366933771,0.0002613113230164955,-0.02599045072564697,0.03792256361143332,-0.015414173871684183,0.007054746645260275,-0.017701911431900315,0.03702063293314279,0.04245723495721046,0.09858926993276614,0.06456745325512646,0.02954985326788616,0.08727192510105544
PLTP,0.05766904867571905,0.07691728712490169,0.010777212232455162,0.09550944486700151,0.04596683084750304,0.010121699275845962,0.04484031326534951,0.15621485201241603,0.05762858885223304,0.011000039276338844,0.04254967660094265,0.06391163984898879,-0.011174017254403487,-0.024419289683391136,-0.0454914177860375,-0.03444183218355963,0.10816861010214787,-0.10318578738125439,-0.006618978817249492,0.039817884160193925
APOD,0.04304431463189946,0.0070162767266516175,-0.06730007952550564,0.13515953654020793,0.017273740845969013,0.0009880013605324432,-0.04198426676190338,0.05637006996197952,-0.01287440567230616,0.0172728233347663,0.0983053116311429,-0.0281782280813392,-0.026185336173604495,0.12682943474520494,0.06964273003575851,0.155479645808619,-0.06678275457511983,0.044075666819406153,-0.05891571146993235,-0.05121680349131023
B2M,0.005940005221606173,0.15198406063637998,0.048680169477670225,0.10975329699811522,0.030339261254314326,0.0031549967522998944,-0.007057943653723287,0.18132993793808533,0.05891290266253897,0.028250305623239175,0.1658896839870098,0.06389004101159498,0.005401833864092065,-0.03470461556698803,-0.01988439781522853,0.12174613542601316,0.12749210914774883,-0.08598081188495692,-0.003327400353982256,-0.03400598010521715
OMG,0.11718493874196852,0.024570619027410142,-0.033549623352931456,0.08748318548598083,0.037008221973925184,0.06414579960495943,0.046396022920960095,-0.033578304118167764,-0.05234653305489885,-0.06611565588908641,-0.024152120194184033,-0.020280754997325942,0.011799082876589338,0.10371027020903746,0.08329269134529596,0.09495081984980462,-0.04220111266041719,0.02913819832470573,0.08706827078279622,-0.15862853806891558
CXCL3,-0.0009351307367301803,0.02448921542835008,-0.026457466494758664,0.06084620968460547,-0.01995361881756495,-0.05957150233614791,,0.03048345153867742,0.025010278413220146,-0.012423088728224566,0.15407500028964638,-0.006646364417895494,-0.027455195795550093,,-0.07162756412236823,-0.05241906875026208,0.034593884300182176,-0.0406382588974409,0.05138293087305704,0.03148309519137625
CXCL10,0.07004933184354353,0.04339930250996708,-0.0028490667446797193,,0.017811830499165522,-0.0003433034698145204,-0.02506220455841113,0.18712681721547278,0.08103487692550235,-0.018871581045165554,0.041423284254944084,-0.015975766556444136,0.04808648419067409,-0.045235173759523,-0.03567400194938302,0.033467028054496396,-0.02493160529245994,-0.036737888593884854,0.06877974730470711,0.017889808669238005
RSPO3,,0.0009806413981006807,,0.07376635275607787,-0.003444678268392281,-0.03011613805201855,0.02184847454829854,-0.033552978798699624,0.002100629126479644,-0.030167030956272226,,-0.02339609728583862,,,0.008992756061339265,0.085955681460095,,-0.030000648575366533,-0.030090582312189175,-0.05094234799552833
CORT,-0.02773380759513977,-0.035011738968008105,0.12241082200547337,0.10314928428002008,0.015373412778496413,-0.02650084794001446,-0.04218382028567235,-0.05530914792684661,0.048885132612794376,0.0034547506704099566,,-0.00013662262082017606,,,0.027134220199094235,0.00885709516969289,,0.051379691594545064,,
