,UKF243,UKF251,UKF259,UKF266,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916inf
CXCL14,0.0035290283696384965,0.012870853397834883,-0.01447223335236632,-0.010823158142885153,-0.0024876661581650873,-0.05209503624967702,-0.03959584119079898,-0.10545118083086802,0.022423991826767613,-0.06128042402048067,-0.05358588379764113,-0.02057199504882642,0.055246211779259
LIF,-0.03673702849905988,0.003261535654455427,0.024673491233682662,-0.016793636068534148,0.09028480313795138,-0.012350233513079503,-0.027566440610790926,0.04067272936382921,0.015782050482128492,-0.006220324778651151,-0.011934615357572046,0.01691799905760167,
IL17B,-0.027399686892266215,,,,,,,-0.07048276417913421,,-0.02508500838858728,0.030217368957209525,,
MMP1,,,,,,,,,,-0.03963236033397842,-0.017912676417769745,,
MATN1,-0.021588399638219936,,,0.028519780744313952,,,0.08549039431163542,-0.009118640446069705,,0.06458478561721773,-0.02282667253668851,-0.026463765341167685,
ADAM28,0.002237800944293797,0.01218223017506409,-0.00045788816513926824,-0.009990823624054084,0.017691627737012307,0.03218087479955774,-0.06969360436906412,0.09554952490019655,-0.004307536229860254,-0.010448921048150615,0.05287716170038109,0.02875492694547448,-0.033808066102038535
TCN2,-0.02464605448383983,0.032495944452611725,-0.04414603721885135,0.08831646845050237,-0.007706433289326657,0.06196895616563477,0.017903664119259474,0.09951559429144259,0.062396829653827694,0.037449991989738037,0.027400509586034433,-0.0073719715323561285,0.05220527598450317
THPO,,,0.0026536924275455146,0.04307663211530663,-0.011730474582926831,0.06891482732656662,0.08726058311460268,-0.014917414380360218,0.06107141860361155,,,,
CUBN,0.13231074798498055,-0.0006109112635593198,-0.04180914486006269,-0.003227532848856773,-0.013657226501748089,0.09186950362004632,-0.03964203487404427,0.030449923897684177,0.02185759865843509,-0.025449286251471796,-0.01395574850301855,-0.06189143336593676,
TIMP3,-0.002949513361162601,-0.022304626995514113,0.00315051367377261,-0.021042229351585545,0.04297935380468642,-0.07502878358596748,0.02230864253738217,-0.001509612137391487,0.05787798604360967,0.044097021700143506,-0.004580240172406013,-0.04895978888907587,-0.0696617479357302
PIGF,0.014686013676171455,-0.01688259502807966,0.025302837305881398,-0.022818599643989287,0.0056426417662100966,0.11399133765765293,-0.023934221980579415,0.054720979429436475,-0.042510396336002156,0.04965047792026899,0.07064562552106961,-0.026121660783227148,-0.08214089399458453
CRH,,0.004208250557793141,-0.016101720033712495,-0.013662341874433086,-0.021223850479521245,-0.015755107349378246,-0.01853672045143947,,,0.0630326270855343,0.002484506992869037,-0.044604344683437824,0.03968477750969575
BDNF,-0.010050263202617175,-0.02122397699732751,0.014659329529242069,-0.029259003811535615,-0.019082612696992667,0.06884091617099594,-0.015263917836988359,,,-0.02470165686703823,-0.008975340527677317,-0.03723723367400297,-0.07005427740488512
CCL5,0.010274972481086173,0.00817726007082088,-0.008462239328763232,-0.019957318931181352,0.031080155166508895,0.05851097463425305,-0.018385983939751452,0.0004736437028580544,-0.09438098760799554,0.061519865267589346,-0.007191763552134128,0.020753071821925994,
GAD1,-0.07594242376168277,-0.04429715782546618,-0.008974250751540123,0.015232333325240117,0.010457343652945136,-0.0581520675111086,-0.018942457276019883,0.02224471116029723,0.01805876313083206,0.023219550421540388,0.0692001092985651,0.010119239602457489,-0.05046068915291351
COL14A1,0.025832019609879152,0.1048484944764787,0.008499901591570045,-0.021150327599498024,-0.01536528009344727,0.08908521811754225,0.019246968975950483,-0.04185878826934255,-0.004579051471824577,0.009897677358182831,0.0486814149748202,-0.052718222384393644,
HLA-A,0.008652866735494648,-0.031020993918837992,-0.058324007079466604,0.010128816879111246,-0.03268298726250813,0.11461554339210564,-0.0539407330649671,-0.03212751132103291,-0.10678669714150686,-0.01740028323317409,-0.07830270922333528,-0.016785314349752795,0.06654937975226045
CD5L,,0.004679779263971483,,,,0.07152936150441724,,,-0.034674762770812786,,,,
FGF18,,,-0.012792696154418692,-0.018955600871852447,,,,,,0.11695819423953646,-0.024078807767878352,,
ADM,0.10698214127339989,0.028389650973212697,0.03880557012175191,0.0026214929741208435,-0.02756812660631323,0.056130700619933,0.014030340018472077,0.015615204164298877,-0.006822315964574095,-0.011887326757760348,-0.04842604013219897,0.05076578994726172,-0.04202887519487752
CCL15,,,,,0.0007470026761212709,,,,,,,,
GNAI2,-0.057565810017735856,-0.08313729163118876,0.0047395560553512225,-0.034150803859702664,0.021534201231042358,0.08274796059366252,0.0028682834851726144,0.04875652557998858,0.03262318323338734,0.012188612544312794,-0.04900606867182539,-0.0110218987388046,-0.039501103315395754
HDC,,,,,0.06501184566039363,,,-0.03879145999017999,,,,,
COL11A1,,0.027722104423627145,0.008096660019749862,-0.0292546599631934,0.029177338834178498,-0.005766826239818658,0.010443623933962965,,0.03962547547432013,0.046483487154902636,0.039421254415631844,-0.0333623294378065,-0.10837697869034273
NUCB2,0.0034262730277744135,0.00874843335920042,0.007531402678105203,-0.05995312728944916,-0.03525907076316231,0.022016679620347753,0.03290565193873355,0.06058656504647214,0.09881083795853624,-0.0182910624412441,-0.03774445555087934,-0.08841394903838179,-0.0775605159504553
CXCL1,-0.019373876403195333,0.05418990246867262,-0.028441065286557092,,-0.010674801902150503,0.1394803941684285,-0.018385987056939033,-0.03851526536248247,,-0.05338802451824935,-0.017110294303262823,-0.03977890374478294,0.02583217058520085
VCAN,-0.04546323765337792,0.02971841932490386,0.0038344688484261732,-0.030940105443871352,0.013513804991411967,0.03319611657399603,0.09210066469111969,-0.046766785467727154,0.009307760874699898,-0.057621080190054776,0.022160437246960745,0.0471499882312548,0.003435041114693618
MMP7,0.041211170027854314,,-0.025432750150588986,0.028166966662025564,-0.02062140472359274,0.009639131428114737,0.04347526889990777,,,0.010965714026381026,-0.0035571310352551767,,
PTPN6,0.08257176229899779,0.02530710184517153,-0.018226853131028013,-0.038675996001861265,0.022035765246311782,0.014673565493752216,-0.002579023306524309,0.07817868807905236,-0.006071001484030701,-0.0025449025724234436,0.015806993641105042,-0.035599359270804265,-0.028576927848491203
PTGS2,-0.012473086681594274,-0.02271451408241698,-0.030924960439377615,0.02197890570215879,-0.02276609756177836,-0.007428953528667812,-0.03128313636466632,-0.0075376299940444185,-0.02527221093688685,-0.05088596237775593,-0.06058429397737702,-0.03271595396359027,-0.02716490878352508
XCL1,,,-0.013918911244865351,,,0.08021265840090205,,,,,,,
CD58,-0.04072831108191037,0.030580344946102185,0.007789580918989382,0.04592664510173825,-0.01691396710471231,0.03474900434844456,0.06080130870965474,0.04218799384087847,0.026235841551445274,0.008286432964203193,0.0598337816306848,-0.02236907326311286,0.09020839139697034
TNFSF14,0.023165731168091848,0.023797179444204113,0.020195963320700408,,-0.010426472517846043,0.05351115171121735,,,0.0453866962579541,0.10523150759967886,-0.02858805439974084,0.07305713302534105,0.08840450400351936
CNTN4,-0.035713498618154926,-0.02077975295056492,0.011894330517955892,-0.014588154829296613,0.04980871919531619,-0.04791647761404679,-0.033111732263738536,,-0.026547486783624546,0.05306906480264974,0.03996487995647819,-0.0011039145555639094,0.0012063611747257295
NTF4,,,-0.001242573769642235,,,,,,,,,,
INSL3,,,-0.012792693645206007,,,,,,,-0.026383636473714993,-0.02737540624127699,,
BTLA,,,0.09308172372531527,,-0.013314962017136884,,,,-0.03891346683987456,,,,
MFNG,-0.07856966896089437,0.03223399959540918,-0.010807543844453961,-0.027408651338926577,-0.004466520473729586,-0.025075447838775782,1.3222107901227454e-05,0.012309032315289107,-0.07850598769750718,0.05339084108040689,0.019508246091536285,0.03409151189595673,-0.0801219976636177
ICAM1,-0.053847640842900724,0.019883921002224955,-0.035859690766910285,-0.006723434791384847,-0.018766983554280112,0.07965208531841861,0.05123230740573783,-0.027914665030652843,-0.013101815091960524,0.017174701057791637,-0.043858324479356905,0.09391345896162821,0.07499212238544249
PROS1,0.13153947853860462,-0.04623410214445498,0.027630693032452084,-0.004412859591334474,0.011131911266130532,0.11245336751378608,0.008448625628502866,0.007404669740081619,0.03276414571890674,0.019647913559355877,0.008953700558971388,-0.09531441334743818,0.004626325642285168
CLCF1,0.043857360477580785,-0.0158614572650446,0.018277053899107346,-0.015611357363127135,0.06524980189062636,-0.002611763581623654,-0.04036094346235823,0.07338313556638061,0.106832114071532,0.006891050603390262,0.08924019268213765,-0.04855709864075037,
PSAP,0.04337035995623962,-0.04407318646380172,0.021448556636117565,0.01416021453563081,0.0066286518399626595,0.11833195669353962,-0.03204062882947161,0.04101698875277582,0.031231187960726884,0.06544107816630498,-0.07069929661751156,-0.019409434338652616,0.01054164028497666
EFEMP1,0.02142308160711007,-0.040939687547530745,0.030718343770198907,-0.0024018898544064925,0.00745034596678231,0.09997842379656267,0.02426632711240593,-0.03125797941016618,0.060334173938703266,0.05090141852984097,0.0764498182330153,0.05867986998259368,0.021748906738181178
C1QTNF1,0.052396925543722384,0.059194538984591594,-0.04713500281022541,0.008581842729633736,-0.023138658498364984,0.022465033693284307,-0.009696788989408062,0.035192522473568445,0.07281430732887197,-0.013569449522971809,-0.051013375622365624,0.005207234712659736,-0.0813090957207026
ALB,-0.03055604195972703,-0.03501735941886689,0.00394635468028195,-0.016064105078726874,-0.011842270632961845,-0.016420915285524924,0.11636407064208298,0.06298426057752769,-0.05580784626583412,0.005425604857774802,-0.027731561309382667,0.05975946918499737,0.06590971233415013
CCL13,,,,,,,,,,-0.017610786584370996,,,
EFNA3,0.07392409031418362,-0.017568117043768667,0.0074415787125231316,0.025836483054055635,-0.026941135501939613,-0.03332945840235134,-0.05247337042851515,0.04661889618684554,0.09452287824965501,0.06643367854503979,0.08989430654695321,-0.016920826660040654,-0.01424288926411112
DRAXIN,-0.040505677878548585,-0.003155028510294423,-0.008009834649196797,-0.0457407643531192,-0.009508762196294469,-0.04908184140506004,0.017569749918365327,0.016859362233987853,-0.0031846252348304467,0.018292871432596197,-0.04048358761285101,0.003650069057923478,-0.013955083873182806
RAET1L,,,,,-0.011388882689590102,,,,,,0.07591102663703705,,
NPTX2,-0.08973195990511262,0.04007471354959724,0.03653746133625022,-0.0038425322673308034,-0.00634903232133369,0.027769422493116414,-0.007986881058602728,,0.010107686775378167,0.03146271104034726,0.06564429781117592,-0.015014542956740248,-0.061425335456055524
FGF11,0.10541916946362079,0.05447000402058358,-0.013082085766469628,0.02411667969434649,0.006142903630636018,0.018124735424574153,0.00888503030639642,0.04216023926669613,0.03723007422961094,0.048661368799841086,0.00898639501653381,0.010601604700139548,0.030740184623065606
CD59,-0.001029989201434369,-0.046922655981422264,0.030370523242780115,0.044852777174843796,-0.002710494229824606,0.04580147356050289,-0.012932705323501343,0.004613960098624766,-0.0421099269691004,0.04109728731426196,-0.017893779180389043,0.005169136883543818,0.03933782540487991
COL9A2,-0.037907531803065046,-0.02727657504048116,0.010341217566894823,-0.05471350951139453,-0.005435025290053659,0.006939755525232899,0.04765958964951961,0.09101148443514574,0.029720795239372332,0.02648243169401876,0.04150062813111754,0.02086252425738659,0.025805837727981836
DLL3,-0.05268108962757078,-0.03704559389156429,-0.011422488114560862,-0.07224900220976976,-0.036795855809665906,0.007916711489773095,0.09689850070026194,0.03828705526600407,-0.021092881177234367,0.022030100176318443,0.08361643461421929,0.006489610433974736,-0.016010611685614132
FGF5,,,,,,-0.0030760972896898544,,,,,,,
LIN7C,0.03827558937461458,0.03751694910284992,0.0027129281854983865,0.0005502605365819099,0.05368016423319389,-0.04129829762841254,0.019445062695258315,0.05113409678766862,-0.01984949002672309,0.055418158832544744,0.03042924398614968,0.017003525538258443,-0.03209657755663168
GDF7,-0.0215884143298399,-0.007451970944358078,-0.022825900299985363,-0.02294649746839227,0.18024034787853208,-0.005229883338791159,,,0.00563285515428327,,0.011010087445662332,0.007526780268308715,
PSPN,0.0048850597943990125,-0.007407016477664995,0.08445896006620728,-0.03858912953348256,0.04426987587272213,-0.006571784607912858,-0.0031981624463265452,0.001835778750776162,0.06199661679243525,-0.011310094829174649,0.07146381181137179,-0.015091395384351574,0.02130445208868944
ANGPT1,-0.053691502726498426,0.03314626942557367,0.0364163581170532,0.0008696308601463194,0.0353561078760996,0.054343629821308206,0.010940024796712192,-0.005048902739804666,0.06825072307247917,0.005818425757477803,0.0970198063941427,-0.019368904306658857,0.033916682852181974
PNOC,-0.041113560286701475,-0.03248028275344225,-0.03225881897113808,0.06653647160975293,-0.03725506753402943,-0.050409564206570674,-0.026816424154672457,,,,-0.025262990176677772,,-0.03839928653644328
L1CAM,-0.04974073837766631,-0.02079215644518147,0.04759979182209403,0.03280618304193099,-0.02525245214458913,-0.08206294278755577,-0.02873769152577336,0.04727447683065009,-0.06543070103006905,0.04035127491316391,-0.051217560444261616,0.04423936467775937,0.10288177572328822
APOA1,-0.003736836108517693,0.023189427700486362,-0.01992250671079985,-0.016656379605853703,-0.01687424406614611,0.027683442201822967,-0.04192896593441173,0.15795581530832994,-0.05662937363215685,0.04421166101805773,0.05224386118347647,-0.03650577206964676,0.06708360867979501
PSEN1,-0.01368515756575681,0.061739407513171654,0.07238701467540992,0.016830254991282226,0.05377711780586512,0.021113322109410453,0.030356692799910642,-0.07909921021527132,0.06012300531329615,0.0817868738002744,0.02623081411201516,0.06517948809765588,-0.00035332318178329334
CALM2,-0.09815456623637171,0.037968253763822006,-0.035130600956169565,0.02665003821607616,-0.04503389518058626,-0.009052281667023262,0.009813772614259893,0.06967252636053549,0.006109861584139863,0.04824399084384238,0.12428590599898738,0.05380405006268806,0.036208894585191935
CLEC2B,-0.05482096137270522,0.050773338691739604,0.006543962580557828,0.03720540643245948,-0.035390906206144754,0.07310428320237634,-0.014545233692403296,-0.026753779025698168,-0.036073913748256754,-0.008974092307578212,-0.013755225635802858,-0.06852954103271833,-0.007229646822914954
NTNG1,-0.043615444558252885,-0.002154909437624545,0.009136538791940766,-0.012138342281833029,-0.043130805642092,0.006002945907783885,-0.007089572567609397,-0.06818253774676993,0.19864604479556264,-0.009244049949883055,0.05607063282029946,-0.008264104659881616,0.0263691564627966
LRIG1,-0.011066397974136628,-0.06441905656315092,0.013301236595163121,0.006062214898542645,0.011362534593816444,0.10851042755419749,0.025495247614564925,-0.028266360459109543,0.05547280294745,0.030525635780991385,0.050214644692042724,-0.07678127130083882,0.01002129067386934
CPAMD8,,,-0.015131473905912388,-0.009309000767442658,0.010617574086249066,0.035006417099988474,-0.025031813337375825,0.05338236885201735,0.0837367564520393,,0.09450331683709973,-0.0004018058981213317,-0.01670719712336188
GHRL,,-0.028282799685933054,0.009847359947909133,-0.01707742380138063,-0.009508762196294469,0.023709690564007464,-0.017297023917285024,0.016143148302459585,0.04266916575882614,,,0.054139664015990414,
NPY,0.05467199411922385,0.03951333649444356,-0.022613653958172365,0.020561541583708494,-0.024794926457300463,-0.0698019378373998,0.06806838353360317,,0.07751815301952207,-0.03608761053148744,0.04198491214752682,0.08533445975817619,-0.006149875910707097
MMP2,-0.08285783649142828,-0.00018270587288604347,-0.025188386412031374,-0.02178751331977052,0.021913272973216054,0.01350259316041489,0.00912943709458134,0.08168976829618425,0.11416913658250775,0.02947299645230077,-0.04945342150404314,-0.08233870188223534,-0.02093086345754018
LHB,,,-0.013178371039171828,,,,,,,,,,
PPY,,,-0.022939700465308903,,,,,,,0.008904625152954305,0.06034588579693533,,
ALKAL2,0.011508045424200758,-0.017897921582067003,-0.012986909862702851,-0.013525203334923682,-0.02528269235456891,0.05224963655775074,-0.012162376044551854,,0.02879487874951307,-0.01289478473010236,0.009890900713915692,-0.03509254886852587,0.008872135598779217
CSF1,0.03909483093892529,0.04983756423237385,0.03643966157271357,0.012611062159118822,-0.010987090657369036,0.07409270136572749,0.025061083527726544,0.04968159716703169,-0.003996349481089191,0.02053964677303948,-0.008411701678186903,-0.02916453059882179,-0.02758555735101305
SEMA4C,0.04523191735826122,0.04952656259174518,-0.07051290473943864,0.03387125388912117,0.020497966039089106,0.03641288548045642,-0.012569635007788134,0.0791064419949493,-0.017358668517609747,-0.004578568806931506,8.299775070726913e-05,0.03910945460883964,0.11635804916205443
ICAM2,0.020419068163701048,-0.0042816094060363985,-0.003968996238888055,0.04808029199428709,0.03131618844346099,0.008102517854958618,0.05707421147673446,0.07772270722808342,-0.03993848035948437,0.05320723410106625,0.01830884070776085,0.002125791984153948,0.0061637167418486785
SYTL3,-0.02894108623663618,0.0428775354534589,-0.010818125169838586,0.010985780375736458,-0.021421553452152034,0.04119181467714259,0.03721264657896261,-0.07992599481133286,0.05955794317603411,0.004119506419532418,0.08263725322977584,-0.004378540515575666,
IL1A,0.03022707402024999,-0.016891742433514427,-0.03243288650897002,-0.02294649445405552,-0.026803886097409302,0.04383818610888364,-0.0004374992952201863,-0.0922619523428541,-0.018767352412013535,-0.04449141507961619,0.031152188776267128,-0.008315442934197967,0.020456075730305386
HLA-G,-0.034143751051181025,,-0.013918909987870763,-0.012393733606858139,,,,0.03366959295796832,,0.06427612884133087,0.009982812393187303,,
PGF,0.03945805313789438,0.003755185851567184,0.008061413593949783,-0.007670034105474216,-0.017193512170877237,0.017136314974626417,-0.02115540863183499,-0.01330365012102124,-0.03864781901126646,0.04248125843261931,0.08012453137685316,0.022831413846318146,-0.012173573316368251
LGALS8,-0.01162411705406616,0.0020042444307944995,0.03616520041947216,-0.0045404151620517625,0.0072891976274706855,0.005666057764807719,0.01734255269033905,-0.08768961869591345,0.03944242479190445,-0.0305843272840215,0.053941418555139134,0.004992771554666025,0.03953119385089401
DKK3,-0.057629058604359344,0.00867900438403508,-0.0001281327152140836,0.018741784442128064,0.004348804102416648,-0.07430307410012203,-0.011243536430593448,-0.025466675241831903,0.004939563824919003,0.1018394740478549,0.05392401248679722,-0.005894725841713181,0.046038986733382734
COL16A1,-0.018075156938164985,-0.009410395828122848,0.013228226188186724,-0.02917493181582677,-0.048660759328698955,0.023017355251806867,0.0845480943427417,0.03354914201564306,-0.03457356146043611,0.014900640865544178,0.028722007615652734,-0.06136686133430095,-0.0719228107012783
TPH1,0.05608285308678986,,-0.025328821648467344,-0.013132889069868196,,,-0.01631018458150629,0.12650937540736443,,0.001544390319796715,0.09721587304000152,-0.05134471651509885,0.005403944171981895
TNC,0.04661595383510591,0.06310434525691745,0.030080013506877994,-0.022529273281383527,0.011225547863311144,0.06593758036161346,0.023459824322693064,0.03131058352886192,0.0655226604064104,-0.0027912192738589548,-0.026971860517940833,-0.06289609683118534,0.0762241268540913
TNFSF9,-0.02503280704288681,-0.007143706289444651,-0.022825901835388688,-0.030476865280782788,0.0018681591826899553,-0.008038173842740623,-0.027672196252097214,-0.03261356104590946,0.06306568763087221,-0.010366766786880307,-0.04452720704559706,0.01656624316110711,0.03744603907209269
C4A,,-0.017637599472019413,-0.015623723577696655,,,0.10722732377714955,-0.01433727183694339,,,-0.019606367691350577,,-0.036050734435161734,
CNTN2,-0.012820662817865971,0.06065642631988006,-0.026127850653473138,0.052782214467259045,-0.053788186639194796,0.0965303375132242,0.09928647006032594,0.05358854463929315,-0.04822292703096966,0.03967205142496733,0.07947563841809961,0.013963518415200585,-0.010781835386811071
F7,,,,-0.011405951632800481,,,,,,-0.024702891292733706,,,
LUM,-0.029365571013316785,-0.02600396011908223,-0.04958862455479335,-0.005139861860120156,-0.029759628325379615,-0.028186038035180404,0.05045855466910795,0.13744446004554423,0.017745573140968942,0.06460673965741398,-0.01590883398475468,0.04866034184984439,
BTC,,-0.027599710571374458,-0.0026143103310859515,,-0.002658683513142599,0.004511664326417699,,-0.03872312179345233,,-0.01787167338815575,-0.010118757657159532,-0.014528497517125413,
APOC1,-0.02679679169788509,0.006440856456053613,-0.010465269651638895,-0.0034259413233069472,-0.009821028676535453,0.14341243776096438,-0.002233146939049313,0.012052231647070963,0.0338366781270352,-0.008131206584573222,0.0048865466689320056,-0.01955407883318265,-0.04508086862017056
PKM,0.09232777617355782,0.01851619410930931,0.059649287595237285,-0.04973580849673418,0.0009060839928467878,-0.09300277891142857,0.007460873680986832,0.039573342899184655,0.03887792251429927,-0.021784647311575325,-0.07837606854637114,-0.029794288733956096,-0.04111786985371688
TNF,-0.06407125670406456,0.004066785818201415,-0.03449178795704276,-0.0280212257779207,-0.013901600182268818,0.07846443946140676,-0.03405749836406961,0.039124133370623614,-0.04857095829233865,-0.01734622291940465,0.03367465547398224,,-0.028756721276654924
GNAS,0.014779786304828572,-0.03625980826842953,-0.01379053794245704,-0.0007430549806230577,-0.03134349560995371,-0.12780894264275025,0.015177368391312692,0.07168703897956388,0.08404103720635722,-0.029646715580481427,-0.08353715974881072,-0.023770663283532282,-0.004121064824213078
BMP8B,-0.005748306271612823,-0.013599769292999888,0.03781652512538184,-0.06593748277089567,-0.009230519630551994,0.02038662827066881,-0.05356270807182127,-0.05906126151024209,-0.024819247657998058,0.035201809547649,0.03282640283032903,0.013985810671115676,-0.041728810512124584
LIPH,-0.029536815372128288,,0.010268879036155676,,,,,,,-0.017610793061189903,0.022372880294867403,,
CCL28,-0.021588395379784974,,,0.007387941819365511,-0.01091775562950839,0.03947624644220918,-0.012934684889953545,,,,,-0.02491965377274258,
PTPN11,0.0037513327731752235,-0.045897788786739814,0.005660153546466146,-0.02154782057572561,-0.010611804857046199,0.018336400841452407,0.04629442908822586,0.02104025566337269,-0.02395021639701477,-0.024049268337901667,-0.050463199078758014,-0.043617112513413894,0.012842151285604207
ADAM12,-0.005763060574970375,-0.021002972264739836,0.027005946377611223,-0.018637144213594158,-0.010551332108845683,0.000181211193575488,-0.04202888535201738,0.020026553801568467,-0.02253254260065889,-0.007956044628665865,-0.032933616840912304,0.023707281311604208,
EPO,0.031432902717577774,,-0.005360691973731061,,,,0.024410155938362977,0.07140883919284405,0.015616853754886431,-0.019125771021717586,0.020836067224861726,,
EDN3,-0.029794464672918308,0.005062717333184918,0.07057417200871723,-0.01635950105430319,-0.012620245271604618,-0.014561165320921932,-0.016478483833068915,,-0.030377154108759463,-0.04521163599324483,0.033368719120840655,0.04963374618182297,0.06033702431643935
CCL22,,0.07843021098587719,,,,,,,,-0.021646253441863397,-0.029345111113024097,-0.030932892060144025,
CCL2,-0.02806629903685113,0.03781360540463869,-0.027068003985135532,-0.04740416248195139,-0.0376231683198004,0.09010201363366371,0.005306782235361683,-0.007956043050584824,-0.029646591695624183,-0.02742933416975352,0.002619389373210804,0.00378984603504836,-0.04003091285365491
DSCAM,0.03969538614032168,0.007369952920805156,0.004191798251191115,0.018597947087691715,-0.02539770164456523,-0.015411938156362005,-0.0359619677776222,-0.07760724286522407,0.07825669646728599,0.01422709781087838,0.026749476969912353,-0.041979293952855865,0.047739161519463405
ANG,0.048914730881044165,-0.029729520663867963,0.07498422129147748,0.042405189012348854,-0.00676656970879978,0.09038506062465596,-0.0017119404507432746,-0.03998645254129873,0.03190617433427658,-0.02481697995003229,0.02753845290243517,-0.028137899750512348,
FBLN2,-0.05895167292032334,-0.032015064755460475,0.006518881436447319,-0.0019178892976982123,-0.04214869580996318,0.004505098163761158,0.02945710568656963,,0.06484947747587035,0.07206440806583625,0.051480042930743986,-0.05217685220691526,-0.02057214855840964
VTN,-0.006407042184200829,,-0.025947035236964143,-0.013132884775401628,-0.014558471296383012,,-0.013552783398745947,0.01931403104401332,,-0.02186206511824445,-0.0037214339860063557,,
VEGFA,0.1017154513375923,0.0015543549058123674,0.027527725537011348,0.013311348633733268,-0.03579600448273895,-0.027451412274713444,-0.006772624029890898,-0.008809187949851012,0.05281640897927664,-0.05086106713987926,-0.08790493041470397,0.026653850681912904,-0.15450860856306928
F10,,0.0007510988095239634,,0.04367833856481399,-0.02794458050307423,0.01688850087046085,,-0.06934126014231755,,,0.014591528211941774,0.12809054413853257,
SERPINA1,-0.011990273612519638,-0.01451355590297877,0.0256129247317369,-0.036766386086507265,0.015554158822397919,0.05042299305488687,-0.0006592847381602736,-0.013607041717679513,-0.04718720661579951,-0.012866191760133506,-0.042197425710024744,0.019243033978187038,-0.02182396363284847
VWF,-0.014027232280281375,-0.023385021644082987,-0.050587298876452545,0.05894423193800352,0.015089848263602733,0.012338067976617665,0.002163820710978827,0.017706626556061856,-0.05793803897595332,0.08175050551876234,0.010589048310413521,-0.017272853559853737,0.06820690791285976
GDNF,,,-0.016413087094517092,-0.020441844359577892,,,-0.016310185706527085,0.03648524999498895,-0.033854489787602776,0.00022757579109643295,0.0027223862479827487,,-0.02372878659889445
VASP,0.04574987863120188,0.035998268946740984,0.04547089133835016,-0.024126867397476336,-0.026668455295346904,0.0017422203894093156,0.004050248195787344,-0.14496004063558507,-0.00022885307084870822,0.07282955021821125,0.018694712662953524,0.01668179571732985,0.1598764302185159
ADAM15,0.004539133435962487,0.04085014572778251,0.023280803814551592,-0.04629826761748736,-0.04179702800086837,0.051658221397090004,-0.033417246914328756,0.03743870650451503,-0.06871290893625435,0.048674121267725315,-0.0075723104425277285,0.06772977398949676,0.03993651645578199
WNT2,-0.02510259259863922,,,0.05105251448781898,-0.012387012572766462,-0.03838576899440502,-0.015263915635328352,,,-0.02372362027223624,-0.019861119669115634,,
CALCB,0.15352524464121922,-0.03225963213310791,,-0.013311583648288923,,0.07463805999751656,,,,-0.020762506906155418,0.05722960384393401,,
OLFM2,-0.054272770630317504,-0.018439840404480164,-0.06320520488426065,0.02770310335326165,-0.005777250672383366,0.009489489875125413,0.02055379795402805,-0.05792374114841036,0.10101579589707983,-0.022539165388346594,0.01869962538872709,0.045845376383791006,0.006066209217204747
MFAP2,-0.03368416062515666,-0.013943137137294606,-7.301278509734644e-05,-0.03295053664983406,0.04310474768224992,-0.004115385588713288,-0.0294550384714995,-0.02219516174521974,-0.08574731073410281,0.10558973352908901,0.03403044158534334,-0.010841780077686639,
HLA-C,-0.034430695584112554,-0.0365438173541858,-0.012428057567601054,0.027410064147035087,0.022710945124088222,0.10671852675737352,-0.019361170977266844,-0.007821540750179764,-0.005584050869075578,0.03025615141348453,-0.014826493412955454,-0.02596376721133233,0.034972172527126
THBS1,0.0030301496235097354,0.020449684498146832,0.047171060902793854,-0.008576841375632789,-0.036205586387145584,0.03606732104949885,-0.018544884371008426,-0.050094052038478935,0.025899478346226006,0.07025029911214206,-0.01915520368515615,0.00522839614127633,-0.059580788502715004
HSPA4,0.021436888514611993,-0.011179743763676211,0.03255176237521314,-0.046637871614849925,0.010448629266608144,0.0016160569275547251,0.05720596503227282,-0.00772302805976329,0.04126786990552499,0.01323806098867433,0.022576415526969366,-0.020767828888774906,0.0675391826306446
LMAN1,0.06927775798471826,0.000746667646185136,0.009488609799054713,0.00017987052469562904,0.01701709800325656,0.07844493018004514,0.003925610201188789,-0.030458124558139364,0.059544013942558226,-0.06784959679166243,-0.06808666435246562,0.001469682318214513,-0.0948724828373669
LYPD3,,0.01174923199644064,-0.01479469180546133,-0.01650537968887853,-0.014466304109521934,-0.04702869417244886,,0.049186455687943845,-0.043126005605349384,-0.017587340647634356,0.09535987723803704,,
APOE,-0.06861614039507266,-0.024556935268584427,-0.03136074907081612,-0.004298050474970871,-0.0043425869000253475,0.09920439360409855,0.01004642751155095,0.14006014080803772,0.05169619699365611,0.006368663030338675,-0.08493263067075313,-0.03525686520109658,-0.07100211094102288
SOSTDC1,-0.03179017028328684,,,-0.028280629650246508,0.00435256731172439,-0.0011850344784404365,-0.010559341848838668,,,-0.027319480775586505,0.13934332269351046,,0.017393633594249606
ANXA1,0.06541650236358543,0.0003514342937518154,0.04805698047399242,-0.0466756858473294,0.06657215237790291,0.13710053849594603,-0.010786376251346897,-0.09588028265293519,0.02148195893975434,-0.014815018745733835,0.019218732890113284,0.08540283185551258,0.016233465946686457
WNT2B,0.004636973071159263,-0.02895143712675685,0.025525908475129887,0.011488173432779573,-0.02055356672618955,-0.0070352744626095715,-0.026707852506875244,0.06484914993870713,0.001506066312462557,0.021033816341256527,0.00830183581764257,0.0594625844466842,-0.005129070115679459
