,UKF259,UKF260,UKF275,UKF296
BMP1,-0.02086885128012919,0.025276145859774533,0.008514830298334001,0.10388134642131232
NDP,0.0060894519279899115,0.013402134409110098,0.0140890767110804,-0.03266135180367888
TNFSF18,,,-0.010492885254309104,
RTN4,-0.021596324397122026,-0.03187701046948016,0.04410944343383923,-0.03200183964243478
HEBP1,0.014852976636871873,-0.061572528410051286,-0.03728350340033878,0.02129324211554736
WNT7B,-0.021402238522546864,0.019598146977476805,0.009569302444616071,-0.012332311640997632
PTMA,-0.04200830615636732,-0.030415986520582066,0.007998121022948642,0.009148509982943798
CEACAM1,-0.012895553502995677,-0.01540585424360708,0.017192384065532768,
PDAP1,-0.011537568324875184,0.012057928217049122,0.04306708392463442,-0.024084441283393345
QDPR,-0.014244312983000409,-0.06454619848552924,0.03075241712257451,0.01009960231033758
POMC,0.0384475663194749,0.020878187925382083,0.05514774340980181,-0.01587752814039582
CCL17,-0.014324221034816674,,-0.013086670814132612,0.11442611744437475
VEGFD,-0.01595876405251062,-0.014739449089185244,-0.013942740866611935,0.014142249934698033
TNFSF13,0.19094065368085616,,,
WNT5A,0.023096931059148534,0.03603748954634019,0.004114528825155654,0.015290604137099052
CXCL8,0.006948691857423535,0.008195217370046932,-0.03568853322946641,-0.010426470258631464
GRN,-0.0018990617670308822,0.06838735759591164,-0.04530202975491503,0.01538476253860057
MIA,-0.030162003932145243,0.03101589046998596,-0.015023647823194746,0.07569516863050717
COL4A4,0.006050961159634911,0.036414265878291205,0.006607420515838664,0.005087919474517796
TAC1,-0.031296793844190055,0.006992785971344579,-0.05556667215721739,-0.008064749547687267
RARRES2,0.02362556266827835,0.004532502531908424,0.04816115024433246,-0.006610304610212909
FGF7,0.06026126475873011,-0.028221758361686358,-0.031146302824673688,0.004429385713023033
HBEGF,-0.016801542013882034,-0.0019893870398483334,-0.009999756662506404,-0.028753141229782772
CSF3,-0.01707322250116173,-0.04910796032873403,,
PI3,0.0425685274896483,0.03434490491269488,,
PCSK1N,-0.01632264288051265,0.05576771252711067,-0.010890167152631084,-0.06335372041513548
NTS,,0.03936329901942547,-0.015608262718057538,0.0770222136885473
SFRP1,-0.0124984365354515,-0.016815158879721737,0.021819334009812823,-0.01526394487353569
CXCL13,,-0.016664037189192574,,
MICA,0.0064825062352825,0.035747005023553255,-0.00626692793066988,0.05563351834263357
TG,-0.013487793202090275,0.01100444626925469,-0.013184325599898818,-0.011046450508201435
ADA,0.055778133533929034,-0.025277952195210132,-0.014106530214426672,-0.017940323981460275
LAMC3,-0.029909319970884325,-0.05422293173499623,-0.008085568241090784,-0.026996288678849827
CCL7,0.19435110180409446,-0.022093436679889947,,
NGF,-0.022343527563801945,-0.02358244414158407,,
TNFSF15,-0.010858942490657256,-0.016357905545423414,,
HMGB1,-0.035997935685098334,0.03061381919049906,-0.021071906762477343,0.02341582297756698
ITGB3BP,0.047984462703468234,0.057183078284537885,-0.005533088705116949,0.04822034082748652
AANAT,-0.009880528138813249,-0.014739451193324666,-0.011856741061427641,-0.012733420443559068
RELN,-0.0006074750611662205,-0.04437268628244384,0.05388055083345139,0.03744764369245409
IL15,0.07746913902311872,-0.019888001794170215,-0.02526168912318395,0.0142337438512808
BSG,0.015453668359144574,-0.021992721738502967,-0.0069994740324040615,0.042509846984382565
ADAMTS3,-0.021362134054820632,0.07230626343865841,0.05334841737600109,-0.003510511999130755
CD34,-0.011118564071347304,0.04387944554656699,0.018453010796544055,0.03584115679859294
PLAT,-0.013514584087513744,0.029419719292438494,-0.018595114740589183,-0.016754040073933503
NTF3,,,,-0.02055477821094044
LTA,-0.012498435950754996,,-0.011419277307821702,
CKLF,0.02098948801635062,0.02866622731910301,0.03354952558654772,-0.008952422246611604
CD24,-0.016851386650367055,0.014980642483160203,0.023208743941848013,0.06588056785151161
HSP90AA1,-0.02912519870042758,-0.027902648038069123,0.006200446501880051,-0.033169288387765554
BMP4,-0.029160351448355378,0.011802805003253064,-0.02448536244657721,0.015811842008512877
SCGB3A1,,-0.017552866791860855,,-0.010740764685773273
