,MGH258,UKF259,UKF260,UKF275,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk
MICA,0.0128933608598534,-0.039762625338129715,-0.01717742788106143,-0.06100805832086821,0.0913833775896246,0.021981457761312866,0.07319657379438947,-0.002431614528818941,0.07334740791138826
TG,0.04266310246537951,-0.021110208481394038,-0.034209256146509465,-0.012131012364266376,-0.021193432710436857,-0.020697504373275444,-0.08344008598240639,-0.019321410051226916,
ADA,-0.044775780168673666,-0.005750933669712933,-0.030990222360399697,-0.02160098181336882,-0.03441983909874243,0.016695454131101222,-0.02080979810010755,-0.0480919583919482,0.007478041128667953
LAMC3,-0.03570743505871801,-0.003986305923804443,0.06916287184850822,-0.02472495493353935,0.043957915533002316,-0.019123459894655897,0.0186319607450516,0.05625916759432481,0.006849670067884574
CCL7,,-0.015262647003649142,-0.021192057394989885,,,,,,
NGF,,0.016284633347733488,-0.022620315571704977,,,,0.13979722180738285,0.045687426184049716,
TNFSF15,,-0.016995703925065903,-0.01569052738164423,,,,0.13596305633929215,0.04317670600658631,
HMGB1,-0.07018477824819926,0.032651568446549595,0.05080543220035771,0.03195205022789248,-0.03269403270293938,0.025200268114068516,0.022976073199128706,-0.020869029689655136,-0.032350888834324354
ITGB3BP,0.00020037582424361174,-0.041768395869136235,0.03103318545429452,-0.05969679630800201,-0.005180361122433458,0.002794097403896528,0.0017333074356355232,0.08078190442981792,0.03239748894456727
AANAT,,-0.01546435401191524,-0.014138103554704391,-0.02164737168745068,-0.024430009363089887,-0.018482765916434277,,-0.0017522459308862094,0.031360173551941886
RELN,0.12741113327020923,-0.01566380910089082,-0.04256234682236472,0.016458635582691648,0.019964700581359907,0.04532315198366898,0.04227516266244065,,-0.015184183682963504
IL15,-0.03537898559790977,0.04802428686407155,-0.005281391254812174,0.019599385514434724,-0.0461969527590371,0.1190951325668801,0.06963765619797292,0.027475824415573523,0.10351300695994584
BSG,-0.009800546162104701,-0.05034902934723755,0.045156747847129614,-0.06932295959195783,0.023410225166325002,0.03848589615362476,0.010493365246179562,0.07595323312637142,0.06528159148018785
ADAMTS3,0.0018049196933765158,0.030565731612214774,0.05300155779351104,-0.011158613537030975,-0.03848179454771226,-0.028484323874095385,,0.042519055649812815,0.0556047540720515
CD34,-0.013456050554377257,-0.003396894337622626,0.07390919143621238,-0.005244763116433422,0.02401732749407233,-0.012069635972833193,0.025374989996519295,0.07482072963333262,0.08570262796938037
PLAT,-0.030331934821924828,-0.01019125238037061,-0.022593624697265655,-0.12336616508946559,-0.01876100142180465,0.016561240775448845,0.08046229876257084,0.08086240182662782,0.09675429207376066
NTF3,,,,,0.04286416976419412,,,,
LTA,,0.010600864971919923,,-0.020848674943966694,,-0.017141913243953984,,,
CKLF,-0.0325059035330866,0.02545810297037375,-0.0702479895301367,-0.006893516968431686,0.03551185510832439,0.014812314429978596,0.17824456573433417,0.08567315229567124,0.034672837229958495
CD24,-0.02736539348627095,0.0204515832437824,0.04995754987640472,0.07676992933914356,0.05037992923908279,-0.058974769595846965,-0.1334186815554702,0.02482521191859516,0.005082117334434856
HSP90AA1,-0.013409145653337458,0.05504437313484019,0.03238144856182638,0.030772183723729925,-0.011176566969538107,-0.08119328434483644,-0.012129746084542673,-0.08489969991320155,0.01992443601564874
BMP4,-0.027334008247976608,-0.045639867785791884,-0.027437273795143807,0.036344134034703164,0.00018802440514097102,-0.014606680576509656,0.07268579819333186,0.07771346569240384,-0.016846178263772237
SCGB3A1,,,-0.016836735990390976,,-0.02060695184010156,-0.01196140036930932,0.09123279903952615,,
IGFBP4,-0.011823476394052033,-0.058565190999974766,0.01212503291370945,-0.040838558367424185,0.0419615636194122,0.01035237628066897,0.03561251309897659,-0.016698158165860597,0.049546005412544045
RSPO4,,0.07258425215327542,-0.019432330231274067,0.06907388994156016,0.007936426589986719,-0.023778532352118926,-0.057905984324649544,,
LEFTY2,0.04664437205312954,0.036963646404071154,0.022315937276473498,-0.028576008963847484,0.015803145774833195,0.011892109835553335,,0.014710457577536345,-0.024094986602802546
PF4,,-0.01331635881860832,,,,,,,
ANGPTL2,-0.06610141807705161,0.008393538599161919,0.010941286345053305,0.045707332530235054,0.04114810721076872,0.023791926111558486,-0.00025745625287573027,0.05973606903839056,0.016491645360389013
LRIG2,0.034896164940049365,-0.0009927796251428685,0.020293311497670205,-0.023992650852180306,0.04081627789515643,0.038650815681562006,0.05764812387710389,0.15844121325457938,-0.0020942921718947304
ICOSLG,-0.02939040421165303,-0.0028120778667790323,-0.013147788159950333,-0.03430443339546196,-0.009463389148620306,-0.02665527137775203,0.18825768335694706,0.07806123476284899,0.013994865120493014
WIF1,,,0.009744804845431658,-0.018711821945951185,0.030349439397138727,-0.057244781729933414,,,
NPPC,0.0038990059351465965,0.007859299180589772,-0.03389820282012165,0.0268899387554358,-0.0179485687880535,0.052084106840980526,-0.04459146667537329,-0.014658300287819006,0.008324719846631736
LYZ,0.08088647412993583,-0.015323798370335075,-0.056513125178838504,0.007120793896507006,0.026819575958122576,-0.01218949953985954,0.013959229559069248,0.017932999390382398,-0.05364602993000298
EREG,,,-0.027345899334556074,,,,,,
SPTAN1,-0.012672522745429293,0.08526061163351732,0.07042867086687941,0.03319298078864443,-0.009448891596223856,0.02697989519116921,-0.0458306470220209,0.0929703782828065,0.00011046650973372567
LIPC,-0.019966221808578297,-0.023930488564191603,-0.01881369404245403,-0.019659622028644224,,0.08033597910198008,0.00394171795440832,0.01628978302837866,-0.02969303654100545
COL8A1,-0.0006710817088416621,-0.007767551996502227,0.036528802870787296,-0.016524471524848157,-0.052923957964105324,0.08473492762152862,0.03883423677019421,-0.0293502294876805,0.013260578064823995
GSTM2,-0.006281510229651314,0.0019931190066244785,0.02632108788088135,-0.004164531956726718,-0.03279118758356087,0.011380708373785547,0.047388459921029004,0.06619634087195374,-0.06380814285341539
SPX,-0.06808653706535113,0.02532015639446394,0.044707668721667655,0.09056108322581025,-0.026966652735381697,-0.04667670396682151,,0.023773950962662722,-0.016702914692066122
MFGE8,-0.030077032911023035,0.006716497654822641,0.0005697555925090781,-0.047257968905337185,-0.018677584991297076,-0.05740346056328161,-0.030954527145747795,-0.0029899688345344506,0.05913581619383422
TGFA,-0.03389096921959229,-0.033123067968431716,-0.008054537814699515,-0.054515848676445135,0.013539734171210233,0.09944934603981466,0.106299835655501,0.08915132527333954,0.08561803685714163
SLIT2,0.008773822311359623,-0.024869573879671092,-0.008467608100909714,-0.001959711573497148,0.005949258195324817,-0.02965869915637825,0.0286653817999677,0.03581550752101178,-0.060991712488640874
PLTP,0.00039670136509187867,0.00536243237705232,-0.056240723325976655,0.007057708971877422,0.04610446411445129,0.005641209188602428,0.04298191759190748,0.011205138094009135,0.07358201217137829
APOD,-0.010763641032272958,0.04917126943595515,0.06622677121046713,0.007176843370914841,-0.003577557666419292,-0.007473459377964689,0.029161102785937743,-0.056429853703272165,0.04898426948586017
B2M,-0.016137411626383297,-0.03372800254002235,-0.07108053052474056,0.03852283944014445,-0.025616883039495227,0.002105385634406606,0.11988555565697458,-0.13324744712944717,0.06478068555858907
OMG,-0.01882426318484414,0.03958615022164427,0.03735902598742319,0.05256859811562976,-0.01635233322783555,0.01734242520852382,-0.04240162142896737,-0.011159476045361376,0.004591042685919137
CXCL3,-0.02138878368397838,-0.049400125473277295,-0.034120179282236186,-0.06723807533643754,-0.0220450794150894,-0.012345281702821037,,,0.10421234191250572
CXCL10,-0.01651437124243282,0.04367245021978786,-0.03852673539778874,0.03660074345424115,-0.03348808914837609,-0.002466052018835093,-0.03970452083698764,0.027353493312384874,0.02259257584016282
RSPO3,,0.13237362882170284,-0.018813682442888748,-0.00581734880338179,0.04659260095844774,-0.012900581447450212,,,
CORT,-0.026559920428702637,0.05057926055081132,0.011439627517993808,0.0098631961217282,-0.012785379208529893,0.005895575837882839,,,
NCAN,-0.04164705476466705,0.025662602315988794,0.04128047334791248,-0.03627063545498397,0.02395187421597953,0.11473834437865588,0.2020612788657298,0.055979468013743386,0.04823253798087678
PRG4,,0.0035938235965327545,-0.013470529084519015,-0.030988336913004476,,0.07585711939705105,,,
ZG16B,,-0.01771417122600168,,-0.01656616485404725,,,,-0.03644171592202111,
TGM2,-0.05571344130734249,-0.007099144645580043,-0.019060335403511083,0.0013561142428073832,0.0410352789392195,-0.04431485971771882,0.1386095608723263,-0.04948192359750482,0.02122355800457504
VEGFC,-0.02655992213881199,-0.004953831736529075,-0.020735607962931696,-0.025549179606736742,0.05754853443784528,-0.015392713160936744,0.07743647454181828,-0.014706944592871479,0.05195218944834009
WNT6,,-0.021110209357901092,0.05953715656605836,-0.02945843849282586,,-0.013433982762162046,,-0.04770910152059941,
NRG4,,0.04310078528399913,-0.019187007105634188,0.004697627393369412,-0.017137021409122207,-0.017957395296061208,0.029563293930915086,,0.0673519891131976
PMCH,,-0.025737946710808705,,-0.024248277024616068,,,,,
COL9A1,-0.011663658195055436,-0.01940058950768208,0.1026661338699171,-0.010862216131362113,0.02878727651806414,-0.02046202503093175,-0.06655423141331421,0.0647620872054123,-0.0777929899697231
GDF11,0.06388437661503714,-0.025412255142817718,0.03861817183425267,0.0002742975439075282,0.012129405954151922,0.05249716154514784,-0.050451701592013516,0.14559000192241012,-0.011784736651244914
SORBS1,-0.09768960089996508,-0.05015040062569528,0.03782401828194111,-0.0012092062491542925,0.057349179459010025,0.010907400936072524,0.11276053555860234,0.13742385574503305,-0.0202434225188426
DLL1,-0.04919513905755963,0.08063509787115136,-0.017757769688407057,0.049701713789470525,0.08686033809325382,-0.004498820731039743,0.007147222900607193,0.09963286496260722,0.012229079713672342
TLN1,-0.026178813427144027,-0.02891653759878389,-0.014258428588671991,-0.0470972280375699,-0.03718057700422758,0.017213176383544294,0.004044542262830761,-0.012970318038391729,0.04778159321475
COL2A1,-0.005798057196596687,,-0.012031225975907636,,,-0.012532995451934703,,,
SHH,,0.02028520972353993,-0.030499971858770236,-0.05388165407866108,0.03730982882891174,-0.011961399323808464,,,-0.06768828540874626
PON2,-0.006828916101349596,0.0934513729901438,0.06765110841499482,-0.02830012222870934,-0.02872364459594119,0.03226358980068893,0.1794685558931203,0.20252310065665924,-0.0878296936826495
ICAM5,,-0.024719556963462824,-0.009060598545320752,0.012504214111873179,-0.0033029950733842713,-0.02335996676080945,,,
HPX,0.005358124517858399,0.04522954653021904,0.020742668215192113,-0.02398724858145093,-0.020606949739272448,0.01858670505450263,0.07526316855586701,0.033159769275080755,0.04190162787604908
SFRP2,,0.045841510190987575,,-0.027095018915247085,-0.021218756146833266,-0.023465204389521127,,-0.028004615737474352,-0.03117230474920496
CFC1,,,,-0.02084867620395982,,,,,
CD70,,-0.030702428404775727,,0.006709857061110975,,,-0.035300059774698044,,
HP,-0.028898640639052342,-0.03802423459258589,-0.03831117153284971,-0.019697352635369876,0.04947762315408442,0.024338036888299608,0.09246522432853167,-0.019409031677618694,-0.04130617270003284
CXCL2,0.049295974006561764,0.01814390322082602,0.009646830738933474,-0.02894458917688946,0.03199706301838382,0.03646137061117867,0.01684181975347603,,-0.040801401273020454
NPPB,,-0.045162461183396785,,0.012415294680623757,,0.028903384556731096,,,
CCK,0.031861535141849424,-0.03265383771609776,0.08597438010087567,0.10576923101643036,-0.04671257757932293,-0.07482361223139573,,-0.05412070504727952,-0.015951381177135623
SEMA6A,0.08125031986503793,0.050534760064455536,0.08631907265075936,0.004157511008713749,-0.003253065667430331,0.05005439446478107,0.07220519853903211,0.03167008837974795,0.021425384065369917
IRAK4,-0.012003009362986995,0.04401285473859788,-0.050198276479612045,0.04437112626532335,0.004985616477398001,-0.03937923653510829,0.11803951852905921,0.03756552797780042,-0.018247387911583278
GSTP1,0.014269709019081969,0.02100088444045079,0.029629324905274174,0.03364379864601226,-0.003301558848797549,0.025086983661269855,0.1628920500654433,-0.045349468654601634,0.073328902239085
VCAM1,0.007691316273857682,-0.00143859588691747,-0.02841396924334358,0.004108935425912199,-0.0006636152437957474,0.021898421058441322,0.04897356885197539,0.1512340795913128,0.05207537061149985
NXPH3,0.020203683009374206,0.028075743655088206,-0.03409197695512624,0.030083309235255477,-0.014028779855668746,0.03269464553395338,0.1470284951099829,0.0686760588402358,0.06538641040802068
MTMR4,0.06522511209678754,0.058411289763752594,0.03155219924574847,0.0015619284884654469,0.02046636422395946,-0.008598266748661465,-0.019138102403539786,-0.06593790270510146,0.03318328144148221
LAMC2,,0.007037562292504391,,-0.022982202794519093,,,-0.05494807324780949,,0.06716326602611974
IL10,-0.010017991587291025,-0.025004611788535733,-0.01699427905579448,-0.01163117515528612,,0.010417466636309866,0.09541723060154779,0.004056621682405865,-0.030078463227779666
SEMA4D,0.03551776652671685,0.0278089259563223,0.018194069225885238,0.04397038354876089,-0.013065398185844604,0.017254142011602632,-0.0066937009216750725,-0.05967053151241829,-0.007918651132681918
TRH,0.014580947182818594,0.010915867131490243,-0.011839638524820978,-0.03673750719578507,,0.010959738009168237,,,-0.06892243524793315
SEMA6D,-0.002850335761702206,0.06531175782273606,0.09117915539254083,0.03326572542675916,0.007584903683004006,0.027059684461511576,-0.025926878715318104,0.06992523107289145,-0.0749544528546101
CEL,,,-0.02335837351399458,,,,0.09246694162121023,0.04723295994858368,0.04079170855029545
PDCD1LG2,-0.007903381961084303,0.035397751504059716,0.03194183641451971,0.018541374277933082,0.03942510546059315,0.07719262327399365,-0.011704961759710787,-0.04942805460188526,0.010517165513988052
SPINT1,-0.023289519220557983,0.000621215226319887,0.020756700804040552,0.00935813517436577,0.018240399575828587,-0.020224117852014,0.010845194949156579,0.06268714456804866,-0.01681821471908262
CTHRC1,0.03237702241967889,-0.005971827845742971,-0.022835310979544696,-0.01464151907044376,0.04655540005978976,-0.03698407647249077,0.059547985027109764,-0.10175745946447011,-0.010034400305429654
PODXL,-0.027291434961914055,-0.019452573233061835,0.025235855695610834,0.03344306474666371,0.03854552369833946,-0.060932939448598705,0.0997801696146371,0.011787501338498298,0.03928153928163944
JAM3,-0.018287409639195732,0.019435019389129768,-0.047719946328387476,-0.03347249342792619,-0.009758651927403774,0.026732680745828786,-0.062370548655910046,-0.0662715342509524,0.024438498052505257
TGFB2,0.02284363550354515,-0.010599063763003704,-0.0072298286610472185,0.01313965587718479,-0.018323046432085807,0.06680961962961185,-0.07120926498508882,0.0030444553487870723,-0.00625168342047938
COL18A1,-0.0009984185743085472,-0.004871296571367232,0.011047166463338174,-0.09115041784373364,-0.006950266778847785,-0.024217185941712863,0.03290442012115407,0.01927295017981445,-0.0015980914820761783
NODAL,-0.011827870147960226,0.11064168225228804,-0.014768862968760501,,,-0.021161498097896105,0.04017424775053149,0.08551251136517124,-0.03543659577148618
INHBB,0.03551769245864539,-0.000741028152687951,0.05396885557895103,0.05588463750713716,-0.012634210189112798,0.01780383231735612,-0.009472912256586152,0.010147511715892532,-0.017651687183063418
ARF4,0.02488319664636878,-0.028653734390560282,-0.0449554937209742,0.013643454425755137,0.05502589421975847,0.010237204809592957,0.0386163564024255,0.017512967216064452,-0.06598670198384891
CXCL14,0.02324039236548283,-0.07566340594802083,-0.0025660034767980926,-0.02639439263467642,-0.008332777743333042,-0.017412196291752065,0.04141425548416289,-0.020902166931639397,0.028953180612884547
LIF,0.026575227112138514,-0.02397603743133044,-0.04238304733735345,-0.06731039329791103,0.012196970612760089,-0.02549218092592539,-0.013350420553946814,-0.029238256193579417,0.03991542581182455
IL17B,,,,,,,0.1019814268729643,,
MMP1,,,-0.011839635942037983,,,,,,
MATN1,,,,0.04098496644851063,,0.041371916252773686,-0.06396505194299038,,-0.03154255050220759
ADAM28,0.009231392111983719,-0.0027744438098700227,-0.0410805828984701,0.034301490151261646,-0.008044535330230253,0.00780332852611878,0.03375657902476556,-0.015222413732984679,0.06917767103719685
TCN2,0.005993775462603519,0.01816965343379703,-0.00559074579841495,-0.02498558127560573,0.02262458556228226,-0.04001757417987085,0.12287301094947824,0.01948769792619967,0.039406249266648985
THPO,,-0.03217668744492941,,0.0073510757022741775,0.06486901144738766,-0.012532995331959968,0.0010951025342814925,0.027314087275192987,
CUBN,-0.05180805810908277,0.0015802195625478556,0.025262275324818936,0.020230587893694713,0.005548102930668253,0.031731808445525304,0.11869542807871956,0.10223835114711256,0.04069186048914282
TIMP3,-0.009220874221643862,-0.016436303306968814,0.02944071721442877,0.03550315461891946,-0.04237899319836162,-0.014375274988524835,0.06509344232974752,0.023636917073467725,0.02971896011104865
PIGF,-0.007920356249138895,-0.02785044093891607,0.029748160295353432,0.03715121809855325,0.012200384262400376,-0.018766350827792783,0.05357944897241617,0.04116305287852011,-0.04589724924867335
CRH,,-0.0178895258350835,-0.012031228183444148,0.009798680241958149,-0.04599535204103094,0.0632131922218446,,,0.007126771478513757
BDNF,,0.004601584131547837,-0.026229979500585764,-0.03629693752850428,0.001378623607387455,-0.014115371680834599,,,-0.052453368552056616
CCL5,-0.021944208856544398,-0.044917436427394396,-0.03925471422154897,0.010087685825380641,0.015604509713266958,-0.017002515330536715,-0.013929748949702555,-0.04380450777130786,0.08038548038395751
GAD1,-0.019270243366593075,0.06813236661098238,0.05018904795325856,0.09039996652297212,-0.05819882052531823,-0.03387564470902567,-0.01604872616607423,0.0390069706217065,-0.0011187737719204887
COL14A1,-0.004335228309282942,-0.0058392515282084225,-0.04620141948207255,0.011724844765185021,0.047029152354133005,0.031178754224677217,0.14137409108398896,-0.022341452640120177,0.016726730520990482
HLA-A,0.048491936331273314,-0.0786075756916872,-0.06842567202799368,-0.06189735481625401,-0.011753022228432934,0.002696390098062429,0.021582490783748007,-0.13832673565157785,0.03093862420999931
CD5L,-0.02511063066268244,,,,,,,0.01683795383174752,
FGF18,,-0.014213094493984968,-0.016415529974264324,-0.005482182654813028,,,,,
ADM,0.0067765167352947615,-0.032822218978947035,-0.07982815474780565,-0.07943512816578194,-0.059744375300446975,-0.0059110671356281475,-0.16951866465962037,-0.013170786211704283,0.037012923352246575
CCL15,,,,,0.024580644104104956,,,,
GNAI2,0.006772109130794649,-0.01628507753170257,-0.0030935867924123048,-0.0987519608854785,0.009904297112695358,0.042060604069444986,0.14861683296592051,0.14297882324541403,-0.03594385748776387
HDC,,,,,0.02402303820048389,,-0.033545118455134186,,
COL11A1,-0.030713793963393337,-0.021589460248606935,0.02784857109965158,-0.014683074822949402,-0.014154734702587466,0.02000265383422743,,0.08074114641461276,-0.013620153512400188
NUCB2,-0.02118607809599852,-0.05164216006410542,-0.022914990559339588,0.05992541690263518,-0.02819590968136598,-0.03655786726971081,0.11801356457732037,0.031291393054087964,0.001246490122176118
CXCL1,,-0.04705237929491361,-0.03773263808468447,0.014293036079429293,-0.02313393942967292,-0.01700251821316893,0.07105064674939282,,-0.0046433348360191504
VCAN,-0.04047745267642927,0.05878982984734443,0.0026431301246808395,0.013312912987161795,0.02374892109546274,0.01668618445684853,0.027153908658755076,0.08275029298828976,0.01683885425174385
MMP7,,-0.0072651950222994005,,-0.018255948672750003,0.05410438211515325,-0.019371021126576092,,,
PTPN6,-0.0029883966677458733,0.009591097935964516,0.007241434094101624,-0.03163660925487217,-0.005709882059568649,-0.002688126901640741,0.00669337719235772,0.08865601106331528,0.03781643076064559
PTGS2,0.02399638337347469,-0.05439772853434174,-0.06386590669210811,-0.045288135776795364,0.023758015311946438,0.02111263858077217,-0.1017176063463748,-0.07487016190244107,-0.012733887401122057
XCL1,-0.02381558417798072,-0.015464355471956468,-0.012589295374212878,-0.010517644377924776,,,,,
CD58,-0.03249195569687557,-0.012620565968123856,0.00639068704241608,-0.03317318698662498,0.0035299229479194647,0.011665641897133863,-0.03084376532818251,0.07100035719613572,-0.04472560369790489
TNFSF14,-0.03895846064176708,-0.01964680442197338,-0.03543466262948022,-0.03541973887685092,-0.022595771416086645,,,-0.06098506733427903,0.10017253045064438
CNTN4,,-0.027792228978220205,-0.003276936654307974,0.00944199316182712,0.032878527264180994,-0.02060974343954516,,0.03775046344885977,-0.013634680738940594
NTF4,,0.03842236699582145,,,,,,,
INSL3,,-0.014213091706169441,,-0.007709473828391267,,,,,
BTLA,,0.004139473384961018,-0.013124759524004683,,-0.007515419291845791,,,0.039696561094746445,
MFNG,0.07940972459325338,-0.011881831518255054,0.0023824424307145155,0.07590992752560602,0.04227826546501057,-0.03619126822413396,0.07626483641542822,0.02923471023585759,-0.03893197305127063
ICAM1,-0.06309347428634456,-0.07984607710211529,-0.03708432850312521,-0.01326038073073723,-0.02380426899808918,-0.025274535845315933,0.027523685062635563,0.0742832145825387,0.010284167973242109
PROS1,-0.029599893466689422,-0.017401939409397264,-0.052802330862500184,-0.08102405316683342,0.0062032195584885525,-0.006673011019166922,-0.029872096330825767,0.00199556563732502,-0.0027383879640842036
CLCF1,-0.034797719885732506,0.009387329317845316,-0.06595676305275687,-0.002739564666537701,0.013926871550631006,-0.037323950799825846,-0.07105352967697783,-0.012968332069180535,-0.038514108856557414
PSAP,-0.025390981828548032,-0.04216836672991032,-0.09042784121444425,0.05717263453698739,0.07506000864134729,-0.06092444090193817,-0.04107867010598025,-0.12477972327080124,-0.005528748743893699
EFEMP1,0.0533402909105603,0.026441924886790993,-0.039770568390359584,0.07766305242715674,0.030020016087319485,-0.0017577588789074812,-0.008217544280177258,-0.04145241104068525,0.005344708289216018
C1QTNF1,-0.053326333946799205,-0.017607142276083676,0.00240829589703701,-0.0587814232104716,-0.008642191186829202,0.014010864421129728,0.11296737311238046,0.0011514397919609428,0.05677011926876029
ALB,-0.03585380482468715,0.009742871239609605,-0.004813697642840031,0.0018179760388994737,0.04011169671888059,-2.5902200689329796e-05,0.04328327617250417,-0.01086984377707512,0.055550645781537504
EFNA3,0.0718410117400254,-0.009654508817150395,-0.030120574630394466,0.017363942110479858,0.012993780944604821,-0.0509820316024163,-0.08434568025654036,0.030360139915925143,0.0646974664666965
DRAXIN,0.01200830028413093,0.008198205057154117,-0.0034312758633394972,-0.10337023114565416,0.03731232079847722,0.009867316028088999,-0.07023016124737938,0.09417063601882442,0.0076670553743342276
RAET1L,,,,,0.023965329726122538,,,,
NPTX2,-0.027458625631593115,-0.06699140880134985,0.07845294180548275,0.08710997472097631,-0.0020037050616860137,-0.051452097771609875,,-0.00832670010596235,-0.040190605176979366
FGF11,-0.044243244362183354,-0.03051715462986641,0.004651634519035093,-0.032690726204051966,-0.033557019262838515,0.0023387474764078927,-0.026197069084200796,0.05999891159040878,0.04934444845041542
CD59,-0.05656029412396995,-0.010508114591348143,-0.0017999291078366897,0.01313314081179826,0.009906563247168022,-0.06925378200046178,0.07976513183756781,-0.02300218154723365,0.025752375424040373
COL9A2,-0.02264545758585268,0.028800991781245473,0.07718930092574375,0.004627051780697877,0.008130012640113012,0.05352928409529268,0.16909035934036962,0.04622978401595771,0.021049557725481918
DLL3,0.01252170007989388,0.06689961077131616,0.03010691714477795,0.042084757992154866,0.009013136117205556,0.03947933031718834,0.16906187676701734,0.13040959219430537,0.039680400862315494
LIN7C,-0.024125579191546547,-0.026712325737079486,0.03566267083464873,0.01714043010979768,-0.015029909643216108,-0.025603732703758025,0.007479578127113641,0.08120221145941135,0.018127697930625616
