,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
CEACAM1,0.01949351736989842,0.0314557444648696,-0.018000958496398687,-0.023865069034949078,0.018262953547051843,0.04177828519662161,,0.029995986030266215,-0.037536045461353196,-0.000927300461470019,0.014315395781560889
EFEMP2,-0.0011057404007343953,0.05166309832664582,-0.028889197112420197,-0.029617453279517873,0.018121071543653416,0.015780570047916248,0.040194231374343005,-0.07333063681989507,-0.03943344434541852,-0.06427036132521179,0.011140429339277641
IGF1,-0.02109665873085352,0.033539421570895275,0.04215579157135709,-0.044992102360014365,-0.025581676630762648,-0.03112984557116511,-0.042810131249078044,0.03136693613236671,0.009897360906930339,-0.04764816186024061,0.040903692673239005
COL6A3,-0.05191541155272754,-0.0318434803302367,0.02675114600481631,-0.01081604213312367,-0.03635641104446781,0.1019850446432699,-0.0368357241835787,-0.05003744606359056,-0.06094326216326151,-0.01601160911315143,-0.057167122615430485
RLN2,,,0.020801457238780383,0.01033392118114494,0.03521665901601862,0.09668697650200953,-0.020218914773000665,-0.033327931372619655,,0.008536606068580834,-0.02044374451985335
WIF1,,0.030105002903907847,,,-0.022971430388539212,-0.032002030677698745,-0.021508632546390495,,,-0.047918022198180914,
IL13,,,,,,0.059526490622339695,-0.0163718339846217,,,,
PLAU,-0.042106329588600055,0.08582830521953531,0.0011406965824978061,0.029210782200786354,0.007913608572227135,0.023792829806834403,0.06667363164057628,-0.08628084587091849,0.011274025492565294,0.03848646804516041,0.020938301658545405
CXCL12,0.05515987033158396,0.027957222786568005,-0.011378642950364986,-0.020504006415475107,-0.09400959154440465,-0.007638926238698562,-0.025150860457600035,-0.02561785263522376,-0.02362083359895892,0.009056311228848878,-0.0060230947063504995
MMP9,-0.014561665830395608,-0.007331132221917638,0.10589636316613608,0.075330836517269,-0.039169147350643745,0.023270579361514103,-0.03282037979216286,-0.10096040522171928,-0.014611721618357111,-0.024798282156953746,-0.07142826855714525
TNFSF14,0.01960955585099075,0.007668974662776427,-0.024644226878407054,-0.038952691835470975,0.006482262728175229,-0.03011811345887058,,-0.0455810931880586,-0.022383568066181983,-0.049045290378110305,0.027254514905365887
HBEGF,-0.03037621104086497,0.06096916431674273,0.016648805142799327,-0.019961344922388186,0.026725279438746738,0.07239722920250026,0.05611966703092367,0.0049073937544383784,0.008617087894066889,-0.01721939130508729,-0.04082828469644955
NUCB2,-0.046913537403789396,0.016755512978777306,0.024910756369056517,0.026047959057698307,-0.01621185671215767,0.041640329638627634,0.021774760873425107,-0.07732163487606743,-0.02211246809581203,-0.04850585890139542,0.018554577945598224
VCAN,0.06933675072487579,0.03298752592392536,0.04698044006264397,0.010671312503132371,0.021256871193945814,0.009912645476344725,0.09766913201435554,0.1163367458559646,0.05516285100934464,0.04799099550071775,-0.07070922745446734
VEGFC,0.0012548099122379444,0.02196706963685729,0.07715459229735275,0.02841125418663436,-0.044129570252223804,-0.03223336822163955,-0.02447102311343705,0.007364909760094236,0.01192509939686032,0.02931193870357367,0.10286490548308602
LMAN1,-0.020081534134976015,-0.043418868994438704,0.03520632832258617,-0.0008035998530409994,-0.038710214619813256,0.05128170125693283,0.07160441447720875,-0.1209651832558127,-0.07834711094687824,-0.02038185711407878,-0.07091997321048903
IRAK4,-0.03706889764289487,0.008551831497458954,0.015678760620880167,-0.02999074948346688,0.02093812031290788,0.10465159243633373,0.05549410331332238,-0.00955142354010105,0.06455874407756795,0.007016681691748639,0.03525547517497653
MICB,-0.018275930180445814,0.02294935064206978,-0.0341586605383973,0.00683683318922484,0.012117868503502218,0.03352181161683359,0.05194160448641811,0.009678234876102521,0.0034385576635494065,-0.037971021341042306,0.027894809373559565
COL1A2,-0.0072972481881347,0.08453217083887786,-0.044418842242307646,0.02197647342118386,0.007286416766008684,0.020816312891779487,-0.03860643502465922,-0.05941995003466604,-0.07128073946370662,-0.03442077495239773,-0.07809083489443593
ICOSLG,-0.005226575567006192,0.019066577078939207,0.009665589205270763,-0.02432319356986472,0.01634114357301363,0.06360580626445746,0.037415489080197074,-0.0057559286907198646,0.01803955191873101,-0.0031105505094690135,0.04802788991355959
GNAS,-0.017743616222365494,-0.04052680841142673,0.014375235174128025,0.07140523169378381,-0.015757680357863263,-0.0344259023865363,0.17777641760722215,-0.04249301411383709,-0.002137014990081335,0.05741103444208405,0.023375273679843902
C4B,,,0.015062955468200781,-0.015784778472609895,,,0.02601560392411363,,,0.013519358599602781,0.06909553383368762
COL2A1,0.004994998376368895,0.04464592511815611,,,-0.02560488377641618,-0.02256596974020445,-0.01992470191435901,-0.021140482406033934,-0.05249297544556134,-0.026751883444567904,-0.006019596124855064
GSTM2,-0.009353122576173363,0.029029433357508693,-0.035880364327598155,0.02035826828021742,0.037675565977487384,-0.01368472815297401,-0.015525513521570077,0.003649408868745793,0.054326082750611925,0.03730645950593965,0.024415412578879383
NLGN1,0.0012314244266026942,-0.0033608813761679076,-0.01459296039496566,0.027812727022221248,0.04300826740520566,0.003546567556297308,-0.032453987358845686,0.06156733042391055,0.09912968591247243,0.08506438643616375,0.0005651058584930735
SCGB3A2,,-0.016878890982415316,,,,,0.030401000734918394,-0.0006261282053729378,-0.021786632853399036,0.05207373119565337,-0.01224170059309784
LEFTY2,-0.03013238712802882,0.04978785138481427,-0.01822203952462058,0.006395190554204503,0.10268417438842492,0.09868655013338272,-0.03364212413892234,0.13799429592413964,-0.0011603944280070757,-0.05174543101960035,0.03209782231360346
ACE,0.04550100241596635,0.08058599316701663,-0.030194417713537106,0.00420987063399152,-0.000684289803733798,0.02085471921081129,-0.05196444588171561,0.05279839746327314,0.040934021791347905,-0.024594990427584184,0.0015868494244987072
RPH3A,0.0895322889735277,0.05155344801155736,0.00971573032787337,0.05252349758444593,-0.0742960870001389,0.015514561882451346,-0.010140884411789267,0.07428774562368667,0.13684596604989496,-0.04129032723436519,-0.03980484453761606
NCAM1,-0.01963367990300906,0.07977965284875452,0.017467458544994676,0.05180079072818872,0.03608727820389574,-0.035501893916158586,0.08268651208721267,0.07634086600362315,0.0972673573237084,0.12743854260110948,-0.0023948731804142105
EFNB2,0.05597435966217848,0.02678756010565057,0.004586490424574218,-0.03457091134732276,-0.0012728925064789658,0.01718895810905089,0.026092639597533274,-0.03872429533135601,0.04278791563353715,-0.05097413801468477,0.015173568734003511
ICAM5,,0.001978773063975052,-0.023455857857937218,0.001794470041287942,-0.061840584077698775,-0.044096110083734534,-0.00010461183452381583,-0.0031928251071751883,0.052082715519718,0.08262600987536078,0.09026385692422183
CCL5,-0.024735218400731198,-0.00457228903768525,0.030876484423145622,-0.02854473238744203,-0.03186315965869562,0.08415384867605279,-0.027030253944835495,-0.05475579484113249,0.06271132233319787,-0.024061963918713968,0.021644781241798184
PSPN,0.05420932533918759,-0.006601377883496791,0.09540760687439562,-0.00301477044220718,-0.001684733551233295,0.07518296395536084,-0.03437243107810112,-0.02976246642894309,0.1146300909895195,0.021473836964051304,0.041886952445356944
PENK,-0.024871474157972633,-0.021221204646218798,-0.030640529941689896,0.04296767958994654,-0.04483886586190838,0.02214665410168999,-0.0350764163469421,,,0.016565660778150137,-0.020443746806048293
EGF,-0.06216598620048821,0.02964269359973656,-0.04233955802406167,-0.07016733798553919,0.06601750828315746,-0.007791975108876937,-0.008666539024200311,0.01416435779547117,-0.012531455312700338,0.034360483841530405,0.05032552276591751
SERPINC1,,,,,,,,,-0.0032200800011968358,0.10237800032693357,
UTS2B,0.012882485673417913,-0.016162602758399952,0.04469244006143869,-0.025231298532670386,-0.02938646521315862,,,,,,0.05491058160501667
F10,,,-0.01014523894441773,,-0.03370640706461911,0.011888053602236827,,,-0.03475597680520152,-0.006919204308380876,0.014757027231702786
FN1,0.08570526160040873,0.05907628434842556,-0.011560626667845984,-0.008549209883286378,-0.010675215290075266,0.03251736946170136,0.009620484006456443,-0.16356854991163952,-0.13505587373735484,-0.13219522874209608,-0.07804022627586142
FGF2,0.024442699795331868,-0.021529159077042625,-0.00647663611590791,0.025146701066731798,0.05808905252780056,0.012478750430214984,0.07404438295866239,0.05445925397629552,0.004790145066502404,-0.016842462955617275,-0.009391878761892245
GDF9,0.0743041060425029,0.009844172921703191,0.005254191886361092,0.0016004020344083099,0.049222791874923476,0.07057477249535511,0.06078715295700995,0.08773982525190714,0.03226857038818613,0.07319591601593767,0.04469789707393934
CSF1,-0.007460482554028248,0.0312797174516477,0.00957967095372258,-0.013466324515229925,0.06482155192122059,0.0485006966829425,0.03737698290792439,-0.004851331171857621,-0.06146632946624764,-0.004043053128072334,0.060040103089121166
GZMB,-0.01572892929036901,-0.006429215451275093,0.062154322624262924,0.04803632528036623,0.04567118224728481,,,0.049000608825965596,-0.028363932823884493,-0.04142109666284866,-0.017102232736279487
WNT11,,0.03242305837800734,,0.019144997530990124,,-0.01905397268970427,,-0.03845984194000373,0.07493284534312647,0.051631683171848214,-0.003308171803239873
GDNF,,-0.033400848994410724,,-0.024769633612170997,,,0.031657653314862796,-0.06718230924764113,-0.016243566305783556,0.026639129886727616,
FASLG,0.046590711200971906,,,,,,,,,,-0.016311586930503726
SHBG,-0.029522195130661077,-0.004046052038548094,-0.004148074159196763,-0.009016301649052578,0.08466937327862976,0.0002143564601718629,-0.019323444114590946,-0.03728644241528781,0.05883020373689392,0.008052025982144589,0.03798826219801996
EFNA5,0.050207013163798636,0.02209616164615298,0.018906167961411303,0.06073238430763048,-0.029269833285677206,-0.011629761900738292,-0.04187351722028316,-0.011092377068458673,-0.05202159742896299,-0.07815193009841861,0.051044513583549535
THBS1,0.036040171356862445,-0.05186233941099264,0.015262397629601496,-0.03799067776154198,-0.01015880290319784,0.02869804016677022,-0.0055202653019465215,-0.0678731175135076,-0.0624328860220568,-0.08321342353070127,-0.10341708656593898
PODXL,0.052643585633439856,0.12930194556931143,-0.03546363612162255,-0.02380098214376616,0.09332004482905996,-0.005671247790457212,-0.03439187909189029,-0.04213724357824018,-0.022360941516653708,0.01979972264574126,0.002869099529655603
LCN2,,,,-0.029870701023382972,,,,-0.06558134033643066,-0.04246379766591779,,
C5,0.017845907652772417,0.03158756963190054,0.07204706913973205,0.034401442643709035,-0.030440083765332346,0.019165629179003572,-0.0007822213847053611,0.010205311436887899,0.04005202260835833,0.041950686724282316,0.0057437744287878595
DLK1,,,,-0.01281756682873078,0.03681424381964079,,,,,,
CXCL5,-0.04085172916999443,-0.004238981838506768,-0.022231261049896516,-0.01930595559770073,-0.06254976097211024,-0.021226370318630915,,-0.11539865116716652,-0.08184346219116873,-0.04523806365757665,0.02827965611257103
BCAN,0.07343179769254668,0.1333594178011045,0.10493722511625994,0.11869824325854021,0.06787978114580527,0.032778899203291606,0.00950737666392636,0.18908032075672196,0.21570049149240614,0.05750419380761115,0.0946146277833645
RELN,-0.02523000387486206,0.07112702751109985,0.09577424719852667,-0.03646097064950629,-0.009393303615054763,0.007214580020584195,-0.0325300998065726,,,-0.0163921325430708,
COL4A3,,-0.01185500002225662,0.01907502918351788,-0.015795294272355542,0.09855968395453653,,-0.026581942812484032,,-0.03111004218029984,0.05370927702990706,-0.030076795180842383
GNB3,0.0629464131441263,0.05904814790155146,0.0021626915022182258,-0.06784141297528132,0.077485161293128,0.012653485121595722,0.03752001258039008,0.044291808088031515,0.030016665145423508,0.056966443817173223,0.03958601598731979
PYY,,,,,,,-0.0017250317675827846,-0.011287003824103227,0.008241228862227688,,0.04858764212192017
MSTN,0.06977672210616223,-0.003763520832429751,0.06374277954524026,-0.013814635856490577,0.07633264690132378,0.005308637530262496,0.03116061599930943,-0.00036353189138237855,0.04509764380311475,0.10940904376517017,-0.039917685231781505
COL18A1,0.02313987005132918,0.03782769864259364,-0.03723975351702732,-0.05397422959233102,0.017343216794859385,0.002534286879353801,-0.04503735716830481,-0.006477911333982054,-0.08418509514332083,-0.042402007385469793,-0.04268024597301072
FABP5,0.03475005041030407,0.03942342542793261,0.048851053673519024,0.05040288476069455,0.058441876701249,-0.015641377959786713,0.07145674307188857,-0.03414806792809519,0.06475623665366048,0.10356121288767145,0.07413187984100308
TGFB3,0.08675592707751764,0.011447368051597465,-0.06861868532460566,0.04014367457378161,0.06908729348761844,0.048454375972884677,0.022857504152713738,0.11782905570237127,0.02343629369040232,0.04690007304945117,-0.02607868841452509
BSG,0.023473486598639817,-0.011843016441811145,-0.022275288986969514,-0.023454003480708235,0.03169737089401185,0.041843783626032645,0.07077895693191524,0.004914099086198527,-0.034369616529062286,-0.0897131266808632,-0.01690307771790592
BMP8A,,,,,,,,,,,-0.020046202831544204
S100A10,-0.012799202036955459,-0.04045584679311178,-0.08730928397749632,-0.06756160314533485,0.017329344413860134,0.06572780800956823,0.052296350807896,-0.1557657392985538,-0.1712055571241197,-0.04949344248503236,-0.027354723946186734
PLAT,-0.04116788657751451,0.04057461126686605,0.09463178589643771,-0.012660476410664192,0.0969625128440531,0.028227817769276863,0.0026515604533490014,0.042649407121366806,0.1488269827845126,0.13184530308728598,0.019668264007505886
SFTPD,,0.03002590080217644,-0.027486056498273657,,-0.03008873531364189,,-0.034186147037669784,0.09552887994044464,0.02503919537239789,0.028197712010114537,0.0921864330000138
EPO,,0.043613519522461695,,0.029904444863485643,-0.013726711966352665,,0.0035844448210439815,-0.03674705403950979,0.06880821555850312,-0.010103265686638578,-0.0165530621038921
FGF7,0.0004231863591148461,,-0.029100613818304814,0.0667794112727919,-0.017655007930986174,0.005697531710138062,0.0697193654474856,0.01089869400864147,0.08810740627517563,0.05123715932749382,0.09000581474722028
CGN,0.007855314064820705,0.009321587342927026,-0.024809760446425317,-0.026558674421339055,0.040706039154115144,-0.021873880967073916,0.07598674538967416,0.043473570049758894,0.054071865037190046,0.011833858247876125,-0.01854220753283834
FGF13,-0.03699413219369917,-0.0007968107917517907,0.00896749090121693,-0.032154841064426634,-0.03576984481624748,-0.027573338140227124,-0.03573245754562375,0.10067697384049963,0.11986153640889484,0.08437163100969311,0.000650440333098641
CXCL13,,,0.019354339948440588,,0.05534258188404908,,,0.02128740783823168,-0.05704685179122396,-0.040034184262187765,
ACTR2,-0.01755210069862223,0.032896596033127265,-0.022860772323576695,0.06479146501856817,-0.010225527067266565,-0.01537549064418045,0.01871895785054174,-0.07775521943400669,-0.08491274499815113,-0.034793949353383785,-0.07052594226840313
SLIT2,-0.0002569386434659063,-0.010607903415790383,0.0051620597731488445,0.017664514840604162,0.020044770442073586,-0.0423757005261469,-0.05033343866232428,0.07222243752657966,0.0022841594333043156,0.0568162854095452,-0.011384632547971618
LAMA5,0.10754846520991834,0.014176882239318922,0.039079479886845805,0.0774569483620129,0.08720352871629114,0.06032027997197789,0.12702680183116144,-0.11413039615454182,-0.09484497294764861,-0.027682011628143443,0.02762005097867655
TIMP1,0.039964896667534125,-0.008938715941484352,-0.06634467356589185,-0.020215562839559494,0.05016256955081162,0.03910087907227719,-0.009910252787211886,-0.1736701803859917,-0.19283622170375372,-0.11369634039112031,-0.06537232272215635
PLTP,0.08130588745707033,0.054788151166311395,-0.0625922545940585,0.034138492842631346,0.04854316215836887,0.013691162378303163,0.037409069257879145,-0.07081851436650169,-0.036187104777955253,-0.05588820660812416,-0.056559201782523105
TNFSF15,,,,0.026996720371682152,-0.03339261774337739,,,-0.006332664313144391,,0.010056281251968445,0.01737353609602444
PRND,-0.006434959133203258,3.414702726035657e-05,,,,-0.02145501892883236,,,,,-0.021218333096961275
NPW,,,,0.0036505571663822916,-0.04652507582597129,,-0.009465111021235234,-0.019156219660604587,0.007385604918319381,-0.03709538637604757,0.034695426800452324
SHANK1,-0.0006945757853589427,-0.03222944723010351,0.05217253227548706,-0.02644200678682126,,-0.016617288374372614,-0.0015176242208713013,-0.009425307361988017,-0.019641711352362933,0.013522823439488026,0.18613264913383704
PTHLH,-0.018428730361808886,-0.032622436802488365,0.011049692989745364,-0.024476701567967125,-0.05839179017370204,-0.0496866058348701,0.06194807951057256,0.041006888989868116,0.07155234443928384,0.021983560869358147,0.023730572116927594
SYK,-0.03899608432379441,0.07023949098376323,-0.018751018216649262,0.043272519917232376,0.07468719955217519,-0.006600449579001817,0.0061763472941828166,0.05763554070271594,0.016433493781872435,0.04625883005662757,-0.004876073317456686
CD160,,,-0.01887053903233806,,,,,,,,
FARP2,-0.017274857944347098,0.011080961621589443,-0.016683247743991995,0.013261964989408927,0.09989125748367036,0.03217283747634945,0.019008930868598003,0.045208234083360006,0.08662219124783034,0.03530561529635821,0.046814930629027765
P4HB,0.032698430829853645,-0.05918287524687531,0.10730796838526772,-0.031312511338001434,-0.01226934972399024,0.03501337782470981,0.02863250885047107,-0.15231082242700492,-0.18251753928079553,-0.1099385266426822,-0.09072206372776376
TAC3,,-0.019236259483553415,0.017469346312215858,-0.018283858648406218,-0.0607010769703226,0.004817324552181977,-0.05341194463119029,0.11919563894059242,0.0692555098661501,0.04877111006501349,-0.033434769060096105
C1QA,0.04436005039572502,0.07516990733131833,0.014379585879475291,0.012737876490719566,-0.00010977865320461978,0.041122787982038854,-0.04437061385088536,-0.0534064657949129,0.02437477726394519,-0.036877139016502816,0.005043710063792458
EDN3,-0.006866470775779248,-0.0013866758019427652,-0.019075214178649987,-0.030045586797419123,-0.026694819168312477,-0.03094633987400252,-0.024225932323953737,0.05976928412751454,0.026525561855383555,-0.006415757057962593,-0.03007679332422019
AANAT,,-0.0017571357531959342,,-0.021005573008887363,-0.030088745657512492,-0.01718719242417439,0.04092940409994425,0.039296920165833055,-0.013539038091831566,,0.07775042891809039
GDF15,0.03150670948927775,-0.020742802866399925,0.05127931525322194,-0.03879894049671809,-0.058451622920503786,-0.008107616476413726,0.06482403031319603,0.010869019021843637,-0.06362032228077773,-0.056005621063507156,0.011630771900796352
LRPAP1,-0.03295533699556028,0.03297268588034095,0.0413950242620198,0.0411996345818992,-0.07142335071410622,0.019951584870412997,0.05170186693765911,0.03128316920625597,0.08011760498284437,0.018586033160979884,0.07807078981276737
LAMA3,,-0.026122576024394405,0.034366579482777354,-0.036949249846194805,0.03686058359713761,-0.04787893304630838,0.019697739834947676,,0.014229132107511665,-0.045514714584456356,-0.030772157968088534
VCL,0.04924796056253354,0.0760249734687164,0.016593145506799366,-0.015579177968042052,-0.09435524561354201,-0.013176816094232695,0.013624485251940977,-0.02843708353584226,-0.053589859897730824,-0.03175632914387238,-0.0648456526549807
COL5A2,0.03449974285588208,0.045383775178394134,0.03931589728723887,-0.024512730306965633,-0.004459113028734512,-0.03320564459754463,-0.03748688509310646,0.003538439937000986,-0.013579330784338414,0.004102118542548522,-0.040284027818240475
DKK1,-0.006141686401404796,-0.0229016577043861,,,-0.022227036624532792,0.08142939076871743,,-0.019231466803135183,-0.029706034382364254,0.020364372804101128,0.021586075614183586
COMP,,,,,,,,,,,-0.025254702014564454
POMC,0.015923121115284978,0.00023080501990600653,0.018949437494438264,-0.011434365874353286,-0.0360206199049805,-0.011527694797416548,-0.05137421022560643,0.14006998892447775,0.04941307405863227,0.01482394307541682,-0.01844522860038329
CCL13,,,,,,,,-0.03383625818584324,,-0.03843322590973631,
CD34,0.004320284093335343,0.10165068273969885,-0.0018073757621209403,-0.03295204113919755,0.036668393871451634,0.02704957881185209,-0.05768667180092831,0.01394761533964591,0.06834311143757278,-0.0640757183837724,0.008327432455391979
SPON2,-0.07284646877858433,0.09810739387272265,0.029978304764803676,0.013697096831418292,0.036539166135696174,0.021539362334982708,-0.016272432719514784,0.047255207396426024,0.022966360745191042,0.0314908515154646,-0.010601141955142232
THPO,,-0.04505541922871942,,0.052490734372123565,,-0.01920972020252453,-0.01992470172362561,,,-0.04838536602206885,0.02635954297031872
SFRP1,-0.012344599891679825,0.06134830722309103,-0.03727459657245245,-0.026571132378142806,-0.03432604322145643,-0.011061217725060014,0.0022852109394207363,0.04808966309152543,0.07278526551278333,0.026965228807229413,-0.02251536604803101
ARPC5,-0.04659618209625159,0.04465521408340418,-0.0027734242704124243,0.01611516258281802,0.0360412967749836,0.009744760369147258,0.06885157182379549,-0.10357054559385032,-0.01857170955822991,0.05712450879336348,-0.04968329840517592
VEGFB,-0.012564087171898377,-0.008197271073530922,-0.014908335467152888,-0.02182104593904245,0.0003837940937740001,0.06838660373015029,0.0869579378025012,-0.03981258321513622,-0.05098230551211836,-0.034428279503227105,0.020009176474028723
GDF6,,0.012364561596538553,,-0.028265396614370247,,-0.005721465852779371,,0.01621311228341659,0.003596041585194978,-0.009943765013082811,
LAMA4,0.039182286030256454,0.026615081994396033,0.023166526372735648,-0.012559566585456887,0.009341133215150725,-0.007197499663658318,0.0311021422557362,-0.0371519753095721,0.0035851114242041377,-0.06730435073477235,-0.03671554575841675
PLG,,,,,,,0.14476029306055338,,,,
NPPC,0.03704149471658605,-0.015433705466223174,,0.06758180009102811,-0.05571869599557642,0.02237894011806631,0.10884659787312238,0.17142138885032163,0.04601326031434386,-0.001445944618972993,
HAS2,0.009316602608090287,-0.01512793372278741,0.04038987642775549,-0.04475871850505702,-0.035752667998878614,0.04147767094114672,-0.008050742571866984,-0.08461208996193802,-0.04241541438361935,0.018744459661544997,-0.025779357333131782
JAM3,-0.017969084825121766,0.03450878829575971,0.01792410320058795,0.029348230200387692,0.01543473585373634,0.010194609225840071,0.04380142440494376,-0.007277700838139548,-0.02157880697330359,-0.017995589492832056,-0.06820260424939915
MEPE,,-0.019588028680193367,,0.03138145326570421,-0.020309502397932055,-0.030782220481273583,-0.04442333406476908,-0.04164338237543656,0.17708312688993183,0.0777408510342314,0.12174233758315253
ALB,0.03993386261085866,0.08968775472676951,-0.032509273134980816,0.018325883707585897,0.008974929228602616,-0.024245636109946244,-0.010535803473527198,-0.01287850866598999,0.06571579002095597,-0.009444297898786874,0.057860994948460386
SAA1,0.11365652643138399,-0.05233764291899222,,-0.04565160446419814,0.04682418633502654,0.005423706368681998,,-0.14054166169670385,-0.15275118195494405,-0.0844940852050928,-0.006940531703910955
SFRP2,,-0.034577115435208285,,0.024944220237944674,,0.08935855711694404,-0.03730450590313937,0.032722262772138605,0.07484647473941296,-0.037524281460467636,0.052862249752376404
CHAD,,,,,0.058254197503636064,,,0.05146378626669489,0.09456724150989951,0.05970045156414641,
CXCL8,,-0.06996299294590849,-0.024141449699183436,-0.027145856440048292,-0.03809978527728233,0.03029346120609156,0.03124554638472262,-0.1361686949877276,-0.15927401725411428,-0.045060117873293226,-0.00046006683457508447
VASP,0.022293922095090422,0.03345680474947946,-0.01836318251333718,0.07369234347538345,0.030740667466856032,-0.054012040026569265,-0.04119421982148498,-0.04470379879991742,0.019955146859894267,0.014209501867691737,-0.003536357126314949
PDAP1,0.02023914053919538,0.08600215411429539,-0.002798431181984023,-0.052717139157882884,-0.003519295577140113,0.07744356391822929,0.024345174810304578,-0.04846510317274,-0.0720252138770926,-0.004287377658508781,0.06770187064069048
VCAM1,-0.0050122502730449514,0.07729918483482062,0.018312456941630566,-0.007400046842980815,-0.01925428897822146,0.024157961370700445,0.02121735157549565,0.026955292428709914,-0.05640712835405188,-0.09577168274740565,0.03515799608509533
CALM3,0.03511555244187889,0.00276488404599676,-0.012168497623628273,0.03224097595128421,-0.054357247000228884,-0.0016636168813995748,-0.08740242959396367,0.19078600122599257,0.15057637349745792,0.14642080964533122,0.0077496688779374635
JAG1,0.05321694444967636,0.08551006280753834,-0.005474910740577248,0.01681283174280533,0.001921053048659261,0.1026429747467491,0.06342670845045614,-0.07237348754843247,0.011162958324448014,0.010796728809097893,-0.08624277234210664
CFH,0.0062657665859699885,-0.00484979643613667,0.017608504049987865,-0.028307401266444345,-0.014668254664699218,-0.015060630864335352,-0.026841581991934472,0.029374072029065817,0.0858220111377447,-0.04065929704570633,0.004397132956249772
VIP,,-0.0493260358823362,-0.0372978540475199,0.03329013427406922,-0.0329361140792799,0.005465161104154229,-0.03304281107148003,,,,-0.023575761725276808
IL7,0.04208326926413923,-0.01672700799865722,-0.020508608441472908,0.0072416008885124806,-0.03673222312641852,-0.023628593199054786,0.0321894029675197,0.05043119012134433,0.001295984618976759,0.03470853606847717,0.06799574319010536
FGF8,,,,,,,,0.02743438270903049,0.0004252934824259799,0.007476423617234684,
