,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.01162794778636035,,,,,,,,,,,0.018769894834917037,,,0.027768682683329476,,
BMP1,0.00251635888392331,-0.023835097695127254,0.07144930461535144,0.015750058832557232,0.07879178254990825,-0.004611094295124638,0.042343640763031994,0.12944440209636096,0.17680221723637413,-0.007098227660668458,0.015077831660271249,0.09386847102896574,0.13362480417149641,0.03529084944533214,0.024781088048853886,0.12201830837931757,-0.023905709556074243,0.09463213852912093,-0.0653216795823846,0.06435137326776355,-0.057938396937260425,0.009466940871440496,0.07374648721577344,0.03699791858011209,0.0984483545604745
NDP,0.0052665927192406745,0.06625357511690486,0.062132999911849375,-0.009039045064895975,-0.020987023756923892,-0.01829333137801819,-0.008969070667828474,-0.0029570752192199,-0.00081633866697861,0.01608859008188615,0.027071549955575116,0.05947258084112026,0.12998983558552657,0.014006564362881333,-0.0005602241660900865,0.11663171547120811,0.06877385204044609,0.043584900790648085,0.13989589473697064,-0.007556775409325162,0.015980920634742372,-0.029437365543700654,0.07271674248835105,-0.012880270060842856,-0.008307355987074886
TNFSF18,0.023120896606631587,-0.007302029275783475,0.09554743759629741,0.011836681813613427,,,,-0.030326905437714463,0.0667465530471053,0.022460590961876067,,,,,0.020041965764302224,,0.059473378563015045,,,-0.01712800416210461,,-0.02297761762416792,0.043051468260923126,0.023219269359219627,
IL36G,,,,,,,,,,,,,,0.03767789904856241,,,,,,,,,,,
RTN4,-0.0722007083298944,-0.06421853985706452,0.061800173515612226,-0.025202069750604385,0.033927080416287024,-0.01638823001555792,-0.008172493875189542,-0.06388442340556208,-0.2391520904817436,-0.06815194424966217,-0.04373377664507523,-0.0069230365809319445,-0.0010340173194465323,-0.0036370490895139785,-0.03321500758036549,-0.006224722470332113,0.03019053714603473,-0.023360920613101938,-0.04731347819096809,-0.08845090268372753,0.020017311349352668,0.004959828404236164,-0.04657923061093399,-0.06036325987881337,0.11038307909370192
HEBP1,0.0627523034030853,-0.019759579331615124,-0.029249002476932698,-0.02921556780879244,0.02787281437352151,0.04012517485712824,0.021571015418566798,0.01716139410820294,0.10219456782202196,0.05948288440213641,0.03151774368559207,0.061286527907509755,0.045586417826561684,0.011033796278646462,0.006128348440987608,0.011186779885381831,-0.07771829008283156,0.10593106156307144,0.09092358619117608,0.08371606541905459,0.06152526510232295,-0.023652475329587183,0.11375636282161362,0.0945046748180691,0.12831571676594442
WNT7B,0.022714439503289746,0.009679062923704478,-0.005804727699961995,-0.037515159400051276,0.06839251082474423,-0.02033595860481453,0.011175181817972508,0.021687795323885227,-0.07609867124326385,0.0024068030431774216,0.017890789804001595,,0.05112566199011309,0.0028035998490218562,-0.003936293846510421,-0.017798366654473492,,0.010323795475461984,0.029001474804395484,0.02214055298174514,-0.013085698682356015,0.021804814807486653,0.16806752218578858,0.10252611439685641,0.009871622624426112
PTMA,0.02371928914421084,-0.016460018363881734,0.03834196786945084,0.0095944146654431,0.12177790639527293,0.02960253874487475,0.08549124171347844,0.07146980641769152,-0.14360386218853707,-0.07640548682997488,0.02161951086708802,0.09075300981087699,0.12311012256286887,-0.0007093560821480689,-0.028801916270619274,-0.08544997938086749,-0.050512714491559335,-0.09808544863257913,-0.10911020575528325,-0.0038279887619366796,0.023345389675254426,-0.08883828571002991,-0.030272852146549362,0.02334746259551126,0.06255689770618403
FASLG,0.04367961747071683,,,,,,,,,,,,,,,,,,,,,,-0.015890714655166144,,
CEACAM1,0.03611028461600459,,3.3702342892078714e-05,-0.028790628454639013,,0.025157012135428147,-0.06053583114554212,,0.09697952090787164,-0.00200479634670173,,,,,,0.012982174830816352,-0.05974934024486087,0.0005424822043163198,0.13155776849052195,0.07961295666560954,0.054650862184024235,,-0.002945001395556827,,
PDAP1,0.019276139530505217,0.04890806114489926,0.03999949467237765,-0.021928282813913846,0.10134761205523304,-0.0063756248367009575,0.10678828123240085,0.04931112487124186,0.1382049747827382,0.032577036821212525,0.04668421757074775,0.02706040774003967,0.12102393580741853,0.0177153785383436,-0.028960330833246624,-0.08942947325329167,0.028246131524823706,0.03279825162156557,-0.052444299471266075,-0.045329529349975466,0.01862713792167115,0.007445972660033792,0.034745108084677206,0.044204266368341065,0.041846726840485696
QDPR,-0.044483053819508275,0.074289920148539,-0.0028341037477381857,0.018298555714400866,0.11021301001430656,0.04437759419777493,0.03533822306674506,-0.04028157300770656,-0.24093775047529958,0.020365128643848002,0.007134558054952736,0.11606159238205084,0.07741956681776785,0.01086251760215655,-0.014219781701046687,0.09111417099563204,0.03294812057622112,0.017018491198217786,0.15339444882557965,-0.04888814912864178,-0.00232106673312293,-0.02474496273494272,0.012349084653726649,-0.03770269089643903,0.14639478486291208
POMC,-0.02410292824978681,0.04371127785436071,0.02278195902492957,0.00035228302970443065,,0.03781007780535602,0.027634494892216158,-0.048191339936318314,-0.053288421699104374,0.009130193609619279,0.06096168506783862,0.03201966914920382,0.04327256084320401,-0.026122020712572552,-0.018539042567475204,0.016487850348802954,-0.0818529467314421,0.08497957303892956,0.10468440608815614,0.03281248952773494,-0.006116542456134216,,0.05925296412995134,0.04265672177482061,0.04577876426525143
CCL18,,-0.014925426805886561,-0.03560933347023201,,,,,,,,,0.043773391844098536,0.0802761481009756,,,-0.049478425586315315,,0.01980283690187478,0.05896290713855709,,0.005084833539324564,,,,
CCL17,,,,,,-0.008619884373533289,,,,0.020335633551431764,0.004648284456053144,,,0.016859716815574514,,,,-0.04302376514783371,-0.0037351425841999505,0.03893091750576256,,,0.02769815190894992,,
VEGFD,,0.00924037670032371,0.11658878309544302,0.0499937316060856,,-0.015512306610015862,0.07876288529638988,,0.06743938384653168,-0.04513941627761758,-0.031309877568130216,0.013039038345288807,-0.0009726019307643343,0.03236994662136957,,-0.03599929967190877,-0.026672002145741846,,0.05205084337385134,-0.042062920491352754,,,,,
TNFSF13,,,0.0598767377123951,,,-0.008376614976351088,,0.046339289044259296,,,,,,,,,,0.03977558956857205,-0.0053798733623920325,0.06780627079095888,0.05140933396497091,,0.09985231787491143,0.013699051432486908,
WNT5A,0.01415334562115148,0.01760461858883266,0.062186397279262506,-0.025214910470759973,0.07201982724605532,0.07130526983632843,0.09105369295591267,0.11015535592541224,0.16262775665989154,0.06784277421702248,0.021915311576117508,-0.07279296180456793,0.034906812353737576,0.01790229273634711,0.10371354691976527,-0.05042963195728337,-0.12109433075798233,-0.016948537346442343,0.12416342095249394,0.05407935500866227,0.02313220841692707,-0.05995319477841828,0.050747379612959415,0.04466041876146051,0.04613673383884173
CXCL8,,-0.057406785121251004,-0.054079732263933714,-0.021366184575932288,-0.06395537027524369,0.027458807006374923,-0.10754797894532758,-0.015045477582201455,0.06606772067341508,0.0367071466610226,-0.029157119390179592,0.04301871459441326,-0.004272205905443584,0.014483706973362999,,-0.07438979583989208,0.07645102977421755,-0.050498838105536806,-0.1652599066912579,-0.051966901963333104,-0.03739514677082581,0.00798055407838496,0.03558491474085921,0.020441735859987032,-0.06794953635489166
GRN,0.019579010579086217,-0.032140859904845366,0.04997412906404998,-0.03366259304776126,0.039311471439405755,-0.0020832060533720743,-0.04723798031896355,0.10062288156161123,0.1786117064566485,-0.003642926656078608,0.020849385497981477,0.10640729402906599,-0.017122618263615243,0.04075604143398777,0.06325675643236096,0.06239080752736574,0.06724321602359634,0.10035463003175951,-0.0013075550382697977,0.04013750636580193,-0.0021835945266338633,0.16943109995064612,-0.009512849190599122,0.01842579611496241,0.12400915291016998
