,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH8812bulk,ZH916T1
CXCL8,0.10553413768886802,0.10099831739232148,0.07736154699989138,-0.01696204263689894,-0.02824230615425906,0.0357242839145021,0.0845962940905517,-0.01873679249562166,-0.048886451637882,-0.033462701283461925,-0.021134825151328956
GRN,0.019293431777712363,-0.003821453068204884,-0.03661070728570828,-0.05813124436672185,0.05844236758872628,0.019374948850470225,0.01243434919152046,0.018688334685912963,0.00031749226216065484,0.03954821258968322,0.06316270224990893
MIA,0.005232019837265783,-0.026776520781336067,0.06446734607671803,-0.01761120404661282,0.0190626661540761,0.01686937295219394,-0.020509316502567845,0.008881094219175581,0.10294726802811259,0.06710055622530688,0.060918455809844306
COL4A4,0.11473187618616633,-0.022276402847226467,-0.0015335584013545201,0.007248002081758519,-0.016857628962904575,-0.022902598647108682,0.043308182443891424,-0.005095197130876329,0.09686955035985233,-0.049849625831284376,-0.015307871827796814
TAC1,-0.05034582672724061,-0.03307789959581516,0.030560454845519,0.011956322578494268,-0.0726733575243064,-0.07103932914932748,-0.0403972865978127,-0.03759643598044612,,,-0.016972361567275402
RARRES2,-0.043743001903020065,-0.006817702831819613,-0.033441399277692345,0.0012251973600880674,0.12840977008852222,-0.006341275592382911,0.0006697109183937073,0.0717529357231756,-0.05101268587700255,-0.09093878109119821,0.02080713300004851
FGF7,0.041305538525314135,,0.014942239142825192,-0.02859578590533612,0.011086457365321219,-0.04161353870198836,0.04152641506432069,0.03524862461051146,-0.01843290447953458,0.00985282671372719,0.04001694369116845
HBEGF,0.019723285704171305,-0.00400404227116894,0.02272479072641798,0.04938697954361357,0.09686727158206959,0.04040082868482019,0.029508564761953238,0.024023573157436837,0.015295542440676569,0.08343338855515958,-0.03798104269445338
CSF3,0.017143976914346343,,0.09682557267089867,-0.025932283503963597,-0.017835046973687166,,,,,,-0.013592922212269353
PI3,0.12320706226169936,-0.019513633264952365,0.020412822547882382,-0.045813928338349776,-0.0007795065509111504,,,,,-0.027496014329763434,-0.029532904161559497
PCSK1N,-0.08945311964077596,-0.024911918037988708,-0.0747505579409676,0.03561809411156757,-0.03884096803389546,0.09443470001424006,-0.05212539107410287,0.024520176874920106,0.023101346169027794,0.08028526205575075,0.014078120723406105
NTS,,,,0.0007204103209293871,0.01342968916966321,-0.02616355669778301,-0.02180476388869206,,,,-0.020129264248948855
SFRP1,-0.018895688359042557,0.07542921738002144,-0.027766069279651556,-0.01703801290927084,0.03599649019231305,-0.00041850219769121633,-0.012607304672461593,0.037227122873886985,0.03384709406220042,0.09531587178980759,0.0018424033707727374
CXCL13,,,,-0.016884888378451698,,,,,,,
MICA,-0.020968186408965202,0.054132644362517475,-0.004859035491589928,0.04290818760418439,0.06199120771073083,-0.017724280944393846,0.04951709903260696,0.08999438119302763,0.04818072670714535,-0.016181385948580644,0.030682956963651236
TG,0.07860424590428668,-0.029209132010415587,0.04028486667637372,0.030366516396185404,0.013504432954770123,-0.009337988108181204,-0.017792168515006403,0.007290923915656971,-0.02104826632627222,,-0.026508791060252317
ADA,0.005467212056635304,-0.05374501769503704,-0.01331697473045634,0.016917748111519443,0.09334824861946099,0.039745720736979365,-0.02889591251551472,0.004735590885143008,0.01149168553045281,-0.01713819877213338,0.04605785714297666
LAMC3,0.019512188333076837,-0.022171984799639242,-0.005177671701849342,-0.0059205548529250845,0.034424125224749205,0.0027501466527169263,-0.010838762324669331,-0.007386904719279547,0.031386126149691315,0.024501978242474326,0.008111401923911788
CCL7,,-0.01179830968365632,-0.021663915340432587,-0.022386244581731368,,,,,,,-0.01424406485275377
NGF,-0.023159636340808285,0.049224162732321296,0.13983977699278827,-0.02389498610096492,,,,,0.07849029206414498,,-0.020047699039292356
TNFSF15,-0.02865136055508427,,-0.01223622323836096,-0.01657469952232585,,,,,-0.048874575190222584,,0.10185997510819118
HMGB1,-0.13112211663025758,-0.08545223806104062,-0.01856499415692823,0.03161806069029131,0.11389586247681152,-0.03006502613483989,0.07482815010908114,0.0412507242747842,0.019475330809805548,-0.03170458282786974,-0.0024661427340089905
ITGB3BP,0.0553844572857967,0.047176857930353755,0.006533116699320981,-0.04352387674697735,0.0381865021419991,-0.011144427634345557,-0.004750090361434814,0.04432934549445122,-0.04226864916237295,0.01354492884842779,-0.0018277752246151687
AANAT,0.004804190058281964,0.0025897213406038126,0.005565238974333821,-0.01493479553204132,-0.0160876950208903,-0.019875018931652146,0.0373220293029157,0.11289006364914943,,-0.04002961614331108,-0.015070814622744216
RELN,0.016691762940800086,-0.03695468996486756,-0.03032535627270622,0.016895578641612626,-0.029124656707348866,-0.04375837601011107,-0.01272174422291619,-0.02212698118817311,-0.07185139531414082,0.033302104265177816,
IL15,-0.0407274144660462,-0.017978137034494437,-0.05829925402279647,0.01124248319040204,0.0571781503445664,-0.02027089938151119,0.019473168314810056,-0.01853672302566626,0.0410610492437411,0.03355190994446249,-0.002593555836056687
UTS2,,,,,0.06731815246685549,,,,,,
BSG,0.04383590694200409,-0.024192493570663384,0.04454569276328767,0.016849796516059567,-0.017348650576574864,0.03460060308531832,-0.029944192525301477,0.07616758390700357,-0.012050468632886837,0.005999864820961979,0.04217062630993833
ADAMTS3,-0.004593742402764461,0.021409056782282047,0.03995794013631262,0.0032504499405365266,0.09178742089344402,0.036318682183177506,0.042997924100495265,0.058278130176359716,,0.07310397030585486,0.002467954067154002
CD34,-0.019712267717777232,-0.009770519154980553,-0.02641516449200412,-0.060670525843420454,0.040584649329295966,0.0030358546672444825,-0.03837237643981505,-0.04292808057728679,-0.0803841639821946,0.010277292581730125,-0.0012678685937419255
CCL23,,,,,0.0029014911534557307,,,,,,
PLAT,-0.06943153293283166,-0.007838992494897355,-0.028115503168444477,0.009153611191161082,0.08104252167871298,0.04333593243002927,0.025204775927138802,0.04440892204244485,-0.07546869950558867,0.04023047442357282,0.022874088236340573
NTF3,,,,,,,0.0626511486641707,,,,
LTA,,,-0.005789154860356498,,,-0.019141714532088686,,-0.018536725313848004,,,-0.02028304525594045
CKLF,-0.02664334247510571,-0.028090776043197648,0.015692508993086936,0.029255331505772753,0.09471707628556211,-0.04805494607067473,-0.0026736996345283737,0.03452992800651016,-0.007554273035826119,0.04368622633400813,0.03117631850482324
CD24,0.004166685831924674,-0.07073358651757683,0.03198473409118097,0.017297138300107793,-0.0009485994739451896,-0.04227751575891552,0.0592533163802422,-0.007085460806800838,-0.07541798518856131,-0.0466647461271157,-0.006981006527410343
HSP90AA1,0.08962175452880486,0.05999938198642632,-0.002908521285687904,0.06834232288786114,-0.0908220206257089,0.05223971782659749,-0.024792698324793538,0.0016348407335967001,-0.07285312135816951,0.028554669462355662,-0.07960223362423664
BMP4,0.02162650255239352,-0.04105581211928795,0.02266602179003616,-0.028983383273547957,-0.04927715863355929,-0.00814947484433478,0.002343535035671772,-0.01579520452242264,-0.030799156206437958,0.008055303125264205,-0.012151160883320014
SCGB3A1,,-0.011798308503841115,,-0.017785497784091456,,,-0.017299810027431403,-0.01293468178606319,0.06766755445394641,,-0.02986599573792309
IGFBP4,-0.02714083614763879,-0.031807795323409674,-0.004397088032941069,-0.0011252577608792638,0.050140949086727664,0.0566994221362657,0.0018128279254929769,0.010846666223838428,-0.00903690049542107,0.08330382142322539,0.010978533841503418
RSPO4,-0.028291870203642402,,0.0012793524167981855,0.03431805221884673,,-0.022262979318738444,-0.017299807496942838,0.01390991717352878,0.11123053813029331,,0.03525793410133289
LEFTY2,0.07804465622648671,0.03626052184742522,-0.023190540760484175,-0.007507318089640854,0.10096881325404089,0.019992427987688653,-0.018969450501692298,-0.02288338038857525,,0.06905450793634994,0.061747548614136574
PF4,,-0.012238851167193985,-0.018901339329945838,,,,,,,,0.12106791580911602
ANGPTL2,-0.05007736434052217,-0.06626616995596366,-0.06031357794675779,0.0037525099477273027,0.06278203106688045,-0.04388691363223781,0.01688572359770669,0.0344018145868746,0.07975763241100337,-0.052168853184165594,0.048176051789253035
LRIG2,-0.02240955355377421,0.03424423486913523,0.010075174101017001,0.09458556300358884,0.0344496736842012,-0.03326306712047549,-0.029340737830712303,0.09669083781469577,0.003068663071968981,-0.008139552761266421,0.04884978498809771
ICOSLG,0.0550203268664293,0.016733667368097276,0.02375650504526905,-0.01686168207772306,-0.00032914904488316694,-0.006669543340727223,0.0029787300930545053,0.005493808982941446,-0.059455998459224155,0.06727548569967697,0.07335233593339417
WIF1,-0.06583970367331018,-0.022021826146909042,,0.020431735689525405,-0.08020568050062904,-0.017179813826409186,0.03195459443232319,-0.03961119824290786,,,
NPPC,0.07610414947295446,-0.03660151317515138,0.06253685619605637,-0.0019934993729836515,0.0031625129543448745,-0.02544563297790128,-0.024042498790434595,0.05003288824007265,-0.01524432803987551,-0.010094352558453737,
LYZ,0.06765936991099432,-0.011459480657808581,-0.01123718088265619,-0.07035112245665318,0.07027974709673794,-0.03271685424434548,0.008652539870945837,0.006838189316453317,0.007899869384930631,0.03019900024673415,-0.02842802803800979
EREG,,,,-0.028886859798497144,,,,,,,0.022715896259132062
SPTAN1,-0.07229363819108613,-0.048823396524155425,-0.03470963943551905,0.10300212159317149,-0.018467728236883335,-0.0031012401445688776,0.008546591293198192,-0.03169241716942881,-0.04297802371799329,0.02540764081710274,0.02626271090108321
LIPC,-0.038373195724991684,-0.014983570746932948,-0.024698924352899356,-0.01987385879861804,-0.013077284792112948,-0.026838675771412312,,0.017525201289933217,-0.05464440418730443,-0.04661415403938601,0.007934443413016338
COL8A1,-0.01694548859171192,-0.007236809980917709,-0.022285689078881663,-0.05180508072835836,0.05893761035454125,0.01322587877933353,0.04385249183622936,0.02367881877282863,-0.013209039636631942,0.03900331894904528,0.018650351932932248
GSTM2,0.0008485337761401795,0.03776821553901264,0.04432542050059743,0.04596235355053486,0.059769292224162225,0.0033066649107747572,0.0517989975060551,-0.027515051701197137,-0.061713551670691896,-0.0015203148059275563,-0.025408812009024503
SPX,-0.02348752031777091,-0.024233558446905234,0.031313300013775934,0.045376098025442235,-0.022560972482965944,0.002234328450007082,0.03381048888815329,0.004035616922625562,,0.023737490453191627,0.03964289820032025
MFGE8,-0.004934854032418605,-0.04194373091767136,0.00795840185975055,-0.0012985590728471965,0.062050810561332805,-0.029472626922912807,0.0005248030286118217,0.011950360518862552,0.029432081795703103,0.019342971317577673,0.012116776948970124
TGFA,0.017949736193148453,0.003807902254042746,-0.004075360474654646,0.00016668245922688124,0.03195629901806115,0.009830588651509377,0.054904738636534695,0.0935335703714872,0.009490378587442195,0.0009225248987632599,-0.03219844648817311
SLIT2,-0.03633197924741703,-0.028394549763059454,-0.01674165770144128,-0.013615567070346231,-0.03563949344164702,-0.018939173186306276,0.028843845520243598,-0.03375049503218332,-0.026474475104564948,-0.017874849646145795,0.029788103436501134
PLTP,-0.04212274127629917,-0.07851703836088268,-0.03710965859121016,-0.037716400578869165,0.05815385094929856,-0.028997114592894578,0.0381782578204547,-0.03313683750539418,-0.039606707302589875,0.016156177873077417,0.06398136265638647
APOD,-0.05409367696706498,-0.019743101809641787,0.035463448880578015,0.0011432429207914657,0.04889697229572981,0.0026033823217367705,-0.011517259760491973,-0.008375782859119418,0.025864832428859872,-0.056904466691604906,-0.04111892152060819
B2M,-0.04539196752412341,0.021409389188416932,-0.03166075293817899,-0.058651907698001216,0.11028805454448443,-0.04019834857235994,0.05864722768972925,0.027590891926417126,0.04569230214301912,0.025688759625881262,0.01871193755504371
OMG,-0.020361071958041155,-0.04902386192138771,-0.022987993557082045,0.03337185349117226,-0.007391366217694729,-0.04086614567477611,-0.010265639031416904,-0.06433533219156268,-0.02619748934332237,0.006816712661264121,0.041089263303034154
CXCL3,0.07380914759025096,-0.030223474485490936,0.05534271423984398,-0.06254792071456466,0.050273421479112346,0.057140572749899414,0.012187291393717391,-0.013349798974626154,,-0.028188874965432147,-0.05797269425420847
CXCL10,0.02327263397363497,-0.012758843071922205,-0.024551422726424563,-0.011769485263821279,0.07982501239685895,0.025768504813983156,0.06528251107414482,-0.021214446133464966,0.20304238338411582,0.044711508610504866,-0.024650221070572898
RSPO3,,0.09346577686859292,-0.021950218155110345,-0.01987384654540918,-0.026416848264291134,0.026937875434238284,0.002813596617510329,-0.013950282636312603,,,-0.014454940534570642
CORT,-0.031720171198771595,0.004074480077168319,-0.03005966595973565,0.00614581590019259,-0.028723149108859144,-0.00873460608716733,-0.008923120431071482,-0.0012202405439357765,,,
NCAN,-0.03971937747186468,-0.056404411011265004,-0.04016581157490786,0.015487598711196584,0.024522973516117232,0.011504428359289493,-0.00591201450983988,0.0361008851108732,0.11466231139293435,0.021421761695734325,0.028120169347807426
PRG4,-0.04329058610034564,-0.017743248745000367,0.04564287284031969,0.2639096451089434,0.06288333626689527,-0.028451203762691547,,-0.01631018646863789,,,0.029789073796446457
ZG16B,,-0.016360692937999348,-0.01362578492663232,,-0.024707136509291322,-0.015209829851534937,,,,,-0.01802375520762662
TGM2,0.001813268216148875,-0.005626695520616089,0.004209286079820325,2.196695164531881e-06,-0.026964428967027592,0.021298338216470463,-0.0010529677076846881,-0.04326337134458248,-0.008904930138011689,0.020828813168304865,-0.0002286695136100479
VEGFC,-0.031061859852375848,-0.022528584166781544,-0.03121515045103408,-0.021904073906426253,-0.03017133832262333,-0.012059532287195309,0.00251698396467168,-0.01664519541304846,-0.02884769752861307,0.02998464789758479,0.06227703104228784
WNT6,-0.039394713440707774,0.18268029280906417,-0.00993325301999148,-0.01960702267640466,0.13057583277829185,0.024760333240288198,,-0.014527086025301053,,,-0.0025059455401534253
NRG4,0.05104811078243295,-0.010866657428221928,-0.026365980112774634,-0.020268208312784707,-0.000683472245445372,-0.00045461156183037313,0.0391579723734427,-0.019418561931683904,-0.023747289298554033,-0.012755189378546129,-0.014454942154624605
PMCH,,-0.012524407485267982,-0.03653263411295644,,,-0.022262978244309235,,,,,0.05125370528562644
COL9A1,0.0036867045916282176,-0.03282039745790021,0.09458453015769525,0.03197403140772823,0.009153707696555236,-0.01957084829150956,-0.036646415042230165,-0.022126989675277015,0.057738561920024356,-0.01360752925135428,0.039179484104205985
GDF11,-0.045698493718897726,-0.012806528350937395,0.006846787218121816,0.008274792263341975,0.06288476014133286,0.005612606779369632,0.052551116140296526,-0.0364494822450483,-0.00915330931039713,0.03033030275364231,0.06808950365671775
RAET1E,,,,,,,,,,,0.08667605392590834
SORBS1,-0.05235972734056499,0.020688004130315688,-0.023056071722768894,-0.010466275054493114,-0.03211408641146344,0.039284447443291515,0.02319051069164627,-0.0021596077153534315,0.03270805433441753,0.01630468253010885,0.028790063072791916
DLL1,0.06007461368175096,-0.004725176786840431,-0.018972308117473483,0.06804205440324221,0.01707279823772584,-0.06853469928040837,-0.026344079316137907,-0.015250484318311408,0.043017882011405446,0.029522688962977814,0.012078654434100696
TLN1,0.05566101276735577,0.04424242880151576,-0.009129225888098069,0.008520532236615912,0.03166650426768753,0.0298148239672409,-0.025775647435693348,0.04315330553396789,0.014956497208338458,-0.0700114775169294,-0.01154212208312033
COL2A1,0.04615698106824991,-0.04107346146579095,,-0.012709193935008054,-0.021122381717238913,,,-0.013552786713242778,,,-0.021036824112798586
SHH,,,-0.022512368459960054,0.027873045071658036,0.006584587357528947,0.021954458440883236,-0.019863267201407426,-0.012934680655491481,,0.0906201082860856,-0.042335950604710966
PON2,-0.10015491093674463,-0.049538619638198236,-0.03980920727317613,0.023086723942348602,0.06712425981937586,-0.012084404649450809,0.024504880760217538,0.026592853024917977,-0.023553296750058985,0.05555047776483119,0.03332141056854174
ICAM5,-0.033042453755726,-0.031798897345051376,-0.03508712408676041,0.041437870924905716,-0.03198961029995642,0.0161424821270481,0.03279263934829119,-0.012038601522568592,,,0.10524836349567616
HPX,0.0443215779093163,-0.029482044886558315,0.034048316634129314,-0.03605502495176264,0.020003282306799243,-0.020318160536644033,-0.017299808263757436,0.009101994634597179,-0.02332388509964995,0.012938040277584785,0.04405197689484235
SFRP2,0.006206868316450792,-0.015685882597641407,-0.002933145485272688,,-0.016857623998945335,-0.01372046514273828,0.0018844217152006178,-0.025374533286432795,,0.02353714286019142,-0.03943048059852647
CFC1,,,,,,-0.019141715688921375,,,,,
CD70,,-0.02865771923428371,0.0643303411342596,,,-0.027263334824907805,,,-0.027529359046179053,,0.07074281375550948
HP,-0.053172171348589405,-0.04835371739778819,-0.03544436159914884,-0.030235763519677994,0.00791253392414635,0.030786819763822346,-0.03725784340131195,0.07387678976294944,0.049040937777883015,-0.024263662414267678,0.01604091647624528
CXCL2,0.00979058984168659,-0.013554328614770145,0.022300089092449616,-0.008752047708353673,0.04550957847460566,0.008746011231635865,-0.012300220684249349,0.040472719033217606,0.062356747249446925,0.038255439255098216,-5.864018598246254e-05
NPPB,,-0.015220959864658915,0.06929688581808044,,,-0.016761264725681534,,-0.01664519662370126,,,-0.014662928965772858
CCK,-0.0368189028353907,-0.06535396105479419,-0.022032031052639192,0.02014568817932372,-0.0690905347936301,-0.031471301676641354,-0.041248382395319735,-0.03208475127610904,,0.13594819600497643,-0.01902177720556677
SEMA6A,-0.08894721465705138,0.0156784947114062,0.02666312162997208,-0.0027602649826309884,0.03814868510459389,-0.04263691444850639,0.04566467581999117,0.11938760159443458,0.04796001879161964,-0.04692512866108376,0.0014037974529105923
IRAK4,0.01822121381850865,0.030177163946608358,-0.02921112436409573,0.022725509408259986,0.02618940728422174,-0.028219490236195962,-0.012976426198913168,0.0006532373343815272,0.11778397615717656,0.03819482907471881,0.032056736610956184
GSTP1,-0.07329419280301017,-0.037799978648607374,0.015823113888036047,0.018448950134903233,0.0883142546334799,-0.014816882739077303,0.011923302980762988,-0.0033991000437693904,0.02905371250755941,-0.04396694551062782,0.013794171458138452
VCAM1,0.03943677077468066,-0.04129705057937687,0.05720010249421922,0.007120399949183926,0.05513639325648237,-0.020127036972080865,0.03916326805156836,0.0032375134662829914,-0.0402353208193449,-0.028059679203404245,0.07412675853086109
NXPH3,0.10399478220354279,-0.034467355097248596,-0.019733516584594112,-0.03663782366221629,0.09994475682072157,0.031082077106608805,0.04575073473372259,0.047435037177438286,0.06897772082198261,0.03277215797217506,0.06049526068352545
MTMR4,0.04382665247228796,0.021873860133286526,-0.027687012021486067,0.010371912522947457,-0.00021302852903985411,0.0023707298154280105,0.012754412729493817,0.04643592489448207,-0.07795381976938581,0.001351875027648503,0.06028808403274439
LAMC2,0.16879975000157946,-0.011946861942028318,0.11228255163272083,,,-0.02110056233279043,,,-0.04500956561661612,-0.011901701426416255,0.0028934946828840843
IL10,0.011417633522659183,-0.01059695729741028,0.02752107660112647,-0.039396647530535775,0.015185720005485041,0.014642260563210907,,0.02926516583838293,-0.02544603748298131,0.04422984321646198,0.041882925458630114
SEMA4D,-0.038718788470794144,0.008676996465769513,-0.0023396107994814804,0.016288693349119455,-0.054964597179410477,-0.022631686779356074,0.0020326966028717157,0.041138306319189806,-0.019406410656011838,-0.048871976005039244,0.019859302933977883
TRH,-0.030585975553939573,0.07533776938982045,0.05063077235963923,0.016180374851369483,-0.026094295154264743,0.057372211349559624,,-0.0178307423352027,,0.004800233441126468,-0.016423463759296254
SEMA6D,-0.07349978666236791,-0.016150304888951802,-0.03907223427426284,0.07330235818183506,0.06560374338934158,-0.0075660131913284695,-0.007006956551800704,0.05405570346654792,-0.0436409076710151,0.0095991460634924,0.026726002186115826
CEL,,,,-0.01021350081992851,,,,,-0.07966717287754703,0.05276614142115295,-0.012020455736163603
PDCD1LG2,-0.09719968900506495,-0.033323358952608816,-0.03756877607409887,-0.027807808883780278,0.10040536154776566,-0.02890970298876241,0.01973235999546563,-0.025487907520763783,0.042531294184542,0.02271514309063601,0.0809358729579733
SPINT1,0.016326447453032213,-0.030223482474119566,-0.04307633740172408,0.09216839704111573,0.0045866919180514365,-0.03665761609411274,0.05572881049338738,0.03858178399335857,0.04335827778518298,-0.046616835302963525,-0.02049844397657302
CTHRC1,-0.0528317457016665,-0.04350548820488089,0.013493706849837792,0.031781839180709114,0.0412869018121212,0.009829505725703439,-0.017108213274421545,0.03814778138745222,0.029268133423481092,0.020704164701801687,-0.010817086376690505
PODXL,-0.08834061015341035,-0.07722883362184153,0.0013399151410282784,-0.03679937729386617,0.08850940118244469,-0.002321053782524552,0.012015537699612446,0.000395498622936338,0.08226032196988249,0.03765754684862641,0.07842143985506957
JAM3,0.03666872450074343,0.021359904727837973,0.002717857341654959,0.004671669258338685,0.09246316887730045,0.06696852504494756,0.03319241846777234,0.022538056547998436,-0.05459689821439873,-0.04649807034032374,-0.052364475128807944
TGFB2,-0.03622575735149423,-0.0004197870443459522,-0.0490018912121744,0.0007238355803434017,0.07611383574486595,0.038213556828074875,0.04377664842021352,0.020720560589802442,0.023839517390841464,0.014968694777010209,0.030080233171767556
COL18A1,-0.07205692723994744,-0.03927339509739127,-0.0164498961576521,-0.02314140187149974,0.07686624965815293,0.038883065443301404,-0.00916179634009348,-0.006284474414858061,-0.036736880986259005,0.01062619352425703,0.023549860123206826
NODAL,,0.05079781329488557,0.026317575931284073,0.061870950986438696,0.04272704645131691,,,-0.022883377828817934,0.04584471263573817,0.2151393106294576,0.09131736860099288
INHBB,-0.02959571827752312,0.034131897942283065,-0.02818521141621447,-0.024005138775930662,0.042034455859287556,0.031955257388974895,-0.005437076082833086,0.01613212510525441,0.021722632165134058,0.060536200393774095,0.0698216841197338
LCN1,,-0.011946864630120898,,,-0.018536115162860516,,,,,,0.10701226617692956
ARF4,0.026324276455979786,0.06392389795865887,0.054963672624832774,-0.08750515449893514,0.05219322975285806,0.009543044289290984,-0.010779400654729994,0.038163562419869075,0.06237713001381315,0.04330125296763179,-0.0010357614589422573
CXCL14,-0.0746753643738642,0.010097380824889611,-0.05569634224420199,-0.0104273186617397,-0.02505222897034179,0.026115248370478416,0.05120961384639494,-0.02525648010308131,0.054290632176857145,0.055855062419149976,0.023037553724349978
LIF,0.01278803354283718,-0.004445387436287789,0.0423285196466869,-0.02780616655952128,0.05370006603682205,0.004969807444301024,-0.020509317643348395,0.02312116644597945,0.014467375512370848,0.025494559603095934,-0.035620111047289904
IL17B,0.03972899209558086,,,,0.02067975179380348,,,,0.06791308905202839,,-0.028053743355933032
MMP1,,-0.01647072569915695,,-0.01250680766935731,,,,,,,0.01106509944112915
MATN1,-0.02524833643891678,-0.015685884735219435,,,0.01957281748040046,-0.016971773067257796,,0.03500249052913271,-0.025871140067595916,-0.02919976648456304,-0.019974441417233535
ADAM28,-0.0025534696432017003,0.05735221227137438,-0.033277004334509655,0.007054927971752959,0.019440332458627953,-0.00742010825062864,-0.006941737350294758,0.01952350122192736,0.000692541260683513,0.010376621337181221,0.0018563313641213185
TCN2,-0.0441156757829805,-0.04602489925333815,0.04675268594383957,-0.044432902969821046,0.1026150980807587,0.03109620006158704,-0.008684354762743802,-0.008828726074399593,-0.05390890640669645,0.016475414585411883,0.01792876350053378
THPO,,-0.003544401316514382,-0.018125812260479584,,-0.03782083018558082,0.013904319617840378,0.03260752569658139,-0.013552786583505873,-0.022514686358574138,,0.017659153371559523
CUBN,0.03302659314686432,-0.0176233085686366,-0.05320685916219862,-0.0067621481693355,0.013445082562550167,-0.035451743402574926,0.028583261088379244,-0.01274460730871535,-0.05932282818686709,-0.00013462953709175078,0.08209251811179318
TIMP3,-0.03616297781429917,-0.02136359453672196,-0.0010854370379463835,0.007922406372742464,0.022648770755070022,0.0024423952482693786,-0.010177833449293338,-0.003830649386263354,-0.07453198415539869,0.011274244394538875,-0.01291515798672404
PIGF,-0.00014429063580389962,-0.029966904847287104,0.003317507751234858,0.013039680482030165,0.04646258371251443,0.002946115574853287,-0.027863325915912618,0.01474775770947979,0.025637581459203477,0.019189458115423056,0.03541698832814452
CRH,,-0.013997174290058555,-0.00276476573734633,0.10045384732122965,-0.028503670793815706,-0.026717532470642697,0.022250560487302794,-0.018536721317587483,,0.013721215965710461,-0.007696613237838435
BDNF,-0.04573659442995035,0.035189627765852,0.026371687873761505,0.02405687988295547,-0.0700535204527546,0.03740046297676858,-0.0019828882144376724,-0.015263918550211183,,0.011818303369675435,0.014869964003776815
CCL5,0.03777189433197558,-0.03233588543619376,0.0013251820474194619,-0.007893309623938118,0.0752324340238282,0.03497901657170369,0.019040723366293314,-0.018385984798856142,0.0002348297978268546,-0.02545802334977332,0.05236282026849879
