,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,,-0.021710452729969274,-0.012055896488437145,-0.04445985126038354,,-0.04495459126328103,-0.020853830149864885,,,,-0.007748286318978354,-0.04259969368297198,-0.012404242234008213,-0.011915307884763849,,-0.03420634868628763,,
PDAP1,-0.0018137630803630267,0.06222646392701989,-0.026383430314495276,0.041808847973908624,-0.008424863502466413,-0.017935682831186243,0.0015636729138826517,-0.04017401068231276,-0.013869512331131357,-0.03381661697202833,-0.03401178003120365,-0.06947526567853946,-0.020880715148209675,0.0033209472700372012,-0.03317279000270575,0.007909089674287547,-0.06192494842366706,0.053193054812209574
QDPR,0.011239196665443093,-0.012072282342578936,-0.008612428473454609,0.009141344173268002,-0.0434988390819232,0.01372472866196332,0.016542044484460925,-0.01579366170576583,-0.16158122422174237,-0.009503736302611187,0.0612586192809356,0.03984187189915354,0.01487929551755142,0.013029659443417505,0.04266592997061904,0.05271359920707502,0.030932433294690358,-0.06444463577242752
POMC,0.02515180469011464,0.008141087901678452,-0.021421404630910947,0.022221739019588342,-0.020035447758479603,-0.01884591629870094,-0.01538512440188346,0.04678106498061959,-0.0023034954270081207,0.10039809776464115,0.1405194835620345,0.05866608229208548,0.012248204008385485,0.003553073772351154,,0.09167231083040649,0.014597273576274258,-0.02901446051419456
CCL18,-0.02625992309380448,-0.04936628680317239,,,,,,,-0.07465364161860936,,0.035571931452155335,0.02941709950543838,,-0.06385121893612991,,,,
CCL17,,,,-0.021225151561618676,,,-0.01653701588872413,-0.028461377378359423,,-0.014744566216948746,-0.04133321167281888,-0.032641293531188914,0.03199824546992213,,,-0.0032379038879822046,,
VEGFD,0.050823254502502094,-0.015123434349262175,0.0015870786018594876,0.03454655598340468,,0.009082889937896911,0.014380839425338873,-0.020876764502574814,0.00487500435862607,0.08943822102226903,,0.06332028487345812,-0.027411499160518965,,,,,
TNFSF13,,0.029622555034050885,,-0.0296864130802592,-0.024118937413695196,,,,,,-0.028636372393083698,0.023650666932058802,0.007573512074574607,-0.04596793595503315,,0.013230792831937498,0.013627368457875528,
WNT5A,0.04007538260234254,-0.020108836602762567,0.058818457975378165,0.0006832783981015214,-0.006646115660176702,-0.07673694598805395,0.034915462878101336,-0.006446578742867327,0.06464906713375158,-0.021347889968295036,-0.021726793800440142,-0.023049160946104208,0.008829279706346168,0.052851364493664794,-0.045041803261158815,-0.011884382750561336,0.051442373770240364,0.06178859325042398
CXCL8,-0.03574995022181556,-0.06641052096498236,-0.016168406738585335,-0.025312363000348653,0.06321404093108965,0.01664145344609921,-0.002195043791470146,-0.019441350856696703,-0.09555496580098537,-0.04751119387313459,-0.19744885710431384,-0.08812007165620782,0.2838934036536656,-0.0494863559240887,-0.013114018614796255,-0.009102457668897997,-0.04953627588459362,0.09565563583129498
GRN,-0.05388290316692414,-0.009581699334091162,-0.012607596577320222,0.02089164074682387,-0.031647322895661335,-0.08647962892422344,0.008215932455530874,-0.0756294724629592,-0.061466187622638994,0.01718227655599484,0.057936626967438926,-0.06242466138023417,-0.020298663194259273,-0.09927376169526528,-0.011641275391156846,-0.04282749507631627,0.0029454470093371902,0.09730130135089782
MIA,0.10676764278450332,-0.0062395119637890075,0.0056706564698328025,0.038333356373629196,0.0177308428707995,0.0013909739722054355,0.002437619933731633,-1.0550954171602174e-05,,-0.021641848447774305,0.09695632633927813,0.12008591823586791,0.023711081415346565,-0.12308158118377674,,0.06562082756588863,0.0744685968503805,
COL4A4,0.05152635771881102,0.04863020417561399,0.05283992927002816,0.018342735646938942,-0.022948103364446037,-0.02639872236553124,-0.01726515622113012,-0.03988622245487118,,-0.02099339588740636,0.07969453443581054,-0.011350159662071414,0.026590044652740584,0.005511790381828535,,-0.016612553873891725,-0.0180939676856428,
TAC1,0.10102226505735332,0.08096515103061083,0.054255928851899136,0.00216638551184871,0.04731874697777257,0.0409025082704306,-0.0011336554420673093,0.009291815541676088,0.11159121340232443,0.12962490688097705,,,,0.07824421281446277,-0.0019606498132877914,0.06315809586621307,0.018572189166456657,-0.0153835205442436
RARRES2,0.006112756009484006,0.06003862139533406,0.03132601096651192,-0.03621871504448282,0.003796721961343215,-0.05198547532762473,0.030082138605284657,0.03680864741458897,0.0026348871251675077,-0.0488395449073823,-0.0943824180920742,0.05222484336824262,-0.03309907163882263,-0.04020181025383973,0.1193844635798946,0.08654303574142891,-0.0036185011516918298,0.1224668176419782
FGF7,-0.010489403501258918,,0.048474194448408656,-0.012175113563246137,-0.035131015198281726,0.020759075135724996,-0.0246354131143093,-0.021939663458884186,-0.007091712219651339,0.07961984218946888,0.02386630690910426,-0.002660656511147563,-0.003010744200059313,0.04387540852487714,-0.06424052865154621,0.08515245567338632,0.015381657218939393,-0.09270919182186758
EFNA2,,,,,,,,,,,,0.004855878319919188,,,,,,
HBEGF,-0.07892708519891509,-0.03698926520362162,-0.003869573744268933,-0.010933773260769221,-0.010737269184380208,0.014476387309013374,0.009415415291420448,-0.007879336680923952,-0.10345087419557099,-0.004663742111848661,0.016959319110169815,-0.03046442791271789,0.013441303597592843,-0.09318859301189925,0.06132590920342148,-0.027433237631942633,0.06052435493185679,-0.0819600964496867
CSF3,-0.029784715144350396,,,0.012889167551488027,,0.042999091515133425,,,,,-0.1582416714981245,-0.03548314122003097,,-0.031004069483239884,-0.030654285799360536,-0.040721356187063885,0.0664800057743072,
PI3,0.03299615631251118,-0.02972304369679088,,0.04648094653619331,,0.09310723194212757,,,,,-0.18393485031877393,-0.10566413952190053,-0.02208280103589453,-0.07741253434139715,,-0.05712094935799926,-0.0815948266980749,
PCSK1N,0.027138777726542565,0.010370507466396854,0.10184251069379778,0.0037317253668522764,-0.0025722406648706914,-0.007044930514520077,-0.07031298523888191,0.023558106475656634,0.1737581667670712,0.10929056894095866,0.012256674058187653,0.054340046637211994,-0.07362401251907193,0.07183113491809705,0.015064509678908947,0.10433074138796901,0.031024123624518233,-0.012956348990213027
NTS,,,,,0.1177546199179914,-0.03432851870331378,0.008121000172282363,0.003009280141980689,-0.040354062576372966,,0.002535291358935857,0.04501730328261161,,0.15682190933239307,,0.04719868947191923,,
SFRP1,0.15898282717086254,0.025178178911646528,0.022193219391278537,-0.020491150682103935,0.028470482989592354,-0.07125446812875758,-0.020641243387671284,0.032947563956689865,-0.05087460076828684,-0.008071695230256559,0.06869437209765121,0.03499034718219906,0.0017547208190074497,0.07342055878721718,0.0480021346614887,-0.014406418567621043,0.026511509536918828,-0.04216852613936269
CXCL13,,,0.03995871761320426,,,,,,,,-0.046064797501627064,-0.01969074808363476,,0.010962838847417977,,,0.004083759855524573,
MICA,0.0012708903193667759,-0.04324381073304143,-0.04315213010655184,0.07014704106309347,0.04721996935157316,0.012272098211426864,-0.03292392157840316,0.02334184845292776,-0.0332568293856524,-0.04624083083645673,0.04745626672282709,-0.003664381806785777,0.05004479124285576,0.0637349829729446,0.03653409685467053,0.10169264089981504,0.017167289160376152,0.010326006851369508
TG,-0.023743171961503075,0.06108794271409026,0.02294860669529395,-0.04052457901514916,0.015099280854749158,0.0008475641037810199,-0.016660417689438926,0.03393359139418631,,-0.022148418959481418,-0.004745584716929151,-0.04732857039117874,,0.0026065714506135445,,0.02039499496630594,-0.04051241886407512,
ADA,0.034118510054550875,-0.05029300108274339,-0.014182734237664724,0.00504409233490018,-0.03684886312029494,-0.011022812716147396,-0.03654387892836485,0.00196169427850898,-0.063334244939578,0.02766921987629463,0.0602419019421936,-0.0027726067668281855,0.0008829128726717093,-0.046030577109356687,-0.0029777689639511784,-0.03276715369503362,0.007314325314929481,-0.0622851417501847
LAMC3,-0.0312394969878416,-0.026476562627562702,-0.029152192132817736,0.0017426626947006406,-0.005853386209583062,0.0134058571909596,-0.037689424537666334,0.054955631917759803,0.03341404652546439,0.0034482948530933913,0.07986596732666669,-0.00010551676015855531,-0.041141009978347166,-0.04606834215405247,-0.02090509530341082,-0.05449910864865656,0.08564139680313218,0.0013256256617769616
CCL7,,-0.03140112876040419,,0.009973968360731502,,,,,,,-0.047053875256103384,,,,,-0.02060127092193593,-0.03707190449063342,
NGF,-0.017159821069819784,-0.041087681152009246,,-0.019696319615530897,-0.018543639785514883,,,,-0.027109483034454228,,0.010597332587413796,0.0032579069526316464,,-0.021072395739339764,,-0.04833421422034793,0.02580033292299225,
TNFSF15,-0.021228840267488395,,,-0.01448346472344126,0.0036848252844059945,,,,,,0.024015975159594923,,,0.03935462536366278,,-0.04045997416299685,-0.03461441507280059,
HMGB1,0.09205749451825487,0.09136489019313583,-0.03148342108976773,0.006950512722354419,0.05656740967160955,-0.04641182641504846,-0.014019485837929073,0.014854831478268556,-0.07309715734252549,0.0054518211750884,-0.04291550216906266,-0.05886465238577196,-0.05646348021909916,-0.06653773807704753,-0.08914876243314794,0.05820816790010183,-0.047697042765246465,-0.12868104333715583
ITGB3BP,-0.030175261109005137,0.020106596963081327,-0.01675940213894623,0.014984589223841058,0.01776846048779452,0.0022434607549376624,-0.006290601237540147,-0.026937336266031783,0.06745355400153955,-0.04233832025621679,0.045255187187519336,-0.0014386115198319193,0.00017114862851037833,-0.03616272809351567,0.0690044106682347,0.08684131934465157,0.03453179836270386,-0.09070437024605599
AANAT,0.04335410199868219,-0.008725977045900038,,-0.019017497603681783,,0.005702590073599316,-0.014982810991896462,-0.0237429243366546,0.021763181968262574,-0.019778425247044738,0.003145000162975282,0.00342486600507827,-0.0015958581514640576,,,0.07124768868247257,0.06354076072810609,
RELN,0.009641978620984462,-0.0035038916334125827,0.011955565424787087,-0.021825116827303034,-0.012137814710976295,0.017917064719646564,0.031706878081395294,0.0030709185827121803,0.077247276462036,0.04076877981668536,,,0.04841318792161438,-0.016585517697398824,-0.055576866917421044,,0.02463936785692239,-0.026417283623438027
IL15,-0.03017643000042683,0.028819872889433815,-0.020885183044233493,0.043796014088436114,0.001254412211922989,0.032817697174046034,-0.014961589516866686,-0.027438319588620717,0.03451556609818249,-0.018343575272689563,0.009040761164126316,-0.0292478830196302,0.07726593994003686,0.033182999190283766,0.08743039232345094,0.029915965208081603,0.02191522606183079,
UTS2,,,,,,0.0016704513053249102,,,,,0.06111625011250081,,,,,,,
BSG,0.02671371791426371,0.10987465225379503,-0.01810369935987701,-0.03985689994419164,-0.003876504493148783,0.07461479321098259,-0.01254263692873617,0.014495078688834625,0.11064146885388161,-0.03753060011270806,-0.0287117589420765,-0.030138725287881203,0.023993690120768373,-0.16717537225026827,-0.0028039423143545084,0.08384029246699788,0.0881434639167556,0.020298059778682452
ADAMTS3,0.12722351982568422,0.02088445113653874,-0.028804726455766993,-0.006537230212085347,-0.03427164189068821,-0.003473567549995278,-0.04287687715501265,0.03103296929339219,-0.052184848544482375,-0.01906171635536497,0.08765363811903046,0.02329123078066217,0.013902233093633486,0.04947780055847528,-0.03727531688566488,0.04989478876136541,-0.01132386563983897,
CD34,0.03744946526697474,0.02543393940002091,0.05780568381992796,0.037476978395416964,-0.03325568403596778,0.006500256925265264,0.05261330611119449,-0.010961825557459642,0.08449198367919052,0.016547494546874972,0.08890473338068973,0.03270713544126446,-0.009577694069570973,0.04176039343268941,-0.054703291337427,-0.019283212461431252,0.018891978198707488,0.027373362062677334
CCL23,,,,,,-0.001433992118485117,,,,,,,,,,,,
PLAT,0.015393743272100666,0.08018487203628007,-0.027549638246451864,0.02124918341347599,0.004249755942720502,-0.010146323479317468,0.009661827714573955,0.07271015664262236,-0.05059262511736399,-0.024279413564697965,0.09211968932465915,0.0860400615686452,0.027953814528323885,-0.10303427190109966,-0.01944307766124068,-0.05301656470081474,-0.0027892197234487834,0.027693473730225168
NTF3,,,,,,,,0.016191862530018645,,,0.08713912332370163,0.07311778856887755,,0.15300557955361682,,,,
LTA,,,-0.012055897725588065,0.011220834831138057,,,-0.014430008438300496,,,-0.018343577537029056,,,,,,-0.03767884769435473,,
CKLF,0.02235457393106487,0.024321913253919126,-0.012194432956136609,-0.03355657626896119,0.06658253603971705,-0.057842254982762964,0.029625600497012374,0.06466190543855015,-0.13673138193827633,0.002150025329587733,0.1282146982162937,0.07813760190001301,0.04953269614513492,0.009364180924342226,0.0311848249951244,0.05069717581916889,0.0626454539694351,0.049831937182872835
CD24,0.08697423703733916,0.10459916844874043,0.07275710534389554,0.04941209838950145,-0.02113497035157106,0.013535119202845412,-0.005986630244943216,-0.09958693354592643,0.023482952004336827,-0.014996594910938408,0.09074974729128418,0.07951994166641829,0.03906701108965608,0.19413409858883574,-0.006784395030238665,0.13072294341074955,0.008584222922826273,-0.06324234645293028
HSP90AA1,0.025030977330368277,-0.01231592157867665,0.021767051306408457,0.010293597977126197,-0.018720364212326288,0.03702416282835026,0.002026097932362461,-0.057431321507824463,0.1849859087800777,0.10917243823736164,-0.24056246568915118,-0.13438162152209254,-0.03292497783776332,-0.06355345499953459,-0.04824821524590316,-0.05206353705032877,-0.007901803842358224,-0.01723579161560086
BMP4,0.07108399952064996,-0.007509650645152632,-0.012779958305916658,-0.005598504845906229,0.03149420408512155,0.011923024395103475,0.0006206669201231775,0.01791169499816598,-0.003676725232728301,0.05068730635395551,0.01793824679312938,0.06544075375980322,0.05725020709599114,0.06348131390220782,,0.07912674038825493,0.04168836511115894,
SCGB3A1,,-0.03140112562033327,,,-0.01268694960826671,,,-0.02002738890013811,0.016837851878186094,-0.012799905821671448,0.0344464232572641,-0.018254337163704067,,0.04315129843746905,,0.015118865480376165,0.062303066587395865,
IGFBP4,-0.020355886684656276,-0.010949313240134472,-0.010405108727085693,0.032159594205343894,0.022644630745599116,-0.007273019288025184,0.0027189156984550288,-0.014937532440490342,-0.02254289886254455,-0.07317362858896481,0.018242326226523657,-0.0571371599957937,0.006249122464567836,-0.13603029154103363,-0.05713865855011542,-0.07822535285197194,0.04113007731513463,-0.0473994662261237
RSPO4,-0.020962480726419114,,0.013983105207833428,-0.01382920405253426,,,-0.016782978290296905,-0.02002738597067943,,-0.02544542990682157,,,,0.07939754996957131,,0.007936795165234005,0.062029251383265815,
LEFTY2,0.03791251607016378,-0.03187771915445065,0.014135773574802193,-0.019850341335849262,0.0548347563508132,-0.020182450377863516,0.008858356156412898,-0.009130867502519584,-0.04035408914684572,0.05381953841456296,0.008888777053348456,0.013125816631068656,-0.023533914033594693,-0.03865747168734735,-0.005198676349307811,0.10848622764508992,0.009487951862927897,
PF4,,-0.021733176735299384,-0.010966477549302144,0.019290960492486922,,,,,,,,-0.012279344341249013,,,,-0.005920869329488133,-0.029373341611560907,
ANGPTL2,0.05465703361777198,0.029325489837868205,0.036359719025206044,-0.024597446661718585,0.04434582746053479,-0.02307340209523317,0.010503751895900441,0.027958808933666646,-0.09451936986575506,-0.08695995761271132,0.1748134761545179,0.08630828155441883,0.035713397374276125,-0.06726407471481993,0.11532080316167749,0.012387247244167203,-0.00024735404673899123,0.029326473162562917
LRIG2,-0.0013995878854251283,0.03546568931676299,0.09307742279954671,0.05662222017232678,-0.023435520596084194,0.002278368424007131,0.003914645179351758,0.0174422360489358,0.10461287926771144,-0.01182378031930652,0.049090579421424925,0.01881972321305488,-0.027502054512922935,-0.006295393558280161,0.03428148898195011,0.034681269565586904,0.05493593889820256,0.05766499690192415
ICOSLG,-0.010605030240540757,0.015060358600486854,0.0620531747951378,0.009963619527724791,0.023805571385327115,0.026008936488042787,0.01165457760983981,-0.00797340625461618,-0.13505726460607803,-0.029623918378135994,0.053861376989033996,0.0663518631264654,0.04092215870787963,0.005738126087839175,0.05149889915502799,0.05347568625419356,0.07477654533979736,-0.04107656394803118
WIF1,-0.024733536559255222,0.018156158334327023,,,0.008976937974510633,0.027386862889210998,0.008409743745899628,0.015902900904365663,0.16501562497604516,0.13713100651588658,,,,0.01895829029309978,-0.03299175249985688,,-0.02944827472165837,-0.007903219208704251
NPPC,-0.04278137553835444,0.02019266396684151,,0.004259334080766625,-0.03393879874572644,-0.05497489426005237,-0.013859726739577768,-0.02783316537254635,0.11926456671863489,-0.04228857803903645,-0.020215890545704697,-0.030549915845493488,0.11801998281272584,0.05990771642614876,-0.018546558457865726,,0.05429000739408031,0.07865308048232834
LYZ,-0.05691849670751853,-0.024051796285541358,-0.06355555721027513,0.03207715341691229,0.038417449429117366,-0.04111654773576594,0.009364699348734063,0.006352152387477052,-0.16693532598336033,-0.010094956262988203,0.010213062940321054,0.05192592085024953,0.032619109877016,0.03328518961036865,0.04999495321607179,-0.0005421495701488552,-0.03533540370565551,0.0771138377697763
EREG,,,,,,,,,-0.04151256471916607,,-0.09895658258937672,0.0007167496648415225,,-0.06348192976035727,,0.06171841042489952,0.11220676214953565,
SPTAN1,0.03920087893406787,0.06977473575660338,0.07726612331383448,-0.015384553521917393,0.0325457164001693,0.05659761145758007,0.043767929968207525,0.033642900067154535,0.1755996754835033,0.09883290946874114,0.06100580115033366,0.0665286350136672,0.04137979935163828,0.07187816717662297,-0.04065710695585486,0.07142350369194986,0.10097055119540536,0.04504026396818855
PTH2,,,,,,,,,,,,,,-0.02796667286539428,,,,
LIPC,-0.04396531204234876,-0.0021687549586953594,-0.01650513481041437,0.017472516392619823,-0.03175284140167527,0.017541153743898315,-0.013184420204318996,,-0.02539639275709139,0.06902088161143403,,,0.005713098666715347,,,0.06195707564939259,0.051641412708777125,
COL8A1,-0.032508535703792585,-0.05465081462386716,0.0002632924581677048,0.04308041439521895,0.028540646494080217,0.002435780675464311,0.01054846318719841,0.0032922102251091586,-0.08797796964795075,-0.043391481155180114,0.05775121335351803,0.0734994863752069,-0.018591077812091225,-0.03208007977158821,0.0011972137600093095,0.0004805091343153268,-0.01833492744523988,
GSTM2,0.02361293305810567,0.0158741253860121,0.0040451512068438835,0.030042006198801378,0.08292519981304869,-0.04801578226761148,-0.03990225128130067,0.016775757593632118,0.027765365214013186,-0.02098990102274545,0.01221463512344116,0.045956970996635316,0.03689909747969454,0.010654142789446893,0.08305656503662491,0.062278182743290535,0.019158717338378085,
SPX,0.011161581307328668,-0.0405604390869321,0.020690152670720444,0.004710657020251603,-0.04000385368300672,-0.03568332510362331,0.0024027926148000723,0.029636027965702975,0.006217545560843334,0.07330717723787358,-0.01199051477890571,0.03477731400436502,-0.05337741129585544,0.050719036870367516,0.02886775274242583,0.09895350762570801,0.10774078070740997,-0.07416640142522508
MFGE8,-0.05532245831783898,-0.06282137810868495,-0.01827941254187207,0.040480707746988184,0.029744174739977543,0.03421794120213375,-0.004145778438743542,0.02999340474500584,0.03426490340805235,-0.060431245861717144,-0.012862602015307378,-0.0010394952299528028,0.03311896374008406,-0.09031415396314796,-0.08889250031057057,-0.02425648374644066,0.038938560736789876,0.05158230933829765
TGFA,-0.0644403996933285,0.07049242169142264,0.021365500992327605,-0.04120139759923677,0.03066396586411384,-0.06707711984118829,-0.05529311353199974,0.025953133660125256,-0.07746251527711717,-0.02085272849656777,0.041359018240558314,0.052761748081446375,-0.03441411972419554,0.01639069506618034,0.030526126069281474,0.09629003979662501,0.06293546848141567,-0.027303212023206774
SLIT2,0.010614670339864579,-0.013103943712291805,0.03823225633786083,-0.042881697732592795,-0.015651781688769798,0.057245077971723055,0.029093408461561342,-0.03593244096609776,0.13452548180954307,0.07259384047525073,0.03202104069203483,0.0035450253481690472,0.04381818090961545,0.01972917001853091,-0.0035123616623772788,0.03638408568728887,-0.038665814488851424,-0.008832724286353986
PLTP,0.010683347334079845,0.00703425803758408,0.014604022161897512,-0.015455501266984127,0.02155081338969706,-0.00652876419394939,0.009594000194758425,-0.08514947418506978,-0.1466827690452816,-0.005312420191138089,0.0170038022488396,-0.04996276031571384,0.025688633081300774,-0.11036207393646932,-0.09491260825527942,-0.029102731211031053,0.05637222801216593,-0.0006674976658514293
APOD,-0.03907245398439276,0.12974705064860123,-0.03458448277828798,-0.005462114970968287,-0.02499971364545306,-0.08585667429890123,-0.010611551920468905,0.011660310449642362,-0.06849546908605082,0.04340762616657358,0.20973303036918609,0.0741143458852868,-0.04227366689109474,-0.09186034195157601,-0.029204330365165256,-0.07040571374312397,0.08206895535600475,0.015891673584155577
B2M,-0.024172752737654183,0.009228093730694827,-0.04318786493917947,-0.03528812168949151,0.03394844089122341,-0.031854047475343476,0.04543631629328232,-0.017669245802729383,-0.1902519208655752,-0.06683678764332471,0.05771193598500492,0.031215565376843196,0.06017096652243651,-0.17657063596374184,0.04297227376578838,-0.1673541527144269,-0.03647284941895904,0.01915176868822559
OMG,0.04199802528809821,0.10570447915740477,-0.02501237223074066,0.025738840931741617,-0.021802063788080996,-0.054630709888998874,0.0015981863466133061,0.017858583648228298,-0.10668101616664338,0.12105237801925887,0.16573452393275018,0.11942975107288775,0.03067976500164743,0.06611210884440862,0.07933407693215698,0.17579846810805114,0.04043536542122265,0.06729496787825073
CXCL3,-0.04368283447928829,-0.04660597969339774,0.0512142274059975,0.0022324282888083386,,0.015244853060018083,-0.02890599527148968,-0.021425069666113645,-0.010654835760826362,-0.013210697598883013,-0.13734837382926232,-0.028333756547649233,0.12926841529988195,-0.02340918008307567,-0.04521708347256052,-0.035626403350408876,-0.03669459181413955,
CXCL10,0.02494708253631573,0.08588039912890105,0.014489679638871102,-0.03600984862317397,-0.0364416408039694,0.004747043912650992,0.0038841740934839122,0.001903103421721326,-0.0049331627388953326,0.044013547070714636,-0.050480121875802045,0.005324798751863718,-0.03049990738642426,-0.057571611729199064,,0.05074060993898583,0.06661215529673253,
RSPO3,,-0.042654439326498754,,-0.029686414055143513,-0.06509071138767711,0.03781717980858909,-0.01416517345245428,-0.007720584226951524,0.140045032967388,0.10827992108370775,0.051289860951150575,0.05649584525852615,,0.04512544242209488,-0.03908236149426975,0.024090897031820203,0.01818152564673876,-0.03396321986243045
CORT,-0.023502634241102882,-0.006858767792998808,-0.0195854344553293,-0.014902251004084408,0.06188906462921448,0.04310060992942495,-0.007416987875325121,-0.01318743425140255,-0.001136229730552373,0.08094623585370496,0.005786733612633727,-0.03883393800815998,,0.1549340953692544,0.010155524383648893,,,-0.03626721782685903
NCAN,0.057364305626799235,0.10484464241147914,0.02744750034347763,-0.032392161338157345,-0.004016724289949114,0.0007606422292884533,0.005874452001277187,0.015179272508057088,0.0821876923844738,-0.02093687987034392,0.15227826029189392,0.07222476858443178,-0.019176297035362503,0.05522446344060103,-0.06332392390697526,0.071959103022047,0.0978353910165915,-0.06523860527003589
PRG4,-0.013154612714873002,0.05943943062398487,,-0.029299210446491645,,0.018861836782492713,-0.02144797999610789,,,0.025717161086585148,0.08704568371859336,0.0300835865226061,,-0.050771295898357424,,0.019891944875847608,0.022285188664496164,
ZG16B,,0.014554116589173738,-0.013196373364018434,-0.01698880247158845,,0.013123861151613372,-0.011465951638492811,,,,,,,,,0.0063162353643010085,0.07988338092488972,
TGM2,9.93147280363569e-05,-0.03746286547430331,0.03126776767281287,0.005311607710411165,0.02103662582859192,-0.004974638979570309,0.01692798567856261,-0.043457653769388316,0.07089125037334208,0.0659350288064377,-0.05081532283953807,-0.011667470638141829,-0.0060902251298199294,-0.033504171271387564,0.01673875146683533,-0.07248653982096502,0.057235266648411436,-0.05011475241966845
VEGFC,-0.02301486730270419,-0.04097770111708676,-0.01694465158546525,-0.012376134480277443,-0.01359548255980847,-0.028572172869543385,-0.030874978912964295,-0.02927270837925469,-0.00014401663138109732,-0.016471756877691545,0.03295772693051997,-0.07780905841703692,-0.011998880719786269,0.03599525718247056,,-0.07030035922346389,0.01576808156542269,
WNT6,-0.00872020165663138,0.0400281323487967,0.0913158006071141,-0.02600918930727467,0.000407085489049379,-0.035240176718653766,0.017615690259433336,,,-0.01437571762975449,0.07393281362592741,0.052470449720006355,,0.027748757063145522,,0.0017859648903147567,-0.04371415039797172,
NRG4,0.03219420229916337,-0.028921542004570693,,-0.010936699684733878,-0.02222047022606844,-0.04463621813775422,0.0027115005011493225,0.013772516356721281,0.02647743318664782,0.21104161644774652,,,-0.02397839508995168,0.07376806800432087,,-0.005283438009500883,0.01584586986498602,
PMCH,,-0.03333363359985916,,0.05411332935810764,,,0.08405359950617326,,,,0.10333252755069051,0.08971182015888166,,-0.038751450797158554,,0.0024299257402617593,0.1024981170186337,
COL9A1,0.07168374719069433,-0.00957351513692281,0.03609413781939825,0.0674727240492548,0.053852164849090445,-0.08711487752984956,-0.030730247917152245,-0.027803258017525923,0.12873158145439026,0.039615114238665476,0.15836809855531564,0.020144939483656615,0.0032039035931330237,-0.01740939198351498,,0.1710257687347415,0.050252436686216886,-0.005984296034476336
GDF11,-0.041503991080598615,0.03127928776287982,0.030889437394400164,-0.03571363913940211,-0.00992339043016366,-0.01537307931841918,-0.052660055154813756,-0.023311202039736845,0.002825544518148686,-0.010781348518470563,0.05880515620244995,0.014609850550802455,-0.022450723905256025,-0.041770427914214425,-0.0013260962691359192,0.04306317978940785,-0.0035043186119535644,0.06029953097090118
RAET1E,,,,,,,,,,,,,,,,-0.028926652964010955,,
