,UKF259,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PF4,-0.01461839564479506,,,-0.039727906901055765,,0.009733445854407028,0.025939252136288417
ANGPTL2,-0.022068483564517696,0.034709907862977285,0.13179260974874937,0.20698342620904572,0.14963343478530108,0.09114226740415869,0.04480667277680238
LRIG2,0.05500941837038215,0.02321837953551234,0.09034763865381457,0.037534785865101825,-0.0016398335934482368,0.071685997804286,-0.058279936966381
ICOSLG,0.017342014487468232,-0.061027247304554624,0.016057397941430882,0.18623073734481252,0.10209284217687711,0.05952472979637038,0.0010309663616687728
WIF1,,,,,-0.01478189992618684,,-0.06123488001800124
NPPC,0.0023306353155799747,-0.027980599253793075,-0.001414921195411515,0.09660541593168699,-0.0250318245305499,,-0.052621699498001884
LYZ,0.005489820343137812,0.023952884466113978,0.12523383853374387,0.05324245518614948,-0.020388777478845883,0.13129610140676348,0.001361573153601243
EREG,,,0.01007641663669996,0.004008156474813261,-0.04110619478695586,-0.006773089170916981,0.13378012573145634
SPTAN1,0.007846995567596087,0.033590851574652754,-0.04088831514428472,0.09186395416729792,0.05877398816505422,0.005325944696257728,-0.0383272052594078
PTH2,,,,,0.019058101905034364,,
LIPC,0.019291427000501644,-0.00536197239975817,,,,0.16454850965310402,-0.0032309748345019373
COL8A1,0.030283920654458635,0.015849770453671613,0.14162681422088305,0.09185232053765809,0.01226000385573245,0.08220986469217242,0.024581596957131774
GSTM2,-0.009694983445968454,0.09106249163330286,-0.01794204227011588,-0.01247111923239514,0.0316479163793456,-0.012897011866550715,0.007905832916177477
SPX,-0.035727757831702116,-0.037093651754684966,0.057591470290603526,0.10371321312135351,0.004950183031810801,-0.03286237699676402,0.022781666039517028
MFGE8,-0.0034953728464170324,0.04767784448979115,0.04095391525634086,0.044584936706594025,0.05628849035954759,0.043081940328416723,0.09130261692976896
TGFA,0.05323364589200838,0.006735660820973874,0.09614421297217864,0.09863865455347154,-0.026112629619218067,0.005136664074610079,0.05265217854060219
SLIT2,0.12041274110225163,-0.08055198863475398,0.14061443150285735,0.1575446254005441,0.05869019068172612,0.09061753372366342,-0.028689009552338204
PLTP,-0.07987914752160082,-0.006212471450125486,0.09795361180761034,-0.04696710786069364,-0.11093911483645653,0.158207033424147,0.12103265695898587
APOD,-0.06448520236481235,-0.11777486535909706,0.19162992562216316,0.2868740097784048,0.14515409615184102,0.1472377595239171,0.18680052119273943
B2M,0.0007770204596278437,0.007526022806468748,0.264696671007307,0.13924980087303498,0.01534486898415253,0.15356853570642356,0.04688474099346616
OMG,-0.022761701313353987,-0.03879258490491693,0.05739597591259918,0.1837258790740028,0.05534311225381593,0.01834125350432212,-0.15898821861327636
CXCL3,0.04480017277036879,-0.028836813500454233,-0.03365619592681848,-0.10307135367986323,-0.04933796511705756,0.13910733076932472,0.06341851634722326
CXCL10,0.05573623532037492,-0.07281577426017367,0.0010169516896001575,0.0016725192413688517,0.017751054976861958,0.027043412451812434,0.11647502798420964
RSPO3,-0.016976414627538777,,-0.010273851243222016,0.06502117460802999,0.03279692013239021,0.018808527262188072,-0.059755920468417024
CORT,-0.021584666531695006,,0.027694976892584443,-0.01924301852150397,-0.004320151854666434,,
NCAN,-0.05143268794792559,-0.06516272062767359,0.05778813531595895,0.19799931073980515,0.11907537768877262,-0.0627697990570423,-0.025635216744984014
PRG4,-0.016754989129883754,,0.02347220336762716,0.04627381367343974,0.04022946146051254,0.09029518880982589,0.15019311058516066
ZG16B,0.010623162238600662,,,,,0.017896122610436684,0.11968792306087944
TGM2,-0.03999874766847514,-0.03258580364140025,0.032312945148120956,-0.0495528577327381,0.049171717671133895,0.15154902938136322,0.0708607719613414
VEGFC,0.04674853262691055,0.012880865968301337,-0.012485755947186764,-0.05405886012523753,9.227492451188833e-05,0.08164094863635331,0.043120691804606634
WNT6,-0.01069213428027463,,-0.007215905787042324,0.0535960881484229,0.009505741039322495,-0.034765561766793636,0.09669292239438894
NRG4,-0.0203915882426752,,,,0.00876269243817832,-0.03864385439441469,-0.04423836700974091
PMCH,0.04539468461555509,,0.0038708752722072617,0.024928677348343097,0.12533530533660425,-0.021604631589813673,0.03604628872420403
COL9A1,-0.02129752562459081,-0.00454134199952958,0.0751794438850895,0.15698178492304216,0.02786332331749406,0.07350835802765586,0.16945094071163255
GDF11,-0.008432651300634812,0.0976795381129487,0.004830962465986309,0.012059521376921034,-0.07440673487544415,0.09581002171481236,0.05876918741518478
RAET1E,,,,,,0.031233436533304702,
IL24,,,-0.04663311199250584,-0.04996021858594894,,,-0.049457022652041494
SORBS1,0.015669257165461654,-0.09184115651903181,0.0914639665356332,0.10488607204558933,0.00908760186475418,-0.03942924560865916,-0.04570937096143013
DLL1,0.033490558549398274,-0.03622603364331248,0.0671701905648668,0.23182745384798317,0.06646641013762276,0.05165530654440358,0.08739425384799868
TLN1,0.003397526894540247,0.047899950755347045,-0.020346068460263413,-0.05347806590492402,-0.006382930062394072,0.08634134284202362,0.07527141592410591
COL2A1,,,0.03654515727044366,-0.07815559988586528,-0.02688433018302408,-0.0053716017680667475,0.013599673704252763
SHH,0.0806627808573106,-0.03561847355096945,0.05856164797428671,0.09876513789201201,0.028093008659713033,-0.021105857475897702,0.13303316051304687
PON2,-0.02190261490471772,0.06827922605199836,0.15672348584236603,0.15429457636354016,-0.01825677922626658,0.002499536586782773,0.08904377839373158
ICAM5,-0.027136567043461044,,-0.06452885293067923,0.0841627895358315,-0.07759998964384134,0.05127501657019017,-0.01288463296453972
HPX,0.024484029113648737,-0.028836798413653164,0.0559482486359275,0.08401017995248267,-0.03709448519857015,-0.03568199886966544,0.008299589794413406
SFRP2,-0.005009937672766392,-0.04693386083575565,0.22420706119844924,0.0724673187493354,0.004449022099697586,0.14892555968234603,0.13885559310820386
CFC1,,,,,,,-0.03914399422692246
CD70,0.017833121330761117,,0.060785755697969034,-0.023270257286764975,-0.01593254295728443,0.17603340332022552,0.009265121209647913
HP,-0.02278877504606758,0.0594591225391522,0.11162848287073539,0.001426352527626416,-0.021176530085396772,0.006935087651935568,-0.060299706255693156
CXCL2,0.07038906488333861,-0.051756027794296174,0.08927191771594031,-0.049018156848173663,-0.11436023128290429,0.08748341396940612,0.036486544544321646
NPPB,0.029871682965210967,,0.0705077838130009,0.023964887759273513,0.031885213900287784,-0.03919988650855221,
CCK,0.08811426144501808,-0.0032922997944061414,0.017221903683511484,0.10935908407436253,-0.004812962000532029,0.11996728289671756,-0.1963860848582377
SEMA6A,-0.003182248556045439,-0.023896026855863582,0.003190124120399237,0.06189429194058838,0.08551526673930991,-0.018247577653516374,0.08089722724557936
IRAK4,0.010518161504270162,0.07894415227030882,0.0650065937645572,0.09266513899728018,0.04283081446069827,0.06949816489517552,-0.0023053046252446046
GSTP1,0.00749979074761951,0.0644516994281572,0.13980743111486382,0.2739714649531621,0.057961824273272365,0.021802591024314293,0.09955423517326732
VCAM1,0.00825775898674416,-0.028913071859860067,0.1335243481901352,-0.0014307515408137383,-0.0027473107386356064,0.1796764868018837,0.018760290847971938
NXPH3,-0.030177109596232543,-0.04172503926984443,0.09493131459727314,0.18772949630806485,0.0745941818004796,-0.003526838342492874,0.05416700633663481
MTMR4,0.02885253312906586,0.010384067364062714,-0.005675220503323435,0.04254318162662504,-0.014021889870015,0.04003051330385294,-0.05524308562336919
LAMC2,0.027902679787068285,,-0.011402782595214994,0.04323886600973361,0.015703471428307324,-0.026087012123637055,0.006792689552304048
IL10,-0.029482465276746587,-0.02489735047323985,0.10098872095408153,0.09934169048963835,-0.01578343685608402,0.09747221864135008,0.17644251941297084
SEMA4D,-0.02517659747042429,0.01727608025054773,0.019780498693906884,0.1367838933927313,0.034223443362681585,0.04699577491446268,-0.017541780156112456
TRH,0.00859619652296547,0.009441685700186572,0.04843836856800325,0.13385245606417814,0.029533004021633544,0.053646434626107464,0.027416758989469193
SEMA6D,-0.05460237332654398,-0.03202428184402655,0.11214739949060984,0.04576861501986177,0.10014697928233134,-0.029732748778997772,-0.006685451405082257
CEL,,,0.08437469681108532,0.018021881213128074,0.012876232170300478,0.02995288874294533,-0.010775332429396423
PDCD1LG2,-0.003630862403698602,0.011352491729302219,0.08085996453166908,0.08609292890192156,-0.0497774302140911,0.08001870766486997,0.04042434033005628
SPINT1,-0.0037575371442700647,0.06863967020819453,0.03869951373432358,0.035592971275325076,-0.07266004034185392,0.07541873168771501,0.14168487204231825
CTHRC1,0.010288475039884825,0.06920052439272904,0.05295119458124445,0.05505619043717026,0.08455131262939365,0.13277732495310612,0.19698530371660725
PODXL,-0.031023847648701645,0.0965143691689064,0.13113566568833573,0.08586944453359535,0.11267254803978174,0.050683886215716095,0.1822803591829905
JAM3,0.02594214064294336,-0.04966376846451885,0.10323716197951674,-0.04712481807528437,0.002357069331783685,0.051867162677954375,0.10939866875931353
TGFB2,0.017441252717122144,-0.0355541825433548,0.011323162089335256,0.030302274148716796,0.0923844564955698,0.02102416482044096,0.0065404042944035
COL18A1,-0.018207722944360863,-0.0431143707244905,0.12321617216488324,-0.04825502271674558,-0.022482009671730373,0.09867467366364847,0.17068275992447057
NODAL,-0.025252986972041362,0.06486475310607263,0.03795495519887855,0.026963600790560614,0.12355885457303595,0.026633797724016247,-0.011299577097380263
INHBB,-0.033261132154915385,-0.029862421600865524,0.10305142006245485,0.01956543669303293,-0.05643101069881731,-0.016391411016373023,0.006055671971654633
LCN1,,0.16216111568588643,0.07000135091804573,0.04474977967770615,,0.04078131471393414,0.07231593894604421
ARF4,0.09540101574956258,0.04939090658351457,0.1239940693003561,0.2506185523190614,-0.0005559569668717906,-0.019224011737091012,-0.028490054468202845
CXCL14,-0.0021301549192755545,0.02954897093444853,-0.07810653306140568,-0.1340371085393598,-0.08913571193161618,-0.0007958240082652634,-0.08725925102124044
LIF,0.04584271205342782,0.08216922623023104,-0.04442770253233504,-0.11846747660695184,0.14114668026418323,-0.0682724975122702,0.09550373318218641
IL17B,,0.05849127093561514,0.04694633257275562,-0.0028090912915451445,-0.05592073161963986,0.0032098590633248825,-0.018418644906600955
MMP1,,-0.05752001623768285,-0.0879038522871894,-0.05887910896032611,0.08556683685458703,0.08849036340235274,0.03382211685672949
MATN1,,,0.038529482743911575,0.027701629210047655,0.017321622640372736,0.06360427443549266,0.0020305707059815633
ADAM28,-0.01393351566965445,0.04231303290566124,0.1341475485115437,0.06338327289238148,0.0019214717551019377,0.14907401280099172,0.04621586310056808
TCN2,-0.05119494317732714,0.10739542387050557,0.15609551085365814,0.03745294836748273,0.023077592025467646,0.1856992754891355,0.11403590806036493
THPO,0.016905978860010905,,,,-0.03442214748614862,0.04805827354853207,0.011122692013604935
CUBN,0.012988171524142295,-0.020311077962498945,0.06821997939247534,0.12280220638208642,0.081021950627776,0.03972400271609459,-0.03769425606743835
TIMP3,-0.01906411004342655,-0.011052756103059782,0.013302917020687387,-0.07255355421254095,-0.06855443235659568,0.16176412285648883,0.2068788862277958
PIGF,0.036195260871411394,-0.01105194714665606,0.13166769866519218,0.1812826040427154,0.04046692790674245,0.05587414231322941,-0.0035729847786067468
CRH,-0.01963871431502656,,0.027429061248885056,0.09765742980052487,-0.04615313962731469,0.06842120497470143,-0.0024685034917411547
BDNF,-0.011719129446706767,-0.035011012971396416,0.09436379096198155,0.06589236018401831,0.04750802013027798,0.09854574807933393,0.13244288938633494
CCL5,-0.006578215929552074,0.021940995213013938,0.02242622837108079,-0.02438282676797297,0.035540050431072605,0.16070890458659323,0.07948718604319059
GAD1,0.014078772882152242,-0.04627867946992128,0.1322795394069253,0.20938366112342102,-0.014697226147392706,0.06107595431140803,-0.11104786153425093
COL14A1,-0.0356178274035106,-0.042672597005496554,0.1364244180128939,-0.007447671474247633,-0.11265168299968736,0.14531108806616883,-0.04933608972738679
HLA-A,0.009200546549371936,0.016712600139308458,0.025439263066701655,-0.2276491713847765,-0.03469366235810327,0.047231083683278836,0.01451473284257047
FGF18,-0.015602811660465952,,0.004925997758350137,-0.010944257321729272,0.06641009480344211,-0.011045382382676378,0.04717409076426518
ADM,0.0077334709529771825,-0.010772256848036357,-0.054095669137548576,-0.19952556797836485,-0.019146660012190037,0.006374149634696502,0.04635175276050373
CCL15,,-0.0020378639047106714,,,,0.018654760374059567,
GNAI2,-0.017638087629582373,-0.014528203125528,-0.008978143327090276,-0.06167365164841663,0.016283946450589993,0.04568589916478896,0.006235884732333704
HDC,,,,,,-0.00052475883753669,0.11806207043205616
COL11A1,-0.0027450343558862115,5.884849420375666e-05,0.10925138256437994,0.06562261474602733,-0.03877807701388236,0.11693578791394907,0.1659496055813651
NUCB2,0.04403670219963796,0.04736639566420423,-0.030420593474443244,-0.06644187781026198,-0.02373360977659804,0.04568172752634243,-0.055106056119972
FGF16,,,,,,,-0.03033696460467775
CXCL1,0.03820450876676575,0.06864445050589438,-0.012592543336341137,-0.1380479190457478,-0.07779886740370591,0.05699475990612036,0.20965651788914488
VCAN,-0.018342364353145048,-0.060618020840487716,0.015180720333437678,0.1563503156412988,0.0904201787744296,0.0725311664590901,0.02397402855239661
MMP7,-0.031019450928666165,-0.07365771255671649,0.012496310798854783,-0.12601148955307462,-0.06619890081561812,0.029602922170851607,-0.10503790953822963
PTPN6,0.012097267387084719,0.05280455555966198,0.03094133021987497,0.06924686853942173,0.016137594892902132,0.10597749926700642,0.04835167570948407
PTGS2,0.07731748474255691,-0.002097656103919752,-0.047169001896540975,-0.2010300239360212,-0.07235469669670196,0.0728188041321857,0.04464697015254104
XCL1,-0.016976417484703736,,,,,,0.0054495418321370585
CD58,0.02665966314363654,0.013248806449870441,0.16000545311161155,0.13179220559987664,0.006861084083060643,0.033183630579849216,0.09787206866549877
TNFSF14,0.002059754328398997,-0.03675352301789923,-0.04069385021604789,-0.03267352123040017,-0.012743190029499819,0.07418611429513039,-0.05201624583387289
CNTN4,-0.03050967645048942,-0.03429290857499926,-0.0050140295897424525,0.10064360043601758,-0.03471684360306991,0.050413931116418925,-0.0530151245653023
NTF4,-0.021474424681114282,,,,,,
INSL3,-0.015602808600065512,,-0.012207354951183802,0.02681251662740077,-0.036241973758718585,0.013030302789722127,
BTLA,-0.0247663990113977,,,,,-0.021576172997541603,
MFNG,-0.0187371640241892,0.052819813446290796,0.10133473955796664,0.10513298942594967,0.02416137331690033,0.09717163971241367,0.07402670661312992
ICAM1,0.028512407985869934,0.03551424955336263,0.012567654830406994,-0.08218327326612866,-0.026531607508484954,0.04436370041860287,0.03712960836469911
PROS1,0.004237013677072305,-0.034873767407175044,0.12262204443042644,-0.0076469963193341395,-0.13530329349590978,0.08657439585885976,-0.04489003752043018
CLCF1,0.021637462241969614,0.05317107321685848,0.060623527029980834,0.031158084405855102,-0.017488144219732642,-0.007445468629099038,0.04049172907800838
PSAP,-0.0592444957649706,0.03399434230481909,0.1684404746254427,-0.11129796580934306,-0.08110676350880158,0.1378778712543348,-0.1303105036175219
EFEMP1,0.014806648132363378,-0.01855147164173321,0.15265849927948658,0.10035531039505793,-0.036226905899864166,0.04243114452121326,-0.08395816062291515
C1QTNF1,-0.029042588491660404,0.03388562076246095,0.11074672278639414,-0.20759834096663118,0.07278390928378446,-0.06543728397286169,0.040258604789630274
ALB,-0.02770055909135661,-0.03908201821517705,0.05416724924632303,-0.011086090476739025,-0.014568964903502906,0.05791472501713182,-0.043589408643840775
CCL13,,,-0.05632021884939185,,-0.012919996161069047,,
EFNA3,0.04506971687040719,-0.046892890526897345,0.06127959567250546,0.05945364143947942,0.011746650031461898,0.010428323547956477,0.007802951835241192
DRAXIN,0.04753566426384772,-0.03186252489475731,0.026444986995172955,-0.1926064836246884,0.042837098506003736,0.09283718513296195,-0.03525091384331522
RAET1L,,,,0.07620202269190188,-0.003863189126451223,,
NPTX2,-0.021240090927175,0.11532384488301686,0.14564042927334947,0.10687681943373117,-0.049458896960102354,0.0012805250776643051,-0.10092650344587313
FGF11,-0.03252379142037689,-0.046877310903933274,0.07860179209795833,-0.008092396201938136,-0.042076364231902884,-0.05485685955583693,0.0320379262325598
CD59,0.004693233519676773,0.010190319153093068,0.15053692499855595,-0.05909053662327688,-0.042181391562235396,0.13129326299602456,0.028942677551590797
COL9A2,0.029501352871006102,-0.00991882628380593,0.08086889799489609,0.20471289881886973,0.09452259593903029,0.07171744458144817,0.14586137016235778
DLL3,-0.0709374040881607,-0.03919135330150222,0.014155104548675584,0.25225464074854986,0.09566341071020612,-0.03086118681492795,-0.0010012713246289233
FGF5,,,,,,0.06487333221338352,0.10252200882429256
LIN7C,0.03815931119014756,-0.04750471236900538,-0.016209220236121383,0.019064279438488662,-0.007206779597696057,-0.021328763895572502,-0.02983899583269389
GDF7,-0.027839965794718622,,,0.09383233437278633,-0.030447802368560054,-0.028110324361939113,0.0459497466312712
PSPN,0.03826676407056237,0.005817309698225436,0.08280606496708816,0.06730736745035408,0.05303945822883342,0.07580941850229828,0.029266383363758877
ANGPT1,-0.03072445651993976,-0.0488457454337677,0.0812478376306795,0.06770553168011216,0.008679239082973677,0.140659677726186,0.010851229118598172
PNOC,0.05084358057689952,,,0.029020444836217622,-0.00218899400882969,0.09652512051653919,-0.1525363743616456
L1CAM,0.0030089977825461835,-0.04489636550040873,0.058182506643365765,-0.11109559826835118,-0.0023308486226109684,-0.031026080743326006,-0.16113095190226157
APOA1,0.0007436916784139175,0.13506362848064377,0.044361669134509445,0.16514950757985022,0.05260012158737948,0.07366384328948185,0.11276478267107112
PSEN1,0.008888220360445806,-0.06021034759637302,-0.03062454805152959,0.09789557230872192,0.022576289521813276,0.06320250200524843,0.05189544749521275
CALM2,-0.07490453735557172,-0.06617567260141727,0.21856544215806945,0.1905342721651007,0.005027285217916014,-0.03442671732770712,-0.11436209884484393
CLEC2B,-0.0013429181041532002,-0.02032904039779432,0.06999270672237577,-0.05909481060771303,-0.013240179374758984,0.09792819034432351,0.0833811265318672
NTNG1,-0.015105409078156492,0.025853947589236134,0.028295147544235563,0.16788585779652962,0.02480741079516395,-0.0417775673314116,0.015584928806309307
LRIG1,0.03627713872253373,-0.08932150431980473,0.05010803801277094,0.21380454929307072,0.05273149497601054,-0.060550540210299854,-0.10831997714171357
CPAMD8,0.04324942361001502,0.0689737057557174,,-0.0038012070526529038,,0.10784984088174995,0.09580352653740784
GHRL,0.03996453204179668,-0.04160982575786309,,,-0.014351516601511832,0.04321835832553021,0.00783119614510116
NPY,0.01713124907499785,0.0064295987810606935,0.011467238674148469,-0.08197314044664804,0.008828976442405231,-0.010869335750420293,-0.0907125129164772
MMP2,-0.029556902191377975,0.1287852923497993,0.05792658468927741,0.03814482840836303,0.08400402325541498,0.0932871658601626,0.20645021778706552
LHB,-0.016073206057107395,,,,,,
PPY,-0.0062023317693118375,,0.1323421692196396,-0.01099571035077043,-0.047003889406290224,-0.040757464125695954,0.08051782322372579
ALKAL2,-0.015839687442995326,-0.03422051643279616,0.04915866149381766,0.01394146634831343,-0.0043057295814188925,0.019385054176818677,-0.08975392489964451
CSF1,-0.036142588171052134,-0.0817807178692191,0.1171166441177172,-0.10021361231774766,0.022754479979257468,0.05150327784085872,0.1785037450017337
SEMA4C,-0.007372981487214433,0.022851287994315708,0.09029128649980865,0.04103069079838748,-0.06969751293841071,0.06309229629856408,-0.038457193096121646
BMP8A,,,,,,-0.010567846328518702,
ICAM2,-0.014533559996024493,-0.05197707328071087,0.028214780996257384,0.040108383075683415,0.07802405645624216,0.1350831385505141,0.07232142709066591
SYTL3,0.05705571627718788,0.11793506886188132,0.02299585395691653,0.09125874143241906,-0.031204559590017097,0.10628548078727151,0.07509105396878807
IL1A,-0.018083912814522263,-0.045008512737145824,-0.07651612429357565,-0.055808351449596526,-0.04456450536907391,0.03597724399478635,0.07362344026325877
HLA-G,-0.01697641595159065,,-0.025807910614013743,0.07954454181438116,0.01759535954407016,,
PGF,-0.01738675872999428,-0.007279091504916874,0.04300899538568938,0.1118651748265061,0.054471864593439084,0.10229501624775483,0.09008071042384685
LGALS8,0.03288479655486844,0.030933996108990235,0.04182800802132276,0.008662989305524256,0.04529002530828289,0.041245942624248216,-0.05941398967459301
DKK3,-0.03798253603525142,-0.050492071284655715,0.05182184242619013,0.0949769396940845,-0.03301194390216885,0.07220739930220837,-0.1677191627903913
COL16A1,0.02636039996704633,0.03525178879331708,0.16409091852493704,0.14456522908835961,0.17317589977036,0.1070410265714827,0.19489282503752867
