,MGH258,UKF251,UKF260,UKF269,UKF275,UKF304,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
CCL15,,,,,,,,,,-0.014443462376382365,
GNAI2,-0.05069307016671901,0.021678012956122778,-0.02030432402491287,0.0668347855723246,0.013999547218307679,0.0009394630876110238,0.04643622683087316,0.059747278539656695,-0.039723880389781946,0.01595311064170095,0.1266530598711731
HDC,,,,0.0550060213860153,,,0.026044293262309393,,,-0.01592147822050423,0.01939445093292982
COL11A1,-0.024958016326822277,0.010151528528529427,0.012284104259773214,-0.03279860229586874,-0.005440181906828547,-0.04849285740947397,,0.11240835154098096,0.014457450035773417,-0.07981256424514285,0.014082087708597483
NUCB2,-0.029029892133514392,-0.01008358827298564,-0.0031599273899985316,0.06646099352957839,0.0320890348015714,-0.01831979125391338,0.017194600054082358,0.0144147089854584,0.011598089801656277,-0.023893113220041933,-0.000434866272739698
FGF16,,,,,,,,,,,-0.023401496878600794
CXCL1,,0.05234282956269567,-0.014796304075488348,-0.019137880039710984,0.008578091175101976,-0.0029904718437410737,0.1003285444026967,,-0.01562134103828643,0.010839352809754225,0.03349504729310079
VCAN,-0.02438839994172583,-0.002970141876295466,0.05611691806408077,0.08040783056655423,-0.009473749558645928,-0.04269321116205318,-0.03548587519580769,0.014763059907920033,-0.0020389363280169984,0.05460564409230424,0.04900472479228204
MMP7,,,,-0.01316785830253964,0.008617868146488133,-0.023510070195730412,,,,0.0598533954050864,0.07875333724441017
PTPN6,0.042345689987334026,0.058182586410512833,-0.009783749600238617,0.04296085987440939,0.02182804386319958,-0.023978935995444838,-0.00761553859459549,0.07677297077842216,0.04580781648817161,0.08066420970163048,0.019373166140316762
PTGS2,0.0019662928911966695,-0.01933806828782296,-0.060591223581565004,-0.05494821222589184,0.050065919999791285,-0.0559371860402538,0.08677030986855551,0.012941952726252778,-0.026794814618570303,0.058110625197569855,-0.05084934114493985
XCL1,0.029490061509522915,,0.10370497204258952,,0.005634336057188281,-0.030838522741506155,,,,,-0.0048856438534871935
CD58,0.034417019819551684,-0.024006360680286033,-0.00912770987817051,0.08079381750248814,0.023715444800853133,0.04916415819378152,-0.004227381833217174,0.08253224639513336,0.05417717135943508,0.006946628046469662,0.08214146100963371
TNFSF14,-0.000693267255808991,-0.02259961140532901,-0.035434665734229,-0.013050854547444472,-0.025862137176060535,0.01753749777991477,,0.11042254738347465,-0.021749819651918776,-0.03464233140428401,0.020171106952558582
CNTN4,,0.018918859918253348,0.019432885100344615,0.008347293175377819,-0.002602821566958187,-0.03620992655003922,,0.07003372091629897,-0.027199427503125824,-0.024576449440065307,0.049365757404473735
INSL3,,,,,-0.01484142971719177,,,,,0.021579958774735543,
BTLA,,,-0.013124760673982647,,,,,-0.04338744934680923,,0.06586247091989769,
MFNG,-0.011776036506753193,0.04741888723326066,0.03782991750321019,-0.011172228655440276,0.014127737410991279,0.032207583981364835,-0.006395517492092582,-0.0124549778816839,-0.03229901357145346,0.017974119675631568,0.02898771838200663
ICAM1,-0.05426677243997565,-0.03359894611121477,-0.014472310208378187,0.047968767185410155,-0.04096744137279034,-0.043831288002504826,0.08671713504960805,0.0782395625114546,0.03301574295350933,-0.009995342333191616,0.04291015685808339
PROS1,0.041289936992275136,-0.005016992350965063,0.023611345237029683,0.0705047461621557,0.00890922672100352,-0.0012987029031928043,0.07205226255112025,0.02424952150075061,0.011039929152824339,0.029552536491598124,0.020271555829758266
CLCF1,0.014951883505402448,-0.030878827032264147,0.01871299930310027,0.04449628564746623,0.01813575149163713,-0.03082316686933075,0.12438945774705382,0.1231662481771011,0.07778777450898211,0.006409887423809989,0.04445452859546651
PSAP,0.020342781515010053,0.004903157614103839,0.017784626212696063,-0.07923523897126834,-0.040572518366158467,-0.03900445106197538,-0.07395663513703493,-0.031190175726551597,-0.0455715244998139,0.06661221268670944,0.035542599882379455
EFEMP1,-0.033272184258854545,-0.015395238710229379,0.029469465474917862,0.01657858778161675,-0.0025543013053785524,-0.007225534481350449,0.054960738445347566,0.0422538384320759,-0.029284399260028206,0.07616303844085115,0.0545041101797681
C1QTNF1,0.03717874505710432,0.02796176727173688,0.013033590783626236,0.005755718371371448,0.014871985923671768,-0.04656938496874582,-0.034612018570396,0.001992356183737634,0.008965187521174605,-0.07107185018659996,0.05175637658852329
ALB,-0.029134787036071433,0.025200951329008476,-0.006660006454912553,-0.022087425584312023,0.0005983937868788144,0.05828016906476997,0.01368936188210327,-0.012482411048769558,-0.015631936689752855,-0.022362345738734954,-0.03362424104096454
EFNA3,-0.027074672497403317,0.02474932143672731,-0.048278325166389316,-0.06464716151007363,-0.0482423201304828,-0.052728822480106484,-0.08344344489123115,0.007935441028699678,0.02567797098672762,-0.006464641495025356,0.023286388296777167
DRAXIN,0.010765459803929059,0.08268209445945528,-0.0539518430553413,0.04643152851644707,0.04655445734083407,-0.03218483695846831,-0.08371316842328198,0.03313918427198426,0.06994264483313342,0.017346052718679207,0.030302637617612576
NPTX2,0.08761070121069214,-0.0240879184144822,-0.008905023695607892,-0.07049270181723873,-0.0020854353043797,-0.05339826552726152,,0.006042165615179203,0.01421661492803717,0.042233257074320095,0.002417150054703115
FGF11,0.043852933969578775,0.01867466781242794,0.026286183292637776,0.05784970161354535,0.002389694608364276,-0.04301854412229967,-0.11703641505284373,0.030836406285022832,0.013371516896149694,-0.02540174521064892,-0.018093558266659242
CD59,-0.041981439525071614,-0.0017046930155537301,0.006429490204337767,-0.01906613166207637,0.0018790909615669371,-0.06651097163342934,0.04148968083094524,0.10820894368043456,-0.002870047211106586,0.034651528423009864,0.07054470895249941
COL9A2,0.027526097758978046,0.030988221614385848,0.06421147519320468,0.040614117946863745,-0.01031496228269368,0.06812122340167052,0.02920165538539417,0.01784933493140916,-0.0679620847323083,-0.028828459442917946,0.05836390030082886
DLL3,0.0673308383808029,0.053676096766865806,-0.023418995620586556,0.05964419032679392,0.0035731408104034894,-0.029848673377693584,0.07844825053715317,0.014830314763154013,0.07573949966187887,-0.050882454986359835,0.028989641297597426
FGF5,,,,-0.017588092652643054,,-0.02261086735185116,,,,0.038309549405660406,-0.02779937364412257
LIN7C,0.035603485851410634,-0.049960376835676314,-0.007448779107310281,0.06313431602318693,0.006815933972475476,-0.08115472868670662,0.03638764674521898,0.027819927159218043,-0.046140299408366205,0.006707365898921316,0.032308257897793694
GDF7,0.07441879471532639,-0.01898359855000845,,0.019401431699690684,0.013633563149260114,-0.041562291086035,,-0.017359404828674787,-0.021560792544900374,0.04638621698768957,0.008123638034330269
PSPN,-0.06327808758291621,-0.01516400527970182,-0.002214117642939083,0.06315274772299956,0.05391441482600504,0.014682676979346797,0.08482600061932137,0.09981520726026513,0.016346901810432492,-0.014833451628287886,-0.030397296739533425
ANGPT1,0.08762450406370437,-0.01460071158444634,0.048725208210231755,0.02377442896027934,-0.00785758941246903,-0.027704052491555962,0.07163326375092524,-0.008648836670467036,0.019202689289453023,-0.010166050824251718,-0.025176436692697927
PNOC,-0.028308334300257865,-0.030711321295548738,-0.029342013523820685,-0.013728340317435615,-0.028648766630825637,-0.07484211615798593,,,,-0.02041105609661443,0.023427163453881468
L1CAM,0.06607790561114976,0.004219346291088159,-0.05756280925251815,-0.055862634140582096,-0.04547155619373096,-0.062061540193302456,0.005929578111911061,0.05669635178902032,-0.034600413032458276,-0.024841229825416762,-0.030230848971228724
APOA1,0.1013526268060926,0.02268398393867918,-0.036706415559069776,0.046735628437202,-0.01932612327512586,-0.02263811879576948,0.04777513133054179,0.030175773017460796,0.10415772830643764,0.022933202717890913,0.0026492785944926605
PSEN1,0.04461561953314651,0.009174157851725236,0.018842265507709174,0.02096038204792235,-0.012582314624961741,0.0597030426499772,0.019164993970105966,0.054271335529179066,-0.022766280094895258,0.04217108457635987,-0.0070640871158987205
CALM2,0.045993631045464,-0.05991978026863393,-0.00881723444250207,-0.07859217501827594,0.02537926980649435,-0.08186559881812343,0.1134798275401019,0.05380216178764271,0.033197706845796426,-0.014501077063000628,-0.03815355750800098
CLEC2B,0.04556030115556327,-0.021954017992346517,-0.056818720839838285,0.005103827430696255,-0.005404531784444583,0.05367646201328109,0.02650314334071044,0.0705408085768887,-0.02572404400621962,0.033284886161023326,0.04856016077411612
NTNG1,-0.028631264174533287,-0.028318973284910624,-0.008965514337092315,0.03882660588027727,-0.03339220375544237,-0.0581369635522828,-0.038431352761531014,-0.0009965415009486535,0.11503325951355416,-0.02186835088964651,0.010866533085061615
LRIG1,-0.08676635516100203,0.014818331802929529,0.054231984675235656,-0.014599108224378035,-0.022517242029791197,-0.015409490937075634,-0.01676325670251723,-0.04151946137749987,0.07438084787886014,-0.056267205754725005,-0.009497434927492169
CPAMD8,-0.017638270398278578,,-0.015984164427546747,-0.015910796749647852,-0.016462572232282997,-0.02932008085813613,-0.0495436703596607,-0.004633659499036353,-0.04345497421865971,0.05882256743478096,-0.005494525385828861
GHRL,0.00594438892211044,-0.010430408509543132,0.0538220227737135,0.04936086681746394,-0.028864729321704218,-0.025217582235553374,-0.003130499478636128,0.056372435351089725,-0.04359353767595794,0.060133641494630775,-0.022691709014093783
NPY,-0.025876031063401868,0.02368664986060227,0.08456770444822863,-0.050494111851114215,0.06116924394540949,-0.004356305679851014,,-0.04379498834682764,0.029635110405488017,-0.024972726214314664,-0.009526201403547945
MMP2,0.05541448112380204,-0.0013199218625017679,0.026014027327803887,0.08000752279595255,0.06834884495361734,-0.026448853139780338,0.06587189101477715,0.056773216821000644,0.038279781680022495,-0.029686155065507303,0.1041183397282434
PPY,,,,,-0.012031462027293573,,,,,0.019320727706910373,0.02240779260503857
ALKAL2,-0.026413455062439844,-0.015237448113936649,,0.02353800054002487,0.03241512435313356,-0.02571902041765919,,0.08937407405065367,-0.012331155080421007,0.019590845522642238,-0.026678774854455238
CSF1,-0.07235046208852067,-0.019207029621091633,0.020591252936297624,-0.025754089520850162,0.02213270459851938,0.034387528160161315,0.07988673013821247,-0.027462590601946897,-0.023828102869853585,-0.02085138142493058,0.06860611926088546
SEMA4C,-0.027724606765343048,-0.007102272918300855,0.01360148686914785,0.011035836797682731,0.0721034420689579,0.007606213054931436,-0.012713864564478278,0.057912184902568144,0.023739207310042643,0.05254986667212393,0.06823434091183826
BMP8A,,,,,,,,,,-0.017750362133925272,
ICAM2,0.05690884172681738,0.06250156499431225,-0.00148058779226486,0.015791200880535834,0.0655502072950226,-0.009532545507781506,0.0037130918050866167,0.010530541318493647,0.004809148120896792,0.01727239943687309,-0.014632302112758814
SYTL3,-0.02659058337252478,0.0048644614608208125,0.010872755904702878,-0.007705262786164878,-0.03061279292369888,0.06436104671295732,0.023489113917082083,-0.05483032740408906,0.01747477877139624,0.044109135015398794,0.00534053493606611
IL1A,0.06999863371362028,0.02250028994667419,0.03348078712788697,-0.02316602144245438,-0.012978719571562417,-0.037070558641907086,0.10488796189019958,0.04232006016468852,0.03143765436500231,0.04821446333112146,-0.013985296254590029
HLA-G,,,,,,,0.02324048709859699,,,,
PGF,0.00358044084969392,0.0073122492059033515,0.037280528075201706,0.009083568155400892,0.021165454660261714,0.008645851445846859,-0.05433523667481448,0.11238519506998877,-0.001473405651666062,-0.0052326127192886766,0.03698470162581815
LGALS8,0.00814414172577724,0.041246511068507075,0.02771000051589614,0.02465354648043458,-0.01460089115587152,-0.041579532131617504,0.07567092936534729,0.04622950822369854,-0.01030111488402153,0.06030156159751842,0.03288626785954148
DKK3,-0.03960398556428606,-0.052630208992341845,-0.03477528050625395,-0.05513764044808878,-0.0049331355817083325,-0.09334352408661531,0.08529862866232428,0.10355235011983643,-0.007873522030830638,-0.03996542054440375,-0.004460440810950655
COL16A1,0.0019474023032375455,0.003753739330743669,0.03817455104937403,-0.003961629697929759,0.08147144155820364,-0.05996918770810569,-0.07099156958363854,0.01582166001367945,0.07761156721472343,-0.03285488596893956,0.06107866075218052
TPH1,0.02838338779139191,,0.03073392615430232,-0.018913923155792555,0.0015732693855622926,,0.1317573486562678,,0.0052763790403912115,0.016848607724876622,0.058557822077044394
TNC,-0.05544253946209223,0.014755354218638984,-0.001393255031455997,0.05322460937293219,0.03139536609723657,0.031744992299983475,0.030528793956150088,0.03837559047105764,0.04568385885454256,0.041072456988516276,0.03249906533543185
TNFSF9,-0.01763826202686847,-0.02548048700299941,-0.0298211322483077,0.05104225275615693,0.006931305872649834,-0.057310265263227377,0.026886296608343404,-0.005964627195703171,0.07241223109332436,-0.028091254053106817,-0.008364773264967621
C4A,,-0.015015822120852895,,,0.005187477181153254,-0.027210538223501633,,,0.02070958231127751,-0.006502166977385997,
CNTN2,0.032702620125997096,0.0013928594981040777,-0.06128512943981091,0.013289628200196342,0.0009001566854497601,0.05082262396450449,0.026435338837872958,-0.025016835567848086,-0.03390166904581346,-0.0433363534399855,0.05301030940440199
F7,,,,-0.015910787501760542,,,,,,,0.0010374023055567975
LUM,-0.013786575757037161,-0.022138547833867137,0.05602427849595612,0.05576150422069951,0.011839303857572172,0.05692267125492204,0.012592875479774656,0.04816031984000825,0.01499757089552334,0.04188330778801139,0.05132173843674452
IZUMO1,-0.01685391812391305,,,,,,,,,,
BTC,,0.004802571365148757,-0.05187604483879429,,,-0.03316220524923571,-0.04208080711990423,,-0.025334461364291246,0.0252105515090885,0.035026596968798805
APOC1,0.06582132952880132,-0.001804045138437431,-0.02226929054749536,0.07695905726143068,0.005342418752429654,0.08182913066187317,0.15388144012482768,0.09581221416297848,0.04967118027248354,0.04812267518835262,-0.01590482249745236
PKM,0.006521457808906118,-0.015477782702436767,-0.0005319018648519821,-0.015583818914898974,0.016977888942466556,-0.05344228538757207,-0.09061938461808154,-0.05227160812332925,0.12942053414767585,0.06680586910351917,0.052843033831367445
TNF,,-0.013874458923909592,0.0432420644821366,0.05848569349764498,0.009917681476486192,0.01893210698047955,0.15526253512503954,0.08574957556930884,,-0.013086740959634207,0.017470493260749304
GNAS,0.019176454036329775,0.007412298912378235,0.02030328429627119,-0.07952492566820267,-0.0017422850194956996,-0.06343926523294206,-0.07789426843847583,0.051290783875524444,0.05722994742187191,-0.07022756116765899,0.001338739173489749
BMP8B,0.007203863505768182,0.023754761525447643,-0.031078688163626057,0.04756777142380242,0.009876477977185234,-0.015321635740279541,-0.07942358647661497,0.07050511594495788,0.06970407693864591,0.11174979720727478,0.0395560081101567
LIPH,,,,,-0.011499630912055919,,,,,-0.052961030182173394,0.05288860732502555
CCL28,,,,,-0.01770753979717941,-0.03379971325149317,,,-0.020409537925829682,-0.013783194578942656,0.07200391669712082
PTPN11,0.01965778576330162,0.00916302529440509,0.004634980828040419,-0.03677785681204827,0.047457517431805846,-0.026102350693994383,-0.09105208222729454,-0.02628984377382953,0.016500710048064377,-0.024219891057384632,0.04743767563659139
ADAM12,-0.036247447218883594,-0.017880942133699066,0.025453743086174336,-0.055807013121124883,0.06913534566544285,-0.05804754704225752,0.03846569702144131,0.014307380879197175,0.03441082124215427,0.08625922875853846,0.003224989530882419
EPO,,,0.004610192849773741,,0.07993879717696577,,-0.05933346873749927,0.022103150685151108,,-0.014657281942048768,
EDN3,-0.024770858253400634,0.08522786940525662,-0.01724851705604707,-0.01355647906713806,-0.01864817356655205,-0.04049351296314997,,0.01018779608015839,0.046570386492628964,-0.009760586161260135,0.040173478706062464
CCL22,,0.0323840236849542,,,0.021581384374634204,,,,-0.025334462485496385,-0.022649341553604853,
CCL2,-0.042063599984443194,-0.04017442290902623,-0.006358878632397944,-0.016805915760180944,0.03849197839887581,-0.020464361795528428,0.10067059151545475,0.08849016655540352,0.008563668651148796,0.04684035286812724,0.06064608987021445
DSCAM,0.047793590351911296,0.03336227653352559,0.011562467028828276,0.08854585817131766,-0.007174434233319969,-0.011122807530600723,0.01253801209231245,-0.005075301964560334,-0.009316210929609615,-0.04588627136075155,0.05182466452076416
ANG,-0.026101886546819802,-0.010336666709393446,-0.048515478479773354,0.012784744272476445,-0.03240912983913456,0.0028763297020216352,0.007797141672661133,0.01063006741460313,0.02186629300623583,-0.0016589189831597508,0.011879682596206793
FBLN2,0.059191421280675324,0.03367779273521016,-0.0007340495697591974,0.03142112265215936,0.023817452220555535,0.03867029294956473,,-0.060987325014539434,-0.009228453852025973,0.014616172516361523,0.03127058833621011
VTN,,,-0.016975010586851205,0.03306105698098936,-0.019766341815436378,,0.04673668826747513,,,0.012908071927369324,0.06617467784397783
VEGFA,-0.03537133998025836,0.07322999787044332,-0.03213724180261961,-0.062376971773168075,0.03245995847164514,-0.02175796860581197,-0.11576691788612782,0.02498368248047467,-0.011282712639344434,-0.007489113614750109,-0.023236575638036567
F10,,-0.02166857652382479,-0.015837972134673462,-0.02587127978499515,0.13423722593179085,0.0386648849986073,-0.039084471149429194,,-0.021919081160553012,-0.025877354079191138,0.014582882544381927
SERPINA1,0.04940346318637072,-0.03601599662805263,0.06717557201614426,0.05555676453145734,0.041351096146872074,0.0972796926933796,-0.016026091756249906,0.0659112894065362,-0.04619427629962859,0.14233755350011001,0.019128572324032592
VWF,-0.014766943774011531,0.0199305794085138,0.0704741211849743,0.019105831577193193,0.02352684551095411,-0.016607191078812825,-0.011691389439618628,0.0964197435619469,-0.035210233894260264,-0.006477320292370111,-0.01890485453418323
GDNF,,,,,,,-0.021006011928230314,-0.037746828543082867,,,
VASP,0.04855224293886877,0.03786757026278963,0.03129707558139107,0.009915709851619898,0.017555064710925262,0.0985320568696152,-0.002668118986289603,0.06985557572472566,0.02009225702654781,0.029219660948576778,0.0620789679723982
ADAM15,-0.03383377250105458,0.008660737979020955,0.06291771120828168,0.007588465881668065,-0.008928067913599546,-0.017348161232482416,0.027034421127833826,0.058186059147977885,0.03107597439470029,-0.010710064849494536,0.006417773117749452
WNT2,,,-0.01364030766672955,-0.030916477508597738,,-0.038280672159429804,,,,-0.035644517651896496,-0.0030019762798375767
CALCB,,-0.02746433257900923,-0.020504062130085352,0.004433425565383321,,0.05605519323626717,,,,,0.028507476289694064
OLFM2,-0.03768937753425895,-0.01147587186909873,0.057800049170123345,-0.021836283682896786,0.06164519480463043,-0.0013735476697041235,0.03967931975966932,0.03134592572039232,0.002168840553451537,-0.04047296066065056,0.031919060165611066
MFAP2,-0.008265817654140329,-0.024779686043410413,0.08416809525855234,0.0407656245647574,-0.014330345166096912,0.09922953269089423,0.009720699145136796,0.05181660761991441,0.06390369831605751,-0.022030548691892696,-0.00346372564229356
HLA-C,0.050424766063714384,-0.054474721333975726,-0.018819002821973775,0.08239102846804686,0.009975648840626598,0.005955848426808771,0.0372362823550757,0.062357309019414275,-0.025547420047552172,-0.004017734680592289,0.05595208799605695
THBS1,0.05085314214594013,-0.031102317682456658,0.017822675027880736,0.048044052600476145,0.01851911753981248,-0.044738318815352826,0.054407030947739625,0.06093488816598575,0.03552439818383476,0.07083105196321016,0.059860965788495306
HSPA4,-0.011550597510273753,-0.016399754366784487,0.010775706945461155,0.015218435397123538,0.07028615081898988,0.00926997049581523,-0.025565242573030972,0.047680233895632855,-0.04511856005346304,0.02899657161171732,0.05269979243192091
LMAN1,-0.010457798534166661,0.001192151913451458,-0.07377518482514751,0.05747062364847118,-0.004409199204907445,-0.051364829477637874,-0.03408355104634323,0.03828630758674678,0.09307177453343336,0.07467375692584564,0.05464577598001062
LYPD3,,-0.01749892677065283,-0.016975012047408446,0.20355823366290815,-0.0001541521733806065,0.020854729742361355,0.1416974237705609,0.16609851192900363,,0.0376198608913129,0.06295929991658258
APOE,-0.018106022359461602,0.0023142576669538356,0.07617941003976705,0.04935908424156744,-0.031592230201350255,0.05623761667144368,0.06680651792414384,-0.0032509896046321804,0.04945556356424575,0.050335239667796045,0.07746924415080743
SOSTDC1,-0.01763826893328095,,-0.021192056540253173,0.032180694494162346,0.06697224902947856,-0.020294394283472978,,,,-0.024443135906821706,-0.0494833653619841
ANXA1,0.00016351568723023017,-0.04422207825394415,0.02027737219900283,0.05569714594584941,0.0026835345946920517,0.03428036604275868,0.006392447053563873,0.05202732021932682,0.013771138786489404,0.08431747833766572,-0.03545791903174046
WNT2B,-0.013221975324273966,0.05462701902958004,0.05384624800025603,0.08456019171577965,0.03341045345313637,-0.017142722060616972,0.021887680828401396,-0.06222418951919755,0.09309167543023238,0.05887294076996006,-0.025064850782142975
AMH,,0.03129803246819345,0.014629654517651117,-0.014923940285339712,0.12440641201196932,,0.04937194396677694,-0.02834204860861309,0.029057630648039914,-0.008632107496890229,-0.012962687609534429
GDF10,,-0.019686578848521093,0.08736985994718617,-0.0010530140468955273,0.01780568844894544,-0.03896514641137797,-0.03776821552741299,,-0.02575912567453063,-0.03872700255955475,-0.013004761694575841
EFNB3,-0.008231874734326053,0.020290297783433702,0.010613968336469888,-0.009814725333667399,0.050761378516790426,-0.029773572353118342,0.12579426138117028,0.08478304426624399,-0.007957154961635507,-0.028190297511472135,0.0023204867360281543
LTB,0.05841868499862997,0.018195234840481984,-0.024178565904233763,-0.028782997938424437,0.09760902003020205,0.03842444290736732,0.004332889234293439,-0.00010750078322786375,0.07484549696878552,-0.017291445642687375,0.010608419513878895
ANGPT2,-0.03579870486717249,0.08627673418746165,0.024527943286652174,0.026328356949579343,0.07259028744065402,-0.08889034894046427,-0.044359111198366,0.08930351239834718,-0.03608483218165474,0.04344189489169538,-0.0011690426246668208
NRTN,,,,,,,,-0.0386614397499507,-0.02575913491549564,,
ADAM17,-0.015093124982630284,-0.03589428003292757,0.002829477860503044,0.05018758843034954,-0.03865005000202403,0.01011763590621487,0.011236417252266187,-0.02737552438900398,-0.012407583245493403,0.08511710667301459,-0.006976297094718245
LRPAP1,-0.01336077533147988,0.037053083101441245,0.04041547748050042,0.020612885469111688,-0.008474647067756663,-0.036776980579905125,0.01436087115158191,0.012659968061755535,0.006513671637315552,-0.028912828508621737,-0.031040061931390795
NID1,-0.003086866590086556,0.010383123796363913,0.10743744141012664,0.06724314750400291,0.06727736241929085,0.014152467233600705,-0.010460663943319813,0.09872078256792435,0.05646272421607294,0.04740166786534424,0.0068016424056323846
MST1,-0.02280797386957257,0.03241296995014969,-0.012103337052504447,0.02597979840794683,-0.00984786348830672,0.017866711838206168,0.012988889912891089,0.013068608278818492,-0.0006572159979112499,0.02194146899601402,0.03508714730929966
IL13,,,,-0.017815501646764726,,,,,,,
DCN,-0.005712638165305302,0.03861504428159259,0.078406575689805,0.02553849632898552,-0.00035897220700383594,0.02793548816716996,0.07345269226915414,0.09099564995011593,-0.008121814848714074,0.019658362752635487,0.006973970096648451
IGFL2,,,,,-0.01426269625995875,,,,,0.0394983983617426,
COL7A1,-0.028475237047405025,-0.02331417776304816,-0.007162095997053846,0.008274032529988342,0.01381384932048276,-0.011699936047506222,-0.020846762428065047,0.029274952227767742,0.003976666901897889,0.027279419443279503,0.0005123512519537525
CALR,-0.00977063763121965,0.06338683860967999,0.015363805312558071,0.06650600210820762,0.02232392730252585,0.000509046816742996,0.018805781226396524,0.04744657358389175,0.03456224521825013,0.0633373172270064,0.057120131216841515
PIGA,-0.05052975993943842,-0.038784184426673356,-0.002425594563617132,0.016147092665154752,-0.011671851724952977,0.01441717226612256,0.01745968897599845,-0.0032895303500040077,0.08382958200061845,0.034026086430719554,0.03673716559517096
CD200,0.010847953433678574,0.08459231554608367,-0.016965537049191393,-0.02095291369263111,-0.045139871569083764,-0.06684474747858661,0.02863861771390893,0.02003794510947284,0.09301913439009535,-0.035599000437909416,0.02952417551717529
GRP,,0.06180771089975814,,,0.027118562603411302,-0.02834371765002171,,,0.06592226294085413,0.21738396725381492,-0.02308063310698569
CDH1,-0.020124883757895642,0.052849756484535604,,0.16050961602286315,0.0195790912052489,-0.0115829101878866,-0.09256530425858345,0.14667749472470173,-0.03928924124710396,-0.01417865472190085,-0.023832477701205026
LPL,-0.06821263931208206,-0.0240703463185999,0.04535397474101348,0.07184572657950092,-0.01851119373020524,0.09614003673706771,0.04557728446114755,0.061064723761231725,0.0608748624154407,-0.08181879209118136,0.07295472169330067
SEMA5A,-0.011993287391345574,0.08509945873731707,0.018517992151957343,0.09353350115020242,-0.04473590596871131,0.011049428788361076,0.035732865924995035,0.06441478455663449,0.009109155268976609,-0.0849056963868414,0.04582722773915112
SEMA7A,0.048466871071066335,0.02166117620845665,-0.0003008219241743531,-0.051442331936130306,-0.023216271919012644,-0.003616589943090682,0.03696223053886158,0.03706736759283414,0.04478743985745992,0.03362054261521096,0.036469094264494545
SEMA4G,0.021669925554132472,-0.015217456969404325,-0.03902682295713757,0.004777999113156193,-0.0037328023914868043,-0.05702190359791765,-0.05714519070569804,0.03374341805011983,0.007016592759240538,-0.0015347646878745957,-0.004239442236385614
SEMA3B,-0.007263274082127375,-0.044759616631094415,0.0022498128963622088,-0.03855358230241645,0.005504794868226948,0.015232379141957046,-0.035983197973683996,-0.05470174114652708,-0.0244202832581919,0.01642424595588251,0.011868411896799987
RPH3A,0.002164428884955253,0.026753812663126972,-0.011976068925902937,-0.022283268361044616,-0.03154175130864276,-0.06264957294127498,,0.12490822120013644,-0.05402993719389754,-0.02370838928132051,0.035820680453666355
JAG2,-0.03777738800219105,0.006904510577571825,-0.03710373644185704,-0.01778439680197894,0.010054417877750446,-0.03650468693514461,0.05611019771971969,0.08496798080343702,0.11744958024183273,-0.04718466475241063,-0.013461587235430983
CGN,-0.017144785993754453,-0.022751411432581164,-0.02273807817944291,0.021675122322791823,-0.015375166542549595,-0.01995700686606444,0.021186720498180336,0.05900685190457412,-0.0018717812997829787,0.0005431943517211629,-0.017565401644123527
GDF15,-0.02036199891252734,0.024576024838214465,-0.008382619380160225,0.029876937664396815,0.0757135810607793,-0.011271480855546292,0.11618207237974863,-0.04180164484743504,0.03317017409733231,0.02666217622835026,0.018674932776731823
SEMA4F,0.039240372187721494,0.07205844151918404,0.03081429919367755,-0.03547501911614639,0.030543758617219786,-0.0047649388431557005,-0.01095452702345726,0.07925860888462305,0.030478150457455715,0.036982175585922844,0.076763599880211
NXPH1,-0.029921682574822847,0.07280736613911823,-0.037903288795280515,0.03985830944191452,-0.028531673737139183,-0.0262497436837348,0.03129148386264557,0.10050272482979258,0.042343858094353516,-0.030026892093804144,0.07219545075150108
ARF1,0.0053898372156536995,0.021662102696195683,0.017125579140813016,-0.0023742446732165317,0.021999644470933624,-0.11940586378176776,-0.027826810824417656,0.050044667912179916,0.004578631550617447,0.010576008124222026,0.08598594182846316
DSC3,,,,,,,,,,-0.014657286391113114,
EBI3,0.00692860571423162,-0.0017055251226687934,-0.006115079167521118,0.01777450974563371,-0.017786315511593258,0.03896379675006075,0.08974439135068535,0.07578723334344097,-0.03418545820834176,0.009596930153410777,0.05643485000208865
TIMP1,-0.04110191431233896,0.017366365452664363,0.06017206955505746,0.08280971593186755,0.024498283760049606,0.04946352891088625,-0.023566311727552303,0.07967851375819429,-0.029252277095978985,-0.006593641537665079,0.0497908054457491
SEMA3C,0.07038261798440562,-0.020108130435267327,0.018538725215673266,0.001383939646995593,0.006290393879845473,0.005011130834366518,0.08984272056300427,0.0836234188070949,-0.05213703671539108,-0.015853024447812784,0.0399352996807156
GNRH2,,,,,,,,,,-0.01588316742087525,
GAS6,-0.007110992215681454,-0.02083894318451663,-0.005490763665579047,-0.017712990747433904,0.025701768255474735,0.027343456055786163,0.007919767374341989,0.009157974654237195,0.05256179285574415,-0.02665371380509058,-0.0003942747921209253
MEPE,,,-0.0319067440912597,-0.028042159880519755,-0.028157559474320134,-0.08555300854237548,,,,5.1235940091614106e-05,0.02291355598731606
SERPINE1,0.03321623189334201,0.01042902822825523,0.003224060553042813,-0.04646794336194115,0.009619051178308798,-0.05521408302844315,0.03374216062088836,0.011875418450055911,-0.010915980982806741,0.01534276488655134,-0.03656833984842805
