,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IRAK4,0.006764898559296567,0.0014113142503050648,0.06007549771632377,-0.04986687984171712,-0.04835167833614264,0.0150744901868801,-0.007869417971302087,-0.03866921207489522,0.09627480943560766,0.010877701469412724,-0.03531999125232779,-0.02109739381471417,0.07230973488311711,0.003989926860483657,0.0032813526644472767
GSTP1,0.07427149524566848,-0.004475021720998025,-0.020184794851489343,-0.0003351493072391098,-0.014334081659355284,0.0871844820482039,0.010776514817456671,-0.09535655750772933,0.031721450873448485,0.047480742935340874,-0.007718165575543289,0.028805838554546864,0.06699333959134042,-0.0594378503365746,0.0491557364752495
VCAM1,0.0338353957633987,0.048198470892427125,-0.0028046591509990103,-0.0032940246301272763,0.00472216637240648,0.0507238819293476,0.05243527591266355,-0.008678222688040338,0.012686604527915722,0.018023030112073575,-0.07902168186066352,0.07269141435562912,0.017569736513767118,-0.04249692407954224,-0.04745784294298499
NXPH3,0.0029580743312378993,-0.0058120302007559094,0.1050901301298116,0.013618277035084503,-0.011329986202400628,0.07388550540079328,0.024070042853762512,0.053080471568011774,0.09873206435324496,-0.011010041792628707,-0.0460273265232153,0.027973115334128086,0.11715641776407291,0.0026950128462995943,-0.017587717854591255
MTMR4,0.05698282698598988,0.09116920208554488,-0.02735239156485262,-0.0045548882578200466,0.05644627463685496,-0.0531891965008671,0.01504122105045363,0.07714830742133023,1.617543022403599e-05,0.07774591887857417,-0.04613281825811631,0.08940210837711178,0.045545427645443594,-0.08248279072681848,-0.005387536600864312
LAMC2,-0.015065069451441666,0.05870235736159801,,-0.025972939964955723,,-0.01577028191414993,,,0.03433137296340156,-0.03279436997871529,0.0002708046075721147,0.046482800457818,-0.03199245311667383,-0.028419595749251115,
IL10,0.023857350663884502,0.02411063853338584,0.05501638557207956,,0.013461164268766111,0.03757569031665547,,-0.04602562326707779,0.024396292797276408,0.06048245006746188,-0.021409349471997373,0.019752210663796944,-0.041292903017510624,-0.03946521634080014,
SEMA4D,-0.01724297140577028,-0.018026991912123855,0.03560160106538672,-0.009962535766642164,-0.021213362076405545,0.06596054770867728,0.04958964878911695,-0.07052775367388613,0.07791269135915992,0.08291068972375254,0.04456592338788345,0.020895775584632948,0.034752738511921795,0.07676568775274774,-0.010150436808331834
TRH,-0.06439584705549248,0.025769366943944584,0.041995635631975246,0.007379745720531034,-0.031309515367503704,0.03385967649816428,,0.019412840424869925,-0.053595684105094236,0.007240403743986292,-0.015781893528220434,0.013011781447452554,-0.0188073099519722,-0.019848116015537858,
SEMA6D,0.03562355090533123,0.04678609311724082,0.004703271350520315,0.009720421439972511,-0.033068663494191367,-0.034135959132194554,-0.006432172311449408,-0.010592411352853083,0.041609352387569694,0.10931201478301217,0.059952973396346976,0.0951736463895728,0.07841895075598154,-0.020692377052257266,0.0861832468631213
CEL,,,0.002944889804195531,,,,,,0.06912248780946306,-0.030641891946180725,0.005589066152558826,0.007599277907292335,-0.012007454439235619,-0.03036246078836916,
PDCD1LG2,-0.004327938445842089,-0.062264083826202535,0.02293391680372856,0.06425593514741226,0.05503271141584943,0.020991001164104395,-0.013264170332692216,-0.05459298660587689,0.036588427822093816,-0.04825917715415707,-0.026591643589885968,-0.030460337481240947,0.02519699467540899,-0.03366399821007706,
SPINT1,0.028994911136250988,0.056807366234306614,-0.0232105642413142,0.05707799577017011,0.019171781459914158,0.017919171075067426,-0.03018578461185195,-0.03703403085861446,0.03140229998314698,0.016396132008568973,-0.04385345604887392,-0.020183948575824482,-0.05154461797918099,-0.027019823814212217,
CTHRC1,-0.030291796382159442,0.013256420815091194,-0.009022379271779062,-0.03069914657448007,-0.023328798681568643,-0.019677565285405797,0.017764165582649094,0.032732856575302255,0.02905087266342028,0.010832667933883029,-0.055945690992107014,0.009891306163130806,-0.045901715933930505,0.032577635496520145,0.02329352092556638
PODXL,0.03284633395455513,-0.0768367465600295,-0.07013263267359462,-0.03595798081484406,0.01271870486733334,-0.08793637225151965,0.04096117696926561,-0.02015934332962415,0.022703011515406993,-0.010896510965157159,0.03954349171814028,0.029183447686934767,0.032273384805022454,-0.0012730693509941263,0.005109469071498919
JAM3,-0.04103888462005033,0.025695636227962285,-0.010736890654271077,-0.025271056499913673,-0.00424695930316235,-0.022289816614497672,0.01184447662302275,-0.10362838546002028,0.04263141932208545,0.08160942878371799,-0.036491629035024516,-0.022823470396605965,-0.01456956195959795,-0.016293113248820896,-0.025274407773057415
TGFB2,-0.01638139515955313,0.0004977089403916418,0.04920407342251584,0.02634822131618504,0.003762410476059013,-0.013739270199890114,-0.01321850175652043,-0.006719024984798934,-0.024447615046401625,0.027968469370812724,-0.002770020585022467,0.08269382358090469,0.04009132036154788,-0.003039297799268493,0.016235304951390497
COL18A1,-0.016197350542361644,-0.05215590624844633,0.005331338900585215,-0.011321397505108372,0.0192835878076931,-0.07512458173692331,0.02601317231306259,-0.11488050273695981,0.013912829100551367,-0.049682024935958066,0.0886605861804457,-0.06657309037565903,-0.06168740344007415,0.0807227174424331,-0.047106937923478975
NODAL,-0.030954498951626105,-0.018168773002557616,0.015269651522784613,0.0034007244063707235,0.07285286145375416,,,,0.0042125829521205745,-0.0179594585226834,0.0943743787374206,-0.02479448477399344,-0.025739513996400558,0.09442099288999709,
INHBB,0.015190189476009438,-0.018553147919410165,-0.01579726810131575,0.01243311700162727,0.030341650065895866,0.060305318408074224,-0.007583457780496972,-0.007531986515359061,0.03941070017878402,0.060770500023794916,-0.06814407005804167,-0.05729661704584344,0.07075100126902062,0.011591250303558865,0.013410246778375556
LCN1,-0.015065072841143631,,,,-0.022826282603283916,,,,-0.04309767502717526,-0.029129655663762393,,,0.0028840530202175075,0.03087876181656154,
ARF4,-0.012797018998893728,0.025868981429972113,0.04659783868648175,-0.04751595658389181,0.023201611881291627,-0.02007408794464776,-0.029300836564623255,-0.06125206837217106,0.028583971017217897,0.049794860672025265,0.002764536548140732,0.053532909327548533,-0.07158036749637885,-0.05790971890475513,-0.033414365023398424
CXCL14,-0.006004491736758689,-0.026501290670006145,0.06065919003363877,0.08139201719887634,0.02534528342058764,-0.022141379358395132,0.05565864869733586,0.0028657179251517775,-0.09892416356197585,0.02132450509671079,0.0455819444366364,-0.13655939757974564,0.07054656864080547,-0.049868704594452765,-0.057511433127687216
LIF,-0.08341007028816938,0.10359083008618426,-0.0023450972972772093,-0.023010615216670117,0.009287505703896207,-0.10714407151909748,0.015281840011872709,-0.03331605157535112,-0.02112000411709443,-0.09730161036041843,-0.01949614619992839,0.061865836257114594,-0.0378458882624421,-0.004550821043501415,
IL17B,,,,,-0.037697944828061006,,,,0.099177120571652,0.0807608980828338,,-0.03084664301255752,-0.005164365247019689,0.09018724517435374,
MMP1,0.012323865746361221,,-0.012985880203017702,,,,,,-0.05101319627193313,0.03309732044657818,,0.012114862356477653,-0.01698603062102683,0.012055108218749278,
MATN1,-0.019780001149261567,,,-0.02221423569719715,-0.007082237849959291,-0.021072595576560122,,,0.013004575258864483,0.00958053636590278,-0.022451462424323408,0.015763919147101048,-0.022873707785227838,-0.020539141235823153,
ADAM28,-0.020514324536640486,0.003351791541723428,0.01684345430487134,-0.030620640381066773,-0.06700316040679109,0.061139424780135655,-0.024512326585345603,-0.07473939963214009,0.004166256713639084,-0.0011793267539629583,-0.002094500115677805,-0.03178333893212431,-0.011956270800591594,0.0018121587472802337,0.0032093171705253262
TCN2,-0.05524752262584319,-0.026088023805725717,-0.010498741231052067,-0.014239817932544488,0.03852711129765215,-0.015466700333625792,-0.004937758658894878,-0.03871882762177322,-0.02655783276111183,0.008703850706695236,0.018872844233445266,-0.05842457873683791,-0.007568606261471561,-0.03525825816230746,0.0022050968750501215
THPO,-0.025774160494897842,0.09385832508366568,,-0.03158961176261189,0.067432394326338,-0.01130677643313179,-0.03652309094511231,0.08719283403383296,,,,0.02918099899333499,-0.024761574493129147,-0.03077977056883155,
CUBN,0.007100338122945672,-0.025783583167735383,0.014278552917372483,0.11299863240258912,0.012303535259968749,0.0401548898841093,-0.0043425655066883445,-0.02543127169719342,0.013952412879167634,-0.002244325007318619,0.008274230978965794,0.04857772208856508,0.06449446141358534,0.02737998580872428,
TIMP3,0.025631487819311703,0.016086037689640627,-0.006699198432240503,-0.023513970451873426,-0.04538959478070747,0.035524409028080156,0.03203972852291635,-0.0018494176627501379,0.011507536352124561,-0.02576831178297485,0.0373882789942723,-0.0962717306341819,-0.025782888075967736,0.0032003145335534316,-0.1283743547419893
PIGF,0.04650619457059076,-0.004310113485077446,-0.029942312605220008,0.04500174167271086,0.002472057919255872,0.04282845902021761,0.02409411333393131,0.03704515800262746,0.11183674962746933,0.057279319872639685,0.06342422725415729,0.03023368365875776,0.04485423824381584,-0.018361390248304757,0.005642412429993067
CRH,-0.0176505264584873,-0.01623546030455393,0.12235952975745645,0.019939828126094565,-0.012851392408589995,0.000596173204987355,-0.04689166685455127,-0.02837100219057088,0.008127572291843212,0.013158608888870271,-0.024023962558449522,0.022451446377706245,0.15455277056427624,-0.04498396115949318,0.18218441070341831
BDNF,0.012282261372948574,-0.014620471067343403,0.1818571334718903,0.05648829482192477,0.03876992503384147,0.0015005068166281327,0.06615868940502172,0.03542704722579581,0.023648307810657052,0.025591923889361413,-0.0013332447499404447,-0.04486039088234123,0.009276505272215844,-0.04005102705273355,0.11637661164831746
CCL5,0.03620084324949828,0.03904143071448642,0.03389933189023723,-0.013547828380806277,-0.043993698901028076,-0.03069311142286216,-0.020495039761390183,-0.060467422540700984,-0.0287695696687984,0.041719058689647225,0.03267968737673075,0.0474600917018674,-0.043727237552420334,0.054169480270704326,
GAD1,0.10536291438645859,0.03614468640224312,0.04360757284707305,0.04197879301542658,0.06434824865596617,0.05636237713935242,0.009687649960158385,0.10217746856739905,0.06570714983103024,0.07721276212286836,0.0269651782472986,0.056970119038837454,0.05299443317444379,0.02923018040439003,0.07316909251512656
COL14A1,-0.01582836107985912,0.02423443988697306,0.045505640064357436,-0.028980147486371476,-0.020266731795715007,0.0063294095267230795,-0.017783452675915235,-0.05833243560418922,0.027641977401102573,-0.03262804015841574,0.16839429625096455,-0.06027870373251137,-0.03943813963922218,0.039069045423666945,
HLA-A,-0.005815311032600743,-0.033878311508364026,-0.07542919258821457,-0.052668676540486487,0.01707778015378679,0.01885444322641754,-0.006646458831352685,-0.13049197666974652,-0.06286701338840797,-0.055943202945562716,-0.0020891111867923848,-0.08880306808457211,-0.08262023545054371,-0.005971079430235365,-0.03197625394741199
CD5L,-0.017650524416455832,,,,,,,-0.034514261684866286,,,,,,,
FGF18,-0.015970534370091206,-0.012898951799461704,0.061921801925173145,-0.02597293618147614,,-0.02258011635567387,,,-0.03408701513497997,0.05862682816466983,,0.022821724239562833,-0.01880731146086792,-0.02819653318860573,
ADM,-0.08680907776502735,-0.0024710825576299716,-0.03707313435178867,0.004423433501341312,-0.010486328023728975,-0.13517876849914218,0.07293759217328097,-0.04231698409585847,0.010164016317453867,-0.07455150972380628,0.055768257191097334,-0.028056710931898928,-0.022425264999525803,-0.12061068823847039,0.04648049319781737
CCL15,-0.02944833652538204,,,,,,-0.020109468281361058,,,,,,-0.01631157976993808,,
GNAI2,-0.07993862742406924,-0.06392210964338804,-0.07519670081733473,0.03391829629486429,-0.0018166717747162564,-0.07041456925425174,0.027570461543390365,-0.05615484832222058,-0.043883789376577255,-0.01094914762114553,-0.08971382550697128,-0.03954000527165848,-0.0027094133881815606,-0.05250665572020078,-0.016949002093600025
HDC,,,,,0.01974548636103837,,0.044940081970445536,,,,,,0.03220347466541348,0.003346728548462874,
COL11A1,-0.010802594887238897,0.054595396675255245,-0.04716790360033052,-0.03381979318619437,-0.022254785555817305,0.028750806995346267,0.015946751255485437,0.010029058872388334,0.047598903974771754,-0.013420940804392453,0.005436369161758562,-0.016820190680074888,0.0008945922046028156,-0.003403967995563539,0.09871740287985883
NUCB2,0.03644629033439533,0.032082704102764155,-0.05685980598231134,0.006055727562687398,0.018678525318679768,0.03044703226887587,-0.024708824170675797,0.051253587539263214,0.018326888006615173,-0.000648032797543029,0.06575288326113413,-0.009266263327812913,-0.04018148792963483,0.03090509614329598,0.04656729811204403
FGF16,,,,,,,,,,,,,,-0.02023864445033691,
CXCL1,0.015782901116936573,-0.029028032310813946,0.004041119098883543,,0.02319251207927204,-0.0476817476342856,0.03864369346656191,-0.047088171448926394,-0.007604533988166752,-0.02550194282094788,-0.0011101707489570168,-0.029926166220943056,-0.041033729241676115,-0.047805015553695755,0.02647985131913183
VCAN,0.030120285126765605,0.02958452412864938,-0.0702885426070543,0.014712832059646262,-0.052904426993006536,-0.0158689654991552,0.01951459019456972,0.046521645000550865,0.08108495267024067,0.06130483829321533,-0.027897538072676063,0.016337519480959625,-0.11139025949642338,-0.07485918898000221,-0.052227379050156716
MMP7,-0.025697604148752624,-0.0032260805051368404,,-0.023010608757704474,-0.016661303829927428,-0.020811222821944492,-0.026091350743830795,-0.020311148193300592,-0.020473513508796348,-0.05181657884398648,,0.037358446298974855,-0.09465076478702064,0.0005342301500890187,
PTPN6,-0.030944304832435918,0.009517344890642404,-0.003957248251199952,-0.021066727309683307,0.024474660446323068,0.03548627164842901,-0.0017192286539773022,-0.10033882843010156,0.00433689499381002,6.129321798287925e-05,0.05157722559164816,-0.03170056665535081,0.0013579495395744246,0.06234963383077361,-0.0561297059821582
PTGS2,-0.040642883518327136,0.02135159613870827,-0.030692514978192063,0.053938883935778434,0.07110684652611911,-0.018968136373473388,-0.018604640153035066,0.11301167601245263,-0.002108431003663175,-0.022451052764226275,0.04551161842649267,-0.03232013269328884,-0.007572957465568268,-0.03210116942188011,0.06901262392609347
XCL1,-0.0010391916212578506,-0.014034521189381133,-0.013808117274068193,,,0.00825070748088417,,-0.026642447268360524,,,,,,0.005170651086264118,
CD58,0.027045456258973387,0.01927928507725398,0.032516843075759076,0.02031969663134966,-0.0055913241659177855,-0.030674231395453607,0.019721347546398316,0.025444975182524268,0.07973078292717026,0.028169967087543518,0.01523683313495204,-0.060326829468444684,0.008022810602698426,0.005096335826038771,0.026360007619074362
TNFSF14,-0.019488875377156264,-0.0034083080629221593,0.0031379898322995703,,-0.002014663002996559,-0.020761242309630768,-0.023076846829050413,0.018716736177584656,0.015710832423978405,0.01777198727192382,-0.0467154841439771,-0.032253472286378475,-0.027447649858006407,-0.030836755972950176,-0.040121368364502044
CNTN4,0.02962911219498318,0.03357397568755152,0.08340751970141126,0.04762532920396436,0.040536907713230354,0.043443397588871044,0.0635970260641902,0.060103868114418715,0.02182173473175852,0.04120395482440742,-0.028174848715754524,-0.0056607976613538575,-0.027755167359246682,-0.002490966808881173,0.04972166885625784
NTF4,,-0.017753054700052177,,,,,,,,,,,,,
INSL3,0.0022967093649214425,-0.012898949269407595,,,,-0.023997528748207743,,,0.17144637197808152,0.10052083722177355,,0.10412967964145792,-0.022334252590664475,,
BTLA,,-0.020474552538738696,-0.014395421929063368,,,,-0.011184506094798362,,,,,,-0.021596105527822176,,
MFNG,-0.018699353343658947,0.05618311256942115,-0.042051585558122856,-0.014401843607276196,0.018346435351712584,0.017764336216639226,0.03935923201318452,-0.052309311513681324,-0.009382553927440355,0.08820066816643188,0.032959984769235354,0.0034182419149014617,0.06735193080606797,0.044732201122549234,0.09358718584225129
ICAM1,-0.013231674255150832,-0.021818642807177442,-0.02812375554349,0.07933186287970953,0.011080474531549532,-0.03300223359655674,0.062295326102069774,-0.040057727602367865,0.026472020484231532,-0.05835465000136739,0.01999552020526089,-0.022599856962185097,0.0021049589670323367,-0.0706016730954904,-0.07855192763679465
PROS1,-0.055894176059847325,-0.021742203603506666,-0.00595457432004667,0.023426809466411694,0.013879953596773166,-0.021790519719310147,0.060561300461787225,-0.04508882619359526,0.037976752870212176,-0.015281783933271913,0.017657007501562835,-0.0859696386043097,0.008472330525119259,-0.05860599626282316,-0.05198912581639232
CLCF1,-0.029680782735895476,0.007783117786299188,-0.031140012776546773,0.04691778519954204,0.03116689642968856,-0.04684396849355407,-0.005241545957315939,-0.04671852323849807,-0.04331708349104302,-0.02279770602797739,0.018145651484173502,-0.051652981852358795,-0.004435912907874611,-0.06570624541627071,
PSAP,-0.048094379363324315,0.005240374457563779,0.05731476434767048,0.005519648748363987,-0.06492893159293175,0.09224256332462467,0.01528635899961027,-0.07081248865976626,0.02120452442314276,-0.059623832771129426,0.019858582836543563,-0.04407808844744392,-0.05098438202906178,0.03123727930196872,-0.08782467005811777
EFEMP1,-0.014545750674466174,0.0013817832717200095,-0.0420330408603829,-0.05829187495241432,-0.0013660545374010514,0.05785637567282373,-0.015114061343858913,-0.0834849951373815,0.035041709143053,0.017274222419980105,0.025006534853968004,-0.034830652459448004,-0.07332915403146022,-0.09858029023600966,-0.05832335356045593
C1QTNF1,-0.07591701021403427,-0.01716599135716596,-0.03602923159393244,0.11676866956901806,-0.024253903863401573,-0.03818797743939306,-0.04240601129281063,0.011757606255561439,0.023538018712827107,-0.0344582403045528,-0.011207370878697245,-0.0383917932895133,0.016924606272023173,-0.07066694420874176,-0.08261629589612929
ALB,-0.013961136826590238,0.04107090591146407,-0.022771865269533443,-0.022011012937176576,0.09883815328401065,0.0474224184851452,-0.004727791832693422,-0.038017653251106294,0.026763367268174028,0.013481364682927982,-0.015648610337033325,0.008722658613323461,-0.025254691489816614,-0.029079723526694166,-0.030234221708711706
CCL13,,,,,,,,,-0.02632953532635399,,,-0.03617896781933316,,,
EFNA3,0.014980807466418063,-0.010458370879169298,0.09145380527052915,0.03464900174111242,0.05524876954755109,0.05460800980251174,0.031954051287403584,0.07730699358946459,0.042450312957125744,0.03977223213691397,0.002661695441654019,0.09799888490780308,0.06161950979798292,0.015210093199214922,0.01566700922415268
DRAXIN,0.06648040869545258,0.051032892673606736,0.027496416510337542,0.059230222091938435,0.017143233466229986,-0.04557084686186394,-0.019639275909515756,-0.027805573849770386,-0.003923149722383099,0.02690690641965762,0.02696711860638802,0.06020376202831414,0.036866185111753366,-0.020901492100113595,-0.02696781177793398
RAET1L,-0.013497666818123807,,,,,,0.03272467721523173,,,0.02653215001892767,,0.001065907954676509,,,
NPTX2,0.08366585999439943,-0.004633991439542269,0.04945239125380955,0.04997150048625561,0.011911909697567846,0.09277965563732517,0.013416569611483764,-0.042964642604367685,0.03763558608525306,-0.024507552881243136,-0.015680612602704893,-0.030670632463569762,-0.041101384823585885,0.0018210533913717152,0.13169917609922346
FGF11,0.04607892666350012,-0.019414157867161448,0.019280940284107866,-0.005355832162176542,0.004187998049166412,-0.04046672012599658,0.018578297349112403,0.020278206277076594,0.047541434728198134,-0.004678448737347151,-0.03711509596624658,0.016372771640906246,0.04447930314712475,0.0011459881859661306,0.04307838928637054
CD59,0.02195179568910387,-0.034383066539939916,0.01731527431973645,0.05048091731837758,0.029513733514921,0.04052422789514315,0.005859023987000612,-0.07796398931187849,-0.013606397314192336,-0.0255586184938446,0.026236720623460025,-0.08536068194290553,-0.04025968470104248,0.023557193692926394,-0.009785844105318083
COL9A2,0.04642185506978445,0.03390463359330805,-0.026838376970407314,-0.02470796239231774,-0.02833758325618934,0.04601787001235666,-0.0007468559180100509,0.05496521411389633,0.05369418228574793,0.08088302105751381,-0.01188560808334772,0.05315786340251339,0.0794735513411564,-0.015334855736238131,-0.010403716973759474
DLL3,0.09220031967796653,-0.02887105818553954,0.034111489600425635,-0.0072704490379665405,-0.026042699846849968,0.04687366526405272,0.07772269007177135,0.0948088157995504,0.0668576154742366,0.10801141232068748,-0.03918445894825271,0.051185323114998196,0.07464448213901896,0.015612071055492435,-0.023184893603487248
FGF5,,,,,-0.02225423062291629,,,-0.019534296313837223,,,,,-0.04851190898266421,-0.03471728331631026,
LIN7C,0.02524454794206124,0.0018220596111286017,0.012611128375783476,0.003319651499065252,-0.01633059305900123,-0.04048354428432616,0.03063563524261065,0.03203537218744652,0.010335637949672807,0.028227319881699846,0.021609881451642093,0.08608354573867709,-0.02772966229044345,0.015565137876791457,-0.013759659006041718
GDF7,-0.020568477771353573,0.05312771364095613,,0.015557342442583682,0.13983476270863945,0.03303931353172452,-0.014587510960363013,0.02195371574585068,,0.00715485790925388,0.06445917801484388,0.030721397423467973,-0.03185874301599346,0.0022297856141133324,
PSPN,-0.03322357515856386,0.026124484660122398,-0.04480650775401955,0.05527714840786314,0.0047686490557200594,-0.021575880446665884,0.07203922966383934,0.10073350823158908,-0.02115772323400994,0.01562191822509806,0.07495490277733229,0.05722099173322228,0.09709757856517331,0.013788210856190876,0.07905088741941955
ANGPT1,0.07045639975189388,-0.002260553544504588,-0.02631552344231492,-0.008179412333345173,-0.009266735639345627,0.09463026154833658,0.017265992068229454,-0.04484925801938671,0.0428817439315739,0.03197614195016016,-0.035763399346294154,-0.0390032907956469,-0.01724886656748902,0.03452319892823934,0.014360034743195249
PNOC,0.07634855601774315,0.018490803241134477,0.08160391837464423,0.04921704868665405,0.029705812046837532,0.08733073187600199,0.0032364761309871364,0.05513869260915687,,-0.026554636137465337,,-0.019375171624546283,-0.02305102204946494,0.040319706984491395,0.07711950648309782
L1CAM,0.11680215122999733,-0.0031898794548676857,0.032528954578574715,0.017815261449430988,0.02780200187576164,0.024272642299497427,-0.02271027607649074,0.04871468644559142,0.0350440566850719,-0.02163958598382597,-0.035841247121105764,0.06582248810071335,0.04485066856969264,0.10482196157714768,0.020528839825197532
APOA1,0.021394120235438116,-0.020087982289667447,0.05788317722721418,-0.020540808190827153,0.02571300284492765,0.007284207489968593,0.0018292421924136118,0.08989682110562762,0.03418980278714134,0.017925747168162556,-0.03097095063103461,0.034554819527369635,0.02576038403345085,0.03801967406699224,-0.033515896406754786
PSEN1,0.05176254246365248,-0.005005694604153684,0.07308449171523484,-0.016775149388851357,-0.047139953562768684,0.0017946935866516242,0.034777018492512864,-0.11770751695832601,0.006329283500650444,0.03571235003673214,0.03140847516271634,-0.0409642213839518,0.01936069901854729,0.033112460932049066,-0.08626856910521459
CALM2,0.039117890087536675,0.010699882448587631,0.07736662512076929,0.013905180132711744,0.00532791313372786,0.1208865015996232,-0.0031431253662377815,0.13437069133491636,0.056278715361078716,0.16813274048888688,-0.09358832095524643,0.10217208323872522,0.10437312598175769,0.05893655223068681,0.019346196931020188
CLEC2B,-0.08608962285247805,0.01294033502257443,0.011146408934253794,0.014127315273939088,0.05844376212267927,0.002922818320681614,0.028519775996954714,-0.04969075325490376,0.0007798129830339615,0.012422779306030638,0.018165692304558227,-0.01912872379970442,0.025836190320514287,-0.05968096765207388,-0.04123919277289796
NTNG1,0.05139384501772236,-0.01804035903496401,0.040068712313530416,0.021352192867709667,-0.07155406137081505,0.02342047734470281,0.009517956203700773,-0.01218631971433529,-0.009181438419498386,0.05503163905501104,-0.014600634916259776,0.04482481852310446,0.04126055917863497,-0.05317648039744689,-0.03872330530776893
LRIG1,0.07312204847432535,-0.03467952270856284,-0.06503742607071453,0.037760147809702646,-0.04920025346495197,-0.009256025791533506,-0.014137180911793815,-0.06508706398236498,0.05986585922997473,0.07063615208108678,-0.03912777351295135,0.0063886442519322404,0.06413596357403281,0.004923266570571157,0.05995814974491056
CPAMD8,-0.02711820830321556,0.00365908924998159,0.12571489753689039,-0.04379139916479268,0.054372056476812314,0.037412882401303756,-0.00807441638921736,0.03623738609285464,,0.10292029703304785,0.027519185060921783,,0.012116256575224936,-0.022262685220210184,-0.004079055499426494
GHRL,-0.035962218258896304,0.046929157079474045,-0.0055717901247401705,0.08963204008076432,0.06944722337801174,0.010881869866679017,-0.0189995088879944,-0.02178632584245059,,,0.00411673121479439,0.10746999039247436,-0.03212570673793024,-0.019624788665835474,
NPY,0.015337373838831325,0.03589012908183818,0.044594521997677966,0.009574703018316671,0.03758056383603378,0.06653435003820761,0.055954341876637594,0.027713690425003067,-0.025887324304847182,0.020187825212281015,0.0026189563706187856,0.012583301186073178,0.031706414478345574,0.03265695573414037,0.1342639444174419
MMP2,0.051069306931294405,-0.016578952372685977,0.013527415970521338,0.06332128195163568,0.03188857154208518,0.009052176597406246,-0.017813363123584558,-0.05099468221993378,-0.012441877505806503,0.034320763609484446,0.02544470046315691,-0.02585727468048992,-0.0012605068863642034,0.06664953382753787,-0.007875805805671914
LHB,,-0.013287830085058704,,,,,,,,,,,,,
PPY,-0.007315043542728556,-0.02313023674011857,,,,-0.019454012274066724,,,0.015004257565666208,-0.060610325080859805,,0.0030195666236963086,-0.004014332125111494,-0.03985293523301849,
ALKAL2,0.0030728604882150207,0.008994554548728868,,0.019766972693958964,-0.022826278903800557,-0.008711993360581679,-0.050073336372511205,0.017192714279573057,-0.026016893534683564,-0.0021646961093265814,-0.014517639167656204,0.03319951936732206,-0.032038236797350586,-0.05146289567353566,0.04427453949109521
CSF1,-0.042484457973835855,-0.013264455381235385,-0.030210143410869878,-0.03129110813256184,0.005271032756608231,-0.039604772119186345,-0.035165475365520775,-0.08798097732520811,0.04197617231060214,-0.012206962007773624,-0.0030242243714347946,-0.029864321161347095,0.006608570494729378,-0.05669071409715185,-0.036353449471652345
SEMA4C,0.00816535597013163,-0.03694182178302853,-0.02916548003443193,-0.016359871508427142,-0.007834495873157373,0.022662121069626843,0.006247997790041002,-0.044458271297361664,0.024483434352577174,-0.05125482903759476,-8.444326527810187e-05,0.012615327149304816,0.025082697684788335,0.007796803708690286,-0.04189600799758854
BMP8A,,,,,,,,,,,,,0.04275155085986976,,
ICAM2,0.010891010552218555,-0.012962027848678871,-0.026455754669965248,-0.022313355539989123,0.03272531348496826,-0.007933567160226892,-0.03458106920942311,-0.08131938838073256,0.01249184137572265,0.046887631254060196,0.054536754142508574,-2.6463791972939046e-05,-0.003938842241201096,0.12038503962599582,0.06817250739993322
SYTL3,-0.04060729047235555,-0.02617465657463006,0.02688701285072744,-0.0043746624575640896,-0.028815977544219766,-0.06953723061631606,-0.015323764808764946,-0.016839882135916136,-0.008962052986323774,-0.0058234573868145905,-0.05465623244373904,0.006850777116843462,-0.05292285595052092,-0.048042798722906926,
IL1A,-0.014788549700459187,0.07164063185351754,-0.009954440343513912,0.01652039627654724,0.08065221355611496,-0.08077431333783175,-0.04075054281691887,-0.048184584683602705,-0.03840398353602653,-0.004070844583806481,-0.01810731299451251,-0.03278710749103794,0.02547651376534186,-0.035276174324093634,-0.06449411029782208
HLA-G,0.046385444233575386,0.06905743826502463,,0.06825376238983863,,,,,0.07216444709625643,-0.03612037340498222,,0.024576716717341913,,,
PGF,-0.052636225622112835,0.009461224184037486,0.02833224723734701,0.03023416663315592,0.029147332000124315,0.007527862959599327,-0.04175150363309264,0.007388942163906396,0.014698179329860048,0.11271958181515968,0.02902431180975676,-0.012739227259671571,-0.016686457097039847,0.0830713944828649,0.1841523706225651
LGALS8,0.03232684215523825,0.052375549540674644,-0.00085116443003701,-0.024738545880877247,0.04081922198667894,-0.02293616923666101,0.017144338159246177,-0.012108357853002544,0.042890709184934615,0.035917243892780684,-0.019220955312859528,0.050630105639503944,0.04609508702827303,-0.008831643425873425,-0.11331564723179711
DKK3,0.05411557631659798,-0.0359878693082526,0.025644468929395314,0.019354981455617398,0.005999585678143995,0.04008342961739374,0.022884406817595182,0.1376811479892426,0.07885978167036359,0.05879278670985125,-0.029612774075388124,0.04447509082999849,0.05127216494144087,0.1495173317933464,0.033714247653577244
COL16A1,0.04593473607964217,0.02751528981447844,-0.0535093729613722,-0.04564675132112349,-0.03636177430152997,-0.009637982265186437,0.01867361775640118,-0.07642892220227275,0.07124576435910993,-0.03327544536748337,0.009627994874710177,-0.017797456877493564,0.04174445362929924,0.06159812945008351,0.009833807213812117
