,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
C1QTNF1,0.05524990953113074,0.03277884925749169,0.08726717238904662,0.005792023876007008,0.017372166371405047,0.018831334793525976,0.024427685842139602,0.06725479307390315,0.06857872030489262,0.007139130061605866,0.04045514238767253,0.020078626091559536,0.1841694851912434,0.009925100935338483,-0.008311007654102198,0.04870617933956223,-0.01387900660141364,0.03574323976109601,-0.027957252329841132,0.014878810987650022,0.06557247141912627,-0.0036699793990629483,-0.0759214356266701,0.10820903382752495
ALB,-0.04729280379246288,-0.04594685698942715,0.01535131463353955,-0.009356004207921606,,0.010083316619729747,0.05576685662728795,-0.011180446572015902,-0.030191704141556978,-0.016202947328332343,-0.004680499762518448,-0.051281893440685754,0.048153430824892235,0.023872728034125774,0.02728875183766537,-0.08745094627126984,0.11214149468290677,-0.00800831849642155,-0.0052963751677065135,-0.0562318088472397,0.005807636175578442,0.08213076144538896,0.03403179194278312,-0.007577038901320767
CCL13,,,,,,,,,,,,,-0.013850084395511343,,,,,0.014463805595893388,,,-0.034554412381308235,,,
EFNA3,0.08497702584614054,0.10329625522504719,-0.07488368974274788,0.07122450151612446,0.013210446131912726,0.009643638918138266,0.04423489536573683,-0.06884349110002129,-0.0799163395563584,-0.02586051055895831,0.01060864807569939,-0.08055310665582653,-0.046925755233879596,-0.050930889760680276,0.05348450339369766,0.07840229233097216,0.16206758700346255,0.0655659786212515,0.02493767914933121,-0.026594315846892775,0.01656005504139328,-0.061830673611087565,0.053579250702320676,0.14651576345995904
DRAXIN,0.013781055405150141,-0.0243166700353827,-0.009510718528688508,-0.012070623673669656,0.010736441066103575,-0.029137845139687316,-0.06605321488730506,-0.019180439537614554,0.06412292227697693,-0.04298315968759775,-0.0034234451776439306,0.10519696221826205,0.11192387893164243,0.01547009609958961,0.030115350909016333,0.07015381398990143,0.08671786717527,-0.027313071005406423,-0.07345140133114195,0.029722084248758017,-0.028097450993632783,0.01737829634491743,0.15905501455482884,0.10274795953858767
RAET1L,,,0.010555344688670771,,,,,,,,0.026111337828078108,,,,,,,,-0.03442981768806513,,0.016876310807520164,,,
NPTX2,0.00619446551878033,0.005239671081517018,-0.04755722017461043,-0.01636958459269646,0.013088529374203173,0.03932881929942189,-0.049064304385178614,-0.030056608075214427,-0.13723666531338025,0.041375683606101527,-0.012978561429978486,0.13761723161287834,-0.022127693354514463,-0.07067658418863779,0.010570190470187736,,0.11705964889127805,0.07709367953181682,0.1133990846469056,0.01647450167185844,-0.02518761727187231,-0.048450816804996064,0.1826369363579191,0.05652948649909216
FGF11,-0.03914668530862821,0.025087571906246976,-0.00824944981781418,0.031072792337961615,0.019757501609575328,0.029679311991111245,0.06287080496733867,-0.009858986760394902,0.02898827986326626,0.03323492998334219,-0.03823728768254212,0.06160602013664473,0.029201334807662876,-0.04844492488071523,-0.054463315693039104,0.02138830453100163,0.06411667978532475,-0.036325636015604214,0.03913288785176863,-0.01115268139033157,-0.05167948311491741,-0.02522346275041484,-0.023790429687721062,0.040917575300228264
CD59,-0.06823395867341343,0.061249506326720965,0.07182351869792995,-0.02682130263394005,-0.004526239260742689,-0.028553299560390363,-0.07262527701912758,0.033182414643381154,-0.042998169753884326,0.019066593402303628,0.004955878460003521,0.13492262766208674,0.10809782265639124,0.07041736870577996,0.08271248175287728,-0.028192580124382905,-0.032440319914473895,0.08483025544254957,0.03911882475995307,-0.012361239665528037,0.06369036840203102,-0.04155503294014224,0.19507595578764564,0.18508082191211708
COL9A2,0.06532492763646687,0.07629179081171765,0.09138813343427368,-0.022521554295042524,0.05242855674496137,0.03859194552028438,0.04561514017024357,0.061879439971889556,0.015820027037456025,-0.05192948973159395,-0.041264135139295235,0.07571148069849704,0.12862626283267622,0.0029707276789081353,0.002123433694132702,0.051690210174213276,0.0675218217420479,0.02393972984509544,0.08046098398597767,0.0189497099753194,0.0978107525329323,-0.01016728437054012,0.139002920960096,0.10637731340983425
DLL3,-0.11014887091916992,-0.057061554621280326,-0.06819103452480066,-0.003974310909931565,0.020088928195931905,-0.03921367855445066,-0.023967108435337798,0.04076731292720419,0.050652685673221697,0.016799258485759052,0.010815457508323613,-0.07478677917812322,0.11906245339004999,0.012356036421038667,0.014729660631565658,-0.018795837561362706,0.009727810032989788,0.004741091392296539,0.11599287000784546,-0.053482317330301066,0.004586374713868961,-0.10688179015747316,-0.039006651368523174,0.10266578271432464
FGF5,,,,,,,,,-0.024041484045114494,,,-0.022610865638762374,-0.06084724914257641,,,,,,,,,,0.012703169563933239,-0.014358587826945301
LIN7C,0.017821457231009398,0.03345506724844379,0.006373827320974106,0.017872113043847945,0.05723455825446287,0.0017305987902532433,-0.002721899699556329,0.001761429217498866,0.03400341322038125,0.006087598121831793,0.003377161276057581,0.0050404751385152895,-0.002029732570504719,-0.05757686696996883,0.08171627255406506,-0.005331391574314701,0.12006694840204903,-0.009333063809822498,0.03907597786751013,-0.02929037705698832,-0.07504552418161065,0.0766068367346158,0.005397807492073899,0.012079608886670331
GDF7,0.0434528344006148,-0.01728796560749524,-0.030835732696724422,0.09654056471595543,,0.1422424944274005,,-0.016173022931400775,0.021024853252494757,-0.029408582164339607,-0.008592469024129667,-0.041562287937111364,,,,,0.09789975939982952,,0.0011777980603966992,0.04270844565241878,0.07844199205280389,,0.027271089466811692,-0.01474906346396958
PSPN,-0.0644563734592955,0.054095979811430626,-0.037792945646136084,-0.02527615392317393,0.012869001984068451,-0.038914540676023235,0.0823343255596728,-0.027206187469676433,0.03473392878762225,-0.032122831104828733,-0.006720540271157443,-0.05383267082657113,-0.0007793858255235148,-0.0059205944113249415,-0.025293691415621575,0.002473335386653698,0.1291100093381631,0.04611252313734191,0.09680595105127558,-0.04023756647394932,0.02125648482286142,-0.05471810698795159,0.0972995389639129,0.012104184297467336
ANGPT1,0.04526432763660811,-0.0006289876778761893,0.01775188482957994,0.009994079991312606,0.03632134807417714,-0.012725695468229586,0.04889831235062241,-0.002277683561355829,0.07866522611313091,0.03604170229129384,-0.023236179529395794,0.05267136980616463,0.21344554062085538,0.07541463255741919,-0.0239175162139314,0.045445949470376536,0.04285381245191731,0.010009801626411366,-0.03655510333963977,-0.06457015307157843,-0.015097068352429837,0.04264836648231426,0.17000102303294354,-0.0038725600063947577
PNOC,0.02295756620196296,-0.020853957452827903,-0.061562379884774684,0.009312735754637208,-0.05612567691672301,0.035012070593453876,-0.08579594360456477,-0.00685480788132805,-0.07098039908936649,0.00530537605307496,0.021106274096632766,-0.005934695945736437,-0.05656393457245002,0.03628845878955683,,,,,0.02030562966595872,,-0.024479711439181824,-0.03572163688071356,0.03358915177493697,0.12366767642879196
L1CAM,-0.02110029331408344,-0.0928469229302085,-0.033777456596922446,0.010414976862165491,0.05637942236207283,0.020020986740715462,0.037214094763095555,-0.04769725996474969,-0.02674111699478457,-0.01900737511741292,-0.002037164050618598,-0.01754399944519721,-0.01910974967718091,-0.013804505691912198,-0.004898893820463452,0.09558641667531781,0.06445795560598333,-0.07217057374238083,-0.07667815076707445,-0.012148306115964094,-0.026786355535342813,-0.0058765980432198585,0.0027691404307723377,-0.0025362514884863774
APOA1,0.06318675939548068,0.0469495924595707,-0.05306853829356987,0.004348050474507036,-0.04518963747531786,0.04930699356198021,-0.023444570418659105,0.06764764686990905,0.05070084990159219,-0.019326121785415182,-0.017919915861718542,-0.06026032837146104,-0.022104199519443993,-0.001334331851769438,-0.015890331196937814,-0.06189245786723716,0.010197226482077229,-0.04290563239752106,0.0237100398308115,-0.0009082815882507152,0.06977760630035577,,0.10831146467711686,0.01990522438004326
PSEN1,-0.0665282226414462,0.014407396801452641,0.05191553848961305,0.06607594615688357,-0.018475049677769622,0.02988960673768824,-0.026809337716688104,-0.006516884043432724,-0.009427656760230139,-0.04831367869455981,0.0185143080488362,0.06567156174418635,0.09913939427835088,-0.015558068349018801,-0.009256819000626498,-0.018503733684395018,-0.08863668309027385,0.032604181642478365,-0.03779951019797292,-0.06501305535530537,0.04037813747427073,0.031303648000150716,0.06305558542679031,0.0877729679173113
CALM2,-0.058608677530764736,-0.001518697960556748,-0.07196001494282746,-0.032594939272758715,0.01994653170470232,-0.02668040837302661,-0.019637222876151127,-0.033225830914929644,-0.11978040143348366,0.004821196545888323,-0.013909800621339669,-0.10372258661591113,0.22396865908565586,0.001917330188103913,-0.04088777123664994,-0.01329154828665943,-0.10324324926243537,0.04851553512940517,0.05486051744845738,-0.016319630069885748,0.005058506360472777,0.02371970645240988,-0.14785703539434247,-0.08290463354069885
CLEC2B,-0.07011821056552038,0.026669626384278822,0.05317373707246079,0.0137948432346626,-0.036654231323421396,0.01605778199278804,-0.024134309237862417,-0.016164839312123553,0.09098341181071333,-0.0005110522986219128,0.008070747511663277,0.18236828575008057,-0.02233244002155824,0.03426211279102624,0.06453042027769143,-0.05925305479892869,-0.009222599870259578,0.041585967061775975,-0.010079007308109738,0.09369751923177526,0.03824558456967138,-0.04961336700741016,0.16168524711003193,0.07372797820595055
NTNG1,-0.010921217634117584,-0.05595565191441465,-0.002081181434188681,-0.0013601751335001646,,0.03303904998613288,-0.007951699524202133,-0.0031249218992714044,0.03884976382832383,-0.02578525169898021,0.010503085593721194,-0.010418066583271591,0.17215673774670656,0.014753930669397966,0.03950794087754322,-0.02378135029622005,0.0539224817097441,0.05995034357456987,0.053300255945316774,-0.0014710203495407975,0.0785962861871103,-0.02745568106548832,0.08304932563149657,0.061531368452552866
LRIG1,0.039488558721169346,0.04535154649224328,-0.059516915595523086,0.02356945791255263,0.06012478276492277,-0.02348213944731533,0.15315221534864543,-0.04715893283748269,0.07114921960934877,-0.024747360499319276,0.0332436102702699,0.04794584878447704,-0.06766740674847459,0.04636027677541351,-0.02394046803334931,0.044255030586286125,0.08328130732459428,-0.0001046008036668649,0.09188990374708675,-0.0009273680326492225,-0.014720210972180665,-0.09591825201376958,-0.09965684725818681,-0.006276169796285276
CPAMD8,-0.04152998027342694,,0.006270852879303953,,,0.07477902758616525,0.04348520285894635,-0.05086608424392117,-0.021748757739471835,-0.0164625709633027,0.028533573352952323,-0.04034189319001236,,0.07143521542404571,0.027653361923537782,0.058041487903690986,0.06319782082569435,,0.0525449669818961,-0.06584920420192833,,-0.03954793611900847,0.06705181141847145,-0.012366322941426
GHRL,0.01846994846711422,,-0.0067017152161002805,0.014739123846490003,,0.0977309019618443,0.0043089997127153225,-0.027179742239834284,0.10821426182215854,0.011392958646329644,0.021313789122109517,-0.025217580324969555,,-0.030988560750406832,-0.009331586967196753,0.04624482657235346,-0.02361484509095113,,,0.07773524919749088,0.06725329684661537,,0.05635934469468794,0.009978936108794917
NPY,0.00932929745134821,-0.028929390719790084,-0.004635525804374562,-0.031399702651118216,-0.041934027378193815,-0.03206235635063101,-0.05218785075637087,0.008008350677053496,0.0019115823115502784,-0.03231797450697577,-0.03665628919265819,0.006260423858923304,,0.02747169362872342,0.009180432719966674,,-0.042769112190684154,0.026292619203522667,0.022118255613865684,-0.06537094516163736,0.0027087536700972845,-0.05423183330183006,0.10912981267632252,-0.010063474123996996
MMP2,0.004702721434662919,0.01646945125265004,0.0077820932813842374,-0.03548913385871114,-0.035294861094173444,-0.029298982544281076,0.023073295476857478,0.06700167007461152,0.09671245558915524,-0.06751299996422588,0.051492394415419515,0.07191512013661998,-0.22800777853719895,0.03467400045861913,0.0578664226575004,-0.04345804708283122,0.12972388116680658,-0.026567267501180394,0.08012527604237805,0.014398019132328943,0.10071381044135194,0.005683605182726256,0.16998741686964158,0.26457862009560323
LHB,,,,,,0.08915747264416089,,,,,,,,,,,,,,,,,,
PPY,,,0.06664780289682422,,,0.009473150284808364,,,,-0.012031461099875426,,,0.029683500490013587,,,,,0.03112007083283774,-0.03766386908182193,,0.034839037671238984,,0.033804358343951214,0.030745886671152894
ALKAL2,-0.01822992411736004,-0.01722913152880309,0.04183062887164414,-0.027454727314723242,,0.22177290886608947,,0.010610458525253236,-0.02465947393885417,-0.02902182375426267,0.020015654248092044,0.09383296884917088,-0.06821700633151034,0.03476014238747164,-0.0391829805970546,,-0.000885243515358438,0.0180627849770921,0.0466359623610422,0.038450747873372854,0.05484123147136617,,-0.028178626278275436,-0.021914442020797138
CSF1,0.02868671992167425,0.14408499032839683,0.04507802154353765,-0.061439245650882865,0.05699237092710202,-0.0013732817505019011,0.12546267918809,0.014957846654741279,0.04839360104672674,-0.017059592851587094,-0.051547251484462236,0.09176997166787632,0.0628922004029236,0.025986929412440456,-0.029850542531328454,0.008839035837400712,0.07686066678502784,0.031832046729354,-0.004537313344433316,-0.0044111720269282405,0.012700470767793348,0.12545161126362822,-0.05196931354814289,0.13776868167210282
SEMA4C,-0.004466753318087124,0.04470852791400885,0.049472326379698665,-0.014431636457701996,0.019554206327474524,-0.010414878950529496,0.06758387652582812,0.03560574926108636,-0.042315761986944325,0.005077485661724339,-0.015485606904961174,-0.012630936655012831,0.008504909172097928,-0.011062459780693474,0.10255272402645203,-0.005480799720653684,0.07240032943577077,0.019547417434451684,0.05795752945208529,0.0259322957902974,0.010297000818270891,0.020995296958385243,0.19938699343231858,0.046535352002000735
BMP8A,,,,,,,,,,,,,,,,,,,,,,,0.09076171907256658,
ICAM2,-0.03104969290423996,-0.023226308976991916,0.10316104149559728,-0.02390435298617617,0.03256084805667059,-0.019268150790907684,-0.05368041168760624,0.01467150551011524,0.06777893132481368,-0.02589678984174405,0.09721501777868247,0.021726931947568653,0.023789645538896953,0.09364164126690125,0.05374593364978569,0.010886194645919629,0.042281231910817674,0.0877210290930052,0.0261055006002768,0.08802656536155241,0.13879992892977547,0.004747507416889563,0.27623709283211556,0.12669711809891201
SYTL3,0.04459338653519362,-0.00922988606097071,-0.013752735650283373,0.026179245732205137,0.06583381129176977,0.06852156159897631,0.0053438369478076495,0.017549051512891763,0.09850269238169707,-0.02112889860318265,0.0005393171598864583,0.011560004630322966,0.05075215951400228,0.0028292877053998486,0.02683433279607831,0.010112274075415548,0.04312019921353997,-0.019893168528811452,-0.040305034378626536,-0.049163905359674964,-0.004512712967835924,-0.049548524201397375,0.09820918473857479,0.04981256282357734
IL1A,-0.008566895150486444,0.04778801739732787,0.0018493858835193085,0.062284462347529095,-0.059642705175176336,0.06511792073451383,0.039061059015407934,-0.0365207195079737,0.0641595797039995,0.021971460877775087,-0.06502684354881857,0.023348555951045954,,-0.04666716735592976,0.04504416689665734,-0.03970246411574179,0.1549530680522893,-0.019690404555474682,-0.005643690594669543,-0.04625262489270189,-0.016543636191961617,0.020770552482265538,0.027696256848650132,0.01793971868484327
HLA-G,,0.007833042307311836,-0.004232615975912271,,,0.011584367547446605,,0.05421726747464523,,,,,,,,-0.07024159874575685,,-0.04370930212681219,-0.006360394003447936,,-0.038164847826468645,,,
PGF,0.08671616851398047,0.034103162997401466,0.06646006200377441,0.009127485544944147,0.06501602539916328,-0.023557787500960388,0.024725019946506194,0.141342650258692,0.1634079551328553,0.025789077707073883,0.0017030674167783167,0.17612142314135862,0.011384057475993218,0.02062517581204112,0.017103934660907993,0.04093123814840964,0.05951826630822682,0.07138239410042459,0.06687935645081444,0.030546126069618425,0.234312438389177,-0.04720626772321172,0.20665842846714824,0.10767382350789882
LGALS8,0.08844570801270729,0.04728490456969962,-0.028164209406147635,-0.013087487079975368,0.044885357688381346,0.012999852803754089,-0.0065161034168559895,-0.04947068532596719,0.05548346806231162,0.007955092609920498,0.020849215363684434,0.0017130291012653041,0.0593066687889738,0.060959889376786376,0.028642024661147715,-0.07403992978327366,0.08504329327504183,0.0485948836315905,0.0008126756837130963,-0.022408797639291215,0.06587787014205206,-0.0557913542388695,0.07002336776427551,0.04552312843806627
DKK3,0.01356890579350147,-0.016732120641262734,-0.02324029706127991,-0.0048470645069371,0.02932110215531036,-0.03448789843873786,-0.10354571259286055,-0.013777162746629448,-0.09670526288684161,-0.028145900367991656,-0.013204943448603667,-0.15320173748632895,0.2529703995427478,0.012045143444977471,0.13966738213598484,-0.0973136177575866,0.05192803875030167,0.016021343506842887,0.050052940150701594,0.002823471351837843,0.04460455424831361,0.009941308110138283,0.1464750280800371,0.012547496081711303
COL16A1,0.07063517675040448,0.07383972897836646,0.03938651231389409,-0.012946237888544206,0.023238043464958703,0.06535938596181856,0.15114461096874673,0.03822993629046102,0.03435295745740576,0.02756795546652891,0.02673994197038829,0.040671815191912424,0.10746628091399238,0.0027886564716910547,0.06373133395207171,0.04486457576579255,0.0628582631297854,0.010680392867142776,0.06677644142322438,-0.02369643187540146,0.13034540407725745,0.10188653693445546,0.2550581170109166,0.2007356247809127
TPH1,-0.04854464755268106,0.023855208313243566,-0.015139446678971482,,0.0997397877301125,-0.021948654480647232,0.03320892778082231,-0.020901779093547873,0.0815324861303893,-0.027826244854076386,,,,0.055242995632584835,,-0.011372995700753312,,0.04168224837135614,0.008137769335936058,0.044302917113231054,0.0034534054491172765,,0.07063830328332801,0.04124002522585534
TNC,0.09310992752793704,0.11618624690633365,0.034627257463694196,0.0008148961791445659,-0.05811287127242345,0.11235408942228474,0.06198016940820637,0.05802330920743301,0.1072417935985635,-0.04886890352294476,0.01785694201526505,0.1253971703801618,-0.27343836844708874,-0.031770651265099974,0.07954066991467511,-0.0002338227916623503,0.1071833604918712,0.004565375463953253,-0.05890286476106903,0.053081243760348853,-0.016985985567387035,0.04371848659360047,-0.13971023799124743,0.04653817890806415
TNFSF9,0.047225787430772236,-0.02128054574098837,-0.009613796613357336,0.021220028245479642,-0.05253259953247411,-0.019779752866017488,-0.05313625260973511,0.02694665895003439,-0.05836245943473139,-0.02985877918576443,0.06646804103752248,0.07611115949284823,-0.027539370324232156,-0.02222339737872753,,0.04276474939269588,0.04789124554119856,0.028433080181038354,0.05726984736576811,0.08368994937628965,0.06329503422677447,0.008243784051663887,0.018189042890856093,0.03218263122091664
C4A,,,,-0.013887389545787193,,-0.013538715510232025,,,,-0.014262693651384441,,-0.027210536161923583,0.02434350880962396,-0.025686003640790125,,,,0.08430946810356296,,-0.03336621986166999,0.00435983342847473,0.011780239713613099,-0.005027912942935746,
CNTN2,-0.15605825893980607,0.050847255810936846,-0.014929933081458683,0.03932373687827427,-0.0017426364106107926,0.02761955267135829,0.043548268686685966,0.01415415112958508,-0.02545629330224023,0.0031597632579644114,-0.060385366506452605,0.14479649257309357,-0.03337769795644294,-0.01832992906375137,0.019345570933187253,-0.027715214763878202,-0.11791968474809783,0.06927832145401865,0.061092813520889966,-0.05556730985081786,-0.03336251808768556,0.07936137927222342,0.04888957574189628,-0.044476869265914425
F7,,,-0.0245735074148429,,,,,-0.01815325478743879,-0.021748745098366308,,,,0.08223049353607381,,,,,-0.0004594386873922358,,,0.026663050041097255,,,0.07071704540789535
LUM,0.1338694661663939,0.07636798222536051,0.1126155696243462,0.05869027268930487,0.06892847222417092,-0.02704240295411599,0.0714164794302411,0.025327136065468648,0.09481849728124651,0.0664199528175379,0.01018460301102365,0.025107876372389197,0.04634866874429353,0.08687414368445706,0.1526752256826704,-0.02201731035671809,0.07366443986502773,0.14007156505300866,0.08152707700279721,0.06727542481062661,0.2738718522424764,-0.03470923822505253,0.28020555039440176,0.2885978855687543
IZUMO1,0.04766811817506314,,,,,,,,,,,,,,,,,,,,,,,
BTC,,,0.08285865125458562,0.04750141783170756,,-0.011964237774903377,0.03181012897513297,,,,0.032282113908245154,-0.01564836877930575,,,,-0.10319163687337368,,0.013835807239273109,0.01967216089321718,-0.02554842049019164,-0.02504915514462254,,0.008626182411694008,-0.0062203863432707986
APOC1,-0.17627299164226062,-0.10948160987384385,-0.07665978287941429,0.04378640147925124,0.01452658909538206,0.00826848135993132,-0.19321171338420146,0.03952919475149691,0.16676579044641562,-0.031361960115420556,-0.0385303667984665,0.09491940377327382,0.2622667604894635,0.008319784650787828,0.050584656396126644,0.01828990368339451,0.020812086460281803,-0.01652223025839288,0.023973797843114625,-0.020345093965047856,-0.02596879776069393,-0.01886024175703562,-0.10957204411518282,-0.07496390981915702
PKM,0.007022224551387911,0.022196150504441146,0.04213295750111064,-0.007178088907376343,0.015521893602126248,0.05125751528273774,0.02017134482649607,-0.07635900595174883,0.040947245328771045,0.004899258072008265,-0.042422795289882145,-0.0825838147045338,0.11118948512429792,-0.07504766537404772,-0.03183170104359913,0.03364574253237669,0.06188153644231266,-0.016664722104831362,-0.0698826861384767,0.009858023018540848,-0.12392620051638542,0.029219903590443096,-0.08752409047050695,0.053712792621950764
TNF,,0.11746746598366657,0.034295792842863985,-0.008521883080400342,,-0.029888809941329825,-0.007596245731098756,0.04172127007615032,-0.03191898209904643,0.0027755118904304586,0.011958205171187003,0.053485834452910795,0.09037454313988019,-0.037887790087138544,0.013999223133879385,-0.014385975997745737,-0.07259538160469368,0.08396420782124525,-0.03442982707880565,,,,0.04573727712358525,0.011492096584453658
GNAS,0.10595464449318835,-0.08628323565874726,-0.0762102912026526,0.006006900411627336,0.020719578714821215,-0.036348019446686676,-0.10139359079423359,-0.02490707690355803,-0.03737442584711653,0.05834427741842195,0.016527395454964483,-0.1312510627168539,-0.15423968636534421,-0.08731636672502507,-0.005788749609909566,0.09599322712380756,-0.08764130698018877,-0.06831030400904595,0.007030175025739781,0.022450701430640863,-0.0816706992281388,-0.062137765479992266,-0.05280423610654141,0.004876118067431353
BMP8B,-0.03512433375650806,0.0599915127008426,0.052924244900183035,0.024644035704464894,0.08603804283548225,-0.017485940116677662,0.07092884518655794,0.02679583886692226,-0.014355097305497347,0.06323030023221285,0.043310546809700035,0.13242319823476595,0.0953527119080255,-0.04603122798539475,0.03766351347363854,0.06400770741675021,0.11907597747285598,-0.01732002401241822,0.018043856507491293,-0.009780427664694492,-0.02926727165968608,0.06601893289354392,0.14606952774638357,0.07410843633724473
LIPH,,0.06713356232182259,0.021265876313617694,,-0.021086218292554894,0.049773974186039814,,,,-0.011499630025632776,,,,,,,,-0.02523298053706906,0.018053235339577246,,0.0037381151748381173,,0.10551105038520475,-0.029948525246659214
CCL28,,0.07382833079755446,-0.005579119953934462,,,,,-0.03903803193939525,,-0.017707538432233594,-0.00028580338371002003,-0.0011869712192635027,,-0.008801110076515706,,,,,,0.08683781939225069,,,-0.020714911868536325,0.003996588719246176
PTPN11,-0.01854207727135698,0.06374138154677919,-0.029072331059076553,-0.009528092326191584,-0.013762798326435854,0.03368076575830931,-0.0595115027117394,0.02550273743600648,0.05240585883202288,-0.05491414115343631,0.01088036812822501,0.03953130969588693,0.0864879162908809,0.01725614070579759,-0.010496723960134593,0.03915427584770951,-0.077251618671016,0.030602631693877773,-0.037785129652060136,-1.885351189390749e-05,-0.00012344650472574404,0.1093269838371578,0.028280715985539488,-0.026954243298847064
ADAM12,0.10292027375881997,0.06248361716655339,0.09897686917390325,0.048151032440905225,0.05754683298674485,-0.015175963106095834,0.0032306138516194076,0.06280262065149707,0.029325413959291134,-0.013129194689255688,-0.028834543152505786,0.009311630042951255,-0.21761108050665212,0.018284387625941895,-0.05160372389689435,0.1041073547768732,0.057047049327383866,0.08096240051211999,0.011456246658900198,0.02196867727333023,0.10400877111831745,-0.03320979051635017,0.2051003589084233,0.10752187436464763
EPO,,0.03796604614750837,-0.00851546507478312,,,-0.0011774424758590149,-0.02429551138886874,,,-0.012031461625051077,,,0.012682167686676295,-0.02922058860502931,,-0.056528808146928324,0.025541148863366787,-0.04034806736358256,-0.017791064659492237,,0.0563313513103284,,0.0170115758200851,
EDN3,0.004755199561484836,-0.020675210092171104,-0.008551656569952123,-0.0053437153886425805,-0.052712829853568684,-0.021767565581368,-0.0341077839628648,-0.026037125212780052,0.04380838526705409,-0.003923502692205658,0.025656497671940576,-0.040493509895201195,,-0.01786511857055582,,,0.049766308304801984,0.06334224080328277,0.0012621261496791423,0.04184587206205716,0.07418024662058899,,0.029670632593831944,0.0923708138091304
CCL22,,,,0.056000618780498244,,,,,,-0.012698545128735384,,,,,,,,0.06938020873243099,0.09312548782241727,0.06957295289747521,-0.035974102903368416,0.10012845999089554,0.08890219030917546,
CCL2,-0.07385762974941687,0.14291462548193903,0.10066894407768946,0.004102980295722316,0.0025211729453705847,0.050986144571055526,0.14655940561693961,0.027570820158688225,0.02709736256336024,0.0033282054939855264,-0.0042167467251460556,0.1976814132844507,0.3829227233769471,0.06811337452396991,0.09008925842168553,0.04946805341699857,0.09394927361245572,0.05318621995056016,-0.009326997587610571,-0.06729024299032987,0.019914646514867584,0.11789111109637515,-0.1222692667951609,0.03606536457891736
DSCAM,0.061649760021658555,-0.00213812632011254,0.03262405139199961,0.0057218423379882324,0.04134017312355025,0.02552913601527446,0.03465235790724169,0.060526363020206024,0.0374965165979528,0.013003359432746836,0.002247517343288512,-0.06770375593936864,0.06683464526086347,0.01450775466386742,-0.041376689619358344,-0.04519777330602197,0.075866982998727,-0.00813601319429739,0.06897540356957611,-0.0541522345050126,0.03358223144379169,0.08382932360897391,-0.0031359553832113135,0.11868562710629758
GPHA2,,,0.06605054092567245,,,,,,,,,,,,,,,,,,,,,
ANG,0.05447727269973855,0.031370558918580725,0.05247235740044228,0.008542771883919019,-0.04544183293529565,0.09094406865751219,-0.05999552338431586,-0.0232680988726469,0.06368158891612975,0.017513757606303755,0.05506092168483868,0.01485182886642238,0.11605026270623642,-0.01026638021998503,-0.00887688282348067,0.05940171847933572,0.09614389558206837,0.022291986290064725,-0.020852173102209513,0.02949552767912451,0.025022222347143148,0.022188288033920228,0.1090525933695243,0.02832201497384786
FBLN2,-0.026684638838656245,0.09564399334330226,0.1306425146439442,0.015195667586199803,0.05327147122901702,-0.02651372191174536,-0.0464708227433439,0.013916486304056985,0.001770473032810852,-0.021235095971161466,0.08981566454708581,-0.034385233899524026,-0.027084450576273438,0.0868010698450138,-0.0658501094924097,,0.019803472636109296,0.12222561313064412,0.0015077362702032502,0.13282672217899946,0.22156678163042845,0.07173363137556814,0.2833193593617175,0.16793975539212153
VTN,,0.04012218420188497,0.010967002044048978,,-0.032487813574849284,-0.022484366589069712,0.02602249328350883,-0.0034948094503204036,0.11198660958233098,-0.019766340291792445,0.017783864228110166,,,-0.024280549862075063,-0.018667162323768208,-0.0037373828888845376,,0.025719287027931057,-0.01299697294552718,,-0.015246648468768309,,0.0026130786509767816,0.0013845128161173404
VEGFA,0.053074660834751465,0.016938121225204807,-0.03339024125982416,-0.018568876412996996,-0.02430442505976054,0.0813539782282891,-0.002588150244226194,0.037608340022776576,0.01951525652281366,0.020032777292126134,0.038161865437552046,0.02926516753404183,-0.10550146301663538,-0.06299947949305049,-0.016011694007605506,0.0014860245581656247,0.11195862759447485,-0.08676868859225463,-0.1240627809660565,0.04955844720834592,-0.11542958312660027,0.08268963927526755,-0.2334848969019055,-0.0034904374168128003
F10,,,,0.049636122066587136,,,-0.0732124842876845,-0.03634770708878823,0.13409625337402487,-0.013192237630357312,0.05740729850987262,-0.006818186934107893,0.07396111439049495,,-0.04156204524680373,0.05221282023455954,,,-0.01190675154917151,0.02658537940744421,0.208461819815612,-0.03367021866676424,0.0189069598989545,0.03830939676065644
SERPINA1,-0.04021534133379401,0.13425130976244956,0.044260169489250975,0.052345328812759225,0.014450481900121645,-0.0023408179379591494,0.027870457690014026,-0.05121036456480591,0.1441592126993874,-0.03448244711562122,-0.02319524056660155,0.08197957087639801,0.0902570811038709,0.04527250711330015,0.008912093361559043,0.023280918148282512,0.04355756858674449,0.02863838400218289,-0.006841822409122715,0.02142545038608754,0.04389426529481618,-0.07024494326729894,0.05559892242533606,0.0404961803520918
