,UKF243,UKF259,UKF260,UKF269,UKF334,ZH8811Abulk,ZH881T1,ZH916T1
IGFL3,,,,-0.014158627442151817,,,,-0.025018548559290275
BMP1,-0.00565210556021055,0.0058354847883142725,-0.001619513466638296,0.07864837888662976,0.06141196438488876,0.023408304912749735,-0.03397946712193688,-0.002016563423795197
NDP,0.051593975758329115,0.022443377128463535,-0.035388684195504845,0.03768696514727448,0.07921928740827074,0.020227046084510016,-0.018056512172849145,-0.03805594093435097
TNFSF18,0.02543250654448742,,,-0.021025136697951873,,,,0.023466358279998732
IL36G,,,,,0.02639707376208574,,,
RTN4,-0.03222396430882931,-0.03295596198227925,-0.07552761671020548,-0.04235021328905475,-0.05368786126169471,0.05202544287677484,0.03216909068188163,-0.009424167007249042
HEBP1,0.0723832885069372,0.02478108320169978,-0.019060968488860013,-0.016691488147671296,0.021687646816280336,0.001891225324795984,0.010731970084573042,-0.006246617360907082
WNT7B,-0.05509687937776469,0.028508875807793314,-0.05912527533780788,-0.0504408243395952,-0.01755133183842579,0.006014768975986955,-0.00015148689107992748,-0.04565665503321354
PTMA,-0.003334498127334507,0.0656958384491597,-0.03910621136526891,-0.04050391225583306,0.007385105149258898,0.010899986958111393,0.011285894247720451,-0.01477048199840004
FASLG,,,,,,,,-0.021698578630271283
CEACAM1,,0.00691789459832764,-0.017345626283574982,-0.027667882392258824,,-0.0011090880740027339,-0.013120998889057598,0.01396466676834791
PDAP1,0.0993737552273255,-0.004677820275309886,0.053323011105214944,0.00338940631518914,-0.03375701226879397,0.012549364998159743,-0.01301578514172551,0.01541054656785093
QDPR,0.007363703665794719,-0.0782806962155178,0.0037477353785412386,-0.05393725353960918,-0.0253840627636479,-0.013680605983724637,0.0009860116571913104,-0.016363201265641118
POMC,-0.004524319348193109,0.007224589111782984,-0.003085024870144577,-0.03566543430394976,-0.0342128970329473,-0.02627811325174076,-0.021464230534192878,-0.05025057865125402
CCL18,0.004337907010827737,,,,,0.08927599403957973,-0.008545340435566599,
CCL17,,-0.03473702141343106,,,-0.014587769610153472,-0.015465279594838366,,-0.019667324352258014
VEGFD,0.07806388782280561,0.02269319917265404,-0.01659531315070564,0.01030762411398929,-0.015634164523102196,,,
TNFSF13,,-0.02396081993348901,,,,-0.014724881053220602,-0.014734002349801103,0.0062700925780208245
WNT5A,-0.01601061389620237,-0.01139660945230459,0.027190871230989646,0.08154999387859108,0.018468936080716754,0.03007861485414338,-0.01910771697745228,0.04225859531939547
CXCL8,0.0082322772362104,0.0720188873212612,-0.0009011317873502133,-0.021181509391412515,-0.02514061684883374,-0.025734465271042076,0.033324087719767456,-0.010946614281125184
GRN,-0.010942471118796595,0.01474898350500442,-0.028799603914358814,0.06490259479198433,0.02853732385315967,-0.010141031317921228,-0.06342905483801069,0.03657839583205724
MIA,0.0029574548603130456,0.004335147787817984,-0.016204843558646865,-0.0023966144101775972,-0.021411704790005124,0.1031550035570733,-0.05446881773550089,-0.040564406005493034
COL4A4,0.08414823071730183,-0.004116702660022445,0.04898902147552952,-0.013952276417752372,-0.020770148001248045,0.029985727033123282,-0.026443347798409195,-0.03364257952379121
TAC1,-0.04497079175601543,-0.03982001078430599,-0.046167698179020146,-0.07616213275569096,-0.017810117939936213,,-0.02263746102649031,0.022827035746194588
RARRES2,-0.10736058214719475,0.0008374315621272472,0.06288772106907718,0.049649328311795526,0.03744295468368931,0.039072928410465654,0.024645334194501888,0.02643188418106612
FGF7,0.07109578511493225,-0.051087546582474844,-0.03177519830231454,-0.009549887269494588,0.017025234506271327,-0.06099603063115921,0.005083242161320991,0.07006279285962891
HBEGF,0.024043082681881586,0.0018816022969160085,-0.023568855659827942,0.0003670847066390556,-0.026349604569310237,0.014999263472107161,0.010252594798654832,0.00280993189967817
CSF3,0.03072578633606483,0.045065338762212366,-0.006554042875014105,-0.014761239902008502,,-0.053875047929668844,-0.018810744218407414,-0.020706658500041938
PI3,-0.04253723192788561,0.035966472888018255,-0.017287471189295894,-0.016621350956940062,,-0.011959517011636884,0.055284409224567885,-0.006996547159565092
PCSK1N,-0.030413555490908992,-0.033600889708195594,-0.0070041069643496535,0.003113711557185679,-0.06383477880741024,0.018236598680829,-0.026149287540827428,0.026820981463061135
NTS,,,0.0658387674197233,-0.018143339489262344,,0.012464388967733414,0.047364306117439116,0.010130138201013512
SFRP1,0.01059663813813822,-0.03030939389381912,-0.018932378381265273,0.021081341993977185,-0.02264549993771093,-0.03691976179336808,0.007550782553716011,-0.015703032612654034
CXCL13,,,0.019674314600934585,,,-0.03473818879659755,-0.0061604552668151485,
MICA,0.014168217352445046,-0.013459851395407422,-0.016998425292868182,0.06610531883039847,0.07888780345018934,-0.010383708747429056,-0.01979035090085715,0.09998865695989322
TG,-0.028623634365052494,-0.005265912211826576,-0.010036190933683568,-0.01781549590347628,-0.0066914748608912005,-0.020549490040042938,-0.015481531548570598,0.08272280984485128
ADA,0.013261520828722437,0.020920543672094387,0.023271845960411052,0.046246952731182844,0.014543575408171132,-0.0383385758904569,-0.05064443141083894,-0.05383286758936608
LAMC3,-0.016668974209149954,-0.008226158568598284,-0.056020301390600914,0.059581145344252344,0.03094131102396286,-0.002030620291461039,-0.004166768645509747,0.04843265570777033
CCL7,,-0.023648293055896386,0.09742593438119686,,,-0.023178889356098843,,0.05727852483557904
NGF,-0.020687060889279393,0.02648459363129543,-0.026551741725256327,,,0.021447995663497012,-0.03229393713237806,0.11182186682768874
TNFSF15,-0.0255924761357043,-0.02633353094093784,-0.01841755165836878,,,-0.022596814357402822,-0.01168114921899897,0.02326712426004626
HMGB1,0.004385767640326155,-0.033204947720446173,0.008020940526092351,0.01446224641811843,0.030505897852072923,-0.03890876101400441,-0.07351201587599948,-0.07723324644068114
ITGB3BP,0.0066441032823931915,0.014987560117721179,0.04794045820589474,0.07087228111627365,0.056566871533130246,0.03517438801660699,0.02135787890947861,-0.008931833638240117
AANAT,0.02581249640635113,0.00044799809921130363,-0.016595315519780114,-0.013315037859113341,-0.019568097596786314,-0.020334426234927202,,-0.02295799290522851
RELN,0.04666122811786609,-0.04159062193660661,-0.007737231183481877,-0.027422908587247174,0.011034852312549758,,-0.014109562343216591,
IL15,-0.03637926306456897,0.009590212179936535,0.060641719969090596,-0.03473104455866967,-0.018148506098260735,0.03503682610750201,-0.028493918063004026,0.02713126633049223
UTS2,,,,-0.014212396271890615,,0.0313903875335998,,
BSG,0.025533898954342913,0.0639108824367719,0.04875393925347505,0.029291746453423397,-0.0050559893197087225,0.033398523343089716,0.018518193824589534,0.025832320669715393
ADAMTS3,-0.04821971158534952,0.02008722145845574,-0.006826390992513348,0.038749741778808425,-0.008051827844719302,0.028440226741535683,-0.02215976909440918,0.026326499135365146
CD34,-0.06503866309853581,-0.059123393179585815,0.0021074036551846156,0.04232513819043713,-0.04202903237345616,0.02472663737168822,-0.03168824414238059,0.023673465150418186
CCL23,,,,-0.015150399460527717,,,,
PLAT,0.02957273113722618,-0.014898164745969614,-0.049123200899160516,0.041532831949364295,0.01118393764498659,0.0327491076954722,-0.048760221395955164,0.021964585941275885
NTF3,,,,,,-0.02892522998236649,-0.0309495169852666,
LTA,,-0.030309392475898034,,,-0.018148508338520795,,,-0.030897998597870013
CKLF,0.018148039550216478,0.003916737588371945,0.0077126175393575904,0.03370003855341931,-0.0312887171220836,0.013765024877442238,-0.00034410618029909873,-0.009170920296253422
CD24,0.015342339087472267,0.05431570278237989,-0.038516691540900934,-0.0048248028957245635,0.02615567712659793,-0.03643457990578688,0.030538515002125052,0.05693957218339213
HSP90AA1,-0.006966920891902834,-0.06447561834963074,-0.03886871857857674,-0.051700233887673766,-0.03162087816726646,-0.04000427557384545,-0.014484455187253515,-0.03767623119667583
BMP4,-0.04477186008631858,0.01877103664855498,-0.020478443396713286,-0.04078441516596238,-0.015464403562676605,-0.014276200093261242,-0.017722605330009987,0.06172949056852972
SCGB3A1,,,-0.019762972098956163,,-0.012663789114634647,-0.035279249484857125,0.03910688946277762,0.0006002651418021582
IGFBP4,0.009872890503477179,-0.010783015394455942,0.05436927578435546,0.07491869874144944,0.011817929607207239,-0.03151661733398839,-0.0645704421613256,0.04733992905149386
RSPO4,-0.02527136579183062,0.02445550707497022,-0.006945253317725542,,0.042486640437991344,,-0.016336771724584587,0.03544762427048109
LEFTY2,-0.015304323992531383,-0.018430442581789254,-0.03540415297201804,0.12328482706226179,0.007711884445693396,-0.0196762522613885,-0.022216930242747016,-0.021664489826620656
PF4,,-0.02063266979211589,,,,,,-0.030897991447843956
ANGPTL2,-0.04847033008594031,-0.015801773599551937,-0.006097622579489209,0.0051628191129833466,0.023672549907850098,-0.016212820409936504,-0.04211279926617891,-0.0013842204264921385
LRIG2,-0.00998868552211212,0.04302893550538782,0.020146339088494395,0.003240037757151376,-0.004499073170080848,0.00704282151868063,-0.049848880169048634,0.010081284048671882
ICOSLG,-0.04482452005140798,0.05477393992999971,-0.03069991760696066,0.05176013505007691,0.009474335796657584,0.021220416396905525,0.007311126771356315,0.032770584193284893
WIF1,-0.04816039625755709,,0.02553249321248183,-0.05900544065535748,0.056082156227132834,,-0.01518661172884976,
NPPC,0.030912206875466877,-0.032006358996517485,0.017755116901557268,-0.025168040387454862,0.003114711705717472,-0.009324054912094114,-0.018516836500234633,
LYZ,0.019808513072745785,-0.022568304520323712,0.039342804639868216,0.024067723177454464,-0.006671136896876852,-0.05435942725401201,0.06717295840925683,0.08214298916017596
EREG,,,0.05175053622688231,,,0.07470007521889024,0.03654640763733487,0.02092381019085915
