,UKF251,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk
PENK,0.017138247952291935,-0.07590405395828827,-0.07724736868080022,-0.0016270691780957388,0.019785510226693722,,-0.042506747407135545,,
EGF,0.009400997876187388,0.0314408533799138,0.012741514094549529,0.07226532936459999,-0.01957461315891936,-0.01741585698611838,-0.037971022137924075,0.01714248146233554,0.08598880824122021
SERPINC1,,,,-0.01867944247312263,,,,,
UTS2B,-0.02085327749052572,0.07305351535590578,,-0.0011597997774299006,0.09900401917375831,,,,
F10,-0.025007382403211924,-0.030292169340024815,0.0871822733474259,-0.0174588972972335,0.031121205635533326,0.05537505921990959,0.0016464908514468904,,
FN1,-0.01777516454962505,0.040369440189876656,0.20066390473045703,0.0374417994364523,0.018815283927496408,-0.040800144910293226,-0.03636505268695783,-0.07752100782204238,0.02500274268766689
FGF2,0.03040946995248601,0.04360855863684634,0.04447376827509567,0.05827181200225955,0.004329694331234113,-0.029498305763876142,0.0694932715812858,0.03669930222363381,-0.06207779988737196
GDF9,0.0002748884523550565,0.09222052130062273,0.012692589620399592,0.01721838466263764,-0.019574613054734683,0.06433785271696162,0.01361085051856219,-0.052869475781847135,0.032799043357582026
CSF1,0.03502784132791802,0.1019792570090769,0.08549036199843016,0.05099969069582905,-0.0033696416349711707,0.08288792774331454,-0.043354604806006614,0.07300000093663297,-0.015269113624270816
GZMB,-0.01758531365799954,0.004165156367599055,,-0.032387598570258226,-0.01426790980835658,0.023544070550752527,,,-0.021938140124375154
WNT11,,,-0.003471600698010944,,-0.0054909384475421005,-0.01641430206407175,,,-0.04102156467396302
GDNF,,0.05467421687300296,,,,-0.019231410487750202,,,0.006683520313568217
SHBG,-0.0290894849060743,-0.019454588390990818,0.13850686375176643,-0.03206070303701075,-0.022052345190016615,,-0.0017951620706206169,0.007279482371294384,-0.02319835539527254
EFNA5,-0.033990178344250756,-0.042532330029030785,-0.0232277652339605,0.0007066957807128305,0.0011666489193095941,0.014128788810260091,0.01565805500661239,-0.054936579886359575,0.09898196783482346
THBS1,0.037307881505064006,0.0871326730667077,0.05158355382152227,0.09058075777037145,0.0003100784232501093,0.00963378204632758,0.022481121989958452,0.045663791627057616,0.0018873499977501117
PODXL,0.0299588859651327,0.10652017948595964,0.11513208560582675,0.031319298567830695,0.051361649393727005,0.0263812610802268,0.05509712860213321,-0.02451925404767387,0.05484491058363074
LCN2,,,,,,,,,-0.0025421230595982355
C5,-0.003926521774309671,0.05834717304771539,0.11042211659684459,-0.0016551326143662282,-0.026119417757680202,0.037150300953554254,0.019803205559254525,0.020677497274802337,-0.0145679321186669
DLK1,,0.047346877334888716,,-0.05387215171747894,,-0.002709608521119044,0.045621617697228965,0.014783236116335773,
CXCL5,0.06311207923101975,0.05619747541145862,-0.024321418384820232,-0.021269600148041305,0.032281052527377244,-0.00539301379990043,-0.0498763792737206,0.07718656117146197,0.008929154339556258
BCAN,-0.006902136586146849,0.13149789569474615,0.13530753491830802,-0.022436265628168292,-0.02916323566385762,0.07538288253959785,-0.034843830901010064,0.03347673243135279,-0.025161707484185582
RELN,0.05427952125720635,-0.003062632556783401,-0.03176336432820067,0.007673493637007241,0.0030010348020276067,,,,
COL4A3,-0.012226864721153283,,,-0.03133043799488707,-0.01010156527113011,,,,
GNB3,0.04969117816756545,0.10539107281907324,0.11707854586268218,0.03082304262459075,0.040361664018920614,0.011459571192981327,0.04897166348224519,-0.013154523028334164,0.06778222515310264
PYY,,,,0.005565264048306896,,-0.012622785497574182,,,-0.020459276493191222
MSTN,-0.008476592782455897,-0.0008867338657574409,0.16781168434256688,-0.0046521265401909635,0.017684337511494296,,0.13919001368709213,0.15318852406807298,-0.019840586848249433
COL18A1,-0.010033471094601445,0.11204094359729,0.1366085343819611,0.06716609233329565,-0.0010309483185171034,0.04614449152246747,-0.012935301137381448,-0.04986580706316375,-0.07910712329345093
FABP5,-0.00263310255203909,0.12202104934807209,0.10141503510447346,0.0561491128043633,0.043497161442451936,0.08512040567638532,0.13472110553137487,-0.055829412790804334,-0.01963101619910128
TGFB3,0.008948767095738826,0.06553172288275329,0.09232332935842832,0.01755888162428608,0.031255194138066954,0.009040497688663917,-0.008306832789641965,-0.12114577129073752,-0.03661843279187106
BSG,0.034900060091235884,0.05073419860821504,0.03185185452731137,0.03883734054646068,0.043576366708905356,-0.017401668814607703,0.09378232549898723,0.01471885257672315,-0.044403645213549135
TDGF1,,0.060668079049640146,,-0.017458896570069094,-0.016779667508683628,,,,
S100A10,-0.009465559369148002,0.09096480719838859,0.10879567266588552,0.052980634998677875,0.08008884439483091,-0.060671556286414095,-0.0357538993647934,-0.018242456566732512,0.017656148877579343
PLAT,-0.056696018152002495,0.1334058393990822,0.14070104494050623,0.08596302695915084,-0.04264573099350712,-0.04518475478955807,-0.036794812834616705,-0.04011199486080805,-0.0257653745301948
SFTPD,0.015929610216871025,-0.037167509627578595,,0.01981354065680739,0.03563991876375985,,0.06250131988615962,0.08903876843819379,-0.014919076078573634
EPO,,,,0.054219629339727696,,-0.011646863584719475,,,-0.015482206171038976
FGF7,0.0013216852980844568,-0.01883282220166747,0.059416354761221146,0.010585950658669515,0.005659603630189748,-0.032763688754500066,0.0307120759605259,0.0811676566995798,-0.04261364973498762
CGN,-0.026257066092080193,-0.015778667534461728,-0.015512980428238324,0.03455218752448931,0.027839759709309547,,0.14974673302119196,0.02586125973981607,0.06465560344847184
FGF13,-0.0031703743171725383,-0.05881962836843143,-0.09051748474674415,0.012234766814774175,0.014971700570849188,-0.01581603244780407,-0.03913290004098241,,0.10514729132649756
CXCL13,0.018835197062107293,,,,,0.0733532292203431,,,-0.029022331820546754
ACTR2,0.057330320157089616,0.051935038549814655,-0.003004434456591923,-0.013059401623328665,-0.017569319025950783,0.020580708253778366,-0.05802837106934896,-0.024320617717266967,-0.0005756682836546276
SLIT2,-0.037938886060218086,-0.03420672371666997,-0.04097080376007614,-0.013163175055891846,0.0299633965827181,-0.0070977318531012705,0.028120143651096333,0.035049932200317706,-0.008011676951449984
LAMA5,0.00421976021558187,0.01505114133041114,0.07078876362294297,0.041671381952003886,-0.021933404945410056,0.042454643071080454,0.008183678185218887,0.0006985213073572067,0.0237909590672573
TIMP1,0.007713183209506934,0.08937928381438091,0.16534144212087834,0.0949246944157067,0.025491919442398953,-0.06147975478191156,0.029586855784600987,-0.06110900749161391,0.016161137628069557
PLTP,0.004334320705661177,0.09344481161689502,0.11733003564105161,0.002667770863855572,0.02709179083925471,0.03725104949338605,0.09822685143521595,0.030758426991527553,0.011270410189867247
TNFSF15,,-0.010646813280606343,,,,-0.0143864697758813,-0.045544566582159385,,0.004469778223328554
PRND,,,0.006684253635397058,,,0.02178900107075391,,,
NPW,,0.043889392386475254,,-0.021443338120896372,,0.027967150226908183,0.014047951825877356,0.046548786426254804,-0.031623349216762485
SHANK1,-0.019051068087070442,-0.015399498639563327,-0.019040279468769458,0.027980093698380393,0.03701214619090577,,,,-0.027749547209460705
PTHLH,-0.03412918209059594,0.0025457148943925615,-0.012810276642003805,-0.019820172018256272,-0.015734007179467498,0.00047302977268626667,0.15140895918887268,0.014585852426324241,0.04437040978206389
SYK,-0.02972740754287658,0.06838007562143343,0.033083439957141296,-0.03743489285757065,-0.017370425592025233,0.038050368938037774,-0.047744701048971154,0.07449242659620557,-0.01612276771779882
CD160,-0.019971373429229174,,,,,,,,
FARP2,0.0011118871739459947,0.10874787447534337,0.11299897288120218,0.04249223597635017,-0.010183648111044928,0.030058706687897764,-0.006116327318602324,-0.04586091566970101,-0.039553653189792905
P4HB,0.023962475112979643,0.1190009873998396,0.10011866872823062,0.09631723339302445,0.01399237875252676,-0.0927206768824309,-0.013756296899610382,0.014596152163720887,0.00966795671274613
TAC3,0.04024716785658076,-0.0462340922200957,-0.06009610512751538,-0.0500361309677995,-0.020388175818998558,,,,-0.01928062266707747
C1QA,0.040999165332327565,0.02552482592424187,0.1314540039801738,0.0416565137300375,-0.019346573496326933,0.10147055302850616,-0.09593635225289342,-0.011658763003589371,0.00788896373385198
EDN3,-0.0033024296250952797,0.046766695126289386,0.019306024508828075,-0.024679400955747017,0.07061972041207505,,,,-0.00889897068574196
AANAT,,,-0.01969328206065708,-0.02019788511004153,-0.013333404548954986,,,-0.005347774569370838,-0.01698857902540651
GDF15,0.047890241001342086,0.18880694554724295,0.07418493873199719,0.08652441607886274,,-0.0148695236498585,0.11797289088092038,-0.09143716833149773,-0.0283411329139683
LRPAP1,0.0020550022713911723,-0.018463602172471925,0.07055072523825173,-0.03416032310628672,0.01496070476921782,-0.025228903703297886,0.07263510819020004,0.050190551890539635,0.05996437506509561
LAMA3,-0.02463973619671752,0.07107026875820387,-0.049538938897913144,0.0030013669040548736,0.12116366898044345,-0.0224800699898879,,,
VCL,0.034614108315497535,0.02783859506892489,0.05930793316728771,-0.008999262276974505,-0.020558535921286758,-0.026302093696875473,-0.07263578474479189,-0.012863034532115592,0.052184574809024956
COL5A2,-0.03928193099827291,0.10790925674792304,0.1542137690498126,0.06327395905206543,-0.02815154990207444,-0.013892631542876507,-0.004576836152503543,0.018917696176547007,-0.014933562134358518
DKK1,,0.004705269262034737,-0.04335845455932255,-0.006813032955608491,-0.01644265674409242,,-0.049319632402557996,0.013160478563698499,-0.0309878066520091
COMP,,,,,,-0.01990414188538399,,,
POMC,-0.024440667678528857,-0.009847726438185867,-0.008001357234100993,-0.02074023193918737,-0.01814783238957199,0.08713506129820178,0.10696919870654832,-0.03689450882476286,-0.04372850992611138
CCL13,,,,,,0.0865944360491903,,,-0.014255834623545204
CD34,-0.02167383027158568,0.033045741908753624,0.13731853709205513,0.060172896201209615,-0.02494643788126111,0.05830196815761246,-0.05898571960684034,0.04075563830965913,-0.00026179503804480905
SPON2,0.018181366258754234,0.013319213465781427,0.14389269408644756,0.019710612470109454,-0.030040119988809667,0.12186865985312419,-0.06697849832933639,-0.07091429915284674,0.011583510613977551
THPO,,-0.030579975251565906,0.06349967831899422,0.020806380823248326,0.10867647406090186,,,0.018938103946255135,
SFRP1,0.0023635110683638484,0.11831100585506708,0.012122306913709585,0.003942109988229646,-0.015983164375503314,-0.039809998599294495,0.07895924287517425,0.07604176920078293,-0.016397280643267353
ARPC5,-0.02195858172687196,0.07357810638455643,0.05180617175648015,0.05908378888059521,-0.008618075831725391,0.06914180439244212,-0.013279182932156804,-0.056564325237440614,0.04531856022283797
VEGFB,-0.025003050418420283,0.0564606158368289,0.0740510030421933,0.008525526846072343,-0.04313951992528666,-0.0650910419381315,0.026029320819897266,0.04679544640373383,0.04755005149111072
GDF6,,0.1853240907155985,-0.010794875698029702,,,,,,0.004183572884681404
LAMA4,0.022297174132068432,0.07504847991003501,0.1850935996586711,0.055267529696792245,0.04153035800436875,-0.003322772163610271,-0.0977386475252865,0.013621779685803326,-0.02458125625563336
NPPC,,-0.02723666215291069,-0.05302338265460907,0.06588853570019268,-0.015630376803130383,,-0.03797102394128817,0.0037531070673524126,0.0033909702710336518
HAS2,-0.004508405952028381,0.16111499805552496,0.14784006302768882,0.02080151348083111,-0.030500901086384116,-0.031083766504035642,0.022054422042499303,0.002327488891926964,-0.02158082836857892
JAM3,0.06525622585377533,0.0960448028042071,0.09333161804605074,-0.015316998261828838,0.015820980280813607,0.008071672519964863,0.026730335968329303,0.023510465433670642,0.006886949159734826
MEPE,,0.021901893826624302,-0.035270621020010814,-0.025742758452054895,0.08098395281581622,,-0.04191029145361425,,-0.010690733763548111
ALB,0.004511378493145612,0.013395389590447254,-0.0006427879515340328,0.005111997795879243,-0.01400690472164128,-0.012809467295558588,0.023136436461604074,-0.0847650840502647,-0.0035993335051805356
SAA1,,,0.0071720386466624115,0.0559548438676231,0.026980214540092334,-0.019429876615566485,0.05675601576188938,-0.05609084175240421,0.03869437410528879
SFRP2,,0.042131081139413114,0.11312802950284209,0.018874250883327483,-0.045305290615812545,-0.013354641024465812,-0.11094033574541248,0.0029272397720661652,-0.028065466361692375
CHAD,,-0.019350899067927155,,,-0.013333403383523956,,,,-0.021044269690592962
CXCL8,-0.025549768675876963,0.1076956107878455,0.02278358047888265,0.0316687884681162,-0.010917753528377453,0.018802038471483862,,0.06976364899247098,0.001280348355057991
VASP,0.04975735612695868,0.0804909208754865,0.106552076779736,0.01681888251909224,0.012824452294348367,0.00447670712005874,-0.042744960949823246,0.07443594788013726,-0.028464103671329122
PDAP1,0.021827499464602097,0.05788861918078552,0.10448990443540307,0.037119278333040046,0.024389931308958366,0.018546127649150552,0.020549359744907326,-0.10177865955295531,0.004335479263918936
VCAM1,0.010483784938218724,0.12094701984630654,0.0872260229290101,-0.012144714982356355,0.045408474493225714,-0.011311705086524541,-0.005609109892440016,-0.028978608151165333,0.05279756411494548
CALM3,0.0098391540078207,-0.13441922700443062,-0.09736132699443316,-0.1184571392686871,0.004671801558099149,0.0826388952376564,-0.02957373389170411,0.04648846759185522,0.0010566252346778278
JAG1,-0.024311901409571283,0.09380662264706574,0.15723852593488852,0.07811381091255544,0.006204129559562518,0.03342850187088393,0.11936055073031047,-0.07491021800907405,-0.03413717113947924
CFH,-0.056980816109269555,0.0313874936458802,0.1256999464791474,-0.00285676209826212,-0.0031957692573329676,0.09016017156426798,-0.028215450895866207,-0.035359119098861094,0.043676691186747434
VIP,-0.031376307992857275,0.0003428947523127833,-0.02377220436505959,0.01971373253572978,-0.04014605095247398,,-0.03913294800745826,,
IL7,0.007176632087067076,,-0.027073912892894254,-0.03573954626678394,0.008351012474865948,-0.020393454066343287,0.08602059885578646,,-0.014481687083787997
FGF8,,-0.021892823300145553,,,,,,,-0.010256345350504632
IL27,,,,-0.006705673184933528,,,-0.03913292753394089,-0.035850220029525856,
PROS1,0.019579221904750678,0.13102072277753127,0.13557653250583973,-0.025402205451732485,0.014719617229763204,0.02765693105904746,0.13195183082589945,0.07947725576473308,-0.016482033913132955
TGM2,0.008540369025409524,-0.011982633927692022,0.09811298224068339,0.04060356787430428,0.019574863187768368,-0.059831617322662574,-0.05703605601442025,0.07822833884976334,-0.00941616108480541
C4A,-0.017329537335408467,,,-0.018875562328290227,,-0.014050445446949474,,-0.025679267803708543,-0.015871246524806863
GPI,0.028591596830065714,-0.09245137838150647,-0.08943734699723427,0.010355748498500015,-0.020293603117726287,0.009096159857783887,0.001517134682016822,-0.030803922419421134,0.024316751471948925
DLL1,-0.0035718609851995197,0.15827924645943384,0.057456616381006506,-0.09195997381605246,-0.0016089697180773552,-0.015822394079688672,0.025155916958366584,0.07428843061729284,-0.04230418018262984
ANGPT4,-0.02463973813701925,,,,,,,,
DMP1,,,,,,,-0.04350051979150715,,
DRAXIN,0.025151211102127223,0.17584487257000891,0.10011186692120852,0.016979076370531376,-0.011246857146932951,0.04680200255540065,0.03218887122071107,-0.03804812981921384,-0.017279487987119684
PCSK9,,,,,,-0.022701718134547598,,,-0.015284232046732295
NPTX2,-0.0010663117062658827,-0.12492902727836734,-0.12036221906470933,-0.010066102639598132,0.01649984063025174,-0.029498309558756652,0.057684825695912274,-0.028651570908354112,-0.00602856295625057
PDYN,-0.06516264389517647,-0.10915731412362413,-0.10743794631098182,-0.051419455893358064,-0.0307801536281846,,,,-0.029474361712900566
RIMS1,0.025918641989369433,-0.0056191840766144485,-0.032211303023584985,-0.02112000333526876,-0.029350786854689163,,0.049079680806292866,,0.009321706065631484
FGF9,-0.005742409094770579,0.028468332314028025,-0.06339733225177811,-0.04384158665277408,-0.036060070111174444,,,,0.032541617429773066
COL4A4,0.008270535333168277,-0.015399498639563327,0.05468043030023408,0.07339548380781473,0.015109259154866082,,,,0.016820510034185967
WNT5A,-0.002462006255779687,0.13897620614791628,0.11898024637701175,-0.014599463813405907,-0.034697474131094294,0.03218337586517801,0.03496292422136448,0.018424173984329023,0.028782591746869108
F12,0.0004583366310945856,-0.024634437075592954,-0.06748679135610719,0.01139967160141294,0.0198124140294139,-0.01482401621620335,0.015554284763582315,-0.025261602473006094,-0.04649365064146337
BMP1,0.05863141674924206,0.06861140579567103,0.14243634965709673,0.04317306319905772,0.02817535399134808,0.01309869094788406,0.013999339594666899,-0.007431725498284983,-0.032931134051433796
CORT,-0.008176986971687278,-0.032389350009408756,-0.027318076671224257,0.027374106398243857,0.016957372752516613,,,,-0.022081237570235574
FAM3C,0.008718726674562808,-0.038016099058631334,0.08718705005959426,-0.014742226814783634,-0.03570155380225844,-0.019798210327027888,-0.009734330399637321,-0.055006963648279124,-0.029202279765255645
DSC2,-0.01187169776523356,0.04965859544226566,0.05331755217599764,-0.025826792957516432,0.018963654122828067,0.03772785025158992,0.03956860766673178,0.04223038442505952,0.011281727619683863
BDNF,-0.020853274413251337,-0.0071350213786905885,-0.06504353150934851,0.04983342393694704,-0.02257070000940416,0.032973728090459446,-0.04751163474690161,-0.03070991010844092,0.051300548337366095
NXPH1,0.006431768471598756,0.11041123369578976,0.043122722967080314,-0.013303570501045418,-0.006125216432777121,,0.0573949575835267,0.07636742883479145,0.014312158446772812
RAET1L,,,,,-0.013470642553550587,,,,
HSPA8,0.0397221256327099,-0.08292152782305864,0.029727239941339443,0.002800269255954082,-0.018490271034226978,0.10405181802570578,0.061928288907830795,-0.09147567038287079,0.01683219136457269
LAMB3,0.054171611540487545,-0.012609518898641623,-0.11939515366349583,-0.023931575930214614,0.0006063610186419866,0.026733719161407307,0.07409557943837254,-0.023541908818212186,-0.031874624680698974
PON2,0.03893378670785933,0.04138155507114883,0.09453293360085434,0.017206131825641003,0.027851406136277974,0.019597382490929578,0.06643065023084192,0.05581598650736667,0.01716354889162637
CFC1,,-0.007589549485093132,,-0.01945266948542095,,,,,
TF,0.027635862133395785,0.08321273076221639,-0.09818393368650098,0.05250389386173527,-0.024415704272853295,0.09177150086226832,-0.09248232259991142,-0.010017862942929405,0.031249566243447813
HLA-E,-0.04152023129603922,0.014212326524958217,0.1275042107470218,0.05650108261143073,0.015616285568419699,-0.01835220475404073,-0.019927176442860402,0.026295569676146335,-0.003825385333719798
OSM,-0.02381434343632218,-0.025814750907657186,0.10295380411862406,0.0736600832972523,,0.024850918376774132,0.020593255848760584,0.09133558895490569,-0.04613368795018203
ULBP2,0.027073434851373618,0.1563454657650346,0.1063237591377997,-0.0007936356073024992,0.0024772055863520395,0.009324452041909504,0.02105508502023579,0.08520264554890174,-0.0036605442555842586
VEGFA,0.04480077778253471,0.09820529451167016,0.04091459323945661,0.008661713163189042,0.01040942861459806,-0.07916492991810911,0.058915617306257155,0.019931674390219065,0.002274307262854893
TGFA,0.06746432424485269,0.06901013338039315,0.0391067822050542,0.04266904512291944,-0.005482107511267266,0.09935002545707221,0.022225602002575295,-0.04230671983543052,0.03280461604584664
HLA-C,0.019740546063445257,0.03536294778141534,0.1375919223536259,0.028225719527841316,0.010268303222094146,-0.005135041351751415,-0.01898175129988127,0.023723505024626102,-0.0005479012815407518
CD200,-0.03158104434225009,-0.09295756040283179,-0.021135565394050974,-0.03135143782240727,-0.02119951829886507,0.04236955008999288,-0.03715757287275543,-0.0006386807884011471,0.025925533098821764
BMP2,-0.02625706536651,0.11662005493946799,-0.007607376513337788,0.0036618751339407432,0.03332815263144391,0.012957487292735485,-0.00535095995042439,-0.05387667430496467,0.004237107720438955
TNFSF13,,0.006765963372821492,,,,,,,0.010549606090379315
