,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,-0.07089684061911453,0.011035502952163288,0.018536307963209632,-0.038644821961937484,-0.0408118043032073,0.03882859421937163,0.04693356188210306,0.04755929554966927,-0.04375861739385079,0.03333434199370954,0.02432133480178859,0.030801072021187207,-0.030780561985939696,-0.00684819596335465,0.009433874512926311,-0.01257584072055806,0.10210288025182099,0.045884479528419515,0.051508486641985846,0.049482004261764245,0.1944559491969757,0.08106756941232643
RARRES2,0.04313675611851856,0.01827999774732044,-0.006516484543464422,-0.056010551817259294,-0.04489190240238364,0.016589907898051363,0.06444804257866119,0.07359748960022479,0.032954818683827505,-0.0210591636301494,0.05578347622093789,0.008703389141789203,0.08419593945603117,-0.06040778117700835,0.08061094391303686,-0.015361905763370593,-0.02719338213875744,-0.03851893218939214,0.03520866513065094,0.008331259654444721,0.03221567191059145,-0.07852796778972965
SEMA4A,-0.026254899396449486,0.023432745117432447,0.032238978629184525,-0.014678973112880578,0.05894811770525557,-0.01298497529324026,-0.03036881041069056,0.02997701582469992,0.01592743016267204,-0.010876766254795977,0.0326106658089399,0.032916803805891875,-0.014360659560180398,0.014864728168591546,-0.004884506349924075,-0.010593288622818631,0.14754124504469954,0.10292242340330085,0.02499390349238012,-0.03646111589646058,0.09960403826772128,-0.058149803784891145
GDF11,0.002863841731979326,0.02404478809950292,-0.030089977737572507,0.0337916449521568,0.04813477392712032,0.02239074990822133,-0.024008188345527166,0.0752496629875064,0.052528783309531625,-0.016399448015809115,0.025205715321974343,0.002214905715472164,0.030435913154671427,0.02317980886571686,0.011839489882470047,0.06829373892208836,-0.03039132842161212,-0.0010654422050521094,-0.016426338681857076,0.00782216469076971,0.1702870635026446,0.012175965265734121
GPC3,-0.022057891767794883,-0.006470238318491861,0.008191254665045333,-0.02130942723839774,-0.05767485613765109,0.11996287849788172,-0.03283620877057574,0.05046262712856792,-0.03596461978999417,0.02076086358187804,-0.027733448292135535,-0.042665623761045685,,,-0.058385804289201586,0.12391210721467724,0.06617509500699352,0.04569415264415795,0.020026229552622815,-0.015303520259838513,0.1886634708227442,0.10527653089128688
OSTN,,,,,-0.02899911473910794,-0.01847292008127864,-0.04245630775367433,-0.01630059561830221,-0.004169237123996451,-0.021540165069855437,,,,,,,,,-0.02527432283418008,,,0.05238074215496517
GRN,-0.03497004986350469,0.022968128848379798,0.05431187845180026,0.022269949618861584,0.02255966750942877,0.03824252518214092,-0.02140555000303715,0.012242670292724687,-0.01860045766863335,0.04756343386040566,0.06373943412415001,0.016396232990334984,0.04188574269237458,0.016311239386507706,-0.02736070008501089,0.10395461647360425,0.015124871578598542,0.015781378866648862,0.04567678449369603,-0.007670995637288095,0.16450080281281215,0.010858040924532103
CALM1,-0.0005114815811101759,-0.00821544528065645,-0.11071494843039686,-0.05009869360226911,0.041254551070168115,0.08813292671408755,-0.10193289984506536,-0.10109643262695017,0.00782713118616741,0.03061780887028562,-0.07609654318536181,0.007733265485433026,-0.08910195894841487,-0.14410544241216183,-0.053735551965765536,-0.07555990540485641,-0.00026751516307729935,-0.027208613435837015,0.016532024638128858,0.0606322167807869,-0.07494136135431714,-0.10832055984979036
ANGPTL4,0.0007438189974761447,0.008905604532249704,0.03299941790174885,-0.026357902366776393,-0.06165247198796042,-0.05866725504600869,0.14149940039996273,0.020151061423091785,0.009604809242043794,0.048853375519411685,-0.030903504708722575,0.01996213791583616,0.0515752718027675,0.09335439550961834,0.04218899464345007,0.09370762832183074,-0.012074846611215127,-0.09497073885724076,-0.014110188629155028,0.09052420194191921,0.04693034188095431,0.06407531915115541
BMP8B,0.015053832745525922,-0.07158999649316998,0.03284869158583896,-0.008937294517228137,0.03722878209448252,-0.03198006070908448,0.009777488607935238,0.0016260359471780516,0.010155897552638798,-0.011617665746004643,0.09312061438686857,0.010435497975863267,0.06929985777069357,0.05781377281871775,-0.04144620934926082,0.07376303188697571,0.07870090626358997,0.021674077988438473,-0.031061477974244196,-0.0118842633910705,0.10220862915728644,-0.003007528291231839
TNFSF4,0.00700180120022954,-0.03390737937627245,0.02720632446056265,0.05483642149977264,0.021694437757735382,-0.05682626052074678,-0.003773831011532909,0.05302978098291016,0.06255280520508162,-0.015724232097021593,-0.04244539183232417,-0.02115942405372043,-0.00476630657452462,-0.004569635964048419,0.20518339042589404,-0.06052296910488461,0.07218259348530519,-0.0014261762001368543,0.03264193970533926,0.015899356364106186,0.209610563795786,0.019869612485570107
RBP4,,-0.02197249888550979,0.0291997981773299,-0.002766365879058963,-0.03143261913026825,0.03234384353323748,-0.052287745682808244,-0.04520235289268988,-0.015342323350352181,-0.02129994380900856,-0.036586407932886277,-0.005811278418944488,-0.04599303229603678,0.02139299647240618,,-0.04873186160454918,0.08842462206382812,0.10290417984180991,-0.0030617654348045554,0.0532105121245216,0.01670538944325014,0.009661737991915218
DKK3,-0.017092345029698877,0.00636213897265151,0.00328766773854432,0.013516745177856131,-0.0625543047148406,-0.036293392226367356,-0.1079477464922337,-0.06954610442877669,-0.11345329573763417,-0.0151490674465285,-0.07939980960317093,0.05329845259081711,-0.04735439030195043,0.09017176023579945,0.05506322109990268,-0.023241780493747498,0.06106776683639047,0.08123828095382948,0.006445646894852566,0.0213424242069508,0.19218228706989213,-0.06339216196359802
COL11A1,-0.022747217382040934,,0.033166942930664974,-0.021760780146459713,0.05476817769625166,0.02922806191404126,-0.015341303290716606,-0.028591626745762738,0.018665171523494378,-0.01075045818055908,0.013905883113442985,-0.007619678154438935,-0.00965621011040351,-0.052694672980037646,,-0.06052296430505143,0.010519055965570158,0.040233657224745326,0.02626857735867715,0.02741738012337958,0.010781800186822607,0.11461880479273054
COL5A1,0.02978275817734618,0.03079798114734967,0.07724022960766033,0.008433209444147613,-0.014205754793332083,-0.007398436445436826,0.10780948550614375,0.030531527046461577,-0.010714564632762822,0.019830111969309956,0.05928310836132246,-0.0732353151534871,0.0387669197038032,0.007453277664955752,0.07532648731471371,0.06866126149825802,0.009619546047384265,-0.02818599506293843,0.06694832738275654,0.053397708227380436,0.10194071033835274,0.01838297412004952
KISS1,,,,0.04497215759742846,,-0.009371336138084937,,,,,,,-0.01727454901139081,0.1099979367451328,,,-0.026419275063970453,0.023929853699064134,,0.023350390133076486,,
MEGF10,-0.04015553447635317,0.019542732641369805,0.04608274526333023,0.03720232406299866,0.03586815490227903,-0.035992613292128474,-0.05031894730848447,0.028064424895781127,0.007367481407383809,0.007216073264220279,0.033752609306048086,0.0022550710287788027,0.02818120356171672,-0.0566114787335641,-0.007995346007534675,0.01096175126655823,0.06317720921755195,0.07498805102582254,-0.04281750730623772,0.013006593602531756,0.024612472285966046,-0.007801673609221761
CEACAM1,0.05944216947634447,,0.04483419789088789,-0.014877781107590476,,-0.022762620721422294,-0.008388892507470103,0.041001675691667384,0.005925269534492112,,,,,-0.04178464591690493,0.09680661801558897,-0.039694032799635084,-0.03567434045951068,0.05061858471519578,0.03160674378299235,-0.016692544512727666,-0.010015013252551523,
EFEMP2,-0.04092250249558334,0.07252411570865272,0.03789470327108638,0.016989196678684284,-0.02331167052872905,0.04085159984157081,0.1036484278439094,0.08655701490572942,0.01591808508882213,0.03470073896942212,0.007447644774917927,0.044293071085774446,0.026979575541661787,-0.025887055841592628,0.03600882371537024,0.005488648554419879,0.011948277167673332,0.01182793235269014,0.044253158940550937,0.0027227549067477485,0.1442472310946007,0.05763314738544859
IGF1,0.007021916527332726,0.04118527288388055,-0.024431065458104417,0.05047411944279088,0.040349873795833685,-0.047347639906931305,-0.018455427747431294,0.005909997109716949,-0.006852286185504127,0.0011701188866577036,0.03280620981484203,0.06854333203835022,0.0352721906590937,-0.0667268403671579,0.053020558972142244,-0.039580448512350014,0.043065584076951754,0.034094737750901216,0.0032469211249180597,0.060226491832283346,0.21165082554620826,-0.00812504700124823
COL6A3,-0.019911745154685405,0.1044602237702674,0.05328160342429379,-0.02091082771398549,-0.04095300086719093,6.594276901686166e-06,0.016823868654973057,0.07401115542294631,0.01768881032777761,-0.005253704726746559,0.0905807598279757,-0.01922318315960203,0.046334101755415316,0.00919543360896275,0.05609925464447629,0.04157529386024711,0.04475168108503336,0.00905282882363599,0.09657714168019947,0.06121954986768328,0.16756123340136145,0.09835908421042056
RLN2,,,,-0.014316348321738882,-0.028999117276343054,-0.03337402278153671,-0.057987399494698985,0.06699999205647468,0.04442475834223342,0.003600269627261735,-0.018394453376960187,,-0.01471944283700838,0.07422155140259191,,,0.03866004065387603,,0.034915805744741235,-0.01866849030941257,-0.014362352212258778,0.04601077297269953
WIF1,,-0.014374249173755523,0.004668057701147294,,-0.015585141702955855,,-0.01430178834106143,-0.06666751129020465,0.022792714825807126,-0.02252104238440727,-0.014851151784223247,,-0.039867900893540476,,,,,,,-0.022825431514526026,,-0.030104556391406447
IL13,,,,,,,,0.00913345278418399,,,,,0.14687202538197738,0.118745234875604,,,,,,,,
PLAU,0.07206297188768673,0.00831142792814763,0.044024121929593846,0.01133346927032444,0.02116076501914781,-0.025395559009709887,0.14380395678379107,0.09880201765061349,0.043679246844061444,0.0031710450811695623,0.03625247409300189,0.04081250397973022,0.04138462382932583,-0.13386763686792036,0.01839822906095795,0.039316956282893036,0.03658607390127991,0.09777757476931653,-9.07826593398282e-05,0.004448354162484052,0.12407470802822632,0.045604111006196005
CXCL12,-0.036120829775586664,0.03128071194655957,0.00918915983250459,-0.05019024055265986,0.11710702297514641,0.038571907184773366,-0.0841009701342165,-0.007695811426020959,-0.033431034585214424,0.02151271843803934,0.04947068259067677,-0.010890708033012167,0.016571653348912748,-0.05032475487437943,-0.0024993802762783516,0.03117591060326866,0.057897544142663085,0.07704581006410448,0.03945853800436686,0.012963270451841723,0.17715569320568347,0.02476461449542998
MMP9,0.029162938786188145,0.032608626038630864,-0.013654122663975764,-0.013533366800557202,0.025587005606629125,0.02608145153802263,0.14981362840694795,0.010852127948549919,-0.0024671215860623,,-0.040147463226069165,0.032552875854816365,0.022250761728034658,-0.06271100950863309,-0.017421806719872875,0.08692837640856152,0.05137862812679781,-0.058787392835049,0.01540517257882756,0.005394533197939097,-0.02331837430480472,0.08569324443554402
TNFSF14,-0.028853373638704077,-0.032106484824546595,0.0025925591927423164,-0.020368438332663837,-0.009544903413099543,0.11611808193627234,0.05474284727509864,0.054691120938023134,-0.006190407915904916,-0.013122909377854278,0.0949721340946315,,,-0.04270999203281565,,-0.013510884602530419,-0.02712133361551381,0.022632133414906414,-0.010886814761752772,-0.0020958129370572823,0.03985036404695008,-0.027417832503074675
HBEGF,-0.015610196549087359,0.06381910526656748,0.042733322232450334,0.0062306442835147295,0.04067610065301053,-0.03310278913466886,0.10218360505426531,0.006580157892807109,0.006496415526827685,0.031744293817770455,0.05351582462210027,0.08605561210897676,-0.0026492899943442723,0.006111572804076444,-0.023210784539595894,0.060781366243747574,0.05193942851293862,0.06099307805430219,0.008379600175105409,0.05649551566390982,-0.07146727305863257,0.10699557223799994
