,UKF243,UKF260,UKF269,UKF275,UKF313,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
S100A10,-0.016584372727061123,-0.035424925978607046,0.30762063614583623,-0.031392291953395136,-0.008295388527905989,0.061707950238385635,0.1447645995223292,-0.06937104300635562,-0.04951226089458877,-0.058507949027259386
PLAT,0.04170652121215853,0.04300122492566956,0.29287303895019917,-0.041611480996311956,0.025177576116525793,-0.03530724967338272,-0.00764547728335699,0.005647165700585047,0.08496274991219345,-0.01535806762255527
SFTPD,-0.03505638225636749,-0.017620865260611473,,0.005357531657992134,,-0.057295082550826194,0.013751479616793941,0.048720292181744916,0.005915256919929451,-0.022478010086128316
EPO,-0.0786237793733878,-0.0209842787388905,,-0.001877641892806239,-0.011646865663240753,0.04213647988936998,0.08757013524314357,-0.014371076930025106,0.05425888336927674,
FGF7,0.01827303837867057,-0.009876140502129501,0.076093074358719,-0.029314000705387384,0.027104342815503744,-0.07255277088004132,0.03942725394947979,0.054718044282156396,-0.029828800110614527,0.04277386276574737
CGN,0.028504046586709724,-0.05313140778275375,0.0928839170584181,-0.010632708805665811,,-0.015095735480111455,0.026996714266192993,-0.010157782816039797,0.014259308109081546,-0.01414276753635401
FGF13,0.007001482543458145,-0.019822046765289286,-0.27130664519718517,0.0024912040715072336,0.008608734832006006,,,0.008389528388348019,0.013816037313313809,-0.014557610740821353
CXCL13,,0.0737218989223498,,,0.0883845046360923,,,-0.03161184845612294,,0.04315658310305257
ACTR2,0.0057236094714885385,0.003705728597044796,0.055875686919472346,-0.0259523080750458,0.026740840160875433,0.03761609615791632,-0.024954148769151696,0.07527659322622224,0.0708207378272301,-0.06544179062719503
SLIT2,0.019021219163670475,0.022468776323919616,-0.13278592009492127,-0.016329552171771566,-0.03150425791950681,0.12387585639682855,0.045118128302876793,-0.00668443459244042,0.12312521714777667,-0.016520026151641314
LAMA5,0.06078444578793547,0.02638884845619603,0.27819546814838797,-0.029567247180891137,0.06353456326887583,0.06753187538037304,0.023443264650482704,0.020823900684036407,0.05773340646804369,0.03024086926978745
TIMP1,0.025119451676788657,-0.002961061960953077,0.25781227916268257,-0.036634422140939156,0.030825927390198637,0.016700570174487363,-0.03269946606237393,0.045449705097453476,0.0980434220311452,0.03381782411314222
PLTP,-0.01038506386918014,0.09071720468967302,0.26552717107544543,-0.012032125950331244,0.011669454290858632,0.09240966649839986,0.07470386691267236,0.05885266232122427,0.026355423927286504,0.025346378027650517
TNFSF15,0.04355772565750646,-0.019555717839971152,,,0.03868108673772162,0.06447961396537723,0.056622756458355364,-0.012034280134144542,0.015819489267368973,0.09284880982691326
PRND,,,0.004656390336818055,,0.04612307315915656,0.026249115370385677,-0.04870176271059212,,0.005049296679268373,
NPW,0.050841999444559874,0.0006068625143341124,,0.024354703785141322,-0.016993221000389747,-0.01498733465497415,0.057056859558234946,-0.05554144268470419,-4.9713809054420826e-05,0.016795524007913343
SHANK1,,,-0.033399685240490716,-0.0030692100282465025,,,-0.050655169336809906,-0.02318496375061166,0.0239391963852797,0.05326180255635253
PTHLH,0.05022855980059562,0.0017346539846074742,-0.016406539936886677,-0.005715703057777339,0.004579556822823243,-0.07997579110421409,0.05044732521950031,0.06511040091196413,0.05266856777036132,0.10763484798133888
SYK,-0.0812478648866488,0.02400039661580209,0.14944174744421956,-0.004362655869873348,-0.0067578738333008296,0.07214675186416973,-0.0025626561255256753,-0.020181819570078332,0.01268470675714047,0.03657829724401333
FARP2,0.09654729997818108,-0.047705122710466744,0.1722121263418392,0.05248291686200944,0.018006073265072524,0.018016264925343646,0.07158013500844605,-0.014913223597031065,0.038718041593662725,0.029972589329174026
P4HB,-0.046079041093179625,-0.07340141028829975,0.29476303097474854,-0.04354568028715573,-0.04360937030349929,0.009379530345592735,0.06393248496128617,0.03104984863587337,0.08051519971553753,0.01920874010812713
TAC3,-0.03885487795309109,-0.015886419711971238,-0.1926008081856639,-0.020723772294197845,,,,-0.024479840643324542,0.008828354764991516,-0.0005085757675176815
C1QA,-0.03278632100403277,0.10791252526646827,0.2358154432538902,0.037677215168023505,0.11702393310732648,0.056493205292501014,-0.12175616517678603,0.05221805020933907,0.06178508899478762,0.06044698410428907
EDN3,-0.009257547479589115,-0.021497499411402023,-0.044205895284949406,-0.027888931194382644,,,0.06763640870285757,0.032276324585628645,-0.012071860689832216,0.08517654976992134
AANAT,0.06662589504949729,-0.01762087131829214,-0.0006815222946273082,0.02629533849273139,,,-0.03064172344253604,,-0.012131041996241503,-0.025007174715925465
GDF15,-0.06304507763745218,-0.052053263010069156,0.17369038489671673,-0.06199667200920564,0.009749140972250016,-0.017003410910127775,0.14298979522739297,-0.008162738505692156,0.06762860252368669,0.06069564292874428
LRPAP1,-0.04494765504566422,0.002401955445012021,0.15787200698393009,0.005179795833754417,0.03992404569466564,0.016998153254833184,0.04598737004475531,0.0011499362056974192,-0.029536626611290796,-0.043358526706036495
LAMA3,-0.0025442672064647483,0.025547806508570903,-0.12739666181633355,-0.013449737375747062,-0.02248007400172366,-0.02125843233497334,-0.03756049025235529,-0.014861011625522603,-0.03914497294824845,-0.0361725899676287
VCL,0.07727103275503105,0.011447640424750147,0.09699829686061592,0.01822180234825347,-0.009165643158798325,0.036099105402097514,-0.04192480349549577,0.04251244697365918,0.09663779473941808,0.03425624175270237
COL5A2,0.13126108280502038,0.037005137457205524,0.3363861539000916,-0.04904627152254399,-0.08018896495448476,0.0539843983937827,0.00972301198377082,0.07918106631115017,0.10442047435845465,0.09070914301605155
DKK1,,-0.0049699901145072445,-0.07081546779011999,0.0060216635439180825,,0.10860127815249361,0.14973607158424723,0.024899660529099258,0.01886989495807289,0.09471426258923336
COMP,,,,,-0.0008116362026190056,,,,0.003974152154968395,
POMC,0.045196788835966215,-0.037060465270715555,0.007935820435230247,-0.011323503486077632,-0.004675661401273366,0.030025895677458236,-0.016349206917146773,-0.02211311218353496,0.010798893187620968,0.024693507186615574
CCL13,,,,,0.1232225916117333,,,-0.020726182288467714,,
CD34,0.0754539686420784,-0.021570934529300555,0.17081515354731547,0.010589279954002226,0.12946562388280283,0.0022068484216215727,-0.0446290480495057,0.04835090367750387,0.1405484992814501,0.07332925985796636
SPON2,0.018177339663972263,-0.03130815819340652,0.20021850594125987,0.028983861029449227,0.01771961751036155,0.07772960602751318,-0.0297884201489393,0.058571364303943045,0.12361700895912146,0.12969375463806784
THPO,,,0.032653405026672674,-0.02570268312259417,,-0.009100311719227382,0.051431243241067764,-0.015798308163063705,-0.028149792601243794,-0.0341518153626293
SFRP1,0.03625644308334127,0.10918594867725884,0.033865477437372386,0.012190597373063761,-0.03294724339975007,0.00528411466130458,-0.011273201144947502,0.03975144550397541,-0.03554559117866141,0.061226750855243844
ARPC5,0.03105838729488619,0.021194812488018164,0.14537615907818785,-0.03596592198912832,0.08428852956318389,0.07545325209156538,0.02493385924956592,0.05258090013040992,0.10938955889448115,-0.0245309757649046
VEGFB,0.015618514703867001,-0.046942220181663975,0.19348834868773918,0.013780480217214118,-0.08448396027864033,0.01826492586296784,0.0572178952045668,-0.043242239734884697,-0.03303810161439387,-0.028801107702098525
GDF6,-0.03233589418443477,,0.013138970746499059,,,,,-0.03335158354330225,,
LAMA4,0.031015382605976183,0.01905691156229013,0.3374599007717293,-0.0014164335317647253,0.06566038443585274,0.012179138152146564,0.037713794695896787,0.062022537030032604,0.13002946730691725,0.0803832911253714
NPPC,-0.030818058972238348,0.021360123734899913,-0.018520938469073097,0.02978805391505852,,0.03918021610820549,-0.016855377072779967,0.02670884933868304,,0.01583841540800964
HAS2,0.026909928671203308,-0.008028551666805328,0.21199559104296262,0.002807213635041412,-0.047550821833211805,0.017531736025573667,0.05472731573952061,-0.0481658478566432,0.01614265233867675,0.007840693587777722
JAM3,0.027165596883166516,0.021207041607517168,0.25047275236659244,-0.06789371604945815,0.051407435918887065,-0.038783951202771394,-0.039759969897052605,-0.039486161196535294,0.028621210824702724,0.021944426219509306
MEPE,-0.015603904298475078,-0.001742573880099454,-0.06352669870566367,0.004472039364788467,,,,0.10173746523404412,0.13092880171784912,-0.05891847029376062
ALB,-0.04033193380752712,-0.0386387803760012,-0.013032418849227932,-0.024232020171077506,-0.012809469581560321,-0.039031435104427636,-0.020509003038445016,-0.03093061765307561,-0.039870252853721325,-0.03226552148785776
SAA1,0.06217559123076601,-0.04593463424264273,0.1176641675364997,0.013905051436766208,0.032065350947242256,-0.04875345552717773,0.012239514011862273,0.010736246821266927,0.009066831515225958,-0.08576725526420868
SFRP2,0.1300586521844282,,0.07525230956079079,-0.028568500050525414,0.09960010336635806,,0.10062084759250961,0.016833057728758198,0.06523639990697326,0.14094158261163428
CHAD,,-0.024370877993815536,,,,,,-0.0010681069893949406,,
CXCL8,-0.061638528087624815,-0.08341906712508246,0.12137244859804731,-0.0005560465821754574,0.15100444153590337,-0.023717724604470615,0.1478076669455909,-0.018429177181971235,0.04954544390209053,-0.0049404365822122
VASP,0.06933823040756348,0.032522767171683085,0.15901807165551657,-0.0049126482208643315,0.09304421445243391,-0.06166306733365011,-0.034503100734948985,-0.008934875757778911,0.11559217779258261,0.0632297619059886
PDAP1,0.006418796944723094,-0.023835694606441155,0.26297407793905847,-0.04496754061559019,0.05267896889780569,0.024195561871264426,0.02982595919048694,-0.014908794114957383,-0.043515075613603744,-0.03722247292127334
VCAM1,0.028300219329351315,-0.05240211472801997,0.2663750267018699,0.053809197244036246,-0.027606547846538126,0.016345235147665022,-0.035438238042468116,-0.00010309026741786973,0.10040717075415448,-0.027300172765269953
CALM3,0.05047867855109838,0.015619872400381287,-0.27778315726513203,0.06488901671414277,0.04875266431178056,0.08591795210876652,0.04353670693080401,-0.0042744513845118124,0.0538776746104041,-0.04584052570568942
JAG1,0.14348617782426495,0.043287731575242606,0.3681074887747866,-0.005672269107473401,0.09359636945040065,-0.05633659589761463,-0.016497313410221988,0.059953447089901045,0.10912906158398838,0.03777968675666193
CFH,0.03819891043354019,-0.015815537315569717,0.24266076337440132,0.06485371278225527,0.013061094270069948,-0.032291379832526446,0.03408922113697206,0.08767458154454877,0.10175522681398337,0.1303649257614118
VIP,-0.029390306023720173,0.05574314827563366,-0.10591689697474001,-0.04703449802725789,,,,,0.06512067278833775,-0.06425016629713855
IL7,0.005638255417343503,-0.030510666251514242,0.04443386178014622,0.09185270762443808,0.05640423350029931,0.03781132109208848,0.010357588369089989,0.005081273947620003,0.02875463778301505,-0.017415743465300382
FGF8,,,,,,,,-0.02589119585700557,,
IL27,,-0.01720959531275675,,0.014601898090885098,,,,-0.012796412833528368,0.026331064360456586,-0.02407983934206707
PROS1,0.02911800596581024,-0.00236171393024654,0.26284675071356195,-0.028201347966191462,0.016660586044933118,-0.038744341868051146,0.08510084609837935,0.032689979497409864,-0.007137256324072545,-0.03712411409681477
TGM2,-0.02711427404325531,-0.005450953054464955,0.12962068999435006,0.023368521622693733,-0.014550665538944147,0.02419811582111192,0.02018935906370896,0.1010610282884666,0.040985130835465934,0.04283393463319078
C4A,,,,-0.021330309433883626,-0.014050447954418512,,,0.03286868539877006,-0.011156314682105114,
GPI,-0.02056496821162468,-0.09842967185937734,-0.17036110452568018,0.005041288006146082,-0.012789369719439489,0.11090521721177905,0.11336776927065369,-0.02373422832802763,-0.04812570237488878,-0.06501558446661444
DLL1,0.007452759601608994,0.026413477051578416,0.20469844752358524,0.014766409417728813,0.01404527732968954,-0.049663838068974266,0.08484376028834165,0.05590027080337333,0.03455769437694391,0.040448808963538974
DMP1,,,,,,,,,,0.01302197745311107
DRAXIN,0.019716840690827915,-0.019278938954684428,0.24818247736831459,-0.0577442524495014,-0.010915257864154888,-0.001303656007762669,0.03172978235866982,-0.009385553321233054,0.0839495852135047,0.017461606488929072
PCSK9,,,,,-0.0227017221859391,,,-0.012420916001472897,,
NPTX2,0.05403497554821994,-0.04592751187539224,-0.34669779734425493,0.09162785743253218,0.012928896139421116,,0.021440898459165803,0.004170615641823242,0.03664542137534344,-0.0062646143213694536
PDYN,0.02652569140141595,-0.01690573214908009,-0.2811483395603823,0.027095921955286102,,,,-0.009282766453290727,,-0.03602595923758396
RIMS1,0.037134759173784206,0.015758895395850365,-0.13185468031798284,0.006371363153624,,0.08920422035366606,-0.00028144702881504377,0.027925435262702757,-0.025528294936514078,-0.04921412506557478
FGF9,0.01589372868045228,-0.00607600964894269,-0.13167749145351088,0.0030761498104816916,,,,-0.01440302202839835,0.01987154901505507,-0.02570805796456822
COL4A4,-0.019055227342217037,-0.024796715236486536,0.03516221654440273,-0.026301490824741768,,0.012959298182497966,0.10496278924500127,-0.027242752328947763,0.005528912524103031,-0.02610051498355875
WNT5A,0.07948708259074758,0.05919986238296814,0.2515443808730874,-0.06085327629146044,0.00899890677208363,-0.02348065530257335,0.0741121336692368,0.03727315608292207,-0.025018097192917456,0.022357570867235374
F12,0.03394447204491092,0.020594544524980843,-0.20392238605108554,-0.026066855666405018,-0.015094726736397161,-0.06636611745620004,-0.00027179946049276125,0.004356168180497121,0.06044503870519125,0.03964858769239962
BMP1,0.12167569970155326,0.0280615428758916,0.3183931736641759,-0.024005783178063258,0.030114677648437806,0.07940113965287218,0.010322483033598643,-0.023681407119118956,0.12005649501442534,0.12153440317235809
CORT,0.03212748657158909,0.024347022514900927,-0.12531992431410716,0.06414602537112496,,,,-0.014646926365990727,,
FAM3C,0.015102781782332006,0.024010379152364036,0.2074984295662689,0.035500273400495407,0.019616784875776852,-0.0007987552239732645,0.0608888476384165,-0.043313602806116965,-0.06579805452443867,-0.004940203828144686
