,ZH1007inf,ZH1007nec
BMP1,0.12118170775334731,0.047707354589185076
NDP,0.024060071934438276,0.07967645309357815
TNFSF18,0.06275148820569508,
RTN4,-0.09550720819499377,0.051614163880098526
HEBP1,-0.022521439664263464,-0.04559816184909067
WNT7B,-0.027396292984439945,-0.028726584055674277
PTMA,0.014342223364350181,-0.04719272664367598
CEACAM1,,-0.02002677141232359
PDAP1,0.09434292300622212,0.11039826273296503
QDPR,-0.05492002672814361,0.10977054051349286
POMC,0.05464980317447298,-0.0007124476223789326
CCL18,,0.09279548694427975
VEGFD,,-0.057535509944671395
WNT5A,0.08843222555921333,-0.019961810850630243
CXCL8,,-0.10135146497026218
GRN,-0.02488829800057083,-0.09771532588389868
MIA,0.031586132025639015,-0.07826904883198603
RARRES2,0.043480202586507845,0.054412058720286885
FGF7,0.07694066690230766,0.055038997728228366
HBEGF,0.11890024741943983,0.03741153972701145
PI3,,0.038320834700361656
PCSK1N,-0.024901874684664222,-0.058871058310279105
SFRP1,-0.038814623140009316,-0.015382799126624748
MICA,0.0615381060401772,0.0074202686159746175
TG,-0.031891681660175794,-0.04926252594915727
ADA,0.0646658319012311,0.10741803557436448
LAMC3,0.03729139214475911,0.08871738284134444
TNFSF15,-0.003550258500742475,
HMGB1,-0.005946607735978764,0.05201404545558728
ITGB3BP,0.11453587279039187,0.009446011021829959
AANAT,,0.004963193735367614
IL15,0.044118097463741825,-0.005925462794098472
UTS2,0.002040164726198669,0.10830694581034832
BSG,0.09000531113485263,0.055633196525519985
ADAMTS3,0.06712349367664514,0.14032374593671135
CD34,-0.019180500755926568,0.06960583988834684
CCL23,-0.027738399378359712,
PLAT,0.00985928839365024,0.11159964859946839
CKLF,0.029715631160598905,-0.006343221428817722
CD24,-0.0009652369854338585,0.11584735087274291
HSP90AA1,-0.10107527507964892,-0.06837437571319918
BMP4,0.024382553819464033,0.07530905179035828
SCGB3A1,-0.03423141323084566,-0.057535454014963086
IGFBP4,-0.013654895254184363,0.04863202356391383
LEFTY2,-0.060041371813567064,0.21761895347656116
ANGPTL2,-0.012674879408898,0.06916419202654818
LRIG2,-0.034865817386486794,0.01661661473505078
ICOSLG,0.04319411497463776,-0.01694793527939582
NPPC,-0.024507827847143202,-0.012027863692173993
LYZ,-0.01815312704363069,0.018052497516660947
SPTAN1,0.021272651204590324,0.13265866522745176
LIPC,-0.025988042709643108,0.040556630323870045
COL8A1,0.016091068417107016,0.011574050821071057
GSTM2,-0.05102584290310454,0.026466215839330877
IL4,,-0.025443617741497043
SPX,-0.03248982708268709,
MFGE8,0.08866525185179727,0.028904729207942334
TGFA,0.05467606818306064,0.08234808450229454
SLIT2,0.16148715886205983,-0.04207192950978308
