,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HBEGF,0.0656976044370748,0.0043700704072041794,0.041924668769911036,0.018443926402465966,-0.013345499512466483,0.013923694305045592,-0.004210935802660433,0.04366317314395598,0.007845083019514608,-0.021866103346302252,0.024937553997501444,0.012134994174925428,0.023082161856732463,-0.007315196847109654
CSF3,,-0.02036270130432682,0.09337578998807781,-0.026626751631189615,,,,,0.03435576984226732,-0.07252448656833375,,-0.019379403932668657,-0.020311988465988116,0.04531969684874022
PI3,0.044283456969036676,-0.060127127477033276,0.023779496514851263,-0.0036483198902404574,,,,,-0.008092953016303807,-0.09840532422111407,-0.02040955009528886,-0.029888634977069686,-0.00493678954430704,0.09828165477676853
PCSK1N,-0.02389149325124789,-0.008163157166622005,-0.06409621991919796,-0.008552746614854527,-0.04871693054917543,0.011046613656788294,-0.032969352555330955,-0.007707243404222671,-0.019414457451743822,0.021469581581673874,0.0023524841815913636,-0.045861529454515236,0.03579337288474729,-0.049555835484920624
NTS,,,0.0054381074155862,0.06265397582488764,0.016413202401423733,0.0056232771877279914,,,-0.046784400315139404,0.01683182380478557,,-0.04480786880111205,0.1530355345986584,
SFRP1,0.05431658013218664,-0.0063510415619096264,-0.01790321054801551,-0.02280845737655047,0.0236424182714141,-0.01287887978752623,0.10076022578343564,0.0893535270870634,0.004589370977083351,0.07846382963893295,-0.04751278442434071,0.05395156936572591,-0.0004360591694977773,0.06928501122835976
CXCL13,,,-0.017742310287526243,,,,,,0.0836738276963567,-0.001761783188409915,,-0.031611840588092174,,0.005646678190595224
MICA,0.044290158550760426,0.03582947457430346,-0.01114129686017607,0.08573142129659994,0.02718022088605915,0.021263283380657937,0.02474469522746968,-0.103123530978572,-0.004860718330756555,-0.04803063954093106,-0.003516017047366576,-0.03242259340606592,0.040212163907419295,-0.018330025454609655
TG,-0.0273622441235021,-0.02870247521321602,-0.0098992101251292,-0.02013608347567996,-0.022577947310026242,-0.00932038928027328,-0.006926811124360407,0.1269235598209294,0.006776499902650926,-0.0345676832989816,,-0.01594954723176306,-0.029042207130249673,-0.0017295512640335122
ADA,0.0840247244928024,0.010913054288881409,-0.017152803409480916,0.06352893560936484,0.012136772470938587,0.0033481548313069424,-0.0057115910873050185,0.12066194648162872,0.023335747607757994,-0.021700553785785004,0.052950273393217825,-0.04478556557452852,0.0523088229850852,0.005287910331574288
LAMC3,0.10531954834893126,-0.056909681137538845,0.013395398553622952,0.11322516955600702,-0.00795020301285339,0.02769191774588624,-0.009085602060607973,0.05824830442089298,0.02860406736584548,0.019424272938188884,0.0015152297376668203,0.012252908037644724,-0.011063285281943707,-0.020133952114083448
CCL7,-0.027207863843792146,-0.004727200402765268,-0.007500429122566969,,,,,,-0.03005664853014627,,,,-0.02128499497604482,0.12151682161695498
NGF,-0.01565897319637033,-0.003244376587751928,0.017429355075928722,,,,,-0.0677559249772265,-0.009760598176633287,0.013160506556130568,,-0.03327020159320136,-0.05612220637961513,0.07413200911336591
TNFSF15,,-0.009396901016372049,0.06682844475675094,,,,,0.11276552651123198,-0.02930185724635301,,,-0.012034277138872486,0.05656965989760577,0.06152422278745866
HMGB1,0.03681413329835901,0.009056038670939594,-0.044119413790266404,0.06240712395651065,0.013020138902050381,0.01828399068580146,0.06136820961694671,-0.021830474886830858,-0.04811504317379297,-0.023937315212812414,0.03644670229482771,-0.007579777099974311,-0.007464323416469198,-0.06966027271475209
ITGB3BP,-0.0238968547001744,0.008529825144959249,-0.03137067528562912,0.06658886802859458,-0.02296355090808732,-0.023019500619122328,0.06906893141393936,0.017676821665850828,-0.04384834404701774,-0.05515301340298748,-0.04008864143004562,0.009719818399452896,0.024200218584118745,0.022100832921264715
AANAT,0.030800753942797732,0.05465295507636534,-0.01569319088590478,0.09155026740098315,0.04859304202827816,-0.010743762017966431,-0.019986682425838526,,-0.026368161692983668,-0.031002525752472775,-0.029712904793176988,,0.05082318780662661,-0.015036683927750302
RELN,-0.010578888825876733,0.07205451941004327,0.01576288886523016,-0.026597024296060288,-0.01359725138718613,-0.042016053244709826,0.08341305147277149,0.08959897236530445,,,0.020409883405956154,-0.014536102601129046,,-0.04273774466240951
IL15,-0.01236688851531339,-0.023756147768395925,0.017774884080052043,0.013363881862182396,-0.02876318235495272,-0.023091865517941824,-0.018536724180530574,0.1456489909434308,0.011308447159689417,-0.025674104693164987,0.016783381320290017,0.02664627623436062,0.0725566862186082,-0.0051616361223400355
UTS2,,,,0.07001480453400043,,,,,-0.003563774783016351,,,,,
BSG,0.03203558898257181,0.00044973232279964806,-0.03290718480317673,-0.022975696909515852,-0.0955975745739094,-0.017047311067177755,-0.024065937366490566,0.05023786469247561,0.05094160998270647,-0.042376816373311775,-0.06025415685446032,0.026770934203968606,-0.0022134436233619582,0.08064408044121879
ADAMTS3,0.0381257613379507,-0.025810061101036032,-0.050879785849642555,0.05373214889999682,0.01054649200645754,0.029219193100836986,0.013833807284223995,,0.014509095190221623,-0.0061909369934800024,-0.021946231676960134,-0.015317690609610798,0.08539807283007743,0.01507756695326585
CD34,0.08597613063001892,-0.007962616776989537,0.008081148371866348,0.055951943509159774,-0.014143794615267808,-0.02010128701999507,0.014550676922159597,0.0544191461668266,-0.014286782029421822,0.011233066115873038,-0.0056559177986420855,-0.0012985314408727998,0.027627081081384303,-0.0033664949588033317
CCL23,,,,-0.02732872890263716,,,,,,,,,,
PLAT,0.08318704226018052,0.035309011480808866,0.07868074451243295,0.050224344893184746,-0.06191937512254368,-0.0177882354184753,0.01669119536828435,0.07036932792787913,0.0069669085389589295,0.0637983243774789,-0.05524112694872511,-0.021626515465296203,0.012002347239424054,-0.003959177411510085
NTF3,,,,,,-0.017342994870017895,,,0.0010212940909252498,0.07548394860661409,,-0.044141733038056144,,
LTA,,0.05502290216341598,,,0.03831820740855414,,-0.018536726468712458,,,,,,-0.0026575653520683135,
CKLF,0.026413406744370777,0.04175356883007597,-0.003001547775087299,0.06372200737216147,-0.03543871401277169,0.015534188364582188,0.05087732579213288,0.0993272947592077,-0.038016990890557927,0.014143402209255517,-0.014874401842440387,-0.004174340979427389,0.06648120245701464,0.03026460973544527
CD24,-0.011809166984628626,-0.021151059306996397,-0.04286428945545069,-0.006329063286075418,0.04609852698475383,0.04003674111532041,0.019405372016799375,-0.08951623259766704,-0.039697639063596656,0.04369611653416722,0.011686977892710795,-0.049588238382282386,0.025862403122534097,-0.04072131323753677
HSP90AA1,-0.01155546142754193,-0.06013046821166417,0.05047379607021377,-0.06255841865718825,0.01260380523435407,0.022023385968592487,-0.014925224124959228,0.03886398171693209,-0.08293973847472356,-0.09783219852963795,0.01007932270317264,0.0012918811583997093,-0.06848839724660895,-0.019056407347596793
BMP4,-0.011809470931097901,0.027915519213897212,-0.030455171967724893,-0.03387025003339774,0.0016337762289284406,0.011466646686746153,0.006056812475588055,0.08104377998104283,0.05415178268502445,-0.03079359172873388,-0.009726643875452985,0.0397043693749871,0.003512522305067294,-0.06388130936037105
SCGB3A1,-0.014112117880819557,,-0.01868865302693797,,,-0.00906246834355468,-0.012934682591912333,0.04319373174846014,0.02143125816081815,0.05058803565719848,,-0.02499139627317962,0.0720040757406028,-0.03895168795290106
IGFBP4,0.08634510183195555,-0.0220315819706625,0.028773679983750123,0.08148483531794239,0.00034426917385752155,-0.03256505323817129,0.06522925968109194,0.03965794570088494,-0.03711802410710866,-0.03542566977320347,-0.06354976804578831,-0.0019368624523850603,-0.022074083659408543,-0.045105690305015114
RSPO4,,0.032409606305345166,-0.021569743530124988,,-0.02274403959174681,-0.009062467017963679,-0.025713357882856037,-0.007264477451037279,,,,-0.016830641814624014,0.10945111178131858,0.09928105283636061
LEFTY2,0.14255521502443683,0.03419887001371285,0.02003545024486895,0.11355416624349256,-0.006005234669262943,-0.009937105921604066,0.038254183248145016,,-0.02551469095543353,-0.026489234006792175,-0.04306079688434417,-0.02288856093725402,-0.004277212773419756,-0.0006397409577906306
PF4,0.034505641528638595,-0.023000868854024522,,,,,,,,-0.021115661472299225,,,0.024050447627873128,-0.03152332572529665
ANGPTL2,0.04230522556307637,-0.032888826598027894,-0.0033927539227164324,0.04281355492273927,0.03455088152361691,0.028048392639668525,-0.0006717869806326362,0.00982326105537607,0.050439714814942395,0.055496587663941783,0.02735285141235885,0.07597436115125804,0.05508901864517366,-0.012587557811774213
LRIG2,-0.04641071190107664,-0.014104125296260143,0.016607502906080596,0.0020090987805677233,0.017993797296173446,0.024789624375600096,0.007422313302544279,-0.0611837803884884,0.005836248509342595,-0.006037067906673957,-0.027077780818748287,0.03190770936543886,0.06295802325184642,-0.019564095621945762
ICOSLG,0.01573690927811141,-0.01300211649401639,0.05985875224864023,0.07041786740727976,-0.009652437185547456,-0.01719887005776713,-0.0096546147281841,0.06033697527398712,0.024767792183440166,0.07767221321002894,0.03332241491627872,-0.02871493543419284,0.020190021165486002,0.067438021061851
WIF1,-0.00602302277909976,,-0.009722291616307048,-0.006889935953880148,-0.01755103664484882,-0.01705368658694358,-0.061902708617615314,,,,,-0.015645711814739678,,0.042417714782832225
NPPC,-0.06648810147749766,-0.0033690080501866094,0.009690000400408183,-0.046741597475961946,0.01520163647041989,-0.012594611376817284,-0.034313139848261086,0.0020869680256859276,0.03350490217083512,0.0053372844563729,-0.028188881219305004,-0.05103453321092753,,-0.02862959633358884
LYZ,0.004510371450705748,-0.031749567294004605,-0.016405311402301528,0.053149461399485884,0.001227600041527252,0.03746854144918776,0.05997881427127471,-0.03838885130295543,0.00070300071726372,0.005147652585076007,-0.0009240014553554917,0.028721110118320202,-0.01687005047494293,0.008693735748549366
EREG,,,0.0906642844858963,,,,,,0.016550629419720603,0.038751283419338145,,-0.02096284814592143,-0.008538997695696025,0.0508046177726445
SPTAN1,0.060619448229149296,0.0720750410086111,0.031194088614652667,-0.0273834439160162,-0.0008331195334121831,-0.012015356189030026,0.008275652381316143,0.01729371396646345,0.02922505125468394,0.006246081141315835,-0.01956810154670447,-0.031858702133804324,0.024309815052748845,-0.04438736127692439
PTH2,,,,,,,,,,,,-0.026766327477944434,,
LIPC,0.04676299295366473,0.01667056513602664,-0.020883061913844772,0.09776428522329832,0.039826504369023685,,-0.005931665405384667,0.015397581668274953,,,-0.0196151317592865,,0.007637386039164418,-0.03851030805020303
COL8A1,0.02164845444177949,0.004285856524810883,-0.02563938282528267,-0.015124143952877735,0.03505734084541144,-0.0009292074038281187,0.0454920601019508,-0.02872003832407372,0.06867167600523513,0.024063274686937284,-0.037266450536010486,0.06540451449001024,-0.03179362044715231,-0.036092037116322986
GSTM2,0.06683518162183859,0.08643568156631116,0.028025766411561296,0.07699033950116548,-0.05407493039935745,-0.026785713053281368,-0.01766139554944704,-0.019448978093042083,0.04186706317750462,0.016849540232136473,-0.03811882771295793,-0.001526560429204862,0.021569670263850288,-0.011978925642381944
SPX,-0.02432371389042702,-0.011319133071945157,0.059409592298452454,-0.0541410052521881,-0.01048351066851351,-0.038442219105820415,-0.043089360677550204,,-0.030304497589704358,-0.011039405057042283,0.012995660054643362,0.0908488710535096,0.09428398613773661,-0.00852196580772003
MFGE8,0.05096939878312463,-0.010473056217073633,-0.0017966782277350213,0.004476689594933049,0.008304779695019962,-0.02257643596535433,0.011961462472228507,0.0006577929689453256,0.09703358557813595,-0.03642242054925413,0.021529709211331766,0.03125009860888611,0.04384420747106751,-0.07238041721877746
TGFA,0.004483839322048296,0.03128336508332493,-0.021290786346963034,0.03920991166658355,0.0003349000524450046,0.06284802204449377,-0.004411888008079822,0.024345249142085693,-0.027602721778286862,0.05473543883424927,0.05725313823741874,-0.042867224249645154,0.10481198647974907,0.0949914438545914
SLIT2,0.02263806469706289,0.031199123906442593,0.08880979753716213,0.024308246949406535,-0.0025627912059779092,0.0025016366383362014,-6.742277780064006e-05,-0.039606262257321986,-0.0025269561075944593,0.05662475994050453,-0.04190994438236909,0.04401500667560373,0.057593237434976886,0.07252087004548638
PLTP,0.0038045206582341625,-0.04305708452857563,0.023356146579596282,0.05046808591900587,0.000523479131314209,-0.04978858942709284,0.041088704960437865,-0.04009979621264642,-0.022355456657606187,-0.06960942915167445,-0.035050916218898186,0.012229494915549793,-0.06292337478768319,-0.07045339108075581
APOD,-0.06383144463589846,-0.01144686188437697,-0.027334523598446712,-0.010996526982903277,0.008711008160317403,0.021456663839763145,-0.014704463024856822,0.027532144329038867,0.05988426658238073,0.08084934259841786,0.049704199255384704,-0.020740583934373995,-0.11536190136431437,-0.04314328274930413
B2M,0.08230149207297478,0.06319270838669443,0.021874176132578683,0.10905638181224973,0.037230214983196966,0.025877018798439937,0.06815147067678942,0.15140321974148296,0.0215994595800635,-0.03848230820494384,-0.10119122986435901,0.02130866371862176,-0.05994691409397259,0.025790293145383267
OMG,-0.020853539619358815,0.054702857383497505,-0.020357482617022343,-0.0467405024561267,0.016330832944967857,-0.03159725923309373,-0.020729294975724975,0.04609933108111316,0.03599215008585281,0.08560108196906929,0.0761647957592461,0.016733718228020836,0.02814219605327051,-0.02238018258066662
CXCL3,0.014287382180810018,0.010630245847451177,0.07512918280194068,0.0048541693628227295,-0.026738208638024567,-0.009694924114958871,-0.013349799806337692,,0.02847324657755931,-0.05149698744416418,-0.02092384186438454,-0.028764583364079097,-0.026847610385078522,0.0628618603491326
CXCL10,0.048607579147707504,0.020010099335515348,-0.03255173731199508,0.09091771853415241,-0.011682936621828248,-0.014727299318607022,-0.004877954234408195,-0.045675667620960494,-0.015962340111919965,-0.028322223390467135,-0.028188878154228263,0.04254400120371616,-0.031432512312664355,0.019017086995843722
RSPO3,0.014179156349555178,0.0969015371508432,-0.020883049038412684,0.023812270941738378,0.03963731202698115,0.002638850012770924,-0.01395028350543513,,0.00597046433159039,0.03042890745179986,,-0.006780171946675029,-0.02160010782300539,0.01989961227277023
CORT,0.03962674108970294,0.08862840185347537,-0.025344733039502295,-0.0551423242234919,-0.013411044116873185,-0.031852779622756816,0.0023207542009151907,,0.018216730855885464,-0.022096466503956226,,0.043204071884429644,,
NCAN,-0.005442778867315059,0.003624315447643843,0.027796717782158364,-0.013528841302791124,0.0019593700551182457,0.007208525595904335,0.052352428143888505,0.14311391465602963,0.03781368810329865,0.05997565759732341,-0.053497817762486986,0.038225623800971505,0.02953068768099867,-0.08488234202629946
PRG4,-0.0324392029052618,-0.015306209069752677,0.00918055951884185,0.04304750710617236,0.04210065070585252,,-0.0163101874847858,,0.019747015890533428,0.02122048110424718,,-0.04013468299597146,-0.022829778307738902,0.028608745892535595
ZG16B,-0.0007734929026941576,-0.011231454177595118,,0.05085746541738937,0.03809976721751693,,,,,,,,0.034292282224874605,-0.026892629870028203
TGM2,0.06501362724246325,-0.008774952509687597,0.06904728129652327,0.032020756732212156,-0.005571436729376523,-0.013819988592771842,0.021803229674301487,0.031851238840180186,0.07698132521403751,-0.03874575852120894,-0.04248945871395075,0.016249418548144674,-0.02739423222855703,0.09007770125870412
VEGFC,-0.03195398041325037,-0.013527693180042962,0.00867064241520649,0.13694880868515014,-0.015571799666699214,0.0074994697743576795,-0.016645196450067904,-0.009860048125172303,0.0212032863120155,-0.04427326563314699,-0.027598892205313457,0.025460126801998478,0.015020023070509375,-0.05355857594983684
WNT6,-0.028030108356268475,-0.03646290728089805,0.014599025334238827,0.05008629962750421,-0.034580344359233114,,-0.014527086930359255,,0.05590938534418662,-0.019990195916708815,,-0.02233700843213879,-0.019088159218851587,-0.027788155026903478
NRG4,-0.02505939780117465,0.0034208114260078143,-0.021297436666301486,-0.005112648364432198,-0.02985194577332685,0.06724483638890888,0.052570209005942586,-0.03795887198099503,,,-0.022161511802670328,-0.02222529919880445,0.01868879328687709,0.10237749569294312
PMCH,0.052121926698541175,0.017196586990512467,,,-0.022744038494101244,,,,0.05743415097198191,0.008391061392882341,,-0.0127964096485653,-0.008485161738490924,-0.05351698623666926
COL9A1,0.01988585394386224,0.0007571693723556151,-0.031808614101947456,-0.006842244320506736,0.027070567136610536,0.010979843813505964,-0.00655539381828377,0.011820826435404087,0.05720241354784463,0.055379283392742645,0.03772525691767953,0.04920645756523093,0.07365527455000305,-0.013777526119297064
GDF11,0.027556410779640512,0.026334561321574638,-0.004971472698783663,0.062418756882230746,0.015802286667666733,-0.03276087291674293,0.05704853089291756,0.04430853287997632,-0.030649268223314884,0.056508967963423626,0.05963136283517348,0.01481127090842856,0.06091009018733454,-0.026035090484667477
RAET1E,,,,,,,,,,,,,-0.02369516746459362,
IL24,,,,,,,,,0.015898493241870457,-0.020778982985720434,,,,0.017885462410946115
SORBS1,0.06343602262855533,0.019791020089619964,-0.042873777875978514,0.010487204452127153,-0.06843266685599708,-0.020268640831258858,0.04208632738382625,0.030309848134788896,-0.008003939448246303,0.01393070484169044,-0.006238358811166735,-0.05276231921257509,0.010086587918627186,-0.04545865878081487
DLL1,0.0025982197454026495,0.029350637326347198,0.024875691205602925,0.05036483184410953,0.024315595464112424,-0.018326724360465226,0.0628535277312299,0.09558020027314794,0.032083682733487114,0.15492050059647156,-0.03726051883920313,-0.039424284753098095,0.03111528877726549,0.030196179631260346
TLN1,0.05309824663216536,0.001200339441629846,-0.01535437757103005,0.0230840651383672,0.008786578624446527,0.020488199029104037,0.04577442308000619,-0.07851311099932068,-0.0003853033570400981,-0.04179156652486215,0.03010115296481006,0.07950814983945285,-0.0028516820370386824,-0.01376526061336171
COL2A1,0.04327868261536206,,-0.013354572280562296,-0.03153456296884806,,,0.036082361263207116,,0.01656236582332273,-0.05415638610733823,,-0.026957698468889676,0.020354596476134395,-0.009630177373423355
SHH,,0.050045000353160736,0.06764296046851957,-0.00931519422776037,-0.01909095216344035,-0.01040532988089985,-0.012934681461340554,,-0.0004121687821235198,-0.004851394437679839,0.031050932998356772,0.03341254628642074,0.07794428566826053,0.03875069540015448
PON2,0.010866312499466705,0.059122376545736335,-0.05811851459722984,0.029762784845905287,-0.0834278263217486,-0.011862909097174253,0.062428614038058175,0.052306212347353026,0.05364661006194487,0.007594654737426201,-0.047452833997060316,0.08902279467563243,0.03457171774902577,0.007424914790980281
ICAM5,-0.027154754215218794,-0.028172345982158505,0.017211220534989795,-0.03196881839279286,0.06402936042811343,-0.032348800192895516,-0.02526073420165434,,0.06742751679935811,0.01257891502677825,,-0.03959014415173587,0.03573953738327949,-0.005396309325586842
HPX,0.04125461646725782,-0.0364123274200447,-0.03788591465816563,0.03084412567263469,0.03558602114219863,-0.00906246741965786,-0.01016594628047819,0.21698211659062236,0.06642915686380642,-0.0039821842650302275,-0.029712892625268314,0.03470616559203441,0.05153772329021738,0.06419134862164266
SFRP2,0.0947783704049433,-0.020858068780463795,,-0.009986496537625978,-0.02541418314304079,-0.005196189681099946,-0.025374534867302453,,-0.004651872822518684,0.028130771638680635,-0.015886503688288194,-0.006169004836240039,0.006740291941233122,0.015159179079892466
CFC1,,,,,-0.019555331442829497,,,,,,,,,-0.0369767986866124
CD70,0.005561231542750226,-0.007739861558282334,,,-0.03647754009288123,,,0.0059334919237525804,0.05635547559584086,-0.009058353357596098,,0.01774606487082039,0.06603463173854765,-0.004040236880428263
HP,-0.019866268826405166,0.009787991834405808,0.08944252803620077,0.026747208276983524,0.03930450564323955,0.015440530968404259,0.08139047849797817,-0.02501068585521613,0.0046880277382733045,-0.05328341845239502,-0.028383190598711538,-0.055757346637302065,0.05641799084304283,0.0022777876108862906
CXCL2,0.0015026178633438495,0.025014095884721557,0.05973884743247713,0.031217582001484737,0.04520962153686405,-0.012594610391124111,0.08270645876142046,-0.03739558551480419,0.03837634972574975,-0.05707908076061649,0.0029512202118042977,-0.015141940571264851,-0.02274479800325121,0.05134001375508455
NPPB,0.003880432369983243,0.01164974900747352,,,0.015454506998099768,,-0.016645197660720774,,0.014642821415658326,-0.015729347384411813,,-0.01912555678830681,0.09580473391589327,
CCK,-0.048798630703898296,0.08907456102644845,0.037292226340416165,-0.03083417034475139,0.05333951524878724,-0.0413798708828874,-0.010168406848399359,,0.0014714896665664362,0.10909289510602088,0.02067201700041243,0.0010711332854087111,-0.013687022319914645,-0.048318711321191955
SEMA6A,-0.003910748162420474,0.05073771251632831,-0.008418522135221557,0.021863436838619816,-0.005419961786724402,-0.008256687554647554,-0.005003036946106263,0.02236969598812597,0.04004723132662391,-0.01269706709082198,0.060210853513014986,0.04356825251320803,-0.0008856453406842107,0.01934047140482298
IRAK4,0.021299288394020958,0.03503808822103462,0.003851218748304296,0.05576020008147855,-0.003235086672959068,-0.022007817299022462,-0.019544501061809605,-0.019852604344656598,0.08348565965292497,0.017579511564221897,0.03542983406357033,0.08643737985407217,0.014714392378265462,0.005933485278253377
GSTP1,-0.042094538201162955,0.010028621989669823,0.05128662194541485,0.0942491966854746,-0.0022819663862484324,0.003917171740888145,0.0721590171481917,0.023436723641894988,0.010137879753433738,0.10265118692974116,0.05001227929559456,-0.03950342539738409,0.035589474388002744,0.011258355221113299
VCAM1,-0.012974511368295825,0.061877052856856,0.049318806068513306,0.07287814764659398,0.014272452323135242,0.026691476482801096,0.014858772064779351,0.008963896749499859,0.056778088963305856,-0.02921097781351506,0.05429770746011612,0.008972644913541088,0.046735420931929575,-0.004579365017273347
NXPH3,0.0395437531207482,-0.004342176925730168,-0.0485112703854182,0.016060502318647283,-0.017602448461559925,0.024736537733663463,-0.03139445383588245,-0.03532862685376986,0.0889083013620263,0.018176870604064355,0.09226640627766206,-0.03868093624193982,0.05455528052602389,-0.05052228860786819
