,UKF243,UKF251,UKF255,UKF259,UKF266,UKF275,UKF296,UKF304,UKF313,ZH8812bulk,ZH916T1
GNAI2,0.05111381165578171,0.009176359402708835,-0.057390140354930466,0.009615736844311407,-0.001070723509501839,0.0030370938962636968,-0.037162606833584175,0.044027081471966975,0.0493565045503491,-0.02655214666360401,0.0009236887374603488
HDC,,,,,,,0.03217605553437422,,,,0.1058376910502628
COL11A1,,-0.02429821235337065,-5.73746789535069e-05,-0.012346608656323458,-0.0075038264238221864,-0.027019162526299868,0.07003385526992885,0.006026051112580366,-0.014422956963681304,-0.05937718290450957,-0.06464182254277126
NUCB2,0.027727230419878762,-0.08277877530081192,-0.04802511060566546,-0.06621685411417046,-0.03405306486836973,-0.0036856900553555146,0.013949357024144352,-0.013345948423389861,0.01842910000590403,-0.05903140364788793,-0.0004059171386918906
CXCL1,-0.0010415994022980153,0.001429804257715222,0.03426577350256212,-0.03375762604036736,,1.3207646626666558e-05,-0.05091561300433939,-0.026927307735370165,0.004572336214776147,-0.022397962946421292,0.015706196677940147
VCAN,0.01898338911730829,-0.004128466087182656,0.11303827796485053,0.01706289305755495,-0.002402718578326891,0.03769072438510343,0.04314352872335985,0.007397812043972992,0.1107667528703507,0.047034149528092345,-0.037185165630648394
MMP7,-0.005597880633785516,,,-0.020272634568985426,0.059349641798823044,0.022994718008075517,0.0588985105334006,0.07844147807245169,0.02929812118595067,,-0.037278733133650606
PTPN6,0.025786329229229705,0.02046663402328484,0.013886001643447735,-0.030054730167159868,-0.01785638649149419,0.02478703910034755,0.050780897941277305,0.06736696915250526,-0.037841481107633045,0.03508214236727588,0.0253861050354575
PTGS2,-0.007422746093570397,-0.022049744317982633,-0.08030412319648651,0.05992903352482257,0.04030190606803628,-0.03176248818743898,0.007478864576937895,0.010976001835527473,-0.013963275815043313,-0.024936920566589155,0.01793784833016633
XCL1,,,,0.014509658488011895,,0.0368540761466466,,0.1251509896354829,0.031839468949295256,,
CD58,-0.013474539673649404,0.031111945376171565,0.07172244225174378,-0.024461498719772736,-0.004378914174056114,-0.0032355903111973257,0.030632730432410833,0.005500366966233251,0.009504344994565981,-0.026080693707260447,-6.291517388423353e-05
TNFSF14,-0.05378045780837352,-0.025768636544067573,-0.004423386431476866,0.04075315550178623,,-0.019134842006754017,-0.024212415609042044,-0.042663894088398054,,8.257789645718263e-05,0.04608070264980495
CNTN4,0.0009132364129239833,0.011883340131225738,0.024752471745704815,0.04082048207658085,0.011179577972510442,-0.018825880219026446,-0.037452251423226064,-0.04235266257214421,,-0.03862454564300225,-0.010354078406641003
NTF4,,,,-0.014034521924342486,,,,,,,
INSL3,,,,-0.010197151384992375,,0.025254927476099778,,,,,0.1404337120084548
BTLA,,,,-0.016185978207749557,,,-0.024605297627080035,,,,0.04131493380775502
MFNG,-0.0209346905660901,0.006620239330740496,0.0210399552909856,-0.01622663647613588,-0.0013673216682331634,0.07407017230377146,0.05495763920066904,-0.012174274056733155,-0.014433159751634516,-0.05384178801462037,0.01753666868550948
ICAM1,-0.013651839258926754,0.0612313749675037,-0.004503261538924106,0.008355769078049484,0.0289330220528314,0.000423019913941156,0.018167269922952773,-0.0338630498284026,-0.05778870493788324,-0.05909674587816456,0.008198804059070664
PROS1,-0.016069115190276463,0.009100791511345189,0.07253813771596497,0.04668075257821868,-0.009793133470471673,-0.06903240170085832,0.00545518893308552,-0.05462002994503098,-0.013849398304345376,0.005344019109362896,0.03462500450232066
CLCF1,0.02215670394911766,0.029844941308124706,0.026997810880113316,-0.006248493478816577,-0.01773367639067055,-0.012690840982091504,0.04182855907843772,-0.05010531995905444,0.01644693775552119,-0.02889438237445729,-0.010044885066256705
PSAP,-0.04895578521602665,-0.0054019133792249175,0.13386735534605784,0.01859629040103063,-0.01961116554200185,0.04886169906168541,0.0039575386518000966,-0.027912232231617116,0.048962333017862944,-0.010377567846081882,0.057281932741949336
EFEMP1,0.03692142120332494,0.009236716086966815,0.10583083772684457,-0.03068016028153409,0.03007545600532562,0.09268681245998879,0.02436204749963838,0.01086630900350821,-0.044246122179237325,-0.014253965143319912,0.035251142921245975
C1QTNF1,0.04190436678820143,0.012350152314794536,-0.010820958444493588,-0.0092345448226044,-0.039344041708172926,-0.0019490664522558545,0.0004228603939067336,-0.007609438807985945,0.09168832737225434,0.009814068149599531,-0.04127001780051161
ALB,-0.028398282317754677,0.006630704914322536,,-0.01810358645957524,0.06272361343830642,-0.0250348117577622,0.08235983812094372,0.013234224579873515,-0.013196858910430301,-0.03188368109778116,0.06393791896896693
CCL13,,,,,,,,,0.035037595665780956,,
EFNA3,-0.0707068804466294,-0.013852818120652963,-0.008838744955008542,0.023031838668846068,-0.058231354039087614,0.03230171104130682,-0.011206514274047787,-0.020192276933318595,-0.008356236465961404,0.037719670887355485,0.06502266865267932
DRAXIN,-0.05571540017676374,-0.003974218336927882,-0.03182827653657006,0.004574358147488421,0.005316475312344404,0.027581245455535197,-0.034592877417110694,-0.029821301655352832,0.019067789883843306,0.00799949491848842,-0.02717937532589544
RAET1L,,,,,,,0.006406536324163923,,,,
NPTX2,-0.012909200004340126,0.08009854280034825,0.05859229364285808,-0.002991571840343775,0.054016352356335576,0.007837165335546814,0.06195455283304351,0.0034447286575961587,0.02288305034953187,0.005179541545967373,-0.005473134661238378
FGF11,0.044182504522427404,0.009662402793422526,-0.07748816618959599,-0.009656662476740099,0.036807662413737244,0.0025169431490533875,0.02209252957803401,0.03027467461854442,0.028296067385817834,-0.009253725888530049,0.05198380529768505
CD59,0.012468552859873167,0.025235069183635824,0.11761360383745673,0.023091971677151296,-0.013716320348520739,0.004839215004209841,0.04451066545096065,0.06546806949320329,-0.002776614026362389,0.005882557967824959,-0.02659410677862467
COL9A2,0.10460838047173003,-0.0051871229038728765,0.1778585998625984,-0.052544919101524604,-0.01681991903786404,0.04731192508175037,0.07606824955578553,0.055230073984981046,0.0013634432505900444,0.026127895977237067,0.09917446452494288
DLL3,0.025368215815757596,-0.0006230029798810628,0.05444834295734626,0.04528087242186116,-0.03537384341516766,0.05566173871644222,-0.010515742407146932,-0.012608712016263736,-0.016910714141817343,0.010783994710676818,0.06349627064898643
FGF5,,,,,,,,0.03231875212915129,0.0749712266493459,,0.031537128181009635
LIN7C,-0.011812570400047014,0.021609723086767074,0.04232457534988133,0.026218550683172897,-0.01928406885362053,0.02407807245070314,-0.0156982594035319,0.04557348018062105,0.01296072050100664,-0.05654126424559555,-0.0030211135794076804
GDF7,0.03823201783261354,0.007907569774078334,,-0.01819469513716674,-0.026066007646775025,0.04438304884463197,0.003085814515500559,-0.038510110259797864,,0.0016889454217800077,0.026756771078211207
PSPN,-0.016684178213777125,0.09074839960398486,-0.009904023761200757,-0.017456034895196527,-0.007082222942985352,-0.014720005941440668,-0.02743844224768426,-0.039108781887522384,-0.03855833204612973,-0.012118261058515272,0.03148017508641025
ANGPT1,0.008400512531778818,-0.007261976608980439,-0.02300988272180621,-0.005144337642971522,-0.01916578734269363,0.029131362121423688,0.0057847475369850335,0.11566471244990625,-0.02157767062907567,0.0009700775527693505,0.05900639161645388
PNOC,-0.03821026603015588,0.04154681743292105,0.0012604419320205774,0.014890217778607585,0.0028765205662834355,-0.02275002785989777,-0.007660893427207583,-0.06934598815436942,-0.013196858910430301,,-0.002097884378160297
L1CAM,-0.055928165971389436,-0.024162484085468765,-0.003529251608274064,0.027605902811948073,-0.0024541549906765044,0.020826326666906824,-0.006394539080680031,-0.007964060957835589,-0.005130692402282772,-0.017297874254342448,0.005416078092496137
APOA1,0.11349356508281398,-0.00713516127740906,0.07793879361374355,0.02183511614822512,-0.023420799928642887,-0.029860358803946878,-0.045095568481026735,0.007566128109495661,0.01221793559232154,0.0076286912037464545,-0.00039066381549590347
PSEN1,-0.05076944522949405,0.04165477645479259,0.004756108570253876,0.06666701144023066,0.009833839922875055,0.023128062528610646,0.025292721761179925,0.051457470269210465,0.005616969916236443,0.03961282245844706,-0.03511121015630241
CALM2,0.08366014998258745,0.04729939849556973,0.0467247443587675,0.006185316987129501,0.03872817426701618,-0.008677301332765836,-0.022647934730936934,-0.017085397513312114,0.01827206440268892,0.015864503194861684,0.0028380640292257025
CLEC2B,0.01170274392490331,-0.0532893202782794,-0.10304271461679614,0.0009790411615593884,-0.05184716859904802,0.04468723453925209,-0.01780721086235148,0.08571537715443237,-0.044701406504178635,0.02039826781123284,0.05661529853397613
NTNG1,-0.04053547608070857,-0.032592450769302894,,0.04115676292074803,-0.01638480817998053,0.036038894044216,-0.02811827705184187,-0.06954760761426942,-0.021625841414407588,-0.007102971928423588,0.07073325975909722
LRIG1,0.07946894479431099,-0.004413819221100611,0.014952230002607935,0.04424482412007117,-0.029901632085976067,-0.02666376295923393,0.0426139775654225,0.05339662899761944,0.03575884876987831,-0.020761683950708182,0.0360186260616694
CPAMD8,,,,-0.012061410550112936,0.029333448589125177,-0.014451643936167284,0.015655265758067142,-0.04726139716828972,,-0.06170823392996852,0.0163177027777257
GHRL,,0.009144635238548996,,0.03613799256515643,0.057390855995714536,-0.01914121291505864,0.004588419095694847,-0.023365696331956592,,0.049831316452230365,-0.030338224562503204
NPY,-0.004374190245991914,0.06200293178156584,-0.018108531992278416,0.014939607758433672,0.00020611667042168323,0.032053005244158564,-0.023428556960723174,0.04645345001945557,,0.13316803834977792,0.0523085382212077
MMP2,0.0557465634628911,-0.019071887110680336,0.032658547915274824,0.021438828702410193,-0.0022068649059553726,0.014796376140609963,0.025565843603176513,-0.0038839051643001507,0.02753252885103661,-0.022868683154654765,0.004345951556538253
LHB,,,,-0.010504577708260314,,,,,,,
PPY,,,,-0.018285406096533466,,-0.018589541624907623,,,-0.01220650601359575,,-0.0038047309422848184
ALKAL2,0.06130425641771201,-0.017374115654684868,,-0.01035196257848782,-0.020550359496546388,-0.025065269807809376,0.022997708524205494,0.07309656377747889,-0.031120748922024124,0.005168420055312948,0.0021856739464184614
CSF1,0.0242229585297313,-0.014660367942125671,0.0904747042571089,-0.05000184142311363,0.06268449720009371,0.07209167211209451,-0.007473874875611321,0.017648642776211584,0.007612726692646719,0.04067957610986308,0.03514975910001561
SEMA4C,-0.10870621649844305,0.01419091609088641,0.07494502974602509,0.039637272171173354,0.01988600319868538,0.021616637424083547,-0.031515779188885394,0.02668055600099666,-0.013983364041720413,0.06156484949551753,0.0009702749395304778
BMP8A,,,,,,,,,,,0.003330873006397478
ICAM2,0.003845942181552665,0.04728845640769487,0.0705836802125773,-0.025306406171783077,0.011214442510799696,-0.015097754171329712,-0.028737395611442867,0.009704184165616208,0.01881314517352608,-0.03246992680643623,-0.0012739904488666745
SYTL3,-0.049016558234042454,0.03959309022098428,-0.01577494376453194,0.0023753379019548085,0.022537470820592757,-0.008207557958790475,-0.013452044927362935,-0.04976253095784771,-0.004468252035344781,-0.028856942163453785,0.04789250837611691
IL1A,-0.049645135709107044,0.06876470146436364,-0.009079981575660798,-0.025705139777252372,-0.026066004222647883,0.017962752378692503,0.014973899455905248,-0.006909855676216647,,-0.050794604772857604,0.05213865828252956
HLA-G,0.043248557621888575,,,-0.011094866819826424,-0.014078625960822573,,,,,,
PGF,0.013934015416531774,0.02364687115498876,0.009973209768106037,-0.03034865976203719,-0.02255721091614806,0.020218911704678166,-0.010835578764959657,0.008285215926048608,0.06930305919346823,0.03932510913051253,0.02292909109797319
LGALS8,0.008906417187493458,-0.04432570507623859,0.0363303711129897,-0.03380745592989064,0.013281781328843958,-0.007028330389823238,0.022470594558085644,-0.02937599184954914,-0.0008448902444454378,0.06119345124119124,0.04299636601798895
DKK3,0.027833598490834704,0.039064311604947416,0.1111239250325961,-0.0023544027171287164,-0.023412294010631787,-0.0066479265601130265,0.027875812288030544,-0.0018908098129778513,-0.03543324136931849,0.044794353830772904,0.07045345409631085
COL16A1,0.058206119336934,-0.0022067226752346125,0.062267358452731965,-0.06956553718498015,0.03717948311379183,-0.02692674466414409,0.03626835668967927,0.02627729968545354,0.07053636871141494,-0.032233231105762164,0.04343973263443759
TPH1,-0.026721465673832812,,-0.006717261023873542,-0.020189792385881398,0.08450100936103933,-0.00884047093691824,,,,-0.01226000450941892,-0.005374139805470772
TNC,-0.02617466605672976,0.009936264222787481,0.05450814342685689,-0.0443550796432553,-0.026191893573600123,-0.056433939259226,0.023743145841248613,0.0426589804953419,-0.03303101343934682,-0.029786593901074233,0.023877215177811627
TNFSF9,-0.037658269294842485,0.04948651008789938,0.006313505647707304,0.013774555829375468,-0.0012076035365519002,0.028232504974669743,-0.033830151880830814,-0.007118423640212806,-0.028888189235453277,0.04881332550389266,0.026163976918958897
C4A,,-0.01712141220938817,,0.08003398803986096,,0.01604675289548779,,-0.025212297008515534,-0.014475367469526315,-0.016128791338033254,0.03994183419151486
CNTN2,0.06293702377386116,0.0035348965005216025,0.04638121045727698,-0.028316644262965443,0.02459012849657053,0.02581971477633764,-0.03307042727459069,0.0664172564085441,0.03374331410376656,0.0032285657542813363,0.019949359847003224
F7,,,,,-0.012956557875067897,,,,-0.013196860762278856,,
LUM,-0.007791571111281292,-0.025242920442864646,-0.005050002487152483,0.04374143532513316,0.04760570784402568,-0.04386358968203805,0.0315815183330721,0.031803939468251004,0.022647913579308895,-0.04650689812013673,-0.010422022501683583
BTC,,0.05970874419857407,,0.012743465345805933,,,0.04083324251461212,-0.030726895636299874,,0.12622631702532097,0.08017542722916915
APOC1,0.013389042527377569,-0.02405343261229002,0.024572749835943326,0.03687040081330245,-0.03725249257659864,0.06239367745980797,-0.011893498061083509,0.020941964619842858,0.061933029389060104,-0.03130998877994161,0.10103323753199697
PKM,-0.024873882106803955,0.02179559487959674,-0.019398485504760716,-0.023879928303995532,-0.011087685859617906,0.0018722206797511522,-0.06756965592330014,-0.04251095209502046,0.0004644417366207635,-0.08085886812758904,-0.021275799967547897
TNF,0.09123514275942378,-0.03801665524948665,,0.05727519465347759,0.0151948034137027,-0.013959000812760095,0.027197400867953647,0.011897882785276051,-0.018785917526433406,,0.10152926965799247
GNAS,0.06816213884897639,0.003072253606786377,-0.037686111311370715,0.006704623957678172,-0.009853255391597555,-0.031085774017503492,-0.0013031818287446283,0.007386509017381111,-0.0241323623788445,0.009318550922174944,-0.013004500633141194
BMP8B,0.058350621037511784,-0.015407689604413136,-0.008283247384194366,-0.016084698993232602,0.019780896294080162,0.042259291367195036,0.06402073429518262,-0.00040545652348859986,0.02303190483911531,-0.057086707000643444,0.004917827056679885
LIPH,-0.02745102990795175,,0.03589736941660487,0.11436511662163,,-0.01776782131928693,,,,,0.02395362262638279
CCL28,-0.02006389923113986,,,,-0.0002824133048136443,-0.027359521842618608,0.0041567280996857555,-0.013678588245504062,,-0.02898256329395902,-0.014699821736349476
PTPN11,0.015585964560031817,-0.03563413305960249,-0.01033832388901578,-0.0012127042831354218,-0.03762946106325232,-0.02845959067981737,0.03332584524019695,-0.022725679620585765,0.010390116697879943,0.011810818815321828,-0.012658447031727176
ADAM12,0.026514409048983733,-0.02038829299516831,0.019886483215597443,-0.013111268401015359,-0.04863719818053384,-0.03192216785686781,-0.03320355483021428,-0.04246160471658768,0.05176412872725236,-0.0847285262011974,-0.01856396909619949
EPO,0.0070246284080900025,,,0.05614731436040647,,-0.018589542436344784,,,-0.011999095038859604,,0.09096453409228393
EDN3,-0.027690484926126246,0.03840925891905159,0.0011031764428792233,0.10073314465029276,-0.018583528059838945,-0.009659917674271342,0.020676871997023418,-0.03751981924647612,,-0.07126740702366316,-0.028403300586796076
CCL22,,0.03670848027887489,,,,-0.00028667018735072786,,,,-0.00812205370285517,0.04344810081741522
CCL2,0.06275865059489168,0.0158262414546674,0.05003617829609641,0.009772279987206372,-0.010616095100884033,0.06828827226650118,0.0072985072459806595,0.029396459140948718,-0.0030169490805034616,-0.026962341715667543,-0.007530163293377935
DSCAM,0.04610590676551011,0.0642569307392708,-0.011367574061846204,-0.020745600364929177,0.05444024576102672,0.03161313318302668,-0.05416184425851175,0.005744103139974011,-0.01765336547275768,0.03516194089090101,-0.006179985650403112
ANG,0.0051670374076650885,-0.03402872692786656,-0.016677042915513404,-0.0034881443932592193,-0.030337212589052188,0.05181344005928779,0.013048879430643829,-0.043675206546299195,0.00227026430237999,0.01872781248399647,-0.013316512346953559
FBLN2,0.24089017365390325,-0.00282262113108593,0.014081519723656417,0.07099459617328223,0.05099305909188858,0.0193304448564928,0.05373581652243934,0.0019410348274667949,0.054406135338179486,-0.006582401387200225,-0.0010473715741574179
VTN,-0.02597392337386821,,0.023679888337222534,-0.020682575041747128,-0.014918262599831046,-0.03054053057863179,-0.028034778809875642,,,,-0.0254932459382153
VEGFA,-0.011796859439556096,0.023464764611082885,-0.08937261942597781,-0.004607400519711842,0.004018646137828299,-0.07098983753138707,0.010081699536146774,-0.06514279373271932,-0.021667479874530573,0.05830867700628161,-0.07842124262806882
F10,,-0.024707047517555637,,,-0.02594251973193093,-0.006609170575819264,0.0004741891494458795,-0.0344052136175467,0.0005145208961501272,-0.015235527455552332,0.09487149303240576
SERPINA1,-0.05009566414172841,0.005965860474912574,0.06840961599535537,-0.01568058677983562,-0.029166580512703245,0.044844944486361005,0.08598800325130185,0.02116261467331653,0.04493021505111146,0.003183355384970741,0.024896940499045152
VWF,-0.020797802420681945,0.031729474089391564,0.05049899580497044,0.03920255497965738,0.021018035962113577,-0.028482611160485078,0.01612233969298004,-0.013243830991352878,0.06802610862005826,0.00015035627454054046,-0.02004142484239121
GDNF,,,-0.0343542037940135,0.0303190137117905,0.07337911249971257,,,,-0.002055896071990115,,
VASP,0.038137366899617206,0.04660066313607703,0.08816612507725585,-0.013702071846402111,0.0418373801736609,-0.01735487808343907,0.015318658688957617,-0.05613469969423059,-0.014566489655030176,-0.04770278878181986,-0.01626268149162763
ADAM15,0.004959105125823861,0.02895453496751301,0.029417757612806798,0.0214541735412194,-0.005981635433084471,0.003323857836274785,0.0357896400829754,0.08191760308857388,-0.05300487804990087,0.022301982244548373,0.009115735188136482
WNT2,-0.02332993626803175,,0.036694770554977094,,0.0063015915520555485,,-0.011568325163472929,-0.03546948128117382,,,0.028232796873231294
CALCB,-0.02441834868626466,0.0024504773285381,-0.034354220135571885,,-0.015121255069316483,,,-0.02374573971070074,,,
OLFM2,-0.004098289450397146,-0.05620051478730378,0.07313610875424016,0.011426603748186033,-0.005258392056929372,-0.05330523150498914,0.05011270727660018,-0.04623124816387517,-0.020268468386305076,0.06173103116949331,0.05926474140380432
MFAP2,-0.031305504303553465,-0.010570382527583588,,0.012069042472046055,0.034799177302789,0.08009018520829285,0.06187349144048764,-0.027604844656503712,0.025372947979134162,-0.05824138808827283,-0.028879605370385194
HLA-C,0.04205977055762209,0.02827941402949666,0.14914585222059196,0.017370075843933706,-0.01589741121425153,0.08346089132479849,0.014255084157204768,-0.017999371863735278,0.025199846247939955,-0.06014478684762573,0.04095873488535113
THBS1,0.0642126311530718,-0.0067035635831126554,-0.007127333497258675,-0.021875447857243685,-0.020500286078505563,-0.024167324201638328,0.01418881198456465,-0.026547084841344496,0.01506196832573619,-0.036884499472141896,-0.03941155274432115
HSPA4,0.012674493770525454,0.01772017316905906,0.021170668941640044,-0.042968162943533075,-0.005386528442193075,0.03783026303637428,0.009435751252072487,-0.05027517453759139,0.07699506015402191,-0.056667224001006794,-0.023952467542280427
LMAN1,-0.020661954550347444,0.02692569981576911,-0.06671868851208866,-0.002206496331321842,0.025744390477786035,-0.04340543612570385,0.016454826423613105,-0.016051535931973282,-0.06714360487347236,-0.07400700438340581,-0.026712170119268
LYPD3,,-0.01995270961862108,0.0559223830561662,-0.011792959029479352,-0.018749238474231367,0.007115028437475542,0.005011776534211359,-0.028573843915101076,0.05268662773291407,,-0.03241740896925326
APOE,0.03779562094746187,-0.05757989104828817,0.07441840364763136,0.024058983265469416,-0.004737000385579738,0.005450614255716659,-0.03746213505766618,0.05155576125869363,0.04261970378054535,0.01646206186785108,0.10334850565637885
SOSTDC1,-0.02954526086278289,,,,-0.011095635279517757,-0.044961941520123304,-0.030856727824334334,0.012361213555495082,,,0.08490458004710222
ANXA1,-0.033744951840338926,-0.011861662416919485,0.03160862169053119,-0.034784996981562406,-0.03793997450188811,0.022388691901955714,-0.01061221169822567,-0.0006640669522166838,-0.022095190983229984,-0.05450765111679413,0.03716215154976722
WNT2B,-0.04458928275254027,-0.01664497738182014,-0.026461303195146262,0.005312814973573174,-0.00822717174558693,0.07614385047874433,-0.0035127198770670436,0.031439768237286045,-0.0013308745685804656,-0.009347253477109534,-0.003962673404937967
AMH,-0.002140010404473715,-0.0018044715765851496,0.0431588364119355,-0.016386821959569205,0.0003537378185652272,0.07973144973493763,0.07799715387592822,,-0.02945839962894531,-0.028982559598066133,0.05717509054177947
GDF10,-0.02276816002609584,-0.02244712468923459,,,-0.031303728507985164,-0.025034811058679225,0.011068208274725641,0.00030785094014804554,,-0.0365792451045302,-0.031068218586273927
EFNB3,0.04352132396587542,0.03988144332741707,-0.047888648278855216,-0.018430768811634135,0.017553557740131977,-0.0019471485722436803,0.025766436723291288,-0.04818858308635027,-0.008479884134701786,0.06808947565042707,-0.008337316556272928
LTB,-0.02769047885957725,-0.022800600665895617,,-0.02794245300242694,-0.015519692705944608,0.0021155952064659893,0.0005873839555015403,-0.03991508024965317,0.008005850809905797,0.025188596634265304,0.06206205541944046
ANGPT2,-0.017786477674463296,-0.004464719540753446,0.0341962175122093,-0.06310831536791278,-0.0008699140946922473,-0.0019238466470375582,-0.011719954570391199,-0.020141371110604867,0.023172637448971082,-0.019795600213884493,-0.03596101740025089
NRTN,,,,,,,,,,-0.03657925822716209,
ADAM17,0.04114487712014565,0.014273351107690695,-0.0030795871268909838,-0.054478479338823216,0.01833037871960708,-0.06274814660048468,0.02392491759692932,0.017534781782343505,-0.036402966625551925,-0.023669671632479426,-0.01609479665972794
LRPAP1,0.005924509488022804,-0.03850929233604428,0.04368832792953352,0.005590636431582768,0.0029454055312390696,-0.03975694597490607,-0.06566080630468922,-0.033057260375070556,0.030235979411436797,-0.03666999462177957,0.05547403280737327
NID1,-0.02652927945917294,0.07527796465400308,-0.07887550581092315,0.027677353316901424,0.008454396272635927,-0.06253389341066874,-0.01704354671580791,0.03871055177999792,-0.012179377029558281,0.04785743265993087,-0.036708212281199235
MST1,-0.05299296392456199,-0.012587112005749678,-0.02868546371201698,-0.021784681403183046,0.0053148084893966845,-0.010939285939943073,-0.028283356511685058,-0.004253795635521927,0.025829866367185022,0.09838065115332958,0.08637623678015767
CCL14,,,,,,,,,-0.018508658290076373,,
DCN,0.051018550360819426,0.021392316332630196,0.026675311261175807,-0.01731358537805137,-0.032669315859663074,-0.02744781885565415,-0.005653685496061477,-0.01665440750236943,0.004130332304568546,0.012049821781376292,-0.028051495604976495
IGFL2,,,,,,-0.02203697150075774,,,,,-0.031309282424633766
COL7A1,-0.022576748061699233,0.012810926519616843,0.08597020560588728,0.033453743588128707,-0.0012830619092166788,-0.007368695547122688,0.03885902255218134,-0.011360541903190167,0.0027905381655080647,0.00509640291978064,0.003377996719594391
CALR,-0.009847240219623628,0.03268204965627321,-0.03995145463511151,0.009638790261916204,-0.003765774336968363,-0.07645160314286152,0.022861955506724447,-0.039220758244018425,-0.006194958534145398,0.029616700540418754,-0.03661304122007022
PIGA,-0.06925107191936443,-0.053764530288463626,-0.02078613419010583,-0.042558276427515807,0.022780347185354557,0.007375568370930363,0.03513746790927045,0.06695572435430064,0.04614886724116776,0.03338332686147409,0.05010817759896881
CD200,-0.0332509628101082,0.04957551321613166,-0.04208984419376303,0.0462217989318952,0.01787526291210537,0.07543860326938366,0.028146121443342817,-0.0435520925456222,0.016049992474975423,-0.019562698185755633,0.023997357018032173
GRP,,-0.019053435056215005,,,-0.020184417299978094,-0.010279219717620343,0.013090357762666061,-0.026262259932096643,,0.06513077908329122,-0.018548422432176515
CDH1,,-0.00950686630516529,,-0.006290920439490787,0.009791152434455223,0.033852080688626884,,0.03461615543877124,,-0.01853026921605779,-0.004576904903739899
LPL,0.03872593628221474,-0.0017285359372364404,0.03794295188748185,0.04787227245334852,-0.033902163321237945,-0.05215072546671675,0.013214492450213066,-0.03851592886444513,0.05191824299306767,-0.030206779285791893,-0.023218928591239914
SEMA5A,0.11986425364457873,-0.04851509659327867,0.06024341487325792,0.007720821292246842,-0.0165778086338513,0.0035128668705347787,-0.05216036711801709,0.0013803009022275816,0.042489034595684455,-0.007960474765267966,0.0009357098224554742
SEMA7A,-0.002048144030662966,-0.030815538440463242,-0.0517949208411304,0.017186186276954944,-0.0023261178771366445,-0.039138583697010766,-0.004248209944474862,0.017270537357831985,0.007908240420460816,0.02216214829914575,-0.007616099030493929
SEMA4G,-0.006135618410203323,0.021619681936803047,0.004506385955703354,0.016162416298366886,0.021961402054764417,-0.019332160251229604,-0.009755478421681585,-0.03099297427364409,-0.03526664476131031,-0.04968625321176874,-0.007237510695533095
SEMA3B,-0.00873375229546313,0.07028808898591067,0.06599583660053805,0.02782278940865593,-0.02875684449339879,0.020278261659603725,-0.019624047660906405,0.01440334404481574,-0.00693856508051614,0.02181010430885565,0.05941381812501382
RPH3A,0.025960549211398704,0.0045699551419331,0.019509091185304854,0.03387000802962339,0.01744200775930961,-0.001639221411750831,-0.021594275152317422,-0.023891107205161775,,0.044881127805973746,-0.0375900765758216
JAG2,0.026957521654107797,0.03444193518476054,0.005933112572250352,-0.0012952871591645685,0.03586895946048749,-0.008985291996252939,0.004271858654557583,-0.008817251082317384,0.011032743442412713,-0.01377941308047295,0.03414774877020155
CGN,-0.04572310930665021,0.00020445895139739107,0.07150165288732054,0.017474497480930627,-0.024549400489926754,0.019160458878804968,0.036659074548593504,0.043006252784331477,,-0.0455370879729331,0.04574854592272332
GDF15,-0.04733758333806015,-0.019018376055122785,-0.08716327294731865,0.027321045834877877,-0.034172566099101985,-0.020000452060520858,,0.04889666266235665,0.02648461410854684,-0.012607930410981438,0.07025454087605022
SEMA4F,-0.006991377561880963,0.013660515531923273,0.04492577196917966,-0.036368473044069406,-0.0661673782351338,0.01108180190883459,0.004759220648790281,-0.026269319440169237,0.003180393886099962,-0.034750685726491364,0.006704500750598463
NXPH1,0.006754260719901462,0.06712944644519883,0.10913858482930514,-0.019666048950457368,-0.018105021038330567,0.07960211764557834,0.023906295406580007,-0.012297452873039174,,0.039792524151385206,0.03554444079195172
ARF1,-0.06360047278886269,-0.025042332856322944,-0.06571056516699628,0.005691355351048138,-0.03401584522997873,-0.010717392078401985,0.027382805355546283,0.02968330798286734,0.059371108827152845,0.02887083350089552,-0.012776613985339667
DSC3,,,,,,,,,0.025599802104916004,,-0.0156320434899144
EBI3,-0.004206061918685484,-0.0586431895677907,-0.03589213668917134,-0.018127801781680598,-0.004641629838619402,0.004154621261067357,0.012373247678897758,0.008079401698854518,-0.01794256385379657,-0.015947837387015266,0.08605818983916429
TIMP1,0.1010251967819221,0.0068469137272841665,0.009569984864246005,-0.006226488996275962,0.0009752979606337563,-0.01728714500521141,-0.044442233508160414,0.005925132827125759,0.025118404414673785,-0.0014059831164003975,-0.07877607776752676
SEMA3C,0.0012102928660748943,0.0373199242580914,0.1036280135320403,0.07228971535549693,-0.012799994894247397,-0.016754816094383517,0.017918047384485693,0.010349942554104732,-0.003809639427082446,0.0024343518787761764,0.04350620336201126
GNRH2,,,,,,,,,,,-0.016939449585378397
GAS6,0.008822520538355845,-0.03095839304153869,0.01093761279985363,-0.03821491583565533,-0.05080293268897219,0.010879446846679677,-0.03900997752949569,0.031170329609133095,-0.005802970064364058,-0.008403570674191535,0.03748350748440563
MEPE,-0.023606297842900865,,0.02760660038945006,-0.04342576741602513,0.00986864153710715,0.03612379621228328,0.0063513177098682965,-0.03350496984089572,,,-0.021601012072234166
