,UKF248,UKF259,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1
LMAN1,-0.0035436729690341054,-0.04136809900900403,0.012516541559410432,-0.03320473006326965,-0.08753180688947791,0.010680664603857866
LYPD3,-0.023264805596577492,-0.014420178918507652,-0.05794065936255757,-0.032334523363601715,-0.007605906214757498,0.0034412558751104774
APOE,-0.023886042456625223,-0.03384933448800671,0.08952870733795472,0.022948155980109623,0.06091397780124835,0.033289817106725135
SOSTDC1,-0.014738453436603977,,,,-0.03324999631633021,0.07104833958940418
ANXA1,-0.0070823559962406735,0.04496376726865413,-0.0920687680995021,0.0669717610420854,0.017483255234460263,-0.0263471572471038
WNT2B,0.06770280013726235,0.03902752885136835,0.018444429566611225,-0.041842948669376656,-0.008584812999040865,0.028933100005829986
AMH,-0.02840869796521983,-0.02003745658507139,-0.0885107159030315,-0.02299010044252741,-0.03403195966543755,0.03965617502639256
GDF10,-0.017650523821208467,,-0.028238743064974932,,0.035848407413873566,-0.017287690331854354
EFNB3,0.00972813364910152,-0.021475306274528747,0.04062510687683445,-0.0329042196510819,0.026562116226120234,0.0013898495449935968
LTB,0.04986494976084508,0.011022866845084541,0.016378091430983243,0.09170455427250827,0.03774220559883873,0.003092999417005509
ANGPT2,0.003130138312994629,0.01781225697003024,0.004280126410259191,0.03208743263596391,-0.019256986603951958,0.059605718709651166
NRTN,,,,0.07885277031685774,,
ADAM17,0.004072039520687978,-0.03604878790770989,0.10252204345281707,0.08496255432019939,0.0016780424744082588,0.0589428348203951
LRPAP1,-0.023232671577609804,0.03153000074064626,0.05797908997202055,-0.04721085715974891,0.014786613631707985,0.005484351985975017
NID1,-0.006729851983543118,-0.02934824725784958,-0.07742064264810965,-0.03525554915069922,-0.01557563049281215,-0.04743858840576749
MST1,-0.022867950534306025,0.10819359051491263,-0.0406797812645026,-0.006588920377328513,0.0698970854129447,0.06991785434084069
DCN,-0.02484600054442527,-0.023011733901828445,-0.059509449902820775,-0.016045804774087652,-0.03288670243898071,-0.05225944802201144
IGFL2,,,,,-0.01741056899801643,0.004167902071639717
COL7A1,-0.011238528780158887,0.08415260541761235,0.025026632994379832,-0.032819792628068355,0.01898368876694481,-0.026972618165053915
CALR,-0.00229813487832104,0.003931300043728899,-0.04549025218486844,-0.05552418659834184,-0.07458657860077667,-0.039417030598739224
PIGA,0.033536908616561945,0.01928036139741853,-0.00966498209481954,-0.039062713100005704,-0.03400214288218588,0.0923702833784658
CD200,0.08378949835027312,-0.003970679887132892,0.02645955554103197,0.0440534680519533,0.04773155440422939,0.03161397838004875
GRP,-0.02830301887842736,,,,-0.016413870038315376,0.0711970008683239
CDH1,-0.0338854921175978,-0.008036952727364202,-0.09138539373482713,0.01523724794125885,-0.009724950944346077,-0.0434606502468782
LPL,-0.007357247077646494,-0.01870512383054065,0.03624770778640344,-0.02735827864538537,0.029577630019966734,0.04225045114716904
SEMA5A,0.03199856830229785,-0.005758704381037149,-0.02575365350924172,0.09854716339076976,0.041223342100301784,0.021269370433258224
SEMA7A,-0.005658439501372668,0.023778733724143155,0.0025858184539843216,0.04115712073506394,0.0021506736588408565,0.06219940998179778
SEMA4G,-0.006750099589640271,-0.036450898859220905,-0.03940270108839404,0.06433441558062417,0.04313747099345759,0.02208982323547941
SEMA3B,0.004818552109456207,-0.038647524562840894,-0.04080821093557789,0.006586682637526769,-0.042206198966788,0.04303327470349886
RPH3A,0.004455901315977566,-0.007489025272329906,,-0.01647749182906569,-0.006565060156893147,0.024483526842513984
JAG2,-0.006412764674944365,-0.006148566536157744,0.01809805962213817,0.05484760236015845,-0.025179554272880177,0.01215775971579137
CGN,-0.03844396807287435,-0.03105339800165795,0.05830540786714357,-0.0012811648389212604,-0.014069127418183015,-0.03203161643229343
GDF15,-0.0019625054553689524,0.030491357718657755,-0.046507232703670354,0.013059448585051035,-0.01558978156701579,-0.0027294783671616444
SEMA4F,0.015447609232219855,-0.00237891244372146,-0.007632720981285801,0.08663843981946592,0.03127835702947029,0.003016639377275221
NXPH1,0.03055881108545187,-0.00514795816893125,-0.06536301253997594,-0.0383351406616586,0.041636728532622264,0.003951388219935547
ARF1,-0.030186729066363452,0.033216139327314965,-0.022383026402369836,0.06879049764134822,0.014749909045589961,-0.02446558649909565
DSC3,-0.01286310278825808,,,,,-0.0216001074234029
EBI3,0.04993688365185367,0.019026960660406704,-0.022083485500525385,0.1815215142339172,0.04923223601198013,-0.03427113368227152
TIMP1,0.016449842124412657,-0.008438247664830586,0.0015686665259708966,0.04904107480795825,-0.046344370469341686,-0.09072408387740326
SEMA3C,-0.02296644515938911,-0.03008143690586595,0.0023047298635985834,0.04444356768514911,-0.06396946832335888,-0.014721309633424001
GNRH2,,,,,,0.04841768362939828
GAS6,0.018715963200997214,0.010442217422204369,0.06057414989240488,0.11215950079151239,0.06232729129597867,0.02872510775000629
MEPE,0.07484278574203555,-0.023541105942706177,,,-0.025012436368405694,0.026278194935982966
SERPINE1,-0.05856667438147642,0.059061480290516305,0.017921598187303732,0.06747539269452948,-0.010234218914180297,-0.0076387610551262326
RSPO2,-0.012935822557481316,-0.01629577142791099,,,-0.02356498405014214,0.04586104908343454
SHBG,0.023831266024370835,0.009044295867353686,0.012690565234565989,0.09083318260005084,0.06740555105077982,-0.003476441255207316
LGALS3BP,0.003939022023247241,-0.02400220689763597,-0.1053325239552772,0.013970535766024519,0.0059977616114318755,0.05827929430221319
LAMB1,-0.006373783588208483,0.03231307180244801,-0.0655654128562104,0.06346458901548628,0.023969376266253697,-0.029252707533125664
SPTBN2,0.04789563100666501,-0.020135259855044718,0.03842939469769803,-0.0007854235282622046,0.04824574391125812,-0.011871981428618476
COL1A2,-0.011650143483121524,-0.019820690533274038,-0.021870302717757476,0.004664963031597086,-0.05989666553105437,-0.09076555543145141
DEFB1,,,,,,-0.010333207174883542
WNT11,0.05627464438539655,-0.00829915822589545,,,0.002613895240322024,0.07727875484905537
LGALS1,-0.035648925665452746,0.0037255925259551755,0.03521802437672399,0.053083604230157184,-0.06476936569308955,-0.008739427615558015
BCAN,-0.020941131438510483,-0.01997460530674546,0.04682929078592568,0.09050096012600363,0.05787715237593892,0.045081312337634766
ANOS1,0.011563636420615515,-0.02549605747073723,-0.016409650505072024,0.06281064432244708,0.13672197617775264,0.10076545066157286
EDA,-0.013497664746191898,0.02181586581556343,-0.05506072706997593,0.1842936376436256,-0.02706200507557122,-0.009526590416075597
FGF22,-0.019193732019524318,,,-0.0313115567359022,0.03246534614768766,0.039974055933485395
SHANK1,-0.018437002555213747,-0.026555475329653386,,0.050947159057975776,0.05703956859938351,0.05146230476469487
NPVF,,,,,-0.014990405500546125,
RAET1G,,,,,,-0.011010118484653025
TGFB1,-0.018126194275518072,0.050062615290994095,0.024443015167539446,0.05770834912405253,-0.03414513045316997,-0.010852569678136562
MSTN,0.022424247210374584,0.04679936150628989,0.0454171081553244,0.08887987229695944,-0.030828989262626942,0.07338030286913502
WNT4,0.014389785150905304,,,-0.025998061301080913,-0.013307158159555953,-0.0005702946874031129
TNFSF4,-0.028408696853757825,0.0071036217156330485,-0.05049626240840821,-0.024007692030326377,-0.03626426547887679,-0.012405172049741524
NTN1,0.033625926556290445,0.04069230153785641,0.03634870587570662,0.09567426090601167,0.023989082230987387,0.008062866927152232
CXCL12,-0.00746458789653686,-0.020211743711247926,0.06389976898629045,0.029603762062138866,0.02826143262486389,-0.04310892906613366
GNRH1,-0.03596222074078314,0.005919968844793961,-0.020981315291239925,0.06823280820002554,-0.019822863128674456,0.0371297946280172
FGF8,,,,,-0.020691088818633293,
RIMS1,-0.018448883447151652,-0.03667107994790218,0.06073541296986225,-0.05284872186184682,-0.058755768655341656,0.026223700953530892
FGF14,0.0053387876593547524,-0.00529917181623532,0.08166249697700437,-0.005642551505337046,-0.010852787516723746,0.01644917820130909
IGF1,-0.04660010730942619,-0.03840547793852242,-0.056224145174585044,-0.04065854029403833,-0.01660964714291994,0.003100988718806169
TNFSF10,-0.024736359536602994,0.02566262890973092,0.02865451415686096,0.03872129114156276,-0.028280620913325727,0.031134000895631283
GDF5,-0.01904459305993044,,,-0.025383018072554275,-0.032007952985141724,0.08626628223183282
CHAD,,,,,0.028558476107144425,
RGMA,0.0728092213912738,0.006050647183736469,-0.0970796094103878,0.02754701347328149,-0.01426928538618287,0.06379160518746238
WNT16,-0.03022507706853879,-0.025190641974602277,,,,0.0006357586951463543
CX3CL1,0.04418352040295086,0.006577053597195295,-0.023933646464967127,0.0974528200259503,-0.04322695256051129,0.004978668273153471
FGF1,-0.042986774580413493,0.03187054556957929,-0.04392313607562419,-0.03992904393338109,-0.002605779227392554,0.04959422381998865
ALOX5AP,0.007295477675493789,0.013981357020691384,-0.058605260201332804,0.03134020756705762,0.004560531442197638,0.03005244082704363
IL1RN,-0.041942017287297316,-0.014908880812531042,0.007885782000598323,-0.034782771605341684,-0.016209041162547063,-0.004529992136729502
PCSK9,,,,,0.009674539065095857,
NPW,,-0.01825536261314533,-0.002779993110382225,0.12401519391153959,-0.004163089544175835,0.014853265022143616
CXCL9,0.020868508827964125,-0.01454315645059296,-0.016554343434672127,-0.03308450426926641,,-0.007203336623351705
ANGPTL4,-0.0012935961565202418,0.019062646050078926,0.035948352940434906,0.016790686844378053,-0.009066778614663831,0.011589472863129837
UCN2,,-0.012658160127296024,,,0.001678723011315342,
OBP2A,,,,,,-0.024262566732698252
COL4A3,-0.024961933813661994,-0.039574625860295885,,,-0.012577223910288385,0.07728759625122626
NRG3,0.029803389959726898,0.03284814365699734,-0.028238760947025328,0.0647238069314865,0.019486482194578186,0.08122435439374824
IL23A,0.04532914671803226,0.023096950828645643,-0.04670905145133094,,-0.020412435554027334,0.061803950682406614
COLQ,0.019388693915736856,0.04230931724192361,0.08048538870674435,0.09398894567443726,0.07977073007040637,0.07642985476022848
SCGB1A1,,,,,-0.019988049243939706,
TNFSF12,0.01590470196269136,-0.020477969311127317,-0.01790733571175113,0.03446150840654981,0.007292393203826696,0.020796382304361996
DKK2,-0.021316561732742205,-0.012844774758853695,,-0.02208078312424995,,0.01783497408434797
FYN,-0.04383213139739774,0.035097898236265475,-0.04369081144694316,-0.005448176491997771,0.03924103351980391,0.03220052080631245
ACE,-4.457460114995148e-05,-0.03318927761272915,-0.023783888468500894,0.039642178911598616,-0.054564116199220525,0.020299882978282977
IL18,0.023823029199716777,0.024932898031061856,0.017130421812380874,0.020324533068498817,0.030214062564858025,0.08586158279932654
PPBP,,,,,0.02345991440210482,
CCL27,0.011777259432152833,-0.029822398690189607,-0.02317495287751198,0.10457382361933013,-0.03306113156471571,0.04545568384710938
SERPING1,0.038640683771130294,-0.013214952103224127,-0.06655682043637796,0.012773499187398802,0.019486541046142083,-0.015478800070453186
AZGP1,0.046756139906047864,0.01789024743895372,,-0.03616845770336038,-0.011543792702157772,0.05310508420052862
INHA,0.026682331837833688,-0.0402594384846878,0.001203998978495896,-0.0323345443202154,0.0347810725329618,0.09434452018064896
SEMA3G,-0.0035940189045511736,-0.023863880404955996,-0.05298435643103885,0.03276369319009035,,-0.04561259022653252
COL6A1,0.012222224299570855,0.01772061446060162,0.02852283137143779,0.035692481879955995,-0.05794782649121559,-0.06288767081379885
FGF17,-0.03894822056666016,0.048848940494315596,,,-0.009446274984852454,-0.023114784607061047
TNFSF8,,-0.016147336824754586,,,-0.017410567124828528,-0.020751563318771565
FGF20,-0.026787525100089426,-0.016915568015439725,0.0772096106798578,-0.021725694483969566,0.0031226384950378424,0.01188876597735339
ICAM3,-0.043534248994353646,0.01738692616437521,-0.03149721275349001,-7.455629302290284e-05,0.05014919037131665,0.0104913495313938
LAMA4,0.012282197969871365,-0.028613517470071983,-0.04483053116398205,0.07466404535942243,-0.018109132455735304,-0.011969253275563795
DLL4,0.031090791930021185,-0.003448345261804775,-0.0965961710818317,0.03878727351747354,-0.026073861397513873,0.03816467545782849
SEMA3A,-0.009978563734109446,-0.010510958041990754,,,-0.002687139880798563,0.08367981151906675
RLN2,,-0.016295775102538095,,,,0.03696183317490127
C5,0.05851815026689743,0.062349546129126215,-0.08206982196086407,-0.004974247488303971,0.04589743499616528,0.04271302893368961
COMP,,,,,,-0.007655527040250179
EDN2,-0.015250221873797029,,,,,
C1QA,0.018869880083430064,-0.039711819062253594,0.0219492118563594,0.036382832736279,0.04088940909410906,0.024403476934227397
UTS2B,-0.016319456514443182,-0.01629577500891699,-0.03245775641413663,,,-0.013689949064135508
COL9A3,0.030372033350689224,0.005131659284722012,-0.008618489153922076,-0.02483429887393563,0.046200360192341486,0.01760347866263726
DLK1,,-0.02712253108046328,,,,
HGF,-0.022831740633513502,-0.01722792141852359,-0.0007588519607663955,-0.037325271460321975,-0.04029971783692645,0.062433298229879725
P4HB,-0.025280456185898897,0.022768206520752725,0.059759298368455574,-0.0028575338016484965,-0.032877413548302536,-0.05193027852020383
ADCYAP1,0.028176401262315177,-0.00534719243136294,-0.03704311462673171,-0.024434712226121594,-0.003533401032912707,0.03666097419846386
GREM1,0.0927971578416089,-0.014084658434660481,-0.00037404877197463556,-0.01022039694667919,-0.036888495254239,-0.01894786213552266
EGF,0.02470494232221431,0.005024490639042695,-0.034185689923184284,-0.031051376037940333,-0.015175137681429649,-0.03222999415070132
VEGFB,0.0020161891762336885,0.02865184145170047,0.02210321219383624,0.004147824910517185,-0.012003330578360371,0.03298774589845761
FARP2,0.019211991319415943,-0.02229721517104252,-0.03221281214722955,0.04096908390849296,-0.045618105024925915,0.03247135121975322
IHH,,,,,0.003670607061106861,
LAMA2,0.031543936497604105,-0.014233507509096228,-0.056474670921628604,-0.009994404779772263,-0.023126203461924774,-0.04744201231468207
SERPINC1,,,,,-0.015175138888645311,
NRG1,-0.0043399909697502135,-0.007518565243070599,0.02201198445046373,-3.746784483701777e-05,-0.03277635640936641,0.06709193951158872
SPINK1,-0.045631898758163904,0.0251105690973637,,-0.023452116755260318,-0.021819170627883022,-0.037186727153272287
EFEMP2,0.03508351891112166,0.006281649211623416,-0.06564837178144166,0.03918393435409634,-0.016539381140794195,0.006478368936437915
SELPLG,0.022946275298661407,-0.05016128881543841,-0.019141918272001603,0.09921042610772593,0.020907422642847447,0.047420851739783276
GDF6,-0.012923991175036747,0.0297570986321657,,,-0.04470382773674063,
HLA-E,-0.01163842725621965,-0.022896107063039458,-0.06781560228970616,0.07186681355249074,-0.013278871825365737,-0.019535003485347296
PTN,0.03710208338709183,0.0549969688287817,0.0666095285272476,0.04230358366291357,-0.06214841417046302,0.04189270218550742
CD274,-0.0028067474272390532,0.008854567034167602,-0.06688562751179733,0.026223252060159786,-0.017737910434072992,0.007510309754657545
CD14,-0.018470857666508994,-0.0386002636560406,0.10530931597841707,0.043948776797884996,0.03903257184023322,0.07103642211048261
SFTPD,-0.024606821926916038,,0.012963207350297228,0.06707328919118506,-0.01956288123796329,0.028070377984435273
SLIT1,-0.04714884106369581,0.02492318283829819,-0.03269443880347158,0.10280859447625867,0.04775375798840035,-0.03444741030081306
CNTF,,-0.012844773438407854,,,,
BST1,-0.021739935186443068,0.0053589468975304465,-0.05345064707098485,0.058667342224805796,0.01539964786297043,0.11786335952974926
AGTRAP,0.021860217263691122,0.010322814079236135,-0.02883436081794945,0.04279070720461705,0.01617311369486043,0.00014444767884380365
LAMC1,-0.00228363727261369,-0.014975420477509816,0.046985335837146196,0.014363736628772585,-0.053942407989934514,-0.04288443740623382
COL6A3,0.05240049814373399,-0.0072163251432261965,0.0618561767186541,-0.05124327875730639,-0.023942594991490634,-0.033625593942828
FN1,-0.026117761607216763,0.005034133221169213,-0.006151546579631805,0.006403771734302759,-0.05830279894403579,-0.07631153946678508
MIF,-0.006898095672538052,0.012237216355544011,0.06658232876049261,0.003929968799071056,0.003440836832909288,0.09239139902893291
JAG1,0.06207350691325092,0.007602430933410535,0.03634614772857766,0.01933860688004372,-0.020084664259200462,-0.061479788836035415
NID2,-0.021547264886770917,-0.02803278017258429,0.0010486741308787237,0.06051016914048755,-0.010255576379714911,-0.04368610151034641
EFNB1,-0.07891396895345851,-0.005953419900215601,0.0031959731250227274,0.043638799424384325,-0.01778705789971225,0.0631413096780452
COL4A2,-0.005536490096353741,-0.060571489085438614,-0.06088011164678513,-0.016705349366982508,-0.05342188492135077,-0.06824395527114095
SPP1,0.01623500758754341,0.07459950047996208,0.0964549542458874,-0.0491938422579848,0.002678198399323309,-0.024734750098059664
PODXL2,0.009926309757941149,-0.030360152602200225,-0.0352149141556757,0.03082608622134259,0.04148487100615682,0.05393388798975756
FGF9,0.011440661613919732,-0.008156014809598254,,,0.0032071934032473584,0.016447721576782964
ITIH2,-0.025774156484313648,-0.017161113173994717,-0.03680425729598275,-0.039092572065317445,-0.008788960109866774,-0.012842733338841963
ADAM10,0.04511809707565989,-0.022043314090520728,0.11192797394222609,0.04776067308064069,0.02006002858014487,0.03243047241451459
CFH,-0.025912959958570146,0.017032670551851387,-0.07277089893936398,0.0899072557170422,-0.005856716534919474,-0.04980710212543625
COL4A5,-0.004098997394093075,-0.04456921282627466,0.027763974406515613,-0.0024783570365454373,0.04120442350214465,0.05494074187608988
LTBP3,-0.04736385711125978,-0.017637832717281244,-0.03787354890419653,0.03512929358719984,-0.03916159090206872,0.025743032205880118
GNB3,-0.030525334043273452,-0.022402974438110942,0.0030585187493624762,-0.056827726909468676,-0.012401426415457434,0.094432253667233
COL6A2,-0.028090618528718258,-0.00010016402516679692,0.06453027279822658,0.0037479650276871952,-0.05827856016228127,-0.0715574536877517
GDF9,0.041742876044798344,0.09107818888778822,-0.025880984672189133,-0.008660925539946239,0.009365906295515923,0.0796436356472524
NCAM1,-0.006583562081091514,-0.009968836958133696,-0.01970681514474781,0.01762024312581736,0.05073603219920141,0.052087286101735956
APOC2,0.09942057013382871,-0.040058729200954775,-0.06897301230422276,0.03150210447871725,0.08777022020376375,0.04653949054945146
BST2,0.02251639411496418,0.02137284632346067,0.05374446361146511,0.11174833207060454,0.009836220017649144,0.03302389419385757
COL5A1,0.008786030756726302,0.03738163667729165,0.023010183295075978,0.058722252085004596,-0.023886185425163596,-0.06676405642222309
CALM3,0.029960232271307282,-0.01938142442696168,0.05505715196441671,-0.036513872438611684,0.011118219636751301,-0.0603438130425528
THBS2,0.0052621409009308605,0.01978498678325443,-0.041883219519265644,0.011521072732402732,0.0475537492371396,0.007564187036424204
SERPINE2,-0.01744690937949187,0.0416653394412461,0.012570312284410868,-0.006559836630447404,-0.02399484642167694,0.04720245254755895
EFNB2,0.011134618066736341,0.020280576074371965,-0.07078260364116049,0.03628165141756635,-0.03682269235733079,0.009067486844092252
PROK1,-0.024961937401244107,-0.011473878236368633,,,0.03242240869455821,
MMP9,0.009425564090468245,-0.03391197447096598,-0.03105892579469323,-0.042321175268742205,-0.06775893700776299,-0.046248943200310456
DMP1,-0.018282207646707523,,,,,
NPPA,0.05904841774338068,-0.027444306391445947,0.014364853763351303,0.03880889952692215,0.039991378015072805,0.11681748907668911
APOB,,,,-0.02507047506771308,,-0.02191091471738963
C4B,,-0.008610909037851331,,,,-0.007298872066676645
NTNG2,-0.05091838897510876,0.0369044101444423,0.06378106270944256,0.10542647583991109,-0.0017589811810174998,0.023476823311198956
LAMA1,0.008539047142685281,0.017661242755017438,0.006816186977858037,0.0606779346685455,0.06664769167513503,-0.0002638843173735483
UCN,0.023687958377489198,-0.01897891498648427,-0.0011295854924858796,-0.03745851720174174,-0.03500764853725435,0.004673862023917845
ARTN,-0.02424722681719765,-0.021799419536346027,0.0004268193983356752,0.1695180154729364,-0.02639330708350814,-0.047700425817760156
PDGFD,0.04642659232858204,-0.00838499538526086,-0.07596001916450161,0.07013094970591359,-0.03573126385762887,0.051504841829831775
EDN1,0.02299764779551465,-0.034309374520972075,0.06814494498605496,0.013860377861983839,0.06628075241280962,0.02995902880427807
ARPC5,0.015167547570286344,-0.0006240632116905809,-0.046617578602527715,0.025326138868531776,-0.05363783892299889,-0.008787127834398663
GSTO1,-0.04304252121140933,-0.0037630635286459405,-0.026748431755579574,-0.011623539667040245,-0.02677322557008667,0.018300560148440673
PROK2,,,,,-0.01708427514525075,-0.019977656159963986
SYK,0.011248181204612627,-0.042465095796619355,-0.09876994657150419,0.026241287016797156,0.018111102484955094,0.02640043145543958
CD40LG,,,,,,-0.02369517232310301
ST6GAL1,0.022972809806349182,0.0333440718309881,-0.09655735759484856,0.0346834099311512,0.016597922518986938,0.044223410856448084
WNT3,0.03235147703437401,0.015404198849097904,-0.011097104331419047,0.009637862844384452,0.08108940321186481,0.06583914898280538
HSP90B1,0.009614480109154677,0.03038446650633251,-0.09752419482589758,-0.00590273010429046,-0.054255001245391656,-0.06205765003129101
ZP3,0.07549243240018258,0.07881183900797281,-0.001165320413900317,0.06988566663803418,-0.024176941172506013,-0.027047582420382927
ANGPT4,-0.014301817926177083,,,,,
NRG2,-0.02022570938358033,0.025574923580059257,0.04183001258942791,0.05295906914183353,0.0007476893250723135,0.05334783555513597
MELTF,0.013828051059583017,-0.004401335822347015,0.05597913063265833,0.07632796397807877,0.050190008601020346,0.03384507525275351
NLGN1,0.06227293634068318,-0.019594939470279148,0.04731755467174141,-0.021404861468094248,-0.03973112972492852,0.05003209271400199
SLIT3,-0.04176778919256177,0.029091381432828353,-0.037043085064190094,-0.044071103169857385,-0.03536980260048034,-0.03328737905397116
CCL8,-0.027388993003687974,0.07668813688551837,-0.04571469491558067,-0.023452142624894878,-0.028467281847636774,-0.038399127353110483
S100A4,-0.0394820397178671,0.030010636998208683,-0.05205794165737544,0.018571227291817188,-0.05741593299258946,0.0018569922499980455
TNFSF13B,0.012524405799935873,0.01606010166577436,-0.049246210453222916,0.012154595199015012,-0.019610682362204097,-0.001513622798829362
HSPG2,-0.02058363957021066,0.03444736310248035,-0.032194230472760356,0.0765450079332639,-0.01091667844378763,-0.06077556771639815
FAM3C,0.005770244155689669,0.05236927107794339,-0.03973859630852129,0.01814541743203161,0.014357596788386781,0.05105682018103164
FLT3LG,0.005824055932452601,-0.032447646500120185,-0.03396328149040995,0.0604530898553768,0.018457289683205425,0.05817418899271896
A2M,-0.0029583288140219727,-0.03872875894367279,-0.0666068440275277,0.0840965327765966,-0.01235085277265239,0.022092118384111136
VCL,-0.036786245835269786,0.0040536471903382994,0.02118504945479168,-0.05232148948230673,-0.05135689178883261,-0.04668612144833801
FGF2,0.03720521002770964,-0.009582250979393976,0.12238817465217064,-0.02118708888553139,-2.9598331765452594e-05,0.026820645561702293
AGRP,,0.008613035012049587,0.09286881950732195,0.1241537837734582,0.11058636432628381,
CNTN3,-0.041545887842461854,-0.03076363569918879,0.023708329104616885,,-0.027924268940644256,
RNASE2,0.012528477167548414,-0.035058829454643274,0.06580139904154465,-0.019136347074756286,0.01302236736141247,0.07117600562909737
ADM2,-0.020350870082305274,-0.01966802741602905,0.07034007110220962,,,-0.02252041141128704
GAL,0.05254075535172182,0.09774715763740958,0.1744630745775789,-0.038875060797915036,-0.03818187327110425,-0.022217632533501893
CXCL6,-0.015250219491919318,,,,0.010627514265173948,-0.040691030900745176
PDGFC,-0.006589723886595123,0.02658544943907768,-0.06835546292629491,0.07215418822335953,0.01058615359382065,0.010043466142075887
COL8A2,0.044536323384878125,-0.03662696727496359,0.056690717745468966,0.054678318733159745,0.04324949360782524,0.013397785400963891
SPON2,-0.005764850769016852,-0.007168359264299643,0.017378462150900293,-0.025800426449362705,-0.011844455401300922,-0.020331953881388313
LCN2,,0.05631539476416233,,,0.0016275544806292291,
SEMA3D,-0.014496207416366765,0.04942636173691441,-0.0057763301231045575,-0.02999194401482619,,
BMP6,-0.017489304897689843,-0.013741334824059316,,,-0.020552181690198044,-0.046418025076060195
TIMP2,0.03867511327770855,0.029572888581617097,-0.09833803390826797,0.022389380623602146,-0.013892504705285733,-0.00598555461752015
EFNA1,0.043810857309345135,-0.022508555999899264,-0.11948297026234508,0.01669266030812771,0.035379322018160415,0.05200299103592108
S100A12,-0.02090760986275261,-0.01584654704613908,,,,0.07546388614837224
TFPI,0.023819364868554523,0.06440677553783217,0.016706175026891316,-0.0017255492297314527,0.02978662283828705,-0.005513626835915869
GPC3,0.056597226183073945,-0.005208363225635189,-0.02922284796283661,-0.022430796330258948,0.06748953563086973,-0.02314655550780421
NMU,0.036065167493575655,,0.058839697674397444,-0.035255844294394004,-0.02236249417750397,0.043855958429232046
SCGB3A2,0.004916696756121488,,,,-0.02356497936219747,-0.00024001047440920883
LAMB3,-0.04370922830804706,0.04683734261463333,0.07711287591501617,-0.014154112386445305,0.01010855682374489,-0.02064811546857661
LGALS9,-0.028229734762100774,-0.02179462326861336,0.016169945070203005,0.03842101823980777,-0.021510689148001836,-0.00028597276413694844
VIM,-0.015708636991630623,0.052018085100715275,0.07796936775619437,0.047103180590365404,-0.07327439405547409,0.01747468411563447
PLAU,0.028449164686205224,-0.008999497100005999,-0.007212907414835601,0.030488277580783645,-0.03636123383463837,0.03559732684268354
TGFB3,0.034503171310701915,0.026404763943939192,-0.014937449548295295,0.04611588777236417,0.024731679657107587,-0.04269792598469408
APLN,0.07360504466276599,0.046285650941314475,0.04401303291608682,0.008090423115652768,-0.015723263976443295,0.014331928804131502
SHANK2,0.0022685672494427486,0.010526842325259871,,,0.040249328678714315,0.0378036597278544
LTF,0.06133411147251776,0.006574438233763863,-0.06610154971427994,0.046222987595279035,-0.04716287255332397,0.04898084229127048
PYY,,,,,-0.018663558161793197,-0.013754440479689083
PENK,-0.012625296030162231,0.04421628382063801,,,,-0.02667705771517396
CTF1,0.009397135644270083,0.023349593948393827,-0.07783513174227415,0.05372094903074035,0.01672217340812831,0.07461050137845214
COL3A1,-0.011644034065374502,-0.018363955086516517,-0.009317943001724671,0.06478996813364535,-0.05525033380932733,-0.08435501461226513
S100A10,0.03152909102860907,0.03010894199234983,0.0016696985653396584,0.06574874661586212,-0.0818069299507242,0.027948735725179107
FGF13,0.04560758301197384,-0.014997892500442596,,,-0.003928177455065172,0.02196466129001164
SEMA4A,0.069466928765555,-0.012866676860445661,0.10751434158612487,0.031738483577336045,0.012961238644624557,-0.010630585882457206
EFNA4,-0.04642047588328884,0.08792514089248932,0.03568546547548391,-0.020185512845948567,-0.05763839146982632,-0.0019140792848572699
HSPA8,-0.034809493028313154,0.024642206022372253,0.02090269459672333,-0.006739253543828474,0.0013359655604289436,0.04709975629853528
NPB,-0.013289374191518688,-0.013741336144359972,0.0013176820609435826,0.03830968715864495,0.005637244697176517,0.031131458727982845
ULBP1,-0.027877012826709468,0.10236289438429388,0.08974823418646463,,-0.015893972672538642,-0.01953126689819446
SEMA3E,0.07257130000041334,-0.07031370524227995,-0.03502207613995433,0.0023550105272474088,-0.014988980829102319,0.016077996240863143
FGF3,,,,,0.04861748685103011,
ADAM9,0.014714073351422977,0.012634355473063992,-0.06497661549197664,-0.00022585809511962182,-0.08337863058851118,0.04620580255679127
ASIP,,-0.012658160216573096,0.08132973734233034,0.07755987781642708,0.08282326724963891,0.007134490219852318
IBSP,0.04637416065827202,-0.0019240148062784823,-0.041524450204996774,-0.042662768647597986,-0.00416908267006025,-0.03838108014861704
MMP12,-0.013497659169321935,,,,,
FAT4,-0.04427064629576092,-0.001196811393496672,0.0633585929999639,0.043262450865491464,-0.044998978865964656,0.0659068221303809
MDK,0.07186260678600417,-0.007124427684729679,0.057229526929270975,-0.02510200774877333,0.04813958523787005,0.019457683570881703
BMP5,,0.007097957380420766,,,0.04977293637864247,-0.021934917012371456
CAMP,,0.0605774163795039,,,-0.037144037804625066,0.031118861952834375
HSPA1A,0.02820591601492535,-0.048778334391457616,-0.1321405371265797,0.08568490934828135,-0.016785681754540902,0.0252311310565467
SOST,0.012271013113148363,,-0.03664638222550808,,,
