,UKF259,UKF275,UKF313,ZH916T1,ZH916bulk,ZH916inf
WNT2B,-0.0031837896433175067,0.04680241711611378,-0.024477475703989112,-0.05688658868039042,-0.04263574381831957,0.028817098306798468
AMH,-0.025499032622515093,0.12599317669234877,-0.034947045096559486,0.017348576840357944,0.01849017539686937,
GDF10,,-0.012773352891005207,,0.018458931479209746,0.013196766509059472,-0.049567483861227536
EFNB3,0.005694266646352518,-0.008725125983749232,0.060094807049793024,0.056407936607684665,0.05142860331958788,0.017552006422924264
LTB,0.049154690131157745,0.05005542949416822,0.20656222091171816,-0.013238923640032955,-0.006879660805000052,0.17167050317949306
ANGPT2,0.013679486411486379,0.07227170263957823,0.05691907354264397,0.0390385201774169,0.08772787564910843,-0.06800197763031839
NRTN,,,,,,-0.041370524607200594
ADAM17,0.025631668376422202,-0.00977241993477772,-0.0002563503804565115,0.03500456510218322,0.05307625583935379,-0.033125824953835384
LRPAP1,-0.009922292402231457,0.004736471876382203,0.035190236278619794,-0.025245388504356474,0.031007578117314735,0.09185020302513433
NID1,0.007878403832705971,0.025818432201750986,-0.017089532241098042,0.00792455240053121,0.0935428896467536,0.07530790365734714
MST1,-0.003780218118699167,0.01600925091608194,0.059635907970706226,0.0036523285759117404,0.07959921873035049,0.004424626838905494
CCL14,,,0.06549450373428127,,,
DCN,-0.018435340487904874,0.03174401408391945,-0.08423327262456738,-0.0048702394715907996,0.10254009673539372,0.06388234132471728
IGFL2,,-0.011243784223832437,,0.004530495085069941,,-0.03438724101085491
COL7A1,0.00442827793981501,-0.023362243380495494,0.0011633831765638695,0.001971893887826477,0.06672567211344291,0.011291664697613843
CALR,-0.07169349384718496,0.02599676632234612,0.020527402705949747,0.01021382994926384,0.08040957011621616,0.1029523269891416
PIGA,-0.007506307550477821,0.012508230970506691,-0.01246553130109733,0.05977616304426718,0.06913217170589082,0.04697724120959349
CD200,0.01421736297225837,-0.02860234642745694,0.06017140905856082,0.02430174761977164,0.03760671107829097,0.0646968580790047
GRP,,0.04486545971806854,,-0.020680497514249732,-0.030639600015317934,
CDH1,-0.03151906476067446,-0.02841599509842868,,-0.022942922522649404,0.053266933694207805,-0.0252279198818047
LPL,-0.025585636146203773,0.0645732145743271,-0.015565440113527227,0.04734806170156328,0.12957881638154778,0.06458458959262611
SEMA5A,0.03517518651044696,-0.047561586730113445,-0.02262748893565417,0.03448622977145746,0.06302823060387208,0.08544109630226994
SEMA7A,0.029475027397223828,0.047524129807383075,-0.006976335409244211,0.005176327879774933,-0.027903973978327314,0.028936841673874253
SEMA4G,-0.0018290937872174505,-0.0003483241229052651,-0.04183747387508641,-0.033524504983545714,-0.03171239062812871,0.09695842508156469
SEMA3B,0.008279870704029925,-0.03069023565717911,-0.020394435388742214,-0.01882747858700328,0.01875658261601724,0.03691939737186123
RPH3A,-0.03314551883194495,-0.005590358198896987,,-0.04191092196812318,0.003300073332431729,0.09679507503095922
JAG2,0.0274353874671808,0.008029228818445582,0.016354702492894262,-0.0004391947748197016,0.044536116976141925,0.1335659132691002
CGN,0.029122038125996737,0.005630378353682235,,-0.003936045320549892,0.030152051889767786,0.12082568979269018
GDF15,0.06306873597135458,0.016825640843217655,0.06281797701966549,0.035516489956078985,-0.03726886763328876,
SEMA4F,0.024076827585242364,0.008870470515791089,0.021786670636386913,0.03404397361640744,-0.031405124310069324,0.05679126756530565
NXPH1,0.004063565833411313,0.019012676249899732,,0.052346207240108425,0.08256969383652364,-0.02706772854376195
ARF1,0.012197205960429433,-0.013203209808324432,0.020852844724219263,-0.016090526102683748,0.07160948328142909,0.08148707736724962
DSC3,,,-0.0077456677666424495,-0.017428891201820885,,
EBI3,0.049008010922001834,-0.04033003416199074,-0.02128559582477823,-0.029961591052368248,0.03817194150936917,0.051163289820010116
TIMP1,0.04432906348887111,0.04517165291425409,0.03884969937171583,-0.030353519742468055,0.1456696270377926,0.0751312605701756
SEMA3C,-0.03044887668406041,0.00414822079259323,-0.016145001446815126,0.0065031886389924085,0.08728694242355638,0.07284129556172356
GNRH2,,,,-0.01888657897048281,,
GAS6,-0.0008421777988197073,-0.008825656856222637,0.0018855334028800828,-0.03190341688058631,-0.022824180295223012,0.0015263672544130562
MEPE,-0.01348582513521464,-0.01708749350990493,,-0.024083971458951612,0.031017963473731047,-0.031584202645865374
SERPINE1,0.07081516747631675,0.05976611578370855,-0.020225209040469233,-0.025832118275519445,0.05862236425036562,-0.046119597518120434
RSPO2,-0.020737482598411894,-0.02244306518447938,,-0.01676645413063881,0.03563737180248253,0.12272543433502002
SHBG,0.0014837646809326074,-0.019097899315491395,,0.06427415635835904,-0.023147305191203504,
LGALS3BP,-0.052783813470057395,-0.003290664172061383,0.029943245966623205,-0.00971955460979434,0.08497856300837515,-0.10000563207322362
LAMB1,0.019009348593489555,0.038239739997755935,-0.030559333685989128,-0.015130523212853436,0.13088553104469414,0.0012307578998604822
SPTBN2,0.033374149813447634,-0.027750480475245958,0.06357148370813245,0.023622766118302826,-0.01601329466891588,0.09169899017096572
COL1A2,-0.056938567296685505,0.05364600960164018,-0.07572327705915778,-0.048668455085178766,0.13026968832800168,0.05430329941370745
DEFB1,,-0.010017549555029827,,-0.025574289183673583,-0.025455982896607793,
SCT,,-0.009207362521180349,,,,
WNT11,-0.028028024299883526,,-0.0200614923542208,-0.023130320514016565,-5.047810172731234e-05,
LGALS1,0.05383992729854475,0.02662776828539377,-0.04838475174970439,0.02246204473423494,0.061935034272401726,0.07796634897345417
BCAN,-0.061288333285455444,-0.03453293984521288,-0.020240495874936593,0.033213432271397635,0.06591263400440905,-0.015994074284637963
ANOS1,-0.009240020129737752,-0.024972303008158822,0.020026969396767097,0.06880373036878258,0.05308349967059137,-0.02800101056532788
EDA,-0.014731666842599325,-0.014427030615105797,0.27708721230135136,0.08418635142525345,0.06490376831178804,-0.04137061795768832
FGF22,,,,0.01718003621581363,-0.015950964337224812,0.024938282778764205
SHANK1,-0.024371497626403116,-0.013477028273079417,,0.03657572354157989,-0.03447546960581121,
RAET1G,,,,-0.0217319454196646,-0.021047085459833963,
TGFB1,-0.04318214915159906,-0.021936406250918264,0.0462002336775705,-0.034153200355979844,0.040516663888152,0.07323418238189823
MSTN,-0.04082373734822463,-0.0011678644441177812,,-0.04202973307222203,-0.028460020205478227,0.16388899332570075
WNT4,,-0.014148201877693648,,-0.03739856740392381,0.0625893949142373,0.004271591519557789
TNFSF4,-0.00823426351835653,-0.024207741263400268,-0.025030328123731394,0.051582336568891426,0.12101038353919827,-0.005603027122915707
NTN1,-0.023638294942340453,0.01011988154482598,0.01009079386562906,0.008897437525787361,0.07915435675601941,0.06160982559901519
CXCL12,-0.02248862567476937,0.003691968833796216,0.04491933721696128,0.010298883916857793,0.0072821206226829464,0.15889665134175585
GNRH1,-0.039660784280503326,-0.021354746055156158,0.03877307617243228,-0.02823428994496693,-0.02886677831534672,
RIMS1,0.022334072258531196,-0.024725414439637557,,-0.03758330887251019,-0.05585227484490076,0.12733401499812377
FGF14,0.0229964474827994,-0.03511484546608645,,-0.00573849054192818,0.08442380365581048,0.29688495953512334
IGF1,0.04842225036877591,-0.0015109051996116175,0.0798565772221214,-0.026755742167250605,-0.014537795983568424,-0.008611275954204573
TNFSF10,-0.003848545692152107,-0.026819451519123478,0.0896817564768487,0.03791190098501,0.029686127998329613,0.03801198863762705
GDF5,,,-0.013099841376598025,-0.023217805862795298,-0.05268445700711129,
CHAD,,,,,,-0.04229047972937938
RGMA,-0.012521371438729853,0.00645221613807058,-0.038400184335120505,0.014284735390065792,-0.04891498474875511,0.05301692633958042
WNT16,-0.013409321112361722,-0.015838267515071898,0.039902953112042255,0.01694603095131291,-0.01607395683894525,
CX3CL1,-0.003583740795182216,-0.009447573837454027,0.06665831799300478,0.06535068388506489,0.056746708134596584,-0.040060972575217915
FGF1,-0.03396772723312668,-0.015951083499630148,0.03472906006235678,-0.02048503443922359,-0.07453593332332263,-0.03661476837977008
ALOX5AP,0.036406485346530716,-0.005305665589616211,0.07452124762738228,0.004963306511536468,0.024698886317464794,-0.0743369695564051
IL1RN,0.03806174804350179,-0.0019648034147803925,0.004535042403419319,0.024921044623362826,0.04555722043726752,
PCSK9,,,-0.0277459463708034,,,
FGF23,,,,,,0.027663737818723406
NPW,0.026830453569144624,-0.012773354094829612,-0.002472214820125203,0.0037940494063044834,0.11811077722363873,0.1443969389271062
CXCL9,0.01799935130482299,-0.012564337080740257,0.13758802344735138,0.03947319834431187,0.054980432853735065,
ANGPTL4,-0.003216009731678892,0.040876980980256265,-0.05370560655942751,-0.0032898582310376084,0.08643161247857799,0.04895735375147322
CCL11,,,0.053057402476978405,,,
UCN2,-0.016108373667914358,-0.01442703150486023,0.02583118594318818,,,
OBP2A,,,0.006136802214726015,-0.01957720059313008,,
COL4A3,-0.027588404612344297,-0.01866289549689137,,-0.031668160760790744,-0.025229396857301675,
NRG3,0.021761511632320086,0.023371715501500766,,0.011769745293583989,-0.07174909549569516,0.031612947107739466
IL23A,-0.025343209338902814,,,0.016309692867750074,-0.028254739261519352,
COLQ,-0.018469742743204683,-0.025639454268075065,0.041529682592700165,-0.012098008519691896,0.003763883203781602,0.16785045153129002
TNFSF12,0.011612620055729453,-0.0427974885009209,0.027097317643490743,-0.001457686876076684,-0.008636320181293426,0.12098781896242043
DKK2,-0.01634585353756373,-0.01479130460344416,0.013186508767526941,0.006708247891435467,0.022000279183589502,
FYN,-0.0046821118859147704,0.016871672964128278,0.029887456191029414,-0.0020759444515662693,0.045768745636624045,0.04904303000509046
ACE,-0.004299033620919754,0.018626562608759542,0.0631175907402377,0.009485546522849006,0.04638616802209688,0.057314082013660686
IL18,0.03290324689522136,0.006373196267387693,-0.027150096395118038,0.017885849105726603,0.03122714227781444,0.03336029418345547
PPBP,,,-0.01565567488846894,,-0.023589002578252603,
CCL27,0.03369948951386049,-0.007473849924676477,,0.039052402305851684,-0.032114605949797495,
SERPING1,-0.040039989762485004,-0.035082355898811944,0.027291804789796464,-0.020848233144273517,0.05316098737214793,0.02944881828776468
AZGP1,-0.024917357640732024,-0.020122002825431334,,0.05681558924767801,0.12158225741669172,-0.004544388273541697
INHA,-0.012263696790547554,-0.015223882962416183,-0.028807923192108745,-0.014133596461798544,-0.023395503104014975,0.4930482619754716
SEMA3G,-0.03036841838495261,-0.010760637356626137,0.04415642033074256,-0.020696473339093698,0.030322978704538813,
COL6A1,-0.019285281225696674,0.0384514362885505,-0.05755934917089762,-0.03412292893007858,0.1497483127188619,-0.0535103176761374
FGF17,-0.0003339411384917905,0.06908181079840053,-0.017785097390587996,0.025610085000973875,-0.035847691348525605,0.3197946605195066
TNFSF8,0.02197593943742969,0.011261756953829886,,-0.02214791084282644,-0.02656313557400337,
FGF20,0.006856007635950457,-0.004150777784580246,,-0.005327926773644236,-0.01966370355251652,
ICAM3,-0.002334174625730669,0.03588026384737246,0.00554113399852892,0.09584067002032842,-0.02074477510438886,-0.042744613610372593
LAMA4,0.0006649291171754953,0.0433014033781888,0.07305409700044874,0.031113669672603556,0.14955700796927865,0.13765351656221445
INHBE,,,-0.020594235362105407,,,
DLL4,0.005480670278657238,0.03373473006492698,0.09881125459610166,0.016541244815073256,0.11724343286725607,-0.03995918468636429
SEMA3A,-0.010619435557672656,-0.006195582890628935,-0.018244200184589988,-0.04666121462467259,0.08319251420380852,0.05205634189762391
RLN2,-0.020737487274625963,-0.012031461499299475,,-0.0016230866922192035,-0.023101091263581116,
C5,0.009323364717260937,0.019824978189537063,0.09962848619383834,0.08793951772817764,-0.021367226491369917,0.08435961913687304
COMP,,,-0.024326760205356207,-0.011094418597469322,,
EDN2,,0.061175765079016856,-0.01632198892725165,,,
C1QA,-0.05683350930144226,-0.011941058390370128,0.09740717468223589,-0.054048379734962855,-0.0758637910577078,-0.07738972120457539
UTS2B,-0.020737487155486713,-0.01039990465138052,,-0.022935297440581662,,
COL9A3,0.01510755905983937,0.015455572555648063,-0.053164851382768004,0.03986648153829593,0.10748119054682435,-0.04152916613450782
DLK1,0.0008226724054072373,-0.032090529275717844,-0.01030292704240892,,-0.01698870188649601,
HGF,-0.03373364959488446,0.030545100977616826,0.05650336957243103,0.008262622899531794,0.051109174147684254,0.06513298164366377
GIP,,,0.10203408330727601,,,
P4HB,0.016716856687782094,0.049723819171330556,-0.021210149182996577,0.0008253898125809119,0.11336227646519981,0.04345191524279737
ADCYAP1,0.01670333695765133,0.03594378732898052,,0.09245649602033919,-0.04760582262850241,0.04176350228010076
GREM1,-0.017923690233717877,-0.024400002438458433,-0.07376876827501865,-0.034971419201285624,-0.01421206735349631,0.021364700485317245
EGF,0.04008745982204875,-0.005707267998162934,0.051212716089874,0.016644671373523514,-0.0012615791558653578,-0.03649556883359061
VEGFB,0.04220120397863165,0.018643084534343993,-0.08179208311740052,0.008399927063176525,-0.0015010931734007183,0.02624623503965362
FARP2,-0.05043226878850325,-0.011030716202443312,0.026339212047952323,0.05354465983200092,0.06433594627515557,0.1177369142879528
LAMA2,0.014195518005434808,0.04112904921412278,0.006367000882367594,-0.0013656483743705657,0.08958660991455915,-0.06088612430382522
SERPINC1,,0.08647505145874528,,,,
NRG1,-0.036266612993499196,0.010815983469177042,0.012445130734990963,0.0063992408902985584,0.025360013491014046,
SPINK1,0.08786645600164787,,0.0018879232724675326,0.07069251285576944,-0.010707533613350787,
EFEMP2,-0.01973546348971082,0.03611594402184345,-0.04145756674500853,-0.007300372729228985,0.11467162062076999,0.05478699440521013
SELPLG,0.029180752942575345,0.015542673754068481,0.051703510728073006,-0.02630812024919487,0.021392274614503375,0.12556638618755006
GDF6,0.0031937653777008345,,,,,
HLA-E,-0.07643691535458493,-0.009733549460546468,-0.01187880792489835,-0.036526550437420126,0.014930071471915492,-0.009024851187050108
PTN,-0.02090648099544115,0.07469415057612652,-0.03079394421094432,0.033860035003221906,0.08372751683884505,0.08115481619783295
CD274,0.02655803523369153,-0.036751307033583556,-0.029455309143545834,-0.03915655580660467,0.03430310374350352,
CD14,-0.07372813273984925,-0.033315978352503654,0.03366098238932282,-0.061064589768131484,0.005785321218139008,-0.09395086845978314
SFTPD,,-0.019097899325843843,,-0.05162779316892177,-0.023150550868803552,-0.035454655538646865
SLIT1,-0.036952464362033734,0.006382330323578774,0.019986540958337812,0.029299809008476937,0.03709865688017618,-0.04689170304164486
CNTF,-0.016345851857206176,-0.009484823446895581,,,,0.0326409242271861
BST1,-0.022750655116456256,-0.027509981501324582,-0.030970042806256384,-0.011518140355773417,0.027926073858499524,-0.03649557678806534
AGTRAP,0.0451762659991508,0.02267966604629091,-0.02141210846777531,0.04217428986939299,0.04607615925297591,-0.0622196800329104
LAMC1,-0.02036952720680844,0.07140811153380716,0.0329481740892185,-0.012195854173831944,0.11392888338649523,0.04291875240103799
COL6A3,0.0032627724442413223,-0.019665034379330818,-0.008978941929186999,-0.03606603493949326,0.1400784330441037,0.1329087321803527
FN1,0.004713043225948665,0.06177017200528544,-0.07455505279127378,-0.014405254847950131,0.13798555687721736,0.008056320076110304
MIF,0.07044390455493335,0.014953229501480592,-0.03179573042274719,0.041050161311734716,0.03546274614487151,0.04836495364472423
JAG1,-0.012195727187744622,0.03574670936626852,0.07349509443434064,0.007332373583133564,0.10049265870801741,0.11047065462255498
NID2,-0.031626370476418336,-0.013663772595381847,0.09360830604689614,-0.016234774811096222,0.01872350118323921,-0.05576821663837291
EFNB1,0.02621295219718933,-0.004939223881743238,0.03911652403503404,-0.03415106976178536,0.0287950583069702,0.10187480452389927
COL4A2,-0.041801440219413975,0.04356142076985271,0.11248137860926644,-0.010760776172277572,0.04796067318165216,-0.04328056753714732
SPP1,0.08198265001344805,-0.015477945146778704,-0.02891184360116429,-0.00339001343372819,0.07651815835149164,-0.05617283108705188
PODXL2,0.027232717285481007,-0.005782218848137865,0.037711546747235265,0.05287617241233115,0.039502167240910574,0.03069926649566825
FGF9,0.059291088285249295,-0.03318921443270777,,0.0559214226066387,-0.016516175173576494,-0.05613980691169135
ITIH2,0.018719162585396153,,,0.024392700764521415,0.15072423476877636,
ADAM10,-0.026125739581709686,0.01658575743302653,0.049064537351128035,-0.04594565134042425,0.05500068592197278,0.06487702194448318
CFH,-0.025148281739149375,-0.003919112126186841,-0.00392595205701839,0.033362113754080235,0.0631858877740702,0.06909073303976015
COL4A5,0.0036934310725062957,0.08954875867928647,-0.008255234418155582,0.018581181364153456,0.015870168081212846,0.06557168415267471
LTBP3,0.015512403401037305,0.02699437983766494,-0.006547375484616265,-0.03663436262113455,0.09852870225220914,0.049322788729318404
GNB3,-0.022403628905807247,0.0619736804950144,0.02366480826798073,0.051761933043832344,-0.024780266924874606,
COL6A2,-0.023557344104833337,0.006665719609691893,-0.005795453133975742,-0.0397586643649793,0.1294086404097811,0.05149041825330143
GDF9,-0.004146795053741241,-0.018752367630529516,0.010762051528332421,0.09039240416194733,-0.022655458838239693,0.08512544147508681
NCAM1,-0.02230572356677188,-0.04089496013700914,0.06692827253217101,0.058193871212009494,-0.05011814210905886,0.005713138699193136
APOC2,0.001891736392968096,-0.01065736970827643,0.13643755937357085,0.007231327523026141,-0.04043309394399248,0.05198196516796834
BST2,-0.0031095677817540206,-0.012243654186751699,0.0834014691839308,0.009960531032024204,0.001175171417683429,0.14439945235332616
COL5A1,0.002001974195253871,0.03306304712882183,-0.03220253014117164,-0.023311502712879024,0.13972326020301115,0.17761521690448806
CALM3,-0.033870878995972784,-0.056043532002254384,0.06829456131004347,-0.010521786149443905,-0.05423043423321924,0.11221826628369881
THBS2,-0.009230950993091978,-0.015789139665403067,-0.0949986407294898,0.005051065247898963,0.08528106582942013,-0.05497710467506273
SERPINE2,0.009707739200251565,0.06956060148480192,0.012759324660674325,-0.004738694627966048,0.1131271294777312,0.022646812633241743
EFNB2,-0.01360832493427714,0.09673135820935444,0.03377876232874316,0.02133409099777882,0.0449391340848452,-0.0188272488478683
PROK1,-0.023445461933306638,-0.015322888645797285,,,-0.02634500249316498,
MMP9,-0.0348217588319534,-0.015838264879477176,0.13277493898295,0.01569689208079188,0.1038744401946066,
DMP1,,,,,-0.02235111936526458,
NPPA,-0.0011673022422257983,-0.02788865260576129,,0.0658931946650055,0.05085948157989022,
APOB,,0.03969147843653939,,-0.017679678219007566,0.013910799050603061,
C4B,-0.02788496707575693,-0.01246046872443467,-0.01717239693876019,-0.019577206067150205,,
NTNG2,0.040837808553143846,-0.017414076940111982,0.0005901195558193332,0.17044177872213137,0.050760286955080135,0.11139431915695526
LAMA1,-0.012394002582107167,-0.02294064733249835,0.024030453961381017,0.024634557718149482,0.10070608018147079,0.021967933777347712
UCN,-0.03916206203463648,0.001316603054803276,-0.041925502807358316,0.026223073690710294,0.003063919534894719,0.06755384754025112
ARTN,-0.016988540590338656,-0.01583826641690727,-0.048558979219403935,0.012657069322169237,0.043677773107504356,
PDGFD,-0.025996489652592374,0.009251130198484288,0.0006165910777576499,0.021377480686779624,0.0321729433630277,-0.03649546675162673
EDN1,0.07133553481851429,0.005028135440138305,0.0892380949979138,0.03153951087408118,0.06599719924913541,-0.0629330624613487
ARPC5,-0.0539905902764174,0.01140594925552693,0.04566465056414398,-0.01863732621884256,0.12983430839322263,0.07068251562957908
GSTO1,0.004698417061593391,0.056790136687404326,0.0491797002574978,-0.037186827696079026,0.04814711411162337,0.13858567652149084
PROK2,,,,-0.01611975296484638,,
SYK,0.07538754775664322,-0.023962363827863587,0.006957859576765162,0.0023318228053764126,0.0557053187449887,-0.08067013735185434
CD40LG,,,,0.0022086684482199325,,
ST6GAL1,0.004743374558777489,-0.05262639086451951,0.04669987784740239,-0.007924390460217985,-0.011794628500651766,-0.10062155673851514
WNT3,0.034263052839575106,0.00657720727335004,-0.004600219447233859,-0.03182058655293171,-0.03938405950736434,0.12203803819173077
HSP90B1,0.05768181862416618,0.028385187307825094,0.011080951477497339,-0.030147915618137996,0.09291983725386803,0.03589216689079388
ZP3,-0.005843272905924159,-0.015432494349658314,0.04630171973510013,-0.0020210960802388954,0.0845309032336538,-0.0436414552911696
NRG2,0.0013102437940235203,0.013808562823418316,,0.054887271549830426,0.028551313609266885,-0.0583384090824632
MELTF,0.02235632629576896,-0.019789987907245267,-0.023126188972336897,0.010665489907388467,0.07606423344894918,0.03188640369584895
NLGN1,-0.020709702375248207,0.04091883686084363,0.0947087677136551,-0.027322568446483023,0.11859313633453436,0.008750500547979953
SLIT3,0.03129849938681937,0.05868784693150986,-0.04107106647211719,-0.026075159033517696,0.01034784635566495,0.19266872465792942
CCL8,0.005960492808327244,0.015235549608017523,-0.019699008083440127,0.003664265971586799,0.060571774514939024,-0.0436413738036181
S100A4,0.0007008181777458501,-0.054999926929962695,0.048057418804322606,0.01379015100665957,0.02799553217638893,0.09751277736103044
TNFSF13B,-0.010221825025878407,-0.030969841154585218,0.02478716381527367,0.02119818160600965,0.047861927499300766,0.09465855193089176
HSPG2,-0.007255276572146041,0.00742573249675528,-0.015721843594721147,-0.02139112498947622,0.07404303312081047,-0.046250932821290246
FAM3C,0.04148110382744421,-0.003055174284281563,-0.03288398420876032,-0.06651425941094875,0.07829087007887328,0.12355052625770005
FLT3LG,-0.008203673040742175,-0.03338033835114084,0.06165643842014204,0.011060778662470053,-0.06551752913544372,
A2M,-0.04968011102554502,0.003843962882001853,0.10232486571160194,0.007396462770702489,0.08542404749049422,-0.030487683173009216
VCL,-0.044363847024287924,-0.022453019832625612,-2.6225885229703953e-05,0.022401735579737545,0.04966563714617612,0.04539874373557433
FGF2,-0.014992700427301687,0.04679956700042956,0.08524187481444079,-0.008454424006957315,-0.029571880214855566,-0.033895586161849754
AGRP,0.030594713496023624,-0.011243784223832437,0.08114010277132916,,-0.019663698694964375,
CNTN3,-0.00906286380546523,-0.008042098927190482,,,-0.056244630517867746,0.12516382479684615
RNASE2,-0.04463047405554183,0.020506196235513547,0.027121250853154436,0.003729917024226663,-0.021130962242785198,-0.018525652321576207
ADM2,-0.025028908762576827,,0.027370720528460513,0.004579342870425147,-0.02104707494532627,
GAL,-0.03914882885202438,-0.022829958030917884,-0.018764689579975413,-0.01792716548107964,-0.030257501346131928,
IL36B,,,,,0.1169908842914653,
CXCL6,,,,-0.03283314923196301,0.16937443091441653,
PDGFC,0.05482893966672971,0.047694730426518686,-0.039688768442070206,0.035152860031491914,0.07318968777688019,0.04444827512366533
COL8A2,0.03701453450381909,0.027792500301977514,-0.06482130436958225,-0.015060095555166634,-0.013087204315713117,-0.033842713598931526
SPON2,0.02923618068631578,0.024779011282462262,0.05943591764346433,-0.009617961937728507,0.07075968689670221,
LCN2,0.08243104177124748,,,,,
SEMA3D,-0.03860806900030181,0.01198003663597948,-0.019881007209802754,,-0.01010156329320497,0.09561876061800201
BMP6,-0.017486787480634876,-0.010273965329865103,,0.04173481490407015,-0.021577382318989334,
TIMP2,-0.031146896071727066,-0.014457829368160736,-0.08225168933244831,-0.02677682840295978,0.08907630530050503,-0.07276552045327658
EFNA1,0.049097928293985016,0.012918344789431043,0.047819440285345814,-0.016129092319137367,0.06866525105508885,-0.08368637975996958
S100A12,0.07888495321827245,,0.03941200901611,0.0014467729602113644,-0.018487896376231883,-0.043641494313538996
TFPI,0.01674878392515833,-0.035594663742723895,0.10102376204262535,-0.028983816243966825,0.037014942138939286,0.17507376554118187
GPC3,-0.025343206666174158,-0.013477034607531989,-0.018764689844772524,0.04871162562113212,-0.022661082459877146,
NMU,,,-0.030342353781074496,-0.00641910293992652,0.0011183682512775535,
SCGB3A2,,,,0.048040313850997864,-0.02157740163325213,
LAMB3,0.016127380163036737,-0.019336319964250694,0.018577358930139405,0.01680987365522609,0.029891961598503682,0.051943641398991824
LGALS9,0.015804665075790515,-0.020530050500822666,0.09979761984201872,-0.014172656947881395,0.028095859865765297,-0.0034863697704951273
VIM,0.02763772650460404,0.07360673559530279,-0.08683958387809251,0.046339344515280316,0.08898715746772975,0.03129179663810903
PLAU,-0.021990765149232955,0.027093443489580826,0.07527144356619692,0.06702328925269094,0.022726310116992443,-0.04183257543540754
TGFB3,-0.004582564829619706,-0.044535031567417754,0.04760057333868207,0.040756625632471906,0.09926729170336011,0.05303310847128027
APLN,0.008624888212841783,0.029368923358840168,0.001300803259271208,0.03341256766426942,-0.007657642027875408,-0.04289624026344885
SHANK2,-0.0025084476953275304,-0.03886568419529324,,0.0023020964291125432,0.04785326013604253,0.09604645781667819
LTF,0.02000452257737544,-0.05366159241009898,,-0.002747260847091297,-0.020100689966812354,0.03806191326485471
PYY,,-0.01277335357465853,-0.01542751642805681,0.025442527015942396,0.2868741766742976,
PENK,-0.01704341988371632,-0.03984660483407755,,-0.02152542704480747,-0.04053343544625395,0.20106055618842383
CTF1,0.005199327393424858,-0.04438190837364914,0.0859713778372144,0.09820821868191469,0.016068520852388413,0.01057876872252125
COL3A1,-0.08423238994034227,-0.027770490885124045,-0.09684600504953343,-0.029831695715161397,0.12601544081734184,-0.03492434918328762
S100A10,0.02832050271037803,-0.00452971607130854,-0.03692993067566369,0.014480732630163853,0.006981045654600043,-0.0077119551116060685
FGF13,-0.0016931479096578394,-0.05984838048735485,-0.01933028969414623,-0.0012469782105600272,-0.0336975675439528,0.10399144262435167
SEMA4A,-0.057833407592765146,-0.018137338988115335,0.08230352178886573,-0.024634119398883204,-0.0348161291880865,0.12840590457115422
EFNA4,0.013229943559635894,0.010488659849366522,0.012321089802134278,0.035983339298523494,-0.03931643930732635,-0.04229057147278154
HSPA8,0.06245096075045861,-0.04652761308110778,0.10719983719722787,0.06212345372122656,-0.041070636458205995,0.12430121789344341
NPB,0.032175539684931136,0.05944604463025583,,0.02892291844817359,0.005474596584401622,0.13616165621920856
ULBP1,0.04945670063246322,-0.015668174260279215,0.003535862379243073,0.08541229769132573,0.10064281678572326,
SEMA3E,0.020995704303400108,0.07196101330479872,0.06244888944639822,0.007795407692999342,0.029714415577506852,-0.053389509108401734
ADAM9,0.011642646988528698,0.013639235125667629,0.032046269768576226,0.010817769944828425,0.09747139694064595,0.06279193477446161
ASIP,-0.016108373781525537,-0.014054130807785496,0.07781877623764283,0.06018720607281766,0.03984040677593095,
IBSP,-0.040402471577415645,,0.022676722066960368,0.019900941691969862,-0.04405257392657798,
MMP12,,,-0.017378868711846816,,,
FAT4,0.012178789346199238,0.0344844554352966,0.012758746212385081,0.010177405939859392,0.004310009017898657,0.039175146585815626
MDK,0.004448328860573938,0.020592728858210757,0.02802538565640328,-0.04110190164931912,0.12124160520711579,0.008980416413457076
BMP5,-0.0037746280984887956,,,0.009157089581564071,-0.03499509166893665,
CAMP,0.0074902170512908825,,,-0.02351596001661953,-0.026994710419747058,
HSPA1A,0.04676741314425361,0.023349956213089034,-0.09256319493267856,0.016492640954481063,0.04617556571591906,0.1431297158278498
SEMA3F,-0.028106355674570815,0.016331794805461687,0.004502374627247675,-0.01876339207894832,0.017377418335144224,
ARF6,-0.03540348539008238,0.02726421223684028,0.01803014264981935,0.012059040544177894,0.08299367438933399,-0.014113903097928647
IL6,0.009155221202539665,0.05103052222971159,0.055470437155116674,-0.0044790947131715065,0.06280176845620027,
CALM1,-0.050137935552987595,0.033658795712843186,0.02628089550177312,0.05774590235892261,-0.08048617027990249,0.07230133941654333
VIP,0.1700861669898533,-0.00274783830221647,,-0.024823157117807415,-0.006221366678875669,0.12060564487186924
NMB,-0.04485939956631102,-0.0038117404845479244,-0.031378220551173584,0.04213313860005832,0.04996507879280519,0.03545686888357106
CCL26,0.03416223252159433,-0.009484823644045274,-0.02950313107153735,0.09174546049529048,0.008360160995492512,
FBLN1,-0.012328042759820825,-0.01532506870948851,-0.034602596013290195,-0.03346479105935452,0.024840000801587693,-0.05549883156037908
SAA1,0.028532970600379015,-0.008748835014828068,0.07798883367291971,0.007874197035231656,0.05367671147710479,
