,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.03205411881556606,,,,,,,,,,,,-0.04225533360030778,,,0.07620909517396592,,
BMP1,0.06462159528417956,0.06958168385924308,-0.02681151469640208,0.1357103088842345,-0.012513341225768533,0.008659777148106451,0.06493612755002907,0.1411280148101694,0.033964039795080635,0.07119028973309371,0.10065384610619403,0.050382733443205555,0.01375263516292113,0.09851884835593801,0.05860343103307761,-0.02345298275147724,0.07352769083831637,0.05866445931744146,0.018462871418607297,-0.032526326688789534,0.09260084072219536,0.05098979604118662,0.38372899340742855,0.17172457659859308,0.09243410658880516
NDP,0.1758258822619991,-0.003808474492018784,-0.02708639025754339,-0.015032164322876249,-0.005421388870981814,0.029240352441846005,0.034878938678979156,0.0821989722006702,0.01102918726580915,-0.021511363185828546,0.042518656515872666,0.011182210085993178,-0.029411560974042024,0.05613231479486722,-0.16673986105495803,-0.0695024419196128,0.04467744530748972,0.1443777812028044,0.16554050727717493,-0.0006287623142123564,-0.1033929674798187,0.05071028306007624,-0.023532484039123742,-0.000868207641136599,0.01008953893295238
TNFSF18,-0.03231545376008878,-0.026532668219422427,-0.030520052947222844,,,,0.11262011216618568,-0.0008517571250706414,0.0225491259979989,,,,,0.005935609016942642,,0.014777829255719587,,,,-0.01806152647116307,,-0.04147273629779497,0.09982294264765497,0.05034529644113792,
IL36G,,,,,,,,,,,,,-0.032877377858190684,,,,,,,,,,,,
RTN4,-0.002398302957397023,0.00037979943495612255,-0.01786314295435219,0.019518567591928902,-0.013808688000120228,0.007263559307939449,-0.13481220508181838,-0.11308001705666947,-0.040196201456423636,-0.04284683719251899,-0.06021525256905389,-0.05577954858986654,-0.09792762602450993,0.004979019367179371,0.032821828130897596,0.05968449582326384,-0.020468825497108843,-0.024373513732027664,-0.0122712940848097,-0.03406866837517397,0.019809173868060487,0.125993850543743,-0.00729368252880071,-0.04931760432055329,0.026959707646470564
HEBP1,0.10404788892696534,0.053805251688262175,-0.049886245832145876,0.05609470695782714,-0.010342380935686726,0.011357996249651949,0.022637732268902935,0.04193729008774511,0.03093641797016584,-0.01299709710093872,0.15012384345846488,0.004275587424820884,0.006234132487030278,0.21175562595048134,0.035081643634867904,0.03530583013859443,0.023343939994224794,0.15415599935753563,0.07958290226075512,-0.00026892482008694955,0.03430345414014478,0.09482083572068577,0.05368661215298187,-0.0241728614351111,0.05435801811406384
WNT7B,-0.020942482069955252,0.038825258255093864,-0.024526047728463854,-0.01681006815388156,0.026526755955731746,-0.02538296186664722,0.017248069375266697,-0.04998046049294352,0.08266555177585835,-0.013333400143241584,,0.04796494817471481,0.003928211117787567,0.019087719412872576,0.05869084420657399,,-0.04912623405066895,0.06676000540106379,0.03182447745568919,-0.013327355267292913,0.011702541889550352,0.022137448897321776,0.12278474488720088,-0.0003211525685185654,0.0009737707052588149
PTMA,-0.20538521375764976,0.0524062020211313,-0.03837470444131843,-0.03933340747634533,0.027853646896057724,0.012476449082492541,0.1025361126903801,-0.10430552651036781,-0.0013903485635667772,-0.00652895326403673,0.11478178780759675,0.1331257617095181,0.041080491406826875,0.06818013735616443,-0.14146150041276423,0.012419814329405247,-0.08032671034908306,-0.1331024500723477,-0.006215171236623247,-0.05510673772325924,0.0961143291269232,0.16891810882632438,0.25266706986795845,0.06654329256968322,-0.029169044733057953
FASLG,,,,,,,,,,,,,,,,,,,,,,,0.041768044090730407,,
