,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CXCL8,,-0.07904321932698163,0.03309305358786425,-0.03720957040920379,-0.050632777211377045,-0.02762466741577585,-0.04954216310902911,0.00994355580060122,0.024930706177390113,-0.007356711991059955,-0.04643341761717037,,0.05136820038888294,-0.0065487118061657475,-0.03477577773504916,0.028003544308052134,-0.08895473682932357,0.02110559404641156,0.02952493050167164,0.09996610694492733
GRN,0.025280791497660295,0.12700780335143674,-0.03969408349189479,0.03782210568381938,-0.023680227600385507,-0.03005682488596514,-0.0964984474446367,-0.0023298949999218015,-0.04614359121688777,-0.021438300465610093,-0.0047050592107605455,0.009875718728551886,-0.15932707345800806,0.04387365093832181,-0.058009664901415105,0.022800049692019413,0.00043399250225261896,-0.03056190823364768,-0.023491720900700872,-0.03676390106940176
MIA,0.023280174436185918,-0.08176370386300189,0.03604222240239566,0.0060134875998741726,-0.04227504500335103,-0.023851050253800923,-1.1985904114188741e-05,-0.03280772434937998,-0.019019282167692723,,0.09763050161204248,0.06490301563621359,-0.030532038938430515,0.20965092936728813,0.2173906837441125,0.008132588426902286,0.04436813613973301,0.06969552465738162,0.022520337813558316,
COL4A4,-0.019091807229020968,0.03473670790982437,0.03192718816844421,0.024584886200048353,0.02333020526050662,-0.018477925511045473,-0.01883180980855413,-0.017426633798136408,0.06258877054171985,,0.05910361965579488,,,0.06910919409958179,-0.02822134658454726,0.0060292888746149974,0.05642232651681798,0.017004664635892328,-0.017212908732624398,
TAC1,-0.016485136561972136,-0.02548789781073802,0.005383531893925531,0.014353378887672635,0.08390077975754803,0.01018103929808167,0.08364599458280096,0.005355328418812113,-0.04663633534905811,0.07591737998027641,-0.004753607621295789,,,,,,-0.0526824605905219,0.001369254862506429,0.012465357336268126,0.07666421885465301
RARRES2,0.051092582401518885,0.02170177316116561,0.007682079047796174,-0.02928800016910134,-0.07106566288302911,-0.06825218680525465,-0.07873319335761156,0.057392741348190425,0.057345730727350296,0.024321656962408605,0.09189368535898408,0.01969059748159427,-0.002666014177162674,0.04584662002181851,0.0657465294129637,0.013960800372969073,-0.017005339587459155,0.0681137058451109,-0.026449143844367497,0.010673572130262536
FGF7,0.09433786580587206,0.03973245876576641,,0.06341848456736192,-0.026676070878973203,-0.021440742906224313,-0.021426042945202735,-0.017704420584638756,0.052245963694212604,-0.0037324115842586754,0.0390263854594031,-0.027568545662762088,-0.05737536402801794,0.020773110434820163,0.17228104745172795,-0.023561487406833045,0.05578610817240643,0.10565526847271864,0.03452052733376654,0.016017241442289103
EFNA2,,,,,,,,,,,,,,,0.005248986142923787,,,,,
HBEGF,0.0046482062151876865,0.035242969513286614,0.019131580642759535,0.006918093449150241,-0.08772564868100091,-0.07700216393071894,0.01416395463206774,0.029749576269562945,-0.05658752580104604,-0.009088283141293533,0.06852026786771999,0.07152998029790975,0.07825563844238166,0.07841891142634048,0.050970845068570164,0.04834536952777273,0.022713166311177525,-0.04515648510910766,0.040865110724605254,-0.07071421300077763
CSF3,,-0.042992041644813614,,-0.02761780731652494,-0.031139609398388966,,0.01809351175115374,,,,,,,0.02497164360885609,0.013025379903404046,,-0.043776830352351546,0.007282032741043102,-0.023288077501058435,
PI3,,-0.026429831431824112,-0.04302609402547318,0.017321067268494746,-0.034352995322019665,,-0.005642270256858097,,,,,,-0.11295809638320349,-0.047027797275791164,-0.03778225345751179,0.04947476464874325,-0.023056782114669563,0.03246789158779485,-0.06982327639046079,
PCSK1N,-0.006069550966912768,-0.009200896486483255,0.022201920479134794,-0.04878770079463801,-0.000978336956004024,0.06322830690891895,0.05549002012029001,0.0006356411421963676,-0.03387536620269563,0.09633059781319218,-0.04041032371951722,-0.05705095141812682,-0.13564731539449312,-0.030833498780668912,-0.07168706824365575,0.03908965156123604,0.037758337314801944,0.09259363485720068,-0.0647322067234861,-0.01368239604184814
NTS,,,,,-0.04667109905334645,0.045812620937522766,-0.02448861449727925,-0.019907903397966747,0.04797557237677738,0.06804487285060443,,,,-0.037025069223969954,0.07057527465572642,,-0.009959016353155648,0.10462920180632568,,
SFRP1,-0.02398629010870678,0.026951054181207957,0.12580750340544852,-0.020217589969932608,0.07451658734323718,-0.03162049817000937,-0.048610546485274964,0.046101067268659326,-0.02641779645505628,0.039758544617545896,0.0045910386803118515,-0.012042653770640264,-0.003354836675499495,0.07111311303874113,0.0920886588117183,0.05878798381567404,0.01389580563885582,-0.027323574089559332,0.012638407037524212,-0.004044377741729403
CXCL13,,,,,0.0533809704776597,,,,,,,,,0.02497338331208141,0.003168218096279383,,-0.013764331985577218,,0.0526337198826168,
MICA,0.005643202820291804,0.1074830738410478,0.012287153766843186,-0.02570186127181255,0.04315977244220067,-0.01421452610866669,-0.051846399945279856,0.03152352802807711,0.030423977747283268,0.04995808729521234,0.08789755456389739,0.09378546666778732,0.08196789699108588,0.1098743704553867,0.04575588963958454,0.017609382563331884,0.0625683065069666,0.032491814250971036,0.07896087044936308,0.034201051463971004
TG,-0.0190918029266087,-0.0011053531196179324,0.0020953013545068596,-0.021817982736130663,-0.03371099565044756,-0.026037126831602354,-0.02404611408590393,0.048457659369631985,-0.0138573335920174,,-0.010707755960493778,-0.0034485347662455237,0.05369752058628931,-4.9097451996965925e-05,0.00988477007368197,,-0.024565527854850062,0.0038104678137211466,-0.00822929172209789,
ADA,-0.0001784443879619526,0.07608827270510972,-0.04443557697322904,0.0420948364389252,0.011134104600061248,-0.050866084854106715,-0.09835858968171253,0.014553562695637493,0.0271400567299045,-0.03613692568829171,-0.0053633226610543625,0.01522438891092824,0.13350439863721378,0.0699704121486523,-0.000603824710245057,0.11068353433356572,-0.005942181884384026,0.01751041103751156,0.007780831580653939,0.08076297795496234
LAMC3,0.007053215695228495,0.043508785914333416,0.013664195415955848,-0.026165674254207533,-0.005329063719830127,-0.032074405336007264,-0.05963806280845385,0.018907109698194,0.031141158872174814,0.05230681164701033,-0.020765375766987355,0.07088374977579175,-0.01135330846380749,-0.011633684000539992,0.10128979617836484,0.054888135545152344,-0.03953572642994415,-0.08376253099280431,0.13718284233648578,-0.06800239326475042
CCL7,,,-0.011312753128665365,0.0023354520884446726,-0.020883393418638634,,,,,,,,,0.03714477559435561,,,,0.07023437850167537,-0.057034303182871636,
NGF,,0.06550982617630795,0.006590229453504181,-0.02830304931979049,-0.02229084890310614,-0.024846402598014454,,,,0.06650265271170308,,,,0.06645168093418986,-0.014195188839528866,,0.05107877982915948,-0.04455636983049232,0.037783751142826026,
TNFSF15,,-0.00785999121321847,,-0.017565528789177973,-0.015461993620981074,-0.004481867943915339,,,,,,-0.03587273168181682,,0.0675149691821695,,,0.0001691278080874193,0.0010694242868082022,0.029764682278154885,
HMGB1,-0.03824438944533838,0.015464399898065159,-0.029701689662796876,0.011140792904389876,0.015319136208251108,-0.018190536245116917,-0.09535536395943475,-0.04192376239247023,-0.03268047026000393,-0.06919419968969259,-0.00679551994257891,-0.009782960038250616,-0.03966861505074512,-0.05535469095979475,-0.03165497720594689,-0.06030788269496206,0.037135073485074346,0.016440840998640533,-0.0493274478954149,0.07080276843776266
ITGB3BP,0.02255677517058925,0.03133491679893184,0.018517951032618437,0.00641724343379855,-0.028357091340473838,-0.034247019771108354,-0.05935474653607285,-0.017115924622863602,-0.016177444223521374,0.03378636021784702,0.06862792689338826,0.18776273863375856,0.01706620636615066,0.045282375359581496,0.004977558501808326,0.07693092667634026,-0.007954261202106173,0.07049978475354939,0.09009641939372605,0.048446764249126466
AANAT,,0.03391221325527289,0.03139990900296946,-0.015982836415602227,-0.01393218096871269,,0.04694201207462735,0.002829515280358758,0.07636290175012514,-0.013582288395549655,0.025126278078232103,,0.015660210127202978,0.052419795936542446,0.05781121805675385,0.02167889094021019,,-0.012431581257599975,-0.001832710817367401,
RELN,0.07260290418377527,0.007575885563314597,0.006416269542620708,-0.00683010510619475,0.024544212080041154,-0.00244462763491825,-0.004853023175149862,-0.01530127919948279,0.03461719961476656,0.0516833813905957,-0.039376160710163546,,,,,-0.03844930134096749,-0.03283612332788473,,0.08033491012398143,-0.07593691398942574
IL15,0.008991373996590373,-0.06325432826216192,-0.05412921717656702,0.03961403811330273,-0.03070222387851079,0.012929048943815606,-0.0014497394934712704,0.024691738450269573,0.036442743039148344,-0.001302053861429448,-0.018960983437165325,0.10645225368640217,-0.034692398890873395,0.06678225012069537,0.02939558562735471,-0.0015004128381397115,0.0016068482518597728,0.029470875956650197,-0.019607460633434215,
UTS2,,,,,,,0.02283904370087799,,,,,0.031315605910642974,0.06444453912136243,-0.0014200840630699029,,,,,,
BSG,0.050417981738668766,0.025515986205479207,0.014059524759771442,-0.042377021477115896,-0.005652048822480703,-0.007981352321636654,0.03797467007279936,-0.03765189899984318,-0.006806062970831999,0.05023224044474216,0.008429432615728486,0.06741155107975483,-0.08857043778863286,0.15352092080511417,0.12236698787450656,0.12510765562048295,-0.008714879419694413,0.052628791293012456,0.14002670660157943,0.010252988712506723
ADAMTS3,0.10585664270933928,-0.007255970482901826,0.008610483534118332,0.025548122974185673,0.02999222255967777,0.057275315415867945,-0.06127836714407868,0.038187045501881636,-0.028355522585097596,0.04283323363052495,0.0321172439958999,0.07970185729131524,0.05811885644777668,0.0831463505287484,0.005632426059558855,0.07595061517665376,0.014821024304492466,0.14078786170164964,0.06287369585571072,
CD34,-0.03420522412134886,-0.012407973189128521,-0.01565959777187225,0.0067881266281558045,0.08322110406942586,-0.03637381403796123,-0.02407216919251765,0.01870745319032606,-0.014077376663748439,0.029368062218088124,-0.025947720773918635,-0.05155031355700716,-0.009077709511296677,0.04468312971530876,0.0655653201284842,0.03730895948473532,-0.02284039979299775,-0.011647642667194149,0.052257258187960974,0.01868923796425324
CCL23,,,,,,,-0.02044895274589469,,,,,0.1456916575283447,,,,,,,,
PLAT,-0.011598249996198703,0.03598106380653663,-0.05131388214367549,0.04147822908081436,0.0463486861618824,-0.05450003272431419,-0.056917151276643096,0.03108820521351903,0.024486320040906964,0.056579823246320916,0.0027459946572367393,0.08639849956480519,0.022167844150460345,0.08033710103189402,0.009202499590941597,0.03913409583697284,0.07553858595880815,0.07312483322370567,0.0582189059149314,-0.021815007512033364
NTF3,,,,,,,,,0.0005093760642067649,,,,,0.11280072775005812,0.08829639702003135,,-0.01259827073827364,,,
LTA,,,,-0.02021758902412197,,,,0.023262356828893483,,,0.0365599166133291,,,,,,,-0.040148841549700796,,
CKLF,-0.003985636197323078,0.11738248713779638,-0.0071545846230047765,-0.02123398039803992,0.02032513808374644,-2.5054561992723958e-05,-0.07743184067793135,0.010219033395852806,-0.012565773628394632,0.003283480998076993,0.01080890189749778,0.01494452583739652,-0.014699036696089483,0.08010419212186393,0.05096345850216321,0.03302027497343479,0.06768621464412797,0.06559064961516631,0.07910574915244893,0.13317972243596596
CD24,-0.013042979335299807,0.0024387593460462316,-0.014407853086829694,-0.00911260865641843,0.02155636170928111,-0.03246468233392657,-0.003929158615314384,0.03667956110146036,-0.035884882784642275,0.03754936345203286,0.0665749268937563,-0.00876655480546725,0.026343433222687663,0.01779608464702338,-0.0503433349794255,0.01021209287191812,-0.019157763317935693,0.06841539116195348,-0.017292034621038285,-0.07069961423397013
HSP90AA1,0.02493221867299183,-0.07672525441134471,-0.01804229200544354,-0.0015473014398063379,0.03702221214947313,-0.0016671283186732975,0.08520833996093718,0.084024984850664,-0.022110448411401203,0.05190784383330595,0.012187337350017848,-0.027119957103304726,-0.03243747445934052,-0.10328721799099998,-0.09898431913570237,-0.04533854791238465,-0.06442520560225201,-0.06644948921758406,-0.12587740883733242,0.024525215635893292
BMP4,-0.01964823687132453,-0.04037495718799619,0.007431235852852512,-0.03472215493924069,-0.027037647752612925,-0.016804129674453404,0.03638117271138226,-0.01018981749886451,-0.010825607870921464,0.031395944426609965,0.015833487336391745,-0.001809282918700669,0.06704891542434221,0.040214811712703045,0.05430990673129364,-0.01237015884372133,0.039347551357803615,0.027661369509655236,-0.007781567848600455,
SCGB3A1,,,-0.0337710075473852,,-0.016591507611536223,0.02670963652183157,,,0.023645287527248718,0.02483962655064628,0.11317402449319099,-0.006766280507867302,0.08682480669404584,0.004126330223292407,0.08904394072427164,,0.03822726850324722,0.03866260521533061,-0.00320484509333724,
IGFBP4,0.009130636154358204,-0.03250782030743874,-0.019604026360510538,-0.05218417478845496,-0.04987057681626935,-0.026644657364108863,-0.029221166184336303,0.08057865418989951,0.034055037531832505,0.06354654187397955,0.022005567024063834,-0.050082512260751624,0.03510967656687103,-0.04657293510885842,-0.03824553922639776,0.032080954890414876,0.011484550539662929,-0.046832326409188156,0.09377246856752669,-0.02814610419815314
RSPO4,,-0.004505585091848209,,-0.030946562131147735,-0.01914929681893659,,,-0.016939946152884185,-0.024465166084210788,,0.04186691111545118,,,,,,-0.006206162773589147,0.07821967265887993,0.08569688214220143,
LEFTY2,-0.018903036956713668,0.003927893185742594,-0.015827295133959255,-0.04517444435919823,-0.017219857872011413,-0.028292046000869934,-0.04855674015834291,0.06271239773409791,-0.005550341909855604,0.031940373737882166,-0.03596472305104208,-0.024908986809175655,0.0013375515247899129,0.03278423233815954,0.05255957392725223,0.06048866951869933,-0.02772808626988389,0.0735178949170954,-0.06459650466721238,
PF4,,,-0.03503199929075174,0.08973409642899377,,,,,,,,,,,0.006778435012359383,,,-0.003137520782568966,0.04466877024606509,
ANGPTL2,0.05231395572314432,0.08195857699676978,0.026636350155748126,0.039848416072533255,-0.032166899588054104,-0.053597471976940626,0.009863157126600578,0.0722544782367738,0.002264076310634024,-0.007110476641760833,0.06709503950820644,0.07529195463242466,-0.01521711182766617,0.10061230403783118,0.01536397924834468,-0.04228831856701191,0.012311335662008207,0.013476341421540042,0.093437497962177,-0.006353594821685862
LRIG2,0.02913086390454766,0.07924000571642836,-0.03652480244014909,0.02484394512806404,0.07017673089270542,-0.024231705906097363,-0.016034108013892306,0.04148160804644286,0.03458337384190578,0.020058064619837543,-0.024322644889225163,-0.025804974021653625,0.03167047950973378,0.034643613810957846,0.07873887022546,0.01594689216744163,-0.04158247426211911,0.06168438775114571,0.013960192817778426,-0.04581791670622543
ICOSLG,0.01991756239936498,-0.07191872826666577,0.022119437008130308,-0.03010753585447014,0.010361059345785366,-0.06034635325306374,-0.03927644412746972,0.019942795877882207,-0.020959411311837324,-0.07240227626944712,0.021514460185769784,-0.011388390414379224,-0.041526736949938484,0.040753088225989165,0.0853661817830908,-0.00881759757594967,0.0007504340937231192,0.07291189156898928,0.00010498924466985485,-0.05467194135841179
WIF1,,-0.06477364523117743,-0.020088580983261564,,0.02619099408392704,0.07929344790418832,0.09243766258653809,0.007708377881539051,0.011156735022753612,0.1163147944117901,-0.002029165473631223,,,,,,-0.03534265936327608,,0.025409335166147868,0.15487089022110304
NPPC,-0.005354883066471125,0.002998613366447093,-0.0708134275413818,-0.02134953423644717,-0.021946255177879792,-0.030261345927299982,-0.03948912106595973,0.01852800386881025,-0.015806750368925298,0.002305598105173086,0.07749684823379772,0.027424345213959395,-0.007476243461005021,0.07437055714838776,0.07204797601339581,0.006362543646908629,-0.02530268498455484,,0.022019120905389353,0.07127810962197496
LYZ,-0.029558190931206797,-0.027789807699748183,-0.021210498704494037,-0.01723590609304401,-0.03374973411235636,-0.026173807082459134,-0.013078869794207573,-0.033829196752185896,-0.0348014961367591,-0.0581753621896102,0.03317243001360796,0.008680991693515017,-0.04838312517406305,0.045522790948175386,0.10427946959639703,-0.011349451511268167,0.009086940460747655,-0.0033480621680656996,-0.03391492706321975,-0.09654776577874687
EREG,,,,,-0.02694760416820283,,,,,0.0008731484333489143,,,,0.03717846655342958,0.1296216289851533,,-0.01226427353611593,-0.04750423229173128,0.07656313878086625,
SPTAN1,-0.015574043277584165,0.06273130681326453,-0.013232727442248661,-0.006093522635172267,0.03445780728014594,0.04834700242744165,0.038317197499014445,-0.018066577677895847,0.014462217738028083,0.07874132045708188,-0.0213529304007095,0.04958227419020764,0.04810787910603099,-0.035656488095284565,-0.01758496464609678,0.03471371896895075,0.006236008192347097,-0.004543387738010051,0.014783257889109837,0.1651347065774093
PTH2,,,,,,,,,,,,,,,,,0.05591630315351391,,,
LIPC,-0.004592835071464783,0.0717242600118889,0.00832193659203767,-0.02473281999184814,-0.01853967111467673,0.10612822280491356,-0.03808567828502158,0.0035001564998840707,,-0.04186191750164121,0.03730849098880397,-0.011186500879740945,-0.03165788959605675,,,-0.02453984105364907,,-0.025524755212269996,0.026091804944081472,
COL8A1,0.02572358972363067,0.048454103984149434,0.017679677024845537,0.050596390243580036,-0.015245771778935808,-0.03233063615102983,0.0043220080291676115,-0.04214526341008727,0.022426326215872185,0.04650482471130576,0.06250892298083432,0.03964361288493156,0.0312580375538294,0.1150130468804057,0.1149264344234874,0.00750296118676566,0.017218734199421496,0.011720083351866098,-0.009829179408393184,
GSTM2,0.0003518207952677604,0.00558901382077316,-0.01719437903973195,0.00996157221778959,-0.0178025733551919,-0.018153258307885,0.08132779099005319,0.027185547838713697,-0.010028875249360348,0.026641560267143777,0.07114467650755754,0.044257129129208116,-0.11460515079209144,0.05354489858493507,0.05453424056808535,0.01873973429672063,-0.02953344893246897,0.08381832231926177,0.028341187846571386,
IL4,,,,,,,,,,,,,0.11968988331334914,,,,,,,
SPX,-0.027709933165919496,0.02762053986795047,-0.0154141019361231,0.004813617487476439,0.05585762317226417,-0.012946581032394445,0.03476385047644623,-0.03436213454472392,0.0645924933819858,0.029298861660164984,0.015088890119659156,-0.00030043923354784773,,0.011726107815593391,0.05600996952324682,-0.02636723371023773,-0.006483331071849731,0.11220708345695188,-0.06246763785319549,-0.04947346879509576
MFGE8,0.05159655921675955,-0.004456382069384258,-0.023288550923109136,0.004308293693688012,0.05066703629955625,-0.031590582628708085,-0.022076655952874252,0.015317485270009331,-0.040128056755881256,0.08733836115491418,-0.003116559075744636,0.014136348604610275,0.032923279856862296,0.05719900791545483,0.0076038465229948575,0.11354738620530702,-0.022769138121309387,-0.022766609808069545,0.09769321691483272,0.07986738772052383
TGFA,-0.007282012037946937,0.007992113989849912,0.021886900780940778,-0.037920553712477253,-0.008654604978964765,-0.0028579377839939306,-0.04924020787522204,-0.03873873458181214,-0.008009088024765663,-0.035109699345682054,0.08621341231377201,0.04051573462447401,0.03942343262218185,0.021474482769003485,-0.014369381185699066,-0.02044448545876475,-0.02138498030675201,0.11812888646857984,0.1069102899205993,0.029954977329869372
SLIT2,-0.019648233727311976,-0.05300851511487104,0.09593150101905021,0.019642016401863086,-0.02627913112294304,-0.02619939978110221,0.06575183356259254,0.010622051817366227,0.004330978896851808,0.11553867994336428,-0.05401328442252675,0.08400466433448797,0.0154533653412335,0.04978533462363739,0.046606055962631086,0.014753980999946775,0.0018631884411441665,-0.028737729473507778,0.10449467078639364,0.03217708575017054
PLTP,0.04147400779006229,0.0511616333837829,-0.08860924139019262,-0.005320891341148347,-0.04332333217493196,-0.08289086565100041,-0.05757040999627393,-0.017841402878018973,-0.007878825857863802,-0.04108760283122022,0.053089704732652926,0.06983659911524762,-0.1338262189090273,-0.02178516146712195,-0.05010295403984669,0.157230868262607,-0.03534779760288237,-0.03277720555078732,0.1186615288460401,0.03112641169872539
APOD,0.031194974008195812,-0.03737637988502787,-0.06140347855419265,-0.03031752713240552,0.059621251009100325,0.0006008272990509037,-0.10727316732922455,0.08845953297207539,-0.007843453972233795,-0.05922585549730752,-0.07721893624187903,-0.11381272907462735,-0.07644731189853607,0.11097893871785264,0.05156245555599641,-0.12559384036215754,-0.019289838456149025,-0.08426799462463085,0.04845469959280971,-0.09760936008475987
B2M,0.0009060690261422203,0.029108018310185498,0.006517731358829244,0.005616213649528568,-0.06169088642421963,-0.09786837399081545,-0.061231247776384404,0.13318266939785636,-0.03498442136591977,-0.04512139495175496,0.07510326319812473,0.028650488290952382,-0.05505484802211401,0.15011666093258427,0.0708893714621624,0.08827375395329,0.0026878505790438522,-0.08191626817786066,0.05995168191242671,-0.15141592370393706
OMG,0.04984043333906298,0.06728961317535363,-0.00947805237892882,0.020886076396674873,0.06457024838537953,0.005324371772381915,-0.03289435046809435,0.050389290643185654,0.018535499142073267,-0.06286697245600399,-0.03132231078765767,-0.012269433221020584,0.025995045490285973,0.052053956035944524,0.14955177950936793,-0.09291378494145437,0.03454661012729396,0.11031404025424034,-0.016443385043821517,-0.015492596815841309
CXCL3,0.04442590836763162,-0.07343653855784198,-0.00525220984740676,-0.010478851468154088,0.010775299941591317,,-0.023595995659391005,-0.032434030697821685,0.03198843400961008,-0.0026675048224147377,0.001290628767933541,-0.04460411988825934,-0.03557156235898455,0.055037204805916014,0.07879335752923237,0.03006852408709402,-0.00764200445733403,0.014214697509222921,-0.056910268166846925,
CXCL10,-0.019054082545052826,0.03609508324254102,0.07262501764636506,0.0007369878522578855,0.024227333872788113,-0.02934298811462046,-0.005612505534973022,0.11208318296265536,-0.002867753528115684,-0.046399456236811035,0.005710076312096552,0.0045138076344906726,-0.021335303054243342,0.048767247734626096,0.06205048506302549,-0.03037514238399818,-0.05194992977740562,0.0258390351809418,0.0820272071224607,
RSPO3,,,-0.0075944298274098305,-0.015982835234651573,0.0009771114877444654,0.0047594715174024485,0.03894530438707262,-0.003590118097850202,-0.015324233837206422,-0.023798030247948868,-0.01891166167885187,,,0.06437259627351312,0.09678264284983994,,-0.05811745002249584,0.015049338229040848,0.05012814360181137,-0.037968017904023994
CORT,0.005318340387112914,-0.006042553835034805,0.002012289053571139,0.005473160305361692,0.011762839156957312,0.09710472321966933,0.029969078214512213,-0.013400707578302582,0.07159232266198842,0.04196159159954733,-0.007445889123549389,,,0.01069930761880022,0.005690981157343692,,-0.019851046949065372,,,-0.04054369348244659
