,UKF255,ZH1007nec
BMP1,0.0322119211710731,0.06101596319433792
NDP,-0.02946095448559534,0.009215449778376177
RTN4,-0.024167952336278276,-0.08770202891228811
HEBP1,-0.011347890591933328,-0.05431433574910332
WNT7B,0.013329286220347292,0.021487008743868247
PTMA,-0.09005794975497275,0.014520021088863053
CEACAM1,,-0.048921731431381205
PDAP1,-0.028017825423157162,0.020572388261688963
QDPR,0.0004246551362340096,0.032472197348825366
POMC,,0.0046421255622001
CCL18,,-0.014315388407363452
VEGFD,,-0.047258916191695
WNT5A,-0.023603078630474988,-0.06583116230506571
CXCL8,0.016548907912127035,-0.06480037353559367
GRN,0.005518653714064093,-0.04292542946576044
MIA,0.05618279089141762,-0.08359916987762872
COL4A4,0.0244268178804413,
TAC1,0.10303743904900262,
RARRES2,-0.0010729144478776394,-0.03086299067324186
FGF7,-0.022850186105571588,-0.13186185470059986
HBEGF,0.046165105722950205,0.024761943021478484
CSF3,0.12309894227095132,
PI3,0.0785988912699159,0.015435960062001354
PCSK1N,-0.0013673147635265045,0.042649841603151994
SFRP1,,0.02798883671002368
CXCL13,0.03484953725797257,
MICA,-0.007495663036815333,-0.01267673770577941
TG,,-0.06628113244357925
ADA,0.017691059339650938,-0.022728381015088922
LAMC3,0.02463264017117874,0.09821799253087414
HMGB1,-0.09739966222917251,0.04151248926178424
ITGB3BP,-0.017235903527420434,0.06482790563788718
AANAT,,-0.015955768147153878
RELN,0.021435213957943202,
IL15,,0.19081172291387333
UTS2,,-0.0015003213600215653
BSG,-0.0814394026405267,-0.13480969727541953
ADAMTS3,,0.03077892169528026
CD34,0.03167989629340186,0.12907808373206273
PLAT,0.004782512548784025,-0.009672157507705002
CKLF,-0.06353315650949026,0.0388375716045202
CD24,0.0968404692739562,0.037456653295150015
HSP90AA1,0.03089866389628323,-0.09869762484017547
BMP4,-0.017273532613075643,0.11295938091442694
SCGB3A1,0.03681749197758012,-0.0016646882891634056
IGFBP4,0.03414275933836093,0.00710482693336549
LEFTY2,0.08457834122538604,0.030292655797946596
ANGPTL2,-0.04424347894007434,0.09451724533117428
LRIG2,0.06728633156489382,-0.019925714716105065
ICOSLG,-0.024638155978324354,-0.018614122188187903
WIF1,-0.017361400799405617,
NPPC,0.04192926927636371,0.048689796263843226
LYZ,0.010883164547263152,-0.05385954323960051
EREG,0.019817260329068342,
SPTAN1,0.021355973537847104,-0.01832729625245045
LIPC,,0.012279196513000261
COL8A1,-0.028185464293215327,-0.02407861384832634
GSTM2,0.06291647358767893,0.044697655658181824
IL4,,-0.014560664597258974
MFGE8,0.06976989472147242,-0.048943684137316645
TGFA,-0.026613340135429403,-0.05886893219492454
SLIT2,-0.04249215251967245,0.013046853215846102
PLTP,-0.006519306818234894,-0.03797215476897786
APOD,-0.05232749744118725,-0.01183407344995423
B2M,0.04189357598754729,-0.03393556248192918
OMG,-0.01480502584989657,0.09050980807262315
CXCL3,-0.026024992555092767,-0.05558259486530649
CXCL10,,0.1273392776140976
RSPO3,-0.0001252882927785799,
CORT,-0.030992486312563926,
NCAN,-0.022448784745570452,0.037582817092091735
PRG4,0.04163765954166232,
TGM2,0.05672015327509867,-0.06551052765237482
VEGFC,0.055837168497191274,0.005870384197642518
WNT6,-0.03651868603444786,-0.05159581659670118
NRG4,0.05338044780503869,
COL9A1,0.005779271475001853,0.0451090175540049
GDF11,-0.03812648547879647,0.04924662974666636
SORBS1,0.051847636069859655,-0.015907974578148472
DLL1,0.030352894732433692,0.08789677112819416
TLN1,0.011839301699795869,-0.015339606451757531
SHH,,-0.025650262552638695
PON2,-0.010598364365183572,0.049534332149955305
ICAM5,0.048334772436496316,
HPX,-0.002288960677334187,-0.090592765560315
SFRP2,,0.012423546184206066
HP,-0.03693018278774117,0.03968501143322136
CXCL2,-0.06398586690431775,0.030151633435437825
NPPB,-0.054650173677650446,
CCK,0.04024222572046339,
SEMA6A,-0.013594329172995499,-0.04981669227227518
IRAK4,0.016275895609615672,-0.0292024263069033
GSTP1,0.0064352038242269935,0.09071786361515763
VCAM1,-0.012700171147480508,0.03754567235866371
NXPH3,-0.03573476236489614,0.03750004717341291
MTMR4,-0.004639512408640105,-0.026755954002627487
IL10,0.06195521869843923,0.027725515313245495
SEMA4D,-0.04192792345903608,0.02603266949594995
TRH,0.029868384000347012,-0.05027736969594441
SEMA6D,0.05648311143741115,-0.029291074675109784
CEL,0.03280035171605309,0.03851579907004789
PDCD1LG2,0.03592803734327189,-0.031364341012029465
SPINT1,0.11243962747761796,0.020019184018066526
CTHRC1,0.043662547789560545,-0.015543065315027811
PODXL,0.010825264451012404,-0.01910164167296897
JAM3,-0.021528135835871907,-0.02510351934833957
TGFB2,0.013168473230770361,-0.03514573025777838
COL18A1,0.012172504274461335,0.03554670141436278
NODAL,,-0.004098204148514765
INHBB,0.05769913421656709,0.006376679225806847
ARF4,0.031237125612270617,0.06025823647703954
CXCL14,0.06480624670585702,0.005802841076516502
LIF,0.023584239453044668,-0.01968304049237977
IL17B,-0.02006322058857937,-0.05365840316557072
MMP1,0.036638201639345745,0.0922976085102625
MATN1,0.008288586831299356,
ADAM28,-0.013618517625804065,-0.1430069240344164
TCN2,-0.0163258096404701,0.07309613844865788
THPO,,-0.05159592071425175
CUBN,0.07220031397087392,0.05162280821394598
TIMP3,0.034516271288140256,0.01961516150925681
PIGF,-0.039235768358616814,0.07281163096612336
BDNF,-0.01620365967705149,-0.030077024623008725
CCL5,,-0.04513503081966954
GAD1,0.01362471460541358,0.049240796074932223
COL14A1,0.026243449227400163,0.0341890189692392
HLA-A,0.0864717190807548,-0.0605942278559112
FGF18,0.006247729058060671,
ADM,0.018966541302430504,-0.041225891774695045
GNAI2,0.01982752036117309,-0.13056663547797837
COL11A1,-0.015013449669827662,0.022759343223230047
NUCB2,0.02407246786586739,0.037920634289408166
CXCL1,0.07947363206482917,-0.03873309536569078
VCAN,-0.03692338541618833,0.027944130757142006
MMP7,,-0.04251091101279155
PTPN6,-0.025136867327072376,-0.0032768528670974587
PTGS2,0.007879715480695727,0.033993425436607654
CD58,0.08405840048479177,0.10716685910687483
TNFSF14,-0.02794045549457919,0.07130512369667215
CNTN4,-0.004363065265407478,
MFNG,-0.04131363648832026,0.012384836533791346
ICAM1,0.06273420302985094,-0.1364499927551704
PROS1,0.061949123580752614,-0.06311455260147049
CLCF1,0.10490144080341221,0.023369778304149588
PSAP,0.023853110464488105,-0.038758845819982055
EFEMP1,0.03490832557810025,-0.11909761030211698
C1QTNF1,0.10777879035647998,-0.03622023402418755
ALB,,0.031537502417696206
EFNA3,-0.019671077699007444,-0.028904878355561183
DRAXIN,0.06827362483910551,-0.048454475697168986
NPTX2,0.07794703676265843,-0.02185713210287144
FGF11,0.0604605988015904,0.025474629318571137
CD59,0.0654453547270419,0.05453748268513679
COL9A2,-0.023393421646722812,0.057317894621666775
DLL3,-0.013493454665746918,-0.04588134895421568
LIN7C,-0.06164555193276728,0.0066422582611112965
PSPN,0.006025383701955458,0.02038421715888359
ANGPT1,-0.00980191899823902,-0.02064297143469391
PNOC,-0.0031257103391859444,
L1CAM,0.004381325526452267,-0.04437446033080525
APOA1,0.0494813445725914,0.036599953161016614
PSEN1,-0.026251414790732938,-0.03594381752557237
CALM2,0.03244648506358222,0.019485198467568094
CLEC2B,0.08179394845471813,-0.021292400582294417
NTNG1,,-0.06540703671565931
LRIG1,-0.08360170104810337,0.03417955299989293
GHRL,,0.04056888312331262
NPY,-0.02794967150031024,0.019206696689057032
MMP2,0.014320777850496395,0.03494706672436591
ALKAL2,,-0.031007200944906062
CSF1,0.047332706776719004,-0.02067979933538827
SEMA4C,-0.007299629933941721,0.0029647631419953565
ICAM2,-0.016125921286933697,0.030123774441658577
SYTL3,0.05662653861021653,-0.029846833082290497
IL1A,0.08171916403079595,-0.1027300380611887
HLA-G,,-0.046123293723430624
PGF,0.02599082567592881,0.10945547085707708
LGALS8,0.007453439974553489,-0.023658130815885848
DKK3,-0.01676361948291133,0.07864861183655825
COL16A1,-0.05243328005550785,0.011332265316960993
TPH1,0.0038506408429249423,0.11990193420353211
TNC,0.08142531923695091,-0.1365434430969253
TNFSF9,0.03069918570091977,
C4A,,-0.011399376526544078
CNTN2,-0.03421381473630202,0.03214347289408655
LUM,0.0506938247650883,0.11075369017280366
APOC1,-0.020371653431681222,-0.06635864394045496
PKM,0.051421797085165304,-0.055220528543637064
TNF,,-0.02149870995660207
GNAS,-0.02133754453317408,-0.12655642844642281
BMP8B,-0.0409208904845556,-0.022633531973977467
LIPH,-0.007882436856113376,0.0027158280934316058
CCL28,,0.13855173563186993
PTPN11,-0.04704382516166733,-0.04390862272198818
ADAM12,0.12633423729491705,-0.05818840395259371
EDN3,0.03289381034804126,
CCL2,0.03048618977254916,0.012073368944759655
DSCAM,-0.027243899208237454,0.008253592775311359
ANG,0.08848436360749344,-0.02766104952713576
FBLN2,-0.06205520442509477,-0.0052975388963898236
VTN,0.11894503651075428,-0.011381456763295463
VEGFA,0.012444775269231712,-0.10306118754639304
SERPINA1,0.07529851123883939,-0.04705314473465134
VWF,0.04328243341391409,0.10754450833000445
GDNF,-0.005368522052887157,
VASP,0.09306103502586699,0.043101494467757566
ADAM15,-0.03489773035313312,-0.07899276068949275
WNT2,0.010601031923054123,-0.051070046451451565
CALCB,-0.014088981617700938,
OLFM2,0.025778486918333822,-0.004765072748685413
MFAP2,,5.801355842040138e-05
HLA-C,0.06558419164013844,-0.03755796489163617
THBS1,0.05356574482383967,0.04885071956200999
HSPA4,0.023574336284101802,0.013577826889487582
LMAN1,0.08904203539765043,0.03713196416055382
LYPD3,0.007303679606546076,-0.028743537699947395
APOE,-0.017383954414007422,-0.0665528394208847
ANXA1,0.07171057862589822,0.01674754313502176
WNT2B,0.04076118612381669,0.01325612847129757
AMH,-0.0041785175030178085,
GDF10,,0.017417780717840857
EFNB3,0.013731431885061578,-0.05316146149928539
LTB,,0.0019746997953703172
ANGPT2,0.04554166060206315,0.041055290326888684
ADAM17,0.021842880826806264,0.046750011081383554
LRPAP1,-0.03513224768871857,-0.0017361303151098878
NID1,0.01230838501902916,0.0013320661023830864
MST1,-0.01800899781428067,-0.029238268915837612
IL13,,0.06533116143950898
DCN,0.00884383994679457,0.10956299737140543
COL7A1,0.025522519441940728,0.003971649480917911
CALR,0.013861861655702218,-0.05854978099249806
PIGA,0.011747925447345476,-0.0037895860645022674
CD200,-0.02193329470828178,0.0003447758047435814
CDH1,,-0.017103159706819353
LPL,-0.023443728583854274,-0.12031084386150566
SEMA5A,-0.02156444287461773,0.010017077884608963
SEMA7A,0.036077854741202016,0.015448714907988109
SEMA4G,-0.09268664919431054,0.03998078796358098
SEMA3B,-0.07192182196435729,-0.05241701518773656
RPH3A,0.07845379315834794,0.008157031222838984
JAG2,0.09101518564649766,0.03138349134178821
CGN,-0.03887406266192593,-0.010664799872725469
GDF15,0.09403364477007539,-0.07238830153084323
SEMA4F,-0.030324046607767066,0.04452192288514182
NXPH1,0.028612869767110624,0.04955914632460387
ARF1,-0.020462104501254203,0.004642769101212186
EBI3,0.0028993101955548757,-0.0650452452923026
TIMP1,0.0728654851022336,-0.04989549536927255
SEMA3C,0.004482183315236626,0.025798891755526653
GAS6,-0.07248651820379817,-0.048815528493128035
MEPE,0.011076742343890672,
SERPINE1,0.03451170047166288,-0.03169670536753765
RSPO2,-0.008343579872869085,
SHBG,,0.016111459386847615
LGALS3BP,0.061864694962335515,-0.04940871672237408
LAMB1,-0.026471122104686943,-0.020724070239193686
SPTBN2,0.01993394974248842,-0.03454381619534186
COL1A2,0.03148559240903889,0.10274510905102724
CEACAM16,,0.10716266887562964
LGALS1,0.03713244944136234,-0.0399502476009841
BCAN,-0.10099262243711699,-0.024630792702515298
ANOS1,0.014029294687846765,0.10615803990854994
EDA,-0.04755920426869485,0.09617743169965243
TGFB1,0.003771318727541835,0.05054328999034102
MSTN,,-0.014915861415362552
WNT4,-0.02800049032979622,
TNFSF4,0.007067831314696157,0.021429485594489185
NTN1,0.003951839437581583,-0.022069403674976774
CXCL12,0.018154269621676482,0.029013405293453254
GNRH1,-0.0040038943984425715,-0.024553675410678523
RIMS1,-0.0034279886978756773,
FGF14,-0.02718520263648374,-0.012423595480206178
IGF1,-0.02627932558332268,0.028785688924080354
TNFSF10,0.030405364971715424,0.09003084637299492
CHAD,0.010974189989632732,
RGMA,-0.004749178722157508,0.0026049289851843996
WNT16,-0.0021821011583221047,
CX3CL1,0.050928249727353644,0.02453245657178323
FGF1,-0.05762754326604616,0.05194734954032549
ALOX5AP,-0.00973164236457566,0.006937954142716076
IL1RN,0.041935200282329284,0.023433513360688534
NPW,-0.03832544486746648,-0.03738010770688918
ANGPTL4,0.07234800025812672,-0.06436361288570719
UCN2,0.05717187446656757,-0.045546588007332196
OBP2A,,0.002968686969004227
COL4A3,0.08056499607611971,
NRG3,-0.002275108759246343,
IL23A,-0.0017167836334018207,-0.003861888561631873
COLQ,0.005998944423948196,0.018582469528779334
TNFSF12,0.10215938782381136,0.005507056696424786
FYN,-0.016390972423621558,0.009039676734263497
ACE,0.01807547799847002,0.05896675838527842
IL18,-0.03408434367162417,0.002505609780352672
CCL27,0.0038525681342267593,0.05361886074784385
SERPING1,0.027331615550441044,-0.003589418483443843
AZGP1,0.038247330899916235,0.05938998622196926
INHA,0.06765152063514088,0.01496670422416246
SEMA3G,,0.041428164330112545
COL6A1,0.08716647111635759,0.04244947884112891
FGF17,-0.04611537457392097,
TNFSF8,,-0.05159593228290739
ICAM3,-0.012748430006909943,0.024704436858040916
LAMA4,0.03245826638230919,0.051844366336046735
DLL4,-0.017164083319042688,0.06828245811359916
SEMA3A,-0.04478741865737423,-0.07178076911978674
RLN2,0.05359972416926896,0.18800497784976697
C5,0.023584612055872964,0.10731668682214958
C1QA,-0.02367653177122728,-0.10085468788296019
COL9A3,-0.03540628978266374,0.019648963089969888
DLK1,,0.03355299558225565
HGF,0.09312857010817543,-0.043384911765338256
P4HB,0.04282858387950418,-0.011603219044944569
ADCYAP1,0.0037360816451249006,
GREM1,,-0.025939872038193663
EGF,,-0.053567052156962315
VEGFB,0.038778530736542006,-0.12690665006145102
FARP2,-0.013283406590520509,-0.0386627702181737
LAMA2,0.047508596957210616,0.03603967804093474
NRG1,0.03454766730828196,-0.05409143896052126
SPINK1,0.10807856155222875,
EFEMP2,0.04175547714634293,-0.08372024327132378
SELPLG,0.002331317588098639,0.07785402195880443
GDF6,-0.04478374565776625,
