,UKF248,UKF259,UKF275,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
RARRES2,0.04510866267652397,0.0034209889606048602,-0.005115633375761889,-0.008000132518724935,0.03417978377654919,0.024137455143920364,-0.08968260190859946,-0.022832585632124872,0.013436669492869232
FGF7,,0.036339170724264444,-0.013734292754245368,0.05066323567896387,-0.030245115715822557,0.022920596966137862,-0.051847518036616004,0.008205913137898618,0.023932181099488848
EFNA2,,,,,,,-0.027924874078180433,,
HBEGF,0.02448782618741956,-0.01501776786368819,0.03765573207824485,0.08579863990130172,0.05733243385362674,0.011577557043927992,0.024854279329521903,0.02587337777471266,0.05293244491875253
CSF3,,-0.016793225592275942,,-0.038353860136858625,,-0.012443134208636108,-0.0756882922443936,-0.02460683388063908,-0.01908515053093662
PI3,-0.015963536779756402,-0.028980037339687556,,,-0.09198699006673655,0.02014925474374361,-0.08479220273996697,0.0002298767133879005,-0.041465691684039095
PCSK1N,0.054020808528529286,0.027583264367425975,0.03625623324749852,0.08812048087719472,0.019172188931379508,-0.08062208117447292,0.029996618330311215,-0.008172571413101721,0.021268318138659932
NTS,,,-0.015838267966539643,,,-0.02323638993169411,0.030266630981418036,-0.02708827460828839,0.03270106863662068
SFRP1,0.07255582860197024,-0.01229346506064096,0.012193801230032716,0.04768915574503283,0.10256159052272609,0.06312953508637843,0.07413185351825148,0.057445134970547,-0.012866432445885095
CXCL13,,,,0.003199895831208034,,-0.055128201955774114,-0.01813931558483511,-6.014563109581022e-05,
MICA,0.05026610407112094,-0.00801221861404165,0.0616637508248094,0.08141711563144845,0.022254174402432672,0.004924272446087287,0.011415267393014572,0.02069762300371591,0.019358925974893627
TG,0.016061214521548763,0.03160093181411303,-0.013378611417638507,0.012800792501286169,-0.06664350372632821,-0.032611269506561444,0.07900761117728294,-0.020251802406667487,-0.02560234949501782
ADA,0.0606087609648373,-0.016773866650589924,-0.02268429385625581,0.1127974633959545,0.06329981501772686,0.04877576995129985,0.07845838720825078,-0.008446049783377128,0.040962662133556794
LAMC3,0.03454978550514237,0.017914069348369994,0.0023283097432358043,0.07283649383706532,0.05466683971514953,0.014821276706493986,0.029640699262254128,0.025800552316977737,0.025479241268299455
CCL7,-0.016909164854150102,-0.00959172807760256,,,,0.060295667919852414,,,-0.0199993877432661
NGF,0.058143799060906914,-0.02197709886816214,,0.06991630263044044,,0.011171238439137277,0.03324820771593015,-0.004475407746972905,-0.004569679669885655
TNFSF15,,-0.01068085833982131,,0.037900643698975604,,0.0025380822110046284,,0.10671698069693486,0.004961527657968924
HMGB1,0.002802766772787572,0.036149600410513086,0.01851242194146058,0.06915354263114089,-0.06776203730440268,0.03285327036027409,0.02582781913847196,0.007269783048773588,-0.06219687346636559
ITGB3BP,-0.04167029509494791,-0.0035948694147915437,0.03657679574647868,0.031070054254361497,-0.016980176687178685,0.02663249194699788,0.0011699573562367323,-0.021002646845174874,-0.030777622801097443
AANAT,0.004217791253115437,-0.009718489757550512,-0.012031463432730795,,0.1218221422344359,0.010338604884584369,0.008650479783244718,,-0.02116018625040702
RELN,-0.03270011264949886,-0.016869121811514246,-0.02648939870959768,,,,,0.062431997796485394,
IL15,0.04427533424524596,-0.0029855255372976753,0.05223484574090329,0.0363599943274003,0.03411478253280846,0.04867636859118835,-0.022921200016198615,-0.037273650645824524,-0.007613285496071127
UTS2,,,,,0.049055772583827206,0.03634796970181297,,,
BSG,0.009607103600902995,-0.012941956739769743,0.025815183866175435,-0.004012783219316675,0.019654166300721802,0.06449031734061951,0.00665795068842915,-0.004123001890203359,0.07128629052039356
ADAMTS3,0.006631561032463406,-0.01866372023927593,-0.01820155829613432,0.06049534957983716,0.020379762081445735,-0.01021321247516381,0.06313509983662456,-0.020179257351518896,0.0733967790542321
CD34,0.03966602500906871,-0.025014540413420196,0.004467645706293401,0.05120683905816001,0.1621640813661372,0.059925360016240936,0.07739253821243072,0.004706825026595652,0.0037425999457381827
PLAT,0.07082679427078953,0.029806215404012966,0.03815028186878825,-0.035034819764525264,0.06435497119958106,-0.011259707680957456,0.10029739405496821,0.041528621067594806,0.10558989580600482
NTF3,,,,-0.02828491748167596,,-0.011304318861337558,0.11510297744146421,-0.005995568529224084,
LTA,,-0.012293464485533343,-0.011587553160305459,,,,,,-0.014231861407349165
CKLF,0.011513338875632913,0.03983401571588741,-0.00961130184176571,0.04615092932632438,0.051026914856587224,0.10351082731615383,0.10711944657651774,-0.015103010551636405,0.031306184811602446
APELA,,,,0.03377976979735746,,,,,
CD24,0.005557795578437644,0.00623678761075441,0.00447299323506037,0.03180085473571795,0.11884170796976094,-0.06303026253088666,-0.0019855035932735974,-0.002479208228100458,0.06214627402321037
HSP90AA1,0.005675063998632424,0.060319231664434855,-0.008115046180427401,0.0032572899937097495,-0.05593879922085559,-0.09775932295774216,-0.12331359828156961,-0.01157083650063374,-0.028737201084188268
BMP4,0.0035840406559136157,-0.018038719287760952,0.07071895807022707,-0.03764208461203025,0.11893414271223704,-0.0012241309189327892,0.0238713833001978,0.012579329791221013,0.040287962214981654
SCGB3A1,0.10204497777369048,,,0.04603129592260962,0.04020290108870867,0.08264632865018608,0.04092396572399901,0.05807466575855996,0.029959653009844964
IGFBP4,0.029583223749105377,0.007935392164476652,-0.02145351854386503,0.04668412438023019,0.08307053635740216,0.05270655490595842,0.03979967316211823,0.05083798907053746,0.03670363736939913
RSPO4,,-0.0031451196414633373,-0.013477029757715937,,,,,0.1016719567467281,-0.03756005728909157
LEFTY2,0.10310628833440891,0.029950812537249547,0.001624661171151415,0.0735454575662369,0.026250799452757174,-0.031225473922947455,0.02083023581594699,-0.0031126421124934092,0.013127880784250286
PF4,-0.017540542464160567,-0.008368593779397355,,,,,0.08734921881182152,,0.0016271890996313705
ANGPTL2,0.03377601576014682,0.01828224246423308,0.019151390636901227,-0.03291987661802461,0.0005059970230893085,0.07218122742475463,0.1258277502865078,0.019651181980987722,0.08642738232992266
LRIG2,0.025449996513749688,-0.009130021847013177,0.02871918800870582,0.06658741718964498,0.03656983242178331,0.0667068333105183,0.05306285335216688,-0.029949550164704346,0.07300192322875955
ICOSLG,-0.031163763765506867,-0.014564761215331743,0.03080379854466743,0.017807725760433265,0.033298155634929195,0.036579234277680506,0.05400152120596858,-0.005432910679180582,0.018720768774973646
WIF1,-0.020928885489424266,,-0.01039990465138052,,,,,-0.01986600996125869,
NPPC,0.005941424996486834,-0.012981752700843611,-0.02028690954289496,,0.011301685756155366,0.03508210854325299,0.023509140386467925,0.034057298462781736,
LYZ,-0.016759210610603637,-0.03913319570081878,0.01945665616651605,0.0307384593857755,-0.03968815748731684,0.02439250752298665,0.034732284684261164,0.0030749253729424825,0.05859540123215113
EREG,,,,0.07493948749509627,,0.019514998969490455,-0.035574046430277874,0.0016539596012447502,-0.014051975708235857
SPTAN1,0.03321751846108067,0.021756120558415894,-0.0421201657436941,0.08362073079744588,-0.026273051978421964,-0.014308835646870018,0.028678617213216705,0.0015343294881455898,0.038321428605609956
PTH2,,,,,,,,-0.03398631743953055,
LIPC,0.04177478442645958,-0.01503898629228758,-0.02519667960178463,0.006740353429326624,-0.0583114637427357,,,,0.012143608579424894
COL8A1,0.059942189655027796,0.04163930712053812,-0.013041812520346625,-0.06928038976745567,-0.06448447247516632,0.07044127018041986,0.05923691313888988,-0.010650190507770645,0.04641220831113688
GSTM2,-0.014535866438688226,0.006961528839216726,-0.014395901415236887,-0.020277183687565557,-0.0694503933608834,0.015667726219576527,0.04819694480207431,-0.019027894534572057,-0.00901726749190082
IL4,,,,,-0.05574019420254141,,,,
SPX,-0.03473118148009267,-0.024643069755374617,0.02603718330279578,,,0.12049603670879813,-0.03177956387061842,0.02933801129338454,0.039607745484216
MFGE8,0.03239399248000226,-0.03772924859933298,0.0004066165688583352,0.04733008634406265,0.026489731574685805,0.002193886489760356,-0.019176890385697157,0.06552035370830558,0.04357867843648928
TGFA,0.012810558933234907,-0.023545224802142512,0.030745099565654098,-0.0056897755944476,0.0016782804147685761,0.05252200441006661,0.06253553038225222,0.05448028078102493,0.022208456654178865
SLIT2,0.0006260799292612865,-0.02848235487764108,-0.018077061700335087,0.031030317397399688,0.014355707607656129,0.1406295752160141,0.046599180913415944,-0.07850714632896834,0.05751337383394864
PLTP,0.06609407422892677,0.04442730805047157,-0.017705066752068805,0.00023639231501254929,-0.10524345763705692,0.047180472992562894,0.07787430587699115,0.03300194430801911,0.011623792351341998
APOD,0.015540296009060612,0.04917073481764621,-0.032695743371357056,0.05037425611568668,0.011146332303481232,0.03475489194863509,0.10730595914523548,0.07330940562820551,-0.04191362580117892
B2M,0.04687735524912256,-0.004687285739986376,-0.019123947202498017,0.10900518678577693,0.011770976753712355,0.13291446329715392,0.12957137608868105,0.019883897955356458,0.025224782295890712
OMG,0.0032822134303082087,-0.017849416782927074,-0.003524313482933599,-0.020451471215410588,0.05052316140266391,0.073449682313729,0.05937407061237481,-0.030691210177494127,0.09511110624937848
CXCL3,-0.03504387315249284,0.01585038203101599,0.015101972938731882,0.06911638186923114,-0.1034692646431278,0.05517207388834415,-0.08820370207095753,0.038937002867769126,0.015546581073848603
CXCL10,-0.01972929990880724,-0.02243591599011789,-0.04940583282490106,-0.027867224607698086,0.0043782579422399215,0.032318005332979426,0.04130835241920686,-0.029200910204199335,0.004838276877350307
RSPO3,0.03764712356323852,-0.009718489039464151,-0.020355016207720004,,,-0.02129518723717231,-0.0016139358643631283,0.049571689184430695,0.02052862656261138
CORT,0.07509819438891659,0.005195523564837692,0.0013676750208341162,,,-0.04194352582460553,0.019307458530885207,0.020247794321292017,
NCAN,0.036794646542248705,0.004763288193479541,-0.0012397925145061352,,-0.03770521145220004,-0.026437215979393802,0.08003639229661538,-0.036373965960325945,-0.02854848590082893
PRG4,0.0009729125658694461,-0.009591729572330999,-0.01722310901263333,,,-0.019071118255869823,0.0140397554704661,0.03688548845506312,-0.00785632072688776
ZG16B,0.0511359606114759,-0.01113237523473327,-0.009207362886350112,-0.013828860284047501,,,,,0.0562823181811708
TGM2,-0.05817425291109416,-0.056675804826083455,0.030090472155150514,0.034152675288350455,-0.013070498216254299,0.047592142539158146,-0.010053981227130858,-0.004836773055043224,0.007726783962991737
VEGFC,-0.032287637282008605,-0.01709503037687031,-0.024793156636533472,-0.018153567455847935,0.057833651915872364,0.0012912731143232552,-0.04572621695223369,0.059513748545755384,0.045236941759442525
WNT6,-0.027282563681321675,-0.013266597057105265,0.006823802571992074,0.00014650678457758852,0.09426815963663204,-0.003671057163542914,0.07883254599564726,-0.028362227124721705,0.0365637056846115
NRG4,-0.015573934469775345,-0.011673573671570733,-0.017688834909469545,,,,,0.06866160883250398,-0.020295470144600668
PMCH,-0.017949797602135636,-0.016174873602650828,-0.013477029107303687,,,0.0698747526632344,0.09232217430257707,-0.016248132686890782,0.12298734431262502
COL9A1,-0.015358607509412911,-0.012192195695699756,0.03576582003477511,,-0.003067673236581322,0.02290018816805788,0.06584692198906593,-0.011224770000087881,0.046629232156750196
GDF11,-0.04592392442526924,0.005039062212218224,0.03980704668835651,0.10158154654146527,-0.15863375431800045,0.02966043525349116,0.07063870889886126,0.023100362404409033,0.03674877033262848
RAET1E,,,,,,,,,0.052032100959675184
IL24,,,,-0.022973397999060292,,-0.02787591391688152,-0.025186979877442405,,
SORBS1,0.12659903410015388,-0.002748660414140794,0.010282333135386247,-0.06284327056603319,0.04180728303189131,0.009958947757666205,-0.010854103177064442,0.03330056642963349,-0.02033074628959251
DLL1,0.09715353834669052,0.05748372497723692,0.04119910601858477,0.010928001717064604,0.035721358930443356,0.04042281017979446,0.041891023138290906,-0.04910760618225296,0.010027353263835722
TLN1,0.032293099873705926,0.04273369057139232,-0.053623783196959526,0.09433627429588097,-0.11140368554606245,-0.0013683006033888552,0.04011694194159092,-0.01792429707859219,0.004230581625471588
COL2A1,0.0017233519059281976,,,,,-0.024044744909423037,-0.005239128833335212,-0.03422930913319274,-0.02953676542952635
SHH,,-0.00996738185399599,-0.002689937611785802,,0.018110158893374334,0.01156602601309937,-0.0012511059283506504,0.047217795671775684,0.0363663914481785
PON2,0.027820158061282324,0.05846478328018329,0.03600736383279769,0.12673224567845265,0.1181193551018334,0.09438052809795297,0.07892370449862679,-0.008051558912860109,0.04775224802692224
ICAM5,0.06093415443929063,-0.015534872066139856,-0.008702730869820919,-0.021747143918225745,,-0.032227522510183765,-0.008097710466182607,0.018548399844466247,-0.004195631810111391
HPX,-0.024057479184392185,0.023784448932694432,0.012607395613200945,0.02901432433053632,0.05939589946056677,0.011509563741157903,-0.008730363025725841,0.047666509516885766,0.0015680249126576028
SFRP2,0.008520346667324916,-0.011351767767922254,0.05731803376014578,0.012072861444144352,-0.05574022701034347,0.07671563821368514,0.049785574874333174,0.005715496711475855,-0.004907016945596376
CFC1,,,-0.011587553860601155,,,,,,
CD70,-0.015798194451505872,-0.019294775310616852,-0.008590111414414153,-0.040113903033008234,,-0.0023476762159615715,0.007971563756729569,0.006595533228370491,-0.030964406817932295
HP,0.020318595666543787,-0.02303172661326727,-0.0447871050073034,,-0.0012359413788351268,0.10259170397962548,0.10058639758303681,-0.08071069008272552,-0.03035980353372331
CXCL2,-0.04191981519014536,0.002090988364307106,-0.010600495653115502,0.041198097588149726,-0.022404731087867117,0.05640239471685456,0.008360291531190955,0.009563124386726943,-0.025907031127877487
NPPB,0.010057703739165895,-0.03550613962122963,-0.010146533410954308,,,0.018700837236427997,0.06272994120011426,-0.00859513814017755,-0.020587494150714005
CCK,0.007548831269826589,-0.025185865537369907,-0.011894343897020447,,,0.001806268058769922,0.07674414567669706,0.009934558298425286,0.004566978211209179
SEMA6A,0.04119518886208081,0.0386143300322502,-0.04599057172553543,0.005769390118286609,-0.03535950294145824,0.02142190649778712,0.05166979602856609,-0.0027033347618065657,0.014140499626961196
IRAK4,0.06966733197576305,0.003355384345699277,-0.011049358328286553,0.12003251081312101,0.02223438016174459,0.025540901231027112,0.0984294999914127,-0.03991738191547492,0.1389782050842961
GSTP1,0.0059597096254223655,-0.03385094007753529,0.057827256334103246,-0.007281314906847748,-0.012794126933613759,0.06900733658482093,0.038799380185601376,-0.031638570210476946,0.05011125525457456
VCAM1,0.010167446262086056,0.03546781663737198,-0.02068749099404378,-0.03337462716347422,0.0328332368292897,0.09743263362266959,0.04078717345968776,0.0038786101509726972,0.05622887280289779
NXPH3,0.031326535526422596,0.025982036618121512,0.019220266881797426,0.057644127407943016,0.08962816955335079,0.0990994389923553,0.08515600568191273,0.007581287167546886,0.02563183986431747
MTMR4,0.01008089048747761,0.009564515063190246,-0.010469496531027526,0.07084417156375837,-0.0913317570322016,0.026291097993887878,0.027493097162404403,-0.02642780235645689,0.01808361931770354
LAMC2,-0.017122067777841626,-0.02227884837851689,-0.01277335357465853,-0.03336990648868606,,0.015131560804970568,-0.03307757191001926,-0.01577134712085415,-0.006451573643145493
IL10,-0.03617704720394478,0.022755580391833074,-0.039937896159754765,0.006102386868371011,0.05566685524150775,-0.022327549447632652,-0.01854530299230616,-0.03927388084162618,0.04175675877003726
SEMA4D,0.07818843253065767,0.03324943283959202,-0.03936460891083379,0.06033891620564591,-0.097144760420364,0.006214235499861891,0.07281601294677072,-0.07398058273153077,0.03557664427904083
TRH,0.04456717935381164,-0.023627587855915292,-0.033659839856597915,,-0.04685029114292125,0.012328506222943524,-0.057077006077886794,-0.02382547856981525,0.012068960152324679
SEMA6D,-0.008613284085467852,0.002635107171859258,0.04602542359403225,0.08629384522039266,-0.051639641152922404,0.00020040553742694297,0.030511749936656892,-0.09369279993934666,0.06977594752283402
CEL,,,,,-0.07139705163724325,0.0006350125149099846,0.020246076088787604,0.06491765917450101,-0.03931856020102065
PDCD1LG2,-0.024379913446321344,-0.020152568214872785,-0.039639161920482,-0.001150653191517195,-0.045942081703937376,0.0683312961909869,0.024602991098267416,-0.03351495502944371,0.07103080711498244
SPINT1,-0.027207463207085104,0.07428997485594849,-0.022190910563864238,0.027621884916285595,0.036567937640629336,0.02839988162043356,0.020140252901713725,-0.015944080048871156,-0.02398187370114313
CTHRC1,0.04572849990103843,-0.02137336134252374,0.03237459828219006,-0.07413865472033994,-0.015718473651683683,0.04377299149957903,0.04802836987757239,0.0668353598076094,0.04429799974633056
PODXL,0.06927065266814822,0.03762928689677626,-0.005825945197933618,0.0824221251950841,0.09142754400069832,0.11507646830149394,0.1334426870984375,0.0204375719673471,0.02854432027014851
JAM3,-0.02751962844130947,0.05288308132874639,-0.03507505397957068,0.04476614700618067,-0.0833841992383817,0.043347518345533714,0.0762451102648365,0.0019638542883696304,-0.019961627563367487
TGFB2,0.05994014698806291,-0.010136490432658985,-0.02121053169532116,-0.0004440341789727419,-0.09519162244824125,0.036599732275620196,0.10138927612510636,-0.03641366647290872,0.016782216059914836
COL18A1,0.08761041992680733,0.004214988285867681,0.0386577590295232,0.07239261958547985,0.043237692824346106,0.004136100430729839,-0.00976441162288703,0.053690280706036785,0.005909241029314679
NODAL,-0.014354759935517825,-0.005180036278234303,,,0.008952263502083436,-0.009188175410917147,-0.01826459508643449,-0.01803571830559262,-0.03155885043135545
INHBB,0.005748503492112449,0.021435639799647528,0.007949847260009125,0.09782190367639955,-0.020279162891206733,0.01671042129097375,0.010476260619530003,0.08327240811709677,0.05463325961902056
LCN1,-0.01712207163037659,,,,,-0.023468936553499357,0.04369121273360173,,0.10053556670755374
ARF4,0.06344108398686264,0.026611659955363912,0.0505620619234856,0.07259017719478798,0.10611176291027197,0.03615726815593048,0.03249784248504449,-0.001481216138624148,-0.029450312589115648
CXCL14,0.07733145834026024,-0.03202374594925221,-0.018912884298502804,-0.044006170361122636,-0.009192208992786976,-0.014437044402032449,0.03614782078382974,-0.00405105765764364,-0.01167251704449195
LIF,0.03595597999272375,0.03190051136907213,0.0003735114273797656,-0.034632249962065625,-0.015936596920848575,-0.001185990869714171,-0.0031855665542587378,0.05784323528333574,-0.01304490415458031
IL17B,,,,-0.01899354743459983,-0.003757698537440469,0.07759235943947157,0.054117602122145364,0.0620158424448735,0.03745044707152357
MMP1,0.033552349424958945,,,-0.11020755195940835,0.08028029612745162,-0.022903462470975546,-0.04842760491265847,-0.016248131400138095,0.06477291074077318
MATN1,-0.02248078055100051,,-0.01027396591417201,0.17769748996645893,,-0.0066569658267973,-0.02752810338430607,-0.006320844020278508,0.05983410148745735
ADAM28,-0.007299183397496986,0.02453179051016509,0.0024425299532868177,0.023511368924274155,-0.024561052758920437,0.061066297191982394,0.05209021255727032,0.009151921424434242,0.011573061870550343
TCN2,-0.005215773626655086,0.015208413965458524,-0.036877457571654004,0.03351181424810681,0.034424636164940944,0.08334659680803042,0.09442411640150852,0.053125754025978245,0.0088528521957717
THPO,-0.006485560040691349,-0.02022126544209408,0.031535165974073506,,0.06735424589056721,,,-0.02005976288833678,0.04054174610218883
CUBN,0.03397432808201088,-0.0439521011323702,-0.004658293435184735,0.04793879569143922,0.019307975678086883,0.11332821792245314,0.04958701972187099,0.014698145987323412,0.036956504841974734
TIMP3,0.04366147202758267,-0.017784648567273745,0.035885294150236946,-0.04114092384072704,0.01824684446381146,-0.058258574464540955,-0.07125237864992212,-0.0024074813684463806,-0.02793582445995781
PIGF,0.02873064855153285,0.0555643003533098,0.011098792989143036,0.033981227740328246,0.05060465187744002,0.1377398690367991,0.042395989951413846,0.04170944660137992,0.06769866277047018
CRH,0.031579317505312794,-0.011242575891740207,-0.016173620565533422,,,0.01432393420410379,0.11245243984814157,0.025011348783713323,-0.03457893551906014
BDNF,-0.03978946538184142,-0.030151932773808485,0.0006658755626346777,0.0313563352017992,0.018323732183386166,0.051910052654507606,0.034573919478795054,0.07183718394225426,0.036433661334177345
CCL5,0.027662254271383607,-0.03561993571180846,0.012222394081453989,0.06862332065164145,-0.033308956373212184,0.014765474981276863,-0.046402639435695135,-0.04088471164582654,0.05499177543200217
GAD1,0.010023773040556249,-0.02255536218249963,-0.044670022655207316,0.01109384185451378,0.23643635965495205,0.04696516611990444,0.015721726750929258,-0.03878358122784205,0.05722630411147971
COL14A1,-0.022516174793106646,0.008632188976829158,-0.02231727729841211,0.015947332260732156,-0.025356535344433936,0.11547874006472852,-0.04675463257671147,0.024967299250010865,0.049643258907678664
HLA-A,-0.012325623939722438,-0.033752797513506176,-0.024637896765467363,0.01584401607659028,-0.06371258325461533,0.02432433773573203,-0.03399584220971412,0.07803988689128437,0.03944212394104424
CD5L,0.046886499969454355,,,,,,,,
FGF18,0.05688495143797133,-0.00893214247141923,-0.01100895923966196,-0.02385399695692962,,-0.006205444626349591,0.011370360874619057,-0.028077927240719214,0.047990203448192985
ADM,-0.0514815061025789,-0.0004256989846225766,0.04945890361763648,-0.09093060607380377,-0.01821186066403922,-0.0033590532773892143,-0.14371591682741355,0.07317898077153397,0.050335534031638596
CCL15,0.007326734499296219,,,,,,,,-0.01999939495091422
GNAI2,0.06141705314472821,-0.017881251808089575,0.059515023663453105,0.03726187184239949,-0.014571441247248521,-0.10738246796213115,0.006929979346228621,0.06262106037639446,0.023163337211375735
HDC,,,,,,,,,-0.05433501205801839
COL11A1,-0.016512106095868777,0.028246148281927324,-0.02102589664355989,-0.016384979891807552,0.16748093288742538,-0.011314785944083175,0.008269725040449965,0.006497334316683506,-0.014970064452612227
NUCB2,-0.043173519811047875,-0.03713714129667685,-0.01067418324091247,0.02005934618934247,0.010583991162422505,-0.0025849686989295037,-0.025040275549705667,0.007960176852307183,-0.02588832212977855
CXCL1,0.03831996043937935,0.029375863926219842,0.05035446958900305,0.004192461905360039,0.0295984486029055,0.03435021473837608,-0.053968056804017284,0.06011791722943593,-0.024561108597259816
VCAN,-0.012885576109211342,0.02729273037839926,-0.0013831952598460239,0.04505270244190989,-0.03850799547256148,-0.030747226352283746,0.028169630481763807,0.0736841896064705,0.025101751499727713
MMP7,0.036559617692038734,0.05034102954063754,-0.01014653335551743,-0.03918302094838536,0.004939371475105736,0.048615515846172075,0.07068132498693223,0.011865838263933018,0.041782867357620206
PTPN6,0.003670934080185959,0.021751415015357482,-0.04150910279352177,0.05446109880996549,0.033868900607178294,0.03866077527713631,0.09273428713721192,0.037030696330131216,0.08176307371916522
PTGS2,0.007381322105602864,-0.02441276611183275,0.09761283886548756,0.04642701443909918,-0.041496461015346944,0.03711682052142848,-0.05897231232972544,0.037817594349864016,-0.0009087343987116133
XCL1,-0.021982767230637263,-0.009718490675105537,0.000514484766654803,-0.03327476550640771,,,,,
CD58,0.05769315141755113,-0.00686662762171344,-0.01334142763732767,0.07670344310758988,-0.03475485859769719,0.047479024849239236,0.06979098192701993,0.01659950530489782,0.0266071953780635
TNFSF14,-0.022149904200384925,-0.031007057569744104,-0.026873552149433776,,-0.00551419267487682,0.02531129027641738,-0.0060505044064448205,-0.007355051589092398,0.016495253895144807
CNTN4,-0.03894219381660744,-0.01746587619865799,0.01206329402181651,,,0.023836208445808457,-0.045157093419745296,-0.01276001774917412,0.02736533779923851
NTF4,,0.15464194169871992,,,,,,,
INSL3,0.015297568460951762,-0.008932140719431618,-0.011700020127453891,,,-0.04056860494344594,-0.015182903165913442,-0.0234614467545428,0.09248171730846577
BTLA,,-0.014178021839123728,,,,,,,-0.02647867649512019
MFNG,0.06976222932499775,-0.04496725692611479,-0.04510580831247986,0.05186458298861005,-0.09772681379219983,0.06074330283836903,0.049388481654541225,0.012550162256684393,0.05228888637163117
ICAM1,0.02433411426424494,0.017337468524071874,0.00770280680426456,-0.046809681793868144,0.0909912155219761,0.0791407289799703,-0.05974638793286136,0.038287474270481126,0.004051868943392384
PROS1,0.0879082905053815,-0.02538634279636014,0.004240484475644062,0.04340207573521,-0.010940965829801003,0.019026967290712925,0.04901879408796933,-0.011964026105245232,0.03695014537880426
CLCF1,0.06327059547358423,-0.0522510916673897,0.030517545289961662,0.018827179128858406,0.10717213096210443,-0.0015507703533549015,0.015311019886882942,0.036092346940258695,0.01855599001444641
PSAP,0.021892972219662975,-0.029934648785935547,-0.05731328218224298,0.0026648631123478814,-0.05624804661427173,0.0119501682734461,0.019629359828462988,0.036532173091738375,0.037215869122985676
