,UKF243,UKF259,UKF260,UKF266,ZH1007nec,ZH881T1,ZH916T1
PTH2,,,,,,-0.03304541593333414,
LIPC,0.011074063628129342,-0.016255426199228835,-0.01881369713327295,-0.024552592111001994,-0.03635562403342601,,0.11476771451382788
COL8A1,0.04010989519442299,0.03964921720737817,0.059240277371832656,0.07682598921292252,-0.01594227822582199,-0.017363743087105702,-0.04685841550067473
GSTM2,-0.04329251772804115,-0.039874794069124184,-0.03809488967318701,-0.013388752905129253,0.03222961330338102,-0.009728898786904711,0.024663812308988196
IL4,,,,,-0.034752506864144696,,
SPX,-0.021453805493354294,-0.015301045908811617,-0.03773264163346319,-0.025274280375388324,,-0.02045410059534112,0.06555194776026406
MFGE8,0.07380373800389879,0.07755729150028906,0.02115814034610954,0.06512543015973285,-0.0594329748976272,-0.006305189186049792,-0.02879986358856255
TGFA,0.08301588494411724,-0.010285154624682559,0.04117339721597067,0.03335263854114174,0.007904211916247603,0.037130941332083355,0.04828506402537274
SLIT2,-0.05262919987292795,-0.021102005591371965,0.06788825683806901,-0.044848464931857755,0.005644354125409225,0.007774169872240574,0.01216168330695629
PLTP,0.0675050203024753,-0.06343613999596927,0.07836574998900597,0.0500871659308116,-0.033760112860051664,-0.028110300766250467,0.02775281654987994
APOD,-0.04605004263761303,-0.005133441038218547,-0.06526281640950715,-0.008057200089382528,0.02462642671221322,0.04293331854093447,0.013189163497899423
B2M,-0.006573836749962034,-0.008903575090400618,0.06265363741355513,0.0547537533380807,0.005871386909099275,-0.01470398201179567,-0.09839410956781075
OMG,-0.04494868735140939,0.00397742004617342,-0.048180940219010183,0.018908988466929115,-0.03698025276712843,-0.046041377441862666,0.11376865368143559
CXCL3,0.049924159661303084,-0.041479341692174994,-0.01366005068460142,,-0.054368316974839064,-0.05828899727699797,-0.006395629020818477
CXCL10,0.05868809143747741,0.04588364303838829,0.03807647127118042,0.011785496917647234,-0.030491126832100004,0.02300512110758744,0.023246737173194983
RSPO3,,-0.010504576457393243,-0.018813685533705764,0.0120398978795484,,-0.008253607516356568,-0.013831183291638873
CORT,-0.04360584003512886,-0.023557319301062488,-0.022833247983272582,0.01588373552658959,,-0.03455814205960876,
NCAN,0.010339004677180502,-0.007444026833357525,-0.06324526386102924,0.002201395931041667,-0.010295765898139603,0.05567818572882799,0.06610820435036806
PRG4,0.020737882062425304,-0.010367563953824885,-0.0134705312975329,,,0.04172492771387464,0.03827024684519244
ZG16B,,-0.012032825918800899,,,,,-0.017245997054371087
TGM2,0.013870449383722509,-0.04472122331176111,0.04445391962040198,-0.03413685064133899,-0.021285543850391178,0.02333285857317545,-0.03984407909421663
VEGFC,0.013972282704700627,-0.018477774981901455,0.12137941982865152,-0.02116854115316996,0.07813383054422766,-0.012871697577060245,0.0021618838937461264
WNT6,0.03562818076861313,-0.014339675905368348,-0.01856109525869947,0.14107845315433534,-0.04406854165112965,-0.027577026955029414,0.059505049653536375
NRG4,-0.02466033807085997,-0.012617799605069964,-0.019187010257783067,-0.01988022413873134,,-0.013567005675728936,0.10736226211322199
PMCH,,-0.017483190623332295,,,,0.08089599995545861,-0.029825288849902917
COL9A1,-0.013969511090182896,-0.013178370768223913,0.0004844728849734319,0.018258284396608187,-0.03180720996400783,-0.02435713791059977,0.004084911881872782
GDF11,-0.06130155934731022,0.046761546227159285,-0.005862968152584788,0.02194775563874989,-0.04942691056380283,0.008540388953570247,0.03131411516403423
RAET1E,,,,,,,-0.015172711498218458
SORBS1,-0.009501832638827905,0.035610518930866385,0.029882650404222662,-0.061794613674141574,-0.027220823228220174,-0.021873652672674857,0.022171614899205248
DLL1,-0.06538595910097669,-0.021351492552441367,0.017970036061308356,0.04897463196969822,-0.05225607261341612,0.03417567906559481,0.06584752117575983
TLN1,0.02419553099111005,-0.015468518164571088,0.0791763368717176,0.001074991999575189,0.033918182539723646,0.0009391108622382597,-0.0486984358824106
COL2A1,-0.010056945089566175,,0.1070524337775864,0.024163107638882693,,-0.03328168047125294,0.023022577709801886
SHH,,-0.010773601157563062,-0.03049997686947626,-0.019203422816031483,0.005339411352440371,-0.007219736962073166,-0.02797208755485054
PON2,0.010729038676146739,0.01825117425392309,-0.04654419521362214,0.07042997392663629,0.04813520166943139,-0.05658366625110977,0.040566277500499924
ICAM5,-0.04836702365134103,-0.016791422073115424,-0.03190674812267626,-0.06151466842092103,,0.030795067870358055,0.06012305033514834
HPX,-0.04721866678532125,0.020249744121664245,-0.03413168657624909,0.14453485030789173,-0.08675365178206311,-0.04373043578331325,0.01003704733765697
SFRP2,-0.053783377468441425,-0.01226996418481184,,-0.027744995150761693,0.028307207706358854,0.03738345527452153,-0.005014774172501034
CFC1,,,,0.03045886571348988,,,
CD70,,-0.020855447966814145,,,,-0.03066241537572825,-0.02110197158103141
HP,-0.010110455834417867,0.03206573687777163,0.08227976584492824,,-0.004592840329779565,-0.005955286407567574,-0.020689939747313625
CXCL2,-0.009992965632490336,0.006155723694134206,0.04278329053345322,-0.02509894548656701,-0.04920506501614257,-0.04421454668794256,0.017369996789328764
NPPB,,-0.014867178466516475,,,,0.009513380565065227,-0.014030196639886017
CCK,-0.11372721605645324,-0.03242047946734924,-0.07697360519321136,-0.045197370825832084,,0.06639795453777873,-0.01820095256937887
SEMA6A,0.02482527175228417,-0.05672120536797808,-0.036568414592114996,0.03212716995079789,-0.08303899546892628,-0.007873139854007283,0.018497942477593794
IRAK4,0.03588237989290855,-0.010984470111404743,0.004721954530994143,-0.018082079125941848,-0.08928658687073554,-0.010048615120708421,0.011638255259121003
GSTP1,0.02224412466227124,-0.03271997220198202,-0.0054861615552135815,0.0016617576457199437,0.008183266425008615,0.04157056913493728,0.01574039792177305
VCAM1,0.07644352836818975,0.05845111661379607,0.04640823843282602,0.084962315022251,0.07848279966252726,0.001353840025260572,0.058785971378906995
NXPH3,0.05106696019462617,-0.05163656023717041,0.04863987943741695,-0.004405828370837322,-0.013277764789619506,0.002820142097941285,0.04101010866359221
MTMR4,0.0822002649405723,-0.05811119755126266,0.002388768473680194,-0.009792702142941315,0.02512617894231779,0.06884111247394162,0.05004735407372058
LAMC2,0.029983610100803575,-0.02408089006680671,,0.045794735665159195,,-0.0153347218734392,0.02033286822539289
IL10,-0.027222766088076805,-0.02705407221719641,0.012144132457296916,,0.09898488102555424,-0.038186594650534374,-0.009406635968824508
SEMA4D,-0.020555792830086173,0.05266600880575144,0.0846422506786032,-0.04141978054321158,-0.008936386667965283,-0.017134226858820087,0.023341256736162847
TRH,-0.05365078535924096,0.07006840286048484,-0.011839640469903039,0.017549113544459007,-0.06780543903349683,0.0661570331334094,-0.015714761122340524
SEMA6D,0.045803681501555484,0.0011010096582827053,0.0014389663660471634,0.03050822725113339,4.916871725000803e-05,-0.043362881658415627,0.04295514244137053
CEL,,,0.04086844156978414,,0.009649392762238921,0.047477004502308164,0.04060486538891118
PDCD1LG2,0.01777841576434297,0.017729526905029862,0.0315677352307784,-0.015625656862638938,0.042966426540381845,-0.012074869110866636,0.04492460271788382
SPINT1,-0.01636893588175175,0.0005821440414295387,0.020197978492717934,-0.020210838156238392,0.06492794472612565,0.0015286513091791985,0.023178243396988568
CTHRC1,0.022231074708459853,-0.015606048116953087,0.0436536721085878,0.06254114238664506,-0.05075899311451512,0.04407026770588323,-0.009695311410690488
PODXL,0.05212775939091601,0.017264421459204385,0.054682211097026354,-0.03295127704742704,-0.040510534685089805,0.041112476770307015,-0.07402263490093258
JAM3,0.0417826226717363,-0.007670275180299242,0.049033685586076445,0.034179949015895716,0.06151834139628736,0.002079238520780503,-0.022817102993106204
TGFB2,0.017761966448061106,0.062357501414890264,0.086633820157242,0.09475497670938383,-0.032058542194029246,-0.0385299503138458,0.0063624622268995705
COL18A1,0.02506647393294451,0.05609270786407377,0.02021050595081885,0.038249901827804196,-0.017647659265264314,-0.01846338757425906,-0.08163569219314207
NODAL,,-0.021217618640774684,-0.028515712842215823,0.022599077273958344,0.018478354461946733,-0.017536404587674824,-0.002499797063966776
INHBB,0.06441079265847927,0.014906000014662099,0.005161573052215296,0.034825262671442696,-0.03397567238465219,-0.027577254464555886,0.051960148165141336
LCN1,,,,,,,-0.01589162178359042
ARF4,-0.07542545293766326,0.024649645841079322,0.017065510347180422,0.01515641435920071,0.02773144958193666,0.054859456592486144,-0.008433801742032707
CXCL14,0.014538633008169835,-0.003529195270309759,0.03858541177831395,-0.03456226226024465,0.038272101735993484,-0.08209551706247668,-0.026707222743084343
LIF,0.14723620283548441,-0.012244322259840174,0.04991412331246829,-0.019713023552317018,0.03340995779546048,0.014007720877138412,-0.013442991920836264
IL17B,-0.04405214441357437,,,,-0.045830219014040115,-0.021816916825275774,-0.026843172785423804
MMP1,,,-0.01183963788711962,,0.00887974150078202,-0.01579830651591909,-0.05339786456790361
MATN1,-0.0002836523193769432,,,0.018964055303674773,,-0.022484674944712877,-0.01911250756992935
ADAM28,-0.033954828179683705,-0.045596357605591005,0.038828975263720006,0.017934771828801467,-0.040516655439143026,0.02044747338471702,0.003985218607388015
TCN2,-0.037006508004125506,-0.03228758227991371,-0.050607013570318375,0.0073806287517646325,0.01905745013462667,0.01301815840455816,0.0009749725996850736
THPO,,-0.02185687796108612,,-0.013161740115603981,-0.044068630579048945,-0.019504414073356735,-0.020689946045779933
CUBN,0.10099929737249418,-0.02791336556185563,0.05030365793978654,0.03602539431393936,0.016914118309338925,0.04581773455413246,0.02789359801165057
TIMP3,0.07788171402337202,-0.0010543024193394141,-0.037839932367680365,0.013688387223287737,-0.02933224600270407,-0.033224996843258955,-0.021921006327333254
PIGF,0.0521388733686559,0.02844170401200638,0.0035395996470136922,0.04235385020460656,0.06669944757810221,-0.03520057738770304,0.10019215706704179
CRH,,-0.012151940240223046,-0.012031230160001629,-0.016037388570968057,,-0.010752338388699314,0.05038188222341174
BDNF,-0.023739735288404975,-0.02388692519193589,0.03347787757484806,0.04084736795094901,-0.015682901233280328,0.054622418002910414,0.0026880019645532847
CCL5,0.027814185109002652,0.015723250711757276,0.024172587130048665,0.05529953705194526,0.024448407422754486,0.0017562830440741044,-0.009715444933314079
GAD1,-0.03914255917185866,0.02540670543289505,-0.052017098863526956,-0.04115054188480324,0.03717541455478392,-0.00660195158233528,0.023295572111595816
COL14A1,0.04246450845336363,0.011253951341836241,0.16431735403472114,-0.024827077614795426,0.06773871682443589,0.0007588551264551115,-0.006320856854750061
HLA-A,0.020777249302766497,-0.018981223443418918,0.023933987424256845,-0.008706323015378992,-0.016955946781382063,-0.004573597508847524,-0.084905955180403
FGF18,,-0.009654625645853088,0.14369646405928896,0.011845147004103532,,-7.578364263604295e-05,0.14082027572033398
ADM,0.05137381232994336,0.011354102364860784,0.06727402020726135,0.05418812262879438,0.04697347914817758,0.052217495218960935,-0.009320155832819853
CCL15,,,,,,,-0.013629412194894957
GNAI2,-0.05025886615746996,-0.010839452091397257,-0.04195218997211016,0.0309769758383798,-0.057491956406527545,0.019471697019036987,-0.035050830729189485
HDC,,,,,,,0.01553041782190063
COL11A1,,0.014126889630145465,0.02811088952130026,0.0019886451581021067,-0.04855374162148458,-0.061178893216666204,0.008825747671064126
NUCB2,0.02844755375561449,0.041196580984508645,0.00034484108767040655,0.0008193680168767371,0.04570053570931661,0.0029026187893319644,-0.021924849696929406
CXCL1,-0.0019633272987231586,-0.011967025902110138,-0.037732644283613365,,0.032880128423834164,-0.026431919191750874,0.0028364726730063937
VCAN,-0.0056684961715385155,-0.00266091500834767,-0.034918727853837775,0.0166513875930448,-0.012785564516139073,-0.006770123794210304,-0.05242178253289632
MMP7,0.003338809422843246,-0.019194052519072597,,0.05363199495774825,-0.02515564508490829,0.003289089092667419,-0.051079261695441594
PTPN6,0.09346044922852607,-0.0016858833236971084,-0.007668383000159175,0.11730634709224377,0.026752065057707608,0.020008713890615933,0.0074693330705232035
PTGS2,-0.04984815942348013,-0.017805793822467733,0.06455961177488248,0.02656830228520439,-0.008518158490470234,-0.042076364386099525,0.03511652786412096
XCL1,,-0.010504578225334732,0.10544296109548858,,,,
CD58,-0.006276349325627149,-0.025376379199736905,0.07390876965760648,-0.026116582809019843,0.17071685032160985,-0.058843467626572735,0.03419790005834326
TNFSF14,-0.006790026186926425,-0.01806795238219789,0.09514455739499629,,0.06011938702144745,-0.02281192549580825,-0.006223583246804409
CNTN4,-0.05741876558031083,-0.018878616951579524,-0.017255903465671667,0.036738304633575004,,-0.009669534893160596,-0.023191292432302724
NTF4,,-0.01328783143499375,,,,,
INSL3,,-0.00965462375215462,,,,-0.022811923291808932,0.0036794815544079484
BTLA,,-0.015324821977869735,-0.013124761680213612,,,,-0.018044985721469165
MFNG,0.0005028532017076632,-0.00926363932065665,-0.0481027708016628,0.05553618088029293,-0.059010187564362514,-0.013034252850920577,0.015656868760940912
ICAM1,0.07539235508031333,0.008046044446436055,0.034496105743891545,0.0008215053349486714,-0.09727452915341904,-0.01153379204274151,-0.00010749387204671734
PROS1,0.059015037769805524,0.021518664801868634,0.11190981381653144,0.041288400990940506,-0.029740258156445227,-0.0590707800980988,-0.02361093315808809
CLCF1,0.007114113424562017,-0.006800243295202274,0.03442766603083794,0.0018278470143945102,0.01690870183501662,-0.06148684626189094,0.016936746014525345
PSAP,0.007953041778239259,-0.04027321005478704,0.07941311919357694,-0.010639381713727213,0.02698254245883793,0.05276434375434272,0.02895425074616095
EFEMP1,0.03222706327818046,0.07064900864545576,0.10308080492120494,0.01631186599635884,-0.08090447498597417,-0.029169912272240327,-0.047653406040476125
C1QTNF1,0.07016114542354206,0.052557267871528604,0.01315506080468946,-0.010433071712977825,0.08786427212397857,-0.00801735848617899,0.019562042747295328
ALB,0.02301382475455925,-0.017140406102927597,-0.00450445739315208,0.19953474251741013,0.0008102000320097842,-0.018611889085678745,-0.021101978166699852
CCL13,,,,,,-0.02558831220037119,
EFNA3,0.07500758284635596,-0.03852499502641267,0.014515247003681205,0.008591171368911172,-0.1389468273860752,0.03425351678177983,0.084365201171461
DRAXIN,-0.06299196501473366,-0.02166282145559527,-0.0042142346222485035,0.031457404921198265,-0.07211857503038968,0.04498806773949063,-0.0029630595406310235
RAET1L,,,,,,-0.027714359814162533,
NPTX2,-0.08053804461626611,-0.001099306881671056,0.02773411508010184,0.015110455655681697,-0.005590427269166512,0.010623687469489565,0.0023774291028219466
FGF11,0.04628858827780177,0.03621175576999896,0.038498506353629565,0.09024844907844178,-0.06421090708572147,0.03302078484095794,0.046772110669437865
CD59,0.00046509960653510926,-0.012280893661365345,0.0036898154765196665,-0.0328169055113087,0.07663204355780195,-0.07207253436469462,-0.05791864390013371
COL9A2,0.07930298599310584,0.03649153583674903,-0.011048055384476793,0.091914750971547,0.07539930921026428,0.048961887371504545,0.05028203239495047
DLL3,-0.023059337232004623,-0.007495600056774847,-0.009984032583251364,0.04642715269153404,0.047156578988791234,-0.023565915446518572,0.0562222129587901
FGF5,,,,,,,-0.007736943697129677
LIN7C,0.011627744768330327,0.01279069366111484,0.03598112879975679,-0.016481930296095567,0.12633600897623537,0.004477466692006878,0.041742117487802134
GDF7,-0.001953785822982873,-0.017226667448816492,,-0.02693549170600093,,0.08267234677296566,0.06918952283638889
PSPN,0.08875765856491878,0.000963205568291168,0.05856128042058606,-0.029169088624217757,0.013671472134508634,0.03553390816883866,0.03208607538967586
ANGPT1,0.016430854034173045,0.0007604652685217636,-0.02139409426177079,-0.03245740621746027,-0.014424722308355307,-0.049315375538809186,-0.0701263124364602
PNOC,-0.06610077342223855,-0.009528916575663047,-0.061247438570994225,-0.030887141641670203,,-0.021985572916256517,-0.0192606654571118
L1CAM,0.011947759978064791,0.03331201908260827,0.01891035356235845,-0.022823547096102497,-0.037900703629129485,0.07187317754709867,0.10438009244600063
APOA1,0.06371664326238412,-0.015035481332317215,-0.004758013866386828,-0.02537134038347082,0.008437014735356588,-0.051484372840260445,0.01735097638715758
PSEN1,0.003309269775096656,-0.04091407265183339,0.016763634299839746,0.01896664265329313,0.06244706002545461,0.052754598763205054,0.02581972840760879
CALM2,-0.007221725061551882,0.0067707216317796776,-0.050001541290077445,-0.01704027938624092,-0.07454456698218662,0.005359139792218619,0.0077722383339393
CLEC2B,0.02266700044486221,-0.014667471971313894,-0.0274540616563395,-0.038883206281158184,0.022364002409010666,0.03509408304625736,-0.0005613150541517791
NTNG1,-0.052639460253056,0.06443378755170194,0.015744470719354614,0.008095079171355051,-0.05586485323628519,-0.008541885808105004,0.027977864282753537
LRIG1,0.08711245750881248,-0.010683205960943671,-0.04178202268873503,0.014296489248693353,-0.028709001061173765,-0.02143596646609979,0.012805713735426409
CPAMD8,,-0.011419697166896158,-0.015984165652998514,-0.027725597912821767,,,-0.01955393584497238
GHRL,,-0.030460322742371593,-0.02707036055904662,-0.020046144636913062,-0.05002166396642562,-0.020059760718035224,-0.02684316941456049
NPY,-0.03803253658724849,0.02622387682709003,-0.06678335440552159,-0.05837879583310371,-0.026171796213921152,-0.02917503615026176,-0.023565234590959876
MMP2,-0.04466416205094022,0.013011813632551815,-0.010027552768790185,0.04743287269991891,-0.0450750151979611,0.05004423799468162,-0.025008775646886208
LHB,,-0.009945693813841501,,,,,
PPY,,-0.01731255223661828,,,,-0.03102766516388688,-0.013631269864795218
ALKAL2,-0.03177521233022428,-0.009801198395345686,,-0.0427440261543042,0.028250110305296772,0.07457803372368862,0.02999631547045736
CSF1,0.06655444609425783,-0.014969971648259637,0.016483921439419107,0.0706286801620001,-0.017676264727829936,0.02102726119720489,0.016223869976137242
SEMA4C,-0.007854910853510927,0.016484015649204476,0.058354340502632475,0.047236294850675785,0.03128606819152922,0.02266583852372961,-0.020486082258715146
BMP8A,,,,,,,-0.016749931271847707
ICAM2,0.06118341869083994,0.03936523952139062,0.0009077923582802897,-0.04556867680614642,-0.03253104912774211,-0.024130121595249424,-0.033286047468731324
SYTL3,-0.03992754534722795,-0.030256176214002038,-0.006915363831238545,0.016254112423756226,-0.008430765407688782,0.03104477514099201,0.01083276201338722
IL1A,0.03628735414290307,-0.00675826902673705,-0.024445594858211392,0.04374107034160615,0.055624643917698835,0.06307097053918985,-0.015117851251593335
HLA-G,0.045073077976354244,-0.010504577276683092,,-0.014548246817787746,-0.0393944010311147,-0.03363359420020975,
PGF,0.03823212984414159,-0.0023603122780111205,0.015337460677981446,-0.027809861129763757,0.005565876992333852,0.04576120926658028,0.00864149802094723
LGALS8,-0.00918983661087766,0.04739051647917442,0.014924630668945501,-0.026334307517971868,-0.07456724558186552,-0.0018715407486847317,-0.02391438323267028
DKK3,-0.03445289701905332,-0.015632951252416483,-0.06981970862237802,-0.03991306322982419,-0.02276262993054997,-0.007420800784692838,-0.040136596043613915
COL16A1,0.010864447619433684,0.057292465601999486,-0.03115124674452979,0.05770656005913117,0.04119545605637875,0.1008986711129337,0.03642366175596529
TPH1,0.055371838635290126,-0.01911561785840319,-0.015690530669601927,-0.015415896264975802,0.04193000438624529,0.06021537124498187,-0.0005225242559621455
TNC,0.04985259971478778,0.05553728230835137,0.09208189069810545,0.03874342708327799,-0.09381544653456164,-0.014094854431137107,-0.02985355307052468
TNFSF9,-0.03438879976095588,-0.01722666860758272,0.06435352876348883,-0.005147322649600005,,0.05296585913127213,-0.02650799860754736
C4A,,-0.011791197142194924,,,-0.046262319722536784,-0.01874034716078092,0.27546762192378915
CNTN2,0.014802595203177716,-0.0024647604850622905,0.006094187171266693,0.048293314228695525,0.01694161352700819,-0.013941217618352097,-0.010997211349332174
