,UKF243,UKF248,UKF251,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
TG,-0.020055154305304652,-0.0360613665201456,-0.021549202123445486,0.05137617493186891,0.017101741135257274,-0.015360290453868561,-0.012427992087096747,-0.0071344688760581676,-0.0237358171814985,0.02307507287286748,0.11369392288059245,-0.06725168347903779,-0.03390661991663589,-0.03227507700210253,-0.01676126873528581
ADA,-0.005816802631179965,0.043565288023823784,0.0016791161357020117,-0.0035145949828865627,0.12181265692823169,-0.003556083797003557,-0.02018405860923398,0.04420469393535414,0.0019861533823851683,0.001327931848654425,0.08438958575234734,0.010331901653149124,-0.03203252388581344,0.0730649874263525,0.032583718092847734
LAMC3,-0.03620459247698291,0.02420783541655893,-0.02094559360744948,0.0464000442559463,0.06967023485502397,0.002657628834253326,-0.03931799574746178,0.05301690936498398,0.009808158608009423,0.009480980006407853,0.02793732761817385,0.07593427666355171,-0.07350488408276293,0.06745358852737188,0.00034016509069557276
CCL7,,0.07788379525708093,,,,,,,,,,,,-0.01734248419328687,-0.03540283498825731
NGF,-0.02596033083000432,0.002520321050856797,,-0.01964087331822333,,,,0.026176835904189587,,,,-0.0531339871079673,-0.03094603364842484,-0.0025397250782825337,-0.01704496988723157
TNFSF15,0.04396175600940448,,,-0.008665453457875168,,,,-0.01683751688513753,,-0.04009939173871064,,-0.030001531449107135,-0.03125287754451848,-0.04582184579765855,0.019936216044749478
HMGB1,0.0273060799744909,-0.019484834347590168,0.07029222359081436,0.02001191453495847,0.12247002941242946,0.04114470215960124,-0.04713205290745032,0.0787358476291501,-0.010333884154977671,0.04338750446944922,-0.05044238148106312,-0.0027712422966033466,-0.022112421636264378,-0.06721356267017799,0.01396404662399279
ITGB3BP,0.002132669320848474,0.007849923003751938,0.06828548626780973,-0.0010301009729137545,0.033806279343544354,0.025766573551889483,-0.009881703833676212,0.007270770004851608,-0.026926153989361445,0.01717832561609148,0.021149461599566145,-0.01959788650422391,0.046764783251278114,-0.0339994343811691,0.03836516599657331
AANAT,-0.04652978817474337,0.01171273996934947,,,-0.019693279064234608,0.005914539805019579,-0.01432594555117363,,-0.02119596376881883,,-0.06193532011681998,,0.04115678315852461,-0.018349071495863702,-0.02253805128838767
RELN,-0.01686540286032867,-0.0456239719477537,0.006735961400539249,0.03184402573731169,-0.05778625973861331,0.020776776704556396,0.009461403125951834,,-0.009447237762307424,,,-0.07315735630162834,,,0.07156751117243514
IL15,-0.0456525801109519,0.07791185277919788,-0.0034878025592616903,0.15777226254952534,-0.016908142881450098,-0.03918136779566763,0.00800401484802668,-0.019370002514762764,-0.019658276734070335,0.06460852438445418,0.029754007103868003,0.014665173416156143,-0.03666432844937626,0.057637443370983886,0.06730994464143608
UTS2,,,,,0.002778747495868005,,,,,-0.019210319524120313,-0.06226527963307059,,,,
BSG,0.026538193290436753,-0.0408621853358805,-0.0328535859245732,0.013290518112565515,-0.02381950079255419,-0.020066781187640225,-0.007357602263742954,-0.0064190352080594655,0.019489976820311707,-0.010805430197450467,0.023731145723230197,0.04509432417692344,0.0738420302080843,0.04225904036139923,0.05121310856076036
ADAMTS3,0.05424077227265346,0.07852328110845146,-0.01177913205049736,0.0806307009542249,0.1817380775696573,-0.009905828832837863,-0.03839085354738854,0.07305386736679832,-0.032665711373739234,0.04399120281567226,0.09308525385618932,,0.0012474434649966271,0.057373093801074034,0.0037611483839846416
CD34,0.09332156404240045,0.03785527250935875,-0.02782219830551168,0.047267664398873456,0.05887677877514461,0.04248956098375521,0.027631088827313546,-0.005219219560117944,0.017124307410805655,0.00787035860248681,-0.08382073608570431,0.04215181485907615,-0.007764592405412534,0.07892204042960337,0.07133416511327483
CCL23,,,,,-0.005357692306618829,,,,,0.0020292243077712443,,,,,
PLAT,0.0040354217455027125,0.008557815620863728,-0.00460847969961185,0.02199300920778122,0.1323135237140404,0.0506810301837423,0.01402618310884258,-0.0070882807954037435,0.0201851175452541,0.025136996819543633,0.029147227508328648,0.0727352737391571,0.009555915916273397,0.13203632961976228,0.048847613841152146
NTF3,,,,,,,-0.010698395335320023,0.08426470428220924,,,,,,,
LTA,,,-0.015847350975941244,,,0.007681696069077189,,,-0.002766114346051028,,,,,0.0607008948318641,
CKLF,-0.00988876676510787,-0.014843163814680194,0.006192646303882372,0.058160438479142866,0.11005608150902439,-0.02187274542483625,-0.05313476506431288,0.04989862515160385,0.01820462334903312,0.1328334243845199,-0.045591314571086144,0.028296426541141853,0.07433969057063004,-0.008592634665260218,-0.01802733441648458
APELA,,,,,,,,-0.0177103024609366,,,,,,,
CD24,0.019461132672028775,0.007187367861347089,0.11108867861934144,0.01840291413828727,-0.011453615093255785,0.021100077338314198,-0.059683473231090134,0.04683586886181638,0.04608553917484429,0.060568599846689886,0.04286922985958482,0.02356191547835407,-0.029244103659613562,-0.013135195184745109,0.02566795250784207
HSP90AA1,0.039752070465892984,-0.026382704924236736,0.04645347109056925,0.0028773622726749005,-0.14564874368825406,0.0030112516377304335,-0.02491027000295514,-0.045555141992382864,-0.010000509508710941,-0.04827637228795631,-0.1415808393462033,-0.004710332213645828,0.0054182945900409585,-0.055777063299220754,-0.04450048515527691
BMP4,0.010892793631324602,0.007412763806591335,0.0027026950627356073,0.03469869328966872,0.05403505806657201,-0.0036666949976839353,-0.029904831190126255,0.040595285433628094,-0.016750884238982855,0.12272311074949208,0.07195931584063363,0.001968369420705512,-0.006909882598315923,0.026192129179372185,-0.06250303649764563
SCGB3A1,,0.008972241214628588,,0.011881666454992855,,,-0.012084075190039702,0.011237726521769416,0.01038062572141417,-0.031029805599575123,-0.051236443274299694,-0.060664983638575795,,0.12833725855578074,0.0395146153919502
IGFBP4,0.04505134494833742,0.039515115678833396,0.053515717387689496,0.010854877059708896,0.1036912712085188,0.0375321429743173,0.05298604833344156,0.047347675344213476,0.057011666277144296,0.021427393574159764,-0.13584224759307778,0.024820929772396978,0.04405128512396789,0.0751440948313122,0.0027284018627181106
RSPO4,-0.03171320565996699,,0.025409895739266566,,,-0.01547328680620927,-0.012084073422470346,,0.024635934804421892,,,0.018415182625617758,,-0.01965493527585362,-0.028419589922096963
LEFTY2,-0.053119824622796824,0.11486160442014122,-0.016041980557248006,0.09407943589632936,0.11113231708248829,-0.03047503497567311,-0.013250334299203916,0.06175777773739414,0.08822818070563629,-0.07008552518453173,0.017646577991807928,,0.15013525503355962,0.08623183741161806,0.06327517387912601
PF4,,-0.015109990175959855,-0.014415319592891943,,,,,,,,,,,-0.024695079247365546,-0.022262672899634326
ANGPTL2,-0.05575128153465583,0.07175208795884934,0.03164235075333736,0.02078989595150925,0.10346194266534292,0.019825467146521617,-0.030933304636503282,-0.017850066033365888,0.019990323513238463,-0.021132918863430543,0.0835441227378646,0.054726067743696795,-0.019681492635647183,0.11869593656960012,0.074545687532732
LRIG2,-0.006482059390600246,-0.02179586201154455,-0.02021900605209535,0.032328066148164324,0.0383119452362222,-0.04909492722369152,-0.07454992366619155,0.0037614058096738594,-0.012095843380748329,0.007223135922325046,0.02023656228571222,0.08683877294352564,0.04048122339774188,0.0034301021570227446,0.00528489223440824
ICOSLG,0.047914224252099305,-0.004110382508582809,-0.0012449216579387685,0.052514447419673614,0.07825988383986458,0.0085172409682183,-0.010458055923890194,-0.042149399401432495,0.01061868200555093,0.017303903693751156,-0.09746317030097036,0.08862060804048645,0.01807091651376734,0.002822177597611216,0.019908714063069353
WIF1,-0.02036497482676098,-0.0021238059328816555,,-0.010326439138394136,-0.10367581330529747,-0.011940368932992041,-0.010200319463830872,,0.018234520188034366,,,,,,-0.04085152911379785
NPPC,0.04733880130442745,-0.0451879426382959,,0.022948910864631984,-0.024057901386606267,-0.023291865894198162,-0.01679390482782007,,-0.0172714635723339,-0.03343131965028096,0.10071032983570023,0.005553018112629475,-0.02597061603145688,,0.004525028006668646
LYZ,-0.026974517345452514,0.08686537644074786,0.0015963646652908331,0.004412644866409657,0.09405758462023706,-0.0043094279306841255,-0.0012065485543216686,-0.005587728288490302,-0.015073623930985167,-0.01721098079691075,-0.010146632718637904,0.034591508246154215,-0.01982195746503789,-0.015227021083403935,-0.015279749107544026
EREG,,,,,,,,-0.022261980801264153,,,,,,0.010003729946686805,-0.025630931441185063
SPTAN1,0.03229249720027341,-0.006378457537877288,0.011040584890424499,0.032476791889396554,-0.08745548925050889,0.030700378412689924,-0.0219707683685488,0.0007191853951600325,0.021246164133547987,-0.10732432228796518,-0.017991858426807297,0.07741387858497716,0.03966666713666373,-0.046306789552600654,0.01808471365404152
LIPC,0.047541318313445005,-0.018498599557597504,-0.021695826407908857,-0.011842392840815752,0.0680789596770117,0.02106296508248605,,0.06687622557016216,-0.008904929153509199,-0.0354504923214771,-0.04614801807858441,0.04605322622552774,-0.05336116374822691,-0.003367089830340851,-0.03471730576640715
COL8A1,-0.03819067758935654,-0.0038352363154271806,0.03119340062868269,-0.05348631673642515,0.04217925304093013,0.02262209565576946,-0.013634707796630648,-0.03942446437977138,-0.005319479271149139,-0.05627519173275632,0.058599778028353734,0.08575883771350641,-0.043500165954678226,0.02521660812904283,0.09210891174675857
GSTM2,-0.013818193507157388,-0.04144368698184952,0.0008542835479690129,-0.014349998770713274,0.011433729688161436,0.004907127258403281,-0.01746024550585776,-0.020695911832007974,0.020667088115851526,-0.011451273082313468,0.010694783116272248,0.0375476018599355,0.07093641044219363,-0.046713466379860895,-0.016835237658757805
IL4,,,,,,,,,,,-0.0441131010037994,,,,
SPX,0.022118009913798916,-0.01854090992012119,0.007599280605120567,0.023545482981849174,-0.01106316238001123,-0.012451038175981291,0.0004888382162821689,,0.03387859928092551,-0.04431962723739631,,,-0.03743763055137506,-0.031958149050074866,0.04429289910506984
MFGE8,-0.09010290255413628,0.0156313973909137,0.005787067350543869,-0.0016986948543484173,0.050798558396514336,0.05956938636579716,-0.05988638275935355,0.004848937825974318,-0.04516549397383696,-0.04802794179927751,-0.0029374583430031294,0.09476957023597812,0.009131352290877815,0.029324423085602746,0.027064157902357906
TGFA,-0.020370752445080947,0.021052279189816787,0.025228334636472685,0.015649655184141204,0.04450685172249114,-0.05012849817313165,-0.011548744073565298,0.12627653494808236,0.025010467955173917,0.056259531145251354,0.04361075640207344,-0.00782565818948741,0.03041083491208464,0.02073933406839745,0.04734042933812686
SLIT2,0.017133169337547254,0.026334925497605962,-0.018953196899406045,0.07044141941511745,-0.041367397015232295,0.03234921455935771,0.008933723331018722,-0.03687168487275512,-0.019832248650466042,0.06883841646898861,-0.06769879737467088,-0.004774213594618474,-0.029370469959678385,-0.004949830963947012,-0.0010293620144846034
PLTP,0.024699983096464383,-0.02527708740823111,-0.0009240994980003784,0.017184678541276872,0.13176918614363411,0.016142706861325375,-0.013910931474664623,0.0481036328221267,0.05054278381417258,-0.01309831975537492,-0.019675034662109733,0.139479662248518,0.010057151672812435,0.04654493743067247,-0.032327057430725316
APOD,0.015497983981065102,-0.044600635346689003,0.010413480361542634,0.03819950321152603,-0.009645456933307518,-0.028756169002699918,-0.025953690750330622,-0.02221524988628161,0.02999029871804022,-0.009456148613602047,-0.043414438142568144,0.04704285315119269,-0.09921813879770719,-0.06919713352568328,-0.08194006308605103
B2M,0.01789929491395408,0.10674169317982338,-0.013672185108594914,-0.021408685227244487,0.14869795431747224,0.08001856334230724,-0.04269501786729212,0.035381133536762234,-0.007672809058604015,0.05913883862503945,-0.013141790393513831,0.08446033450462968,-0.1410736522460255,0.0799500374804253,0.0067332475554762
OMG,0.05939848084158536,-0.047173094249788515,-0.05309576951359827,-0.030317546163000753,-0.07472188497538934,0.02015008398614806,0.05826689933939293,-0.014098634757459356,0.024910880721784615,-0.025867050436870064,0.035707376851041576,-0.03458769275728631,-0.07738321886797968,-0.025791673282064217,-0.03899883708178236
CXCL3,-0.05230190073009838,1.8210843225391282e-05,0.03699862908666781,,0.14138618961327265,-0.02617454463986146,0.03023662828619794,-0.002179302829868314,-0.014157520842494041,0.050503375508912415,0.050223319926855005,,,0.027304507842227526,0.02466332880324777
CXCL10,0.04711175923823418,0.04400522897312081,-0.01526614927426387,-0.023195386537906648,0.12548188940958216,0.060496743521608,0.009111652237252939,0.019818921970204524,0.03795983631062421,-0.018195057899754057,0.11568720652407721,0.03734500080825058,-0.03503123922538352,-0.030840730574385248,0.013096072051868803
RSPO3,,0.015717796827073523,,-0.01974694435791724,-0.03233740844730639,-0.02337006071733038,0.08644603553163548,,-0.014794336420920467,,,,,-0.017599230298872785,-0.017397543013519097
CORT,-0.0009752032150790324,-0.02555671631199337,-0.025744847948662938,0.09702440124742731,-0.00767572233753808,-0.044771216224463194,-0.028022558207514404,,-0.029789646519018154,,,,,,
NCAN,-0.039443078102748726,-0.034992319466121455,-0.049268124145097736,-0.014448674298101136,-0.006955972413154144,-0.006663651265772346,0.02173965403664933,,0.01058310438271983,-0.010148749278043111,0.025527268308613783,-0.04968212388301177,0.04163122880643667,0.018828300817068887,0.006998954952739168
PRG4,0.05610770487267356,0.05704755139929481,,,-0.028012981365048935,0.03661961585538383,,,0.06252454349189744,,,,,0.049427883125061814,0.06612730941491174
ZG16B,,-0.020198783871782634,-0.017346494227908,,-0.03024451504853843,-0.010571184395268959,,0.07991470433168996,,,,,0.09003862856169047,-0.021944346155620527,-0.01899234323892833
TGM2,0.0346890305348783,0.05707224672854076,-0.0022062000415873297,0.0014915472310934516,0.08312765025290529,0.01965635569777013,0.036099265138441354,0.022730112150771573,-0.013675377775159899,0.05297034424050522,-0.0700615028260302,0.07318594715652793,-0.05740782325915834,0.0080410483659268,-0.03810659168940634
VEGFC,0.03313203275046085,-0.027813614267228587,-0.008005390373623836,0.04377625135592565,-0.03693335711283117,-0.007762470257666323,0.020266554657785107,-0.04799256245350344,0.001914207873712972,-0.028973261467304525,0.03913979498737569,0.03810919882968432,-0.008630503921237539,-0.005480717158897234,0.07756210942691996
WNT6,-0.03011475553597224,-0.023502082107327692,-0.016041980978261816,0.00346162710606902,0.08841115220396094,-0.02352579382257397,,-0.028083247854479784,0.07278996383922431,,-0.034886928653236955,,-0.022929736843352536,-0.011186534547841812,0.006120230653378283
NRG4,0.0031215990310983262,-0.013415890490283635,,-0.021307525351596218,-0.0013385359523038116,-0.02030895685046673,-0.028053801534933413,,0.013436468135159179,,,0.043351525134553315,,-0.017599232271326617,-0.02951267214558174
PMCH,,0.028709338814565378,,,,0.057090670727669046,,,,,,,,0.09376698736742156,0.018145658564885547
COL9A1,-0.00754422915832757,0.03290998326115269,0.01857555872133996,0.037629153240779735,0.06257506986467803,0.020859603062366384,-0.025597855358730895,,-0.02346577039135958,-0.03383797787303604,0.03940613332259178,0.10043783093882812,0.05462129817719925,-0.004968117676494161,0.06279519589069575
GDF11,-0.03914087270696456,0.016720931687870377,0.06887351061181918,-0.012225361281791601,0.082479943902169,-0.04452161501660503,0.03622726678747717,0.07057198014350098,-0.03697794326755088,0.05474602759345802,-0.0692724189473418,0.02065654040305665,0.09028607522308181,0.010666763253845928,0.04738757236448925
RAET1E,,,,,,,,,,,,,,-0.019306232755726953,
IL24,,,,,,,,-0.01583717592318926,,,,,,,0.026280666537624422
SORBS1,2.0138094799644235e-05,0.032609440136055115,-0.011955475486634304,-0.006241023905129695,0.017536508878954454,-0.031926989319026884,0.022899362844951643,0.011269074690865149,0.01547530931402796,-0.080928303223944,0.06835375821606189,0.09130872200688955,0.07660972824344604,-0.017718630823665253,0.08617360610018185
DLL1,-0.03801735125731859,0.020615955371229303,-0.03252424399313423,0.02013343686975364,0.021473036640313022,-0.0157473823344297,-0.005541908535849666,-0.015110070302421404,0.08761062799326572,-0.01386368889746995,0.024138471010179924,-0.025315413783091593,0.03863248420574803,0.03452736290277223,0.014534648783909157
TLN1,0.012240173579387897,0.032327344265700525,-0.0006394624204856894,-0.013448127951782208,0.11480181250160873,0.003400233457449967,-0.002630498344484386,0.08285822039063881,0.024889029732292126,-0.0013052532976016544,-0.08286517415765303,0.06495715617106512,-0.03419593999188706,0.012445527911873448,0.02396903585479162
COL2A1,-0.01564792371248749,-0.006306898991887699,,-0.01885667162145067,-0.02585634282094024,,,,0.00883928953446998,,,,,-0.025612828460454096,-0.026589333525715155
SHH,,,,0.05263228567249801,-0.02032622716720769,0.023368552086763524,0.006869495751115128,,-0.013717286029488943,-0.004056832886102338,-0.0016050483723479842,,,0.02593048159718618,0.0352024296021297
PON2,-0.05247427760598121,0.01855719834942236,-0.013212661475804263,0.003094605572177274,0.10941631798217398,-0.01318726419045551,0.0006574312443025276,0.07659926087742595,0.011345717818787921,0.022065157256077064,0.10782650522962835,0.03784681822757646,0.06672898776980364,-0.06028468479525018,0.06454506259998834
ICAM5,0.055605242836130796,0.01523854196018556,-0.020649632287439386,-0.03562221454184653,-0.05052582062820003,-0.034348594806454275,0.05709238178436863,-0.01499183290490786,-0.02678911864931804,,,,,0.05600302938934529,-0.03548586274151418
HPX,-0.03193288194556689,0.05029949896764294,,0.004222417162822495,-0.016456755743151454,-0.020745294196220655,-0.01208407395809734,-0.02976794667736008,0.062099019624805095,-0.03445430945610881,-0.08623840585711356,-0.03981609795792874,0.0728885207844564,0.03136025994047531,0.005907480188502981
SFRP2,0.05471006889809698,-0.019365668289760045,,-0.01231914263422161,-0.02063576499554981,0.014818550225642484,-0.035023079350170155,-0.015629893729827052,-0.0269098047509207,0.03595412629716932,-0.04411312696807719,,-0.03401901235337063,0.04052257376536195,0.020545343886380105
CFC1,,,,0.04499542677548749,,-0.013303936215235172,,,,,,,,,-0.026114071250264097
CD70,,-0.0029270451151739655,,,,-0.02481649917840295,,0.05123759966448296,,,,0.08762831196342526,,0.01984068907026206,0.03749632588099554
HP,0.03154063668486723,-0.05969712229282952,,,0.056862683600754416,0.03172758901808833,0.029995222223232542,,0.00022736421984504774,-0.01957227684686829,0.07469267960756114,-0.004321642500338686,-0.02809379086794712,0.005629178945723264,0.0076528094368470264
CXCL2,0.004997296772478267,0.0029515896593241683,0.04760327276384012,0.07574452818950772,0.019023107151857153,0.0048396271105198615,0.0001750329475256057,0.0553729716093249,-0.0007580280043117935,-0.06183828635426328,0.016277720222166715,0.04098807023157564,,0.032516127487931146,-0.06724528252295955
NPPB,,-0.018791678310473743,,,,-0.01164946760369022,,,0.060108479429898595,,,,,-0.017852461108883708,
CCK,0.08666201955408817,-0.03988189178111629,0.005191265393018808,0.012245849173115771,-0.13557529274266703,-0.05303542468351653,0.05847316084119309,,0.015145833049943961,-0.035450520934877466,,,-0.03000934607124196,-0.023159461426629946,-0.0533989811717408
SEMA6A,-0.02016225996202775,-0.03957183951990515,-0.04662254225930257,0.0049314600217327635,0.1201288473540173,-0.015367167443727254,0.018838710076557703,-0.013029590763004884,0.039373999228888026,-0.006561857539771378,0.03065330481548519,0.020422750515467058,0.017924624559364048,-0.028220344437427325,0.03903239831293499
IRAK4,-0.020343728308189098,0.02697360545808431,-0.018893447706527487,0.033022434405797475,0.0951916447304034,-0.06751132273282928,0.015873624929023417,0.04450871903049636,-0.0019547941681341005,0.07814628025735681,-0.040946901466179804,0.05374880110518698,0.04266348635019698,0.05270739518806662,0.06209605170642091
GSTP1,-0.036350822417561594,-0.06506261591681312,-0.031260027572977946,-0.016873670985825172,0.10408826653276104,0.018261449025446134,-0.026895265859391542,0.02106729899527923,-0.013179583526968628,0.05782215223875799,0.11148586944983593,0.0058556067882753905,-0.007831672679112953,-0.03832083513775953,0.008774907421324255
VCAM1,-0.031587151126660516,0.006723356633277206,-0.04197201310842642,-0.04020617179042599,0.11554468102975526,0.011671465301678676,-0.014563740924830973,0.025449378695550702,0.031183355948497624,0.0433706368518636,0.005214431272532732,0.07054388254498101,-0.0199475809694005,-0.0074621692703040225,0.03712490803931449
