,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,-0.017106944964352482,,,,,,,0.040402305547868354,
BMP1,-0.0300921886991203,-0.03277512805578339,0.039361894564042994,0.08265526787707668,-0.023139968903375014,0.04247430858711335,-0.079812901997047,-0.011687364359039732,0.011998426404577489,-0.03532699325307352,0.09161425393487883,0.014256088130546768
NDP,0.011103800940110235,-0.008229235285935317,0.01947598302591792,-0.019479214489082828,0.015335756522006557,-0.021713147548420606,0.018053984734326126,0.07064549182274785,0.11415989464864994,0.007103058217348269,0.03104430507045164,-0.007824683988826324
TNFSF18,-0.01511337423726324,,0.03243999012858078,0.005945002276792364,-0.028923074253204232,,,,,,0.016866644843407518,0.002560605661777849
IL36G,,,,,,,-0.021869719245606118,,,,,
RTN4,-0.03924288657876008,0.0029085933501400026,0.00599952182153583,-0.005245959952622406,0.04572397735700724,-0.115777431421423,0.11958530042897778,0.08345511630543194,0.03981978616043938,0.14803182065619916,-0.049396680544971504,0.01980653050908321
HEBP1,0.04380432771135402,-0.047183283510194116,-0.013865939544637742,0.0014073621227950663,-0.000848586916999392,0.03981846393542036,-0.017010985826275908,0.06916066803186458,0.014019094582657654,0.006593375109199379,0.07285440737098282,-0.010297055868869396
WNT7B,-0.04362522050704582,-0.04269803898231973,0.0464762700156415,0.014497795609135094,0.005994696886732218,-0.028728173194750378,-0.009335173348068559,-0.023270333847528867,0.0008886600220119075,0.0664924691214874,0.10064982158731553,0.03540810671922634
PTMA,0.03175846516810845,-0.09638673633252015,0.011046788464173923,-0.029377861739668134,0.018696191681359244,0.0823518987583788,-0.12308987265204278,-0.09005831058457169,-0.01679168146230992,0.05212045688010895,0.023451570325000982,-0.038498603850343774
FASLG,,,,,,,,,,,-0.022239566475089328,
CEACAM1,-0.021982772386818658,0.0194148122273948,,-0.009460803931884323,0.005585659670706591,,,0.10478281111276662,0.04958019746750314,-0.029378760446232544,0.09350875644965627,
PDAP1,0.06063198390751614,-0.034927158162038514,-0.011464785121044832,0.05272805233431556,0.007565942888793304,0.016110757146059505,-0.05986679219151245,-0.00981487626180981,-0.0755376514032408,0.04760739677273193,-0.004871584216935011,-0.060940346073092455
QDPR,-0.014050347735333339,-0.03525298538298093,0.013336558224200708,-0.045841297847309344,0.057219564495649834,0.018093854991083416,0.09407763422798433,0.024583730197360907,0.11067709225071708,-0.013504919693778858,-0.02541390618645612,0.01699879102185305
POMC,0.045024286189370946,0.055546771306138325,-0.03798932263956135,-0.0035982480639274303,0.011351373336526333,-0.028241465582078757,0.014616271843405648,0.004187171650989789,0.058994802691926765,0.02125251193599964,0.045647149156449005,-0.047632717655753457
CCL18,-0.027432422917886258,,,,,,,0.023047721579850175,-0.048395031195211165,-0.089275536755546,,
CCL17,,0.004946134764190618,,,0.038914667875121725,0.004844277390372979,-0.019978609411980063,-0.042566313977485865,-0.023761041505122392,,-0.020157669070037004,
VEGFD,-0.02743243162896539,0.028617974032963452,,-0.0010293965818974078,0.026840807388154513,0.03902894745667566,-0.021411694511016353,,-0.02765008707429146,,,
TNFSF13,0.013590713547034772,0.02060661762951521,0.0045632962251348184,,,,,0.07336638818952,0.05155069350263243,-0.028284841705536436,-0.032845239257351104,0.029061545753661808
WNT5A,-0.03948262820573009,0.03301966869496603,0.07213995926182726,0.034130381075343996,0.012374769265001058,0.01638621818444964,0.0242100118559217,0.012580326007559591,0.031264603393168625,0.014536408386286332,-0.03669742411789474,-0.05963471231301803
CXCL8,-0.050762828160184396,-0.049603744693761755,0.008421135701137832,-0.020746261111418245,0.013580065322064157,0.011389698277568179,-0.06437677250871653,-0.07535891846457925,-0.1923521036008031,-0.060635565353177524,-0.02408509527572056,0.018292305620195473
GRN,-0.03152451516690262,0.04198936831384475,-0.014842156872743244,0.0018819871041622534,0.030129443931485565,-0.025439811147377575,-0.0263803632150962,-0.03507718113321515,0.03321379489938206,-0.0402140041618282,-0.03512800709884235,-0.008521782366448412
