,UKF243,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
ADAM28,-0.013112026369683356,-0.008032831120980521,0.03083197311949501,0.011412608974452143,0.021332441828458927,0.0012949494480420094
TCN2,0.014727928995274784,0.06978573236088635,0.04059717797072657,0.05334847464860946,0.04697510735055284,0.05550683605691849
THPO,,-0.05223431740587576,,,0.047594251453462105,0.08431647681299631
CUBN,0.09374229612860206,0.00849684480544888,0.04177575534433668,0.14651444495745214,0.037905877515921164,0.04360135451450052
TIMP3,-0.024767559820274645,-0.03077145914599395,0.024414861952547117,0.03552315691550452,0.001243351645681332,0.031061798764691777
PIGF,0.09096844717688392,0.02507039683761622,0.06755747183258169,0.038485192824837366,0.024394004520208738,0.05469997806735242
CRH,,,0.025585330708770997,0.008463453363593677,0.005128895690615332,-0.0014385261311915388
BDNF,0.034494817543611764,0.02519921944673044,0.007223771198594744,0.060184211985545945,0.037763790421642074,0.12062195620071851
CCL5,0.05218443831788633,-0.09562055118893961,0.021179316330602438,-0.00840007975398661,0.009830230811579093,0.033546509799824584
GAD1,0.018847737463502552,-0.021817858845498635,0.07790419871902382,0.08316494592375984,0.04180785272289751,0.029278289236432564
COL14A1,0.0437103549465821,0.07977050218190597,0.006402699872905435,0.029253629627065614,0.060796926742268075,0.0376940917543163
HLA-A,0.007370683498441469,-0.006887703395129847,-0.12428090703201572,-0.03705073846284098,-0.00834721107574841,0.08151688756025807
FGF18,,,-0.03029424872422814,-0.030254708300194322,-0.017544609120095,-0.032603039937210525
ADM,-0.09138422325829176,0.09457552280373903,-0.11786497537194944,-0.030948458538582305,0.04966102590215722,-0.024986699434134587
CCL15,,,,,-0.015216438127813411,
GNAI2,0.05825954605751803,-0.035108289553054936,0.013292996500373163,-0.03423354493111985,0.01036091350915582,0.11502902646350809
HDC,,,,,0.05292911337528797,0.06234300625498963
COL11A1,,0.02036607386894696,0.03939914295949785,0.03467861739966167,0.02670260385706398,0.009663237330298828
NUCB2,-0.024451203433133718,-0.017109288192060073,-0.02791308092524326,-0.02784734418459693,0.00215812375972271,0.007275392569671082
FGF16,,,,,,0.17355342398356194
CXCL1,0.04386718481048774,-0.0392123402283759,-0.05726514752611109,0.016890557887726195,0.1253656365513608,-0.029634818904754195
VCAN,0.10877796225291408,-0.16468909773833734,0.16287444686399632,-0.024631459107750775,-0.08649317545771555,0.036713532683844835
MMP7,-0.07088897455397299,-0.04297608782381342,-0.09417641527237786,-0.031477120010733335,-0.059183654499546406,0.09321122729523991
PTPN6,0.05472261971088241,0.0880898365526099,-0.012406049043195042,-0.007837311288668054,0.08818726762003086,0.0053600047552146875
PTGS2,-0.03920359623984976,0.013247534304128361,-0.07594998503823659,-0.008995505350883191,0.014816486791590124,-0.03744612595397306
XCL1,,,,,,0.14279396870025174
CD58,0.033082891950105525,-0.06107004636239221,0.020249470848270303,0.02635998486620895,0.035602394486182506,0.01688831434313558
TNFSF14,-0.037829749589057916,0.11627556525660428,-0.03265090572676229,-0.032983911156607044,0.049635563159893294,-0.014765805365846879
CNTN4,0.007458520848309548,,-0.0040190057734174525,0.010025470824986515,-0.009729389383073366,0.014335740442524558
INSL3,,,0.04821153567838026,-0.019145639612598443,-0.00036229482957708686,
BTLA,,,,,0.06326251357133479,
MFNG,0.014608578096829266,-0.012840929957144965,0.05589735197142657,0.08707750503237177,0.048373448001651345,-0.033238779989698576
ICAM1,0.02182457343171391,0.07526998762281507,-0.06489876918987375,-0.018542005885932238,0.014188945887130114,-0.0017134750634210528
PROS1,-0.04363076605994141,-0.03891722252162197,-0.028633053134143768,0.092576613771073,0.02143928718749396,0.08765208055523067
CLCF1,0.008228830024288565,0.020860265343394413,-0.07332664954511234,0.05731249652727472,0.024564094001018798,0.034191346273653285
PSAP,-0.02629169131757419,0.043712922945996,-0.11943751731632002,-0.010039797277732476,0.07325512628119613,0.008806348963871209
EFEMP1,-0.00678179338314377,-0.016795722476457147,-0.05251124127411428,0.050228906373356995,0.008135338456448976,0.0828176972378225
C1QTNF1,-0.025078549552002054,0.11358114627270097,-0.07633868885852946,-0.028666522120855083,0.004283917877332731,0.05774179559569456
ALB,0.041700536808892096,-0.05832259669226171,0.05006030718306339,0.05148088670748546,0.011965645472226534,-0.002556726017708107
CCL13,,,-0.02423777928305128,,,
EFNA3,0.012586288659726268,0.09591785807407956,0.043965965988245044,-0.011961754218903697,0.05821127231557152,0.02879638134005447
DRAXIN,0.03880072014416935,0.009709735001420167,-0.060538217326412166,-0.05876638065160424,0.03101973398280406,0.0896778717185853
RAET1L,,,,-0.019381561859572245,,
NPTX2,0.05374163316082691,0.017756402231991514,-0.03960051648501736,0.03721779284330707,-0.04143944954041489,0.0818719039995455
FGF11,-0.01632908880703096,0.00801492962201525,0.006959886196863937,-0.006039539861843214,0.03294405047411293,0.04077867755856524
CD59,0.0400349931481639,-0.03631170018468867,-0.025992872014072212,0.08205210084048714,-0.012245743877125417,0.0922759297648498
COL9A2,0.058860540628325644,-0.09420515324231277,0.09705528784386905,0.061412372992094295,0.09147896897785278,0.025480932645474262
DLL3,0.03611148132350531,0.03512231349182063,0.1713483832371155,0.04810796866358829,-0.008264642414022324,0.0854205503159231
FGF5,,,,,0.027308072250376944,-0.027394140916147242
LIN7C,-0.011146014767125583,0.025758352410706318,0.11375164935862062,0.014425375932935138,0.05425616042160212,0.05119142773371782
GDF7,-0.018425113601408156,,,0.08222420248579941,0.1328497195436198,-0.022198371933458756
PSPN,0.02761343551427914,0.06334394524729622,-0.004943048800798806,0.08685034021438173,0.0354957706726309,0.07460054773673365
ANGPT1,0.06906578119681239,-0.07798917920995792,0.01338840364454728,0.012669475721073818,0.01519334218899657,0.05583984529062415
PNOC,0.07933221537212565,,,-0.017668271338015587,-0.02150340161686727,0.033393979521655584
L1CAM,0.054766260455424584,0.13282996200183456,-0.10433653691548726,-0.020725326693555535,0.006395530392920089,0.07331325789261198
APOA1,-0.03958079387896742,-0.0031351582450002127,-0.05154664060838577,0.03354409925074273,0.12638925495820433,0.017387478160311103
PSEN1,0.01572412653081874,-0.13661670382931798,0.0038504271176711224,0.06749452617054594,-0.024536167786898086,0.08473716990240938
CALM2,0.029529112273586414,-0.09151834651082504,0.03587343809629804,0.06305210724996094,0.03905122081337087,0.010163721633031728
CLEC2B,0.006675378722528325,0.10912529230818394,-0.046661383184948176,-0.04269214085166719,0.016900528070249082,0.08740978758730963
NTNG1,0.011231827503284327,0.01828023273074609,0.01887619207849711,0.05801342412558059,0.0385378784726874,0.12299744718285753
LRIG1,0.01082001314658616,-0.11451506169250375,0.11188204659438358,0.07716162823338181,0.06782163399586316,0.000811066803874153
CPAMD8,,,,0.15634295511088428,0.14787609651811978,-0.025741860195684228
GHRL,,-0.020135088520390025,,,-0.015088003939078306,-0.02269171760768469
NPY,0.028386966922223332,0.08642980080524111,-0.050432218423615505,0.06072467564034045,0.053007268287665714,-0.00867499637486349
MMP2,0.036895878152687016,-0.11027473781314646,-0.00019919914627709404,0.0068543772083988095,0.01395497024073265,0.06007717949616611
PPY,,,-0.025870325791879693,0.024841917576488286,0.13827456483942177,0.0034160273677543394
ALKAL2,-0.024083140759093378,-0.053286372046535545,-0.01796988446012009,-0.0046008291743146685,0.015407713645853154,0.11039483733512757
CSF1,-0.03180365991381605,-0.03302762470812928,-0.06188122826889495,-0.01586839217633236,0.06418965237974114,-1.5165994376573623e-05
SEMA4C,-0.05601147189560469,0.010621827631611583,0.03156974635076283,0.08526280907908833,0.018851679276136384,0.03254704152475479
BMP8A,,,,,0.1133526345844338,
ICAM2,0.06381651287532084,0.050515735377482336,0.005047804925263545,0.026772929408812433,0.03042945744254033,0.09554957682169722
SYTL3,0.021170312512778802,0.023283343583534847,0.005151041775658738,0.10979801382881188,0.06928674375770771,0.0007804249261344589
IL1A,-0.055808720846490384,0.00444494175679409,-0.0091376775459636,0.02214372259064531,0.03205642027574452,-0.04078907547347654
HLA-G,-0.029140745692778948,0.10011859800529761,0.005258026589605632,0.05337431328848563,,
PGF,-0.04367576412819149,-0.0990780560654058,0.003099152543000662,0.08276023929990277,0.023787198947651293,0.05794299206505049
LGALS8,0.03693453692985031,-0.05173335851902385,-0.008931391692503957,0.04569798254775039,0.07972373136357018,0.04054271522390296
DKK3,0.04336429212127367,-0.05816910552473945,0.06635387409348241,0.08583610859564218,0.06317135577336325,0.008758986298153637
COL16A1,0.047670150182923726,-0.09640391908419153,0.017319890723771738,0.04569490839182759,0.04061232839885282,0.010711131583076284
TPH1,0.11834066879487398,-0.06072093455262641,-0.002514736229639428,-0.04176903882911462,0.056788783489451024,0.016983944726071058
TNC,-0.006188218919363938,0.06299818323140971,-0.14306633750317893,-0.05274154958681334,0.006233005608274975,0.05199001089836951
TNFSF9,0.08213972034978884,,-0.021032685568962546,0.01673416925621494,-0.015378069274632129,0.03922356492098504
C4A,,-0.033235237060723816,-0.02698430364643909,,-0.008219538419768415,
CNTN2,-0.05483754524951875,0.04182162586597181,0.07262249213733439,0.08811175000117843,0.036774265112335454,0.01682471351554009
F7,,,-0.008576930385408011,,,-0.031818393894018936
LUM,0.038671041346730606,-0.023092035458653744,0.034673031704395715,0.12663750524766354,-0.004829283031882521,0.037562144811848434
BTC,,,-0.02459683858671732,0.057444215184242794,0.08860718776117077,0.008260376347127457
APOC1,0.025330603199297586,0.0034160024857677845,0.06625249538249141,-0.029074565941409565,0.04699697422320169,0.026015342280212583
PKM,0.010514110306229786,0.12001340491437329,-0.1262907353953177,-0.008384284929010895,0.006788375376169352,0.018767243508816266
TNF,0.10018140550856068,-0.10699085856496833,-0.005468400593743993,-0.019381567145897605,0.04348665135252767,-0.02476399212880597
GNAS,0.07591438618380932,-0.02023396948590622,-0.05395845320197627,-0.013142159231779055,0.030647337939509595,0.023901993905163246
BMP8B,-0.04614615143502657,-0.013367175491386983,0.03231121256168804,-0.010039824665361123,-0.018217907489788288,0.0472766697702501
LIPH,-0.025208853709234806,-0.022107486461188534,-0.024237788197116892,-0.021608779946811093,0.11311989451550476,-0.03948796043245126
CCL28,-0.018425097428061216,-0.016859826381335007,,,0.09794687041344775,0.08637023300886335
PTPN11,0.025001995079432248,0.013400437875712663,0.005517870115229363,-0.019417273437663037,0.0004179770023703937,-0.08815595001171038
ADAM12,0.022687141567775237,-0.05467909910130996,-0.0431830266066544,0.038873948889101485,0.0158926727389185,0.02506358306397295
EPO,-0.05083834426775591,,-0.02632285698436485,-0.022442365289695593,0.038448566338194864,
EDN3,-0.025428750250215022,,0.05407938666126547,0.04001168909481625,0.03240613774226595,0.013478719680734455
CCL22,,,0.01730529403712855,-0.020523199429803567,0.029591772168462885,
CCL2,0.011388541125285485,-0.030395172567548312,-0.09004020167892356,0.007555176522528821,-0.011328351192631097,-0.004459192679410819
DSCAM,0.06253932271260963,-0.12232659145877647,0.12847217811957226,0.024673656940400832,0.013828384556548003,0.09115921588491245
ANG,-0.03748232328510613,-0.013407554480991093,-0.04682420304882621,0.022523376763835225,0.0882677465621021,0.02796959331039935
FBLN2,0.05445139976900576,0.08008969093741657,0.023157746786077873,0.07385366060343142,0.06845204825241058,-0.022769745146873764
VTN,0.07465395568846035,0.015495080873795336,-0.030088826894192313,-0.01578101884832334,0.007052752549300472,-0.014663536937918938
VEGFA,-0.06999801921042874,0.1041992547557692,-0.13901649797192916,-0.061844626499020144,-0.07222804666724963,-0.029642760497538202
F10,,,,-0.026952538548856264,0.03420671194827792,-0.032603051673083756
SERPINA1,-0.013888241254552097,0.1239595571030067,-0.09455852061287971,-0.045278083408933134,-0.0033495197373862554,0.011482562041598041
VWF,0.022674415287466505,-0.021761343120878855,0.053729616238736594,0.07988213890928678,0.0024399576540042453,0.015198031304041805
GDNF,,,0.047968026756739265,0.012397688756062454,,
VASP,-0.05636877908922705,-0.038347355923316936,0.04076951666105404,0.03694068730054545,-0.009434459521088826,-0.0104884625422746
ADAM15,0.010116647555161694,-0.05468416959184999,-0.06781359767889465,0.008316851149791,0.09669446817108791,0.01801985277137196
WNT2,0.11227604489666641,0.014934189953535097,-0.03265089092974892,-0.02304943331796426,-0.02610624083691233,0.02769578369663427
CALCB,-0.02242387924668803,,-0.028575501573611106,0.018667406689192884,,0.11331463194823604
OLFM2,0.07428730301634896,-0.02184132092048568,0.06189262703848196,-0.02575281360676208,0.05108485298854513,0.0818034304947588
MFAP2,0.03204141279633423,-0.00495063961284309,0.06193186714382605,0.10410982596898934,0.0476751701820956,0.039828796565147866
HLA-C,-0.0029751262100301246,0.0011848767009512492,-0.06967759098355272,0.007110144840318661,0.06991311501769257,0.10397585229872497
