,UKF334,ZH916inf
BMP1,0.08529341604053023,-0.0541208320759949
NDP,0.07890188123496855,0.022585651671212674
IL36G,0.08819904434322992,
RTN4,0.01647728916489621,0.05690561275458981
HEBP1,-0.02569951990336558,0.0695597234283334
WNT7B,-0.014672966832842239,0.06174217608880102
PTMA,0.08024734649092526,-0.009915012999624193
PDAP1,-0.00030919953768226613,-0.06283612431431444
QDPR,0.006652644649450991,0.10544834802100365
POMC,-0.02860208604345481,-0.05571529257844781
CCL17,-0.012195419790668375,
VEGFD,-0.013070209122503411,
WNT5A,0.07739767696500703,0.009361239001893817
CXCL8,-0.0392971176983607,-0.0736349246200274
GRN,0.05889754006979613,-0.05404485530781978
MIA,0.000799547346979534,
COL4A4,-0.017363906941142506,
TAC1,-0.03077247705729643,0.0963210427193665
RARRES2,0.0031975728941427382,0.006229186967130221
FGF7,0.05731466315075938,-0.005558214178061766
HBEGF,0.009630301295887973,-0.029711849392901397
PCSK1N,-0.018858853424541237,-0.05515509416839228
SFRP1,-0.03482332470062894,-0.04733094612584176
MICA,0.015850223595807112,0.12329289575883232
TG,-0.018319241335156153,
ADA,0.1066046636876343,0.06455733810718386
LAMC3,-0.008828186939171697,0.04182092292892057
HMGB1,0.03066285844371176,-0.021347660870414606
ITGB3BP,0.029519845284023846,-0.047131069322271554
AANAT,0.004467461349462806,
RELN,-0.018110812985422966,-0.07373565086117952
IL15,-0.015172206331511026,
BSG,0.00972692653868845,-0.03760427894309051
ADAMTS3,0.0753164758825919,
CD34,-0.016037229940133037,-0.008038345180870557
PLAT,0.07079149232032456,-0.05840121474795931
LTA,-0.015172208204375258,
CKLF,-0.0012142108844410595,-0.028589489972652152
CD24,0.0361907280019094,-0.029190514550315003
HSP90AA1,-0.0040879171990596255,0.05862761853125348
BMP4,-0.012928288442935225,
SCGB3A1,-0.010586966240951026,
IGFBP4,-0.006314271467512606,-0.03517994939807828
RSPO4,0.028291716552777207,
LEFTY2,-0.018729921590627946,
ANGPTL2,0.04157395430588029,-0.04817231445040346
LRIG2,0.03934489693648491,-0.06308508482135577
ICOSLG,0.023532181362655565,-0.024407729038194707
WIF1,-0.03683180069149627,-0.0029121649209990705
NPPC,-0.03132319838874296,-0.0794372234028453
LYZ,-0.014106404570060032,0.08534922759803354
SPTAN1,0.012398248869928259,0.017315966528194338
LIPC,0.06377666551169602,
COL8A1,0.05782900910177783,
GSTM2,-0.008601702772975168,
SPX,-0.006542788252201161,-0.08664815341255261
MFGE8,0.04465293532422858,-0.09399240345184498
TGFA,0.09872622103964296,0.029303549288427003
SLIT2,-0.034128126874615264,-0.02296964218590149
PLTP,-0.006274688494894538,-0.07845195504523494
APOD,0.04298901447289046,0.05947438439285311
