,MGH258,UKF243,UKF248,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PMCH,,,0.008894237155161607,,-0.02781195022170084,-0.010354784051331717,,0.014684699410700686,-0.04866691478559276,0.030249595998450264
COL9A1,-0.03423935258937113,0.09539437541583166,0.019163979919077142,-0.029055471862327487,0.026065948324863933,0.07060490462806122,-0.027679519930496783,-0.06095970389676179,0.15279487968455718,0.08792976326945147
GDF11,0.003747588631964329,0.0003736711661608842,0.0029807220578605036,-0.0035755491833885365,0.007386296421629817,-0.05857236673469869,0.04640308600910459,0.04934458508015811,0.03475607544919848,-0.00911440072353512
RAET1E,,,,,,,,,-0.02475781747718379,
IL24,,,,,-0.020735919902673983,-0.01751855821624188,,,,-0.042755660132658906
SORBS1,0.032040874382544486,0.025607580880150943,-0.009657096977008454,-0.0034672944558095326,0.014536647906790663,0.06121554373699061,-0.04830813632317315,0.026103657237655176,0.08253561397231389,0.06988889620969893
DLL1,0.017354118320033137,-0.010480657808749686,0.023394060536504425,-0.029770191973027566,-0.005249231437718373,0.06479841329878612,0.0031534229984526508,0.0035053425016373725,0.005336178059168714,-0.045100886367226645
TLN1,-0.034352149228885416,0.06935721826672127,0.03168884770637445,-0.025512397558072844,-0.04313891525772273,0.005617752982574212,0.025189085402484383,0.005350414710664508,-0.10236769136117291,-0.013600124053615959
COL2A1,0.08301092797060125,0.011979920416185435,0.03375171953979606,,-0.035551389827486735,-0.04565872176971627,,-0.04514441969441953,-0.032845233978143026,0.02559366790837435
SHH,,,,-0.01574878744890358,-0.021283019135755074,0.01099261719184742,-0.023876646803045194,-0.020622226947534388,0.1856116573018632,-0.037602929787658425
PON2,-0.0001854188250655354,0.07347330106885093,-0.0002030178555368522,0.021388898462810186,0.0318135210522356,0.010206327114994047,0.06803336647478049,0.06652896578322351,0.1782516094771331,0.03433914125910252
ICAM5,,-0.04824145816731044,-0.009277656284985876,-0.023784631154900177,0.057313366083248204,0.03962079826256768,,-0.03250732900017156,-0.048666912738004754,-0.03897169738995462
HPX,-0.02098643635221289,-0.04578539575143866,-0.0037285690660503706,0.02730742329311346,0.0674272202737564,-0.023911438220307245,-0.028234828351874082,0.026273915515878557,0.06923411268866853,-0.0014154428113055087
SFRP2,,-0.03743319165402017,-0.01829140041338013,0.09338105590817955,0.020889946148131108,-0.009430302677668184,0.061552456168797245,-0.00956258101078531,-0.0050125664194850175,0.10162422169298266
CFC1,,,,,,,,,,-0.01889593718683294
CD70,,,0.07237151678736448,,0.01710517865593502,0.0684329753862868,,0.03740168146868603,-0.03443278815874399,-0.05108509044147655
HP,-0.02327024534854567,-0.04293865319592231,0.04011535114147861,-0.05188131938858173,0.05856475710561466,0.014029810912274407,-0.026971272192853682,-0.05428364874260194,-0.03376046212557765,-0.017665773490168048
CXCL2,-0.005194162000530143,-0.02839633679568242,0.0036311284708141333,0.010765871662590422,-0.004201901055452449,-0.050171200161229765,0.007551667489662101,0.01705870563709536,0.008104568583176004,0.0042756747295221486
NPPB,,,-0.017749251266379346,,0.07017236931718872,-0.017622178385503343,,0.025644841045976304,-0.02289353802186782,
CCK,-0.031059853653319158,-0.07761447775472241,-0.010696094940814846,0.031841452993682524,0.018205266270263684,0.012206062011872633,0.08669620514520156,-0.040623717136988514,-0.029699099048741,0.047025761389515905
SEMA6A,0.010640352825489509,0.07384989821140356,0.0007040096290128995,-0.05564537052522349,-0.01263266194814919,0.06869356783910913,0.016571120415000317,0.014101748272906852,0.13870240224259875,0.03039825614607452
IRAK4,0.01652975784975121,-0.02253770326233732,0.01959921957386364,0.04040553226818426,-0.0742254887890085,0.06427649955777744,0.02446107013844557,-0.0366738024309097,0.045602538955015454,-0.010084130312895607
GSTP1,0.037246021093102655,-0.0061038958754310035,0.03220233326835998,-0.01592668144585695,-0.05776400856575382,0.07581149111802594,-0.044359191294359356,-0.008842407121903277,0.09507762784066272,0.06267175223546144
VCAM1,-0.006517400151836018,-0.017362115918948023,0.03336909029394586,-0.05891344639396965,0.015058028179803304,0.009495779455914427,0.06882317955948024,-0.014067036083829068,0.08929078421569923,-0.02732179883812368
NXPH3,-0.024152793041145506,-0.04024205166160818,-0.015958163131495392,-0.030947078633786998,0.022322119633645762,0.05450532484401524,0.05377298899829882,0.011714377686701595,0.13443241458389713,0.07182275678625828
MTMR4,-0.03327273194164952,-0.0667693887935268,0.0405929996051204,0.014205633828359533,0.006211208271836722,0.08446659232477631,0.0292054674709357,-0.011080402223144674,0.0009869484952539853,-0.01963962319073779
LAMC2,,-0.025651557113022822,-0.013931306326229322,,-0.02549292193738912,-0.02300678255103452,-0.02036088479489669,-0.0019748211763464603,-0.04361921051705578,0.005523654492201108
IL10,0.025243436698471237,0.19988489217613403,0.05526996524438652,,-0.01260206593481837,0.0011062835668909177,-0.019640028737364496,0.020674374107518382,-0.017985222006475954,-0.0558031275076143
SEMA4D,0.016870993750801262,0.032883611530854305,0.006036681303961296,-0.017798055137373092,-0.010620168942501675,0.053405675281447976,-0.06557550911566734,-0.032714007153275486,0.03325824124524699,0.04873095946919706
TRH,-0.01806155190706822,-0.0500580562890717,0.01169888292098829,,0.08132263935294459,-0.0364716935741185,0.06572545622536269,-0.008757742516636942,0.07226957365971,-0.0760479305294139
SEMA6D,-0.03400911699559632,0.06687810410196639,-0.04693476947152771,0.028890259016545683,0.1101272659942749,0.052236758721865985,0.035235364736494114,-0.0015711393846512785,0.0981807898113905,0.037219446613726406
CEL,,,,,-0.0314013811162848,-0.01430308434870351,-0.0007160821601014426,-0.020452371993062223,-0.042748711780222555,-0.03934534150141141
PDCD1LG2,-0.04932806314063227,-0.04111228985214758,-0.030113129000316156,-0.05031822493868111,0.022367927267435906,0.017701179035959448,-0.0001734694365970836,0.06338612445734404,0.06131086487266014,0.06305946584093834
SPINT1,0.022830921960532557,0.01793561156510612,0.016690387872315665,-0.022415490636513335,0.05449123301567953,0.07140507605168481,0.03521028982940478,0.05480237800085992,0.015184566365862752,-0.034163575818472784
CTHRC1,0.04201848147546418,-0.06689271361115877,0.008730003444757387,0.016913091986123313,-0.008400844525835512,-0.03394344162189393,0.1098621267865952,0.07849027287271337,-0.06477063604386896,0.042125974495516326
PODXL,-0.03958171043081861,0.032952688081483376,0.03370896015916938,-0.022524925010108585,0.0581620023009868,-0.011738435382060397,0.032100058369115815,0.01577909546108781,-0.07891811225170298,0.027708819104596345
JAM3,-0.00840069590223958,0.04632042972251667,-0.0445029282652417,0.0056597210014299225,0.00781503572334132,0.03164450932811645,0.0053349433585068405,-0.025493274318959976,-0.038872653509535136,0.01989573261031981
TGFB2,-0.024989327174921035,0.032274877033228885,0.04534093563611249,-0.012020989034724615,0.0086595541289882,-0.01760729603660172,-0.019516026341095064,0.004955188129484689,0.025510825807599464,0.005703250413391121
COL18A1,0.01403168144901611,-0.022570342710614106,0.03399422758012399,-0.0407025758565484,-0.08624400069082702,-0.05053300299024423,0.020217520657208183,0.021511660693329587,-0.18471712372367755,0.042502544402397396
NODAL,0.004964417531845579,,-0.028624933224504993,,-0.030998131528815233,0.05420076060323493,0.036684802537478245,-0.023786984233591876,-0.03509381651732581,-0.03744966740890811
INHBB,0.01747259365638249,0.04699810668718785,-0.04121380226411346,0.03920027871574443,0.003819515083075468,0.0337887454281065,0.048341788882575405,0.05805199570816501,0.09243411974686006,0.02548895148458798
LCN1,,,0.08519466520139703,,-0.032971523340050615,-0.020435814259510483,,,-0.025930887276197568,0.19247570045993798
ARF4,0.0875084467882295,0.04210402758496954,0.05372176566252359,-0.0224843235014526,0.013758380384565623,0.036233691102741265,0.0543149838379487,-0.04070481799076098,-0.03656360785011662,-0.04502681835730317
CXCL14,-0.036056282446074076,-0.022290163885120805,0.055265209940823914,-0.013087829072028184,0.04501132743222743,-0.02519753962394602,0.08058264590921074,0.028059709649799525,0.01865745828082047,0.021282265159298947
LIF,-0.024395519708483936,0.0029343176656359735,0.06128123892101043,-0.016261014918243447,-0.03580517777025529,0.025850212533531015,0.09878775653602367,-0.046168291567279786,-0.07809877759356068,-0.036450145485234065
IL17B,,0.1232717818160684,,,-0.013223147977411457,0.030730443808637174,,0.061984726538454986,-0.04380089691997788,0.11180903135087558
MMP1,,,-0.0192066105931158,,0.03364365933276958,0.003488787454675434,,-0.004225572427349542,-0.08451957602788195,-0.06536084858787111
MATN1,,-0.02415742777026438,-0.018291402906022505,,-0.029696476553651503,0.009830135396802005,0.0761690955624433,0.06910685119304516,-0.031186513630287144,-0.007482067981328791
ADAM28,0.07015156964433529,-0.04735302568991553,0.08119289210573433,-0.04389865758240968,-0.03568214414628304,0.03655895780048659,0.06258413026428059,0.009537179481680088,-0.03459558967424325,-0.022418198048146702
TCN2,0.0006017466375948556,0.003906867473046708,-0.022680950139394262,-0.049109182268422064,0.016406467248261718,0.02209111929254043,0.057216606564019515,-0.007182459073834595,-0.05139568882540583,0.03716252096863222
THPO,,,-0.02383445534806073,-0.01692113021206017,,,,0.044264401446295405,0.0783827390758328,0.0015369509101552695
CUBN,0.02766412692863943,0.04555505387819037,0.025300635041437352,-0.03570595844125129,0.009995569653468154,0.0013437289899296326,-0.02393203788234962,0.009021236390351708,0.05705031046599906,-0.007273847220253424
TIMP3,-0.0012232719439230334,0.0015021902252738161,-0.0466954602776526,-0.03059915870203809,-0.027530218188771282,-0.09725359180218071,0.05490128017861987,0.045367021774668226,-0.12863700875182962,0.040689452909584194
PIGF,0.04747434014763878,-0.08279803436536748,0.004831883212724149,0.023700335077145487,0.015322094942323722,0.07111937018747587,0.03009466388498594,-0.02818920258787921,0.06107265509008177,0.055191430333029506
CRH,,,-0.01632218767427395,-0.030615260706329323,0.01066883043693883,0.03556643190505086,0.009026713042203325,0.02500395993176704,0.06445573244710061,0.06402021308994608
BDNF,,-0.0040481976527140615,-0.02875678522963007,-0.027526539693636172,0.02260817411187441,0.039612053480733996,0.07424999050023953,0.046236095504264385,-0.042541193512324195,-0.006931906449892684
CCL5,-0.057986736467493576,-0.0268630710969222,0.07459847149109695,0.03324331292105197,0.02041608178390527,-0.018130488182123584,-0.04768259139171887,0.019468515006555463,0.006124905451030461,0.014541310213664851
GAD1,0.0011364309671147933,-0.02882017070045583,0.04179673383406942,0.04043650428284385,-0.005042543333333718,0.08494135276409981,0.04231892199827981,-0.033674223904166065,0.044481814788955784,-0.005619432217923324
COL14A1,-0.020804399701155947,-0.021800629855977836,0.04209994190579346,-0.02216431256621214,0.008972684148511626,-0.002119430618957177,-0.0410291390016765,0.03136640380812,-0.0748820331737785,0.013947070949409467
HLA-A,0.019188692015667207,0.03987281372924598,0.03837929533847049,0.0013867880427155897,-0.045746261507912396,-0.02720977097628241,0.08473215714930035,0.07584205572909056,-0.1548232403998141,-0.023360218966054627
CD5L,-0.03453292640319363,,-0.016322185785921164,,,,,,,
FGF18,,,0.030883595050978426,,-0.03392105406988343,0.07268084030141649,,-0.03703147284019317,0.04134013535618961,-0.03653861375710852
ADM,0.06210832865774405,0.07352083440920178,-0.051149429946065514,-0.010477215347526214,-0.05425316463036762,-0.028989486130167597,0.029515315818048192,0.030500101988624836,-0.011359229550001817,-0.001744441348825026
CCL15,,,0.03772278456383134,-0.014284681702482616,,,,,0.05580634963892899,
GNAI2,0.011888886400074353,-0.07289058643474443,-0.005361903012953012,0.002868409791091525,-0.029905044931803456,0.017706604828967087,0.03525071711854039,0.031594568946977986,-0.0001861900612980426,-0.031763177491626556
HDC,,,,-0.02059929959931327,,,,,0.08571664164331869,0.08478173272306556
COL11A1,-0.022747217382040934,,0.0527860829024244,-0.028228351793704587,0.04064390634574795,0.043125889549850804,0.032616284956573094,-0.014540383775428089,0.045244642283563986,0.0032950371763649107
NUCB2,0.04407529067368417,-0.05679904905034861,0.057669597901830905,0.00573532956030133,0.05591720493641424,0.01090118393494276,-0.041351304665854904,0.019978394877701998,-0.019260625128400086,-0.02933601518731035
FGF16,,,,,,,,,,0.03364419855943015
CXCL1,,-0.04108166288312507,-0.01854260202726492,0.11200078144503939,-0.03747569198846221,-0.030718082752557125,0.038846005763384775,0.04226036589826189,-0.04139888184824582,-0.0239888116623863
