,ZH1007nec
BMP1,0.08689895278728656
NDP,0.09398194678475158
RTN4,0.03446879155044495
HEBP1,-0.019454662520871118
WNT7B,-0.05731187442059182
PTMA,-0.028195670037266845
CEACAM1,-0.043157278639581055
PDAP1,0.11702774033979851
QDPR,0.04100987111561783
POMC,0.017729718505735292
CCL18,-0.00531222363574045
VEGFD,0.06432227251988261
WNT5A,-0.008976293467750378
CXCL8,0.01688032930127878
GRN,-0.08652314816136578
MIA,0.022943263338024922
RARRES2,-0.011010911857331947
FGF7,0.08887000733225735
HBEGF,0.04644591651730066
PI3,-0.059235507389654135
PCSK1N,0.004612257258034493
SFRP1,-0.05954484525131602
MICA,0.035545325297241664
TG,-0.058471219593418326
ADA,-0.05379044075835669
LAMC3,0.0127708903907639
HMGB1,-0.029911841773304627
ITGB3BP,-0.05582541336048924
AANAT,-0.050395873856895236
IL15,-0.039566313470801834
UTS2,-0.007593906240244479
BSG,-0.10738641756667978
ADAMTS3,0.10514309324764154
CD34,0.0218713760321529
PLAT,0.047641881698816356
CKLF,-0.013701790323247974
CD24,-0.023624575788081074
HSP90AA1,-0.011787113472269102
BMP4,0.019325762717551844
SCGB3A1,0.3368583407046115
IGFBP4,0.0053286034741390756
LEFTY2,0.07542142534814596
ANGPTL2,0.129037334830772
LRIG2,-0.022090127927931975
ICOSLG,0.06196719281201592
NPPC,-0.05208297129491663
LYZ,0.004126121973406422
SPTAN1,-0.03057547129439137
LIPC,-0.03754997460976181
COL8A1,-0.013657273028288595
GSTM2,-0.08846708953007007
IL4,0.9999999999999999
MFGE8,0.06317384148471772
TGFA,0.07501427841318739
SLIT2,0.007137659425367848
PLTP,-0.03805834159376062
APOD,0.05722213834859885
B2M,0.030759076350218236
OMG,0.010105389687707491
CXCL3,0.012785756652181051
CXCL10,-0.012419607411963865
NCAN,0.0448459124115952
TGM2,0.008043443835389155
VEGFC,-0.013354340468695262
WNT6,-0.04551627606688094
COL9A1,-0.035629732413376226
GDF11,-0.034446301378074556
SORBS1,-0.0020332554966661196
DLL1,0.03163088672077489
TLN1,0.001732278685262331
SHH,-0.03539890817150309
PON2,0.019156073550582072
HPX,0.03420529101762158
SFRP2,0.18605739117437972
HP,0.0050432608470810285
CXCL2,-0.050821543878027564
SEMA6A,0.07667746256748482
IRAK4,0.020719827538832673
GSTP1,-0.07260518783067975
VCAM1,0.04598089544821171
NXPH3,-0.019391406529365815
MTMR4,0.04526776559132759
IL10,-0.04570975484449581
SEMA4D,0.03171525274527918
TRH,-0.07003297513943471
SEMA6D,0.04818552772494809
CEL,-0.045976507947364374
PDCD1LG2,0.10819539462089495
SPINT1,-0.05167852918000753
CTHRC1,0.001237698184748254
PODXL,0.019909394077039906
JAM3,-0.010030122973252524
TGFB2,-0.040456462849214336
COL18A1,0.031580812640876574
NODAL,0.00303681583595882
INHBB,-0.04409176191416359
ARF4,0.05108550893060477
CXCL14,0.10051778490274245
LIF,-0.02783102315580037
IL17B,0.022028577891869246
MMP1,0.024532571310645127
ADAM28,-0.15266500609196657
TCN2,0.05446574026730667
THPO,-0.04551636791624951
CUBN,0.08998026490634584
TIMP3,0.0026715200207612657
PIGF,-0.018055418071707876
BDNF,-0.013555982058599557
CCL5,-0.007093915372403348
GAD1,0.0385427949048938
COL14A1,-0.055461904145416824
HLA-A,-0.023159639598022395
ADM,-0.06693084390001605
GNAI2,0.049942820442438474
COL11A1,-0.028394494513184636
NUCB2,0.038040961383440514
CXCL1,-0.03416917063974381
VCAN,-0.08900242642954977
MMP7,-0.008444961713131926
PTPN6,-0.057310927786038926
PTGS2,-0.008071926399183969
CD58,0.026545534086035428
TNFSF14,-0.044113022532728564
MFNG,0.04986082153867605
ICAM1,0.025181265927303565
