,UKF269,UKF296,UKF304,UKF313,UKF334,ZH916T1,ZH916bulk
IGFL3,-0.012030814120651424,,,,,0.05337113651169082,
BMP1,-0.02586585475419214,0.03499952961961511,-0.012940254252559794,0.12622270495716365,0.07132060585432846,0.03473002102831335,0.1183418376676025
NDP,0.011439299956743228,-0.02547855118029187,0.033172870367636394,-0.005888938840324783,0.01848607913942254,0.0040215222727406985,0.03718530403980461
TNFSF18,-0.017865397794230173,,,,,0.014191403733024764,0.05744065404444822
IL36G,,,,,-0.014899820849565468,,
RTN4,0.0055852026439856305,0.006127309603827116,0.11217567233702874,-0.067952203946033,0.023950657086407794,0.023542748621337754,-0.040842557514602175
HEBP1,0.04559483316192331,0.024560469389614415,-0.0028666367399668214,-0.029079617968711,0.005051144814446851,0.020501517916181447,0.014376567405831616
WNT7B,-0.03167010681489266,0.005410998868386028,,0.021013773379215596,-0.01637662018987923,-0.025649775941310165,0.0714356118564799
PTMA,0.0049955175663771965,-0.0020972911450497333,-0.10976214788001074,0.08620668185048776,0.04728480250627695,0.0321234758260486,-0.008292728758277263
FASLG,,,,,,0.012269761763443804,
CEACAM1,-0.023509845960232537,,,,,-0.021171440949447867,
PDAP1,-0.008339026776794036,0.06428648689401394,0.04330217961449919,0.07924948550602237,0.011173051909565622,0.015524725535236828,-0.008409202722050613
QDPR,0.00968835413399611,0.007021201958972997,-0.11703903316525928,0.06048501152106851,-0.005723808324507154,0.04972198958872996,-0.05613695125958207
POMC,-0.03030549482259084,-0.04190256831242609,0.006634335080419072,0.02890872638503548,-0.03192302586846182,0.08550502868923346,0.007773992574497767
CCL18,,,-0.00111775299126777,0.05991806862232562,,,
CCL17,,-0.026083284827650984,,,-0.013611409351848552,-0.013791993480143462,
VEGFD,-0.020154840842962752,0.02464024279754866,0.044365614585727416,-0.01837868104613955,-0.01458776899314173,,
TNFSF13,,,,,,-0.0224729022049724,-0.022384545459889403
WNT5A,-0.015651952248866223,0.026439750368204885,0.06247151977263024,0.004249890438662302,0.03749983799192771,0.045449301253288575,-0.008500316598871505
CXCL8,-0.006537342852552237,-0.017816927307779742,-0.049836625798883094,-0.0777766679591433,0.0044649544129172995,0.056508909989601924,-1.30627399557333e-05
GRN,-0.026804235072517096,0.00016734532991483648,-0.03460966941762108,0.0480919979881422,0.006717595509259026,0.06855311220158211,-0.060922392024045646
MIA,-0.034367130899744615,-0.008426753724115586,,-0.02492479328226768,0.013840584308609337,0.001082973674808774,-0.0017054924362697726
COL4A4,-0.011855474326713149,0.01372562216267708,,,-0.019380000801952058,0.013858355064530646,0.021624518455195675
TAC1,-0.019205740510315476,-0.04941084776608631,0.019825892112959383,,-0.011731481869156945,-0.018130977858573996,-0.0518443870955431
RARRES2,0.04829692681670913,0.0290413833203465,0.026813871105807283,-0.08705672731165545,0.018339703341293815,0.05536671609248325,0.024148621641085003
FGF7,-0.033786296736627704,0.021389493549156393,-0.017411925664587602,-0.0009394179639455563,0.04290841170683975,-0.0021380786728123625,0.02539525126302263
HBEGF,-0.038906764861164546,0.0246252886681228,-0.0108924030168425,0.01769178834159143,-0.03079412970797393,-0.03715722964679242,0.05202841625139203
CSF3,-0.012542863648117662,,,-0.027610774778355492,,0.07014689809821205,-0.01913118173536963
PI3,-0.014123430015661641,,,,,0.052367312831991586,0.016451338203959123
PCSK1N,0.015867545854775504,-0.02620939250762314,0.07963028147619379,0.061747043444956726,0.01762794207276759,-0.04455048929630557,-0.02400814126339417
NTS,-0.015416688221723289,0.044291044358912436,-0.026631674890471593,,,-0.021503386135183832,
SFRP1,0.01416614584913934,0.02781744074062065,0.03593020510796678,0.02056769121779563,0.045749663824996796,0.01946903076029612,0.004506268354542846
CXCL13,,,,0.005436213594483466,,,0.08248564368755215
MICA,0.019630377198404363,0.03957536144937801,0.029585105674732378,-0.020386670757147674,0.04596898685435459,0.03641966773246683,-0.007661015366134736
TG,-0.015138114238662079,-0.018876359959947225,,0.0006831790295067276,-0.020446257456337154,-0.02831841060337223,-0.010652324841539098
ADA,-0.013929765284381309,0.017155546301577656,-0.034199723636879786,0.0923639695764586,-0.013374131930369586,0.0398950991124131,0.05141344888903374
