,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PTPN6,-0.031078541492330268,0.07062722250405393,-0.013015268964572392,0.0026593389158564708,0.008182521428113973,0.039325058860276235,0.06287362080694398,0.07000220688579238,-0.020064935842746,0.00647852782427895,0.1824895388818956,-0.009560560448726177,0.034204185515510306,0.02674341941459003,0.12335028286956438,0.0842379924287691
PTGS2,-0.03857464689039457,0.07151321198313015,0.013073645321396432,0.05825197605021662,0.02761292374462611,-0.0633868313094248,0.06823723342275427,-0.08153561269343503,-0.0388070774480989,-0.021578932627102046,0.023137451275001865,-0.005779949006620773,0.0022051697399847812,0.01532154080309655,0.15737614068958328,0.18685615655477425
XCL1,-0.01738051373693409,-0.024286594875162597,,,0.00021767651376051458,0.10920756271796336,,0.004816615501052579,0.01499445643696741,,,,,,,0.02201275068996936
CD58,-0.04879887251095552,0.06596671484689637,0.010593258708909224,-0.006992176015264406,0.03506328917893771,0.0011670477418565025,0.020019513928634203,0.0034255891166384664,0.029296545659981788,0.18485621802777352,-0.0284010759828653,0.0031680605561936054,0.032428531695136355,-0.014600451449619394,0.04712951674436516,0.10191459740799375
TNFSF14,-0.02843172165308819,-0.006985318381964506,-0.023471301958761674,0.06101342823436135,0.04963565262663442,-0.012315865633453058,,0.07179064230278254,,0.11984577358510261,0.10001897144655852,-0.02731701342199424,-0.019850084096150983,-0.0025079654306415385,0.08882946661370669,0.02231862068971449
CNTN4,,0.05758022929103034,-0.018373260299387243,0.036788125129243225,0.003413201838807284,0.009470335408137147,0.0423909861658438,-0.060322589096867794,,0.044745550370408504,,0.007695523968107087,-0.03970608891315797,-0.03761827218790221,0.04370015224471462,0.020619606926048053
NTF4,,,,,-0.011649669516909674,,,,,,,,,,,
INSL3,,0.03551288644911419,,,-0.022219575245186543,,,0.01876036454078774,,,,-0.022619116692670506,0.059589464461474305,-0.002297025452015504,0.023877981341530703,
BTLA,,,,,-0.03526921854208698,-0.012739703661974688,,,,,,,,,0.03828310183021316,
MFNG,-0.029936461000171253,0.041819956484163104,-0.006868732865340362,-0.006536698655968591,-0.030584664035908975,0.06731505831656684,-0.02271046340705675,0.03612961100567093,-0.045510559664131145,-0.003345860685401363,-0.10672863808968035,0.035118197114168415,0.0368982841011072,0.07002240045174124,0.08507433987592386,0.06313350458105153
ICAM1,0.0072617436096751,0.0020298326719258315,0.05301609608596961,0.059042450145990265,0.020541366116053783,-0.04472822488264852,-0.013909286009930152,0.09591498522940015,-0.029053734318450968,0.1339323387194968,0.1892529916439094,-0.023848209016523413,0.0060625647583814266,0.05919017882106319,0.06715083405882058,0.15985053705977978
PROS1,-0.035619902346032094,0.10737276865690908,0.060859942414058676,-0.008497917498184382,0.012357853259200503,-0.01209839850874533,-0.015425860126275797,0.03498886111059922,0.01637056019337382,0.2134493272414952,0.0893734269510693,0.037231806379888384,0.00443302737507662,0.018863828563442823,0.20247811374822083,0.1390873843736921
CLCF1,-0.03900861224333997,0.038778161405391365,0.0041084322530446585,0.05731286293697821,0.03218865807474561,-0.05981120028441662,0.06422293194107224,0.05338079455044527,0.051176572489129,0.16198182949238277,0.18948148801200854,0.06792313131178443,0.0227379819288211,0.04080338072448897,0.14553897651861603,0.21469260617616753
PSAP,0.07467660701521905,0.06121754988033905,-0.06379945691231587,0.032162934939422634,0.007498592921898095,-0.021874532424767862,0.07894512230477398,0.0026039214999161718,0.02258820190846457,0.16504607206547467,0.1232076725906839,0.0773451308647724,0.018839098821318647,-0.005374002137516045,0.17116781785117655,0.025947125715824738
EFEMP1,-0.016140204421072377,0.1177887875715574,0.0048569905107383295,0.02735987434612447,0.019818224427407757,-0.04834986909327797,-0.034833768269567314,0.06634090970987813,0.00833950120680091,0.133630453904242,0.10776920358487205,0.13023335118715476,0.12224499568432999,0.00873198869189058,0.2731937410149669,0.2951982011449542
C1QTNF1,0.04615220945986056,0.0025932382307093786,-0.04481781081504645,-0.04796370696670387,-0.020841208557947136,0.03725890230990463,0.09817226731326896,-0.0001287339703990353,-0.059498985889596887,0.11857440773271691,0.20708836363326877,0.09598945544141095,0.043694021826214034,0.03775401078078864,0.0535946779720631,0.24580344788483574
ALB,0.010290623784322592,0.004339853005528064,-0.03096201678290645,,0.019431063003388472,0.09225262041205502,-0.02201100627894856,-0.027412400289278147,-0.013940983671944433,-0.06045111204601483,-0.04137574792653995,0.018978132724383995,0.04071774357899357,-0.01835503808248028,0.00946016804176119,0.09004446214419616
CCL13,,,,,,,,,0.07462994800068606,,,0.07415244707199949,,-0.001409634401918102,,
EFNA3,-0.07529564225914392,-0.009471702039284427,0.05215758131554663,0.0073885833440064065,-0.003764404636730562,-0.028079261010831143,0.047042604328927665,-0.024970921107467643,-0.02520206911605983,-0.029690128664169622,-0.09394925926077627,0.03440928201462099,-0.014070876770222129,0.0393723928587174,0.021695444822880248,-0.04297017067115217
DRAXIN,-0.03883218840721549,-0.04660685212689377,0.1037380298793627,0.04051433837577128,0.024746121076662034,0.030460174129350107,0.015792755091836117,0.01523116416783734,0.04290971945153745,0.17532797779120368,-0.04168258252872712,0.05718705138059337,0.018601822153227116,0.11053082294167532,0.1473486544236667,0.11559443608477643
RAET1L,,-0.016312984098338076,,,,,,,,,,,-0.014151782455997637,-0.0415123307235521,,
NPTX2,-0.0339130961989941,0.14139015380101447,-0.03877137145309534,-0.004886643053624634,0.016909039896537338,0.04019017320397757,0.018899748673199775,-0.09528039611664897,-0.019750865793711325,0.010704070026266773,-0.06247282230607644,0.023291654726940413,0.048601059299566526,-0.05797760605800485,0.10620810283688413,0.058289331591176816
FGF11,0.0631220345377957,0.028815663250659557,0.0660454588063604,0.018742419181874463,0.01613229844540937,-0.04001788650161043,0.011192861104874583,-0.02740832416180125,-0.014157836030607288,0.09154916274203967,0.13176659563492676,0.06937146916321608,0.03579175650089031,0.04250958442714654,0.03274899725217566,0.1426392083307622
CD59,0.006299173092414052,0.0758230067577053,-0.057969797328560065,0.07913522504590811,0.039730043992043405,-0.001275971695629517,0.0257029215632181,0.060824972072337245,-0.017273285740698228,0.10805247366205492,0.05096446769550992,0.04988016292987586,0.04000872855105157,-0.02537228757423782,0.12966812015046328,0.02818932806898062
COL9A2,0.02784267427832005,-0.015976665699035778,0.013626371569661238,0.028327139000677945,0.003242408648151231,-0.002771928563971528,0.015918205402795562,-0.013517020073863985,-0.02421470590397638,0.04077123509796813,0.06401426065088656,-0.023202176550215146,0.09263198987249206,-0.03806487803109406,0.003641386561067745,0.013036636190258709
DLL3,0.052793178727685984,-0.07078471525640172,0.019225028137163074,-0.02594106862703032,-0.05671317233622525,0.0013024143023444613,-0.058792942231826524,-0.061798491798911205,-0.01786425022288189,-0.11939903633348398,-0.06971500690220182,-0.035284615577596865,-0.001866184149800232,-0.05727587125497857,-0.10632587650582992,-0.04282993395539981
FGF5,,,,,,,,,-0.010116804093306916,,,,,,0.11662379003815435,0.054109761043635976
LIN7C,0.009291479485600804,-0.026946700617877916,-0.0345999965340466,0.005964736602750524,0.03423063063492572,-0.021128124459651572,0.02037953437178958,0.017753006605550483,-0.001137988865245449,-0.025360640100937176,-0.03718245002804036,-0.012164632709859681,0.06668570822837061,0.014183458073931775,0.06330313135616845,0.010640934449903546
GDF7,-0.018002816400011175,-0.008608847288222667,-0.01971581572088858,,0.05227532125758596,,0.01455901905012916,-0.022542814692293335,,,,,-0.004508434572033213,0.06782362511428831,0.04351157189601421,-0.03039264347585828
PSPN,-0.056830060414848185,0.06514142447682306,0.03159233071549257,-0.0007708619566676489,0.0218574722793977,-0.03965299757985769,-0.014453353004893194,0.050141464193623655,0.047858782175721364,0.13252572910309857,0.0012537499527289012,0.028345487910310368,0.03741587525672882,0.009003230173300427,0.11182706612786722,0.09117634818211014
ANGPT1,-0.010576079695853858,0.06629445289425248,0.0068383792444161534,0.0870237892988463,-0.014968541473718037,-0.03904531961293664,-0.037886864868592454,-0.0765718540811882,0.030020789199278322,0.035254608461898256,0.0010509580364672945,0.028588141916841937,0.01669502719608987,-0.016299331502186598,0.11951362445013326,-0.04099343450383819
PNOC,-0.025423719489299276,0.07695566910302512,-0.041259057727248895,-0.05959056684644268,0.074394894191306,0.06587772053107234,0.018725710866113424,-0.04854115524880491,-0.013940983671944433,,,,-0.033261484523484576,-0.04410980419730754,0.04263013287628009,-0.051695106672869036
L1CAM,-0.027034003924994852,0.006994600093940254,-0.014583084999648731,0.06089433441100593,-0.03965808004120374,0.015503224420910696,0.09050468595327804,-0.025408432607136672,-0.026895909626974565,-0.06944460253769796,-0.09705587712345418,0.08134597501351644,-0.01582003705148987,0.04571681021267721,0.021545949905322624,-0.09480334658070771
APOA1,-0.03791736392379698,0.013125584744893292,0.04489686032936404,0.02762573939120484,0.008066487660545026,0.017680036558711698,-0.020623853754421797,-0.015589419365072202,-0.05362975554026539,0.04071536049720193,-0.014376305317210321,0.03304513450745731,0.013223327123292213,0.06509070273112903,0.07150010898209361,0.06273632447410933
PSEN1,0.0397949046630106,0.06571280658262225,-0.006845143631220458,0.04200707620908939,-0.024285086042988662,-0.009189725339115466,0.013420865418829763,0.02445251490187533,0.012837903527921437,0.07200598252495007,0.021967652725914496,0.06359026829954617,0.04793489227682788,0.00025264599564437626,0.08289050455105536,0.12556321336319837
CALM2,0.00855875576640239,0.024518959609714765,-0.03371452204502224,0.048589789700759924,0.040302338412767355,0.03642987216278871,0.06959966103809256,-0.07874963677036967,0.054024917324981755,0.003583379692395114,-0.12383896839535244,0.05732362718174606,0.08040046109934104,0.003954687885723517,-0.0821681747635032,-0.22052701997151275
CLEC2B,-0.06918230138368592,0.06681880242089619,0.06131252393880047,-0.008486405955354227,-0.02002729354376334,-0.016568639646242604,-0.015114880246648503,0.0044538979794503985,-0.010231597992964617,0.06998942655891226,0.03585681584909011,0.013502740262955323,-0.032223786565498264,0.05115626628381442,0.139738878992447,0.07324522060090675
NTNG1,0.01958364133458952,0.08034868468290168,0.06373108440881946,,0.01488749556252148,0.03026246008089608,0.02576312568667835,0.06006704687936958,0.045016995791464995,0.1581935296721952,0.03550635323742124,-0.03516641096637708,0.01206409841542521,0.012506404435835318,0.1005158653646995,0.06241336951635622
LRIG1,-0.08573005436500267,0.006075767533909322,-0.03238642843900807,0.0432144768867155,-0.005026036387348302,0.04163103861491205,-0.019650744019755605,-0.03661670018539014,0.012211393274060066,-0.06590602429081706,-0.047484648333598244,0.004194231990933863,-0.02419510269014318,-0.10688716805878244,-0.06670647802965375,-0.008849656949167154
CPAMD8,-0.015840933420026793,-0.016200002577299127,,,0.02894072318115371,-0.015515217621825877,-0.024121225473412868,-0.02785163562480999,,-0.047769702416726074,,,0.012946886178247763,,0.10865483555623513,-0.015368560933244431
GHRL,0.05344759978739587,-0.006678842006897762,-0.02500738299734928,,0.0006874252958232545,0.028180289126590666,-0.023399453668803135,-0.0011146613710175258,,0.061175083383325835,-0.05755878066799108,,,-0.04024603411008292,0.06863534756657802,-0.04513329826977517
NPY,0.0386404426334143,0.050928940262734514,0.008716709985344183,-0.02456974307476934,-0.044275473269215514,0.049305178514950046,0.018303262701771034,-0.04190739426729796,,-0.04132107024641667,-0.05003472870327302,0.05819423506561207,0.07469216865293803,-0.0543579201868606,0.06349573017084877,-0.12114617323148322
MMP2,0.025109322817254327,0.07607434768363981,0.002488031733889878,-0.014702396685022875,0.012610211420421076,-0.009355483285291033,-0.030121506080483737,0.023006113940091284,-0.016672108416503933,0.18843186669112297,0.030922494164451884,0.0525815869204665,0.0395587090639793,-0.011166670374692237,0.03573594081366513,0.11761997360478355
LHB,,,,,0.031485631118890474,,,,,,,,,,,
PPY,,0.0611838896961342,,,0.09411175734369452,,,-0.02035501449529238,-0.012894788235747018,,,0.024590046306757023,0.02319782102309604,0.04849989368559692,0.07462453037152479,0.08813666440792547
ALKAL2,-0.023721928147660932,0.05877162083036111,0.06510337177215,,-0.022556908568268495,,-0.004833675031828907,-0.04909957637680049,-0.032875539211661864,-0.03533691051619194,-0.015753362350222837,0.014357921171141262,0.00269448326677999,0.026543092343914318,0.07418057550850538,0.013054036161933123
CSF1,-0.06681124472820486,0.11323740425944422,0.013837940463581305,-0.0031766154092301613,0.04707117367354751,-0.028956310484377572,-0.030070948949251157,0.14525716677185577,-0.02903418575435856,0.13867909855929259,0.09309712937415277,0.024596357994043232,0.0505797867080031,0.034551227523055325,0.07059245380164836,0.14779409140856856
SEMA4C,0.023739223870478793,0.08619897582211124,-0.004966692431500725,0.030006696759909017,-0.00032876136761153253,-0.014770248486807143,-0.021007940220059373,0.015327333596710423,0.03544298747619273,-0.033826563346552735,-0.025746540599454092,-0.00022465991359825807,0.04808103524670314,0.014082187753023992,0.16390173340115594,-0.007653775638976255
BMP8A,,,,,,,,,,,,,,,0.025165761774527718,
ICAM2,0.025652618641166348,0.04623760015015562,0.032953714513561626,-0.011209000361768159,-0.005833055262913938,0.0782782925808956,0.0034929046310828225,0.04023302579842398,-0.009673760425385834,-0.03341786023021464,-0.008392982135677424,-0.003708579631790301,0.07365119617805894,-0.026636875675519096,0.11297431921476342,-0.07725207774274483
SYTL3,-0.043288470958759824,0.0166197192197945,-0.06014905046128835,0.09105275524457959,0.002295562018377592,-0.015784889897643005,0.01844609870117141,0.050447181038458924,0.0069562299801968035,0.021567485980671965,0.06761256225793838,0.06708479495708905,0.043183326465870225,0.03417940960841939,0.12144275080096542,0.14149144999617233
IL1A,-0.01840691004307905,0.031847539010357445,-0.009875560682261347,0.08354823677699492,0.012008372377114803,0.03994247817675585,-0.018714214933108007,0.1252663964445352,,0.06428856360777624,0.09739932160043037,-0.06105996591223594,-0.040355716182918264,-0.040129302795153796,0.04514312021549427,0.04934543144476908
HLA-G,,-0.0068361051437732375,,,0.014858302109652754,,0.025839848690616504,,,,-0.022430628114732662,-0.05020532947458796,-0.00043987287994962706,0.042827455809749324,,
PGF,-0.03360878656646635,0.11721448433088551,0.006728384926298043,0.03637262076094776,-0.054476446498099705,0.0004558304409191947,-0.01790082042893264,0.004438976592992606,0.026072253244611408,0.02415722355470256,0.0754753661684173,0.001563536999047309,0.01848920258071994,0.00994882782489915,0.1358270896896622,-0.0701727174324792
LGALS8,0.00473318319306836,0.05498493139072064,0.030468662752030615,0.028039483531699383,-0.030986901729895842,0.04264194308598553,0.0497353217071762,-0.0279650916970829,0.03019418330709098,0.1213022929577561,0.20511291454341737,0.014912676940717623,-0.017730208801472993,-0.003154513726568543,0.09894129389546528,0.08022630085704664
DKK3,-0.02901280744013182,0.040111492946783345,-0.07263028918088349,0.012179213058162427,0.0025419034162680303,0.033131596896608224,0.08653403577224214,-0.09197993731536823,-0.04304071283980682,-0.0321746191955845,0.015053657829833058,0.036114108902901704,-0.015147557878639256,-0.06090874870141723,0.03208642808943366,-0.23901448020486055
COL16A1,-0.030418152964840107,0.010487378248696182,0.06026018070595154,0.02536638901802107,-0.02359195152434649,0.0363273613712723,-0.022125517179267702,-0.0030590297303496237,0.025891145289996514,0.01655121284213256,0.06933236834396407,0.04662071062847202,0.04485537950230151,0.030703513090424264,0.03935301078818279,0.06299184801268021
TPH1,0.03497230197102639,0.09146934464467124,,0.007921124898218558,-0.004380592752166651,-0.015230197385694587,0.02241658904469586,-0.009234639992208887,,,-0.10380662424566411,0.0354218040066573,0.057203092579969354,-0.04447486868499788,0.14366435477873038,0.08332854345039768
TNC,-0.009832512860222449,0.10937086178490875,0.023528545404103103,0.11332385009559648,0.016981624366463922,-0.036924199098210396,-0.07113558083758557,0.06933546880714643,-0.013908097448986332,0.16378863677483144,0.2003165325553082,0.13125974912185803,0.04171424334372186,0.06621432257684395,0.22833714284498408,0.18400193059985973
TNFSF9,-0.015840925901662056,0.07635840673329111,0.02400408280146988,-0.040632598092481605,-0.024587665446183682,-0.015105713317314152,0.03159722247773796,0.036979383793348336,-0.030517093285372065,,,-0.011940170250483073,-0.021793810167924952,0.026262704113343967,0.06473277513991611,0.0692988823340667
C4A,,,0.005189577435466365,,-0.004482751121086218,,,0.03463321365701504,-0.015291582861325141,,0.06024032129620056,0.009231612810890842,,0.0011315542932744526,0.07456606050293836,
CNTN2,0.07888734864512338,0.01548344662799417,-0.0328202313656351,-0.02839742143858892,0.024572883029637047,-0.0033782942191811316,-0.01707464073087065,0.08617385070773419,-0.016191346668664848,0.045462632447604644,0.09014374536785705,-0.03007740927451187,-0.0036140453085575738,-0.05969491554958573,0.13790836950104488,-0.11891062035139766
F7,,0.04503746291410054,,,,,-0.01562841327148813,,-0.013940985628212254,,,-0.007401153491401411,,0.056479559539533535,,-0.016287338473436858
LUM,-0.04619270091049877,0.051535135559508435,-0.02299245468506851,0.0654953502459181,-0.005219179466727736,0.016984796522424354,0.026606898038252284,0.049451936224356924,-0.05415664704317454,0.08247497229430248,0.0643272453907794,0.019300057178158775,0.03506546421532847,0.026351723771401277,0.13501568027189015,0.14025622047681854
IZUMO1,-0.01513650651900346,,,,,,,,,,,,,,,
BTC,,-0.029289984135562285,-0.02440340208673302,,0.01378999657364818,-0.03390464633067167,,,,,,0.0297019289565671,-0.01977511901192581,0.009330195439374675,0.04995809899695903,0.12111412982890435
APOC1,0.09844098709677014,0.03943912707277864,0.03159848683358883,-0.05200939735071766,0.005837172680408606,0.06729884124742902,-0.0807565917155829,0.06443297969202974,0.031195704734901557,0.329256134830937,-0.06710381048831417,0.02522405686627033,0.037058112980107,0.032757973734851724,-0.14239986521251674,0.048171164046824595
PKM,-0.04565200545250676,-0.016621836937952515,-0.010777435272457208,0.03960771194799868,0.02774040306992475,-0.06360073939615578,0.020324853404652135,-0.027782685792014296,-0.05293627501311352,0.009184163717617641,0.14124170764005545,0.044552394645183784,0.01167109170609994,0.025971300536616743,0.18594448331293592,0.2096330288626966
TNF,,-0.00010533678189809889,0.0020430952859463026,,-0.04380754877601335,0.001167123308176665,-0.03839463035873821,0.0598343627170002,-0.01984518977402354,0.047021260028772355,0.006673571821349508,0.033316291294114134,0.010129192472335416,,0.04272460955647198,0.00198832385659022
GNAS,-0.034793337749690366,-0.03590601595322161,0.03972547287550027,0.000844212900362048,-0.06374807933049868,0.016404159732872136,0.059325021530429366,-0.10306244615100107,-0.04666056671562553,0.22384875000641075,-0.06425670056347542,0.028285447354895285,-0.12183289454655631,0.03241165331742542,-0.10709219413552763,-0.1637693671955284
BMP8B,-0.02247623275586275,0.11068948521778808,0.05710931368063449,0.04019670120451878,0.024802209167014342,0.0071485285697094015,-0.020199153266825972,-0.03496258248174914,-0.01917986517755875,0.05790253283876573,0.03346808828229664,0.033562603439535585,0.035532037253373866,0.0558750571202903,0.15667327362803465,0.0305250170195581
LIPH,,-0.02290589673016091,,-0.026182858388425195,-0.025519859506450263,,,0.008308491751590194,,,-0.05363210182150507,-0.029117099756366505,-0.040679706917664205,-0.0025005427970911896,-0.023275716096545756,0.05516231230446037
CCL28,,-0.03152160095777075,,,,,0.0005039507078801972,0.01734355783038738,,,-0.0395145672452193,,,,0.011759850992677411,-0.0013662362931426391
PTPN11,-0.015027992778097708,-0.06682137223262073,0.027205588096764616,-0.017915238137951803,0.04853466148141426,0.033342083326912166,-0.03282534395950238,-0.020724278819485548,-0.008365767038655417,-0.005836959492193732,-0.16752469967315833,-0.0451638027024549,-0.02167375879566867,-0.02961729812136087,-0.006797271255512405,-0.10524884431013677
ADAM12,0.011978738450077093,0.051419683851152455,-0.018570628697988673,0.04733347379541143,0.010472618266377154,-0.03526939834762913,-0.022950103235220027,-0.008168086901331799,-0.011218328396509858,0.05433307825539876,0.06953489806590987,0.018054043790331948,0.052910119169264684,-0.02965471319227436,0.12932462153012794,0.04388346730338647
EPO,,0.03754673831615494,,,-0.026720809164730498,-0.016342774800630396,,0.05006109390980838,0.017303928958923943,,,0.08047644955041638,-0.002654468163665276,-0.035596638182842734,0.036160791933818534,
EDN3,-0.02224671169500478,-0.0034420701992828643,-0.03763069047578692,-0.03088519675359638,-0.03704111818456092,0.026278199394285686,-0.02241575728383315,-0.03154926993883228,,,,0.06824445458119492,-0.0067212623993999155,-0.010488696585890281,-0.002726313806347983,-0.01664026931012065
CCL22,,,-0.019715815243462245,,,,,-0.040985264290612174,,,,-0.010441307432709733,-0.03863604238055971,-0.01833853902295585,0.039719388118871074,
CCL2,0.024820051764867394,0.14772044855139188,0.016293556166348415,-0.000709035960754058,0.01721199760690811,-0.055506089382017273,0.0027766048885581075,0.1310374617977308,0.024791952917607843,0.13722679972309987,0.2531771019407049,0.10880148917941031,0.0072087932638946585,0.057928776179345894,0.14383781178095828,0.21902995742468756
DSCAM,0.0405218508902078,-0.06493332499186492,-0.02727917655292228,0.022896913365112893,0.013903501405787487,-0.00678953926269662,-0.007641018511845745,-0.024615990670407924,0.00231256723245731,0.09369904129556358,-0.117618610162528,-0.008769624469651325,0.08869703961264637,-0.0379804887170893,0.02684788339806814,0.10507513799630405
GPHA2,,-0.01674873744251219,,,,,,,,,,,,,,
ANG,0.025179073907076483,0.013927597846254197,-0.03255397016463054,0.037248008906009246,0.02865850547394775,-0.05389053488020932,0.006614712003615342,0.019506015525933677,-0.0355712566263126,-0.038265715563407424,0.08469115602326273,0.06338467413261384,0.0002696230538556363,0.015340368436453118,0.07438589892417233,0.1402661836633323
FBLN2,-0.020859029200848103,0.07939691612600662,-0.017869064362514682,-0.03590278368767982,-0.0007868929475509434,-0.0013338074981429876,0.011059998888193165,-0.03441537128710678,0.007365963610447736,-0.03413974318113499,0.02449200571344968,0.01422560787593217,0.04494222033055071,0.08065181067274856,0.07345307097989709,0.07279742083136816
VTN,,0.005888305035361264,,-0.03054715735652754,0.07511523182291541,0.026967748393393384,0.12663480872540228,-0.03344100436500459,,0.03682297996052321,0.1589024601943891,0.013966291195992783,0.0008130996584324797,0.04928088764416091,-0.041912765690781686,-0.032830411319838694
VEGFA,-0.009190741146565588,-0.02518472669791004,0.021786790204398766,0.023466516750202115,-0.040171532811332476,-0.037365514037200516,-0.040780911096217676,0.013527607245769381,-0.06023362141360497,0.0754960559101885,0.10384714148266362,0.010036466234220543,-0.02549557636289413,0.039187058352130946,-0.053149500193369406,0.2372961863559973
F10,,,0.06647624455508899,,,-0.015373314349443758,0.028622361350189616,-0.022318834426023705,-0.020025109831338237,-0.04394638021263304,,,-0.00864567422499581,0.04207670754342125,-0.015926668700962102,0.008360895106492522
SERPINA1,0.03112932402940896,0.07614311763489488,0.019539689329473142,0.009842130291758693,-0.017274014621354267,-0.0394641055130753,-0.013549334135718625,0.013347884748315384,0.056544243926008805,0.1500664265567632,0.07725458360186495,0.060753116475854275,0.0786875941651363,0.04346546657195542,0.11696283602658133,0.06636426124029307
VWF,-0.06830565477472353,0.045490012754825206,-0.00800683735521206,-0.029284276650607923,-0.02526668836067487,-0.004951779903066221,0.05026825162335635,0.07118427324880996,0.02126613873677227,-0.01555836327311971,0.11586022980875166,-0.023490401009118998,0.04708445841960473,-0.024276501529707627,0.005118602141595579,-0.17005371425872592
GDNF,,-0.015331651444776648,,-0.0349326984791274,-0.01747715586781272,,-0.028009376329827737,,0.046336876276803045,,,-0.011259618861278412,0.027072563431122923,0.02234139020011887,,
VASP,0.020394945166185795,0.07542795587958358,0.027947305515571244,-0.0340117618719834,-0.004485442780329732,-0.026268931018623935,-0.006651192443761804,0.013256468328461682,0.026840001994819614,0.007021229995295453,0.00950530026571428,0.015516809491500512,0.02492116834620932,-0.010188223481138129,0.20145612769232205,0.057308716505140564
ADAM15,-0.05658992362542841,0.00047040258529685414,0.042153887866867905,0.018384995651655165,-0.0141009673342002,0.03191832967248079,-0.031566807005341896,0.03668383500803253,0.016187311757419796,-0.03342859350589267,-0.000966294421107621,0.03465186360187409,0.019561497476392565,0.026142003818295505,0.07422477872056567,0.15690517266157425
WNT2,,-0.03782856198899493,,0.07549226034331988,,-0.013240125427716859,0.03226407189174619,,,,0.09819325358023932,-0.03922384503916195,0.06760793178451215,0.030202272419631956,0.14195499215387575,0.057173427132640245
CALCB,,,-0.006401298345000717,-0.0219622365336862,,-0.019902509607037298,-0.018239506641004717,,,,,-0.008612164846482888,0.030838490868121123,-0.027821270340688275,,0.048239532478539474
OLFM2,0.005611131490720233,-0.01919589240834231,0.007522760226034462,-0.026388733224406883,0.0555517869124982,0.018660591853840613,-0.05661310705132282,0.013862939294433278,0.08963525674878312,0.03058780998739507,-0.04845872137725717,-0.055471097549058955,-0.02112163695033718,-0.018643741530481383,-0.006888592079165682,-0.018892505046678262
MFAP2,-0.05199890272697877,0.12621240899230174,-0.04281737552461484,,0.025417972208107636,0.03228929577003343,0.015210386955788748,-0.03668981933542841,0.057204152084035044,0.013145232016669901,0.005109657529421271,-0.0012651362013148956,0.00790151763535248,-0.028213246382362254,0.21967191049471918,0.03815864032593656
HLA-C,-0.005743213901545854,0.11303245109285048,0.015188324679335138,-0.005449011997114385,0.04336999253436501,0.022215264871259015,-0.019643021230430206,0.12298774803792308,0.052513533296048576,0.11527721452828667,0.13270761113009963,0.1091194751816245,0.0026671360077820724,0.043318411677521325,0.1475401144697704,0.08382462692837389
THBS1,-0.0047905886139838275,0.05142958132088397,0.04301965204060388,0.09547046903954258,0.01992032485633267,-0.06156860437344443,-0.02186365660263684,0.1397157520434573,0.03611905323767079,0.01804804137894589,0.08499721921029739,0.0028712004357724138,0.0006064572608955926,0.011512721763812399,0.15362105573961998,0.19181688887060444
HSPA4,0.006701562831536172,0.07715876077657918,0.036963090168488255,0.036705623229391214,0.023532048866674676,-0.03614302371563171,-0.014562814288441686,0.07162524581166009,0.01188279119532975,0.025549016621573706,-0.04383171215107855,0.019292153456516588,0.08048582158830385,-0.04859210362057673,0.00608535973330444,-0.057839817505029985
LMAN1,0.08485999599303566,0.029504978449227583,-0.043362491871409184,-0.021650340958467233,0.008408836159020877,-0.02719852299965467,0.008703675720206798,0.06731769774646429,-0.03566231499800882,0.0035746614490198363,0.0455242175176537,0.011297896400341439,0.0054171084983055786,0.011237759893871909,0.10044951298948439,0.06610545373984698
LYPD3,,-0.021613636348907627,0.016691183601536503,-0.03590281646705464,-0.014127941691285938,-0.01647699554408803,-0.022615639911957544,-0.009265677392926271,0.03720533217168343,0.053120749695218454,-0.05731823791213311,0.03512712349563753,0.07484173882083785,0.035940413067183825,0.0734888824628813,0.06795797179493895
APOE,0.001201799579713204,-0.025586540203377094,0.029647595141598107,-0.020694078639988296,-0.08112438655307605,-0.014528625929355433,-0.02990652789355337,-0.004415746310003647,-0.008771548723105243,0.12213821284049364,-0.03984690911062118,-0.07357314269666858,-0.04030209032964763,-0.06545076423389483,-0.11177019232878445,-0.12328410268541626
SOSTDC1,-0.015840932104312193,0.07722415316360597,,,,0.014594159444592218,-0.024099567339625854,-0.04923203540168767,,,,0.021260255125829432,-0.010730148442634155,0.06090626182040853,0.0009105051961134391,-0.029413074947933045
ANXA1,0.006039097595931988,0.0878432485373047,-0.023176133974528064,0.07883758923242448,0.07837988033144457,-0.01550361535247085,-0.06159151334910565,0.046520460987347294,0.06508511794483968,0.1814211680911842,0.06999563509458402,0.03517935826504115,0.007929297465491363,-0.02344786109853192,0.03815717644315217,0.0874476664379197
WNT2B,-0.020264968252456744,-0.00872215086692531,-0.02559858587523709,-0.03590282311153346,-0.02969393605858721,-0.02366475552478685,0.052137254930583604,0.1146720113087279,0.04812633369039689,0.11065605228094898,-0.012684438081076797,0.09151620170052047,-0.0033054851350306667,0.02464826620028526,0.11808617304104317,0.06285340593763644
AMH,,0.02915207371698637,-0.024403404653868085,0.00562013393872422,-0.03570685673020392,-0.02046033473957067,0.011572039900275662,-0.009733351456456787,-0.031119455850524797,,,-0.003213635977556142,0.03851197218769961,-0.06000467021207434,0.009535078943203512,0.046848884613139186
