,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,ZH881T1
IGFL3,,,,,-0.013231779899534482,,
BMP1,-0.021660583208014922,-0.02902301383399062,0.0359089376724009,0.009973684192865472,0.05853292469771653,-0.0005892808782710422,0.016712491470671893
NDP,-0.022620051714188537,-0.007843747481823942,0.09589763206543554,-0.0017889766116367535,0.017097539507971476,-0.022556553999674798,-0.02432540706588232
TNFSF18,-0.012381421424258028,,,-0.014130673858332178,-0.019648795921890845,-0.013506324514173523,
RTN4,-0.004461990023536709,-0.03127361536433116,0.05250584553349604,0.05289101053584844,-0.006990255042204751,-0.026403413528547855,0.07606117996049118
HEBP1,0.03854135245680016,-0.0022797209691195713,-0.004278751290542998,-0.008237119973311254,-0.015376863471116907,-0.043691047187415205,-0.034570769479565645
WNT7B,0.0671618357440834,-0.01571857424593438,-0.03436971730205279,-0.004556340566016174,-0.011907923692331233,0.021348822101905612,-0.022338912311980718
PTMA,0.029685411672850496,-0.015080137629639317,-0.022655688548465613,-0.003910193604458923,-0.011783882650050191,-0.02692260145363381,0.0857627479354235
CEACAM1,-0.012055895765191327,0.055405268140950155,0.12928509621273027,,0.06694848753724206,-0.021242230794575243,-0.014826660991910582
PDAP1,-0.005317477052402931,0.020652489055224897,0.058946828208815874,0.0053496681984576975,0.04749037424715271,-0.0036309654025989354,0.0016473608579038602
QDPR,0.005075690648775452,0.00036654759727408593,0.039201237939502594,0.004737018408164632,-0.029685638037487274,-0.016701519584903096,-0.010542088435575761
POMC,-0.021421403345818518,0.03596746001710008,0.01774136935541052,-0.03727956765971425,-0.033330715047012245,-0.015671670911263147,-0.009145735017392714
CCL18,,,,,,,-0.004620065770533281
CCL17,,-0.017867072965689384,,,,-0.01684501626978638,
VEGFD,0.0014892510966614916,0.06707778829532596,-0.016595311863604755,,-0.022166780674173627,-0.01794694006437882,
TNFSF13,,-0.01232430705483183,,0.04050882778195256,,,-0.01664934657350659
WNT5A,-0.014202641386482851,0.07125853172804779,-0.015214511136624701,0.018271551571255366,0.02721952422917742,-0.04184685735851941,0.001921695302810646
CXCL8,-0.016168405768625736,0.05403069131634525,-0.020099437058026092,-0.019492774958445078,0.02634345590539957,0.014001667867587962,-0.04448791795972549
GRN,0.009458099461467527,0.008772210311668954,0.018936326471328296,0.03853601417064813,-0.0138254376065906,0.006158757332841249,-0.03786721931872107
MIA,0.025774155843558168,0.018094567349360113,0.052882728551305914,0.021755981113299527,0.04369211397772315,0.025163590725020557,0.009940452821797835
COL4A4,-0.0004169147212579239,0.04148555853143085,0.0007064749688942569,-0.01303856579572886,0.04479567431935156,-0.017586718148081725,0.1248107286942483
TAC1,-0.002504928900536912,0.0012059657128344532,0.08035419683933558,0.033544667146255765,0.013079133848935992,-0.024213519293394242,-0.025580214067182718
RARRES2,-0.005785516963247359,0.04129615483522532,0.02132504708087131,0.018693164375004272,0.008479534023962433,-0.03637281028274294,-0.016955474736050427
FGF7,-0.019489738114043084,0.014735660580976934,0.10058444948416678,0.016045865393976243,0.00901131745537381,-0.04009117255847292,0.006740080903420183
HBEGF,-0.005865122334042148,0.016873867960381705,0.0378515417385756,-0.04850167672216899,0.04065540524265655,0.07352781935367227,0.02868283811998051
CSF3,,0.006241256874543224,0.05694768536809034,,-0.013794944335219989,,-0.02125604383401487
PI3,,0.07184362714436414,-0.017528255960916596,,-0.015533289395015184,,0.00908726188029259
PCSK1N,0.01582931212391782,-0.09555126094407629,-0.039255949750481495,0.03757582907534639,-0.015915737298782245,0.0643566620319421,0.036598805052695575
NTS,,,0.024507724585934563,0.07542391003787731,-0.016955646000666735,-0.020090781159165728,-0.0020217366346637422
SFRP1,0.009954271287181099,-0.015589711789085636,-0.01893237691290606,-0.0057433140919826405,0.0046103968609996545,-0.006910675704076629,-0.027406309490416832
CXCL13,-0.029152190274292097,,-0.01876222729818764,,,,0.008655006398268156
MICA,0.01848977358001279,-0.00529534025226651,-0.024471555281197873,-0.02218493593649412,-0.003947872908975096,0.019790125735329962,0.04362482099234279
TG,-0.016393589166878518,0.0003215269557209803,0.07420321328271436,-0.018372559794261053,-0.016649263606870513,-0.016970716417548777,-0.0174940507081097
ADA,0.003686281612348642,-0.0009309211215677057,-0.04003139025264782,-0.002677525023137709,-0.00579556287946825,0.014676502868069543,0.004018230941310191
LAMC3,-0.017229011968251433,-0.04128406864388619,0.07549562847938879,-0.049893166252484515,0.010499025154128712,0.02072558359930629,0.022017950576302337
CCL7,,0.011749756676327749,-0.02487524938164737,,,,
NGF,,-0.006992020123849265,-0.0265517396659538,-0.017532349877031755,,,0.0035860021894162293
TNFSF15,,-0.013544716835855576,0.02093394500868533,0.05155009833285732,,,-0.013199638299676601
HMGB1,0.02754969669091394,-0.027951708680212316,0.03332753422329077,0.034973971888588196,0.014578212070057408,-0.0370001604977112,0.043816894748025026
ITGB3BP,-0.046900316968986486,0.08137120856314023,0.036010516303639675,0.010836802769004094,0.029487302207444006,0.025276549179640558,-0.030354348315566593
AANAT,,-0.012324308370181662,-0.016595314232679046,,-0.012443413108056231,-0.015261864451477062,
RELN,-0.038470374606372364,0.05870948679713257,0.010842898339774676,-0.07054567243389691,-0.013640734598188483,0.0026844655055590274,-0.015943732590478505
IL15,-0.02088518179130956,0.041415358204320116,-0.040140244796565125,-0.01514776039771428,0.016985451359242777,0.007781399585677121,-0.03219798027753523
UTS2,,,,,-0.04104639353422217,,
BSG,0.02524361207478985,0.015004297086065677,0.020047991470620828,0.002531039230183412,0.033292647461713176,0.08845322024870973,0.01099065918172274
ADAMTS3,0.007967785977737998,0.05118479670056517,0.06386440940566604,-0.0243986599443676,0.02700318166343171,-0.04271235170026387,-0.017540332982351425
CD34,0.004724467476148414,0.0216060863189034,0.008818659164116784,-0.016678972300031278,0.04878230388755305,0.002234772905711029,-0.011965279043116981
CCL23,,,,,-0.014158628855147131,,
PLAT,0.027590076743275755,-0.05146120120567581,0.027235730048207306,0.04185961959453438,-0.01664212659874519,0.05465820201309262,0.10572560665102128
NTF3,,,,,,,-0.019861369818065598
LTA,-0.012055897002342173,-0.015589711059774414,,,,-0.014698766001795283,
CKLF,0.036278921657037944,-0.0018339500663831201,0.025420234846324066,0.05818059364299378,-0.002175562991153116,0.011653093321767463,0.03732174617548733
CD24,0.005863741627036804,0.07239473096363645,-0.01726734013372942,-0.0015211447817258,0.0013728952528813288,-0.05601060714169633,0.019757669167550337
HSP90AA1,-0.0041890609828262055,-0.04591470480222567,0.02547242368595424,0.021286627969688984,-0.011282499722430173,0.005386528872899544,-0.03058930658440512
BMP4,0.08869805744391908,0.055642023493864365,0.03821482719473051,-0.05436968008225788,0.01518443040015263,-0.028421292010394495,0.030047879782526876
SCGB3A1,,,-0.019762970566177682,-0.019336384055723035,,,-0.02741148368141733
IGFBP4,-0.003543346431553151,-0.018848360104595528,0.03920517727975538,0.020708247322403117,0.06527663175675884,-0.0033536679456031143,0.018638837415854686
RSPO4,-0.01948973441391754,-0.023862784100633,-0.02280968060627029,,,-0.01709555969818535,0.0014958072357261053
LEFTY2,-0.012203961760256957,0.048640992556193786,0.037537779557781245,0.003251176229560341,-0.0534531446960471,0.020047125516852893,-0.02510501645304191
PF4,-0.010966476891411708,-0.010612464789804146,,,,,
ANGPTL2,-0.038632416195409816,0.024982622774415618,0.024068372310410303,0.03090369645276578,6.835394419149943e-05,-0.04468027133410814,0.030566339279812952
LRIG2,0.029016511823308878,-0.02416878638792938,-0.039288561315172575,-0.004186813805698092,0.07323770316603631,0.005123191226786098,-0.019139895420201454
ICOSLG,-0.024170207812629733,0.000985308675300511,0.027794163392286762,-0.04233227333526635,-0.00504075581050741,0.005334756117446779,0.008202218908779852
WIF1,,,-0.0036065225363972188,0.02255043926004864,0.056277418956857526,-0.013192238499089218,-0.01716079283469864
NPPC,,-0.01646254999099368,0.01697741677837547,-0.037096784454071996,-0.033503397388288336,-0.025733865652681077,-0.0034157152425663435
LYZ,0.039533446145822056,0.018505011711776202,-0.026452083059468893,0.022073689255412126,0.0012908891152251154,-0.04463035840259937,-0.016816590413177
EREG,,,0.0037583390975414977,,,,0.009774991951502091
SPTAN1,-0.006850745681810736,-0.10314847546467489,-0.03437287966805247,0.02602829286605377,0.030895139525862092,-0.004189814868598523,-0.004098247652123716
PTH2,,,,,,,-0.029358293584442377
LIPC,0.022683475969783342,0.0412427423259229,-0.022083525085520878,-0.023490292288440486,-0.00816831071340985,0.0020742973414370606,
COL8A1,-0.01352858035601338,0.07668116733064458,-0.030920027596494787,0.006515241497156051,0.033584197494009115,0.06933625629826917,0.043127782409181345
GSTM2,-0.01063348414515624,-0.006839324748415516,0.032884046114184134,-0.012809471101760502,0.06351480418533574,0.09312898314300422,0.027877224037643335
SPX,-0.025213570592218446,-0.01203709949512243,0.04156659674626861,0.05952473060722953,0.004424377497939721,-0.02011951267039164,-0.008834567013075804
MFGE8,-0.0057205052567841745,-0.013192470330656665,0.005572132585999769,-0.04177136290119482,0.052053819272426395,0.003112674705498557,-0.019134632642034462
TGFA,-0.0013622927298790116,0.010511522854001953,0.013127447561387269,0.01969988021660264,0.020735072334359953,0.043812235096406846,0.043581746610118224
SLIT2,0.015609884064215663,0.004029170073184004,-0.02097739807779856,0.040235097289688965,-0.022483885463483493,0.013873449913126083,-0.016429979529593373
PLTP,0.010537755870082512,0.004185265009742982,0.118128024572942,0.005273179857565931,0.041585010767158766,-0.047621821450761076,-0.04770040136333088
APOD,0.012520320733339621,-0.02813999622752975,-0.040950652202704864,-0.0036709067684525696,-0.06953935898084522,-0.048646958831685676,0.050276244233036275
B2M,-0.03614117661363104,0.1288604629770196,0.06926382650918529,-0.013113314791226615,0.010621108449930281,-0.041517522937454095,-0.025290835513469414
OMG,-0.04139171162085765,-0.06381033609183455,0.021008847136253325,-0.027428247459250404,-0.05074977848139857,-0.08798581160981866,-0.010872002870575503
CXCL3,0.06772686783417266,-0.010411039668008966,-0.002610653245229467,,0.07860546563805798,0.06771408745946537,0.010829902999748842
CXCL10,-0.036778508560597646,0.06452126622442707,0.02922843051109279,-0.020705272404473618,0.035941057713716355,0.003272347946015781,0.03331654009325513
RSPO3,,-0.012324307459554809,-0.02208351146994436,-0.0017345689533520621,-0.0014534036488069045,-0.025820258691450933,-0.03349123953430669
CORT,-0.019585433280378643,-0.027638205801706832,-0.026801675452229334,0.04306452411153984,0.024700717806698864,0.04104579465800111,-0.03070223362797584
NCAN,0.016449418804198774,-0.08665670161204525,0.0076013954437774076,-5.507134110177261e-05,-0.01494936357293811,0.03531379912195224,0.005144479970266542
PRG4,,-0.012163559977100023,0.00699299773231053,,0.02613267393752094,0.028236757500543115,-0.016272866373671
ZG16B,-0.01319637257235422,0.06768003747653042,,,-0.019110326613168006,-0.011679503920093091,
TGM2,0.015162535457373023,0.004090374123314371,0.010408810331829853,0.04074338835836894,0.014011406993670693,0.045661682878057636,0.04265014917800051
VEGFC,-0.016944650568937913,-0.0077627552868427055,0.0054091039857993226,-0.03105309153526304,0.04576195033520661,-0.022152618994139506,0.050678169244827556
WNT6,0.01367597722183807,-0.01682376966314975,0.01147751612761547,-0.015536934811890005,0.07237553498341849,-0.02599231939393899,0.0069110368733852085
NRG4,,-0.014803608924801991,-0.022521720177717475,-0.019020080391807206,-0.02204685614585642,0.0028686252272838992,-0.02437752655526736
PMCH,,-0.02051184238506864,,,,-0.01709555887313995,0.03792874553240838
COL9A1,-0.019869280918861393,-0.015461289069802714,0.005989261791774082,0.029009675168373723,-0.026994647816483596,-0.03130259592312316,0.0029175379314720557
GDF11,0.030622339793240708,0.017129957334415805,-0.017414425703053137,-0.014134081156349638,0.04259046801073525,-0.010659338204345985,-0.034603774670974245
SORBS1,-0.017220996666932397,-0.02700604372790435,0.0358758802195942,0.009362489325761086,0.003542222606349825,-0.029518754391905214,0.09674540503144884
DLL1,-0.009737796679009373,-0.052655899095825125,0.04836174295559932,0.038157119945881154,0.010518244390211031,-0.03726156740618988,0.012293133250269055
TLN1,0.04133339917074961,-0.027640678875561715,0.03235632953322883,-0.02526875573960543,0.038650791834326466,-0.012131259343804405,0.04999925329079227
COL2A1,,,0.037126274203992254,0.050483704487756555,-0.01633761214346495,,0.03781239759303899
SHH,,-0.012639935903267443,0.04997174882291761,-0.018372561758355103,0.04582787478171836,-0.018076644539603726,0.006281013533121909
PON2,-0.034461685326125285,-0.10047955144978234,-0.014089488996504664,-0.07725298201358594,-0.012188223282591039,0.030770264590501712,-0.01788150955144415
ICAM5,-0.015709240009358885,-0.019700237239606275,0.07532991943744241,-0.008069936594783606,0.10058718581311396,0.025968992191093856,-0.030930521882988844
HPX,,0.0261927156825943,-0.010703320344777506,-0.015536935859965914,0.042033155624440696,0.03801742589240789,-0.017364681897251332
SFRP2,,-0.014395517205733446,,0.016011518189234956,0.01596556278926223,-0.01910257337311912,0.014327235554050756
CFC1,,,,-0.02625361931932894,,-0.014698766890117641,
CD70,,0.011529551740522207,,,,-0.02741834676224753,-0.014928621272151605
HP,,0.028603720012443396,0.02242075721079767,,0.10514423292760212,-0.04158616635313923,-0.02503566418557601
CXCL2,-0.008974958087354774,-0.019137162713727843,-0.038842266524089335,-0.02401300697480745,-0.0004557282139742607,0.013483560148936344,-0.007734599037407865
NPPB,,0.02707278191794342,,,,-0.012870838068550753,-0.020977614938758753
CCK,0.012095932039548165,-0.01375241340324937,-0.011009957493431363,-0.01513925904682961,0.012659906835518271,-0.019234384462241214,-0.010183852977347857
SEMA6A,0.007873795025387263,-0.03435351474431669,0.03033978783092134,0.03376590116953995,0.02044779058576199,-0.043139189349962796,0.02533585364536664
IRAK4,0.013760300062038001,0.022432558867697867,-0.012165762232280443,-0.012346378225660338,0.00019085822395113755,-0.002139500878795997,-0.010307746914375065
GSTP1,0.045836598547081046,0.012661951790013117,-0.018061112383026292,0.010814216318576118,-0.028455932909526204,0.009122219644190745,0.03132256595486041
VCAM1,-0.012652029057636727,-0.0488564629364047,0.01861842646450851,-0.04437403041397136,0.029078497625609004,-0.019873731296499882,-0.024125203352853796
NXPH3,-0.03770332545940783,-0.049797244342601396,-0.020384558396979113,0.05402076639719153,-0.02692691908519495,0.018497297589716268,0.026828898894927917
