,UKF248,UKF255,UKF260,UKF266,UKF334,ZH916bulk
BMP1,0.015577905427387644,0.0367170996964209,-0.0009663755065060162,-0.017349149064258204,0.00536173874921322,-0.008042220778754359
NDP,0.007651808411913242,-0.0034634306423454646,-0.010945786777554117,0.001348438741699944,-0.011156945936719773,0.05211712591458136
TNFSF18,0.003920726519154072,,,-0.011833029787018858,,-0.02430872834009309
IL36G,,,,,0.10274946507366634,
RTN4,0.03374890509006967,0.011958605235786634,0.03623415343847333,0.04235261594977544,0.0403764558184704,0.04014276282903939
HEBP1,0.032094297383441404,-0.04112488636890449,0.02301517808280296,-0.021318990369501106,0.013249124931179586,-0.01256697233151447
WNT7B,0.022511108013518164,0.09165305266851483,0.010154997884531856,0.03230932555221234,-0.01596694201718102,0.006522668751296894
PTMA,0.0319091584005815,0.07778796643896911,-3.901117081849401e-05,-0.04328867989234891,0.062455352132191166,-0.03252354981133735
CEACAM1,0.06878157795160555,,-0.014777320781550952,,,
PDAP1,0.049624409821206195,0.10618936857561462,0.022351510183686054,0.013936550438977095,-0.005192128873337382,-0.06178551086970179
QDPR,-0.0019271776281273507,-0.0038727367301766304,0.05193229734564957,0.07012769357957607,0.04419254122351659,0.10194760410747082
POMC,-0.01722995649003003,,0.01980506162324356,0.08209105143098555,-0.020389718096947004,0.09070283631360904
CCL18,-0.019721818518551773,,,,,
CCL17,,,,,-0.013270905801881701,
VEGFD,0.014877052507962441,,-0.014138103859097145,,-0.014222840792111136,
TNFSF13,0.008208523096206472,,,0.08597760004695976,,-0.00760759194163196
WNT5A,-0.03831238722276143,-0.0025543540105611626,0.03315173276007457,0.02917061945603772,-0.03415308507957597,-0.03761463399247129
CXCL8,-0.015456642131855356,0.05810270867335026,0.0007051500953377077,-0.016323254575642734,-0.03470493444227152,0.058274700743331145
GRN,0.05071379333664479,-0.030239058752071172,0.013612222802121977,0.022776319788007184,0.006540548786450209,0.026562439690038058
MIA,-0.030406904622247436,-0.001082353086989273,-0.04289989224020809,0.052455582989107324,-0.01947883226288955,0.02758519197043643
COL4A4,0.02080871169081109,0.015387670118222395,0.02695495344974094,-0.010918498225043241,0.01614693140350012,-0.029555653615902948
TAC1,-0.012201862889043217,-0.047374636962560855,0.09887571293829729,0.04538723480172579,0.001618292749049216,0.0014046652081729373
RARRES2,0.08054864636879197,-0.03800820003153334,-0.043424872802179944,-0.062174663668655594,0.006175708287000279,-0.032461316647844095
FGF7,,-0.03443579899337153,0.06666184471526447,-0.01848587838164643,-0.008325674159111705,0.00813043722197877
HBEGF,-0.009219190377156544,0.00945692973743858,-0.050315967119826284,0.026573180550814725,0.01841518298313092,0.02379968421121391
CSF3,,0.12228694728277184,0.009210142454423876,,,0.08122221659936996
PI3,-0.020748184587981264,0.025409463911405,-0.043370005844215784,,,-0.0011798274447111774
PCSK1N,0.014057729904144013,0.014663661665124401,0.0309525954496656,-0.02293538117139721,-0.04324373250824108,0.03813587745306642
NTS,,,-0.038406033266020344,-0.013329005560692225,,
SFRP1,0.03654108853640267,,0.00664359502756914,-0.0003696256311578947,0.006781337046864544,-0.038786237710430875
CXCL13,,-0.0055003734281249255,-0.015984171936624603,,,-0.02521753671857425
MICA,0.001042810250046401,-0.08377910188128455,-0.017974680555078077,-0.0012374620976414552,0.04841607648860125,-0.03500330336874215
TG,0.09681376900883325,,-0.012424220554066993,-0.015385186119845514,-0.019934773078235372,0.045728137313974675
ADA,0.00018489282469058406,0.040862865687821624,0.07833011296094639,0.010807734480799462,0.016957386444394932,0.071830560434594
LAMC3,0.007495683609699792,0.0020298491984282996,0.025526051926167435,0.008958576878140109,-0.051699721018572814,0.027546004396620753
CCL7,-0.012544742632953531,,-0.02119206087653964,,,-0.052644087447822493
NGF,-0.021538700140325016,,0.0407613488723853,-0.014681594127163546,,-0.007502162881454275
TNFSF15,,,0.14356646019529903,-0.017826673961147316,,-0.0016606577091128338
HMGB1,0.026990171032518013,0.0189865946053567,0.05015935486519551,0.007307606776339854,-0.04649049988494881,0.04686878743617269
ITGB3BP,0.057082389355134294,0.04055665933135421,-0.009333054316398656,-0.060868972665094535,0.058712667158035206,0.002637705495305161
AANAT,0.05788103783842497,,-0.014138105877391146,,-0.017801650757373513,-0.018983006448916147
RELN,-0.0038767918458799304,0.010452886778925205,0.03968116851287026,0.0340348997476224,0.013820106840708259,0.0742443936746774
IL15,0.031704537558831715,,0.004452107657022027,0.01678810176771287,-0.016510208298550166,-0.021628681895561407
BSG,0.04372286046427784,0.014279417392499848,0.009172618382852125,0.0398043629314495,0.013837573985626513,0.008859372834259825
ADAMTS3,-0.016819376480666125,,-0.034531186959379186,-0.020431443877307186,-0.027434637648886418,-0.004900638824393776
CD34,0.04374442258929827,0.06781859236257853,0.018142059232485623,0.026680474200764605,-0.038234997157081174,0.0009231035050783725
PLAT,0.03357087861895384,-0.06378807946980712,-0.014774692178858418,-0.03111103755173133,0.027630674801552485,0.028576353623756413
LTA,,,,,0.023890741438489634,
CKLF,-0.022818397268423603,0.02732812636114206,-0.020494332717659665,-0.0034220631841863263,-0.006892058609178387,0.02698187741760278
CD24,-0.0030340701168966202,0.001706745575543788,0.011591831692712152,-0.03380608488957984,0.026233176878141307,-0.021574512213242445
HSP90AA1,0.028003768572265265,0.014739085311738917,0.024113479258218988,0.02568958934647674,-0.042550100614779394,0.03123246855482804
BMP4,0.025786080718295995,0.013238804215132799,-0.027437278302692655,-0.050830986024960355,-0.014068404454353449,-0.03256183897958181
SCGB3A1,-0.012544741378496026,0.0186797876935456,-0.016836738756424167,-0.016192292794988693,-0.011520606434463915,0.0204226293949992
IGFBP4,0.03636231897086647,0.10217417213551579,0.007494276809939455,-0.026244834203411806,-0.05197035441685732,0.053697240927386904
RSPO4,,,-0.019432333423726002,,-0.022902260969444317,-0.02393681919805912
LEFTY2,0.06354940483756451,0.016762882245776045,-0.03016198532779541,-0.014151678872903741,0.013781833157703616,-0.0596274571968381
PF4,-0.013013155454645703,,,,,-0.018751064935308436
ANGPTL2,0.028596632942953056,0.043744433182279004,-0.006381017098282869,0.0005748022111324156,0.010891706865974878,-0.030382779473375098
LRIG2,-0.027365435629195443,0.009506032260784773,0.032509339329621204,-0.02575172048211506,0.032805763255296064,0.0296983413046762
ICOSLG,-0.016327452011922258,0.07350526784988178,-0.011366126830822589,-0.031199352732716807,-0.003916300327005175,0.062219979581204954
WIF1,-0.02341506103228574,0.0390252737802329,-0.005629710282877,-0.017562455697311144,-0.05513523336527479,0.028149175781873852
NPPC,-0.010313520071367628,0.008860763549482745,-0.002238696760672496,0.006407044315995691,0.04586357382359514,0.0037319308170371997
LYZ,-0.0032713354203184803,-0.06741674889281105,-0.07940937166712794,-0.025284142849793877,-0.002050697369104883,-0.0338357199859747
EREG,,0.050568020739930324,-0.02734590382709342,,,0.09242105994055853
SPTAN1,0.09101370931222189,-0.013236070260882324,0.028024670461987977,-0.037214958866099046,0.011206595079402994,0.0918819217528438
LIPC,-0.01593152271662311,,-0.01881369713327295,-0.019670776577367207,0.0004995146073908035,-0.012181547625484446
COL8A1,0.008213546003996574,-0.044686774841023416,-0.010326970560756134,-0.009158010640909472,0.010751917810296347,-0.02723235347438649
GSTM2,0.021615182807577914,0.045435864709887835,-0.03809488967318701,0.05716832425705293,0.1032174338236753,-0.044947884841912644
SPX,-0.011920812441913538,,0.02489526947683032,0.025606699726583252,-0.0007538405971627932,0.03186124471028323
MFGE8,-0.007059365463280025,0.032683035999254866,-0.012776679248687261,-0.006343879340526799,0.01569187981652031,-0.004109194240029701
TGFA,-0.007986569046259483,0.0654915996589539,-0.03063232806257739,-0.04660181367121801,0.04509530479233052,0.031976621728798886
SLIT2,0.013702530871898226,0.10168692882297321,0.04094204113954513,-0.0012809720810237945,-0.027091454527280897,0.024644718904530936
PLTP,-0.038987399764422864,-0.020188858458403538,-0.05981080584775557,0.02695664629057556,0.054294017502707986,-0.052266292370104384
APOD,0.017610009218740175,0.002905750579912527,0.016387799164220795,0.010371318438116645,0.034266719996921664,0.04304349928339503
B2M,0.07442190849483929,-0.046757067916469726,-0.05130276710459873,0.009317449755229395,-0.019172320805062936,0.017530428109918696
OMG,0.03131247785851402,-0.02581093640458663,0.04808117299861232,0.00568551139430847,0.021515841871938824,0.0705209664226128
CXCL3,-0.009035442684490948,0.08845551949892445,-0.06425871807835497,,-0.011890341216711744,0.05192208649019435
CXCL10,0.03458428850283503,,-0.019425721324614953,-0.017338600237101043,0.017743256281460396,0.005453923177365469
RSPO3,0.0656735681368593,-0.035791848633321126,0.11766813495860814,-0.04210461747626874,0.04276857345011957,-0.02930105966514846
CORT,0.06749202257711724,-0.0035619806326236277,0.12447800850263031,0.040461334881037876,-0.012398586252790052,
NCAN,0.0125870631475471,0.03866501289380076,-0.0020785063917901107,0.04732319433169032,0.02449230254121527,2.001909743293509e-05
PRG4,0.05241756178755023,-0.026067282774105114,-0.0134705312975329,,-0.014527086347060911,-0.007040941959712577
ZG16B,0.021932728584969422,,,,,-0.01599658149550681
TGM2,-0.010672927280173099,-0.027994346910133333,-0.005534468069729056,-0.020082735405102893,-0.03589744973356316,0.028821921539652996
VEGFC,-0.023953879651811553,0.03177619491752507,-0.02073561136949339,0.0035361299207968084,-0.014825470664852005,-0.03452646678102798
WNT6,0.049263090753751085,0.003704245725895746,0.060492337295639576,-0.013010633057648397,0.2724943587978708,-0.016529268005620025
NRG4,-0.011554148379945825,-0.026827914557038268,-0.019187010257783067,0.07711216847600348,-0.01729564076166448,-0.004231429446613404
PMCH,-0.013316777805092599,,,,,-0.03183358547922849
COL9A1,-0.014329110164408338,-0.01617855453838915,0.004704160769094433,-0.042615289540116175,0.06825541737781447,0.027442734164786556
GDF11,-0.02990993353892132,-0.004929931395458743,0.013563302665751911,0.036708097619624694,0.01670957461062621,0.017668597492148497
IL24,,,,,,-0.027789840005372823
SORBS1,0.05634802572843935,-0.04206643575573299,0.030120163806882344,-0.04705523573193001,-0.013522591061872783,-0.045589609082211324
DLL1,0.04236708791917597,0.06449378151269952,-0.02009492513189563,-0.03320311179767039,-0.0013756196181500117,0.042156953693661854
TLN1,0.0269854546697436,0.006741952265393214,-0.008621062430536288,0.017131305062684225,0.03168143829758315,0.012756184143088847
COL2A1,-0.010719885536706789,,-0.012031227952464753,-0.014095401708969658,0.016059366576405665,-0.022395258726343136
SHH,,,-0.004299349669409536,0.03236505290448025,-0.011520605427491193,-0.045293090995475835
PON2,0.06201997951265079,-0.045548968755180524,-0.039537654163381675,-0.04278856785158943,-0.037182807814059665,-0.0339989373437478
ICAM5,0.1026896558409715,0.01737913907772076,-0.009561057476570226,0.010559567087332643,-0.022499120091653974,0.09383352238378054
HPX,-0.03134725865921178,0.056012457720396654,0.007719726734763848,-0.013010633935307422,0.04389652955949287,0.016022994425240737
SFRP2,0.045248497030985456,,,-0.030757098357380032,-0.022600479570063725,-0.049057317534640786
CFC1,,,,-0.021984787317095425,,0.06863631274026831
CD70,-0.019096656414756382,,,,,-0.020639029333199634
HP,0.0026345198069362284,-0.022023442865130766,-0.019641850340286454,,-0.007344010248663247,-0.022286016657430033
CXCL2,0.025441722571098856,0.11049038606207282,-0.03489709073921072,-0.020108497985129037,0.05436071327867212,-0.023793690726794114
NPPB,-0.016183930516179473,0.06611392131387295,,,-0.014825471743151002,
CCK,0.003948391859513297,0.1123406849773052,0.08971179501672476,0.023846513382451414,-0.010858959527591434,0.0678379082556606
